場,レース,買い目,推定確率%,オッズ(取得時),回収率%
福岡,2R,1-4-2,3.63,81.1,294.4
戸田,1R,3-1-2,5.55,53.0,294.1
徳山,11R,4-2-1,10.58,27.7,293.2
住之江,1R,1-2-4,16.01,18.3,292.9
福岡,6R,1-4-2,3.76,77.6,291.6
若松,8R,1-4-2,7.95,36.6,290.8
桐生,9R,1-2-4,14.02,20.7,290.2
若松,6R,4-2-1,4.49,64.3,288.8
桐生,10R,1-3-4,4.16,69.4,288.5
桐生,9R,1-4-3,8.05,35.8,288.1
津,3R,1-4-3,3.32,86.7,287.8
浜名湖,3R,2-3-1,3.43,83.3,285.3
若松,9R,1-4-3,11.72,24.3,284.8
浜名湖,4R,2-1-3,5.50,51.7,284.1
津,7R,1-2-3,3.54,80.1,283.8
三国,5R,1-3-4,3.61,78.6,283.7
びわこ,6R,3-1-2,4.50,62.9,283.4
住之江,8R,4-1-2,3.44,82.1,282.7
浜名湖,6R,1-2-3,4.58,61.7,282.6
江戸川,4R,2-1-3,3.80,74.3,282.3
住之江,6R,1-3-4,4.69,60.2,282.3
常滑,7R,1-2-3,3.25,86.5,281.0
宮島,4R,1-4-3,6.21,45.2,280.8
戸田,7R,1-4-3,3.06,91.8,280.7
三国,1R,1-4-5,4.30,65.3,280.7
三国,6R,2-3-1,3.87,72.5,280.4
浜名湖,7R,1-6-5,5.94,47.1,279.8
びわこ,4R,1-3-2,6.30,44.2,278.3
江戸川,12R,3-1-4,8.90,31.2,277.8
津,3R,2-1-3,4.41,62.9,277.2
桐生,4R,1-3-4,5.49,50.5,277.1
浜名湖,5R,5-1-3,5.26,52.7,277.1
住之江,12R,2-1-5,5.96,46.4,276.7
福岡,7R,1-4-3,3.31,83.4,275.9
戸田,1R,1-3-4,6.02,45.7,275.2
びわこ,9R,4-1-3,3.34,82.1,274.3
三国,9R,1-5-2,6.54,41.9,273.8
常滑,12R,2-1-4,11.26,24.3,273.6
戸田,7R,4-1-3,5.27,51.8,272.9
常滑,6R,2-1-3,3.08,88.5,272.5
桐生,1R,1-5-2,4.41,61.7,272.2
住之江,3R,1-2-3,13.59,20.0,271.8
若松,9R,4-1-3,3.43,79.2,271.7
宮島,8R,1-4-3,3.15,86.2,271.5
住之江,7R,4-1-3,4.07,66.6,271.3
徳山,12R,2-3-1,2.80,96.4,270.3
浜名湖,9R,1-3-4,8.83,30.6,270.3
津,10R,2-4-1,6.79,39.7,269.6
江戸川,11R,3-4-1,2.93,91.8,269.2
江戸川,8R,1-4-3,7.19,37.4,269.0
津,12R,1-3-4,4.06,66.2,269.0
三国,6R,1-2-4,3.36,79.9,268.4
住之江,7R,1-4-5,12.30,21.8,268.2
常滑,7R,2-3-4,4.09,65.5,268.2
常滑,8R,1-2-5,8.65,30.9,267.2
三国,1R,1-5-4,6.35,42.0,266.8
びわこ,4R,3-1-6,2.91,91.6,266.7
浜名湖,12R,3-1-2,3.70,72.1,266.4
若松,7R,3-1-4,3.34,79.6,266.1
江戸川,1R,1-5-2,3.01,88.5,266.0
浜名湖,11R,3-4-1,4.48,59.1,264.8
びわこ,12R,1-4-3,3.12,84.2,263.0
浜名湖,12R,2-1-3,3.57,73.5,262.5
若松,5R,4-5-2,3.41,76.6,261.2
桐生,12R,1-4-3,5.47,47.7,260.7
常滑,7R,2-3-1,4.04,64.5,260.5
常滑,8R,2-1-3,6.49,40.1,260.4
徳山,7R,4-3-1,4.93,52.7,259.6
住之江,5R,1-4-5,4.27,60.5,258.6
津,7R,2-1-4,4.25,60.8,258.1
江戸川,8R,1-3-4,8.77,29.4,257.8
常滑,11R,3-1-6,4.64,55.5,257.3
常滑,6R,2-1-5,8.24,31.2,257.0
津,9R,2-4-1,10.33,24.7,255.2
宮島,11R,3-1-2,4.95,51.4,254.6
びわこ,10R,1-4-3,7.96,32.0,254.6
津,9R,4-2-1,4.78,53.2,254.5
徳山,12R,4-1-3,2.84,89.7,254.5
住之江,4R,1-5-6,2.90,87.6,254.3
津,3R,1-4-2,2.97,85.2,253.5
住之江,5R,1-2-5,4.90,51.7,253.2
津,7R,2-4-1,3.54,71.5,252.9
浜名湖,1R,3-1-5,3.35,75.4,252.9
江戸川,7R,1-2-3,5.79,43.7,252.9
びわこ,5R,4-1-3,3.89,64.9,252.3
宮島,9R,2-3-1,7.53,33.5,252.2
若松,2R,1-3-2,5.39,46.6,251.2
びわこ,11R,1-6-5,3.33,75.3,251.1
江戸川,4R,3-1-4,3.10,80.7,250.2
浜名湖,3R,3-1-2,3.79,66.0,250.1
若松,7R,4-1-3,2.69,92.3,248.0
浜名湖,10R,2-1-5,2.74,90.4,247.7
桐生,1R,2-1-5,4.84,51.2,247.7
常滑,9R,1-3-6,2.53,97.7,247.2
常滑,7R,2-1-3,4.80,51.5,247.1
若松,5R,2-5-4,2.49,99.4,247.0
桐生,2R,5-2-1,2.47,99.8,246.4
戸田,10R,2-3-1,4.05,60.8,246.0
常滑,8R,1-3-2,2.57,95.7,245.9
江戸川,3R,1-2-3,3.76,65.3,245.4
浜名湖,9R,1-5-4,2.61,94.0,245.3
若松,2R,1-2-3,6.96,35.2,245.0
徳山,11R,4-1-2,10.67,22.9,244.3
浜名湖,11R,3-1-4,8.14,30.0,244.3
徳山,7R,4-1-3,7.55,32.2,243.1
戸田,6R,1-5-4,2.57,94.3,242.0
戸田,3R,2-3-1,6.27,38.6,241.9
徳山,4R,4-2-1,3.92,61.6,241.6
住之江,7R,4-1-5,5.28,45.7,241.4
戸田,4R,2-1-5,3.33,72.6,241.4
浜名湖,7R,1-2-3,3.15,76.6,241.4
若松,6R,4-1-2,5.53,43.5,240.4
浜名湖,10R,2-1-4,4.17,57.6,240.4
若松,4R,1-2-5,3.02,79.5,239.9
常滑,2R,1-3-4,9.97,24.0,239.4
若松,1R,2-5-1,2.99,80.1,239.4
戸田,10R,2-1-3,6.19,38.6,238.9
津,11R,5-1-4,3.56,67.1,238.9
江戸川,11R,4-3-1,4.32,54.9,236.9
福岡,2R,2-4-1,5.61,42.2,236.8
びわこ,9R,1-3-2,7.57,31.2,236.2
三国,7R,2-1-4,3.11,75.9,236.1
びわこ,6R,4-1-3,2.43,97.1,235.8
三国,4R,2-1-4,2.71,87.1,235.8
桐生,2R,1-2-4,6.16,38.2,235.2
戸田,9R,1-4-5,16.19,14.5,234.7
福岡,9R,1-3-5,4.96,47.3,234.7
三国,5R,1-3-2,10.86,21.6,234.6
戸田,2R,2-1-4,13.16,17.8,234.3
福岡,2R,2-1-5,3.00,78.0,233.9
桐生,5R,2-1-4,2.35,99.6,233.9
若松,1R,2-1-3,10.79,21.6,233.0
福岡,4R,4-1-2,2.79,83.4,232.7
常滑,7R,3-2-4,2.48,94.0,232.7
江戸川,5R,4-1-3,2.88,80.6,232.2
津,6R,5-1-4,2.85,81.3,231.6
津,7R,1-4-2,5.73,40.3,230.7
江戸川,6R,1-3-5,6.07,37.9,230.1
浜名湖,6R,2-1-5,5.34,42.9,229.3
津,2R,2-3-1,5.71,40.1,229.2
住之江,8R,3-1-4,4.85,47.1,228.5
桐生,11R,4-1-2,4.04,56.6,228.5
若松,5R,4-2-5,3.70,61.5,227.3
三国,2R,3-1-2,2.31,98.1,227.1
徳山,10R,1-6-2,2.77,81.9,227.1
桐生,9R,2-1-4,4.51,50.3,226.8
三国,2R,3-2-1,3.08,73.6,226.4
住之江,5R,2-1-4,5.09,44.4,226.2
びわこ,8R,4-2-1,3.75,60.2,225.9
宮島,3R,1-4-3,3.87,58.2,225.3
戸田,1R,1-2-3,11.03,20.4,225.0
桐生,1R,5-1-2,4.39,51.2,224.7
若松,4R,1-5-2,2.37,94.8,224.6
三国,12R,1-2-3,11.11,20.2,224.4
桐生,5R,1-2-5,12.52,17.9,224.0
江戸川,8R,1-2-3,12.44,18.0,224.0
浜名湖,5R,3-1-5,3.19,70.2,223.9
若松,11R,1-3-2,12.08,18.5,223.5
若松,7R,1-3-2,5.11,43.7,223.5
江戸川,6R,1-2-3,6.69,33.4,223.4
徳山,2R,3-1-2,5.26,42.4,223.0
江戸川,5R,1-4-3,5.45,40.9,222.9
福岡,9R,1-3-2,5.11,43.6,222.8
住之江,2R,1-4-3,5.54,40.1,222.0
宮島,4R,1-5-4,3.12,71.1,221.9
住之江,6R,1-2-3,6.49,34.2,221.9
浜名湖,8R,1-4-3,11.31,19.6,221.7
戸田,6R,1-3-5,2.31,95.8,221.6
若松,10R,2-1-3,4.35,50.9,221.4
桐生,5R,2-1-5,8.72,25.4,221.4
戸田,9R,1-2-4,6.22,35.6,221.4
住之江,3R,3-1-2,5.12,43.2,221.3
津,11R,1-5-4,8.54,25.9,221.3
三国,1R,1-4-2,3.81,57.9,220.8
浜名湖,7R,1-3-5,4.98,44.3,220.5
常滑,9R,3-1-6,3.35,65.7,220.4
江戸川,7R,1-2-5,8.71,25.3,220.4
徳山,5R,2-1-4,6.70,32.9,220.4
戸田,6R,1-5-3,3.44,63.9,220.1
桐生,3R,1-3-2,5.12,42.9,219.8
若松,10R,3-1-2,8.70,25.2,219.4
住之江,6R,1-5-3,6.94,31.6,219.3
若松,4R,1-4-2,3.89,56.3,219.1
若松,4R,1-2-3,11.25,19.4,218.3
戸田,7R,4-3-1,4.03,54.1,217.8
福岡,10R,4-1-3,7.59,28.7,217.8
宮島,12R,3-1-5,6.73,32.3,217.5
戸田,7R,4-3-2,2.39,90.8,217.0
びわこ,6R,4-3-1,2.27,95.3,216.8
住之江,4R,1-4-5,5.02,43.2,216.7
若松,9R,1-3-4,9.05,23.9,216.2
戸田,3R,2-3-5,2.38,90.6,216.0
津,3R,1-3-4,4.21,51.3,215.9
若松,6R,2-4-1,4.32,50.0,215.8
戸田,12R,4-1-3,5.88,36.7,215.6
住之江,2R,1-5-2,5.90,36.5,215.5
福岡,12R,1-4-2,12.79,16.8,214.9
戸田,6R,1-2-3,3.29,65.2,214.7
住之江,10R,4-1-2,3.79,56.6,214.4
戸田,8R,1-3-2,21.00,10.2,214.2
常滑,7R,2-4-3,4.90,43.7,214.2
戸田,9R,4-1-2,6.01,35.6,214.1
浜名湖,4R,1-4-2,4.40,48.6,213.9
若松,11R,1-4-3,4.87,43.9,213.8
福岡,7R,1-2-5,4.88,43.7,213.5
宮島,12R,5-1-3,3.49,61.2,213.4
戸田,5R,1-6-4,2.22,96.1,213.3
若松,12R,1-4-2,2.46,86.7,213.1
びわこ,4R,1-2-3,6.10,34.9,213.0
桐生,7R,2-1-3,2.96,71.8,212.5
戸田,4R,2-3-1,4.15,51.2,212.4
戸田,10R,3-1-2,9.11,23.3,212.2
住之江,2R,1-5-3,6.17,34.4,212.2
福岡,10R,1-4-3,10.58,20.0,211.7
若松,6R,2-1-4,5.02,42.1,211.5
浜名湖,9R,3-1-4,4.88,43.3,211.4
常滑,9R,3-1-4,3.62,58.3,211.0
住之江,3R,2-1-3,5.56,37.9,210.8
戸田,7R,4-2-3,2.47,85.3,210.5
江戸川,12R,4-1-3,3.28,64.2,210.5
びわこ,12R,1-3-4,8.29,25.4,210.5
若松,12R,1-3-4,11.69,18.0,210.4
浜名湖,8R,1-3-4,6.39,32.9,210.3
福岡,9R,1-5-4,2.60,80.8,210.2
戸田,3R,3-2-1,5.95,35.3,210.0
福岡,6R,1-2-4,6.71,31.3,209.9
桐生,12R,4-2-1,3.07,68.2,209.5
徳山,8R,1-2-4,4.72,44.4,209.4
戸田,9R,4-1-3,3.16,66.2,209.3
常滑,11R,3-1-5,9.82,21.3,209.2
江戸川,7R,1-3-2,4.88,42.8,208.9
戸田,4R,2-1-3,4.15,50.3,208.7
若松,3R,4-2-1,3.15,66.3,208.7
福岡,6R,1-2-3,14.59,14.3,208.7
津,8R,1-2-5,4.02,51.8,208.3
浜名湖,8R,2-1-4,3.26,63.9,208.3
江戸川,8R,1-4-2,6.89,30.2,208.2
桐生,7R,3-1-2,2.49,83.2,207.5
津,10R,4-2-1,7.46,27.8,207.5
津,7R,2-1-3,2.86,72.4,207.1
三国,10R,2-4-1,5.76,35.9,206.9
徳山,7R,4-1-6,3.56,58.0,206.7
若松,3R,2-1-4,9.08,22.7,206.2
びわこ,10R,1-4-2,6.01,34.3,206.1
住之江,9R,1-3-2,12.32,16.7,205.8
三国,4R,5-1-4,2.68,76.9,205.7
宮島,4R,3-1-4,4.40,46.7,205.4
津,11R,4-1-5,6.51,31.5,205.2
びわこ,12R,1-3-2,22.06,9.3,205.2
宮島,6R,1-2-3,8.18,25.0,204.5
戸田,7R,4-6-1,2.44,83.6,204.2
戸田,2R,2-1-5,2.16,94.7,204.2
住之江,5R,1-2-4,14.28,14.3,204.2
桐生,1R,2-5-1,4.80,42.4,203.7
若松,3R,2-1-3,4.68,43.4,202.9
津,8R,1-3-2,4.35,46.6,202.8
戸田,5R,1-6-5,2.14,94.8,202.8
三国,7R,1-2-4,4.96,40.8,202.6
福岡,2R,1-2-5,2.44,83.0,202.5
戸田,1R,4-1-3,2.47,81.9,202.3
住之江,6R,5-1-3,2.45,82.3,202.0
徳山,6R,4-2-1,3.02,66.7,201.7
津,9R,2-1-4,21.21,9.5,201.5
福岡,9R,2-1-3,2.25,89.5,201.1
江戸川,7R,1-3-4,3.11,64.6,201.0
若松,1R,1-2-5,7.52,26.7,200.8
津,10R,2-1-4,7.97,25.2,200.8
若松,7R,1-4-3,3.49,57.6,200.8
浜名湖,9R,1-5-3,3.27,61.3,200.7
若松,4R,1-2-4,4.50,44.6,200.7
若松,5R,4-2-3,2.82,71.1,200.4
浜名湖,6R,1-2-5,4.05,49.4,199.9
住之江,9R,1-2-3,18.67,10.7,199.8
桐生,12R,1-4-2,12.49,16.0,199.8
若松,11R,1-6-3,4.28,46.6,199.5
住之江,2R,1-3-5,6.92,28.8,199.2
住之江,9R,1-6-2,3.27,61.0,199.2
常滑,8R,4-1-2,2.74,72.6,199.0
三国,12R,1-3-2,15.76,12.6,198.6
江戸川,9R,1-2-4,6.54,30.3,198.1
戸田,8R,3-1-2,5.53,35.8,197.8
宮島,9R,2-1-3,11.42,17.3,197.5
常滑,7R,4-2-3,3.33,59.2,197.4
戸田,12R,5-1-4,2.08,95.0,197.4
常滑,9R,1-3-4,2.73,72.3,197.3
びわこ,8R,1-4-2,5.45,36.2,197.2
戸田,9R,1-4-3,7.13,27.6,196.8
江戸川,3R,1-2-6,3.35,58.7,196.6
宮島,9R,2-1-5,5.68,34.6,196.6
戸田,6R,1-2-5,9.53,20.6,196.3
宮島,9R,3-1-2,3.07,63.9,196.1
桐生,4R,1-3-2,13.50,14.5,195.8
若松,7R,1-3-4,3.95,49.5,195.6
宮島,5R,1-4-3,6.58,29.7,195.3
三国,11R,3-1-2,8.71,22.4,195.1
常滑,2R,1-2-4,4.04,48.3,195.1
江戸川,10R,2-1-4,5.70,34.1,194.5
浜名湖,9R,1-3-2,2.90,66.9,194.3
若松,4R,1-4-3,6.39,30.4,194.2
津,3R,3-2-1,3.34,58.2,194.2
桐生,2R,1-5-2,2.53,76.5,193.8
宮島,8R,1-5-3,2.63,73.8,193.8
三国,9R,2-1-5,6.64,29.2,193.8
若松,9R,1-3-2,6.02,32.1,193.3
若松,2R,2-1-5,3.11,62.2,193.3
戸田,8R,1-2-3,17.72,10.9,193.2
宮島,4R,1-4-5,3.36,57.5,193.2
徳山,7R,3-4-1,3.56,54.1,192.8
戸田,4R,1-2-5,2.73,70.5,192.6
桐生,8R,1-4-2,4.27,45.1,192.4
住之江,9R,2-1-3,5.05,38.0,192.0
津,9R,4-1-2,2.94,65.2,191.9
三国,1R,1-5-3,5.09,37.7,191.9
浜名湖,3R,2-1-4,2.86,67.2,191.9
常滑,9R,3-4-1,2.65,72.3,191.7
江戸川,9R,1-4-3,12.95,14.8,191.7
津,3R,3-1-4,3.20,59.8,191.5
三国,3R,1-5-2,1.95,98.1,191.5
津,7R,4-1-2,4.91,38.9,190.9
戸田,3R,2-1-3,4.68,40.8,190.8
住之江,9R,1-2-5,8.37,22.8,190.7
住之江,2R,1-4-5,4.22,45.1,190.1
徳山,3R,4-1-3,1.99,95.7,190.1
戸田,5R,2-1-5,2.36,80.6,190.0
戸田,7R,1-4-2,3.37,56.3,190.0
江戸川,7R,1-3-5,4.84,39.2,189.5
住之江,12R,3-2-1,2.02,93.6,189.5
戸田,2R,2-1-3,3.76,50.4,189.4
若松,1R,3-2-1,2.94,64.5,189.4
常滑,9R,3-6-1,2.41,78.6,189.4
徳山,7R,4-1-5,4.27,44.3,189.1
若松,4R,1-5-3,3.89,48.6,189.0
宮島,11R,2-1-3,4.46,42.4,188.9
びわこ,2R,4-1-5,3.92,48.1,188.8
桐生,5R,1-2-3,3.29,57.4,188.8
徳山,2R,3-5-1,4.61,40.9,188.7
浜名湖,6R,2-5-1,3.20,59.0,188.7
若松,5R,2-4-5,3.19,59.2,188.6
住之江,4R,1-5-3,2.77,68.1,188.4
宮島,3R,1-4-2,3.77,49.9,188.3
若松,5R,4-3-2,2.35,80.1,188.1
戸田,12R,1-4-3,13.83,13.6,188.0
宮島,5R,1-4-2,6.02,31.2,187.9
住之江,10R,4-1-3,1.97,95.1,187.5
津,2R,2-1-3,8.84,21.2,187.3
常滑,4R,3-1-2,2.15,87.3,187.3
江戸川,4R,1-3-2,9.55,19.6,187.3
江戸川,6R,1-2-5,12.21,15.3,186.8
江戸川,11R,2-1-4,3.44,54.3,186.7
びわこ,2R,4-1-2,2.25,82.9,186.6
津,6R,4-1-3,2.93,63.6,186.5
常滑,12R,4-1-2,2.54,73.5,186.5
若松,8R,1-4-5,2.02,91.9,185.5
住之江,12R,2-1-3,6.69,27.7,185.4
住之江,7R,1-4-2,13.14,14.1,185.3
江戸川,12R,1-3-4,16.39,11.3,185.2
若松,11R,1-3-4,7.35,25.2,185.2
びわこ,11R,1-4-3,5.70,32.5,185.1
桐生,7R,1-3-2,11.64,15.9,185.1
津,3R,1-2-4,3.55,52.2,185.1
福岡,8R,1-4-3,13.20,14.0,184.8
宮島,6R,2-1-3,2.17,85.0,184.7
津,10R,4-1-2,10.18,18.1,184.2
若松,2R,2-1-6,3.06,60.1,184.0
びわこ,12R,3-1-2,10.69,17.2,183.9
桐生,6R,3-1-2,5.52,33.3,183.9
福岡,1R,1-5-4,3.89,47.2,183.5
桐生,9R,2-1-3,1.89,96.9,183.3
江戸川,6R,1-5-3,7.79,23.5,183.2
戸田,1R,3-1-4,3.29,55.6,183.0
若松,1R,1-5-2,3.06,59.7,182.9
桐生,12R,4-1-6,1.95,93.7,182.8
住之江,6R,1-4-3,3.93,46.5,182.5
江戸川,10R,1-4-2,9.66,18.9,182.5
びわこ,2R,1-4-3,10.67,17.1,182.4
びわこ,4R,1-3-6,6.65,27.4,182.3
三国,9R,1-2-5,13.11,13.9,182.3
津,7R,4-2-1,3.76,48.5,182.2
常滑,12R,2-4-1,2.47,73.5,181.9
津,3R,2-3-1,3.20,56.8,181.8
宮島,11R,3-1-4,3.47,52.4,181.8
津,6R,5-1-3,4.57,39.8,181.7
住之江,4R,1-4-3,3.91,46.4,181.6
徳山,6R,4-6-1,1.94,93.6,181.5
福岡,11R,1-5-2,3.33,54.4,181.4
福岡,9R,1-4-3,2.08,87.2,181.1
常滑,11R,1-3-2,5.51,32.8,180.9
住之江,2R,1-3-4,6.38,28.3,180.7
戸田,12R,3-1-4,4.28,42.2,180.6
びわこ,3R,2-1-3,6.25,28.9,180.6
浜名湖,9R,1-4-5,3.27,55.2,180.4
津,7R,1-2-4,5.26,34.3,180.4
びわこ,6R,1-3-2,4.80,37.6,180.4
桐生,10R,1-2-3,8.92,20.2,180.2
常滑,2R,1-4-6,2.63,68.5,180.1
びわこ,1R,2-1-3,2.16,83.1,179.8
福岡,11R,1-3-2,8.06,22.3,179.6
津,5R,2-1-4,5.68,31.6,179.4
江戸川,3R,2-1-6,4.00,44.8,179.2
津,11R,1-4-5,12.88,13.9,179.1
宮島,12R,3-1-2,4.97,36.0,178.8
桐生,7R,1-3-4,5.57,32.1,178.8
びわこ,1R,1-3-2,2.84,62.9,178.8
桐生,3R,1-2-6,2.17,82.5,178.7
徳山,12R,3-1-4,5.78,30.9,178.5
宮島,5R,1-3-2,7.24,24.6,178.2
びわこ,10R,1-4-5,11.13,16.0,178.1
徳山,1R,2-1-4,2.69,65.9,177.6
住之江,3R,3-2-1,1.86,95.5,177.2
