場,レース,買い目,推定確率%,オッズ(取得時),回収率%
若松,11R,4-1-3,4.01,75.2,301.8
鳴門,5R,4-3-1,5.67,53.2,301.7
若松,12R,1-4-2,7.07,42.6,301.4
尼崎,12R,3-1-2,3.97,75.6,300.3
鳴門,8R,4-1-3,3.20,93.6,299.9
若松,10R,3-1-2,4.84,61.7,298.8
徳山,12R,1-6-2,3.79,78.4,297.5
津,9R,3-1-2,3.47,85.5,297.0
徳山,8R,1-3-4,9.43,31.3,295.2
鳴門,6R,2-1-5,9.57,30.8,294.8
多摩川,3R,1-5-2,6.23,47.3,294.7
若松,7R,1-2-3,10.12,29.1,294.6
びわこ,4R,4-2-1,6.45,45.5,293.4
津,8R,1-2-5,9.00,32.5,292.5
鳴門,5R,3-1-4,15.26,19.1,291.5
児島,3R,2-1-4,4.86,59.8,290.8
尼崎,5R,1-3-2,3.76,77.2,289.9
尼崎,3R,1-3-2,6.94,41.7,289.5
下関,4R,1-3-4,7.95,36.4,289.4
多摩川,4R,2-1-4,4.87,59.3,288.7
びわこ,5R,1-2-6,6.82,42.3,288.4
びわこ,2R,1-3-4,4.27,67.3,287.6
津,7R,2-1-4,9.68,29.7,287.4
下関,7R,1-2-3,9.96,28.8,286.8
鳴門,5R,4-1-3,4.47,64.0,286.3
児島,8R,3-1-2,5.12,55.9,285.9
宮島,6R,1-4-3,4.20,68.0,285.8
津,9R,1-3-2,6.84,41.7,285.0
津,8R,2-1-4,4.18,68.1,285.0
児島,8R,1-2-6,3.37,84.3,284.5
尼崎,6R,1-5-4,6.23,45.5,283.6
下関,3R,3-1-2,3.77,75.1,283.5
丸亀,6R,1-4-3,3.42,82.7,283.0
丸亀,2R,1-4-2,3.40,83.3,282.9
宮島,4R,1-4-3,6.65,42.5,282.8
津,7R,2-4-3,3.73,75.7,282.0
若松,8R,1-5-2,4.61,61.1,281.9
三国,7R,1-2-3,6.56,42.9,281.5
丸亀,6R,1-5-2,3.02,93.1,281.2
若松,9R,1-5-3,5.67,49.5,280.9
若松,3R,1-4-6,3.90,72.0,280.8
鳴門,8R,1-2-4,4.25,66.0,280.4
鳴門,8R,1-4-2,4.82,57.9,279.3
尼崎,12R,1-3-2,20.04,13.9,278.5
多摩川,7R,1-4-2,8.16,34.1,278.3
徳山,11R,4-1-2,5.40,51.5,278.2
宮島,5R,3-1-2,3.21,86.7,278.0
尼崎,7R,1-4-5,2.79,99.5,277.2
若松,6R,1-5-3,4.03,68.8,277.2
下関,8R,1-3-4,20.67,13.4,277.0
びわこ,2R,1-4-3,6.62,41.7,276.1
びわこ,2R,1-4-2,8.29,33.3,276.1
尼崎,4R,1-5-2,5.91,46.5,275.0
津,8R,5-1-2,5.68,48.3,274.4
丸亀,2R,1-2-4,3.48,78.9,274.4
びわこ,10R,3-4-1,8.62,31.8,274.1
三国,9R,1-5-3,8.46,32.4,273.9
徳山,8R,1-4-2,3.82,71.4,272.7
宮島,3R,1-4-5,4.21,64.6,272.3
びわこ,7R,1-2-4,4.35,62.4,271.6
児島,3R,1-2-6,5.58,48.6,271.0
津,2R,5-1-2,2.76,98.2,271.0
下関,7R,3-1-2,6.53,41.3,269.8
丸亀,8R,1-3-2,9.10,29.6,269.3
宮島,7R,2-1-3,3.30,81.5,269.3
多摩川,6R,1-2-3,3.22,83.3,268.2
下関,11R,1-2-4,8.35,32.1,268.2
多摩川,6R,4-1-6,2.76,97.2,268.1
津,8R,1-2-4,4.11,65.1,267.9
鳴門,9R,2-1-3,16.03,16.7,267.8
下関,9R,1-4-2,9.63,27.8,267.6
三国,7R,2-1-4,5.14,52.0,267.5
宮島,6R,1-2-4,2.82,94.2,266.0
宮島,5R,1-2-3,15.92,16.7,265.8
尼崎,5R,2-1-6,3.39,78.4,265.8
児島,8R,1-3-5,3.80,69.8,265.0
尼崎,5R,2-1-3,3.15,84.0,264.9
下関,5R,1-4-2,14.39,18.4,264.7
びわこ,7R,3-1-2,3.48,76.0,264.5
鳴門,10R,1-5-4,8.70,30.3,263.6
鳴門,11R,1-4-3,5.92,44.5,263.5
徳山,3R,3-1-2,4.66,56.5,263.2
多摩川,10R,2-3-1,6.17,42.6,262.8
津,5R,1-3-5,9.91,26.5,262.5
三国,12R,4-1-3,2.98,88.1,262.4
徳山,4R,2-1-5,6.13,42.8,262.2
下関,11R,2-1-3,8.90,29.4,261.6
びわこ,5R,1-4-2,3.20,81.8,261.5
尼崎,2R,1-3-5,12.85,20.3,260.9
徳山,1R,1-4-2,8.33,31.2,259.8
若松,7R,1-5-3,11.39,22.8,259.7
多摩川,5R,1-5-2,4.40,59.0,259.5
丸亀,9R,1-2-3,4.68,55.4,259.5
尼崎,10R,1-4-3,8.42,30.8,259.2
丸亀,1R,1-3-4,3.58,72.5,259.2
津,3R,2-1-4,7.88,32.9,259.1
丸亀,1R,1-2-6,5.64,45.9,258.9
びわこ,5R,1-2-3,12.03,21.5,258.6
尼崎,8R,1-5-2,11.84,21.8,258.0
多摩川,6R,1-6-4,4.87,53.0,258.0
下関,1R,4-1-2,10.15,25.4,257.7
多摩川,9R,3-1-4,8.78,29.2,256.5
丸亀,3R,4-1-2,2.82,91.0,256.2
多摩川,10R,3-2-5,2.64,97.0,256.2
三国,10R,2-1-3,14.64,17.5,256.2
丸亀,5R,1-2-3,14.54,17.6,255.8
徳山,8R,1-2-4,3.99,64.1,255.5
下関,3R,1-2-6,4.25,60.1,255.2
三国,10R,2-1-4,6.54,39.0,255.1
丸亀,3R,1-4-5,2.68,95.0,254.7
児島,11R,2-1-3,4.13,61.6,254.4
宮島,11R,3-1-2,4.08,62.2,253.8
下関,4R,1-2-3,4.58,55.4,253.5
尼崎,4R,2-1-5,7.67,33.0,253.0
三国,11R,1-5-4,3.54,71.4,252.5
児島,6R,2-1-3,3.21,78.5,252.3
多摩川,10R,3-1-2,8.13,31.0,252.1
三国,7R,4-1-2,5.28,47.7,251.9
三国,4R,1-2-5,3.87,65.0,251.7
徳山,1R,2-1-3,4.04,62.2,251.5
鳴門,6R,5-1-2,4.07,61.8,251.2
丸亀,3R,4-1-5,4.14,60.7,251.1
津,4R,1-3-4,8.95,28.0,250.6
尼崎,5R,1-2-3,4.95,50.6,250.3
若松,9R,1-3-5,8.64,28.9,249.8
鳴門,1R,1-6-3,2.90,86.0,249.5
下関,7R,1-3-4,3.14,79.3,249.2
尼崎,8R,1-2-4,4.16,59.9,249.2
若松,2R,1-3-5,5.83,42.7,249.1
下関,9R,2-1-3,2.84,87.7,249.0
下関,2R,2-5-1,2.75,90.4,248.9
下関,12R,2-1-5,3.71,67.1,248.7
宮島,3R,4-1-3,3.11,80.0,248.6
若松,4R,1-5-2,11.04,22.5,248.3
三国,7R,1-4-2,13.71,18.1,248.1
三国,3R,1-5-2,4.07,61.0,248.1
鳴門,4R,4-1-2,3.74,66.4,248.1
鳴門,10R,5-1-2,3.58,69.3,248.1
鳴門,5R,3-1-2,5.37,46.1,247.7
徳山,8R,1-3-2,10.66,23.2,247.4
びわこ,9R,1-2-6,7.20,34.3,246.8
下関,10R,1-2-3,25.96,9.5,246.6
鳴門,2R,4-2-3,2.48,99.1,246.2
鳴門,6R,2-1-3,6.26,39.3,246.1
津,10R,3-1-2,7.00,35.1,245.8
びわこ,9R,1-6-2,3.77,65.2,245.7
丸亀,11R,1-4-2,6.68,36.7,245.2
若松,2R,1-3-2,3.74,65.2,243.8
下関,3R,1-3-4,6.90,35.3,243.4
びわこ,11R,2-1-4,3.35,72.6,243.2
鳴門,7R,5-1-3,2.61,92.8,242.1
宮島,4R,4-1-2,2.63,91.9,242.0
びわこ,3R,1-4-2,11.66,20.7,241.4
尼崎,1R,1-2-3,4.54,53.1,240.9
三国,11R,1-4-3,10.81,22.2,240.0
下関,12R,5-1-4,2.58,92.9,239.5
津,6R,1-2-3,5.55,43.1,239.2
津,10R,2-1-3,9.19,26.0,239.1
丸亀,7R,2-1-5,5.23,45.7,238.8
三国,6R,1-5-2,8.89,26.8,238.3
尼崎,1R,1-3-2,8.27,28.8,238.0
児島,11R,1-3-4,3.74,63.7,237.9
若松,3R,1-3-6,5.59,42.6,237.9
若松,3R,1-6-4,3.29,72.0,237.1
宮島,4R,1-5-4,2.83,83.8,236.8
下関,7R,3-2-1,3.73,63.4,236.8
児島,3R,1-2-3,5.95,39.8,236.7
びわこ,3R,4-1-3,4.09,57.6,235.9
若松,6R,1-5-6,6.07,38.8,235.6
徳山,9R,1-4-2,11.60,20.3,235.4
びわこ,3R,1-2-4,6.83,34.4,235.0
児島,3R,2-5-1,3.12,75.1,233.9
多摩川,5R,1-5-3,3.19,73.2,233.7
徳山,6R,3-2-1,5.18,45.1,233.6
びわこ,11R,4-1-2,2.40,97.4,233.5
下関,10R,2-1-3,4.85,48.0,232.6
尼崎,2R,1-5-3,6.18,37.6,232.5
びわこ,12R,1-5-2,3.91,59.5,232.5
丸亀,10R,2-1-6,3.15,73.8,232.4
びわこ,2R,4-1-2,5.82,39.9,232.4
若松,12R,1-4-3,2.93,79.3,232.0
宮島,6R,1-3-4,5.50,42.2,231.9
児島,6R,1-3-2,8.64,26.8,231.5
徳山,2R,5-1-2,3.48,66.4,231.0
尼崎,8R,1-5-3,7.00,33.0,231.0
びわこ,6R,1-2-6,2.44,94.7,230.9
下関,9R,1-2-4,9.95,23.2,230.8
尼崎,4R,5-1-2,4.76,48.4,230.1
尼崎,3R,1-3-4,3.70,62.1,230.0
尼崎,4R,2-1-3,3.83,59.9,229.6
宮島,8R,2-1-3,2.50,91.3,228.4
びわこ,9R,2-1-5,3.67,62.1,228.1
宮島,9R,1-4-2,6.06,37.6,228.0
鳴門,9R,1-2-4,4.63,49.2,227.8
津,5R,1-3-2,15.60,14.6,227.7
尼崎,3R,2-1-3,2.67,85.1,227.6
下関,6R,1-2-5,10.21,22.3,227.6
宮島,7R,2-4-1,3.17,71.7,227.6
若松,4R,1-2-5,6.91,32.9,227.3
児島,6R,2-3-1,2.97,76.5,226.9
びわこ,9R,1-5-2,5.38,42.0,226.2
若松,9R,1-4-3,12.42,18.2,226.1
若松,10R,2-1-3,4.44,50.9,225.8
丸亀,5R,2-1-3,17.73,12.7,225.2
多摩川,2R,5-1-3,3.71,60.7,224.9
三国,8R,1-5-3,8.86,25.4,224.9
丸亀,2R,1-5-4,3.75,60.0,224.9
下関,11R,3-1-2,2.65,84.8,224.7
宮島,3R,1-3-4,14.44,15.5,223.8
若松,1R,2-1-6,3.38,66.1,223.7
尼崎,1R,1-3-4,13.55,16.5,223.5
丸亀,2R,1-4-5,3.57,62.5,223.1
児島,5R,1-3-2,3.33,66.8,222.4
多摩川,12R,1-4-2,7.10,31.3,222.3
鳴門,5R,3-4-1,9.21,24.1,222.0
三国,6R,5-1-4,3.96,56.1,222.0
尼崎,8R,1-3-5,4.40,50.4,221.9
若松,2R,3-5-1,2.50,88.6,221.7
多摩川,9R,3-1-2,3.79,58.5,221.5
下関,3R,1-2-3,9.94,22.2,220.7
宮島,10R,1-4-2,8.85,24.9,220.4
津,3R,1-5-2,4.89,45.1,220.4
尼崎,2R,5-1-3,3.51,62.7,220.2
尼崎,9R,1-3-2,3.16,69.5,219.8
徳山,7R,1-2-4,13.13,16.7,219.3
津,6R,4-1-2,3.99,54.9,219.2
多摩川,4R,2-3-1,3.11,70.4,218.8
びわこ,5R,3-1-2,2.93,74.6,218.8
鳴門,1R,1-2-3,8.96,24.4,218.7
津,10R,3-2-1,4.05,54.0,218.6
多摩川,3R,1-2-5,4.09,53.4,218.4
びわこ,9R,2-1-3,4.85,45.0,218.4
びわこ,1R,1-4-3,3.27,66.6,217.8
びわこ,2R,4-1-3,4.65,46.8,217.7
尼崎,11R,1-3-2,7.66,28.4,217.7
若松,1R,2-1-3,9.63,22.6,217.6
鳴門,8R,1-3-4,7.60,28.6,217.3
児島,2R,1-4-6,3.22,67.4,217.2
尼崎,4R,1-2-5,7.83,27.7,216.9
多摩川,1R,1-4-6,2.81,77.1,216.6
児島,1R,4-1-3,3.04,71.2,216.6
丸亀,6R,5-1-3,5.38,40.2,216.2
宮島,9R,3-1-2,2.69,80.2,215.9
若松,2R,3-1-2,2.60,82.7,215.2
三国,10R,3-1-2,3.18,67.7,215.0
鳴門,3R,2-1-3,5.64,38.1,214.9
三国,3R,1-5-4,3.54,60.7,214.7
宮島,3R,1-4-3,18.80,11.4,214.3
尼崎,6R,1-4-2,14.28,15.0,214.2
徳山,8R,1-2-3,7.95,26.9,213.8
多摩川,7R,4-1-3,8.44,25.3,213.4
尼崎,2R,3-1-2,5.56,38.4,213.4
多摩川,11R,1-2-3,19.22,11.1,213.4
若松,4R,1-4-5,6.01,35.5,213.3
児島,12R,1-5-3,2.33,91.7,213.2
多摩川,3R,1-4-2,2.47,86.5,213.2
下関,12R,1-5-2,7.80,27.3,213.1
鳴門,1R,1-3-6,3.49,61.0,212.8
下関,1R,1-4-2,19.67,10.8,212.4
宮島,10R,4-5-1,2.56,82.9,212.4
尼崎,9R,2-1-5,2.69,79.0,212.3
三国,10R,2-1-5,3.33,63.7,212.1
津,8R,1-5-2,6.79,31.2,211.9
多摩川,6R,2-1-4,2.72,77.8,211.8
津,5R,1-5-2,5.88,36.0,211.6
徳山,10R,4-1-2,4.07,52.0,211.4
多摩川,2R,3-1-2,6.33,33.4,211.4
丸亀,4R,3-2-1,2.35,90.1,211.3
若松,11R,1-4-3,9.91,21.3,211.1
下関,9R,3-1-2,2.22,95.0,211.1
多摩川,6R,1-2-6,4.53,46.6,211.1
若松,3R,1-2-3,2.19,96.0,210.2
下関,9R,1-3-4,5.90,35.6,209.9
三国,1R,1-4-3,6.12,34.2,209.4
丸亀,9R,1-6-3,5.09,41.1,209.4
宮島,1R,1-4-2,2.56,81.7,209.1
津,3R,1-2-5,8.36,25.0,208.9
下関,4R,1-5-2,3.11,67.1,208.9
三国,4R,1-5-2,5.17,40.4,208.8
若松,8R,2-1-3,6.67,31.3,208.6
若松,6R,1-2-3,2.62,79.6,208.4
びわこ,12R,3-1-2,4.97,41.9,208.1
多摩川,11R,3-1-2,3.12,66.6,207.8
鳴門,10R,1-2-5,4.65,44.6,207.4
児島,6R,3-2-1,4.24,48.9,207.3
尼崎,4R,5-2-1,4.64,44.6,206.9
若松,9R,1-6-3,2.42,85.6,206.7
鳴門,6R,1-3-2,3.73,55.3,206.5
津,12R,1-5-2,12.90,16.0,206.5
津,2R,2-1-4,2.20,93.9,206.3
三国,1R,1-3-4,5.00,41.2,205.9
多摩川,10R,3-5-1,2.06,100.0,205.9
三国,4R,1-2-3,2.67,77.1,205.8
児島,3R,2-1-3,6.68,30.8,205.8
津,11R,1-4-3,4.52,45.5,205.6
宮島,1R,1-2-4,3.81,53.9,205.1
尼崎,3R,1-4-3,2.50,82.0,204.9
下関,10R,1-5-2,2.85,72.0,204.9
丸亀,7R,2-4-1,2.85,71.9,204.7
徳山,4R,2-1-6,2.89,70.7,204.7
津,4R,1-2-4,8.62,23.7,204.2
鳴門,1R,1-3-4,4.88,41.8,204.1
多摩川,10R,3-2-4,2.36,86.5,204.0
鳴門,11R,1-2-3,13.50,15.1,203.9
若松,9R,1-3-4,15.55,13.1,203.8
びわこ,11R,3-1-2,3.06,66.6,203.7
下関,9R,1-3-2,6.26,32.5,203.5
下関,10R,1-3-2,19.57,10.4,203.5
下関,3R,1-2-4,5.08,40.0,203.1
徳山,3R,1-3-4,4.88,41.6,203.0
徳山,2R,5-1-3,3.19,63.5,202.7
多摩川,8R,2-1-5,2.80,72.3,202.5
多摩川,2R,3-2-1,4.03,50.2,202.1
津,3R,1-4-2,13.00,15.5,201.5
津,6R,1-2-5,7.77,25.9,201.3
丸亀,7R,2-1-4,9.86,20.4,201.1
児島,11R,3-2-1,4.06,49.5,200.8
三国,4R,1-2-4,3.49,57.6,200.8
多摩川,12R,1-5-4,2.57,78.1,200.7
多摩川,12R,1-5-2,4.52,44.4,200.6
宮島,8R,4-1-2,3.87,51.8,200.5
徳山,5R,3-2-1,2.89,69.2,200.2
びわこ,4R,1-2-4,3.37,59.3,200.0
下関,4R,1-2-5,2.82,70.8,199.9
丸亀,2R,4-1-2,2.80,71.4,199.6
児島,11R,2-3-1,2.93,68.2,199.6
徳山,5R,2-3-1,2.08,95.8,199.5
尼崎,2R,1-2-3,2.62,76.0,199.5
びわこ,11R,2-1-3,3.89,51.2,199.2
尼崎,7R,1-5-2,4.43,45.0,199.2
徳山,1R,1-4-3,6.74,29.5,198.8
若松,11R,3-1-4,5.22,38.0,198.5
児島,7R,2-1-4,8.74,22.7,198.4
丸亀,6R,1-2-3,2.93,67.7,198.1
鳴門,2R,2-1-4,3.14,63.0,198.0
びわこ,12R,2-1-3,5.45,36.3,198.0
丸亀,6R,1-3-5,16.64,11.9,198.0
多摩川,6R,1-6-3,2.97,66.6,198.0
尼崎,1R,1-3-5,2.73,72.6,197.9
三国,1R,1-5-4,3.31,59.8,197.7
若松,7R,1-3-2,13.18,15.0,197.7
多摩川,9R,1-3-2,10.80,18.3,197.6
児島,10R,2-4-1,2.90,68.0,197.5
鳴門,5R,3-2-1,2.38,82.5,196.6
児島,11R,1-2-3,7.90,24.9,196.6
尼崎,6R,4-1-3,3.84,51.2,196.4
尼崎,6R,4-1-5,6.52,30.1,196.3
三国,11R,1-5-3,4.19,46.8,196.3
尼崎,7R,1-2-5,5.19,37.8,196.2
津,1R,2-1-3,2.14,91.6,195.9
宮島,7R,2-1-4,5.89,33.2,195.5
尼崎,1R,4-1-3,3.87,50.5,195.3
児島,2R,1-6-4,2.38,82.0,195.3
津,7R,1-2-5,2.04,95.6,195.1
丸亀,9R,1-5-2,2.71,72.0,195.0
若松,8R,1-4-2,3.19,61.1,194.9
下関,2R,2-3-5,2.15,90.4,194.7
宮島,9R,1-3-2,7.46,26.0,194.0
児島,3R,1-3-2,2.42,80.1,194.0
徳山,7R,1-3-2,10.60,18.3,193.9
びわこ,5R,1-4-3,2.21,87.5,193.6
津,4R,1-3-2,3.99,48.5,193.4
徳山,11R,2-1-3,6.36,30.4,193.4
下関,4R,1-3-5,8.65,22.3,192.9
多摩川,11R,2-1-4,3.21,60.1,192.8
下関,1R,1-4-5,7.90,24.4,192.7
児島,7R,2-1-3,2.56,75.4,192.7
徳山,1R,3-1-2,3.40,56.5,192.1
丸亀,2R,5-1-4,3.20,60.0,192.1
下関,11R,2-1-5,5.35,35.9,192.1
鳴門,11R,2-1-4,2.30,83.6,192.1
児島,10R,4-1-2,3.07,62.5,191.9
宮島,6R,1-5-3,2.90,66.2,191.7
三国,8R,1-3-5,10.89,17.6,191.6
下関,11R,1-2-3,11.33,16.9,191.5
多摩川,11R,2-1-6,2.00,95.6,191.3
宮島,2R,3-1-4,3.64,52.5,191.3
下関,2R,1-2-3,4.33,44.0,190.6
宮島,6R,1-4-6,2.57,74.2,190.4
鳴門,4R,3-1-2,2.58,73.7,190.0
徳山,6R,3-1-2,8.29,22.9,190.0
丸亀,3R,3-1-4,2.52,75.3,189.6
下関,2R,2-1-4,3.14,60.3,189.5
下関,8R,4-1-3,5.22,36.2,189.1
びわこ,4R,2-4-5,3.04,62.1,189.1
宮島,7R,1-4-3,6.53,28.9,188.8
若松,3R,4-1-3,3.28,57.6,188.7
児島,2R,1-6-2,3.05,61.7,188.3
宮島,6R,1-3-5,4.07,46.2,188.2
津,7R,2-4-5,3.11,60.5,188.0
多摩川,12R,1-4-5,2.84,66.0,187.7
宮島,7R,4-1-2,6.38,29.4,187.7
多摩川,12R,1-4-3,5.38,34.9,187.6
多摩川,2R,3-1-5,8.12,23.1,187.5
宮島,12R,1-4-3,10.63,17.6,187.2
若松,4R,1-2-4,2.64,71.0,187.2
