場,レース,買い目,推定確率%,オッズ(取得時),回収率%
徳山,5R,1-4-3,15.87,25.6,406.3
住之江,5R,1-4-2,5.81,69.3,402.4
徳山,12R,1-5-2,6.37,62.3,397.0
戸田,8R,1-3-4,7.25,54.6,396.0
平和島,1R,2-3-1,5.54,71.4,395.5
平和島,6R,2-3-1,5.81,67.7,393.7
大村,4R,1-4-2,8.53,46.1,393.3
戸田,5R,1-4-2,14.72,26.7,393.0
戸田,3R,1-4-3,7.39,53.1,392.3
平和島,6R,2-1-3,7.85,49.7,390.3
下関,5R,3-1-4,7.76,49.5,384.0
平和島,10R,1-5-2,6.61,56.8,375.5
大村,8R,1-4-2,5.30,70.6,374.1
平和島,6R,3-1-2,7.82,47.8,373.6
戸田,4R,1-2-3,8.56,43.4,371.7
住之江,7R,3-1-2,18.91,19.6,370.6
鳴門,5R,4-1-2,6.39,57.6,368.2
津,9R,1-3-4,17.88,20.5,366.6
宮島,2R,1-5-2,3.77,97.1,365.6
戸田,4R,1-2-4,15.32,23.6,361.5
住之江,1R,2-1-3,16.91,21.3,360.2
徳山,4R,3-1-2,3.60,99.5,358.7
津,7R,1-4-3,3.62,99.2,358.7
下関,7R,1-4-5,6.73,53.1,357.5
津,8R,3-2-1,3.74,95.1,355.9
下関,7R,1-2-4,4.56,77.5,353.1
三国,10R,4-1-5,4.71,75.0,353.1
大村,4R,4-1-3,9.97,35.1,349.9
住之江,6R,2-4-1,9.29,37.6,349.2
住之江,6R,1-2-4,4.89,71.1,347.6
津,11R,1-4-3,4.56,76.0,346.8
津,8R,2-4-1,5.15,66.6,343.0
鳴門,5R,1-4-2,7.53,45.5,342.7
下関,5R,3-1-2,5.27,65.0,342.6
宮島,6R,1-3-6,7.38,46.4,342.5
下関,9R,1-2-6,4.95,68.9,340.9
宮島,10R,1-2-5,12.95,26.2,339.2
平和島,3R,4-3-1,6.33,53.2,337.0
三国,5R,2-1-5,6.89,48.9,336.9
住之江,6R,1-4-2,4.52,73.8,333.5
鳴門,10R,1-4-5,3.45,96.5,332.8
戸田,3R,1-3-4,9.09,36.5,331.7
住之江,2R,3-1-4,4.68,70.6,330.4
平和島,2R,1-2-4,13.28,24.4,324.1
平和島,10R,1-2-5,10.65,30.4,323.6
戸田,9R,1-2-5,7.48,43.0,321.5
下関,11R,1-4-2,5.68,56.4,320.3
津,8R,2-3-4,6.56,48.4,317.5
鳴門,9R,1-2-5,8.72,36.3,316.7
徳山,11R,2-1-3,6.55,48.2,315.6
大村,4R,1-3-4,4.01,78.4,314.1
平和島,12R,1-4-2,3.85,81.5,314.0
津,11R,1-3-5,4.26,73.6,313.2
三国,6R,1-2-3,6.68,46.7,312.1
大村,1R,5-1-2,6.13,50.9,311.9
徳山,7R,1-5-4,5.31,58.3,309.6
鳴門,10R,1-2-5,3.33,92.5,307.9
平和島,1R,3-2-1,5.28,58.1,306.8
平和島,8R,1-3-4,12.17,25.2,306.6
鳴門,3R,2-1-5,3.78,81.1,306.4
戸田,11R,1-5-3,8.39,36.5,306.3
平和島,3R,4-1-3,5.24,58.4,306.2
津,7R,1-2-4,3.47,88.2,305.7
戸田,3R,1-3-2,3.09,98.6,304.4
鳴門,9R,1-5-2,4.17,72.9,303.8
津,4R,1-4-2,5.19,58.3,302.4
下関,9R,4-1-2,3.55,84.8,300.9
大村,9R,1-4-2,6.13,49.0,300.4
住之江,5R,1-5-4,7.10,42.2,299.7
徳山,10R,4-1-2,3.65,81.6,298.2
下関,7R,1-3-5,5.13,58.1,297.8
徳山,5R,1-4-2,6.16,48.3,297.7
三国,10R,5-1-3,3.07,96.6,297.0
戸田,5R,2-1-4,5.21,56.8,296.2
住之江,12R,1-5-3,5.20,56.9,296.0
大村,6R,3-4-1,13.18,22.4,295.3
戸田,8R,3-1-2,2.99,98.4,294.6
戸田,12R,1-4-3,5.21,56.5,294.6
住之江,10R,1-5-4,13.38,22.0,294.4
津,8R,2-1-4,5.75,51.2,294.3
鳴門,9R,1-2-6,3.89,75.1,292.2
大村,2R,5-2-1,4.01,72.8,292.1
住之江,3R,4-2-1,8.93,32.7,291.9
大村,6R,3-1-4,14.04,20.7,290.6
平和島,7R,1-5-3,5.18,55.8,288.8
大村,1R,1-5-2,10.50,27.5,288.7
平和島,10R,1-2-4,4.92,58.6,288.2
徳山,9R,1-4-2,12.45,23.1,287.6
徳山,11R,3-1-2,3.97,72.1,286.5
下関,9R,1-4-2,7.75,36.7,284.5
大村,6R,1-3-4,6.42,44.3,284.3
徳山,5R,4-1-2,3.62,78.4,283.9
戸田,4R,2-1-4,12.05,23.5,283.1
宮島,8R,1-3-4,4.12,68.7,282.9
津,7R,1-4-6,2.85,99.2,282.7
下関,5R,1-3-2,12.66,22.3,282.4
平和島,10R,1-5-3,4.06,69.5,282.4
下関,7R,1-3-2,3.34,84.5,281.8
住之江,9R,3-2-1,3.60,78.0,280.8
大村,3R,1-2-3,10.96,25.6,280.6
住之江,9R,3-1-2,7.47,37.5,280.3
平和島,4R,4-3-2,4.44,63.1,280.1
津,6R,4-1-3,4.63,60.1,278.5
津,12R,2-1-4,4.63,59.8,277.0
津,4R,1-3-4,7.14,38.8,276.9
大村,3R,1-4-2,7.55,36.5,275.7
津,6R,4-3-1,3.84,71.8,275.6
平和島,9R,3-1-2,4.23,65.0,274.9
下関,11R,2-1-4,5.07,54.2,274.7
津,2R,2-1-4,4.05,67.6,274.1
津,4R,1-2-4,3.21,85.3,273.6
大村,2R,2-1-5,6.67,40.9,272.6
宮島,8R,3-1-4,3.97,68.7,272.5
住之江,12R,1-5-4,5.97,45.5,271.6
下関,8R,3-1-2,3.27,83.1,271.5
戸田,11R,1-3-5,5.47,49.6,271.2
三国,6R,2-1-3,6.49,41.7,270.5
鳴門,11R,5-1-3,5.50,48.9,269.1
徳山,8R,4-1-3,4.37,61.5,269.0
戸田,5R,1-4-3,3.87,69.5,268.6
下関,4R,1-3-2,5.04,53.3,268.5
住之江,6R,2-1-4,6.58,40.8,268.3
平和島,1R,3-1-2,8.35,32.1,268.2
戸田,6R,2-1-4,2.81,95.4,267.9
住之江,6R,4-3-2,2.79,96.0,267.4
下関,3R,2-1-3,6.84,39.1,267.3
大村,5R,1-4-2,5.50,48.6,267.2
津,7R,1-3-4,3.13,85.0,266.3
大村,10R,1-5-3,3.55,75.0,265.9
宮島,12R,3-2-1,2.67,99.4,265.8
宮島,7R,1-4-3,2.78,95.4,265.3
大村,5R,4-1-2,2.93,90.4,265.3
戸田,9R,1-2-3,6.64,39.9,264.9
宮島,12R,3-4-1,3.12,84.8,264.4
大村,1R,5-1-4,3.33,79.4,264.2
戸田,6R,1-4-2,3.68,71.8,264.2
大村,5R,1-4-3,3.60,73.0,263.0
平和島,12R,1-2-3,12.34,21.3,262.9
戸田,9R,1-5-2,6.58,39.9,262.5
津,9R,1-2-4,2.81,93.4,262.0
徳山,11R,2-3-1,3.39,77.2,261.9
平和島,7R,1-3-5,4.88,53.6,261.6
鳴門,10R,1-5-4,3.00,87.2,261.6
徳山,10R,4-1-3,3.76,69.3,260.7
住之江,7R,1-3-4,3.31,78.5,259.5
平和島,9R,4-1-3,3.30,78.0,257.5
宮島,11R,1-4-2,3.39,75.9,257.0
住之江,7R,3-1-4,4.36,58.8,256.4
鳴門,5R,4-2-1,5.40,47.3,255.5
津,9R,4-1-3,5.09,50.2,255.4
徳山,3R,4-1-3,4.00,63.7,255.1
平和島,2R,1-4-3,6.95,36.7,255.0
宮島,10R,1-4-2,2.94,86.6,254.9
三国,6R,1-3-2,2.63,97.1,254.9
宮島,6R,1-3-4,3.23,79.0,254.9
津,7R,4-1-3,2.78,91.6,254.3
戸田,6R,4-1-2,3.50,72.6,254.2
大村,5R,1-3-4,4.15,61.2,253.8
大村,2R,5-1-2,4.88,51.8,252.9
鳴門,12R,1-4-3,8.31,30.3,251.9
住之江,2R,3-1-2,3.55,70.6,250.8
平和島,1R,2-1-4,2.67,93.7,250.2
大村,9R,1-4-3,3.79,65.9,249.9
津,10R,1-4-5,2.57,97.1,249.1
大村,4R,2-1-4,2.64,94.1,248.7
住之江,3R,2-4-1,8.75,28.4,248.5
戸田,9R,1-3-2,5.56,44.6,248.0
大村,4R,2-4-1,3.04,81.1,246.8
戸田,6R,1-2-4,3.25,75.9,246.8
平和島,7R,1-5-2,3.30,74.7,246.4
戸田,4R,1-4-2,5.20,47.3,246.0
平和島,10R,1-4-2,2.57,95.4,245.0
宮島,11R,1-5-2,5.23,46.8,244.6
宮島,5R,3-1-2,4.35,56.2,244.5
平和島,4R,4-2-3,4.56,53.6,244.4
平和島,5R,2-1-3,6.70,36.5,244.4
徳山,6R,3-1-2,2.87,84.8,243.8
三国,11R,2-4-1,5.32,45.8,243.6
住之江,2R,1-3-5,4.93,49.4,243.5
大村,4R,4-3-1,5.28,46.1,243.4
大村,7R,3-1-4,3.33,72.9,242.7
大村,2R,2-5-1,4.54,52.9,240.4
戸田,5R,1-2-4,8.99,26.7,240.1
下関,3R,2-3-1,3.13,76.7,240.0
大村,3R,1-3-2,7.14,33.6,240.0
宮島,9R,1-4-3,6.57,36.4,239.2
戸田,10R,1-5-2,7.27,32.8,238.6
大村,10R,1-3-2,7.08,33.7,238.5
戸田,3R,4-1-3,4.86,49.0,238.3
徳山,5R,1-4-5,6.07,39.2,238.1
大村,3R,1-4-3,3.46,68.6,237.5
下関,4R,1-2-3,3.56,66.6,237.4
津,11R,3-1-2,10.08,23.5,237.0
大村,9R,1-4-5,10.67,22.2,237.0
徳山,11R,2-1-5,3.74,63.3,236.6
大村,3R,3-1-2,2.62,90.3,236.6
下関,7R,1-5-3,7.00,33.8,236.5
大村,1R,2-1-5,3.39,69.7,236.3
鳴門,5R,1-2-4,7.90,29.9,236.2
平和島,8R,3-1-4,6.07,38.9,236.0
津,8R,1-2-4,2.48,95.1,236.0
戸田,10R,1-5-3,9.47,24.9,235.8
住之江,9R,1-3-5,6.37,37.0,235.6
下関,9R,1-2-3,2.99,78.8,235.5
宮島,9R,3-1-4,2.92,80.5,235.4
平和島,9R,1-4-3,6.58,35.7,235.0
平和島,4R,1-4-3,2.40,97.7,234.9
三国,12R,1-4-2,15.22,15.4,234.4
大村,1R,1-5-4,5.70,41.1,234.3
鳴門,4R,4-1-3,3.91,59.6,233.3
津,10R,1-5-2,7.79,29.8,232.1
徳山,9R,4-1-2,4.36,53.2,232.0
平和島,6R,1-2-3,9.86,23.5,231.8
大村,11R,4-1-3,7.73,30.0,231.8
住之江,1R,2-3-1,10.51,22.0,231.2
平和島,5R,1-2-3,6.19,37.3,230.8
津,9R,1-2-3,4.00,57.6,230.3
宮島,12R,1-4-3,6.57,34.9,229.3
徳山,6R,2-1-3,7.10,32.3,229.2
鳴門,9R,1-2-4,17.97,12.7,228.2
鳴門,2R,1-4-3,3.27,69.7,228.2
大村,10R,1-2-3,5.06,45.0,227.7
大村,9R,1-5-4,11.25,20.2,227.3
宮島,3R,3-2-1,2.43,93.2,226.4
鳴門,9R,1-2-3,6.26,36.1,225.8
大村,10R,1-4-6,2.25,100.0,224.9
鳴門,12R,1-3-4,11.24,20.0,224.7
鳴門,5R,4-1-3,3.57,62.5,223.4
戸田,7R,1-2-3,16.52,13.5,223.0
鳴門,10R,1-3-2,2.31,96.5,222.7
住之江,6R,4-2-3,5.11,43.6,222.6
大村,2R,2-1-3,4.40,50.6,222.6
下関,2R,1-3-2,7.74,28.7,222.2
津,5R,1-4-3,3.21,69.1,222.1
平和島,11R,4-1-2,4.63,47.8,221.2
大村,7R,1-4-3,8.99,24.6,221.1
大村,11R,1-2-4,4.83,45.8,221.0
住之江,9R,1-3-2,4.12,53.5,220.6
津,12R,2-1-3,3.11,70.9,220.5
宮島,2R,2-1-5,4.73,46.6,220.3
徳山,8R,1-3-4,16.68,13.2,220.2
宮島,10R,1-5-3,3.00,73.3,220.1
徳山,8R,1-4-3,9.77,22.5,219.9
徳山,6R,2-3-1,4.27,51.3,219.3
戸田,3R,1-6-3,2.58,85.0,219.2
津,2R,1-2-4,18.27,12.0,219.2
住之江,7R,1-3-2,14.34,15.2,217.9
住之江,1R,3-2-1,5.45,39.9,217.5
宮島,2R,1-5-3,2.37,91.8,217.4
戸田,3R,1-3-6,4.14,52.4,217.0
大村,12R,1-5-3,4.76,45.5,216.7
大村,7R,1-3-2,10.57,20.5,216.7
徳山,1R,1-6-3,5.58,38.7,216.0
大村,2R,3-1-2,2.41,89.6,215.7
津,6R,3-4-1,4.03,53.5,215.5
下関,9R,1-4-3,3.23,66.8,215.5
宮島,7R,1-3-4,3.92,55.0,215.5
大村,3R,2-1-3,4.90,44.0,215.4
鳴門,10R,1-2-3,2.77,77.5,215.0
宮島,3R,1-3-2,3.62,59.4,214.9
徳山,5R,4-1-5,3.57,60.1,214.4
鳴門,12R,1-6-3,5.75,37.3,214.4
大村,5R,1-2-3,11.76,18.2,214.1
住之江,3R,4-1-2,5.52,38.6,213.0
三国,10R,1-3-4,2.72,78.1,212.7
三国,9R,1-4-3,2.37,89.5,211.9
大村,5R,1-2-4,8.37,25.3,211.7
下関,1R,4-5-1,2.26,93.8,211.7
平和島,8R,1-4-3,13.73,15.4,211.5
平和島,10R,1-3-2,12.08,17.5,211.5
津,8R,2-1-3,8.10,26.1,211.4
戸田,6R,3-1-2,2.21,95.4,210.9
大村,5R,1-3-2,8.89,23.7,210.8
宮島,6R,1-6-5,2.33,90.3,210.7
津,4R,4-3-1,3.78,55.7,210.6
三国,10R,4-5-1,3.76,55.9,210.3
平和島,8R,1-4-2,7.16,29.3,209.8
大村,5R,3-1-2,5.18,40.4,209.5
下関,4R,2-1-3,3.03,69.1,209.0
三国,11R,4-1-2,2.33,89.5,208.9
大村,3R,1-3-4,3.41,61.2,208.8
住之江,1R,3-1-2,3.40,61.4,208.7
津,5R,1-3-4,3.91,53.2,208.2
戸田,10R,1-3-2,7.06,29.4,207.6
戸田,9R,2-1-5,4.02,51.6,207.6
鳴門,10R,1-5-2,2.93,70.8,207.4
宮島,3R,1-3-4,5.35,38.6,206.6
宮島,9R,1-4-2,2.99,69.0,206.4
戸田,11R,1-5-4,7.03,29.3,205.9
徳山,4R,2-1-3,6.79,30.3,205.8
鳴門,9R,1-4-2,10.55,19.5,205.6
住之江,1R,2-1-5,3.35,61.4,205.5
徳山,9R,1-5-4,3.66,56.1,205.3
徳山,4R,2-3-1,2.74,74.7,204.8
三国,9R,4-3-1,2.62,78.0,204.3
平和島,8R,4-1-3,7.26,28.1,204.0
宮島,7R,1-4-2,3.21,63.6,204.0
平和島,3R,4-1-2,2.33,87.2,203.5
三国,1R,4-1-3,3.08,65.9,203.2
住之江,2R,1-3-2,3.90,52.0,202.8
津,5R,1-3-2,11.45,17.7,202.6
戸田,10R,1-3-5,9.37,21.6,202.5
戸田,4R,1-5-2,2.07,97.6,202.2
宮島,11R,1-2-3,16.96,11.9,201.8
徳山,9R,1-2-4,9.51,21.2,201.7
平和島,9R,2-3-1,2.15,93.8,201.4
平和島,3R,1-4-3,4.58,43.9,201.0
大村,1R,1-2-5,7.12,28.2,200.9
戸田,3R,3-1-4,6.80,29.5,200.5
三国,8R,3-4-1,2.82,70.9,200.2
徳山,10R,1-4-2,10.64,18.8,200.0
鳴門,6R,4-1-3,3.67,54.5,200.0
下関,3R,4-2-1,5.58,35.7,199.2
三国,5R,1-2-5,14.80,13.4,198.4
下関,4R,1-3-5,4.67,42.4,198.1
下関,6R,1-4-2,4.62,42.8,197.8
戸田,5R,1-4-6,3.00,65.8,197.5
戸田,7R,2-1-3,2.89,68.2,197.4
大村,9R,5-1-4,3.37,58.6,197.2
宮島,2R,1-2-5,6.60,29.8,196.6
三国,3R,3-1-4,3.04,64.7,196.6
戸田,3R,3-1-2,2.31,85.0,196.3
戸田,12R,5-1-3,2.12,92.4,196.1
津,10R,5-1-2,3.44,57.0,196.1
下関,5R,1-2-3,4.34,45.2,196.1
住之江,3R,4-3-1,1.99,98.3,195.9
戸田,11R,5-1-3,4.85,40.4,195.7
鳴門,1R,1-5-3,5.84,33.5,195.7
平和島,6R,1-3-2,9.84,19.9,195.7
平和島,12R,1-2-4,9.12,21.4,195.1
平和島,8R,1-2-4,4.82,40.5,195.0
下関,10R,1-3-2,2.87,68.0,195.0
徳山,11R,2-1-4,3.97,49.0,194.8
津,7R,2-1-4,2.45,79.4,194.3
大村,9R,4-1-5,3.13,62.0,193.8
鳴門,12R,1-3-6,8.46,22.9,193.8
津,5R,2-1-3,2.95,65.8,193.8
三国,10R,1-5-3,3.71,52.3,193.8
三国,2R,1-3-2,3.75,51.6,193.4
下関,2R,2-3-1,8.94,21.6,193.2
鳴門,11R,5-3-2,2.05,94.2,193.2
下関,11R,1-4-3,4.49,43.0,193.1
徳山,12R,1-2-5,7.69,25.1,193.0
平和島,3R,3-1-4,5.30,36.4,193.0
宮島,6R,1-3-5,12.52,15.4,192.9
徳山,5R,4-3-1,2.85,67.6,192.8
平和島,9R,1-3-4,6.81,28.3,192.7
宮島,11R,1-2-5,10.47,18.4,192.7
戸田,9R,2-1-3,3.57,53.9,192.5
三国,4R,1-4-3,2.98,64.6,192.4
三国,1R,3-1-4,2.42,79.4,192.3
津,4R,4-1-6,2.97,64.6,191.8
大村,3R,4-1-2,2.79,68.6,191.6
平和島,3R,3-4-1,6.37,30.1,191.6
下関,4R,5-1-3,2.67,71.8,191.4
下関,2R,3-1-2,11.52,16.6,191.2
平和島,7R,2-1-5,1.95,98.2,191.2
三国,12R,1-4-3,5.76,33.2,191.1
三国,6R,1-2-5,11.30,16.9,190.9
平和島,10R,1-3-5,4.78,39.9,190.9
戸田,5R,4-1-3,2.93,65.2,190.9
戸田,5R,1-4-5,4.54,42.0,190.7
住之江,1R,2-1-6,4.55,41.9,190.5
住之江,3R,2-1-4,5.29,36.0,190.5
宮島,8R,3-1-2,9.33,20.4,190.3
住之江,7R,3-2-1,11.81,16.1,190.1
徳山,7R,4-1-5,4.53,42.0,190.1
住之江,4R,1-3-2,10.22,18.6,190.0
宮島,6R,1-5-3,8.68,21.9,190.0
宮島,1R,1-5-4,9.31,20.4,190.0
大村,4R,3-4-1,3.15,60.3,189.7
徳山,7R,1-4-5,6.74,28.1,189.4
津,6R,3-1-4,5.21,36.3,189.0
住之江,3R,1-4-2,3.93,48.0,188.8
戸田,9R,1-5-4,2.00,94.3,188.6
徳山,6R,4-2-1,3.02,62.4,188.5
戸田,4R,1-3-2,2.58,73.0,188.5
津,2R,2-1-5,2.34,80.6,188.4
宮島,5R,1-2-3,13.74,13.7,188.3
津,11R,3-1-4,6.32,29.8,188.2
大村,8R,4-1-5,2.02,93.0,187.9
徳山,5R,1-5-4,2.56,73.4,187.5
住之江,12R,1-4-3,7.41,25.3,187.5
鳴門,5R,1-4-3,4.21,44.5,187.4
戸田,12R,1-3-2,7.11,26.3,187.0
下関,4R,2-3-1,3.40,54.9,186.8
下関,10R,1-2-3,3.28,56.9,186.6
戸田,6R,1-4-5,2.01,92.8,186.2
宮島,4R,1-5-3,7.41,25.1,185.9
徳山,4R,1-3-2,7.18,25.9,185.8
三国,12R,2-1-4,2.38,78.1,185.8
戸田,10R,1-2-5,6.38,29.1,185.7
戸田,12R,1-5-3,5.49,33.7,185.1
三国,11R,2-1-3,5.70,32.4,184.7
下関,4R,3-2-1,4.45,41.5,184.7
住之江,1R,2-1-4,4.11,44.9,184.6
住之江,8R,1-5-2,9.56,19.3,184.6
徳山,8R,3-1-4,9.56,19.3,184.5
大村,10R,1-3-5,5.33,34.6,184.5
下関,10R,1-5-4,8.86,20.8,184.3
住之江,12R,4-1-3,2.13,86.4,184.2
戸田,9R,3-1-2,2.70,68.1,184.2
戸田,7R,1-3-2,17.52,10.5,184.0
平和島,11R,1-2-4,3.77,48.8,184.0
平和島,8R,3-1-2,2.65,69.3,183.6
大村,5R,3-1-4,2.42,75.9,183.5
住之江,9R,3-1-4,6.47,28.3,183.1
津,11R,3-1-5,2.48,73.6,182.7
戸田,9R,1-5-3,4.54,40.2,182.6
下関,1R,4-3-1,1.95,93.8,182.5
大村,7R,3-1-6,2.24,81.3,182.2
三国,8R,3-5-1,2.67,68.3,182.1
住之江,4R,5-1-3,3.97,45.8,182.0
平和島,5R,1-3-2,6.83,26.6,181.7
徳山,10R,1-5-4,1.97,92.2,181.3
住之江,8R,1-2-5,8.97,20.2,181.3
住之江,11R,1-3-2,11.90,15.2,180.9
住之江,4R,1-2-5,4.68,38.6,180.6
徳山,2R,2-1-4,2.11,85.6,180.6
徳山,9R,4-1-3,3.52,51.2,180.4
鳴門,8R,2-4-1,1.88,96.0,180.1
下関,10R,1-4-2,2.99,60.2,179.8
津,11R,1-3-2,17.29,10.4,179.8
徳山,12R,2-1-5,1.89,95.0,179.5
戸田,12R,1-3-4,6.77,26.5,179.4
下関,10R,1-3-5,5.37,33.4,179.4
平和島,4R,4-1-6,2.01,89.1,179.1
三国,9R,3-4-1,2.86,62.7,179.1
平和島,8R,2-1-4,2.06,87.0,179.1
三国,5R,1-5-2,13.99,12.8,179.0
鳴門,12R,1-3-5,8.29,21.6,179.0
戸田,7R,1-4-3,7.22,24.8,179.0
三国,7R,1-6-2,2.36,75.6,178.7
平和島,8R,1-2-3,4.03,44.3,178.6
下関,7R,2-1-5,1.92,93.0,178.5
下関,3R,2-1-4,16.68,10.7,178.5
下関,6R,3-1-2,3.34,53.5,178.4
津,8R,2-5-3,1.94,91.8,178.4
住之江,4R,5-1-2,1.99,89.6,178.3
三国,12R,1-2-3,6.02,29.6,178.3
戸田,4R,4-1-2,2.42,73.7,178.2
下関,3R,2-1-5,2.84,62.8,178.1
戸田,6R,1-3-4,3.28,54.3,177.8
津,9R,1-4-2,3.87,45.9,177.8
戸田,4R,2-1-3,6.74,26.4,177.8
大村,10R,3-1-4,2.83,62.8,177.6
戸田,4R,2-1-5,5.57,31.8,177.2
津,2R,2-1-3,4.23,41.9,177.1
鳴門,1R,3-1-5,1.99,88.8,177.0
下関,9R,1-3-2,2.24,78.8,176.8
下関,7R,1-2-3,3.70,47.7,176.5
下関,11R,1-2-4,7.63,23.1,176.3
大村,7R,1-6-3,5.42,32.5,176.2
大村,7R,1-3-4,14.55,12.1,176.1
徳山,9R,1-4-3,10.05,17.5,176.0
下関,8R,1-2-4,6.44,27.3,175.8
平和島,9R,4-1-2,3.75,46.9,175.8
大村,11R,1-4-3,16.12,10.9,175.7
大村,6R,1-4-3,2.43,72.3,175.6
徳山,3R,1-6-4,3.10,56.6,175.5
平和島,10R,1-2-3,16.52,10.6,175.2
戸田,1R,1-2-4,11.37,15.4,175.1
戸田,10R,5-1-2,2.79,62.8,175.0
下関,9R,1-2-5,2.06,84.8,175.0
三国,12R,1-2-4,15.48,11.3,174.9
戸田,12R,2-1-3,2.15,81.1,174.7
平和島,9R,3-1-4,3.48,50.1,174.3
徳山,6R,4-1-2,2.94,59.2,174.3
大村,10R,3-1-2,2.58,67.5,174.2
住之江,8R,2-1-5,3.84,45.4,174.2
平和島,8R,3-4-1,2.87,60.6,174.2
津,8R,2-1-5,2.48,70.1,174.1
宮島,6R,1-5-6,2.75,63.2,174.0
平和島,11R,1-4-2,9.33,18.6,173.5
大村,10R,1-2-4,2.57,67.5,173.5
津,7R,4-1-2,2.99,58.0,173.3
宮島,9R,1-5-2,3.09,56.0,173.1
徳山,10R,1-4-3,10.95,15.8,173.0
戸田,11R,5-1-4,4.06,42.5,172.5
三国,4R,1-4-2,2.21,78.0,172.4
住之江,10R,1-5-3,3.52,48.9,172.3
戸田,10R,1-2-3,6.26,27.5,172.2
大村,1R,1-5-3,7.23,23.8,172.1
三国,2R,1-2-3,9.19,18.7,171.9
宮島,8R,3-2-1,7.25,23.7,171.9
鳴門,4R,1-6-3,2.76,62.2,171.7
平和島,11R,1-6-4,4.43,38.7,171.6
鳴門,8R,2-1-4,6.68,25.7,171.5
津,8R,3-2-4,2.90,59.2,171.5
宮島,7R,1-5-2,2.64,65.0,171.5
津,2R,1-4-2,7.39,23.2,171.4
徳山,8R,4-3-1,2.40,71.2,171.2
徳山,4R,1-2-3,10.83,15.8,171.1
平和島,7R,3-1-2,2.45,69.8,171.1
平和島,10R,5-1-2,1.86,92.2,171.1
徳山,9R,1-4-5,5.98,28.6,171.0
大村,3R,1-3-5,1.99,85.8,170.5
三国,4R,1-2-5,4.07,41.8,170.1
宮島,7R,1-2-3,12.31,13.8,169.9
鳴門,11R,3-5-1,5.68,29.9,169.9
平和島,11R,1-5-4,1.80,94.4,169.7
津,3R,1-3-2,16.01,10.6,169.7
住之江,3R,1-2-4,3.85,44.1,169.6
大村,4R,1-2-4,3.90,43.5,169.5
徳山,2R,2-1-5,2.95,57.4,169.5
鳴門,2R,3-4-1,1.93,87.6,169.5
大村,1R,5-1-3,4.22,40.1,169.3
鳴門,6R,4-3-1,2.50,67.5,169.0
戸田,7R,3-1-2,3.12,54.1,168.9
大村,4R,4-1-2,9.76,17.3,168.8
住之江,1R,1-2-3,11.09,15.2,168.6
大村,8R,1-3-4,9.91,17.0,168.5
戸田,9R,5-1-2,3.29,51.1,168.4
戸田,5R,4-1-2,11.15,15.1,168.3
大村,1R,5-2-1,2.36,71.1,167.7
戸田,10R,5-1-3,3.63,46.2,167.7
徳山,8R,3-1-2,5.22,32.1,167.6
鳴門,11R,3-1-5,5.80,28.9,167.5
戸田,6R,1-3-2,2.56,65.5,167.4
津,11R,3-2-1,2.77,60.4,167.2
