場,レース,買い目,推定確率%,オッズ(取得時),回収率%
びわこ,7R,1-3-2,8.99,43.5,391.2
若松,1R,1-4-3,4.79,81.4,389.7
尼崎,11R,1-4-3,4.81,80.9,389.1
尼崎,2R,2-1-3,4.59,84.7,389.1
住之江,10R,3-1-2,6.69,57.9,387.1
多摩川,5R,1-2-4,9.32,41.5,386.7
児島,6R,1-3-2,15.70,24.4,383.0
津,9R,1-5-3,5.03,75.8,381.3
尼崎,4R,2-1-3,6.70,56.8,380.7
尼崎,12R,4-1-2,6.84,55.3,378.3
尼崎,8R,1-2-5,6.04,61.7,372.6
丸亀,7R,1-3-2,7.32,50.7,370.9
津,4R,1-2-5,6.37,58.2,370.5
津,12R,3-1-4,3.97,93.2,369.8
津,3R,1-3-2,8.81,41.9,368.9
丸亀,3R,4-1-3,3.76,98.0,368.5
三国,5R,1-4-3,4.93,74.8,368.5
津,7R,1-3-4,4.74,77.7,368.5
住之江,6R,1-3-2,8.31,44.3,368.1
丸亀,3R,1-5-4,4.04,91.0,367.6
津,1R,2-1-3,4.36,84.0,366.4
児島,5R,1-3-5,3.87,94.5,366.2
丸亀,7R,1-3-4,4.90,74.5,364.8
徳山,9R,1-2-5,4.40,82.6,363.2
多摩川,5R,2-1-4,8.96,40.5,362.8
三国,12R,1-5-4,4.93,73.5,362.7
住之江,9R,1-6-3,4.67,77.6,362.3
住之江,5R,1-2-4,7.28,49.7,361.8
多摩川,9R,3-1-2,6.27,57.7,361.7
鳴門,9R,1-4-2,7.16,50.4,361.0
津,2R,1-2-4,8.81,40.8,359.5
徳山,6R,4-1-2,5.99,60.0,359.4
児島,4R,1-2-3,9.63,37.2,358.2
尼崎,4R,1-2-3,7.53,47.5,357.9
尼崎,10R,1-2-4,13.21,27.0,356.8
びわこ,9R,1-2-5,6.53,54.5,355.7
住之江,7R,2-1-3,5.88,60.3,354.8
住之江,6R,2-1-3,4.11,86.2,354.4
鳴門,9R,4-1-2,3.63,97.5,354.0
津,10R,1-4-2,6.71,52.5,352.5
宮島,4R,1-2-5,7.23,48.7,351.9
多摩川,4R,5-1-3,8.00,44.0,351.9
鳴門,7R,3-5-1,5.95,59.0,351.2
児島,8R,1-2-3,7.90,43.8,345.8
びわこ,6R,2-1-4,8.98,38.4,344.9
津,9R,1-3-2,6.01,57.4,344.8
宮島,4R,1-5-2,9.81,35.0,343.5
多摩川,1R,3-1-4,8.42,40.7,342.7
丸亀,7R,3-1-2,7.06,48.5,342.4
鳴門,8R,5-1-3,5.12,66.6,341.0
住之江,4R,2-1-4,4.14,82.2,340.7
丸亀,3R,1-4-5,5.06,67.1,339.5
住之江,12R,4-1-5,3.72,91.1,339.1
徳山,11R,1-4-3,8.86,38.0,336.7
住之江,10R,2-1-3,5.10,65.8,335.8
丸亀,4R,1-4-3,5.83,57.5,335.1
児島,7R,2-4-1,10.16,32.9,334.3
丸亀,5R,4-1-3,4.42,75.6,334.0
津,3R,1-2-4,6.50,51.3,333.4
若松,11R,1-2-5,4.15,80.0,332.4
津,6R,1-3-2,5.52,60.1,331.7
若松,1R,1-3-4,9.22,35.8,330.1
びわこ,12R,4-1-2,3.30,99.8,329.6
多摩川,5R,2-1-3,7.73,42.5,328.7
尼崎,3R,4-1-3,6.23,52.7,328.2
徳山,8R,1-3-5,5.21,63.0,328.1
宮島,8R,1-4-2,3.40,95.4,324.8
びわこ,3R,1-3-5,4.77,67.9,324.0
若松,3R,1-3-2,4.83,67.1,323.8
津,4R,1-5-2,4.41,73.4,323.5
多摩川,3R,3-2-1,7.97,40.6,323.5
宮島,8R,1-4-5,3.58,90.4,323.4
多摩川,5R,1-4-2,3.44,93.9,323.4
鳴門,3R,1-2-4,4.00,80.9,323.2
びわこ,3R,1-5-3,3.66,88.1,322.8
児島,5R,1-5-3,4.19,77.0,322.5
津,9R,5-1-3,3.21,99.7,320.2
多摩川,1R,3-2-1,6.69,47.8,319.8
多摩川,5R,1-2-3,8.04,39.6,318.5
住之江,2R,2-1-4,6.45,49.4,318.4
津,2R,2-1-4,6.01,53.0,318.3
びわこ,7R,3-1-2,5.99,53.1,318.1
児島,5R,1-4-3,8.93,35.6,317.8
鳴門,7R,5-1-3,3.98,79.9,317.8
津,3R,1-2-3,9.59,33.1,317.5
若松,11R,1-5-2,4.75,66.7,316.7
津,7R,1-2-3,8.14,38.8,315.9
若松,10R,1-2-4,3.79,83.2,315.4
多摩川,4R,1-5-2,4.00,78.9,315.2
多摩川,3R,3-1-2,5.16,61.0,314.9
びわこ,7R,3-1-4,3.32,94.7,314.8
三国,9R,4-3-2,3.24,96.9,314.4
びわこ,4R,2-3-1,7.81,40.1,313.3
若松,9R,1-2-5,3.32,94.1,312.4
児島,6R,3-1-2,3.34,93.3,312.1
尼崎,6R,1-2-4,9.15,34.1,311.9
丸亀,11R,2-1-3,16.42,19.0,311.9
鳴門,9R,1-3-4,4.31,72.3,311.7
若松,12R,4-1-2,4.09,76.1,311.6
宮島,3R,1-3-6,3.34,93.1,310.8
津,9R,1-3-5,7.52,41.2,310.0
宮島,8R,1-5-4,3.78,81.8,308.8
宮島,7R,1-4-3,8.96,34.4,308.4
びわこ,6R,1-6-2,4.81,64.0,307.6
津,4R,1-2-3,4.53,67.5,306.0
徳山,4R,3-1-2,5.06,60.3,304.9
住之江,9R,1-5-2,3.92,77.6,303.9
鳴門,7R,3-1-2,3.41,89.1,303.7
宮島,7R,3-1-4,9.01,33.7,303.6
多摩川,2R,2-3-1,3.73,81.2,302.8
児島,11R,4-1-3,3.18,95.2,302.5
住之江,6R,3-1-2,5.90,51.2,302.1
鳴門,12R,2-1-3,10.93,27.6,301.7
住之江,7R,1-2-5,8.15,37.0,301.4
三国,8R,1-4-2,7.20,41.8,300.8
尼崎,10R,2-1-3,4.12,73.0,300.4
びわこ,9R,1-4-2,7.18,41.7,299.4
多摩川,1R,3-1-5,5.88,50.9,299.1
多摩川,5R,2-4-1,3.19,93.9,299.1
若松,9R,1-5-2,3.03,98.4,297.9
若松,2R,1-3-2,4.94,60.2,297.1
尼崎,4R,2-1-4,5.95,49.9,296.8
児島,4R,3-1-2,2.98,99.5,296.1
丸亀,2R,2-1-5,3.75,78.7,295.2
多摩川,2R,1-4-2,3.76,78.4,294.7
三国,8R,1-2-4,6.67,44.2,294.6
三国,6R,1-2-3,8.66,34.0,294.5
若松,7R,1-2-5,16.35,18.0,294.4
びわこ,8R,2-1-4,4.24,69.4,294.2
宮島,3R,1-4-2,5.13,57.3,294.0
三国,12R,1-4-5,10.00,29.0,290.0
多摩川,7R,1-4-3,12.71,22.8,289.8
宮島,2R,3-2-1,3.83,75.3,288.7
宮島,5R,1-4-3,2.98,96.7,288.3
三国,11R,1-5-2,6.50,44.2,287.3
宮島,7R,3-4-1,3.13,91.9,287.3
津,2R,1-4-2,7.42,38.7,287.0
若松,11R,1-2-4,3.95,72.7,287.0
びわこ,4R,3-1-2,6.74,42.6,286.9
児島,4R,1-3-2,5.16,55.6,286.7
三国,5R,4-1-5,3.41,84.0,286.3
住之江,2R,1-2-5,3.86,74.1,285.7
児島,3R,3-1-2,5.71,50.0,285.4
丸亀,11R,2-1-5,3.94,72.3,284.9
多摩川,9R,1-2-4,5.40,52.7,284.7
多摩川,1R,3-1-2,8.78,32.4,284.4
多摩川,11R,3-1-2,4.26,66.7,283.9
若松,7R,1-2-4,5.52,51.4,283.7
若松,4R,1-5-3,5.76,49.2,283.2
多摩川,6R,1-5-3,9.24,30.6,282.8
宮島,4R,1-2-4,3.38,82.9,280.3
津,6R,2-1-3,6.24,44.8,279.5
宮島,7R,4-1-3,4.21,66.1,278.0
若松,6R,1-4-3,12.85,21.5,276.3
住之江,11R,2-1-4,6.10,45.2,275.8
宮島,8R,1-2-4,3.53,78.1,275.7
鳴門,8R,5-1-2,6.96,39.6,275.4
びわこ,5R,2-1-4,4.06,67.8,275.4
三国,9R,3-4-2,4.30,64.1,275.3
丸亀,9R,1-3-5,8.15,33.8,275.3
児島,5R,1-2-3,4.12,66.7,275.0
津,12R,1-5-3,3.93,69.9,275.0
津,7R,1-2-4,2.80,98.2,274.6
びわこ,5R,1-3-4,3.96,69.3,274.4
びわこ,12R,2-1-4,6.06,45.2,273.8
若松,6R,1-3-4,5.74,47.7,273.7
宮島,2R,3-1-2,9.40,29.1,273.6
丸亀,8R,2-1-4,8.19,33.4,273.4
びわこ,7R,1-2-3,8.03,34.0,273.0
鳴門,7R,3-2-1,3.11,87.6,272.6
徳山,7R,4-2-1,3.02,90.2,272.1
丸亀,4R,4-3-1,6.58,41.3,271.7
児島,2R,1-2-4,5.43,50.0,271.6
鳴門,1R,3-1-2,3.91,69.4,271.2
鳴門,3R,1-4-5,7.28,37.1,270.1
宮島,5R,1-4-5,2.78,96.7,268.9
多摩川,5R,2-1-5,3.31,81.1,268.5
宮島,8R,1-2-3,4.69,57.2,268.3
津,2R,3-1-2,3.10,86.3,267.9
尼崎,8R,3-1-2,3.38,79.3,267.8
三国,12R,1-6-4,4.38,61.0,267.4
津,3R,1-4-2,4.99,53.5,267.0
尼崎,3R,1-3-4,7.21,37.0,266.7
津,2R,2-4-1,3.26,81.6,266.3
宮島,4R,1-4-2,3.21,82.9,265.8
若松,1R,1-3-2,18.19,14.6,265.6
尼崎,3R,1-4-2,7.39,35.9,265.3
多摩川,1R,3-4-1,6.32,41.8,264.2
徳山,3R,6-1-3,2.93,89.9,263.8
多摩川,4R,5-1-2,3.11,84.7,263.6
丸亀,1R,4-1-5,3.37,78.1,263.3
びわこ,3R,1-4-5,2.87,91.5,262.4
丸亀,4R,4-2-3,2.77,94.5,261.3
津,12R,1-4-3,13.74,19.0,261.2
鳴門,3R,4-1-5,5.85,44.6,261.1
住之江,10R,3-2-1,3.24,80.4,260.6
三国,4R,1-3-2,2.99,87.1,260.5
住之江,1R,1-6-2,3.05,85.0,259.7
住之江,6R,1-2-4,4.11,63.0,259.2
津,10R,1-6-2,6.20,41.8,259.1
若松,1R,1-4-2,2.60,99.5,258.9
三国,2R,2-1-4,5.28,49.0,258.9
児島,7R,2-1-4,9.47,27.3,258.6
住之江,10R,2-3-1,2.95,87.7,258.4
宮島,8R,1-4-3,4.06,63.6,258.3
津,2R,1-3-2,5.37,47.9,257.3
丸亀,2R,5-1-2,3.78,68.0,257.3
三国,12R,4-1-3,2.75,93.5,257.1
児島,11R,1-4-3,7.36,34.9,256.8
住之江,8R,1-2-4,6.52,39.3,256.4
児島,2R,1-3-2,4.63,55.3,256.2
多摩川,9R,1-3-4,5.83,43.9,256.0
宮島,3R,2-1-3,3.61,70.9,255.9
多摩川,3R,1-3-2,5.62,45.5,255.6
徳山,5R,4-1-2,2.85,89.6,255.5
多摩川,6R,1-2-3,5.69,44.9,255.4
住之江,2R,2-4-1,3.45,74.1,255.4
住之江,11R,3-1-2,3.05,83.7,254.9
三国,2R,2-3-1,5.12,49.8,254.8
尼崎,8R,1-2-3,12.13,21.0,254.6
住之江,8R,1-5-2,6.47,39.3,254.2
びわこ,12R,2-1-3,3.65,69.5,253.5
三国,2R,3-2-1,3.73,68.0,253.4
三国,7R,1-4-3,5.20,48.7,253.3
鳴門,2R,1-4-3,2.87,88.2,253.2
尼崎,8R,1-2-4,2.89,87.7,253.2
児島,8R,1-3-2,10.27,24.6,252.7
三国,8R,1-2-6,3.92,64.4,252.6
三国,8R,4-1-2,3.81,66.3,252.6
三国,12R,4-1-2,2.70,93.5,252.4
徳山,4R,1-4-3,5.43,46.4,252.0
尼崎,6R,1-4-2,15.73,16.0,251.7
びわこ,2R,1-3-5,3.22,78.1,251.3
鳴門,4R,4-1-2,3.72,67.2,250.1
徳山,5R,4-1-3,5.95,41.9,249.2
三国,9R,4-1-3,2.63,94.9,249.2
丸亀,8R,4-1-2,5.66,44.0,249.1
三国,3R,3-2-1,3.20,77.7,248.9
宮島,9R,2-1-5,3.69,67.4,248.9
三国,5R,1-3-4,3.73,66.7,248.5
尼崎,7R,3-1-5,4.89,50.7,248.0
児島,9R,1-3-4,10.28,24.1,247.8
津,4R,2-1-5,5.14,48.2,247.7
鳴門,7R,3-1-5,5.23,47.2,247.1
宮島,6R,3-1-2,6.66,37.1,246.9
若松,10R,1-5-3,3.22,76.5,246.1
児島,8R,1-3-4,3.31,74.2,245.4
三国,4R,1-2-3,5.13,47.8,245.3
三国,9R,3-4-5,3.00,81.8,245.1
尼崎,4R,2-1-5,6.47,37.8,244.6
多摩川,10R,1-2-4,11.76,20.8,244.5
宮島,10R,2-1-4,6.60,37.0,244.3
尼崎,8R,1-3-2,9.53,25.6,243.9
多摩川,8R,1-3-2,9.01,27.0,243.4
びわこ,9R,1-2-4,20.60,11.8,243.1
住之江,9R,1-2-5,4.46,54.5,242.9
びわこ,7R,3-2-1,3.34,72.6,242.4
びわこ,3R,5-1-3,2.55,95.1,242.4
鳴門,9R,4-1-6,3.19,76.0,242.2
多摩川,7R,3-1-2,4.14,58.5,241.9
多摩川,8R,1-2-3,11.25,21.5,241.9
尼崎,11R,1-2-5,4.90,49.3,241.7
びわこ,2R,1-4-3,2.49,97.2,241.7
徳山,8R,2-1-3,3.38,71.4,241.3
鳴門,11R,1-3-2,12.50,19.3,241.2
宮島,3R,1-4-3,2.91,82.7,241.1
宮島,9R,1-4-2,5.18,46.5,240.9
徳山,11R,4-1-3,5.09,47.3,240.5
児島,7R,4-2-3,2.97,81.0,240.3
丸亀,4R,4-1-3,6.55,36.7,240.3
児島,5R,1-3-2,3.83,62.7,240.2
児島,3R,1-3-2,9.14,26.2,239.5
びわこ,2R,1-2-5,3.26,73.3,239.2
鳴門,10R,1-2-5,9.88,24.2,239.1
若松,3R,1-2-3,4.70,50.8,239.0
多摩川,10R,1-2-5,5.49,43.4,238.4
びわこ,8R,1-4-2,4.67,51.0,238.4
丸亀,4R,1-3-4,5.05,47.2,238.3
津,7R,1-4-3,2.81,84.8,238.3
住之江,12R,4-3-1,2.42,98.1,237.2
宮島,7R,4-3-1,2.44,97.3,237.1
徳山,12R,3-1-2,4.11,57.6,236.9
尼崎,11R,1-5-3,6.92,34.2,236.7
多摩川,6R,3-1-4,3.16,74.8,236.6
多摩川,5R,1-2-5,3.44,68.6,236.3
住之江,1R,1-2-6,4.12,57.3,236.3
尼崎,9R,2-3-1,2.55,92.8,236.3
徳山,2R,3-1-6,4.14,57.1,236.2
津,2R,2-3-1,2.42,97.4,236.1
多摩川,7R,1-3-4,21.07,11.2,235.9
津,1R,2-1-4,3.98,59.3,235.7
多摩川,7R,1-3-2,11.42,20.6,235.3
尼崎,2R,3-2-1,3.44,68.3,235.2
津,2R,1-4-3,4.43,53.0,234.8
びわこ,5R,1-2-3,5.48,42.7,234.2
若松,2R,1-2-3,2.53,92.4,233.9
尼崎,8R,2-1-3,4.77,49.0,233.9
児島,4R,1-2-4,11.69,20.0,233.9
びわこ,1R,3-1-2,3.56,65.7,233.9
宮島,4R,1-4-5,5.84,40.0,233.6
若松,1R,1-2-4,3.26,71.6,233.6
宮島,3R,1-6-3,2.98,78.4,233.5
尼崎,3R,1-2-4,5.11,45.6,233.2
多摩川,12R,1-2-5,4.61,50.6,233.1
津,3R,4-1-2,2.78,83.9,233.0
児島,8R,1-2-5,2.60,89.6,232.6
多摩川,7R,1-2-4,2.78,83.6,232.4
住之江,1R,1-3-6,2.73,85.0,232.4
びわこ,4R,4-2-3,2.34,99.4,232.4
住之江,5R,1-3-2,13.90,16.7,232.2
三国,3R,3-1-2,9.51,24.4,232.1
びわこ,4R,3-4-2,4.78,48.5,231.7
尼崎,11R,1-5-4,4.47,51.8,231.6
児島,6R,1-2-6,2.81,82.4,231.5
若松,6R,3-1-4,2.55,90.6,231.3
徳山,8R,1-5-3,6.17,37.5,231.2
住之江,9R,1-3-5,2.80,82.6,231.0
児島,9R,3-1-4,4.53,50.9,230.7
三国,11R,1-2-5,13.52,17.0,229.8
びわこ,1R,3-1-4,10.82,21.2,229.5
津,3R,3-1-2,5.47,41.9,229.4
三国,7R,1-5-4,3.23,71.0,229.3
児島,5R,1-2-5,5.22,43.9,229.2
住之江,2R,4-1-2,5.67,40.4,229.0
若松,1R,2-1-3,4.61,49.7,228.9
丸亀,4R,3-4-1,5.88,38.9,228.6
児島,6R,1-2-4,3.26,70.1,228.5
宮島,4R,5-1-2,3.77,60.5,228.3
津,7R,3-1-2,9.54,23.9,228.0
若松,2R,3-1-2,3.12,72.9,227.8
丸亀,8R,4-2-1,2.65,85.9,227.4
宮島,3R,1-3-4,3.28,69.2,227.1
徳山,11R,1-3-4,12.07,18.8,226.9
若松,10R,1-3-4,8.65,26.2,226.5
児島,4R,2-1-3,8.05,28.1,226.2
尼崎,7R,1-3-5,4.90,46.0,225.2
三国,4R,2-1-4,3.64,61.8,224.9
多摩川,8R,1-2-5,13.38,16.8,224.8
尼崎,7R,1-3-2,3.03,74.1,224.6
多摩川,2R,4-1-2,3.66,61.4,224.5
児島,3R,1-2-4,2.59,86.6,224.1
びわこ,6R,1-2-4,13.92,16.1,224.1
三国,6R,1-3-2,4.48,50.0,224.1
丸亀,2R,1-2-3,2.40,93.5,224.1
津,6R,1-2-3,5.63,39.7,223.5
徳山,2R,1-3-5,5.55,40.2,223.1
児島,8R,1-5-3,3.61,61.7,222.6
住之江,9R,1-5-3,2.78,80.0,222.1
宮島,6R,1-3-2,8.67,25.6,221.9
尼崎,4R,1-2-5,7.27,30.5,221.9
びわこ,5R,1-2-4,18.02,12.3,221.6
多摩川,4R,1-2-5,2.52,88.0,221.6
尼崎,3R,4-1-2,4.86,45.6,221.6
三国,6R,4-2-1,2.63,84.1,221.5
鳴門,9R,1-2-4,5.63,39.3,221.2
若松,9R,1-3-4,3.47,63.7,221.1
びわこ,6R,1-4-2,6.80,32.5,220.9
若松,4R,1-2-6,3.07,71.7,219.9
びわこ,11R,3-1-2,12.26,17.9,219.5
鳴門,2R,1-5-4,2.55,85.9,219.3
丸亀,9R,1-3-4,6.48,33.8,219.1
鳴門,10R,2-1-5,4.73,46.3,218.9
住之江,9R,1-3-6,4.11,53.3,218.9
びわこ,6R,1-2-6,10.62,20.6,218.7
三国,1R,1-5-3,4.56,47.9,218.4
丸亀,2R,1-5-6,3.50,62.3,218.3
多摩川,4R,1-2-3,2.19,99.4,218.1
津,4R,1-3-2,2.84,76.7,217.6
津,5R,1-4-5,6.43,33.8,217.4
若松,11R,1-3-2,6.34,34.3,217.4
丸亀,1R,4-1-2,2.30,94.4,217.2
びわこ,3R,1-4-3,4.92,44.0,216.7
尼崎,11R,1-5-2,5.15,42.1,216.7
住之江,2R,2-1-5,2.43,89.0,216.7
三国,6R,2-1-4,8.40,25.8,216.6
若松,11R,1-4-2,4.42,49.0,216.4
丸亀,5R,2-4-1,3.90,55.4,216.2
多摩川,7R,1-2-3,5.65,38.2,215.9
住之江,7R,2-3-1,2.37,90.5,214.8
丸亀,10R,2-1-4,5.76,37.2,214.4
津,9R,1-2-3,3.73,57.4,214.3
津,7R,2-3-1,6.08,35.2,214.1
多摩川,8R,1-2-6,3.19,67.2,214.0
丸亀,1R,1-4-2,3.02,70.8,214.0
三国,4R,1-2-5,4.51,47.4,213.7
徳山,4R,1-3-4,7.51,28.4,213.4
びわこ,2R,1-3-4,3.31,64.4,213.3
若松,1R,3-1-2,8.46,25.2,213.2
鳴門,11R,1-2-3,16.40,13.0,213.2
三国,6R,2-4-1,3.82,55.7,212.6
住之江,8R,1-2-5,7.75,27.4,212.4
丸亀,6R,1-5-2,12.63,16.8,212.2
徳山,7R,4-1-2,2.82,75.2,211.8
びわこ,9R,2-1-4,7.47,28.3,211.5
宮島,2R,3-1-4,8.96,23.6,211.4
三国,7R,1-5-2,3.99,52.9,211.2
丸亀,4R,1-3-2,2.23,94.5,210.7
びわこ,1R,4-1-3,4.99,42.2,210.5
鳴門,8R,5-2-1,4.06,51.7,210.1
多摩川,1R,3-5-1,3.96,53.1,210.0
若松,10R,1-6-3,4.72,44.5,210.0
びわこ,9R,2-1-5,2.37,88.6,209.7
児島,2R,1-2-3,7.01,29.9,209.6
児島,6R,1-4-2,2.93,71.5,209.6
丸亀,1R,1-4-3,2.50,83.9,209.5
児島,5R,1-2-4,8.66,24.1,208.8
鳴門,10R,2-1-3,5.73,36.4,208.7
児島,8R,1-5-2,2.17,96.0,208.6
尼崎,8R,2-1-5,2.38,87.7,208.5
住之江,4R,4-1-2,2.70,77.3,208.4
多摩川,11R,1-3-2,15.55,13.4,208.4
住之江,3R,5-2-1,4.36,47.8,208.4
丸亀,8R,2-1-3,3.70,56.3,208.4
児島,7R,2-1-3,4.63,44.9,208.0
住之江,11R,2-1-3,11.29,18.4,207.8
住之江,5R,1-3-4,2.91,71.1,207.2
びわこ,5R,4-1-2,4.39,47.2,207.0
津,11R,1-3-5,4.28,48.3,206.8
津,4R,1-4-2,4.65,44.4,206.5
徳山,3R,3-1-6,2.85,72.5,206.5
丸亀,6R,1-2-5,13.23,15.6,206.4
三国,7R,1-4-2,5.09,40.4,205.7
尼崎,5R,6-1-2,2.72,75.5,205.0
津,4R,5-1-2,2.79,73.4,205.0
丸亀,12R,1-2-5,10.04,20.4,204.9
宮島,6R,1-3-4,2.71,75.4,204.7
宮島,6R,2-1-3,4.55,45.0,204.7
鳴門,4R,1-4-2,5.52,37.0,204.2
三国,12R,1-4-3,12.08,16.9,204.1
尼崎,4R,1-2-4,6.69,30.5,203.9
津,9R,2-1-3,2.26,90.2,203.8
鳴門,5R,3-1-2,4.66,43.6,203.4
児島,8R,3-1-2,3.72,54.6,203.3
児島,2R,1-5-2,3.85,52.8,203.2
三国,5R,1-4-2,3.22,63.0,203.1
若松,3R,1-2-6,2.79,72.9,203.1
津,5R,1-4-2,4.75,42.7,202.9
三国,9R,3-2-1,2.34,86.3,202.3
尼崎,7R,3-5-1,4.53,44.7,202.3
丸亀,2R,1-5-3,2.43,83.1,202.2
徳山,1R,1-3-4,2.38,85.1,202.2
三国,8R,1-6-2,3.40,59.5,202.1
丸亀,11R,1-2-5,5.92,34.1,201.9
児島,7R,2-3-1,3.64,55.4,201.8
児島,4R,3-2-1,2.47,81.8,201.7
若松,1R,1-2-3,11.84,17.0,201.3
徳山,5R,3-1-2,3.71,54.2,201.2
津,10R,1-4-3,2.47,81.5,201.1
宮島,5R,1-2-4,3.05,66.0,201.1
多摩川,4R,1-3-2,3.16,63.5,200.8
津,9R,3-1-2,4.98,40.3,200.8
宮島,8R,1-5-2,4.21,47.7,200.6
若松,8R,1-2-5,5.74,34.9,200.4
三国,3R,4-1-3,2.22,90.0,200.0
徳山,8R,1-2-3,5.71,35.0,199.9
びわこ,3R,1-3-4,5.90,33.9,199.9
徳山,7R,2-1-4,9.08,22.0,199.8
児島,4R,1-4-2,6.70,29.8,199.7
鳴門,8R,5-1-4,4.55,43.9,199.6
徳山,8R,5-1-3,3.71,53.8,199.4
尼崎,7R,1-5-3,4.53,44.0,199.4
びわこ,9R,2-1-3,4.22,47.2,199.3
徳山,10R,1-4-2,5.16,38.6,199.2
びわこ,4R,1-3-2,4.39,45.3,198.9
鳴門,2R,1-4-5,3.29,60.3,198.6
びわこ,1R,4-3-1,7.05,28.1,198.2
津,12R,1-3-4,16.62,11.9,197.7
住之江,10R,2-1-5,2.46,80.4,197.7
三国,8R,1-4-3,4.39,45.0,197.5
津,5R,1-6-3,2.50,79.0,197.5
多摩川,2R,1-2-3,3.65,54.1,197.4
多摩川,4R,1-3-5,9.33,21.1,196.9
鳴門,2R,1-3-4,2.16,91.2,196.8
児島,9R,1-4-3,19.09,10.3,196.7
津,2R,4-1-2,4.56,43.1,196.6
宮島,2R,3-4-1,3.60,54.5,196.4
尼崎,9R,1-3-2,5.79,33.9,196.2
びわこ,7R,1-2-4,3.69,53.1,196.0
宮島,11R,1-4-2,13.98,14.0,195.7
びわこ,4R,2-3-4,6.10,32.1,195.7
尼崎,11R,1-4-5,4.07,48.1,195.6
尼崎,12R,1-4-3,3.15,62.1,195.5
徳山,8R,3-1-5,2.83,68.9,195.0
住之江,9R,1-4-3,2.05,94.9,194.9
住之江,8R,1-4-5,3.35,58.1,194.9
びわこ,11R,1-3-2,21.17,9.2,194.8
鳴門,12R,2-1-4,6.03,32.2,194.0
びわこ,4R,1-3-4,1.95,99.4,193.9
びわこ,8R,4-1-2,4.03,48.1,193.9
多摩川,5R,2-1-6,7.18,27.0,193.9
津,9R,3-2-1,2.56,75.8,193.8
三国,4R,2-1-6,4.28,45.2,193.5
児島,5R,1-5-2,5.24,36.9,193.4
多摩川,4R,5-3-1,5.32,36.3,193.2
