場,レース,買い目,推定確率%,オッズ(取得時),回収率%
江戸川,12R,3-1-2,3.83,90.2,345.7
丸亀,1R,2-1-4,3.51,97.8,343.1
戸田,9R,4-2-1,5.38,63.7,342.8
戸田,2R,1-4-3,5.24,65.3,342.2
丸亀,3R,3-1-2,3.98,86.0,341.9
児島,6R,1-2-4,3.54,96.0,339.5
江戸川,10R,3-1-4,5.60,60.6,339.2
平和島,7R,1-5-2,12.79,26.5,339.1
戸田,11R,1-4-3,3.68,92.0,338.8
多摩川,3R,2-3-1,4.59,73.4,336.7
江戸川,5R,1-2-5,8.29,40.6,336.5
平和島,9R,1-5-4,6.56,51.2,335.7
江戸川,5R,2-1-5,8.06,41.6,335.4
戸田,7R,1-4-3,12.84,25.9,332.6
唐津,10R,1-5-2,11.38,29.2,332.4
児島,9R,1-4-3,10.69,31.0,331.5
児島,11R,2-3-1,3.89,84.7,329.6
唐津,7R,4-2-1,3.78,87.1,329.1
戸田,4R,1-4-2,7.18,45.8,328.8
戸田,7R,1-3-4,12.07,27.2,328.4
児島,11R,2-1-3,5.23,62.7,328.2
丸亀,7R,1-2-4,5.06,64.8,327.8
丸亀,10R,3-1-2,4.54,72.2,327.5
大村,9R,3-2-1,3.35,97.2,326.0
住之江,3R,3-2-1,5.08,64.0,325.3
浜名湖,7R,1-2-4,6.51,49.8,324.1
大村,4R,3-2-1,5.05,63.9,322.5
大村,4R,2-1-4,4.37,73.6,321.9
丸亀,2R,1-2-3,3.76,85.3,320.8
多摩川,9R,4-1-3,5.72,55.9,319.6
住之江,9R,2-3-1,3.37,94.6,318.9
平和島,6R,1-5-2,5.46,58.3,318.1
宮島,2R,1-2-4,15.64,20.3,317.4
戸田,7R,1-3-2,8.68,36.4,316.1
平和島,1R,1-4-3,5.69,55.5,315.8
丸亀,1R,1-4-3,8.01,39.3,314.9
平和島,11R,2-3-1,4.63,68.0,314.8
宮島,6R,1-4-2,8.33,37.8,314.7
平和島,11R,2-1-4,9.25,34.0,314.6
江戸川,7R,1-2-3,4.45,70.6,313.9
江戸川,12R,3-1-4,10.37,30.2,313.2
江戸川,8R,1-2-3,8.74,35.8,313.1
児島,10R,2-1-3,6.49,48.2,312.9
多摩川,8R,3-1-2,4.30,72.6,312.1
丸亀,6R,1-3-2,4.20,74.3,311.9
住之江,3R,2-3-1,7.48,41.6,311.2
住之江,11R,1-4-2,9.04,34.4,311.1
鳴門,12R,2-1-4,3.71,83.7,310.8
住之江,5R,1-4-3,5.86,52.9,309.8
多摩川,3R,3-1-2,5.18,59.7,309.5
多摩川,10R,3-4-1,4.73,65.3,309.0
住之江,4R,2-1-4,3.52,87.6,308.0
浜名湖,9R,1-2-5,6.88,44.5,306.1
平和島,10R,1-2-4,16.07,19.0,305.4
戸田,10R,2-1-5,6.13,49.8,305.3
戸田,11R,1-5-3,5.78,52.8,305.0
浜名湖,3R,1-4-2,5.99,50.6,303.2
住之江,8R,4-1-2,4.64,65.1,302.4
浜名湖,8R,1-2-4,5.08,59.4,302.0
大村,7R,1-5-4,3.94,76.6,302.0
戸田,12R,1-2-4,5.36,56.2,301.5
児島,7R,1-3-2,3.48,86.6,301.4
江戸川,6R,3-1-2,8.94,33.7,301.4
住之江,7R,2-1-4,8.26,36.4,300.5
住之江,8R,1-2-4,7.47,40.2,300.3
丸亀,12R,1-2-3,10.43,28.7,299.4
江戸川,2R,2-3-1,4.28,69.8,299.0
浜名湖,6R,1-2-6,6.98,42.8,298.6
鳴門,2R,1-4-3,3.56,83.8,298.1
児島,3R,3-2-1,3.49,85.3,297.7
江戸川,12R,1-4-3,12.18,24.4,297.2
大村,8R,3-2-1,4.64,64.0,297.1
江戸川,3R,2-3-1,6.98,42.5,296.7
浜名湖,12R,2-4-1,8.06,36.8,296.6
戸田,10R,1-3-2,4.00,74.2,296.5
大村,5R,1-4-2,3.35,88.0,295.1
戸田,6R,1-2-3,8.16,36.1,294.4
戸田,9R,1-2-3,3.79,77.6,294.3
丸亀,1R,4-1-3,4.42,66.6,294.2
戸田,11R,1-3-5,7.29,40.3,294.0
平和島,9R,4-1-3,5.63,52.2,293.8
尼崎,7R,4-1-2,3.77,77.3,291.2
丸亀,4R,1-2-3,4.66,62.2,289.7
浜名湖,3R,1-2-3,5.57,52.0,289.7
浜名湖,6R,1-6-5,3.05,94.9,289.4
浜名湖,3R,1-2-4,12.65,22.8,288.4
宮島,6R,1-4-3,7.40,38.9,287.7
戸田,11R,1-3-4,5.12,56.2,287.5
丸亀,10R,1-4-2,2.92,98.5,287.5
江戸川,1R,1-3-2,11.26,25.5,287.2
児島,7R,3-1-2,2.92,98.2,286.8
宮島,2R,2-4-1,5.92,48.3,285.9
戸田,9R,1-4-2,9.31,30.7,285.9
住之江,6R,1-5-3,3.82,74.7,285.5
多摩川,11R,1-5-2,8.20,34.8,285.3
丸亀,7R,1-4-3,11.88,24.0,285.2
児島,5R,1-2-4,11.78,24.2,285.1
児島,2R,4-2-1,3.57,79.4,283.8
住之江,11R,1-2-4,10.09,28.1,283.5
平和島,7R,1-3-2,6.54,43.2,282.4
江戸川,5R,1-5-2,8.45,33.4,282.1
戸田,12R,1-4-2,5.80,48.6,281.9
戸田,6R,3-1-2,8.24,34.2,281.7
児島,11R,3-1-2,10.79,26.1,281.6
宮島,2R,2-1-4,15.89,17.7,281.2
浜名湖,6R,1-6-2,6.09,45.9,279.6
戸田,12R,1-4-3,11.82,23.4,276.6
江戸川,1R,3-1-2,3.05,90.6,276.5
唐津,9R,1-5-4,7.21,38.3,276.3
唐津,7R,2-4-1,3.08,89.7,276.3
江戸川,3R,3-2-1,5.12,53.9,276.0
丸亀,9R,1-3-4,10.75,25.5,274.2
児島,4R,1-5-3,9.84,27.8,273.6
住之江,5R,1-4-6,7.54,36.2,273.0
浜名湖,5R,2-1-3,10.34,26.4,272.9
住之江,8R,1-4-2,5.89,46.3,272.6
江戸川,4R,4-1-3,8.49,32.1,272.5
尼崎,6R,1-3-2,6.29,43.3,272.5
大村,12R,1-4-2,8.70,31.3,272.2
児島,7R,1-2-3,3.37,80.6,271.8
鳴門,5R,3-2-1,4.34,62.5,271.4
多摩川,2R,4-1-2,4.09,66.2,270.8
江戸川,2R,2-1-3,5.20,52.0,270.4
浜名湖,10R,2-1-5,2.81,96.0,270.0
戸田,10R,1-2-3,6.46,41.8,270.0
江戸川,8R,1-3-2,3.32,81.1,269.5
平和島,10R,1-4-2,12.66,21.2,268.4
浜名湖,9R,1-2-3,18.37,14.6,268.2
丸亀,7R,1-4-2,12.24,21.9,268.1
丸亀,5R,2-4-1,8.48,31.6,267.9
浜名湖,9R,2-1-3,8.10,33.0,267.4
戸田,4R,1-4-5,3.72,71.7,266.6
江戸川,9R,1-4-2,3.89,68.5,266.4
住之江,9R,3-2-1,4.53,58.6,265.4
大村,11R,1-5-4,5.36,49.4,264.7
戸田,9R,4-1-2,7.24,36.4,263.7
宮島,5R,2-1-4,4.28,61.6,263.5
多摩川,7R,2-1-3,4.92,53.5,263.3
丸亀,8R,4-2-1,3.71,70.8,262.5
江戸川,1R,2-1-3,3.30,79.6,262.5
住之江,4R,1-2-4,5.03,51.8,260.6
平和島,6R,1-2-5,4.38,59.4,260.0
大村,5R,1-2-6,6.91,37.5,259.2
江戸川,12R,4-1-3,4.54,56.9,258.6
多摩川,8R,1-4-3,3.87,66.8,258.4
唐津,11R,4-1-2,3.39,76.2,258.1
丸亀,1R,1-2-3,6.55,39.3,257.6
江戸川,1R,1-2-3,11.91,21.6,257.3
鳴門,6R,4-1-5,3.62,70.8,256.6
住之江,6R,1-4-3,12.80,19.9,254.8
住之江,8R,4-2-1,4.28,59.5,254.5
児島,8R,4-1-2,2.81,90.2,253.8
丸亀,6R,1-5-3,6.28,40.3,253.1
尼崎,5R,1-4-2,8.21,30.8,252.9
浜名湖,9R,1-3-2,12.27,20.6,252.8
戸田,9R,2-1-3,3.01,84.0,252.5
児島,7R,3-1-4,2.65,94.8,251.2
浜名湖,10R,1-2-3,10.64,23.6,251.1
戸田,2R,1-3-2,2.92,86.0,251.0
尼崎,11R,5-1-3,2.66,94.5,250.9
鳴門,6R,1-4-5,6.09,41.2,250.9
戸田,11R,1-2-3,9.72,25.8,250.7
戸田,4R,4-1-2,3.90,64.2,250.5
多摩川,9R,4-3-1,3.70,67.6,250.1
丸亀,2R,2-3-1,3.34,74.9,249.9
唐津,7R,2-1-4,4.20,59.3,249.2
宮島,5R,4-1-5,5.12,48.6,249.1
大村,12R,1-4-3,8.70,28.6,248.9
浜名湖,5R,3-1-2,4.93,50.5,248.9
鳴門,2R,1-4-5,4.93,50.4,248.7
戸田,4R,1-5-4,2.92,85.0,248.4
児島,6R,3-1-2,2.68,92.5,248.3
江戸川,11R,1-4-2,12.31,20.1,247.3
児島,10R,1-2-3,9.66,25.6,247.3
住之江,12R,1-4-3,6.68,37.0,247.0
住之江,10R,3-1-2,3.25,75.9,246.7
浜名湖,12R,2-1-4,14.86,16.6,246.6
浜名湖,10R,1-2-5,7.78,31.7,246.5
多摩川,4R,1-4-3,11.73,21.0,246.4
住之江,4R,4-1-2,3.03,81.4,246.3
宮島,11R,5-1-3,4.82,51.0,245.9
宮島,2R,1-2-5,4.19,58.6,245.6
浜名湖,1R,1-2-4,3.18,77.3,245.5
平和島,6R,1-5-4,4.81,51.0,245.4
児島,8R,3-1-4,2.76,88.7,245.2
唐津,10R,1-5-4,5.99,40.9,244.8
大村,1R,1-5-2,2.96,82.7,244.7
多摩川,8R,2-1-3,3.71,66.0,244.6
児島,4R,5-1-3,2.58,94.9,244.5
多摩川,8R,1-4-2,3.23,75.8,244.5
住之江,3R,1-3-2,4.01,60.8,243.6
江戸川,6R,1-2-3,7.44,32.7,243.2
唐津,7R,1-4-2,9.57,25.4,243.2
江戸川,2R,1-2-3,6.83,35.6,243.0
平和島,7R,1-5-3,5.92,40.9,241.9
尼崎,3R,1-2-3,12.66,19.1,241.8
住之江,10R,1-5-3,4.06,59.5,241.3
唐津,2R,1-4-2,7.05,34.2,241.0
平和島,10R,1-2-3,12.17,19.8,240.9
尼崎,3R,3-2-1,2.66,90.6,240.9
丸亀,7R,4-1-3,8.72,27.6,240.6
戸田,2R,1-2-3,2.56,94.1,240.5
江戸川,9R,1-2-3,16.45,14.6,240.1
大村,9R,3-1-2,9.52,25.2,239.8
江戸川,4R,4-1-5,2.54,94.3,239.4
大村,2R,1-4-3,14.96,15.9,237.8
住之江,3R,2-1-5,4.38,54.2,237.4
戸田,3R,4-1-2,5.06,46.9,237.2
戸田,9R,1-4-3,3.53,67.2,237.2
住之江,5R,1-3-4,4.25,55.8,237.1
平和島,9R,1-4-3,12.45,19.0,236.6
鳴門,2R,4-5-1,3.07,76.9,236.2
唐津,8R,2-3-4,2.99,79.0,235.9
鳴門,10R,2-1-4,6.87,34.3,235.8
鳴門,6R,1-5-4,6.11,38.5,235.1
浜名湖,2R,1-3-4,4.72,49.8,234.9
唐津,1R,3-1-2,2.71,86.3,234.2
丸亀,6R,5-1-3,3.08,76.0,233.7
戸田,7R,1-4-2,10.34,22.6,233.7
鳴門,12R,1-4-2,6.20,37.7,233.7
平和島,7R,2-1-5,4.94,47.3,233.6
児島,2R,4-1-3,3.82,60.9,232.9
児島,2R,2-1-4,4.20,55.5,232.9
住之江,3R,2-1-3,8.75,26.5,232.0
尼崎,12R,3-1-2,3.95,58.7,232.0
尼崎,9R,1-2-3,11.70,19.8,231.6
江戸川,12R,1-3-4,22.03,10.5,231.3
浜名湖,2R,3-1-4,3.90,59.3,231.3
江戸川,8R,1-2-5,10.74,21.5,230.9
浜名湖,10R,2-1-3,3.85,60.0,230.9
児島,7R,3-2-1,2.32,99.5,230.6
平和島,10R,1-3-2,8.51,27.1,230.5
多摩川,10R,4-2-1,3.12,73.7,230.1
丸亀,11R,1-5-2,5.96,38.6,230.0
鳴門,9R,2-1-3,4.57,50.3,230.0
多摩川,5R,2-1-5,2.56,89.7,229.4
大村,2R,4-1-3,5.00,45.9,229.3
浜名湖,8R,1-4-3,9.58,23.9,229.1
多摩川,5R,4-2-1,4.34,52.8,229.0
平和島,12R,1-4-2,14.78,15.5,229.0
尼崎,2R,1-3-2,3.56,64.3,229.0
鳴門,5R,2-3-1,4.48,51.0,228.4
浜名湖,9R,2-1-5,3.03,75.2,228.1
鳴門,12R,1-2-4,9.54,23.9,228.1
児島,3R,3-1-2,4.65,49.0,227.7
戸田,7R,1-2-4,8.82,25.8,227.5
戸田,5R,2-1-4,5.25,43.3,227.1
平和島,2R,5-1-3,3.21,70.8,227.0
尼崎,8R,1-3-2,15.52,14.6,226.6
浜名湖,8R,1-4-2,8.00,28.3,226.4
住之江,1R,1-4-5,9.95,22.7,226.0
大村,6R,2-1-3,6.93,32.6,225.8
鳴門,9R,2-1-4,7.07,31.9,225.5
平和島,4R,1-3-4,16.82,13.4,225.4
江戸川,9R,1-2-4,6.81,33.1,225.4
浜名湖,8R,4-1-2,3.86,58.4,225.2
平和島,8R,1-3-6,7.96,28.2,224.6
丸亀,3R,2-1-3,3.03,74.0,224.3
児島,2R,4-1-2,5.72,39.2,224.1
浜名湖,3R,2-1-4,9.11,24.6,224.1
唐津,8R,2-3-1,2.52,88.8,223.8
浜名湖,7R,2-1-4,4.33,51.6,223.7
浜名湖,3R,4-1-2,2.92,76.5,223.4
宮島,10R,1-3-2,4.84,46.0,222.8
丸亀,1R,1-3-2,6.98,31.9,222.7
唐津,3R,1-4-3,6.17,36.0,222.2
平和島,6R,1-4-2,2.45,90.8,222.1
丸亀,2R,1-3-5,2.30,96.6,222.0
宮島,11R,1-5-3,12.05,18.4,221.8
戸田,10R,2-1-3,3.63,61.0,221.7
浜名湖,6R,1-3-2,2.41,91.9,221.6
浜名湖,8R,1-3-4,6.44,34.4,221.5
平和島,2R,3-5-1,2.27,97.5,221.4
尼崎,9R,2-1-5,8.04,27.5,221.2
住之江,3R,1-2-3,6.56,33.7,221.1
鳴門,5R,2-5-1,2.62,84.5,221.0
多摩川,1R,2-1-5,5.08,43.5,220.9
多摩川,6R,3-2-1,3.13,70.5,220.6
児島,7R,1-3-5,2.27,97.1,220.4
児島,3R,3-4-1,3.09,71.2,220.2
江戸川,11R,1-6-4,2.21,99.7,220.2
平和島,6R,1-4-5,3.67,59.9,220.0
江戸川,10R,1-3-4,12.97,16.9,219.3
平和島,8R,1-5-3,4.07,53.8,219.2
平和島,6R,1-5-3,2.65,82.7,219.0
唐津,9R,1-5-2,5.03,43.5,218.8
大村,1R,1-2-5,4.92,44.4,218.5
宮島,7R,1-2-4,3.36,64.9,218.2
住之江,10R,1-5-2,2.29,94.9,217.1
多摩川,10R,4-3-2,2.55,85.0,216.7
大村,8R,3-1-5,9.46,22.9,216.6
丸亀,1R,2-1-3,3.48,62.2,216.2
大村,4R,1-2-3,11.14,19.4,216.1
浜名湖,7R,1-6-2,3.77,57.3,216.0
尼崎,5R,1-4-3,16.74,12.9,216.0
浜名湖,9R,1-5-2,3.41,63.2,215.8
宮島,4R,1-2-3,6.21,34.7,215.7
丸亀,12R,1-2-4,14.75,14.6,215.4
平和島,12R,4-1-2,2.61,82.6,215.3
戸田,6R,2-1-3,8.97,24.0,215.3
丸亀,1R,1-3-4,7.97,27.0,215.2
大村,4R,2-1-3,12.28,17.5,214.9
多摩川,1R,1-5-2,3.49,61.5,214.8
唐津,5R,1-5-2,6.36,33.7,214.5
浜名湖,3R,2-1-3,4.01,53.3,213.9
鳴門,5R,3-1-2,5.02,42.6,213.8
戸田,11R,1-4-2,3.07,69.5,213.7
大村,5R,1-6-2,5.22,40.9,213.5
尼崎,12R,2-1-4,2.69,79.2,213.4
戸田,12R,1-3-2,13.16,16.2,213.2
鳴門,11R,1-5-2,6.36,33.5,213.2
尼崎,9R,1-2-5,9.83,21.6,212.4
多摩川,6R,2-3-1,3.62,58.7,212.4
江戸川,2R,3-1-5,3.47,61.1,212.1
浜名湖,6R,2-1-4,2.19,96.5,211.7
丸亀,4R,1-3-5,3.26,64.9,211.6
江戸川,5R,5-2-1,8.01,26.4,211.5
平和島,9R,4-1-5,4.47,47.3,211.3
多摩川,10R,4-1-2,5.06,41.8,211.3
住之江,1R,1-5-3,5.05,41.8,211.3
住之江,12R,1-4-2,8.38,25.2,211.1
鳴門,4R,1-4-2,14.76,14.3,211.1
平和島,2R,1-5-4,3.11,67.9,211.0
平和島,5R,1-5-3,2.52,83.7,210.9
鳴門,5R,5-1-3,2.36,89.1,209.9
浜名湖,8R,4-1-3,4.62,45.4,209.7
江戸川,4R,4-3-1,6.61,31.7,209.6
多摩川,6R,3-1-2,4.90,42.8,209.6
唐津,1R,3-1-4,2.14,97.9,209.5
江戸川,7R,1-3-4,15.96,13.1,209.1
大村,10R,5-1-2,2.64,79.1,209.1
多摩川,8R,3-1-4,2.54,82.2,209.0
鳴門,9R,4-2-1,2.13,98.1,208.9
宮島,1R,1-4-2,8.38,24.9,208.7
大村,5R,1-2-3,8.77,23.8,208.6
大村,8R,3-1-4,8.51,24.5,208.6
戸田,5R,1-4-2,18.29,11.4,208.5
丸亀,4R,2-1-3,3.98,52.4,208.4
尼崎,7R,1-3-4,3.53,58.9,208.1
浜名湖,2R,3-1-2,13.08,15.9,208.0
江戸川,12R,1-3-2,8.14,25.5,207.6
戸田,8R,1-2-3,2.37,87.5,207.6
鳴門,9R,2-5-4,2.08,99.8,207.6
多摩川,6R,2-1-3,7.33,28.3,207.5
宮島,11R,1-5-6,4.31,48.1,207.4
江戸川,10R,1-5-3,2.25,92.1,207.3
児島,4R,3-1-2,2.22,93.4,207.0
平和島,5R,1-4-3,7.08,29.2,206.7
尼崎,6R,1-2-3,4.78,43.1,206.2
唐津,12R,3-1-2,3.84,53.6,206.0
住之江,4R,1-4-2,4.60,44.7,205.5
宮島,2R,2-1-5,4.26,48.2,205.3
児島,11R,1-2-3,8.81,23.3,205.2
児島,11R,1-3-2,14.03,14.6,204.9
浜名湖,11R,1-5-4,11.77,17.4,204.8
大村,1R,1-3-2,4.53,45.2,204.8
多摩川,5R,4-1-2,5.08,40.3,204.7
住之江,2R,2-1-4,2.29,89.1,204.4
尼崎,4R,1-4-2,4.22,48.4,204.4
鳴門,10R,2-3-1,2.87,71.2,204.2
浜名湖,7R,1-3-2,3.96,51.6,204.2
多摩川,1R,1-4-2,3.94,51.6,203.2
戸田,2R,1-3-4,4.81,42.2,203.2
平和島,1R,1-6-4,4.97,40.9,203.1
江戸川,9R,1-3-4,3.21,63.1,202.8
多摩川,1R,2-1-4,5.61,36.1,202.4
多摩川,1R,1-2-5,8.09,25.0,202.3
戸田,11R,1-2-4,3.90,51.9,202.3
戸田,12R,3-1-2,3.20,63.2,202.3
戸田,2R,1-4-5,3.34,60.5,201.9
江戸川,7R,1-3-5,3.98,50.7,201.8
浜名湖,10R,3-1-2,3.69,54.7,201.7
浜名湖,11R,1-5-3,4.72,42.7,201.7
宮島,9R,1-5-3,3.12,64.6,201.5
江戸川,1R,1-4-3,2.36,85.4,201.5
平和島,9R,5-1-4,2.44,82.6,201.5
尼崎,4R,2-1-4,3.14,64.2,201.4
鳴門,9R,2-1-5,8.14,24.7,201.1
尼崎,7R,1-3-2,6.86,29.3,200.9
尼崎,11R,1-3-5,12.62,15.9,200.7
江戸川,1R,1-4-2,2.61,76.8,200.5
宮島,4R,1-2-4,4.66,43.0,200.3
唐津,7R,1-4-3,5.27,38.0,200.1
住之江,6R,3-1-4,8.03,24.9,199.9
平和島,11R,2-1-3,8.88,22.5,199.8
住之江,6R,1-3-5,6.70,29.8,199.8
戸田,2R,4-3-1,2.87,69.5,199.6
児島,3R,1-4-3,4.01,49.6,199.1
平和島,3R,3-2-1,2.74,72.6,199.0
江戸川,4R,4-1-2,5.82,34.1,198.4
宮島,1R,1-4-3,5.61,35.2,197.5
大村,8R,3-5-4,2.43,81.3,197.3
浜名湖,10R,1-3-2,10.33,19.1,197.3
多摩川,11R,1-5-4,14.95,13.2,197.3
丸亀,12R,1-3-2,5.46,36.1,197.2
平和島,6R,2-5-1,2.99,66.0,197.2
江戸川,11R,1-3-4,2.48,79.5,197.2
鳴門,2R,5-4-1,2.56,76.9,197.0
浜名湖,6R,1-2-3,3.40,57.9,196.9
多摩川,12R,1-4-3,6.11,32.2,196.8
平和島,7R,1-3-5,4.88,40.3,196.6
江戸川,6R,1-3-4,2.19,89.9,196.5
浜名湖,4R,2-1-3,3.18,61.7,196.2
児島,3R,4-1-2,2.38,82.5,196.2
丸亀,10R,2-1-3,6.60,29.7,196.1
戸田,3R,1-4-2,6.13,31.9,195.7
大村,8R,3-1-6,3.61,54.2,195.5
宮島,11R,1-5-4,5.28,37.0,195.5
多摩川,10R,1-4-3,7.24,26.9,194.7
大村,1R,1-5-4,2.46,79.1,194.5
大村,4R,1-3-2,6.09,31.9,194.3
尼崎,7R,2-4-1,2.34,82.9,194.2
住之江,11R,1-4-3,7.79,24.9,194.0
江戸川,9R,1-4-3,2.45,79.2,194.0
丸亀,6R,1-3-5,4.75,40.8,193.9
住之江,5R,1-6-4,5.88,32.9,193.5
住之江,3R,3-1-2,3.63,53.1,192.8
鳴門,6R,5-1-4,3.64,52.9,192.6
浜名湖,11R,5-1-4,5.03,38.3,192.6
浜名湖,11R,1-5-2,8.52,22.6,192.5
戸田,10R,1-5-3,2.83,68.0,192.4
丸亀,10R,1-2-4,5.16,37.3,192.4
大村,10R,1-5-2,13.82,13.9,192.1
江戸川,11R,1-2-4,11.71,16.4,192.1
児島,3R,2-3-1,3.14,61.1,191.9
丸亀,10R,2-3-1,2.23,86.0,191.8
鳴門,7R,1-3-2,9.35,20.5,191.7
尼崎,9R,1-2-4,8.71,22.0,191.7
浜名湖,2R,1-5-3,3.18,60.3,191.6
浜名湖,12R,4-1-2,3.44,55.6,191.5
江戸川,4R,4-2-1,4.00,47.8,191.4
戸田,3R,1-5-4,2.88,66.4,191.1
平和島,2R,3-1-5,2.43,78.5,191.0
尼崎,5R,1-4-5,5.28,36.2,191.0
丸亀,9R,2-1-3,2.56,74.5,190.6
平和島,4R,1-4-2,2.58,73.9,190.4
江戸川,10R,1-4-5,2.94,64.8,190.3
