場,レース,買い目,推定確率%,オッズ(取得時),回収率%
多摩川,3R,4-1-3,4.50,73.9,332.9
福岡,8R,1-6-4,4.38,76.0,332.8
若松,2R,1-4-3,5.32,62.5,332.4
大村,9R,1-3-2,7.48,44.4,332.3
徳山,7R,4-1-2,3.96,83.8,332.2
住之江,1R,1-4-3,12.75,26.0,331.6
尼崎,1R,1-4-3,9.77,33.8,330.4
下関,9R,1-4-5,3.38,96.8,327.4
住之江,5R,1-3-2,10.04,32.6,327.3
福岡,9R,1-3-5,11.50,28.4,326.7
住之江,1R,4-1-3,6.64,49.0,325.5
住之江,6R,4-1-3,4.58,70.8,324.3
常滑,6R,4-1-3,6.75,47.5,320.6
多摩川,9R,3-2-1,4.23,75.5,319.7
宮島,1R,1-2-4,6.60,48.3,318.9
住之江,5R,3-1-2,4.10,77.6,318.5
下関,6R,3-1-5,6.98,45.5,317.7
若松,3R,1-4-2,3.18,99.8,317.6
宮島,8R,1-2-3,6.29,50.3,316.3
浜名湖,5R,4-1-3,8.23,38.2,314.4
福岡,5R,1-2-3,9.44,33.3,314.4
多摩川,12R,2-1-5,7.00,44.8,313.6
宮島,6R,1-3-4,5.26,59.5,312.8
福岡,6R,4-3-1,3.46,90.0,311.8
尼崎,10R,1-3-5,11.85,26.3,311.6
福岡,1R,1-5-3,3.70,84.2,311.2
児島,5R,1-5-3,4.69,66.1,309.7
大村,11R,3-1-4,12.36,24.9,307.9
芦屋,1R,3-1-2,6.95,44.3,307.8
若松,8R,1-3-2,8.00,38.3,306.5
大村,9R,1-4-2,9.20,33.3,306.3
大村,1R,4-1-2,10.59,28.9,306.0
住之江,12R,3-1-2,3.51,86.4,303.7
大村,1R,1-4-2,15.64,19.3,301.8
児島,8R,1-2-4,16.71,17.9,299.1
若松,2R,1-3-4,9.67,30.9,299.0
宮島,12R,2-1-4,3.21,92.9,298.2
多摩川,8R,2-1-3,5.04,58.8,296.5
常滑,7R,1-2-3,6.74,43.9,296.1
福岡,6R,1-4-3,5.82,50.8,295.8
多摩川,6R,1-4-3,9.48,31.0,294.0
常滑,7R,1-3-4,3.13,93.8,294.0
児島,9R,1-4-2,4.30,68.2,293.1
大村,4R,2-1-3,4.18,70.1,293.1
大村,11R,3-1-2,9.54,30.7,292.9
福岡,5R,1-2-6,4.21,69.5,292.8
尼崎,5R,1-3-2,10.09,29.0,292.5
住之江,8R,1-5-2,11.88,24.6,292.3
若松,11R,1-4-5,6.95,41.8,290.4
住之江,7R,1-5-3,7.66,37.8,289.4
尼崎,11R,3-1-2,3.30,87.8,289.4
住之江,6R,1-4-3,3.78,76.5,289.0
尼崎,4R,4-1-2,9.23,31.3,288.8
浜名湖,11R,1-4-2,9.15,31.5,288.2
常滑,8R,1-4-3,14.36,19.9,285.8
児島,5R,3-1-4,3.32,85.7,284.6
若松,1R,4-1-3,6.41,44.4,284.4
尼崎,4R,4-2-3,4.96,57.3,284.1
宮島,7R,2-1-4,5.91,48.0,283.5
多摩川,8R,3-2-1,3.03,93.5,283.0
多摩川,3R,1-4-5,8.17,34.6,282.7
徳山,7R,5-1-2,2.83,99.8,282.2
福岡,7R,1-2-4,16.22,17.3,280.7
多摩川,11R,1-4-2,12.20,23.0,280.6
常滑,9R,1-4-3,10.17,27.5,279.8
住之江,6R,4-3-2,4.82,57.9,279.0
浜名湖,6R,1-3-2,6.02,46.3,278.7
若松,3R,1-3-2,4.63,60.2,278.6
住之江,7R,1-3-5,11.82,23.4,276.6
住之江,7R,5-1-3,3.88,71.1,275.6
住之江,11R,1-5-4,4.09,67.3,275.4
芦屋,5R,2-1-5,3.63,75.7,275.0
住之江,9R,1-3-2,8.70,31.6,275.0
児島,3R,1-5-3,5.71,48.0,274.2
住之江,11R,1-4-5,4.96,55.3,274.1
多摩川,9R,3-4-1,4.28,64.0,273.9
浜名湖,5R,4-3-1,3.40,80.6,273.9
宮島,2R,3-1-2,2.75,99.2,273.0
芦屋,7R,4-1-3,2.83,96.3,273.0
尼崎,2R,2-3-1,3.16,86.1,272.2
住之江,4R,1-2-4,14.16,19.2,271.9
福岡,5R,1-2-4,5.58,48.6,271.2
宮島,6R,1-2-3,7.64,35.5,271.1
宮島,7R,1-2-6,7.11,38.1,270.7
尼崎,3R,1-2-5,4.94,54.7,270.4
児島,8R,2-1-4,3.90,69.3,270.4
児島,3R,1-3-5,3.47,77.9,270.3
多摩川,3R,4-1-5,2.96,91.4,270.1
大村,8R,1-3-2,8.39,32.2,270.0
児島,8R,4-1-2,4.04,66.6,269.3
住之江,5R,1-4-2,4.40,61.1,268.8
尼崎,8R,3-1-2,3.13,85.8,268.7
尼崎,1R,1-4-2,4.37,61.4,268.5
若松,3R,1-3-4,3.53,76.0,268.3
浜名湖,4R,4-1-3,4.43,60.6,268.2
福岡,4R,2-3-1,3.06,87.6,268.1
若松,4R,3-2-1,3.45,77.6,267.7
常滑,5R,1-4-2,4.08,65.5,267.4
児島,7R,3-1-4,5.36,49.8,266.9
常滑,11R,1-4-3,3.56,74.7,266.2
尼崎,9R,1-3-4,9.47,28.1,266.0
芦屋,12R,4-1-2,4.49,59.1,265.5
徳山,7R,4-2-1,3.40,78.0,264.9
多摩川,9R,4-1-3,3.16,83.7,264.7
常滑,1R,1-5-3,4.02,65.5,263.1
尼崎,12R,1-3-2,24.20,10.8,261.4
多摩川,12R,2-1-4,5.86,44.6,261.3
多摩川,4R,1-3-2,11.86,22.0,260.9
若松,1R,3-4-1,9.31,28.0,260.8
尼崎,4R,2-4-1,11.83,22.0,260.2
浜名湖,5R,3-4-1,2.89,90.1,260.1
下関,9R,1-4-2,8.14,31.9,259.6
浜名湖,7R,3-2-1,3.02,85.7,259.2
福岡,8R,1-4-6,5.83,44.4,258.8
尼崎,7R,1-5-3,14.29,18.1,258.6
福岡,8R,1-4-5,4.21,61.4,258.6
浜名湖,8R,1-5-4,7.76,33.3,258.4
尼崎,5R,1-5-2,2.96,87.4,258.4
多摩川,8R,3-1-2,7.05,36.4,256.7
徳山,1R,1-6-3,4.95,51.8,256.4
徳山,1R,1-6-2,5.24,48.9,256.2
福岡,5R,2-1-3,9.07,28.2,255.8
徳山,8R,1-3-5,3.26,78.5,255.6
若松,4R,1-3-6,3.29,77.6,255.5
児島,11R,2-1-3,4.28,59.3,254.0
宮島,7R,1-2-3,7.69,33.0,253.8
大村,1R,1-4-3,4.84,52.4,253.7
下関,7R,3-1-2,3.74,67.7,253.5
徳山,10R,2-3-1,4.70,53.6,252.1
下関,11R,1-5-4,4.93,51.1,252.0
若松,9R,4-2-1,5.59,45.1,252.0
児島,6R,1-4-5,2.65,95.1,251.7
宮島,11R,2-1-3,6.01,41.7,250.6
下関,4R,1-3-4,5.87,42.7,250.5
福岡,8R,1-4-2,6.50,38.5,250.3
徳山,8R,1-3-4,4.17,59.8,249.6
常滑,9R,1-3-4,9.37,26.6,249.3
多摩川,9R,3-2-4,2.97,83.7,248.5
福岡,7R,2-4-1,7.97,31.1,247.8
多摩川,8R,2-3-1,2.70,91.7,247.7
芦屋,1R,3-1-4,6.59,37.4,246.5
多摩川,10R,3-1-2,4.09,60.3,246.4
大村,12R,1-4-2,7.17,34.3,245.9
下関,7R,2-1-3,12.65,19.4,245.4
下関,6R,3-1-4,3.03,80.8,245.0
下関,6R,3-1-6,4.82,50.8,244.9
尼崎,10R,1-3-4,10.24,23.9,244.8
若松,1R,1-4-3,6.65,36.8,244.8
浜名湖,1R,3-1-2,2.93,83.6,244.8
若松,9R,2-4-1,5.59,43.7,244.4
芦屋,2R,4-1-2,9.58,25.5,244.2
若松,5R,4-1-2,2.91,83.8,244.1
大村,4R,2-3-1,2.66,91.7,244.1
下関,12R,1-4-3,16.02,15.2,243.5
若松,6R,5-1-4,2.52,96.6,243.4
下関,12R,4-1-3,3.34,72.9,243.4
浜名湖,7R,1-3-2,5.55,43.8,242.9
多摩川,10R,1-4-3,3.35,72.5,242.9
下関,5R,2-1-4,4.29,56.5,242.3
若松,8R,2-1-3,6.16,39.3,241.9
常滑,2R,1-4-3,5.07,47.7,241.8
福岡,5R,2-1-5,5.04,48.0,241.8
宮島,6R,1-3-2,11.34,21.3,241.6
大村,5R,4-1-2,5.26,45.9,241.4
尼崎,12R,3-1-4,4.23,57.1,241.4
若松,2R,1-3-6,5.64,42.6,240.4
尼崎,11R,3-2-4,3.14,76.6,240.4
福岡,7R,4-2-1,5.57,43.1,239.9
尼崎,10R,1-3-2,6.09,39.4,239.8
徳山,4R,2-5-1,3.92,61.0,239.4
若松,2R,1-2-3,6.04,39.6,239.0
宮島,10R,2-1-4,4.58,52.2,238.8
常滑,8R,4-1-2,3.84,61.7,236.7
大村,4R,1-4-3,3.38,70.1,236.7
住之江,12R,1-5-3,5.32,44.5,236.6
福岡,10R,1-4-3,5.92,40.0,236.6
芦屋,2R,1-4-2,15.77,15.0,236.5
徳山,9R,2-1-4,2.96,79.8,236.3
大村,3R,4-1-2,6.95,34.0,236.2
多摩川,12R,5-1-2,2.49,94.4,235.3
大村,1R,4-2-1,5.41,43.4,234.9
尼崎,9R,3-1-4,8.04,29.2,234.8
福岡,12R,1-2-3,24.69,9.5,234.5
宮島,1R,1-4-2,11.33,20.7,234.5
浜名湖,1R,2-1-3,6.04,38.8,234.4
多摩川,4R,3-1-2,7.32,32.0,234.2
尼崎,12R,3-1-2,6.50,36.0,234.1
多摩川,8R,1-3-2,12.25,19.1,234.1
多摩川,9R,2-3-1,3.40,68.8,233.8
宮島,1R,1-2-3,3.58,65.3,233.8
下関,7R,1-2-5,7.02,33.2,233.2
尼崎,9R,1-4-3,5.51,42.3,232.9
大村,3R,1-4-3,12.59,18.5,232.9
下関,5R,1-2-4,8.80,26.4,232.3
若松,9R,4-1-2,4.47,51.8,231.8
多摩川,6R,1-4-5,4.93,47.0,231.7
多摩川,3R,1-4-3,12.46,18.6,231.7
多摩川,4R,1-2-3,16.31,14.2,231.6
住之江,3R,4-1-3,2.42,95.5,231.4
宮島,9R,2-1-3,4.68,49.4,231.4
浜名湖,10R,1-2-4,14.61,15.8,230.9
大村,4R,3-1-2,12.82,18.0,230.7
大村,7R,2-1-3,3.28,70.2,230.4
大村,10R,1-5-2,3.09,74.5,230.1
常滑,1R,1-5-4,3.98,57.7,229.9
住之江,8R,1-2-6,4.29,53.3,228.9
大村,5R,1-4-2,6.57,34.8,228.8
宮島,7R,1-6-2,3.28,69.7,228.6
児島,9R,1-2-5,5.73,39.9,228.6
下関,6R,1-3-5,10.43,21.9,228.5
若松,12R,1-4-2,6.46,35.3,228.1
常滑,8R,4-1-3,4.61,49.5,228.0
住之江,11R,1-3-5,4.92,46.3,227.9
児島,7R,1-3-6,7.64,29.8,227.6
福岡,9R,1-4-3,10.53,21.6,227.5
尼崎,11R,2-3-4,4.29,53.0,227.4
常滑,5R,1-2-4,3.98,57.1,227.4
児島,1R,1-4-2,8.09,28.1,227.3
児島,10R,2-4-1,4.49,50.5,226.9
福岡,1R,1-3-5,7.87,28.8,226.8
徳山,7R,5-2-1,2.44,92.9,226.8
児島,8R,1-2-3,5.84,38.5,224.6
住之江,4R,2-1-4,13.36,16.8,224.5
浜名湖,6R,1-2-3,6.46,34.7,224.1
徳山,11R,1-3-4,4.76,47.1,224.0
宮島,8R,3-2-1,7.06,31.7,223.9
浜名湖,11R,1-4-3,3.10,72.1,223.8
徳山,12R,1-4-3,8.64,25.9,223.7
宮島,8R,1-3-2,7.69,29.1,223.6
福岡,8R,1-2-4,5.03,44.4,223.5
多摩川,4R,1-2-4,3.95,56.5,223.4
住之江,3R,2-3-4,2.34,95.5,223.2
若松,3R,1-2-3,4.61,48.4,223.1
福岡,6R,3-4-1,3.68,60.5,222.9
住之江,1R,3-1-4,2.58,86.5,222.8
多摩川,6R,4-1-6,4.57,48.7,222.8
住之江,6R,3-1-4,4.89,45.5,222.7
住之江,3R,3-2-4,2.43,91.8,222.6
児島,9R,1-2-4,4.11,54.1,222.6
福岡,7R,1-2-5,3.46,64.2,222.2
児島,10R,2-1-3,8.09,27.4,221.8
常滑,9R,3-1-2,2.31,96.0,221.7
多摩川,10R,1-5-3,3.37,65.6,221.0
浜名湖,7R,3-1-2,5.16,42.8,220.7
多摩川,2R,1-5-4,5.50,40.1,220.5
常滑,5R,1-4-5,5.02,43.9,220.2
大村,7R,1-5-3,4.09,53.8,220.2
大村,5R,2-4-1,5.13,42.9,220.0
大村,9R,1-2-5,5.37,40.9,219.5
尼崎,6R,2-1-4,2.87,76.4,219.0
住之江,3R,3-1-2,2.29,95.5,218.8
常滑,1R,1-5-2,3.70,58.9,218.2
若松,10R,1-3-2,3.54,61.6,218.1
住之江,3R,3-1-4,2.47,88.4,218.0
児島,4R,2-1-4,3.46,62.9,217.8
常滑,6R,1-4-2,10.35,21.0,217.4
宮島,12R,4-1-6,4.50,48.3,217.1
宮島,4R,3-1-2,3.41,63.5,216.6
宮島,9R,2-3-1,3.23,67.1,216.6
住之江,9R,1-2-5,2.82,76.7,216.5
多摩川,1R,2-4-1,2.48,87.4,216.3
大村,11R,1-4-3,3.67,58.9,216.0
多摩川,9R,3-4-2,2.98,72.5,216.0
児島,4R,1-5-2,2.40,89.9,215.8
福岡,8R,1-6-2,2.32,93.1,215.6
下関,4R,1-5-3,3.75,57.4,215.4
芦屋,12R,4-1-6,2.60,82.7,215.1
福岡,5R,3-2-1,2.51,85.8,215.0
福岡,1R,3-1-5,3.38,63.5,214.7
大村,3R,4-1-3,10.95,19.6,214.7
児島,5R,5-1-3,3.01,71.1,214.3
宮島,9R,3-2-1,3.37,63.5,214.3
浜名湖,4R,2-1-4,2.15,99.8,214.1
多摩川,10R,3-1-4,2.64,81.2,214.0
宮島,9R,3-1-2,5.24,40.8,213.9
常滑,3R,5-1-3,2.29,93.2,213.4
若松,2R,1-3-5,2.81,76.0,213.3
多摩川,4R,2-1-3,11.92,17.9,213.3
児島,4R,1-2-5,3.36,63.2,212.5
常滑,2R,4-1-3,2.77,76.6,212.5
尼崎,4R,4-1-3,2.31,92.1,212.4
宮島,9R,1-3-2,7.22,29.4,212.2
住之江,3R,4-3-2,2.49,85.2,212.1
浜名湖,10R,1-4-2,5.16,41.1,211.9
常滑,11R,1-4-2,6.94,30.5,211.8
大村,1R,4-1-3,3.28,64.6,211.8
多摩川,6R,4-1-5,4.07,52.0,211.7
常滑,5R,1-5-4,5.29,40.0,211.5
下関,11R,1-4-5,5.64,37.4,210.9
福岡,12R,1-2-5,7.09,29.7,210.7
住之江,3R,4-2-3,2.38,88.4,210.7
芦屋,9R,1-4-2,5.40,39.0,210.6
浜名湖,3R,2-1-5,2.30,91.7,210.6
下関,4R,1-3-5,6.62,31.8,210.4
若松,10R,2-1-4,4.68,44.9,210.3
児島,4R,2-1-3,4.46,47.2,210.3
尼崎,5R,1-2-5,4.35,48.2,209.5
下関,11R,1-4-3,5.78,36.2,209.3
若松,4R,2-1-3,3.39,61.7,209.3
児島,8R,1-4-5,3.79,55.0,208.6
芦屋,8R,3-1-2,7.66,27.2,208.5
福岡,8R,1-3-6,3.75,55.5,208.4
多摩川,1R,1-2-4,9.38,22.2,208.2
児島,8R,1-3-2,3.96,52.5,208.1
多摩川,9R,3-1-4,5.20,40.0,207.8
大村,8R,1-2-4,7.75,26.8,207.6
徳山,11R,1-4-3,3.34,62.1,207.2
大村,9R,1-5-3,3.58,57.9,207.0
芦屋,3R,1-5-2,6.81,30.4,207.0
下関,9R,1-6-5,2.53,81.7,206.9
児島,1R,1-4-3,4.98,41.4,206.2
住之江,10R,1-2-3,16.10,12.8,206.1
福岡,6R,3-1-4,5.16,39.8,205.2
尼崎,5R,1-2-3,10.97,18.7,205.2
大村,8R,2-1-5,2.55,80.5,205.1
大村,6R,1-4-6,2.92,70.3,205.0
下関,9R,1-2-5,9.03,22.7,205.0
大村,6R,1-4-2,3.46,59.2,205.0
下関,6R,5-3-1,2.18,93.5,204.2
芦屋,11R,3-1-2,2.21,92.4,204.2
尼崎,2R,2-1-3,6.72,30.4,204.2
大村,8R,1-5-4,2.08,98.0,204.0
大村,9R,1-2-3,8.12,25.1,203.9
大村,4R,1-3-2,19.60,10.4,203.8
福岡,6R,1-3-6,2.46,82.9,203.7
若松,9R,4-2-3,2.62,77.7,203.7
常滑,4R,4-1-2,3.11,65.5,203.5
多摩川,6R,1-2-4,3.05,66.7,203.5
宮島,3R,1-2-3,4.82,42.2,203.4
下関,4R,3-1-5,2.59,78.6,203.4
徳山,8R,1-4-3,2.93,69.5,203.3
児島,12R,1-3-2,9.63,21.1,203.2
住之江,2R,1-4-3,16.92,12.0,203.0
尼崎,9R,3-4-1,3.93,51.6,203.0
宮島,12R,4-6-1,2.18,92.9,203.0
多摩川,11R,4-1-3,2.24,90.2,202.2
徳山,3R,5-1-4,4.06,49.8,202.1
若松,7R,1-3-2,5.36,37.7,202.1
住之江,3R,2-1-3,2.12,95.5,202.0
児島,7R,3-1-6,3.55,56.8,201.9
常滑,11R,1-5-4,2.37,85.2,201.7
常滑,12R,1-5-2,3.26,61.8,201.4
芦屋,10R,3-1-2,12.50,16.1,201.3
下関,8R,1-3-2,8.28,24.3,201.2
浜名湖,9R,2-3-1,2.52,79.8,201.1
尼崎,8R,3-5-1,2.43,82.9,201.1
多摩川,3R,1-4-2,3.84,52.3,201.0
多摩川,8R,1-4-3,4.47,44.9,200.7
福岡,4R,5-1-3,2.62,76.5,200.3
大村,9R,1-2-4,9.40,21.3,200.3
常滑,10R,3-1-2,10.11,19.8,200.2
住之江,4R,2-1-5,5.80,34.5,200.0
尼崎,2R,2-1-4,4.79,41.7,199.6
徳山,5R,1-3-2,6.05,33.0,199.6
児島,7R,1-3-2,4.43,44.9,199.0
児島,8R,1-3-4,4.13,48.1,198.7
若松,10R,1-6-2,2.40,82.7,198.7
下関,5R,4-1-2,7.35,27.0,198.6
多摩川,12R,2-1-3,4.75,41.8,198.5
常滑,6R,1-2-4,4.41,44.9,198.2
大村,7R,1-4-3,3.07,64.6,198.2
尼崎,5R,1-3-5,3.43,57.8,198.1
児島,5R,3-1-6,3.73,53.1,198.1
芦屋,2R,4-1-3,6.55,30.2,197.8
福岡,3R,3-2-1,5.72,34.6,197.8
住之江,12R,1-6-3,2.19,90.3,197.7
宮島,3R,1-2-4,4.56,43.3,197.5
児島,6R,1-5-4,2.03,96.9,197.1
宮島,6R,3-1-2,5.10,38.5,196.2
浜名湖,2R,2-1-3,5.10,38.4,195.8
浜名湖,1R,2-1-4,5.51,35.5,195.6
常滑,7R,3-1-2,2.42,80.7,195.6
宮島,7R,1-2-5,4.33,45.1,195.2
徳山,2R,1-4-3,9.22,21.1,194.6
浜名湖,2R,3-1-2,3.10,62.6,194.3
下関,5R,1-4-2,12.59,15.4,194.0
浜名湖,4R,1-4-3,9.88,19.6,193.7
下関,4R,1-4-3,3.24,59.7,193.6
浜名湖,8R,1-4-2,11.38,17.0,193.5
住之江,9R,1-3-5,2.14,90.6,193.4
芦屋,2R,1-5-4,3.33,58.1,193.3
福岡,12R,2-1-5,2.43,79.4,193.2
宮島,9R,1-6-2,2.28,84.7,192.9
下関,8R,1-2-5,2.69,71.8,192.8
浜名湖,9R,2-1-3,4.17,46.2,192.5
大村,5R,2-1-4,6.90,27.9,192.5
徳山,11R,1-6-3,1.96,98.3,192.2
宮島,7R,2-1-3,6.16,31.2,192.2
住之江,1R,1-3-4,6.66,28.8,191.9
徳山,8R,5-3-4,2.42,79.1,191.8
浜名湖,8R,1-2-4,4.46,43.0,191.7
大村,3R,4-2-1,2.89,66.2,191.6
大村,3R,1-4-5,3.05,62.9,191.6
福岡,7R,4-1-2,5.83,32.8,191.3
徳山,10R,2-1-3,6.07,31.4,190.7
多摩川,11R,1-2-4,8.59,22.2,190.6
芦屋,5R,1-6-2,2.11,90.1,190.4
多摩川,5R,2-1-3,3.08,61.9,190.4
宮島,9R,1-3-4,2.19,86.7,190.2
芦屋,3R,1-2-5,4.78,39.8,190.2
尼崎,5R,2-1-3,3.77,50.4,190.2
下関,2R,1-2-3,4.57,41.6,189.9
下関,2R,3-1-4,3.34,56.9,189.8
大村,9R,1-3-4,7.13,26.6,189.7
尼崎,10R,1-5-3,10.25,18.5,189.6
大村,8R,1-5-3,3.20,59.3,189.5
住之江,2R,1-3-5,2.33,81.4,189.4
徳山,3R,2-1-4,2.38,79.4,189.0
若松,9R,1-4-2,3.79,49.9,189.0
尼崎,12R,1-3-4,15.73,12.0,188.8
福岡,3R,2-4-1,5.06,37.3,188.8
下関,2R,1-5-2,2.98,63.3,188.6
尼崎,3R,1-6-5,3.04,62.0,188.6
芦屋,4R,1-2-5,14.13,13.3,188.0
若松,4R,1-3-5,3.44,54.7,188.0
大村,6R,1-6-4,2.84,66.2,187.9
若松,2R,1-6-3,2.74,68.6,187.8
徳山,12R,1-3-4,8.06,23.3,187.7
福岡,11R,1-5-2,3.51,53.5,187.7
尼崎,7R,1-3-5,9.97,18.8,187.4
児島,10R,2-1-4,9.81,19.1,187.4
若松,6R,1-5-3,2.09,89.7,187.1
常滑,8R,2-1-4,2.78,67.2,186.9
尼崎,5R,1-2-4,1.99,93.7,186.8
児島,10R,2-1-5,5.28,35.4,186.7
浜名湖,7R,3-1-4,2.11,88.4,186.3
福岡,5R,2-1-4,5.36,34.7,186.0
宮島,1R,4-1-2,3.50,53.0,185.7
徳山,2R,4-1-3,3.69,50.3,185.5
児島,5R,1-3-6,3.79,48.9,185.2
大村,10R,1-4-2,10.64,17.4,185.1
住之江,4R,2-5-1,2.18,84.8,184.9
住之江,11R,1-4-3,8.36,22.1,184.7
児島,12R,1-6-2,3.41,54.2,184.6
浜名湖,8R,1-4-3,7.34,25.1,184.3
児島,9R,1-4-3,3.12,59.0,184.3
住之江,10R,1-4-2,5.67,32.5,184.2
若松,7R,1-2-5,2.78,66.3,184.1
常滑,11R,2-1-5,2.13,86.2,184.0
福岡,8R,1-5-4,2.93,62.7,183.9
尼崎,10R,3-1-4,2.18,84.3,183.8
尼崎,8R,3-5-2,2.46,74.7,183.8
浜名湖,12R,1-5-4,8.13,22.6,183.7
若松,4R,1-6-3,2.13,86.0,183.6
若松,9R,2-4-3,2.62,69.9,183.4
徳山,3R,4-2-1,2.75,66.6,183.4
多摩川,3R,3-1-4,2.78,65.8,183.1
若松,5R,1-3-2,6.85,26.7,182.9
大村,6R,2-1-4,2.76,66.2,182.7
常滑,9R,2-1-4,2.89,63.3,182.7
大村,5R,1-4-3,2.41,75.7,182.7
大村,12R,1-3-4,3.25,56.2,182.6
福岡,7R,2-1-5,3.33,54.9,182.6
児島,11R,1-2-4,17.54,10.4,182.4
住之江,2R,1-3-2,7.25,25.1,182.1
下関,2R,1-3-5,6.50,28.0,182.0
常滑,9R,3-1-4,2.47,73.6,181.8
住之江,3R,2-4-1,2.13,85.2,181.8
住之江,12R,1-4-3,4.60,39.5,181.7
住之江,1R,1-4-2,14.53,12.5,181.6
若松,5R,1-4-2,10.48,17.3,181.3
