場,レース,買い目,推定確率%,オッズ(取得時),回収率%
津,11R,3-1-2,8.15,29.3,238.9
津,4R,1-5-3,4.05,59.0,238.9
大村,1R,3-1-4,3.93,60.6,238.3
徳山,12R,4-1-3,3.27,72.7,238.1
丸亀,5R,1-6-5,2.91,81.7,237.8
江戸川,8R,1-3-4,3.93,60.4,237.6
常滑,11R,1-4-3,9.16,25.9,237.4
児島,7R,4-1-5,6.77,35.0,237.0
丸亀,5R,4-1-6,2.55,92.7,236.8
鳴門,12R,3-1-5,5.30,44.7,236.7
多摩川,3R,1-4-3,2.89,81.7,236.4
尼崎,5R,5-1-3,3.69,64.1,236.3
児島,3R,4-1-3,4.07,58.0,236.3
芦屋,7R,1-4-2,9.94,23.7,235.6
児島,12R,1-4-2,4.64,50.6,235.0
尼崎,6R,1-4-2,2.71,86.5,234.8
鳴門,9R,3-1-4,3.55,66.0,234.4
江戸川,11R,3-1-2,2.66,88.1,234.1
鳴門,9R,1-4-3,5.97,39.2,234.0
江戸川,11R,1-5-2,5.89,39.7,234.0
多摩川,12R,1-3-4,10.92,21.4,233.8
大村,12R,2-1-5,2.51,93.1,233.6
若松,6R,1-2-3,10.40,22.4,232.9
児島,5R,1-3-2,11.13,20.9,232.7
多摩川,4R,1-2-3,12.11,19.2,232.6
芦屋,1R,4-1-3,3.18,73.0,232.1
鳴門,3R,1-5-2,3.11,74.7,232.1
芦屋,3R,1-2-3,10.36,22.4,232.0
津,3R,2-1-3,4.68,49.5,231.9
津,12R,2-1-4,3.84,60.3,231.7
児島,10R,4-1-3,5.97,38.8,231.5
若松,6R,2-1-3,7.21,32.1,231.3
多摩川,7R,1-2-5,3.20,72.2,231.0
江戸川,5R,4-2-1,5.08,45.3,230.0
大村,10R,1-4-3,4.42,52.0,229.8
徳山,11R,3-1-4,4.01,57.3,229.7
江戸川,11R,1-3-5,7.92,29.0,229.7
徳山,7R,1-6-4,3.29,69.7,229.1
児島,5R,2-1-3,3.85,59.4,228.5
丸亀,10R,2-1-3,10.01,22.7,227.2
徳山,9R,5-1-2,2.87,79.2,227.0
江戸川,6R,2-1-5,8.69,26.1,226.9
大村,6R,2-1-4,3.70,61.2,226.2
唐津,5R,1-4-2,3.12,72.4,225.9
児島,6R,1-2-3,9.80,23.0,225.4
芦屋,7R,4-1-3,3.08,73.3,225.4
尼崎,4R,2-1-3,8.01,28.1,225.2
江戸川,2R,3-2-1,2.68,84.0,225.1
児島,6R,1-4-2,2.30,97.6,224.8
丸亀,11R,4-1-2,2.77,81.1,224.5
大村,9R,1-2-4,15.27,14.7,224.4
若松,4R,1-2-4,6.50,34.5,224.3
芦屋,11R,2-1-4,3.18,70.6,224.2
児島,8R,1-3-2,4.55,49.3,224.1
鳴門,5R,3-2-1,4.54,49.3,224.0
芦屋,4R,4-1-2,6.90,32.4,223.7
鳴門,6R,3-1-4,4.44,50.3,223.5
徳山,1R,2-1-3,7.07,31.6,223.3
尼崎,3R,1-2-3,6.99,31.9,223.1
尼崎,8R,2-1-5,4.71,47.2,222.5
大村,9R,1-4-2,10.06,22.1,222.4
江戸川,2R,1-4-3,5.29,42.0,222.1
若松,1R,1-2-4,2.69,82.4,222.0
津,2R,3-1-2,10.69,20.7,221.4
江戸川,12R,3-1-4,3.21,69.0,221.2
児島,6R,1-5-2,4.53,48.8,221.1
若松,6R,3-1-2,2.81,78.6,221.1
津,1R,2-1-4,2.24,98.7,220.7
唐津,5R,1-4-5,8.81,25.0,220.2
徳山,12R,1-5-4,3.13,70.3,220.0
唐津,11R,4-1-3,5.13,42.8,219.6
芦屋,11R,1-4-5,3.00,73.2,219.5
丸亀,10R,1-3-2,13.54,16.2,219.3
多摩川,9R,3-1-2,7.83,28.0,219.3
津,12R,4-1-2,5.29,41.4,219.1
津,7R,1-4-6,3.68,59.6,219.0
多摩川,5R,2-1-5,2.73,80.3,218.9
尼崎,1R,2-3-1,2.21,99.2,218.8
児島,7R,1-5-2,3.12,70.0,218.6
丸亀,8R,5-1-3,6.70,32.6,218.3
芦屋,12R,1-4-3,12.53,17.4,218.1
大村,4R,1-5-3,15.89,13.7,217.8
鳴門,2R,3-1-4,4.75,45.6,216.4
津,9R,1-2-5,7.70,28.1,216.3
若松,9R,1-3-4,9.47,22.8,216.0
津,7R,1-3-2,4.31,50.1,215.9
丸亀,12R,1-4-3,11.02,19.6,215.9
江戸川,10R,1-2-4,3.09,69.8,215.8
尼崎,8R,1-5-2,4.66,46.3,215.5
児島,4R,5-1-3,2.28,94.3,215.5
芦屋,5R,3-1-2,2.91,74.0,215.4
津,6R,5-1-3,2.34,91.8,215.1
大村,11R,4-1-2,4.14,52.0,215.0
若松,1R,1-4-2,2.19,98.1,215.0
常滑,4R,1-3-2,6.69,32.1,214.8
徳山,10R,4-1-2,3.00,71.5,214.6
津,9R,4-1-5,3.64,58.9,214.5
丸亀,8R,1-5-3,11.17,19.2,214.4
江戸川,1R,4-1-3,4.14,51.7,213.9
徳山,7R,1-6-3,2.50,85.5,213.9
児島,7R,1-4-5,8.22,26.0,213.6
児島,10R,1-4-3,6.82,31.2,212.8
尼崎,12R,1-3-2,7.94,26.8,212.8
多摩川,3R,1-3-2,3.63,58.6,212.6
芦屋,3R,1-2-4,3.93,54.1,212.6
徳山,8R,2-1-5,3.70,57.5,212.5
若松,12R,2-1-4,4.59,46.3,212.3
江戸川,10R,2-1-5,3.29,64.4,211.9
唐津,6R,1-2-5,2.27,93.3,211.7
多摩川,6R,4-1-5,5.96,35.5,211.4
津,10R,1-4-2,8.15,25.9,211.1
江戸川,2R,4-3-1,5.44,38.8,211.0
多摩川,5R,2-1-3,5.55,38.0,210.9
常滑,6R,1-3-2,6.06,34.8,210.9
尼崎,6R,1-4-5,3.62,58.2,210.7
津,10R,2-1-3,6.51,32.3,210.3
尼崎,3R,1-2-6,4.19,50.2,210.2
大村,2R,1-4-3,6.56,32.0,209.9
尼崎,12R,1-2-3,14.75,14.2,209.4
児島,1R,5-1-3,2.40,87.3,209.3
常滑,2R,4-1-2,8.51,24.6,209.2
大村,11R,5-1-2,2.14,97.5,209.1
津,8R,1-5-2,2.16,96.8,209.1
児島,3R,3-1-2,2.72,76.6,208.4
尼崎,8R,3-1-2,2.64,78.8,208.2
芦屋,3R,1-4-2,3.05,68.3,208.2
鳴門,8R,3-1-2,3.81,54.6,208.0
尼崎,12R,3-1-2,2.32,89.6,207.9
大村,4R,1-3-4,4.62,45.0,207.8
大村,1R,3-1-2,7.34,28.3,207.7
尼崎,11R,3-1-2,2.42,85.8,207.4
児島,9R,6-1-4,2.33,88.9,206.8
津,6R,2-1-3,2.25,91.8,206.5
江戸川,5R,4-2-3,4.78,43.1,205.9
鳴門,1R,3-1-2,2.66,77.2,205.7
常滑,8R,1-3-2,6.77,30.4,205.7
大村,2R,4-1-3,2.55,80.7,205.7
江戸川,10R,1-3-5,3.07,67.0,205.6
多摩川,6R,2-1-4,4.31,47.7,205.6
芦屋,7R,1-4-5,4.40,46.7,205.5
大村,6R,1-5-2,5.87,35.0,205.4
丸亀,5R,1-4-2,2.51,81.7,205.3
江戸川,5R,4-1-2,5.17,39.7,205.2
尼崎,9R,1-4-5,2.37,86.5,205.1
若松,7R,1-5-3,3.77,54.3,204.9
常滑,12R,1-4-2,12.79,16.0,204.7
津,7R,1-6-2,8.28,24.7,204.6
芦屋,9R,1-6-3,2.60,78.8,204.6
芦屋,10R,1-5-3,4.53,45.2,204.6
唐津,10R,1-4-5,8.71,23.5,204.6
徳山,4R,2-3-1,2.94,69.6,204.5
大村,8R,2-3-4,4.43,46.0,203.9
徳山,4R,3-2-1,2.56,79.8,203.9
尼崎,3R,1-3-2,5.96,34.2,203.9
児島,3R,2-1-4,2.04,100.0,203.6
丸亀,12R,1-3-4,11.80,17.2,203.0
若松,11R,1-3-2,6.09,33.3,202.8
津,8R,2-1-6,4.49,45.0,202.2
児島,10R,1-4-5,3.07,65.8,202.1
鳴門,5R,3-5-1,4.58,44.1,201.9
多摩川,11R,1-2-3,4.28,47.1,201.8
多摩川,1R,4-2-1,4.99,40.4,201.6
尼崎,12R,4-1-2,2.59,77.5,201.0
徳山,7R,1-4-2,9.18,21.9,200.9
江戸川,4R,1-3-4,3.65,55.0,200.8
若松,10R,3-1-5,6.14,32.7,200.8
若松,4R,2-1-4,2.65,75.9,200.8
大村,1R,1-3-4,9.79,20.5,200.6
徳山,6R,1-3-2,7.86,25.5,200.5
鳴門,4R,4-2-1,2.03,98.6,199.8
尼崎,1R,2-1-3,4.78,41.8,199.7
唐津,9R,1-2-4,2.55,78.2,199.6
江戸川,7R,2-1-4,10.62,18.8,199.6
江戸川,4R,1-2-6,2.93,68.1,199.5
丸亀,10R,3-1-2,5.19,38.3,198.7
丸亀,2R,3-2-1,2.43,81.7,198.1
津,5R,2-1-5,3.33,59.5,198.1
大村,6R,1-4-3,2.42,81.7,198.0
多摩川,5R,5-2-3,2.81,70.3,197.8
大村,12R,2-3-4,2.10,94.0,197.8
丸亀,2R,5-1-3,2.09,94.6,197.6
津,11R,2-1-3,8.51,23.2,197.4
常滑,6R,3-1-4,3.20,61.7,197.4
唐津,12R,3-1-4,2.18,90.5,197.4
大村,2R,4-1-2,2.87,68.8,197.3
児島,1R,5-1-4,2.22,88.7,197.1
若松,11R,1-2-3,24.34,8.1,197.1
鳴門,8R,1-4-3,9.04,21.8,197.0
唐津,1R,1-6-5,3.39,58.0,196.7
徳山,1R,2-3-1,3.04,64.6,196.5
唐津,1R,1-5-4,5.95,33.0,196.4
常滑,4R,1-2-3,7.06,27.8,196.3
唐津,8R,1-3-4,2.23,87.8,196.2
大村,5R,4-1-2,2.16,91.0,196.1
江戸川,3R,3-1-2,4.36,44.9,195.9
常滑,6R,2-1-4,1.98,98.8,195.7
唐津,1R,1-6-3,2.21,88.6,195.6
徳山,2R,2-1-3,6.74,29.0,195.5
常滑,9R,4-3-1,2.80,69.8,195.4
大村,9R,1-3-2,4.53,43.1,195.4
江戸川,4R,3-1-2,4.58,42.7,195.4
丸亀,9R,2-1-3,3.72,52.4,195.0
多摩川,3R,5-1-3,2.17,89.8,194.9
常滑,5R,3-1-5,4.01,48.6,194.9
江戸川,5R,2-4-1,4.26,45.8,194.9
江戸川,12R,3-1-2,3.54,55.1,194.9
津,3R,2-1-4,7.88,24.7,194.7
多摩川,3R,1-5-3,3.04,64.1,194.6
大村,5R,1-4-3,7.66,25.4,194.5
多摩川,7R,4-1-2,10.13,19.2,194.5
児島,9R,1-5-4,2.19,88.9,194.4
津,8R,2-1-3,4.82,40.3,194.1
若松,4R,1-3-5,4.08,47.4,193.4
唐津,5R,1-2-4,2.35,82.4,193.3
丸亀,1R,1-4-5,1.98,97.6,193.3
常滑,9R,4-2-1,4.33,44.5,192.8
芦屋,12R,1-3-4,11.89,16.2,192.7
徳山,12R,4-1-6,2.31,83.5,192.6
唐津,11R,1-4-3,7.82,24.6,192.3
大村,1R,1-3-5,9.61,20.0,192.3
徳山,5R,1-6-3,2.47,77.6,192.0
多摩川,4R,2-1-4,5.30,36.2,191.9
尼崎,6R,3-1-4,2.39,80.3,191.8
徳山,6R,1-3-5,7.38,26.0,191.8
津,3R,5-2-1,2.81,68.1,191.7
芦屋,2R,1-5-4,4.02,47.6,191.5
常滑,8R,2-1-5,2.53,75.6,191.2
鳴門,11R,1-2-4,14.93,12.8,191.1
江戸川,1R,1-2-4,6.73,28.4,191.1
