場,レース,買い目,推定確率%,オッズ(取得時),回収率%
下関,7R,3-1-2,4.70,71.1,334.4
平和島,6R,1-5-3,4.10,81.5,333.9
びわこ,12R,2-1-3,7.18,46.4,333.1
若松,12R,3-1-4,3.54,94.0,332.5
平和島,9R,1-4-5,4.14,80.2,332.0
平和島,10R,3-1-2,6.68,49.7,331.8
福岡,5R,1-4-3,5.88,56.1,330.0
平和島,6R,1-3-5,5.09,64.8,330.0
江戸川,6R,1-2-4,7.18,45.7,328.3
平和島,5R,1-4-2,4.12,79.4,327.2
常滑,8R,1-3-2,13.46,24.3,327.1
江戸川,10R,1-3-4,9.85,32.8,323.2
児島,10R,1-3-5,10.52,30.7,323.1
常滑,7R,1-2-3,13.63,23.7,323.0
鳴門,10R,4-1-5,7.48,43.2,323.0
びわこ,2R,4-1-3,4.49,71.9,322.7
戸田,6R,1-3-5,7.73,41.7,322.4
下関,6R,2-1-3,12.25,26.3,322.2
戸田,10R,2-1-3,4.48,71.9,322.1
江戸川,7R,1-3-2,8.52,37.7,321.2
三国,1R,3-1-2,4.05,79.3,320.9
福岡,7R,1-4-2,19.14,16.7,319.7
若松,5R,4-1-2,4.06,78.8,319.6
常滑,9R,2-1-3,3.51,90.8,319.0
常滑,4R,1-5-2,4.66,68.4,319.0
唐津,2R,3-2-1,3.64,87.2,317.8
江戸川,5R,1-3-5,9.99,31.8,317.7
三国,6R,1-5-2,5.79,54.5,315.6
唐津,10R,4-1-2,11.47,27.5,315.4
鳴門,5R,1-4-3,16.32,19.3,314.9
江戸川,9R,1-3-5,7.87,39.9,314.0
福岡,4R,1-4-5,8.20,37.9,310.9
児島,3R,2-1-3,7.97,39.0,310.8
津,3R,1-4-2,3.14,98.6,310.0
下関,5R,1-4-3,9.03,34.3,309.7
丸亀,4R,3-1-2,4.24,72.9,309.4
江戸川,8R,3-1-4,10.85,28.5,309.3
若松,6R,4-1-3,4.31,71.5,308.4
津,4R,4-2-1,4.54,67.8,308.1
津,12R,2-1-3,4.22,72.8,307.4
平和島,12R,3-2-1,4.48,68.5,307.0
丸亀,4R,1-3-4,13.51,22.7,306.8
平和島,7R,1-3-2,14.13,21.7,306.5
鳴門,7R,5-1-3,5.14,59.4,305.3
丸亀,7R,3-1-4,3.31,92.0,304.5
下関,5R,1-2-3,10.68,28.5,304.4
丸亀,2R,1-4-2,3.17,96.1,304.3
丸亀,7R,3-1-5,8.64,35.2,304.0
鳴門,7R,5-3-1,3.68,82.4,303.6
若松,8R,2-1-3,8.14,37.2,302.8
戸田,6R,1-3-2,14.97,20.2,302.3
浜名湖,4R,1-3-2,9.24,32.6,301.2
津,10R,1-5-4,4.43,67.9,300.5
鳴門,12R,2-1-4,3.54,84.8,300.2
常滑,5R,1-4-2,12.71,23.6,299.9
福岡,10R,1-2-3,19.08,15.7,299.5
下関,6R,2-3-1,4.04,74.1,299.5
若松,10R,4-1-2,3.32,90.1,299.4
戸田,6R,3-1-2,5.18,57.7,299.0
江戸川,4R,1-3-2,8.69,34.4,298.9
児島,6R,2-3-1,4.28,69.6,297.8
三国,5R,1-5-4,3.15,94.5,297.7
戸田,10R,2-1-4,4.57,65.1,297.4
戸田,12R,4-1-2,3.34,88.7,296.4
若松,12R,1-3-4,12.01,24.6,295.5
福岡,10R,1-2-4,17.07,17.3,295.3
江戸川,5R,1-3-4,4.51,65.4,294.9
福岡,8R,1-4-6,5.55,53.1,294.8
浜名湖,7R,2-1-4,8.12,36.3,294.7
びわこ,12R,3-1-2,6.68,44.1,294.7
福岡,10R,2-1-4,4.16,70.8,294.5
児島,4R,1-2-3,4.73,62.2,294.4
若松,2R,1-4-3,3.11,94.5,294.2
津,3R,1-2-4,5.02,58.6,294.0
福岡,2R,1-3-2,4.57,64.3,293.6
若松,3R,1-3-2,14.96,19.6,293.3
三国,6R,1-5-4,5.28,55.5,292.9
浜名湖,6R,3-1-2,5.55,52.7,292.7
常滑,2R,1-5-3,3.95,74.0,292.1
平和島,10R,2-3-1,6.95,42.0,292.1
下関,1R,1-4-3,5.74,50.9,292.0
戸田,3R,2-1-4,3.46,83.9,290.7
常滑,1R,2-1-4,4.80,60.5,290.1
江戸川,8R,1-3-4,14.38,20.1,289.0
児島,1R,5-1-3,4.42,65.3,288.5
下関,2R,1-2-5,16.54,17.4,287.8
下関,8R,2-1-4,6.83,42.0,287.0
浜名湖,1R,3-2-1,9.22,31.1,286.9
浜名湖,8R,2-3-1,2.98,96.4,286.9
丸亀,5R,4-1-3,5.72,50.1,286.6
下関,11R,1-2-4,17.37,16.5,286.6
児島,5R,1-4-2,3.65,78.5,286.5
平和島,8R,2-4-1,3.81,75.1,286.0
平和島,3R,1-5-2,4.60,62.1,285.9
三国,9R,1-5-4,5.57,51.3,285.7
江戸川,4R,1-2-4,7.42,38.5,285.6
常滑,6R,4-1-2,2.86,99.9,285.5
戸田,8R,3-4-1,5.88,48.5,285.1
津,11R,2-1-3,4.74,59.9,284.2
江戸川,11R,1-3-2,9.51,29.8,283.3
常滑,3R,3-1-2,3.04,92.7,281.9
児島,8R,1-3-2,6.50,43.2,280.9
平和島,5R,1-3-2,3.54,79.4,280.7
津,11R,1-2-3,11.64,24.1,280.6
福岡,9R,1-4-3,12.08,23.2,280.2
平和島,3R,1-5-3,4.51,62.1,280.2
児島,9R,1-3-2,3.49,80.2,279.6
戸田,8R,3-1-4,6.54,42.7,279.2
びわこ,8R,4-1-3,7.01,39.8,279.2
浜名湖,2R,4-1-2,2.86,97.7,279.1
丸亀,4R,1-4-3,9.21,30.3,279.1
下関,2R,1-5-2,13.54,20.6,278.8
浜名湖,9R,4-1-2,6.58,42.4,278.8
鳴門,6R,4-2-3,4.42,63.0,278.4
鳴門,10R,1-3-4,4.22,66.0,278.3
津,6R,2-4-1,3.86,71.9,277.6
江戸川,6R,1-4-2,5.92,46.8,277.3
平和島,2R,1-4-2,4.34,63.8,277.0
びわこ,7R,1-2-4,7.01,39.5,276.9
若松,4R,4-1-2,2.83,97.7,276.9
三国,8R,4-1-3,3.06,90.4,276.7
下関,4R,3-1-4,5.08,54.4,276.4
丸亀,1R,1-5-4,5.22,52.9,276.3
三国,6R,5-1-2,5.20,53.1,276.0
浜名湖,4R,1-3-4,8.26,33.4,275.9
三国,3R,1-3-2,5.89,46.8,275.7
戸田,2R,3-1-2,2.82,97.9,275.7
浜名湖,8R,2-1-3,8.12,33.9,275.3
鳴門,10R,5-1-4,3.76,73.2,275.2
鳴門,6R,4-1-2,3.41,80.6,274.8
江戸川,10R,1-3-5,17.47,15.7,274.3
戸田,7R,3-1-4,6.80,40.3,274.2
平和島,10R,2-1-5,2.85,96.0,274.1
児島,4R,4-1-2,3.76,72.9,274.0
三国,4R,2-1-4,3.07,89.3,273.9
唐津,6R,4-1-2,9.57,28.6,273.6
平和島,8R,4-1-2,10.04,27.2,273.2
下関,3R,1-3-5,9.55,28.6,273.1
下関,4R,4-1-3,3.81,71.4,272.0
丸亀,7R,1-3-5,14.22,19.1,271.7
津,11R,1-3-2,14.68,18.5,271.7
浜名湖,9R,4-1-3,9.69,28.0,271.4
下関,10R,4-1-3,3.00,90.2,270.9
江戸川,3R,2-1-5,5.55,48.8,270.8
平和島,8R,4-1-3,3.93,68.9,270.8
戸田,6R,1-5-3,2.82,96.1,270.7
下関,4R,1-4-3,12.58,21.5,270.4
下関,8R,1-4-2,15.53,17.4,270.2
下関,1R,4-1-2,4.40,61.4,269.9
江戸川,7R,1-2-5,4.47,60.3,269.7
江戸川,6R,1-2-3,8.73,30.8,268.9
びわこ,8R,4-3-1,4.62,58.0,268.1
津,7R,1-2-6,4.24,62.9,266.6
三国,1R,1-3-5,5.35,49.8,266.5
常滑,12R,3-1-2,6.21,42.7,265.2
福岡,4R,4-1-5,7.23,36.6,264.5
下関,11R,1-4-2,11.90,22.2,264.1
若松,1R,1-4-3,4.39,60.1,263.9
江戸川,4R,1-4-2,4.31,61.3,263.9
福岡,10R,1-2-5,3.95,66.7,263.5
常滑,7R,2-1-4,2.80,94.1,263.5
福岡,6R,1-2-4,4.27,61.5,262.6
常滑,12R,2-1-3,4.59,57.1,262.0
児島,6R,3-1-2,4.96,52.7,261.6
丸亀,4R,1-3-2,5.38,48.6,261.3
唐津,3R,1-4-3,9.47,27.6,261.3
唐津,9R,5-1-2,3.23,80.8,261.1
平和島,12R,2-1-4,6.11,42.7,261.0
浜名湖,8R,2-1-6,3.45,75.7,260.8
丸亀,4R,4-1-3,5.85,44.6,260.8
浜名湖,4R,1-5-3,3.38,77.0,260.6
江戸川,4R,1-2-3,12.77,20.4,260.4
江戸川,7R,1-2-3,12.82,20.3,260.3
平和島,6R,3-1-2,4.93,52.8,260.1
江戸川,5R,1-5-3,9.71,26.7,259.2
平和島,3R,5-1-2,2.73,94.7,258.6
平和島,12R,2-1-3,8.30,31.1,258.0
児島,8R,2-3-1,5.52,46.6,257.5
津,7R,4-1-2,2.65,97.0,257.3
唐津,7R,1-2-4,3.61,71.2,257.3
丸亀,2R,1-2-4,4.87,52.8,257.2
常滑,8R,1-4-2,5.02,51.2,257.0
唐津,2R,3-1-2,13.52,19.0,256.9
平和島,9R,1-5-2,9.54,26.9,256.5
若松,7R,1-4-2,4.46,57.5,256.5
三国,6R,5-1-4,4.74,54.1,256.3
常滑,5R,1-4-5,6.40,40.0,256.2
三国,11R,2-1-4,6.19,41.3,255.8
びわこ,2R,3-1-4,4.89,52.3,255.5
若松,7R,1-2-4,4.90,52.1,255.3
三国,2R,1-5-2,3.08,82.8,254.7
若松,5R,1-5-2,3.75,67.8,254.1
唐津,6R,1-4-3,5.22,48.6,253.9
浜名湖,9R,1-4-2,7.50,33.8,253.4
津,4R,4-1-2,3.68,68.8,253.3
浜名湖,4R,3-1-4,5.06,50.0,253.0
津,8R,1-4-3,7.22,34.8,251.4
びわこ,1R,2-1-5,5.19,48.4,251.3
若松,8R,3-1-2,5.38,46.7,251.2
下関,2R,5-2-1,3.04,82.5,250.9
児島,11R,1-3-2,6.67,37.6,250.8
福岡,2R,1-2-3,5.83,43.0,250.7
三国,5R,1-2-4,2.74,91.6,250.6
下関,12R,3-1-2,3.75,66.8,250.3
下関,8R,1-4-3,5.29,47.3,250.2
唐津,9R,5-3-1,4.40,56.8,249.8
児島,10R,5-3-1,3.44,72.7,249.8
津,3R,2-4-3,2.83,88.1,249.6
平和島,4R,4-1-2,2.91,85.5,249.2
戸田,9R,4-1-2,3.12,79.7,248.7
常滑,4R,1-2-4,2.77,89.7,248.3
鳴門,9R,1-4-2,9.93,25.0,248.3
津,12R,3-1-2,5.72,43.4,248.2
戸田,6R,3-1-4,3.72,66.7,248.1
常滑,3R,1-4-3,2.77,89.5,247.9
浜名湖,12R,1-5-4,8.29,29.9,247.8
浜名湖,6R,3-2-1,3.90,63.5,247.7
戸田,10R,4-1-2,2.83,87.5,247.5
丸亀,4R,3-1-4,10.67,23.2,247.4
びわこ,6R,1-5-3,4.98,49.6,246.9
江戸川,6R,1-3-2,7.82,31.5,246.3
丸亀,8R,4-1-2,3.89,63.2,246.0
若松,6R,4-3-1,4.06,60.5,245.9
浜名湖,9R,3-1-4,2.46,99.7,245.4
平和島,7R,2-3-1,4.14,59.2,245.2
常滑,6R,1-2-4,6.22,39.4,245.0
児島,6R,3-2-1,5.49,44.6,245.0
若松,1R,2-3-1,2.53,96.7,244.6
平和島,6R,1-5-2,3.85,63.4,244.3
津,5R,1-2-3,13.71,17.8,244.1
浜名湖,6R,2-1-3,4.76,51.2,243.9
平和島,5R,4-1-2,2.76,88.2,243.0
平和島,8R,2-1-4,6.77,35.9,243.0
江戸川,3R,2-1-3,6.01,40.4,242.7
児島,5R,2-4-1,2.54,95.5,242.5
戸田,9R,4-2-1,2.77,87.4,242.4
鳴門,6R,2-4-1,3.01,80.4,242.3
唐津,6R,2-1-4,3.58,67.7,242.1
丸亀,5R,1-4-3,9.06,26.7,241.8
福岡,8R,1-5-4,2.76,87.4,241.5
唐津,12R,1-4-5,5.29,45.6,241.2
福岡,6R,1-2-3,8.46,28.4,240.3
下関,4R,1-3-2,4.62,51.9,239.8
平和島,7R,2-1-3,4.05,59.2,239.7
丸亀,7R,1-3-4,5.45,43.9,239.3
若松,12R,3-1-2,4.76,50.2,239.0
江戸川,2R,4-1-2,6.15,38.8,238.7
びわこ,4R,1-4-3,3.97,60.0,238.5
児島,10R,5-1-3,3.71,64.2,238.4
唐津,4R,3-1-2,5.69,41.8,238.0
津,2R,1-4-3,3.45,68.9,237.9
平和島,11R,2-1-4,3.94,60.3,237.8
下関,6R,1-2-3,12.07,19.7,237.7
三国,5R,1-4-5,2.55,93.1,237.7
福岡,3R,1-4-3,5.21,45.6,237.7
びわこ,5R,1-5-3,4.01,59.3,237.5
平和島,10R,3-2-1,5.57,42.6,237.4
福岡,6R,2-4-1,2.49,95.4,237.4
江戸川,1R,5-1-2,2.78,85.4,237.3
浜名湖,6R,1-3-2,6.91,34.3,237.1
福岡,11R,1-3-2,12.53,18.9,236.8
戸田,10R,3-1-2,2.74,86.3,236.6
丸亀,5R,3-1-2,5.21,45.3,235.9
びわこ,7R,1-4-2,7.06,33.4,235.7
下関,3R,1-5-2,3.81,61.7,235.3
児島,5R,1-2-3,8.44,27.8,234.7
津,6R,4-1-2,3.08,76.2,234.6
鳴門,6R,4-3-2,3.76,62.3,234.0
浜名湖,12R,1-5-2,3.79,61.8,234.0
戸田,4R,2-1-3,3.07,76.1,233.7
丸亀,12R,1-2-4,11.80,19.8,233.6
下関,1R,3-1-2,2.35,99.5,233.5
福岡,12R,1-2-3,8.42,27.7,233.4
津,10R,1-4-3,7.22,32.3,233.2
若松,9R,1-2-4,15.54,15.0,233.1
浜名湖,6R,2-3-1,3.67,63.5,233.0
津,3R,2-3-1,5.11,45.6,232.9
常滑,10R,3-1-2,3.12,74.6,232.7
下関,8R,4-1-2,6.15,37.8,232.5
びわこ,5R,1-5-4,3.02,76.9,232.5
常滑,2R,2-1-5,3.07,75.7,232.2
丸亀,1R,5-1-2,4.21,55.1,232.1
唐津,12R,1-5-2,5.54,41.8,231.7
児島,4R,2-4-1,5.04,46.0,231.7
浜名湖,2R,2-4-1,8.60,26.9,231.4
唐津,11R,2-4-1,5.10,45.3,231.0
戸田,8R,1-4-3,2.81,82.2,230.8
下関,6R,1-4-2,3.70,62.4,230.7
児島,6R,2-1-3,2.91,79.1,230.5
江戸川,8R,1-3-2,9.52,24.2,230.5
津,3R,3-2-1,3.67,62.8,230.3
鳴門,1R,3-1-4,3.33,69.2,230.2
三国,10R,1-5-3,2.73,84.3,230.2
児島,10R,3-1-4,4.17,55.2,230.1
下関,5R,1-3-4,9.94,23.1,229.7
唐津,10R,4-2-1,13.89,16.5,229.3
平和島,10R,1-2-3,14.13,16.2,229.0
若松,1R,3-2-1,3.13,73.2,229.0
鳴門,5R,3-1-4,3.32,68.8,228.7
平和島,12R,2-4-1,3.85,59.3,228.5
福岡,4R,5-1-4,9.13,25.0,228.3
児島,4R,2-1-6,2.43,94.0,228.2
丸亀,10R,1-3-4,5.04,45.3,228.2
丸亀,5R,1-3-4,13.19,17.3,228.2
びわこ,6R,1-4-3,6.81,33.5,228.1
常滑,10R,2-1-3,5.36,42.5,227.7
平和島,5R,1-2-4,4.80,47.4,227.7
若松,1R,1-3-2,6.34,35.9,227.6
丸亀,10R,1-3-2,6.03,37.7,227.4
三国,1R,1-4-3,3.65,62.3,227.2
若松,8R,1-3-2,11.47,19.8,227.1
鳴門,7R,1-5-3,5.52,41.1,227.0
津,7R,5-2-1,2.34,97.0,227.0
浜名湖,4R,3-1-5,4.56,49.7,226.8
江戸川,11R,1-4-2,7.80,29.1,226.8
児島,3R,1-2-5,2.95,77.0,226.8
福岡,8R,1-3-4,5.34,42.4,226.5
江戸川,10R,1-4-3,5.02,45.1,226.4
津,9R,6-1-3,3.90,58.0,226.0
下関,6R,2-4-1,3.81,59.3,225.9
戸田,2R,4-1-2,3.12,72.3,225.9
児島,9R,2-1-4,2.91,77.5,225.9
平和島,4R,1-4-5,2.38,95.0,225.7
平和島,11R,1-6-2,3.39,66.5,225.4
丸亀,1R,5-1-4,3.80,59.3,225.1
戸田,12R,2-1-4,3.63,62.0,225.1
江戸川,12R,1-5-4,3.75,60.0,225.1
児島,3R,1-4-3,3.38,66.5,224.8
鳴門,12R,1-2-5,5.20,43.2,224.7
浜名湖,2R,2-5-1,2.43,92.3,224.5
常滑,11R,2-1-4,2.40,93.2,224.0
児島,7R,4-1-3,2.49,89.8,224.0
鳴門,10R,1-4-2,3.46,64.6,223.8
福岡,7R,1-4-3,8.10,27.6,223.5
福岡,7R,1-2-3,3.83,58.4,223.4
戸田,5R,3-2-1,2.73,81.8,223.3
三国,4R,1-2-3,2.92,76.5,223.2
常滑,1R,2-1-3,4.02,55.5,223.2
下関,10R,3-1-4,2.47,90.2,223.0
若松,7R,1-4-3,5.70,39.1,222.7
丸亀,2R,1-6-2,6.52,34.1,222.4
江戸川,9R,1-5-4,5.19,42.8,222.1
戸田,12R,1-4-2,10.43,21.3,222.1
丸亀,3R,2-1-4,3.59,61.9,222.0
若松,3R,1-2-3,7.25,30.6,221.9
若松,11R,2-1-3,3.67,60.2,221.1
下関,11R,2-1-4,5.42,40.7,220.8
若松,1R,3-4-1,2.97,74.1,220.3
戸田,5R,4-3-2,2.42,91.0,219.9
戸田,7R,1-3-4,12.86,17.1,219.9
江戸川,4R,1-4-3,2.19,100.0,219.0
福岡,5R,3-1-4,5.07,43.2,219.0
津,9R,1-4-3,2.55,85.8,219.0
戸田,11R,1-5-3,4.01,54.6,218.8
平和島,7R,3-1-5,4.63,47.2,218.7
児島,7R,1-3-2,4.98,43.9,218.5
鳴門,2R,5-1-4,2.39,91.5,218.4
下関,1R,2-1-4,3.66,59.7,218.3
丸亀,8R,2-1-3,4.42,49.4,218.3
鳴門,5R,4-3-1,2.33,93.7,218.1
丸亀,2R,2-1-6,3.40,64.0,217.5
唐津,11R,4-2-1,2.74,79.3,217.4
若松,8R,1-2-3,15.20,14.3,217.4
丸亀,5R,3-1-4,10.32,21.0,216.7
戸田,9R,4-1-3,2.22,97.7,216.6
福岡,5R,4-1-2,3.34,64.8,216.6
戸田,3R,3-1-2,3.27,66.1,216.2
鳴門,12R,1-2-3,19.13,11.3,216.1
浜名湖,4R,1-3-5,7.45,29.0,216.1
平和島,7R,3-1-4,2.98,72.5,216.0
丸亀,8R,3-2-1,2.19,98.8,216.0
戸田,5R,2-3-5,2.51,85.9,215.7
下関,8R,1-3-2,3.99,54.0,215.6
児島,9R,3-4-1,2.16,99.9,215.6
平和島,5R,2-1-3,3.19,67.5,215.5
下関,9R,2-1-4,2.77,77.7,215.4
常滑,9R,1-4-3,3.11,69.2,215.4
江戸川,5R,1-5-2,3.87,55.5,215.0
児島,11R,1-2-3,5.82,36.9,214.9
三国,12R,1-4-2,10.13,21.2,214.7
三国,3R,1-3-4,2.25,95.5,214.7
浜名湖,9R,4-2-1,2.21,97.2,214.6
びわこ,7R,2-1-6,2.63,81.5,214.5
浜名湖,11R,1-3-4,3.08,69.7,214.4
平和島,5R,3-1-2,2.29,93.4,214.2
福岡,5R,4-3-1,4.55,47.1,214.2
福岡,4R,1-5-4,9.43,22.7,214.0
平和島,2R,1-5-2,4.28,49.9,213.8
平和島,9R,1-2-5,9.94,21.5,213.7
常滑,10R,2-1-4,2.19,97.4,213.6
若松,5R,2-1-4,5.37,39.8,213.6
江戸川,4R,1-3-4,2.57,83.1,213.5
津,11R,3-1-2,6.63,32.2,213.5
児島,10R,1-3-2,6.18,34.5,213.2
浜名湖,3R,2-1-4,3.05,69.9,213.2
三国,2R,1-4-2,9.10,23.4,212.9
江戸川,10R,3-1-2,2.21,96.4,212.8
平和島,2R,1-2-5,8.09,26.3,212.8
江戸川,3R,1-4-2,5.72,37.1,212.3
常滑,1R,4-1-2,3.28,64.7,212.2
津,5R,2-1-5,5.01,42.3,212.0
びわこ,4R,1-4-2,2.92,72.5,211.7
江戸川,5R,1-4-5,3.07,68.9,211.7
江戸川,5R,1-3-2,4.18,50.6,211.6
常滑,4R,1-2-5,7.45,28.4,211.5
福岡,1R,3-1-2,2.94,72.0,211.5
下関,6R,1-3-2,3.92,53.9,211.4
平和島,6R,1-2-3,7.49,28.2,211.3
福岡,1R,1-6-2,2.40,87.9,211.3
児島,4R,1-3-2,2.20,96.2,211.3
福岡,8R,1-4-2,5.83,36.2,211.0
唐津,3R,1-3-4,7.78,27.1,210.9
下関,10R,1-4-3,9.09,23.2,210.9
下関,6R,3-1-2,2.13,98.8,210.7
平和島,3R,1-3-5,4.44,47.3,209.9
福岡,2R,2-1-3,4.34,48.3,209.7
平和島,7R,3-2-1,6.63,31.6,209.5
唐津,6R,1-3-4,2.46,85.1,209.4
唐津,4R,2-1-3,7.42,28.2,209.3
江戸川,5R,1-5-4,4.18,50.1,209.3
びわこ,1R,5-1-2,5.57,37.6,209.3
若松,12R,1-4-2,3.24,64.6,209.0
戸田,11R,3-1-2,3.48,59.9,208.7
常滑,12R,2-1-5,2.09,100.0,208.6
三国,11R,1-4-2,9.60,21.7,208.4
江戸川,9R,1-3-4,9.09,22.9,208.2
平和島,10R,1-2-4,4.03,51.7,208.1
江戸川,6R,1-2-5,3.92,53.0,207.8
浜名湖,4R,3-1-2,5.66,36.7,207.7
児島,5R,1-2-5,7.28,28.5,207.4
鳴門,9R,4-1-2,5.32,39.0,207.4
下関,1R,1-2-4,5.86,35.4,207.3
常滑,8R,3-1-4,2.15,96.3,207.1
江戸川,3R,2-1-4,9.32,22.2,206.9
若松,2R,1-5-2,4.37,47.2,206.5
戸田,9R,1-4-2,3.54,58.2,206.2
