場,レース,買い目,推定確率%,オッズ(取得時),回収率%
津,8R,4-2-1,4.84,77.1,373.3
児島,5R,1-2-3,9.82,38.0,373.0
びわこ,7R,4-3-1,6.62,56.1,371.1
若松,12R,3-1-4,9.32,39.6,369.0
下関,5R,1-4-3,5.68,64.8,367.9
下関,2R,3-4-1,4.97,73.7,366.6
大村,12R,2-1-3,6.47,56.6,366.0
下関,7R,1-2-3,19.69,18.5,364.2
若松,1R,1-4-5,7.98,45.6,363.9
芦屋,8R,1-4-3,4.43,81.6,361.4
津,4R,1-4-3,6.13,58.9,361.2
若松,6R,1-3-4,3.69,97.5,360.0
芦屋,9R,4-1-3,3.59,100.0,359.0
津,10R,1-2-3,3.95,90.8,358.3
若松,3R,5-1-3,4.02,88.1,354.3
三国,10R,1-4-5,4.73,74.6,353.0
びわこ,7R,4-1-3,8.29,42.5,352.2
宮島,4R,1-5-4,5.02,70.1,351.6
下関,2R,1-2-3,3.68,94.7,348.9
下関,4R,3-1-2,5.55,61.9,343.7
宮島,4R,5-2-1,5.80,58.9,341.4
若松,2R,1-3-2,6.48,52.6,341.0
大村,6R,1-2-5,4.32,78.8,340.5
丸亀,1R,1-2-4,4.51,75.3,339.4
平和島,7R,1-3-2,15.84,21.4,338.9
下関,5R,1-4-2,7.83,43.2,338.4
びわこ,6R,2-1-3,9.85,34.3,337.9
若松,11R,3-1-2,4.86,69.4,337.3
児島,8R,1-4-3,4.62,72.9,337.1
大村,8R,1-4-3,4.48,75.1,336.7
宮島,10R,2-1-4,12.61,26.6,335.4
宮島,11R,2-4-1,4.04,82.8,334.7
平和島,7R,1-3-5,5.51,60.6,333.7
大村,4R,1-4-5,3.44,96.6,331.8
江戸川,7R,4-1-3,4.40,75.3,331.5
芦屋,7R,3-1-2,5.96,55.5,331.0
津,7R,4-3-1,4.45,74.2,330.2
三国,10R,1-5-4,3.51,94.1,330.1
児島,9R,1-3-2,4.93,66.8,329.2
芦屋,11R,2-1-3,10.01,32.8,328.3
下関,9R,1-4-2,3.42,95.7,327.6
津,4R,4-1-3,3.44,95.3,327.5
宮島,10R,2-1-5,3.85,85.0,327.2
芦屋,5R,3-2-1,8.38,39.0,326.8
三国,9R,3-1-2,4.47,73.1,326.7
江戸川,7R,1-4-2,5.52,59.2,326.6
宮島,9R,1-4-2,6.22,52.3,325.6
三国,10R,1-4-3,5.61,58.0,325.2
若松,12R,4-1-3,4.06,80.1,325.1
平和島,8R,1-4-3,3.82,85.0,324.7
三国,11R,2-5-1,5.85,55.5,324.6
津,8R,4-1-2,5.28,61.2,322.9
三国,9R,2-3-1,4.20,76.4,320.9
丸亀,3R,2-4-1,5.25,61.0,320.2
児島,9R,1-2-5,9.28,34.4,319.4
江戸川,11R,2-3-1,6.52,49.0,319.3
津,6R,2-1-3,6.18,51.5,318.4
若松,1R,1-4-3,5.63,56.4,317.7
びわこ,11R,3-1-4,4.43,71.6,317.0
平和島,2R,2-3-1,4.24,74.6,316.4
宮島,5R,1-2-5,6.13,51.6,316.3
宮島,10R,2-1-3,10.19,31.0,315.9
江戸川,9R,2-4-1,7.26,43.3,314.5
津,7R,4-1-3,3.53,89.1,314.1
児島,10R,1-2-3,6.23,50.1,312.3
津,6R,1-2-3,14.18,22.0,311.9
津,9R,1-3-2,11.51,27.1,311.8
児島,5R,3-1-2,7.76,40.2,311.8
若松,12R,1-3-4,17.12,18.2,311.6
下関,10R,4-1-3,3.63,85.7,311.0
丸亀,9R,3-1-4,4.70,66.1,310.5
若松,2R,3-1-2,5.26,59.0,310.2
芦屋,5R,3-1-2,4.90,63.2,309.7
平和島,8R,1-2-4,24.54,12.6,309.2
下関,10R,1-4-2,5.62,54.9,308.8
芦屋,7R,1-5-3,3.33,92.7,308.4
平和島,9R,2-1-3,11.24,27.4,308.0
大村,11R,1-4-2,20.38,15.1,307.7
びわこ,6R,2-1-4,7.08,43.3,306.5
児島,10R,2-4-1,3.20,95.9,306.5
若松,1R,1-4-2,6.86,44.6,305.9
宮島,4R,1-5-2,13.28,23.0,305.4
津,10R,2-1-5,3.49,87.3,304.3
芦屋,3R,1-3-2,6.79,44.7,303.7
平和島,9R,2-3-1,4.43,68.5,303.4
平和島,8R,1-2-3,6.83,44.3,302.5
丸亀,4R,1-4-2,6.16,48.8,300.6
宮島,8R,1-5-4,7.70,39.0,300.3
若松,12R,3-1-2,3.38,88.6,299.7
若松,11R,4-1-3,4.62,64.7,299.1
若松,12R,3-1-5,4.86,61.2,297.6
平和島,11R,1-3-2,8.45,35.0,295.7
三国,9R,3-2-1,3.60,82.0,295.4
下関,4R,3-2-1,6.37,46.4,295.4
宮島,7R,1-2-5,3.51,84.0,295.2
平和島,4R,1-4-2,4.38,67.3,295.0
びわこ,12R,1-5-4,12.08,24.3,293.6
津,7R,2-4-3,3.62,81.0,293.6
江戸川,12R,1-4-2,12.49,23.5,293.5
芦屋,7R,3-1-5,4.19,69.8,292.6
三国,4R,2-1-5,4.86,60.2,292.5
三国,8R,4-2-1,3.38,85.8,290.0
丸亀,3R,1-4-2,4.43,65.4,289.4
丸亀,7R,1-2-3,20.65,14.0,289.1
三国,8R,2-1-4,5.78,50.0,288.9
津,10R,1-2-4,14.02,20.6,288.8
三国,12R,1-5-3,8.67,33.3,288.7
大村,4R,1-4-6,10.57,27.3,288.7
下関,8R,4-1-3,2.97,96.8,287.4
芦屋,11R,3-1-2,9.30,30.9,287.3
児島,1R,2-1-3,5.05,56.9,287.1
丸亀,10R,5-1-2,2.88,99.7,287.0
江戸川,9R,1-2-4,6.32,45.3,286.1
下関,10R,1-4-3,8.15,35.1,286.0
芦屋,7R,2-1-3,3.82,74.9,286.0
びわこ,1R,4-3-1,4.28,66.7,285.2
下関,1R,3-4-1,3.42,83.0,283.8
津,9R,2-3-1,5.85,48.4,283.0
津,9R,2-1-3,12.76,22.1,282.1
津,11R,3-1-4,4.58,61.5,281.4
江戸川,4R,1-5-3,4.91,57.3,281.2
丸亀,7R,1-2-5,10.07,27.9,281.1
芦屋,4R,2-1-3,3.76,74.6,280.8
児島,1R,2-1-5,3.32,84.1,279.6
津,12R,2-1-4,3.48,80.2,279.3
大村,9R,1-2-3,9.97,28.0,279.2
芦屋,11R,2-3-1,5.85,47.7,279.2
江戸川,8R,5-1-4,3.11,89.7,278.7
児島,6R,2-4-1,2.80,99.4,277.9
若松,2R,1-3-5,6.20,44.7,277.2
江戸川,9R,4-2-1,3.74,74.1,277.2
若松,8R,1-4-3,5.77,48.0,277.1
下関,6R,3-4-1,3.20,86.6,277.0
若松,4R,1-4-3,5.46,50.5,275.9
平和島,4R,1-2-4,4.66,59.1,275.7
大村,1R,2-5-1,3.17,86.9,275.6
児島,3R,1-2-5,6.10,45.0,274.4
丸亀,3R,4-1-3,3.30,83.2,274.2
江戸川,3R,2-3-1,4.78,57.0,272.3
若松,4R,1-2-4,3.46,78.6,272.1
若松,4R,1-4-2,3.08,88.4,271.9
津,10R,2-1-3,4.43,61.3,271.6
丸亀,10R,2-1-5,6.54,41.5,271.5
江戸川,7R,1-2-4,3.34,81.1,271.0
丸亀,7R,2-1-5,5.45,49.7,271.0
津,9R,3-2-1,4.72,57.4,270.9
宮島,8R,1-5-3,9.26,29.2,270.5
芦屋,11R,3-2-1,5.71,47.3,269.9
平和島,2R,3-2-1,4.13,65.3,269.9
丸亀,9R,1-3-2,14.91,18.1,269.8
芦屋,8R,1-4-6,4.56,58.8,268.2
平和島,9R,3-1-2,4.72,56.7,267.8
大村,5R,4-1-3,2.82,95.0,267.7
江戸川,11R,3-1-2,4.57,58.6,267.6
丸亀,6R,1-4-2,7.37,36.3,267.5
児島,10R,4-1-2,6.06,44.1,267.4
平和島,8R,1-2-5,3.40,78.4,266.7
津,2R,3-4-1,4.30,61.9,266.4
大村,9R,1-2-4,5.06,52.6,266.2
若松,1R,1-5-4,7.08,37.6,266.1
芦屋,4R,1-3-2,20.58,12.9,265.5
児島,5R,3-2-1,6.59,40.2,265.0
下関,7R,1-2-5,5.82,45.5,264.7
津,7R,2-3-1,3.71,71.2,264.5
三国,4R,2-1-3,6.13,43.1,264.3
若松,1R,4-1-2,2.89,91.3,264.2
丸亀,9R,1-4-3,2.72,97.2,263.9
児島,3R,1-5-2,9.49,27.8,263.9
児島,4R,2-1-5,6.58,40.0,263.4
丸亀,9R,1-3-4,7.17,36.7,263.3
平和島,9R,3-2-1,3.30,79.8,263.0
丸亀,1R,1-3-4,8.44,31.1,262.6
江戸川,9R,2-1-4,10.20,25.7,262.0
宮島,4R,5-1-4,4.51,58.0,261.9
児島,10R,1-4-3,2.73,95.9,261.5
江戸川,8R,1-5-4,4.65,56.2,261.1
びわこ,11R,2-3-1,2.80,93.0,260.2
若松,10R,2-3-1,5.97,43.5,259.6
若松,6R,1-5-3,10.45,24.8,259.2
下関,9R,1-2-3,14.88,17.4,258.9
下関,10R,1-2-4,5.47,47.3,258.8
大村,10R,3-2-1,3.72,69.6,258.8
びわこ,4R,4-2-1,3.60,71.5,257.7
児島,6R,1-4-2,2.59,99.4,257.6
宮島,7R,3-1-2,2.81,91.6,257.5
下関,6R,1-3-4,7.38,34.8,256.7
若松,12R,1-3-5,8.93,28.7,256.4
丸亀,3R,4-2-1,7.41,34.5,255.6
丸亀,6R,1-2-4,4.07,62.6,255.0
びわこ,5R,1-6-4,3.36,75.7,254.0
平和島,8R,1-3-2,3.49,72.7,253.9
芦屋,7R,3-2-1,3.82,66.5,253.9
江戸川,8R,5-1-2,3.25,78.0,253.7
丸亀,2R,1-4-5,2.62,96.4,252.7
児島,7R,3-1-2,5.62,45.0,252.7
江戸川,7R,1-4-5,2.64,95.8,252.6
大村,9R,1-3-4,9.90,25.5,252.5
児島,6R,2-3-1,3.06,82.2,251.2
若松,10R,3-2-1,3.58,70.0,250.9
児島,8R,2-1-3,2.55,98.4,250.7
江戸川,3R,2-4-1,3.44,72.7,250.3
大村,3R,1-4-2,3.42,73.2,250.1
大村,1R,5-2-1,3.13,79.6,249.4
平和島,7R,1-2-3,10.80,23.1,249.4
宮島,8R,1-3-5,10.06,24.8,249.4
若松,2R,3-2-1,3.21,77.6,249.2
芦屋,1R,1-5-4,3.81,65.3,249.1
江戸川,11R,2-4-1,3.54,70.3,248.9
下関,3R,1-2-6,2.49,99.8,248.5
びわこ,12R,5-1-2,4.81,51.6,248.4
若松,11R,3-1-4,6.19,40.1,248.3
三国,6R,1-6-2,3.67,67.5,248.0
下関,8R,4-1-2,3.02,81.9,247.6
若松,7R,1-5-4,13.97,17.7,247.3
児島,9R,1-2-3,7.06,35.0,247.3
びわこ,1R,3-2-1,4.05,61.1,247.2
下関,6R,1-4-3,9.05,27.3,247.0
三国,6R,2-6-1,3.19,77.3,246.8
下関,5R,1-2-4,10.20,24.1,245.8
芦屋,8R,1-6-4,3.12,78.7,245.8
芦屋,7R,2-3-1,3.19,76.9,245.2
若松,10R,1-2-4,6.89,35.5,244.7
江戸川,7R,4-2-1,2.87,85.0,244.0
芦屋,1R,1-4-5,3.89,62.6,243.6
大村,6R,1-5-3,4.72,51.5,243.0
宮島,5R,1-5-2,7.36,32.9,242.3
江戸川,6R,1-2-5,12.20,19.8,241.5
びわこ,6R,2-3-1,3.59,67.2,241.4
平和島,4R,5-1-4,3.21,75.2,241.3
三国,12R,1-3-2,8.67,27.8,241.1
平和島,3R,2-1-5,7.42,32.5,241.1
平和島,7R,2-1-3,3.89,61.9,241.1
津,5R,1-4-3,13.71,17.5,239.8
三国,11R,1-2-5,6.09,39.4,239.8
丸亀,11R,1-3-4,5.20,46.1,239.7
若松,11R,3-4-1,2.64,90.8,239.5
若松,10R,2-1-5,3.88,61.7,239.1
若松,6R,1-3-5,8.99,26.6,239.1
津,7R,4-2-1,2.53,93.7,236.7
児島,4R,1-2-3,2.65,89.2,236.5
大村,8R,1-4-2,2.96,79.8,236.0
平和島,10R,2-1-4,2.43,96.9,235.9
丸亀,4R,1-4-3,7.87,29.9,235.4
江戸川,9R,2-3-1,6.16,38.1,234.8
江戸川,3R,2-4-3,5.89,39.8,234.2
若松,8R,3-1-4,5.07,46.1,233.9
丸亀,8R,2-3-1,3.16,74.1,233.8
平和島,3R,1-2-4,2.53,92.2,233.7
芦屋,3R,3-1-5,4.21,55.5,233.6
三国,11R,2-4-1,3.04,76.8,233.1
芦屋,8R,1-2-4,10.64,21.9,233.1
平和島,11R,1-4-2,7.98,29.2,233.0
津,11R,1-3-4,10.58,22.0,232.9
芦屋,2R,1-3-2,8.72,26.7,232.8
芦屋,9R,1-6-3,2.69,86.5,232.7
丸亀,11R,1-2-4,7.83,29.7,232.6
若松,12R,1-3-2,6.22,37.4,232.4
びわこ,7R,3-4-1,6.20,37.4,232.0
平和島,11R,1-3-6,3.70,62.7,231.8
下関,5R,1-4-5,2.93,79.2,231.7
若松,12R,3-4-1,2.75,84.2,231.5
芦屋,9R,1-6-4,4.49,51.5,231.2
大村,7R,1-4-2,5.83,39.6,230.8
津,7R,3-2-1,4.40,52.4,230.8
児島,8R,1-2-4,4.21,54.7,230.4
大村,5R,4-1-2,4.04,57.0,230.1
津,7R,2-3-4,4.26,54.0,229.8
津,10R,4-1-2,3.44,66.7,229.7
津,7R,2-1-3,2.97,77.4,229.6
児島,8R,1-4-2,4.08,56.2,229.4
若松,3R,1-3-2,4.52,50.3,227.5
江戸川,4R,1-5-4,3.92,57.8,226.8
児島,11R,1-3-2,7.35,30.8,226.5
宮島,1R,4-1-5,3.28,68.6,225.1
宮島,9R,1-2-5,3.90,57.7,225.0
びわこ,5R,4-1-3,4.34,51.8,224.9
丸亀,5R,1-4-3,3.12,72.0,224.8
大村,5R,1-4-3,12.35,18.2,224.7
津,3R,1-3-4,2.32,96.7,224.3
江戸川,7R,4-3-1,2.37,94.1,223.5
大村,4R,1-2-3,3.01,73.8,222.4
江戸川,10R,2-3-1,2.29,96.8,222.1
丸亀,4R,4-1-3,7.13,31.1,221.9
びわこ,4R,2-4-1,3.85,57.6,221.8
大村,10R,3-1-2,7.21,30.7,221.5
若松,3R,1-3-4,4.24,52.2,221.4
丸亀,2R,1-5-4,2.76,80.0,221.2
宮島,9R,2-1-4,2.85,77.6,220.9
びわこ,7R,4-1-2,3.60,61.4,220.8
児島,3R,1-3-2,3.18,69.3,220.6
三国,10R,4-1-5,3.68,59.8,219.9
丸亀,3R,2-4-3,3.12,70.4,219.5
津,3R,3-1-2,4.12,53.2,219.3
江戸川,8R,1-4-5,3.58,61.1,218.5
宮島,8R,1-3-4,9.98,21.8,217.6
三国,1R,3-1-2,5.00,43.5,217.5
宮島,12R,2-1-4,5.37,40.5,217.5
江戸川,3R,4-2-1,2.82,77.2,217.5
三国,10R,4-1-3,4.36,49.9,217.4
江戸川,7R,1-4-3,4.75,45.8,217.3
芦屋,11R,2-1-4,2.17,100.0,217.1
江戸川,7R,1-6-4,2.76,78.6,216.9
下関,9R,3-1-2,3.85,56.3,216.7
平和島,2R,3-1-2,6.11,35.4,216.4
三国,10R,1-3-4,4.41,49.0,216.1
児島,1R,1-4-2,6.50,33.2,215.9
江戸川,10R,3-1-2,4.53,47.6,215.8
大村,2R,4-1-5,4.83,44.6,215.3
びわこ,7R,3-1-4,7.06,30.5,215.2
児島,7R,4-1-2,2.29,94.1,215.1
大村,7R,2-1-4,3.96,54.3,214.9
児島,2R,1-4-2,2.96,72.2,213.9
児島,5R,2-3-1,6.89,31.0,213.6
大村,4R,1-6-4,8.85,24.1,213.3
児島,11R,1-5-3,4.54,46.9,213.1
三国,5R,3-1-2,4.40,48.4,212.8
大村,8R,1-3-4,5.67,37.5,212.5
丸亀,5R,3-1-4,4.19,50.7,212.5
江戸川,4R,1-4-3,2.87,74.1,212.4
児島,9R,1-5-2,7.03,30.2,212.4
びわこ,7R,1-4-3,9.16,23.2,212.4
下関,1R,2-3-4,2.34,90.5,211.9
江戸川,3R,3-2-1,4.26,49.7,211.9
若松,9R,5-1-2,2.36,89.8,211.9
下関,4R,2-1-4,3.94,53.7,211.8
若松,6R,1-3-2,4.06,52.2,211.7
平和島,1R,1-2-5,8.17,25.9,211.7
三国,9R,1-4-2,4.06,52.1,211.6
大村,6R,1-5-2,3.79,55.8,211.5
児島,11R,1-5-4,3.67,57.7,211.5
宮島,3R,4-1-2,4.40,48.1,211.4
江戸川,6R,1-5-4,4.94,42.7,210.9
丸亀,9R,3-1-5,3.95,53.3,210.6
三国,9R,1-3-4,3.13,67.2,210.2
宮島,5R,1-2-4,3.24,64.9,210.2
児島,10R,2-1-4,10.10,20.8,210.1
びわこ,12R,5-1-3,2.59,80.9,209.7
三国,10R,1-6-4,2.34,89.7,209.6
江戸川,11R,2-1-3,9.42,22.2,209.1
下関,3R,1-5-2,2.87,72.9,209.1
児島,6R,1-2-4,3.67,56.8,208.7
びわこ,5R,1-4-3,11.04,18.9,208.6
平和島,2R,3-1-4,3.16,65.9,208.5
びわこ,6R,2-1-5,3.31,63.0,208.4
宮島,5R,1-3-5,8.81,23.6,207.9
平和島,11R,1-6-3,3.37,61.7,207.7
びわこ,2R,3-1-2,3.21,64.6,207.7
津,9R,1-2-3,17.41,11.9,207.2
若松,6R,1-5-2,6.51,31.8,207.0
芦屋,3R,1-3-4,2.46,84.2,206.9
丸亀,2R,4-1-2,2.21,93.7,206.9
宮島,12R,3-1-4,2.32,88.9,206.7
丸亀,11R,1-5-4,4.93,41.9,206.5
平和島,12R,3-1-4,3.62,57.0,206.5
江戸川,5R,3-2-1,2.20,93.8,206.3
大村,6R,1-2-3,7.69,26.8,206.1
芦屋,5R,4-3-2,2.23,92.3,205.5
三国,10R,4-3-1,2.61,78.6,205.3
丸亀,7R,1-3-2,9.68,21.2,205.2
下関,9R,2-1-4,2.36,87.0,205.0
江戸川,9R,3-2-1,3.09,66.4,204.9
江戸川,1R,3-1-2,11.13,18.4,204.7
下関,8R,1-2-4,9.84,20.8,204.7
児島,8R,2-1-4,2.08,98.4,204.4
江戸川,4R,1-4-5,3.32,61.6,204.3
びわこ,6R,2-4-1,2.38,85.5,203.8
丸亀,1R,4-1-2,2.85,71.3,203.4
びわこ,3R,4-1-3,2.72,74.6,202.9
大村,2R,4-5-1,3.61,56.2,202.9
児島,4R,2-1-3,2.72,74.4,202.7
芦屋,1R,1-5-2,3.39,59.6,202.3
丸亀,11R,1-6-4,2.03,99.7,202.3
三国,12R,1-4-3,7.69,26.3,202.2
津,11R,4-1-3,5.55,36.4,202.1
びわこ,1R,4-1-3,3.36,60.1,202.0
江戸川,10R,3-2-1,2.43,83.0,201.9
びわこ,8R,1-2-5,13.64,14.8,201.9
丸亀,4R,4-1-2,5.58,36.1,201.5
児島,12R,1-3-2,5.62,35.8,201.3
津,7R,3-4-1,5.08,39.6,201.3
三国,3R,3-1-4,7.24,27.8,201.2
江戸川,6R,1-4-5,2.97,67.7,201.2
児島,3R,1-3-4,3.31,60.7,201.0
びわこ,8R,1-2-4,13.05,15.4,200.9
児島,1R,1-2-4,14.24,14.1,200.7
児島,9R,1-2-4,8.13,24.7,200.7
大村,1R,2-1-5,2.88,69.5,200.4
平和島,2R,2-1-3,6.54,30.6,200.2
児島,8R,4-1-3,2.24,89.5,200.2
三国,8R,2-4-1,4.44,45.1,200.1
児島,4R,1-2-5,6.41,31.2,199.9
江戸川,11R,4-1-2,2.21,90.4,199.9
びわこ,2R,4-1-2,2.08,96.3,199.9
江戸川,12R,1-4-3,6.52,30.6,199.6
児島,7R,3-2-1,2.24,88.9,199.2
児島,9R,1-5-4,3.43,58.0,199.1
びわこ,7R,4-3-2,2.11,94.2,199.0
丸亀,2R,5-2-1,2.12,93.7,198.6
びわこ,8R,1-4-2,7.16,27.7,198.4
宮島,5R,1-2-3,5.23,37.9,198.0
下関,11R,1-2-4,8.72,22.7,198.0
津,6R,1-2-5,4.01,49.3,197.9
びわこ,9R,1-4-2,12.26,16.1,197.4
下関,4R,1-2-3,12.97,15.2,197.2
宮島,7R,1-2-3,10.21,19.3,197.0
びわこ,11R,4-1-2,2.12,92.9,197.0
津,2R,1-4-3,8.70,22.6,196.7
びわこ,4R,4-1-2,3.96,49.5,196.0
津,2R,3-1-4,6.62,29.6,196.0
宮島,10R,2-4-1,2.13,91.9,195.9
下関,10R,1-2-3,7.45,26.3,195.9
平和島,3R,2-5-1,6.55,29.9,195.9
平和島,1R,1-2-6,2.13,91.9,195.8
平和島,3R,2-1-3,4.45,44.0,195.7
下関,1R,1-3-4,3.84,51.0,195.6
平和島,1R,1-2-3,13.39,14.6,195.5
江戸川,12R,1-2-4,14.16,13.8,195.4
江戸川,6R,1-2-4,2.85,68.6,195.3
丸亀,1R,1-4-2,5.54,35.2,194.9
大村,11R,4-1-2,9.23,21.1,194.8
三国,3R,1-4-3,14.21,13.7,194.7
丸亀,8R,2-3-4,3.48,55.9,194.6
芦屋,3R,1-2-3,5.94,32.7,194.3
津,12R,1-3-2,3.95,49.2,194.3
びわこ,6R,3-2-1,2.53,76.8,194.2
平和島,4R,5-4-1,2.45,79.3,194.2
三国,12R,1-2-3,4.95,39.2,194.0
平和島,3R,5-2-1,3.26,59.4,193.5
児島,2R,4-1-2,2.43,79.6,193.4
若松,8R,3-1-2,5.63,34.3,193.1
江戸川,8R,4-1-5,2.02,95.8,193.1
三国,9R,2-1-4,4.83,40.0,193.0
児島,12R,1-5-2,10.66,18.1,192.9
芦屋,2R,3-1-4,3.02,63.9,192.7
児島,5R,2-1-3,8.68,22.2,192.6
津,4R,1-6-3,2.61,73.6,192.3
平和島,6R,1-2-4,5.27,36.5,192.2
児島,2R,4-2-1,3.26,58.9,192.2
児島,4R,5-2-1,5.09,37.6,191.5
児島,9R,1-4-2,5.90,32.4,191.1
江戸川,9R,4-1-2,2.23,85.6,191.1
丸亀,3R,4-3-2,3.24,59.0,191.0
児島,12R,1-2-3,9.13,20.9,190.9
丸亀,11R,1-4-5,5.86,32.6,190.9
宮島,8R,1-3-6,2.40,79.5,190.8
丸亀,1R,1-2-3,4.36,43.7,190.7
平和島,2R,2-1-4,3.62,52.7,190.5
丸亀,8R,4-2-3,3.41,55.9,190.4
江戸川,7R,2-4-1,2.02,94.1,190.3
びわこ,3R,2-3-1,2.73,69.7,190.1
三国,12R,1-2-4,2.06,92.1,189.8
若松,8R,2-3-1,2.53,75.0,189.8
津,12R,1-2-3,5.00,37.9,189.6
びわこ,9R,2-1-4,5.96,31.8,189.5
平和島,10R,2-3-1,10.03,18.9,189.5
三国,4R,2-1-4,2.50,75.8,189.4
三国,9R,1-4-3,2.76,68.6,189.4
下関,6R,1-4-2,6.76,28.0,189.3
宮島,5R,1-4-3,3.92,48.3,189.2
丸亀,2R,2-1-5,3.17,59.6,188.9
江戸川,6R,1-5-2,14.87,12.7,188.8
江戸川,9R,2-1-3,9.05,20.8,188.3
津,4R,1-3-5,4.25,44.3,188.1
下関,1R,2-3-1,3.49,53.8,188.0
児島,4R,2-5-1,5.77,32.5,187.4
児島,5R,1-2-4,2.27,82.5,187.2
津,11R,1-4-3,12.07,15.5,187.2
津,3R,3-2-1,3.44,54.4,187.0
芦屋,5R,2-3-1,8.53,21.9,186.9
津,7R,3-1-2,4.30,43.4,186.8
若松,2R,1-5-3,4.69,39.8,186.7
芦屋,6R,4-3-1,3.21,58.2,186.6
びわこ,6R,1-2-4,9.76,19.1,186.5
平和島,3R,1-2-5,3.96,47.1,186.3
丸亀,10R,1-4-2,3.03,61.5,186.3
下関,1R,3-2-1,4.21,44.2,186.2
平和島,5R,1-3-2,10.00,18.6,186.0
江戸川,10R,1-6-2,3.33,55.8,186.0
びわこ,1R,3-1-2,6.21,29.9,185.8
児島,12R,1-2-5,14.97,12.4,185.6
江戸川,6R,1-2-3,6.51,28.5,185.4
丸亀,1R,4-3-1,2.05,90.4,185.4
丸亀,1R,3-1-4,4.31,43.0,185.3
宮島,5R,1-5-3,9.54,19.4,185.2
宮島,12R,3-1-2,2.38,77.8,185.2
江戸川,7R,1-4-6,4.74,39.0,185.0
児島,8R,4-1-2,1.97,93.7,185.0
平和島,10R,2-1-3,9.43,19.6,184.9
三国,12R,5-1-3,2.13,86.9,184.8
丸亀,3R,4-1-2,6.67,27.7,184.8
平和島,3R,2-3-1,3.30,56.0,184.6
丸亀,11R,1-3-2,4.66,39.6,184.5
宮島,9R,2-1-3,4.01,45.9,184.2
児島,7R,4-1-3,5.42,34.0,184.1
津,4R,1-3-4,11.36,16.2,184.1
平和島,12R,4-1-3,3.61,50.9,184.0
平和島,7R,1-2-5,2.08,88.4,183.7
三国,8R,1-2-6,2.32,79.1,183.6
三国,5R,3-2-1,2.13,86.2,183.5
びわこ,6R,1-2-3,13.59,13.5,183.4
児島,6R,2-1-3,4.07,45.0,183.4
平和島,9R,1-3-2,8.81,20.8,183.3
芦屋,8R,2-1-4,5.25,34.9,183.3
若松,7R,1-2-5,4.77,38.4,183.1
