場,レース,買い目,推定確率%,オッズ(取得時),回収率%
大村,9R,5-1-3,4.95,83.3,412.4
徳山,10R,4-1-2,6.03,68.0,410.1
多摩川,10R,1-4-3,10.50,39.0,409.7
浜名湖,8R,1-4-2,13.21,30.9,408.2
宮島,7R,1-5-2,4.81,84.6,406.9
児島,6R,1-3-2,6.32,64.3,406.1
戸田,3R,4-1-3,4.33,93.7,405.7
浜名湖,4R,1-4-2,6.18,65.5,404.5
住之江,5R,1-5-2,5.25,76.7,402.9
津,8R,1-4-2,7.57,53.2,402.7
宮島,10R,1-5-4,4.96,81.2,402.5
多摩川,3R,1-3-5,4.52,88.2,398.7
若松,12R,1-4-2,11.59,34.3,397.4
浜名湖,10R,1-2-4,5.82,68.3,397.2
若松,12R,1-2-4,8.02,49.5,397.2
若松,5R,2-1-3,7.54,51.7,390.0
若松,1R,1-4-2,7.20,54.1,389.3
住之江,12R,2-1-3,7.33,51.6,378.4
浜名湖,6R,1-4-3,4.65,80.5,374.1
徳山,9R,3-5-1,4.46,83.3,371.6
住之江,8R,2-1-4,9.34,39.7,370.7
芦屋,9R,2-1-3,6.44,56.9,366.6
住之江,4R,1-2-3,6.35,57.5,365.3
若松,10R,1-5-4,4.46,81.5,363.3
住之江,4R,1-3-2,5.08,71.4,363.0
浜名湖,7R,1-3-2,3.77,95.2,359.2
大村,2R,2-1-3,6.10,58.8,358.5
住之江,4R,3-1-2,4.06,88.1,357.3
宮島,9R,4-2-1,4.90,72.7,356.6
大村,3R,3-2-1,6.10,58.4,356.5
戸田,9R,1-5-4,8.88,40.1,356.3
浜名湖,7R,2-1-3,4.66,75.2,350.5
若松,9R,1-4-5,4.80,72.9,350.3
宮島,8R,2-1-3,4.94,70.9,350.3
三国,7R,1-4-2,5.43,64.4,349.5
多摩川,7R,1-3-2,11.20,31.2,349.3
戸田,9R,1-4-5,14.49,24.0,347.7
児島,11R,4-1-2,9.28,37.3,346.1
多摩川,6R,3-1-2,6.41,53.9,345.3
多摩川,7R,1-2-3,13.98,24.7,345.3
宮島,12R,2-1-4,3.93,87.8,345.2
住之江,8R,1-2-4,14.26,24.1,343.6
津,6R,4-1-2,3.56,96.2,342.2
常滑,5R,1-4-3,4.43,77.1,341.2
宮島,7R,1-2-6,3.43,99.4,341.2
徳山,8R,2-4-1,3.89,87.6,340.6
住之江,11R,1-4-3,5.99,56.7,339.5
浜名湖,4R,1-2-4,9.55,35.3,337.2
徳山,7R,3-1-2,4.60,73.2,336.9
若松,7R,1-5-3,12.43,27.1,336.8
徳山,2R,1-5-2,12.31,27.3,336.2
戸田,8R,1-5-3,3.77,89.1,335.7
三国,11R,4-1-3,4.14,80.8,334.6
戸田,3R,4-1-2,16.44,20.2,332.2
津,5R,2-1-4,3.38,98.2,332.2
芦屋,7R,1-6-3,4.46,74.4,332.1
住之江,4R,3-2-1,3.76,88.1,331.2
戸田,10R,2-3-1,4.85,68.1,330.4
住之江,2R,1-4-5,6.02,54.7,329.2
若松,10R,1-4-5,6.28,52.4,329.2
大村,6R,1-3-2,15.72,20.9,328.5
芦屋,11R,1-4-3,4.09,79.9,326.5
徳山,11R,4-1-2,7.15,45.6,326.0
戸田,12R,1-5-4,6.77,48.0,325.0
児島,8R,2-1-3,4.62,70.1,323.8
児島,9R,1-5-2,11.08,29.2,323.5
児島,11R,2-4-1,7.39,43.8,323.5
戸田,6R,2-1-4,3.54,91.3,323.4
多摩川,11R,4-1-2,4.18,77.1,322.4
大村,3R,3-1-2,10.69,30.1,321.7
多摩川,3R,4-1-3,3.83,83.8,321.1
大村,5R,1-3-2,15.46,20.7,320.0
住之江,6R,1-3-2,4.08,78.4,319.7
津,6R,2-1-3,3.53,90.0,318.1
浜名湖,4R,1-4-3,3.38,94.1,318.0
大村,10R,5-1-2,5.20,61.0,317.3
多摩川,11R,2-1-4,6.17,51.4,317.2
若松,6R,3-2-1,5.31,59.4,315.7
戸田,9R,1-4-2,4.06,77.1,312.9
浜名湖,7R,3-1-2,3.39,92.2,312.6
常滑,5R,1-4-2,4.45,69.9,311.3
常滑,1R,1-4-3,7.18,43.3,310.8
宮島,12R,1-2-4,11.11,27.8,308.7
浜名湖,5R,1-3-4,6.50,47.5,308.6
津,1R,4-1-2,3.39,90.9,307.7
津,10R,1-5-3,5.97,51.4,306.8
芦屋,9R,2-1-5,3.94,77.8,306.5
戸田,12R,1-5-2,17.99,17.0,305.9
住之江,8R,4-1-2,8.52,35.9,305.8
常滑,8R,2-5-1,4.48,68.2,305.7
戸田,7R,1-4-3,11.26,27.1,305.1
宮島,9R,4-1-5,3.09,98.7,304.7
大村,9R,1-5-2,8.02,37.8,303.3
戸田,7R,1-4-5,8.67,34.9,302.7
戸田,2R,1-2-3,9.03,33.5,302.3
宮島,9R,2-1-4,4.04,74.7,302.0
芦屋,12R,2-1-4,7.49,40.3,301.7
大村,10R,5-1-3,3.28,91.7,301.1
浜名湖,10R,2-4-1,3.64,82.6,300.9
若松,5R,2-4-1,3.75,80.0,300.1
津,10R,1-3-2,7.46,40.0,298.2
浜名湖,6R,4-1-3,4.14,71.8,297.5
多摩川,9R,3-2-1,4.23,70.3,297.2
常滑,4R,4-1-2,3.56,83.1,295.8
津,1R,2-1-4,7.18,41.2,295.7
宮島,9R,2-4-1,3.74,79.0,295.4
浜名湖,11R,3-1-2,8.01,36.9,295.4
児島,10R,4-2-1,3.36,87.8,295.1
徳山,3R,3-2-1,3.56,82.5,293.7
戸田,2R,3-2-1,9.63,30.5,293.6
戸田,10R,3-2-1,3.38,86.5,292.8
多摩川,5R,1-3-5,6.92,42.3,292.7
住之江,11R,1-5-4,3.31,88.0,291.7
若松,6R,3-1-2,10.42,27.9,290.8
常滑,6R,4-1-3,3.06,94.9,290.2
戸田,3R,1-4-5,4.45,65.0,289.3
常滑,5R,1-3-4,3.86,74.7,288.5
戸田,7R,1-2-4,3.47,83.0,288.0
徳山,3R,3-1-2,4.75,60.6,287.9
若松,5R,3-1-2,3.32,86.3,286.2
多摩川,8R,1-4-2,4.31,66.4,286.2
津,11R,2-1-5,3.58,79.5,284.6
児島,6R,1-2-3,10.66,26.7,284.5
芦屋,6R,1-2-4,9.29,30.6,284.4
戸田,10R,2-1-3,13.41,21.2,284.4
多摩川,6R,2-1-3,4.21,67.1,282.8
児島,2R,1-4-2,10.62,26.6,282.6
戸田,8R,2-1-5,6.09,46.4,282.4
若松,8R,1-4-3,3.44,82.0,281.7
戸田,3R,1-4-2,18.40,15.3,281.6
住之江,4R,2-1-3,5.95,47.2,280.8
浜名湖,2R,3-1-4,4.97,56.4,280.4
児島,8R,2-1-5,4.70,59.6,280.4
津,2R,1-5-2,3.10,90.4,280.3
大村,9R,1-5-3,10.13,27.5,278.5
若松,4R,1-2-3,5.39,51.6,278.2
戸田,10R,3-1-2,4.57,60.8,277.9
芦屋,10R,2-4-1,3.58,77.6,277.8
浜名湖,6R,3-1-2,3.04,91.4,277.7
児島,6R,2-1-3,4.66,59.5,277.5
戸田,4R,1-2-3,5.78,48.0,277.5
若松,5R,2-1-4,8.70,31.9,277.4
宮島,11R,2-1-4,8.81,31.5,277.4
徳山,6R,3-1-2,7.24,38.3,277.3
津,10R,1-2-3,4.95,56.0,277.1
児島,4R,1-4-3,5.73,48.3,276.5
徳山,11R,1-4-2,14.17,19.5,276.4
児島,12R,2-3-1,5.14,53.7,276.0
大村,1R,1-5-4,6.52,42.3,275.6
徳山,5R,3-4-1,3.86,71.3,275.5
大村,1R,1-5-3,4.99,55.2,275.3
多摩川,5R,1-5-3,3.43,80.2,275.1
宮島,4R,4-1-3,3.69,74.4,274.7
戸田,8R,1-5-6,3.11,88.2,274.3
宮島,11R,1-4-2,9.13,30.0,273.9
津,3R,3-1-2,6.49,42.2,273.9
児島,2R,4-1-2,3.42,79.9,273.1
若松,3R,1-2-5,6.25,43.7,272.9
大村,11R,4-1-2,3.76,72.3,272.0
住之江,4R,2-3-1,4.41,61.5,271.4
若松,1R,1-2-4,9.97,27.2,271.3
多摩川,10R,4-1-2,2.77,98.0,271.0
浜名湖,9R,5-3-1,3.78,71.7,271.0
住之江,2R,4-1-3,4.37,62.0,270.9
住之江,4R,1-2-5,4.50,60.1,270.2
大村,12R,1-6-2,3.21,84.2,270.0
三国,10R,3-1-2,3.53,76.4,269.9
津,8R,1-2-4,5.39,50.0,269.6
多摩川,8R,1-2-4,4.99,54.0,269.5
徳山,6R,1-6-3,2.90,92.6,268.3
児島,12R,2-4-1,5.35,50.1,268.0
浜名湖,10R,1-2-3,8.53,31.4,268.0
常滑,6R,1-4-2,5.41,49.3,266.8
常滑,7R,1-3-2,16.56,16.1,266.6
若松,6R,2-3-1,4.20,63.4,266.4
大村,10R,2-5-1,2.68,99.4,266.4
若松,6R,1-2-3,8.67,30.7,266.3
宮島,9R,1-2-4,5.69,46.8,266.1
若松,10R,1-2-4,2.75,96.5,265.8
浜名湖,10R,2-1-5,7.70,34.5,265.6
若松,5R,4-2-1,2.89,91.7,265.4
芦屋,9R,3-1-2,3.76,70.4,264.9
若松,9R,1-5-4,5.81,45.6,264.9
若松,7R,1-2-5,3.05,86.5,264.0
浜名湖,6R,1-3-2,2.89,91.4,263.9
常滑,9R,4-1-3,3.81,69.2,263.6
戸田,7R,1-5-3,4.94,53.4,263.6
芦屋,8R,1-2-3,5.16,51.0,263.1
大村,9R,1-5-6,3.82,68.9,262.9
三国,6R,4-1-2,7.85,33.5,262.8
三国,11R,4-3-1,4.37,60.2,262.8
若松,10R,1-4-2,4.22,62.1,262.1
芦屋,6R,4-2-1,2.97,88.3,262.0
津,9R,3-1-2,5.16,50.7,261.6
多摩川,11R,2-1-6,3.54,73.4,260.2
多摩川,3R,1-3-6,5.18,50.1,259.7
大村,9R,1-5-4,5.16,50.3,259.4
多摩川,10R,1-3-4,11.27,23.0,259.2
多摩川,9R,3-1-2,5.42,47.7,258.3
浜名湖,7R,3-2-1,3.53,73.2,258.0
戸田,6R,1-2-3,4.49,57.5,257.9
徳山,9R,3-1-5,6.92,37.2,257.5
浜名湖,8R,1-4-3,14.02,18.3,256.5
若松,8R,3-1-2,7.07,36.3,256.5
浜名湖,8R,1-2-3,2.59,98.7,255.7
児島,12R,2-1-5,7.22,35.4,255.7
若松,7R,1-2-3,4.88,52.3,255.4
常滑,8R,2-3-1,3.31,77.2,255.4
戸田,11R,1-3-2,10.71,23.8,254.9
多摩川,10R,3-1-4,5.75,44.3,254.7
浜名湖,5R,1-4-2,3.07,82.9,254.6
津,9R,1-3-2,6.66,38.2,254.4
大村,8R,2-1-4,3.78,67.2,253.7
常滑,12R,2-1-3,3.28,77.3,253.6
児島,12R,2-1-3,11.79,21.5,253.6
津,9R,2-1-3,7.92,32.0,253.4
戸田,10R,1-2-4,4.31,58.7,253.2
若松,1R,2-1-4,6.92,36.6,253.1
住之江,3R,1-2-5,4.09,61.9,253.0
浜名湖,5R,1-2-3,3.12,81.0,253.0
住之江,6R,1-2-3,3.95,63.8,252.3
戸田,11R,1-2-3,7.42,34.0,252.1
戸田,7R,1-4-2,5.08,49.5,251.4
徳山,10R,1-4-2,16.00,15.7,251.2
若松,9R,1-5-3,4.41,57.0,251.2
浜名湖,10R,1-2-5,4.59,54.7,251.2
徳山,12R,3-1-4,3.02,82.9,250.4
戸田,6R,4-2-1,2.69,93.2,250.3
三国,8R,4-2-1,7.97,31.4,250.2
徳山,6R,3-1-4,5.04,49.6,250.0
常滑,9R,1-4-3,6.46,38.7,249.9
徳山,5R,2-3-4,3.60,69.3,249.1
戸田,6R,1-3-4,3.94,63.2,249.1
徳山,1R,2-1-5,2.59,96.1,248.9
徳山,8R,4-2-1,2.92,85.1,248.7
大村,5R,1-3-5,8.23,30.2,248.6
若松,10R,1-6-5,2.78,89.4,248.5
津,3R,3-2-1,7.16,34.7,248.4
児島,10R,2-1-4,4.10,60.5,248.3
児島,10R,1-4-2,20.46,12.1,247.5
多摩川,3R,1-3-2,2.98,83.0,247.1
浜名湖,5R,1-4-3,6.03,40.9,246.8
芦屋,11R,1-4-2,3.06,80.5,246.6
若松,1R,4-1-2,4.14,59.5,246.1
芦屋,8R,3-1-2,5.40,45.4,244.9
児島,12R,2-1-6,3.57,68.5,244.5
住之江,10R,1-4-3,2.62,93.2,244.2
若松,10R,1-5-6,2.53,96.5,244.0
児島,7R,1-3-2,8.44,28.9,244.0
芦屋,11R,3-1-4,2.56,95.2,243.9
常滑,7R,3-1-2,5.90,41.2,243.3
児島,2R,2-1-4,4.42,55.0,243.1
津,12R,1-4-3,9.20,26.4,243.0
児島,12R,2-5-1,2.84,85.5,242.8
多摩川,8R,1-4-3,7.88,30.8,242.7
大村,3R,3-1-5,5.54,43.8,242.6
若松,5R,4-1-2,4.17,57.9,241.6
住之江,7R,4-1-2,9.48,25.5,241.6
津,5R,4-1-2,5.64,42.8,241.6
戸田,12R,1-5-3,8.47,28.5,241.4
三国,8R,2-4-1,7.99,30.2,241.3
大村,4R,1-6-4,3.35,72.1,241.2
浜名湖,4R,1-4-5,2.77,86.9,240.9
津,12R,1-3-4,9.28,25.9,240.4
常滑,5R,4-2-1,3.09,77.7,240.3
多摩川,4R,4-2-1,7.08,33.9,240.0
戸田,10R,2-1-4,3.27,73.3,239.8
三国,6R,1-4-2,7.70,31.1,239.6
津,7R,3-1-5,4.89,49.0,239.5
徳山,10R,4-1-3,4.34,55.2,239.4
津,10R,1-3-6,8.55,28.0,239.3
宮島,12R,1-4-2,3.57,67.0,239.1
住之江,8R,1-4-2,13.42,17.8,239.0
芦屋,8R,1-3-2,10.71,22.3,238.9
戸田,9R,5-1-4,4.54,52.6,238.8
浜名湖,1R,4-1-2,3.38,70.5,238.6
芦屋,1R,2-1-3,5.99,39.8,238.6
多摩川,9R,2-3-1,3.75,63.6,238.3
徳山,8R,2-1-5,3.61,65.8,237.4
戸田,11R,1-6-3,3.52,67.4,237.3
住之江,2R,1-4-3,4.84,49.0,237.2
徳山,4R,3-5-1,3.73,63.6,237.1
津,6R,4-1-3,3.95,60.0,236.8
戸田,10R,1-3-2,8.64,27.4,236.7
常滑,3R,1-2-5,7.26,32.6,236.5
大村,5R,1-5-3,4.78,49.5,236.5
津,11R,1-5-2,2.65,89.2,236.3
住之江,5R,1-4-2,4.97,47.5,236.1
浜名湖,6R,4-3-1,4.40,53.6,235.9
宮島,5R,1-4-3,5.78,40.8,235.8
住之江,11R,1-5-3,8.21,28.7,235.6
宮島,6R,1-3-2,6.59,35.7,235.4
三国,5R,3-1-2,5.15,45.7,235.2
住之江,3R,1-5-3,4.53,51.9,235.0
児島,9R,1-3-5,4.03,58.1,234.2
津,11R,2-1-3,3.74,62.6,233.9
若松,8R,1-3-4,5.52,42.4,233.9
三国,12R,4-1-2,3.58,65.3,233.6
徳山,5R,2-3-1,3.89,60.0,233.5
児島,3R,1-4-3,2.52,92.3,233.0
浜名湖,5R,1-2-5,3.33,69.8,232.6
多摩川,6R,1-2-5,4.46,52.1,232.2
常滑,10R,2-1-3,2.45,94.8,231.8
多摩川,1R,5-1-2,2.80,82.4,231.0
戸田,8R,5-1-2,8.85,26.1,230.9
大村,10R,4-1-5,2.59,89.0,230.7
児島,12R,2-1-4,12.18,18.9,230.1
宮島,5R,1-4-2,13.60,16.9,229.8
津,1R,2-1-5,2.59,88.7,229.6
宮島,12R,2-1-5,2.56,89.6,229.3
若松,12R,4-1-2,3.01,75.8,227.9
戸田,6R,4-3-1,2.57,88.5,227.4
芦屋,7R,1-5-3,2.77,81.8,226.9
津,10R,1-6-5,2.70,84.1,226.9
戸田,2R,3-1-2,4.56,49.7,226.5
三国,9R,4-1-3,3.02,75.0,226.2
三国,7R,1-4-5,2.37,95.2,226.1
常滑,5R,2-1-3,2.43,93.0,225.6
戸田,6R,2-1-3,3.85,58.6,225.4
戸田,1R,3-1-2,3.29,68.4,224.9
常滑,10R,2-1-4,2.28,98.8,224.9
常滑,7R,1-2-3,8.68,25.9,224.8
住之江,8R,2-4-1,5.14,43.7,224.5
戸田,12R,1-4-5,3.55,63.2,224.4
徳山,8R,2-1-4,4.42,50.6,223.7
児島,8R,1-2-3,8.29,26.9,223.0
三国,6R,4-2-1,8.28,26.9,222.7
徳山,6R,3-1-6,3.41,65.2,222.6
大村,4R,1-6-2,3.86,57.5,222.0
戸田,9R,1-4-3,7.90,28.1,222.0
住之江,7R,1-4-2,10.72,20.7,221.8
大村,3R,3-4-2,2.32,95.6,221.7
戸田,4R,1-2-5,4.00,55.3,221.4
戸田,11R,1-4-3,4.40,50.3,221.4
津,11R,1-6-2,2.70,81.7,220.3
津,9R,2-3-1,5.56,39.6,220.3
多摩川,4R,4-2-3,4.32,51.0,220.1
常滑,11R,1-5-4,6.07,36.2,219.9
浜名湖,11R,3-2-1,2.20,99.6,219.0
大村,8R,1-4-2,11.99,18.2,218.3
津,8R,1-4-5,3.23,67.6,218.2
三国,8R,4-1-2,8.62,25.3,218.1
津,7R,1-3-5,3.83,56.9,218.1
多摩川,12R,1-6-2,3.33,65.5,217.8
若松,10R,1-6-4,6.89,31.6,217.6
戸田,4R,2-1-3,7.88,27.6,217.6
戸田,10R,1-2-3,17.69,12.3,217.5
芦屋,3R,2-3-1,3.26,66.6,217.3
津,6R,1-4-2,6.00,36.2,217.0
芦屋,6R,1-2-3,5.22,41.6,217.0
大村,2R,3-1-2,4.59,47.2,216.4
住之江,1R,1-4-3,9.58,22.6,216.4
大村,8R,1-2-4,13.51,16.0,216.1
宮島,12R,3-1-2,2.41,89.6,215.8
多摩川,9R,1-3-2,5.82,37.1,215.8
徳山,5R,3-2-5,2.89,74.6,215.4
多摩川,2R,1-4-2,2.23,96.5,215.4
児島,8R,1-2-5,8.44,25.5,215.3
戸田,2R,1-3-2,4.46,48.2,215.1
徳山,9R,3-1-2,3.02,71.2,215.1
若松,9R,1-3-2,4.19,51.3,215.1
宮島,8R,3-1-2,6.63,32.4,214.7
住之江,10R,1-4-2,3.43,62.6,214.6
三国,3R,1-6-3,4.31,49.8,214.6
多摩川,4R,4-3-2,2.88,74.1,213.6
児島,1R,1-4-5,2.27,94.0,213.6
宮島,4R,4-1-2,2.15,99.0,212.5
常滑,5R,1-2-3,2.99,71.1,212.5
児島,3R,1-3-4,2.56,82.7,212.0
住之江,3R,1-5-2,5.66,37.4,211.8
多摩川,4R,4-1-2,5.70,36.9,210.5
戸田,2R,2-1-3,16.04,13.1,210.1
常滑,2R,1-2-4,3.13,67.0,209.8
児島,9R,4-1-5,2.46,85.1,209.7
常滑,1R,1-4-2,13.74,15.2,208.8
若松,11R,2-1-3,9.16,22.8,208.8
津,10R,1-3-5,8.63,24.2,208.8
若松,4R,2-1-3,2.65,78.9,208.8
住之江,8R,4-2-1,4.98,41.9,208.5
浜名湖,8R,1-3-2,2.64,78.9,208.1
徳山,11R,2-1-4,3.08,67.3,207.6
若松,7R,5-1-3,4.24,48.9,207.5
児島,8R,3-1-2,3.26,63.6,207.4
多摩川,7R,1-2-5,4.49,46.1,207.2
住之江,3R,2-1-5,3.28,63.1,207.1
津,4R,1-5-2,4.08,50.7,206.9
常滑,6R,1-2-4,4.71,43.9,206.9
三国,9R,3-2-1,2.78,74.2,206.6
大村,5R,3-1-2,4.34,47.5,206.1
児島,9R,5-1-2,4.11,50.1,206.0
多摩川,8R,1-5-3,2.09,98.7,205.9
三国,7R,1-5-4,2.36,87.2,205.8
多摩川,9R,1-2-3,4.93,41.7,205.8
徳山,2R,1-5-3,4.42,46.5,205.5
津,1R,1-6-2,2.82,72.7,205.3
児島,4R,1-3-4,11.27,18.2,205.2
宮島,10R,1-6-4,2.92,70.2,205.1
住之江,3R,2-5-1,3.37,60.7,204.4
浜名湖,8R,4-1-2,4.98,41.0,204.4
大村,7R,2-1-4,2.41,84.9,204.3
浜名湖,7R,1-2-3,4.51,45.3,204.1
常滑,10R,1-4-2,6.11,33.4,204.1
若松,6R,2-1-3,5.46,37.3,203.8
芦屋,5R,1-4-3,4.34,46.9,203.5
戸田,6R,1-3-2,4.41,46.1,203.5
浜名湖,1R,4-2-1,2.56,79.5,203.4
浜名湖,7R,2-3-1,4.06,50.1,203.3
徳山,7R,5-1-3,2.15,94.2,202.9
徳山,10R,2-1-4,3.52,57.6,202.8
大村,2R,2-1-4,2.37,85.3,202.4
徳山,5R,3-1-2,5.64,35.9,202.4
常滑,11R,1-5-3,3.93,51.5,202.3
津,12R,3-1-2,2.42,83.5,202.2
芦屋,3R,3-2-1,5.68,35.6,202.1
浜名湖,8R,1-3-4,7.74,26.1,202.0
大村,5R,3-1-5,2.31,87.3,201.7
三国,3R,3-1-2,2.29,87.8,201.2
大村,11R,1-4-2,13.96,14.4,201.1
若松,4R,2-1-6,2.12,94.7,200.9
住之江,11R,1-4-5,3.08,65.3,200.8
常滑,5R,1-2-4,3.90,51.5,200.8
常滑,3R,1-2-3,3.12,64.1,200.0
浜名湖,2R,4-1-2,2.42,82.8,200.0
若松,8R,1-3-2,19.03,10.5,199.8
津,9R,3-2-1,4.68,42.7,199.8
三国,9R,4-3-1,2.56,78.1,199.8
戸田,4R,1-2-4,6.12,32.6,199.4
宮島,9R,4-1-3,5.35,37.3,199.4
多摩川,5R,3-1-2,6.69,29.8,199.3
若松,6R,1-3-2,13.09,15.2,198.9
浜名湖,11R,4-1-3,3.39,58.6,198.8
児島,4R,3-1-4,13.87,14.3,198.4
多摩川,1R,2-5-1,3.33,59.6,198.3
大村,12R,1-6-3,2.97,66.7,198.2
住之江,4R,1-5-2,3.15,62.9,198.0
戸田,11R,1-3-4,7.12,27.8,198.0
多摩川,7R,1-2-6,10.69,18.5,197.8
津,12R,1-3-2,10.44,18.9,197.4
宮島,7R,1-2-5,7.26,27.2,197.4
住之江,5R,1-5-3,2.03,97.3,197.3
児島,8R,1-5-2,6.80,29.0,197.1
若松,6R,3-1-4,5.81,33.9,197.1
住之江,10R,3-1-2,6.25,31.5,197.0
若松,6R,3-4-1,2.48,79.3,197.0
若松,10R,1-4-6,8.83,22.3,196.8
常滑,6R,1-4-3,7.31,26.9,196.6
住之江,11R,1-3-4,9.10,21.6,196.5
常滑,8R,5-2-1,2.91,67.6,196.5
住之江,10R,1-2-4,5.88,33.4,196.4
多摩川,10R,3-1-2,3.44,57.0,196.2
多摩川,2R,4-1-3,2.98,65.7,195.6
三国,7R,1-2-4,8.05,24.3,195.6
住之江,5R,1-3-2,4.32,45.3,195.6
住之江,6R,3-1-2,2.56,76.2,195.0
若松,10R,1-4-3,10.81,18.0,194.7
若松,4R,1-5-2,3.63,53.6,194.6
若松,7R,1-3-2,8.50,22.9,194.5
芦屋,12R,2-4-1,2.59,75.1,194.3
戸田,4R,2-3-1,4.63,41.9,194.2
浜名湖,2R,1-4-3,5.74,33.8,194.1
住之江,6R,1-5-4,2.12,91.5,194.1
多摩川,1R,2-3-1,4.16,46.7,194.1
芦屋,12R,1-4-2,18.13,10.7,194.0
宮島,1R,3-2-1,3.03,64.0,193.9
戸田,12R,5-1-4,2.07,93.4,193.8
宮島,6R,1-3-5,2.85,68.0,193.5
津,12R,1-4-2,10.18,19.0,193.3
三国,5R,2-1-3,4.11,47.0,193.3
住之江,7R,1-4-3,4.13,46.8,193.1
三国,9R,2-3-1,2.52,76.7,193.0
津,8R,4-2-1,3.55,54.4,193.0
若松,3R,1-5-2,7.42,26.0,192.9
常滑,5R,2-1-4,3.16,60.9,192.7
若松,6R,1-3-4,7.30,26.4,192.7
浜名湖,12R,1-3-4,4.81,40.0,192.5
多摩川,3R,1-5-4,2.91,66.1,192.3
若松,2R,1-2-5,6.16,31.2,192.3
大村,7R,1-4-2,8.40,22.8,191.6
戸田,11R,1-2-5,2.64,72.7,191.6
芦屋,1R,2-3-1,1.93,99.1,191.3
児島,7R,1-4-3,4.47,42.8,191.2
三国,12R,4-1-3,2.92,65.3,191.0
浜名湖,11R,1-4-3,6.00,31.8,190.9
大村,10R,1-5-4,4.82,39.6,190.8
多摩川,6R,1-5-2,3.89,49.0,190.7
住之江,3R,1-3-5,3.02,63.1,190.5
津,11R,2-1-4,6.73,28.3,190.5
津,12R,1-2-4,10.82,17.6,190.4
浜名湖,11R,3-4-1,6.12,31.1,190.4
若松,9R,1-3-5,3.39,56.1,190.3
徳山,2R,2-1-3,2.93,65.0,190.3
浜名湖,4R,1-3-2,10.06,18.9,190.2
住之江,1R,1-4-2,7.22,26.3,189.9
浜名湖,6R,1-3-4,5.77,32.9,189.8
住之江,12R,2-1-5,2.29,82.9,189.5
津,10R,1-5-6,2.71,70.0,189.4
浜名湖,1R,3-1-2,2.60,72.8,189.1
徳山,3R,2-3-1,4.70,40.2,189.1
津,8R,4-1-2,6.20,30.5,189.0
津,7R,1-3-2,6.41,29.5,189.0
常滑,3R,1-3-2,3.05,61.9,188.9
宮島,8R,1-2-3,10.96,17.2,188.6
宮島,7R,1-5-3,2.61,72.3,188.5
常滑,6R,3-1-4,2.98,63.1,188.3
住之江,2R,5-1-4,3.97,47.3,187.9
多摩川,9R,2-1-3,4.07,46.1,187.7
戸田,2R,2-3-1,16.76,11.2,187.7
徳山,7R,3-5-1,1.94,96.6,187.0
大村,8R,1-6-2,3.17,58.9,186.9
住之江,2R,4-1-5,5.43,34.4,186.9
三国,12R,4-1-5,4.27,43.7,186.6
芦屋,3R,3-4-1,2.37,78.7,186.5
宮島,11R,1-2-4,13.92,13.4,186.5
住之江,3R,5-1-3,4.63,40.2,186.3
芦屋,11R,3-1-2,4.76,39.1,186.2
住之江,10R,1-3-2,12.66,14.7,186.1
三国,1R,1-4-2,6.44,28.9,186.1
三国,11R,3-1-4,11.53,16.1,185.6
児島,8R,2-5-1,2.02,91.7,185.3
津,5R,4-1-3,3.89,47.6,185.3
芦屋,3R,1-4-3,2.10,88.2,185.1
若松,12R,1-2-5,3.19,57.8,184.5
