場,レース,買い目,推定確率%,オッズ(取得時),回収率%
福岡,12R,2-1-4,4.74,61.7,292.2
多摩川,6R,3-2-1,5.75,50.8,292.1
徳山,8R,1-4-2,10.14,28.7,291.1
下関,3R,2-1-3,7.46,39.0,290.9
尼崎,8R,1-2-5,4.03,71.9,289.8
下関,3R,2-1-5,4.30,67.4,289.5
平和島,1R,4-1-3,3.00,95.8,287.7
福岡,12R,1-4-3,3.55,81.0,287.3
住之江,4R,4-1-3,7.02,40.8,286.5
徳山,12R,2-1-4,3.38,84.7,286.4
多摩川,10R,1-4-5,4.45,64.3,286.0
尼崎,7R,3-2-1,5.40,52.8,285.3
住之江,10R,2-1-3,9.87,28.9,285.1
平和島,6R,1-5-3,7.27,39.2,285.1
津,3R,1-2-5,3.37,84.4,284.8
鳴門,11R,1-5-3,2.86,99.6,284.5
鳴門,5R,1-3-5,5.40,52.7,284.4
平和島,4R,5-1-2,3.82,74.3,283.9
福岡,11R,4-1-2,2.85,99.7,283.8
徳山,6R,2-1-3,7.16,39.5,282.9
びわこ,2R,3-1-2,4.36,64.6,281.5
福岡,8R,1-2-5,3.73,75.5,281.4
びわこ,12R,1-3-4,10.46,26.8,280.5
平和島,12R,3-1-2,4.28,65.4,280.1
鳴門,2R,1-4-2,3.31,83.5,276.7
平和島,10R,1-2-4,3.71,74.6,276.6
蒲郡,2R,1-4-3,6.05,45.7,276.4
平和島,8R,2-1-4,4.22,65.3,275.8
下関,1R,2-1-3,3.51,78.4,275.1
徳山,8R,2-1-5,4.14,66.5,275.0
蒲郡,2R,3-1-4,4.67,58.8,274.8
鳴門,11R,1-5-2,4.68,58.6,274.5
蒲郡,5R,2-1-5,4.27,64.2,274.3
住之江,5R,1-4-5,7.68,35.7,274.2
唐津,11R,3-1-2,7.72,35.5,273.9
津,4R,2-1-4,7.84,34.9,273.6
尼崎,7R,3-1-2,6.01,45.5,273.5
びわこ,8R,3-2-4,5.34,51.2,273.3
津,3R,1-4-2,17.74,15.4,273.2
津,8R,1-3-4,12.47,21.9,273.1
鳴門,5R,1-3-2,7.08,38.6,273.1
福岡,10R,3-1-2,4.07,67.0,272.8
蒲郡,10R,4-1-5,4.48,60.7,271.8
鳴門,6R,4-1-3,6.01,45.1,271.2
住之江,8R,1-2-3,6.67,40.6,271.0
津,11R,2-1-3,8.54,31.7,270.8
住之江,1R,1-3-2,6.70,40.4,270.7
常滑,6R,3-1-2,3.33,81.1,270.3
下関,4R,2-5-3,3.29,82.1,270.3
徳山,3R,2-3-1,3.53,76.0,268.4
徳山,1R,2-1-4,3.48,76.7,266.6
尼崎,8R,1-5-3,2.72,97.7,265.3
びわこ,12R,1-4-3,6.06,43.7,265.0
徳山,8R,1-2-4,13.64,19.4,264.6
蒲郡,3R,1-4-3,2.97,88.9,264.4
常滑,5R,4-1-3,3.02,87.4,264.4
平和島,6R,1-3-5,6.40,41.3,264.2
住之江,2R,1-2-3,4.22,62.5,264.0
びわこ,2R,1-2-5,3.85,68.5,263.6
平和島,9R,3-1-2,3.67,71.7,263.1
びわこ,2R,3-1-5,3.60,72.9,262.3
多摩川,9R,2-3-1,2.90,90.3,262.2
唐津,5R,1-4-2,2.72,96.2,261.7
平和島,4R,1-5-2,4.33,60.3,260.8
びわこ,11R,1-2-4,13.42,19.3,258.9
住之江,8R,1-3-2,6.26,41.3,258.7
尼崎,3R,1-5-2,3.44,75.1,258.7
びわこ,11R,1-4-2,13.00,19.8,257.5
徳山,3R,1-2-5,10.33,24.9,257.1
福岡,6R,2-1-4,3.16,81.3,257.0
びわこ,9R,1-2-4,9.66,26.6,256.9
常滑,4R,1-3-2,6.50,39.5,256.6
平和島,9R,2-1-4,3.77,67.9,256.1
下関,12R,4-3-2,3.75,68.2,255.7
下関,11R,4-1-2,2.58,99.0,255.0
福岡,9R,1-3-5,4.21,60.5,254.8
びわこ,8R,3-1-2,7.74,32.9,254.8
下関,7R,1-5-2,3.64,69.9,254.8
蒲郡,4R,1-4-2,5.22,48.8,254.6
住之江,2R,1-3-2,4.24,60.0,254.5
唐津,11R,3-2-1,3.76,67.7,254.4
住之江,3R,1-4-2,11.30,22.5,254.3
蒲郡,2R,4-1-3,3.62,70.2,254.2
尼崎,8R,1-4-3,3.33,76.2,253.9
津,2R,1-4-2,15.96,15.9,253.8
徳山,3R,1-5-2,5.04,50.2,252.8
平和島,12R,2-1-3,2.99,84.5,252.8
多摩川,6R,3-4-1,2.85,88.6,252.7
蒲郡,6R,1-2-3,10.04,25.1,251.9
尼崎,11R,3-1-2,2.75,91.7,251.8
常滑,2R,2-1-4,2.72,92.6,251.7
下関,5R,4-1-2,5.44,46.1,250.6
平和島,11R,1-2-3,6.61,37.8,249.7
多摩川,8R,1-3-5,6.93,36.0,249.5
鳴門,10R,3-1-2,3.67,67.9,249.1
平和島,8R,1-4-2,6.75,36.8,248.5
常滑,11R,4-1-3,4.35,57.0,248.0
住之江,9R,4-1-3,4.13,60.0,247.7
下関,12R,3-2-1,3.90,63.1,246.2
平和島,9R,1-3-2,6.79,36.2,245.7
びわこ,5R,1-2-4,12.80,19.2,245.7
平和島,7R,4-1-3,6.95,35.3,245.2
蒲郡,9R,2-1-4,4.13,59.3,245.0
下関,11R,1-5-4,3.15,77.7,244.8
住之江,10R,3-2-1,3.57,68.6,244.6
福岡,4R,1-5-2,5.24,46.5,243.6
徳山,3R,2-1-4,3.41,71.2,243.0
常滑,5R,1-4-3,9.35,25.9,242.1
鳴門,3R,1-5-4,3.43,70.5,241.9
福岡,7R,4-1-2,3.26,74.1,241.4
住之江,4R,4-3-1,8.83,27.3,241.0
尼崎,11R,4-1-3,2.99,80.5,240.6
常滑,7R,2-1-4,5.82,41.3,240.5
平和島,3R,3-1-2,12.46,19.3,240.4
鳴門,2R,1-3-2,5.82,41.2,240.0
福岡,10R,1-4-2,5.19,46.2,239.9
住之江,10R,2-3-1,4.27,56.1,239.6
下関,12R,4-1-3,3.63,66.0,239.5
びわこ,4R,1-5-3,2.56,93.7,239.5
びわこ,9R,2-1-3,4.07,58.8,239.5
住之江,8R,2-1-3,4.34,55.1,239.4
尼崎,5R,4-1-2,4.46,53.7,239.2
住之江,7R,4-1-2,3.03,78.8,239.1
下関,2R,1-2-6,4.97,48.0,238.7
平和島,9R,1-2-3,6.29,37.9,238.5
びわこ,3R,5-3-1,3.77,63.2,238.3
常滑,12R,1-5-3,4.00,59.3,237.2
津,1R,2-3-1,3.62,65.1,235.8
下関,12R,3-4-2,4.63,50.9,235.7
住之江,2R,2-1-4,2.59,90.9,235.6
福岡,2R,2-5-1,2.81,83.5,234.9
平和島,7R,1-4-3,4.68,49.9,233.6
鳴門,8R,2-4-1,3.59,64.9,233.3
びわこ,11R,1-6-4,2.91,80.1,232.8
下関,3R,1-2-3,7.96,29.2,232.6
常滑,5R,1-3-4,11.42,20.3,231.8
常滑,11R,4-1-2,3.42,67.7,231.7
平和島,6R,5-1-3,4.07,56.9,231.6
鳴門,12R,1-4-2,16.19,14.3,231.6
びわこ,12R,1-5-3,4.47,51.8,231.5
下関,1R,4-3-2,2.62,88.2,231.2
住之江,6R,5-1-3,2.98,77.6,231.1
津,8R,4-1-3,2.93,78.7,230.7
びわこ,8R,2-3-4,3.95,58.3,230.3
唐津,5R,1-3-4,4.83,47.7,230.2
平和島,4R,5-1-4,12.11,18.9,228.8
常滑,8R,1-5-2,4.91,46.6,228.7
福岡,7R,1-4-2,4.29,53.3,228.7
住之江,6R,1-4-5,3.32,68.9,228.6
津,8R,1-5-3,5.78,39.3,227.1
福岡,2R,1-2-5,4.83,47.0,226.8
住之江,1R,2-1-3,3.62,62.6,226.5
多摩川,6R,3-1-2,8.11,27.9,226.2
下関,1R,2-3-4,3.10,73.0,226.1
蒲郡,11R,1-3-2,8.43,26.8,226.0
唐津,6R,1-4-2,11.00,20.5,225.5
鳴門,6R,1-4-2,8.40,26.8,225.2
尼崎,9R,3-1-2,4.29,52.5,225.2
平和島,4R,1-5-4,13.71,16.4,224.8
蒲郡,4R,2-1-4,3.01,74.6,224.8
福岡,7R,2-1-4,9.77,23.0,224.7
蒲郡,2R,1-2-3,5.61,40.0,224.4
津,10R,2-1-4,3.37,66.6,224.3
常滑,5R,1-3-2,10.56,21.2,223.8
平和島,8R,2-1-3,3.81,58.7,223.8
常滑,11R,1-5-4,2.25,99.1,223.4
多摩川,10R,2-1-4,2.50,89.4,223.2
常滑,4R,1-2-3,4.62,48.2,222.9
平和島,8R,1-2-3,8.63,25.8,222.7
住之江,4R,1-3-4,5.83,38.2,222.7
蒲郡,7R,3-1-2,5.76,38.6,222.3
住之江,12R,2-1-3,6.81,32.6,222.0
津,11R,2-1-5,5.49,40.4,221.9
尼崎,3R,1-2-5,3.92,56.5,221.6
常滑,8R,1-5-3,2.64,83.8,221.5
徳山,10R,2-1-4,3.41,65.0,221.4
津,12R,2-1-6,3.72,59.4,221.2
住之江,6R,1-5-3,5.36,41.3,221.2
尼崎,8R,1-3-4,2.61,84.7,220.9
津,7R,1-3-4,8.32,26.5,220.5
蒲郡,1R,1-2-4,8.88,24.8,220.3
津,7R,1-3-5,20.59,10.7,220.3
下関,8R,3-1-2,6.19,35.6,220.2
常滑,7R,1-4-6,2.24,98.3,220.1
唐津,5R,1-2-4,3.30,66.5,219.8
住之江,2R,3-1-4,2.64,83.3,219.5
平和島,5R,1-4-2,11.08,19.8,219.5
びわこ,5R,1-4-2,5.15,42.5,219.0
徳山,9R,2-1-5,2.23,97.9,218.8
鳴門,1R,1-4-5,3.38,64.7,218.6
びわこ,11R,1-4-5,3.46,63.2,218.4
福岡,11R,1-2-4,6.66,32.8,218.4
住之江,5R,4-1-2,3.45,63.3,218.2
びわこ,6R,1-4-2,2.21,98.6,218.1
下関,2R,1-3-4,3.54,61.6,217.8
びわこ,3R,1-5-3,4.87,44.7,217.7
多摩川,9R,2-1-3,6.06,35.9,217.7
蒲郡,4R,4-3-1,2.99,72.6,217.1
津,7R,1-3-2,8.38,25.9,217.0
常滑,11R,1-4-3,13.54,16.0,216.7
下関,1R,4-3-1,3.02,71.7,216.2
蒲郡,11R,3-1-2,2.98,72.3,215.5
蒲郡,3R,1-3-2,4.85,44.4,215.4
蒲郡,2R,1-4-2,4.26,50.5,215.3
多摩川,11R,1-2-5,11.71,18.3,214.3
平和島,10R,1-3-5,2.78,77.2,214.3
びわこ,4R,5-2-1,3.01,71.2,214.3
下関,4R,1-2-3,4.86,44.1,214.1
住之江,7R,3-4-1,2.90,73.8,213.9
下関,7R,2-1-5,2.38,89.8,213.4
鳴門,10R,3-1-5,3.61,59.0,213.3
蒲郡,6R,1-3-2,25.07,8.5,213.1
鳴門,3R,1-5-2,2.16,98.5,212.7
徳山,11R,2-4-1,2.86,74.3,212.7
蒲郡,9R,3-1-4,3.66,58.0,212.3
津,6R,1-4-5,4.40,48.2,212.0
多摩川,10R,1-4-2,4.59,46.1,211.5
常滑,8R,1-3-5,2.42,87.4,211.4
徳山,11R,4-1-5,2.70,78.3,211.3
下関,1R,4-1-3,2.44,86.4,211.1
尼崎,2R,4-2-1,4.80,43.9,210.9
平和島,10R,1-4-5,4.60,45.8,210.6
津,2R,4-1-5,2.36,89.1,210.4
常滑,10R,3-1-2,5.76,36.5,210.4
常滑,7R,1-3-4,2.51,83.7,210.3
多摩川,9R,4-1-2,3.58,58.7,209.9
平和島,5R,1-2-3,4.51,46.5,209.9
住之江,12R,2-3-1,4.18,50.2,209.9
平和島,8R,1-3-2,5.89,35.5,209.2
徳山,10R,3-1-4,2.10,99.4,208.5
福岡,11R,2-1-4,2.72,76.7,208.4
尼崎,9R,3-1-4,4.41,47.2,208.3
平和島,6R,1-5-4,3.39,61.5,208.3
福岡,11R,5-1-4,2.30,90.6,208.0
住之江,3R,2-1-4,2.46,84.5,207.6
びわこ,7R,4-1-2,3.03,68.6,207.6
尼崎,9R,4-1-3,2.67,77.6,207.5
下関,4R,1-3-2,2.67,77.7,207.5
唐津,9R,3-1-2,4.15,50.0,207.3
平和島,7R,1-4-2,4.65,44.6,207.2
徳山,6R,2-1-6,2.23,92.6,206.6
徳山,1R,4-1-5,3.63,56.9,206.6
多摩川,8R,2-1-5,2.79,73.9,205.9
平和島,7R,1-2-4,2.47,83.2,205.3
蒲郡,1R,1-2-3,6.91,29.7,205.2
唐津,9R,4-1-2,2.58,79.4,205.0
常滑,6R,2-1-3,3.54,57.9,205.0
蒲郡,3R,1-2-3,2.37,86.3,204.9
下関,9R,1-5-4,3.39,60.3,204.2
びわこ,3R,3-1-2,2.80,73.0,204.2
唐津,6R,4-2-1,6.33,32.2,203.8
平和島,12R,1-3-2,16.15,12.6,203.4
尼崎,2R,4-1-2,4.02,50.5,202.9
福岡,4R,1-5-3,5.38,37.7,202.8
尼崎,1R,2-1-3,3.92,51.6,202.4
下関,4R,3-2-5,2.12,95.3,202.3
びわこ,11R,1-5-4,2.35,85.9,202.3
鳴門,8R,2-3-1,4.09,49.4,202.3
下関,12R,3-4-1,5.89,34.3,202.1
蒲郡,2R,3-4-1,2.52,80.0,201.6
多摩川,8R,1-3-2,6.39,31.5,201.3
下関,7R,1-5-3,5.02,40.1,201.2
徳山,4R,2-1-5,2.01,99.8,200.7
平和島,9R,1-4-2,8.57,23.4,200.6
びわこ,6R,1-2-6,3.03,66.3,200.6
多摩川,8R,5-1-2,2.95,67.8,200.3
常滑,8R,1-2-3,4.24,47.2,200.1
尼崎,1R,2-3-1,3.43,58.4,200.1
多摩川,4R,4-1-5,2.79,71.7,200.1
常滑,2R,1-4-5,2.34,85.2,199.6
鳴門,2R,1-2-5,2.31,86.4,199.3
津,3R,1-4-3,8.19,24.3,199.0
住之江,12R,3-2-1,4.49,44.3,199.0
尼崎,4R,3-1-2,5.80,34.3,198.9
蒲郡,2R,4-1-2,2.55,77.8,198.7
福岡,3R,2-1-3,2.10,94.5,198.5
常滑,3R,2-1-4,7.13,27.8,198.2
尼崎,3R,3-1-2,3.33,59.5,197.9
平和島,11R,2-3-1,3.28,60.2,197.7
下関,10R,3-1-2,3.70,53.4,197.6
多摩川,10R,2-1-5,2.53,78.0,197.4
下関,11R,3-1-4,4.17,47.3,197.4
鳴門,11R,4-1-2,2.04,96.9,197.2
多摩川,4R,4-1-2,2.39,82.4,197.1
住之江,9R,1-4-3,10.57,18.6,196.5
平和島,2R,1-5-2,2.20,89.2,196.5
下関,1R,1-2-3,3.71,52.9,196.2
尼崎,7R,1-3-2,7.19,27.3,196.2
津,4R,1-4-2,4.07,48.2,196.0
尼崎,8R,5-1-4,3.13,62.5,195.9
多摩川,9R,2-1-5,3.94,49.7,195.7
唐津,7R,1-3-2,10.52,18.6,195.6
鳴門,3R,3-1-4,2.02,96.8,195.6
多摩川,7R,1-4-3,7.21,27.1,195.4
尼崎,10R,1-2-5,15.61,12.5,195.1
常滑,8R,1-2-5,5.65,34.5,194.8
唐津,10R,1-4-2,2.19,89.1,194.8
蒲郡,7R,1-2-3,13.32,14.6,194.5
平和島,1R,5-1-3,2.61,74.6,194.4
多摩川,7R,1-3-4,13.22,14.7,194.4
徳山,12R,2-1-3,2.18,88.8,193.9
住之江,2R,4-1-2,3.10,62.5,193.7
徳山,9R,1-2-5,7.36,26.3,193.7
蒲郡,2R,1-2-4,4.17,46.4,193.4
下関,4R,3-1-2,2.35,82.1,193.3
唐津,5R,1-4-5,2.82,68.5,193.2
常滑,11R,1-4-5,3.95,48.9,193.1
びわこ,8R,2-3-1,7.17,26.9,192.8
下関,5R,4-2-1,2.55,75.7,192.8
常滑,5R,2-1-3,2.66,72.3,192.6
びわこ,3R,1-3-5,6.90,27.9,192.4
津,6R,1-4-3,9.76,19.7,192.3
蒲郡,1R,2-1-3,7.31,26.3,192.2
唐津,2R,1-5-3,2.31,83.1,192.2
常滑,8R,1-3-2,3.37,56.9,191.8
下関,1R,1-3-2,5.03,38.1,191.5
常滑,1R,1-5-3,5.28,36.2,191.3
常滑,3R,2-4-1,5.84,32.7,191.1
唐津,10R,2-1-4,5.09,37.5,190.9
平和島,4R,5-1-3,4.81,39.7,190.9
蒲郡,4R,1-3-4,6.11,31.2,190.7
鳴門,12R,4-1-2,4.84,39.4,190.6
徳山,9R,1-6-2,2.64,72.1,190.3
住之江,8R,1-2-4,4.36,43.6,190.1
下関,11R,1-4-3,13.66,13.9,189.9
びわこ,12R,1-3-5,8.18,23.2,189.8
多摩川,11R,1-2-3,12.65,15.0,189.7
常滑,12R,1-4-3,3.66,51.8,189.5
住之江,6R,1-5-2,3.82,49.6,189.3
尼崎,11R,4-1-2,3.27,57.9,189.2
平和島,10R,1-5-6,6.93,27.3,189.2
福岡,6R,1-5-2,7.24,26.1,188.9
住之江,5R,1-4-6,9.34,20.2,188.7
唐津,7R,3-1-2,11.43,16.5,188.6
下関,3R,1-2-4,3.22,58.5,188.4
びわこ,2R,1-3-4,3.76,50.0,188.1
多摩川,3R,2-3-4,2.05,91.7,188.1
平和島,7R,4-2-3,3.85,48.8,188.0
下関,10R,4-1-3,2.08,90.2,187.8
蒲郡,8R,1-4-3,2.59,72.5,187.6
蒲郡,4R,1-2-3,4.26,44.0,187.5
鳴門,5R,1-4-5,2.44,76.9,187.3
多摩川,4R,5-1-4,3.04,61.6,187.2
福岡,2R,1-3-2,3.62,51.6,186.9
びわこ,7R,4-1-3,3.45,54.2,186.7
住之江,12R,3-1-2,8.33,22.4,186.5
びわこ,8R,3-1-4,2.99,62.2,186.2
蒲郡,1R,2-1-4,9.40,19.8,186.1
下関,12R,3-1-4,5.78,32.2,186.0
下関,1R,3-1-2,6.07,30.6,185.8
福岡,11R,2-1-5,2.30,80.8,185.6
平和島,9R,2-1-3,3.26,56.9,185.6
尼崎,4R,3-2-1,8.03,23.1,185.5
福岡,3R,1-4-3,9.61,19.3,185.5
下関,12R,3-2-4,4.04,45.9,185.4
福岡,5R,1-2-3,12.70,14.6,185.4
住之江,2R,1-3-4,5.44,34.1,185.4
平和島,2R,1-2-3,19.50,9.5,185.3
平和島,5R,1-3-2,3.49,53.1,185.2
徳山,2R,2-4-1,1.99,93.0,185.1
福岡,11R,1-5-4,5.76,32.1,184.8
多摩川,12R,1-6-2,5.46,33.8,184.6
下関,9R,2-5-1,2.35,78.6,184.5
下関,8R,1-4-2,2.32,79.3,184.3
津,8R,1-3-5,10.64,17.3,184.0
平和島,3R,3-2-1,11.80,15.6,184.0
津,2R,1-4-5,3.82,48.0,183.6
徳山,7R,4-1-2,3.66,50.1,183.3
徳山,9R,5-1-4,2.03,90.3,182.9
平和島,12R,1-2-3,12.36,14.8,182.9
蒲郡,10R,1-5-3,2.11,86.5,182.8
蒲郡,3R,1-5-3,4.99,36.6,182.6
蒲郡,4R,3-1-4,4.29,42.6,182.6
常滑,8R,2-1-3,1.85,98.4,182.4
びわこ,4R,1-3-5,1.96,93.1,182.4
平和島,10R,1-4-2,3.23,56.4,182.3
平和島,6R,1-6-3,3.10,58.8,182.1
びわこ,2R,1-2-3,5.89,30.8,181.6
平和島,7R,4-3-1,5.69,31.9,181.5
住之江,3R,4-1-2,5.97,30.3,180.9
福岡,9R,3-1-2,12.65,14.3,180.9
福岡,6R,2-1-5,9.39,19.2,180.4
下関,1R,1-4-3,2.77,65.1,180.3
蒲郡,12R,1-6-3,2.56,70.3,180.3
下関,3R,2-3-1,4.62,39.0,180.2
蒲郡,3R,1-3-5,8.73,20.6,179.8
尼崎,9R,1-4-3,6.27,28.6,179.4
住之江,1R,3-5-2,2.02,88.5,179.0
下関,5R,1-3-2,4.22,42.4,179.0
福岡,11R,1-2-6,1.79,99.7,178.9
多摩川,2R,4-1-3,2.20,81.4,178.9
平和島,6R,1-6-5,3.99,44.8,178.6
平和島,12R,1-2-5,5.29,33.7,178.4
平和島,3R,2-3-1,10.14,17.6,178.4
平和島,1R,1-5-4,2.57,69.3,178.1
