場,レース,買い目,推定確率%,オッズ(取得時),回収率%
津,7R,2-3-1,4.31,88.8,382.4
鳴門,4R,1-4-3,4.37,87.1,380.4
平和島,3R,1-4-3,6.88,54.9,377.8
津,6R,3-2-1,7.71,48.9,377.0
蒲郡,10R,1-2-4,8.79,42.9,376.9
住之江,5R,2-1-4,5.31,70.7,375.6
福岡,11R,2-1-3,15.98,23.5,375.6
桐生,10R,2-1-3,5.32,70.2,373.8
平和島,7R,4-1-2,6.23,59.8,372.7
江戸川,11R,1-4-3,5.97,61.9,369.7
宮島,3R,1-4-2,5.63,65.4,368.0
福岡,7R,1-4-2,9.86,37.3,367.8
桐生,12R,2-1-3,9.68,37.7,365.1
住之江,5R,1-3-2,6.37,57.2,364.6
鳴門,3R,1-5-4,4.85,75.1,364.3
住之江,7R,1-2-4,4.76,76.3,363.5
福岡,8R,1-4-2,9.36,38.8,363.3
蒲郡,10R,1-4-3,4.00,90.1,360.2
戸田,5R,1-5-4,4.93,72.1,355.6
びわこ,9R,1-4-2,4.61,77.1,355.5
宮島,6R,2-4-1,3.66,96.9,354.4
福岡,6R,1-2-4,4.13,85.4,352.4
福岡,7R,1-4-5,4.77,73.7,351.7
びわこ,4R,4-1-2,8.90,39.5,351.4
桐生,10R,2-1-5,5.36,65.2,349.6
宮島,5R,1-5-3,6.04,57.8,349.2
鳴門,5R,1-4-2,11.68,29.9,349.1
宮島,8R,1-2-4,7.89,44.1,347.8
江戸川,10R,1-2-4,16.88,20.6,347.6
桐生,10R,1-2-4,5.33,65.2,347.5
津,9R,1-3-2,12.02,28.9,347.3
宮島,8R,1-4-2,7.22,48.0,346.8
桐生,8R,1-2-3,9.64,35.9,346.0
平和島,11R,1-4-3,14.57,23.7,345.3
住之江,4R,5-1-2,4.29,80.4,344.9
鳴門,9R,2-1-4,4.84,71.2,344.9
福岡,7R,1-4-3,5.62,61.2,343.7
びわこ,12R,3-1-4,6.39,53.7,343.0
蒲郡,1R,2-1-4,6.09,56.3,343.0
宮島,2R,1-5-2,4.86,70.1,340.8
住之江,6R,1-2-4,6.29,54.1,340.5
びわこ,8R,1-2-4,4.38,77.5,339.6
福岡,9R,1-2-4,13.98,24.1,336.9
桐生,3R,1-4-3,7.30,46.1,336.3
びわこ,4R,4-2-1,8.45,39.4,333.1
びわこ,12R,3-1-6,5.10,65.1,331.7
宮島,5R,1-4-3,9.09,36.2,328.9
宮島,3R,1-5-2,9.28,35.4,328.4
平和島,9R,1-4-3,4.89,66.9,327.4
津,4R,1-4-3,6.49,49.8,323.1
戸田,8R,1-4-3,6.16,52.4,322.8
桐生,8R,1-2-4,4.48,71.9,322.3
平和島,3R,1-4-2,3.59,89.6,321.9
桐生,3R,4-1-3,4.65,69.2,321.5
江戸川,10R,1-2-5,9.18,35.0,321.3
福岡,2R,1-5-4,6.14,52.3,321.0
桐生,1R,2-1-4,9.14,35.0,319.9
蒲郡,3R,1-2-3,5.06,63.0,319.0
蒲郡,1R,3-2-1,4.12,77.1,317.9
戸田,10R,1-4-3,5.94,53.5,317.8
江戸川,9R,3-1-6,6.80,46.7,317.7
戸田,8R,1-3-4,8.34,37.9,316.0
蒲郡,5R,4-1-2,5.07,62.3,315.8
桐生,2R,1-5-2,3.64,86.7,315.7
戸田,6R,1-4-2,7.65,41.2,315.3
江戸川,10R,1-5-2,4.73,66.5,314.6
桐生,4R,3-1-2,4.90,64.2,314.5
福岡,11R,2-1-4,4.70,66.9,314.1
桐生,9R,3-1-2,3.53,89.0,314.1
平和島,10R,3-1-2,8.72,36.0,313.8
津,3R,2-1-4,10.21,30.7,313.4
平和島,8R,2-1-3,3.82,81.9,313.2
平和島,9R,1-3-4,9.18,34.0,312.0
江戸川,11R,1-4-2,5.04,61.9,312.0
蒲郡,7R,1-5-4,3.61,86.2,311.6
江戸川,2R,1-5-2,3.63,85.4,309.6
福岡,6R,1-4-2,3.13,98.9,309.4
蒲郡,7R,1-4-5,3.87,79.9,309.2
鳴門,2R,4-1-3,4.67,65.9,307.8
江戸川,5R,3-2-1,4.93,62.4,307.4
津,7R,3-1-2,4.76,64.5,307.3
福岡,9R,1-4-2,18.40,16.7,307.2
宮島,7R,1-2-4,5.52,55.5,306.6
びわこ,10R,2-1-4,6.24,49.0,305.9
桐生,7R,1-3-2,18.54,16.5,305.9
戸田,7R,2-1-4,5.80,52.7,305.8
宮島,10R,4-1-3,3.66,83.2,304.2
戸田,6R,2-1-4,10.03,30.3,303.9
福岡,1R,1-5-2,6.14,49.5,303.8
戸田,5R,1-2-4,9.32,32.5,302.8
蒲郡,10R,1-4-5,3.73,81.1,302.2
三国,1R,3-1-4,4.42,68.3,302.0
桐生,3R,4-3-1,3.87,77.5,299.9
桐生,4R,1-2-3,5.63,53.2,299.7
桐生,1R,1-2-4,7.94,37.7,299.3
江戸川,7R,1-3-5,11.30,26.3,297.1
平和島,8R,1-2-3,4.29,69.0,295.8
津,10R,1-4-2,4.09,72.1,295.1
桐生,3R,1-3-4,11.80,25.0,295.1
平和島,10R,3-2-1,5.73,51.4,294.7
びわこ,9R,1-2-3,18.28,16.1,294.4
戸田,8R,1-3-2,6.87,42.8,294.0
福岡,9R,1-4-5,7.38,39.7,292.8
びわこ,10R,2-1-3,4.74,61.8,292.8
三国,8R,4-2-1,4.52,64.7,292.5
福岡,11R,2-1-5,9.09,32.1,291.9
戸田,9R,2-3-1,7.27,40.1,291.4
びわこ,2R,5-1-3,4.63,62.9,291.2
平和島,8R,2-3-1,2.95,98.7,291.0
平和島,9R,3-1-4,7.93,36.7,290.9
平和島,9R,1-3-2,7.09,40.8,289.3
蒲郡,2R,1-2-4,5.97,48.1,287.3
宮島,5R,1-3-4,11.43,25.1,286.8
住之江,11R,3-1-2,4.39,65.2,286.1
蒲郡,4R,1-2-4,3.99,71.5,285.5
津,9R,2-1-4,4.38,65.1,285.1
平和島,2R,1-3-2,4.32,65.8,284.1
桐生,3R,3-1-4,10.02,28.3,283.6
三国,7R,5-3-1,3.22,87.7,282.2
平和島,2R,1-2-3,8.90,31.6,281.3
江戸川,11R,1-3-2,16.94,16.6,281.2
宮島,8R,1-2-5,7.63,36.8,280.9
福岡,2R,1-5-3,8.08,34.6,279.5
住之江,1R,1-4-2,10.74,26.0,279.3
桐生,10R,1-4-2,3.12,89.5,279.0
住之江,5R,2-1-3,5.18,53.8,278.7
桐生,1R,1-2-3,7.80,35.7,278.5
住之江,9R,1-4-2,19.70,14.1,277.7
平和島,9R,4-1-3,2.88,96.4,277.4
平和島,11R,1-5-4,4.43,62.6,277.2
住之江,6R,1-4-2,10.61,26.1,277.0
戸田,7R,4-1-2,5.89,47.0,276.8
江戸川,7R,1-3-4,4.46,61.8,275.9
平和島,7R,4-1-3,3.42,80.3,274.8
蒲郡,5R,1-4-3,18.18,15.1,274.6
平和島,9R,3-1-2,6.12,44.8,274.3
戸田,4R,2-4-1,6.64,41.2,273.7
住之江,3R,3-1-2,3.51,78.0,273.4
蒲郡,2R,1-5-4,3.39,80.6,273.2
桐生,4R,2-1-3,6.68,40.8,272.6
三国,10R,1-4-3,2.87,95.1,272.6
津,12R,1-6-5,3.62,75.2,272.4
福岡,9R,1-5-4,4.24,64.0,271.4
江戸川,1R,1-2-4,3.40,79.7,271.2
戸田,7R,1-4-2,12.88,21.0,270.5
宮島,3R,1-2-4,7.63,35.4,270.1
江戸川,7R,3-1-2,7.77,34.7,269.6
宮島,2R,1-5-3,4.26,63.2,269.4
戸田,7R,1-2-4,12.75,21.1,269.1
蒲郡,7R,1-4-2,3.86,69.7,268.7
桐生,12R,2-3-1,3.51,76.3,267.7
戸田,8R,3-1-4,5.51,48.5,267.5
住之江,9R,1-4-5,8.60,31.1,267.4
びわこ,9R,1-2-4,8.26,32.3,266.8
戸田,12R,2-3-1,5.12,52.0,266.3
津,1R,4-1-2,4.09,65.0,265.7
びわこ,8R,2-1-3,3.21,82.8,265.5
蒲郡,6R,2-1-3,4.11,64.6,265.4
宮島,1R,2-1-3,4.05,65.5,265.2
江戸川,3R,4-3-1,3.77,70.2,264.9
桐生,5R,1-4-3,4.26,62.0,263.8
びわこ,4R,2-1-4,9.48,27.8,263.6
津,7R,2-1-3,6.60,39.9,263.3
三国,6R,1-3-2,4.22,62.3,263.2
宮島,7R,1-4-2,5.06,51.9,262.8
びわこ,3R,3-5-1,6.74,39.0,262.7
住之江,4R,5-2-1,3.39,77.3,262.3
戸田,8R,3-1-2,4.54,57.7,262.1
宮島,9R,2-1-3,8.71,30.1,262.1
江戸川,6R,1-4-2,4.16,63.0,261.9
福岡,9R,1-2-5,3.59,72.9,261.7
江戸川,6R,1-4-3,5.01,52.0,260.7
福岡,10R,4-1-3,3.48,75.0,260.6
平和島,12R,4-1-2,3.56,73.2,260.6
蒲郡,3R,1-5-3,9.70,26.8,260.0
平和島,1R,5-1-2,3.51,74.0,259.6
びわこ,4R,2-4-1,8.68,29.8,258.5
平和島,3R,1-3-4,9.23,27.8,256.7
江戸川,2R,1-2-5,6.42,40.0,256.6
福岡,6R,1-5-3,5.95,43.1,256.3
平和島,7R,1-4-2,9.59,26.7,256.0
平和島,3R,4-1-3,3.29,77.8,255.8
三国,8R,4-1-2,9.94,25.7,255.3
蒲郡,11R,1-5-4,3.57,71.5,255.1
津,8R,1-4-2,5.08,50.1,254.4
宮島,9R,2-3-1,6.04,42.1,254.2
びわこ,5R,1-4-2,6.35,40.0,254.0
福岡,8R,1-5-4,4.55,55.8,253.9
蒲郡,12R,1-3-2,11.28,22.5,253.8
びわこ,2R,5-3-1,4.59,55.2,253.5
桐生,1R,1-3-2,3.38,75.0,253.2
三国,9R,1-5-3,3.72,68.1,253.0
住之江,9R,1-4-3,7.13,35.4,252.4
戸田,4R,4-1-2,4.88,51.7,252.3
桐生,12R,3-2-1,3.40,73.3,249.1
びわこ,9R,2-1-3,5.10,48.8,249.1
宮島,7R,2-1-3,2.88,86.2,248.0
津,6R,2-3-1,9.15,27.1,247.8
桐生,10R,2-5-1,2.93,84.5,247.8
津,3R,2-4-1,5.14,48.2,247.7
宮島,12R,1-5-2,10.63,23.3,247.6
桐生,3R,3-1-2,3.13,79.1,247.5
平和島,3R,1-3-2,8.24,30.0,247.3
蒲郡,8R,2-5-1,6.37,38.8,247.1
福岡,6R,1-3-5,6.10,40.4,246.5
福岡,9R,1-4-6,5.26,46.8,246.3
住之江,4R,5-1-3,3.30,74.3,245.3
戸田,5R,1-4-2,14.60,16.8,245.3
住之江,5R,1-4-3,4.27,57.2,244.0
戸田,9R,2-1-3,6.57,37.1,243.8
江戸川,10R,1-4-2,10.15,24.0,243.6
三国,12R,1-4-3,7.03,34.6,243.3
桐生,11R,1-3-2,2.97,81.6,242.7
蒲郡,12R,1-4-2,8.70,27.7,241.1
江戸川,4R,1-2-4,21.02,11.4,239.7
びわこ,8R,1-4-3,2.99,80.0,239.6
蒲郡,4R,1-3-4,5.20,46.1,239.6
蒲郡,5R,1-3-4,9.10,26.3,239.4
蒲郡,1R,3-1-2,2.83,84.5,238.7
鳴門,11R,3-1-2,2.40,99.3,238.5
桐生,5R,2-1-4,5.24,45.5,238.5
福岡,10R,3-4-1,4.91,48.6,238.4
びわこ,3R,3-1-5,7.05,33.8,238.3
桐生,7R,1-3-4,14.10,16.9,238.3
戸田,4R,4-2-1,5.03,47.3,238.1
桐生,3R,3-4-1,5.16,46.1,237.8
平和島,11R,1-4-5,5.90,40.2,237.4
福岡,2R,1-5-2,11.69,20.3,237.3
宮島,5R,1-3-5,8.46,28.0,236.9
戸田,5R,1-2-5,2.54,93.1,236.8
戸田,11R,3-1-4,8.65,27.3,236.2
蒲郡,1R,2-4-1,3.17,74.5,236.2
福岡,1R,1-2-5,6.08,38.8,236.1
蒲郡,7R,4-1-3,2.67,88.5,235.9
びわこ,10R,1-3-2,5.65,41.7,235.8
鳴門,9R,2-4-1,2.44,96.5,235.7
津,8R,2-4-1,3.21,73.3,235.0
住之江,7R,4-1-3,3.42,68.4,234.0
宮島,6R,1-3-2,3.56,65.6,233.6
蒲郡,9R,1-5-2,8.56,27.3,233.6
福岡,1R,2-1-4,2.47,94.5,233.1
江戸川,5R,1-3-2,5.48,42.5,232.8
平和島,7R,1-4-3,5.26,44.1,232.2
江戸川,7R,1-5-3,5.88,39.3,230.9
桐生,7R,1-2-3,8.97,25.7,230.6
蒲郡,10R,1-3-4,4.32,53.1,229.5
津,10R,1-4-5,4.08,56.2,229.2
住之江,11R,2-1-3,6.84,33.4,228.4
戸田,9R,3-2-1,7.32,31.2,228.2
三国,9R,1-5-2,5.97,38.2,228.2
戸田,8R,4-1-3,3.41,66.8,228.0
びわこ,9R,1-3-2,13.17,17.3,227.9
津,6R,3-1-2,5.46,41.7,227.6
江戸川,5R,3-1-2,4.07,55.9,227.4
津,3R,4-2-1,2.93,77.6,227.3
戸田,12R,2-1-3,6.93,32.8,227.1
津,1R,3-1-4,3.47,65.4,226.9
宮島,9R,2-1-4,5.37,42.1,225.9
津,10R,1-2-4,4.92,45.9,225.9
戸田,11R,3-1-2,5.46,41.3,225.7
宮島,1R,2-1-5,5.60,40.3,225.6
津,10R,1-4-3,3.34,67.5,225.4
福岡,8R,1-2-4,6.36,35.4,225.3
びわこ,11R,1-5-2,9.01,25.0,225.2
鳴門,3R,1-2-4,4.80,46.9,225.0
住之江,8R,1-2-3,11.76,19.1,224.6
びわこ,1R,4-1-2,5.54,40.5,224.4
桐生,2R,5-2-1,2.80,80.0,224.4
戸田,7R,4-1-3,3.15,71.0,224.0
江戸川,2R,2-5-1,5.54,40.3,223.5
平和島,10R,1-3-2,12.90,17.3,223.2
宮島,2R,1-4-2,3.09,72.1,222.9
蒲郡,5R,1-4-5,5.02,44.4,222.9
桐生,9R,3-1-6,2.34,95.1,222.8
三国,9R,5-1-3,3.31,67.3,222.6
戸田,10R,1-3-2,20.96,10.6,222.1
桐生,12R,3-1-2,8.67,25.6,222.0
びわこ,5R,2-1-4,2.66,83.2,221.4
福岡,1R,4-1-2,2.23,99.4,221.3
宮島,9R,2-4-1,3.11,71.1,220.9
平和島,4R,1-4-2,12.59,17.5,220.4
江戸川,6R,1-4-5,5.50,40.0,220.1
鳴門,11R,5-1-2,2.24,98.0,219.7
江戸川,11R,1-2-4,6.64,33.1,219.6
桐生,5R,1-2-4,5.69,38.6,219.5
びわこ,6R,1-6-4,5.75,38.1,219.2
戸田,12R,3-2-1,3.80,57.7,219.2
平和島,2R,2-1-4,2.86,76.7,219.0
平和島,8R,1-2-6,3.40,64.2,218.5
宮島,8R,1-4-3,6.93,31.5,218.2
びわこ,10R,2-1-6,3.48,62.6,218.2
津,9R,1-2-4,11.18,19.5,218.0
戸田,5R,1-5-2,2.22,98.4,218.0
蒲郡,9R,1-5-3,3.10,70.2,218.0
桐生,1R,1-2-5,4.77,45.6,217.6
桐生,5R,2-4-1,5.81,37.4,217.4
津,2R,4-1-3,5.38,40.4,217.3
戸田,5R,1-3-4,7.76,28.0,217.2
蒲郡,7R,1-4-3,6.89,31.5,217.1
江戸川,9R,3-1-2,3.56,61.0,217.0
桐生,8R,1-3-5,4.92,44.0,216.4
江戸川,8R,1-2-4,2.49,86.7,215.9
住之江,12R,3-1-5,5.18,41.6,215.7
びわこ,12R,1-3-2,11.00,19.6,215.6
蒲郡,2R,4-1-3,2.30,93.7,215.2
平和島,1R,5-2-1,4.01,53.6,215.0
住之江,1R,2-1-4,5.05,42.5,214.7
江戸川,5R,2-3-1,7.86,27.3,214.5
宮島,12R,2-1-5,2.20,97.7,214.5
びわこ,6R,1-6-2,5.78,37.0,213.7
びわこ,3R,1-3-5,4.05,52.8,213.6
桐生,3R,1-3-2,3.69,57.8,213.1
住之江,6R,4-1-2,4.17,51.1,213.0
宮島,9R,3-2-1,4.92,43.3,212.9
福岡,8R,1-4-5,7.17,29.7,212.9
住之江,3R,1-2-3,10.59,20.1,212.8
津,2R,3-1-4,6.29,33.8,212.7
蒲郡,11R,1-5-2,3.18,66.8,212.6
平和島,3R,1-4-5,2.18,97.3,212.6
戸田,10R,1-3-4,11.01,19.3,212.5
福岡,5R,2-1-4,2.39,88.9,212.4
津,11R,4-1-2,3.57,59.4,212.2
戸田,3R,4-1-2,4.25,49.9,212.1
江戸川,12R,2-1-3,3.10,68.3,211.8
戸田,4R,2-1-4,9.68,21.8,211.0
平和島,8R,2-1-6,3.04,69.5,211.0
福岡,11R,3-2-1,3.18,66.4,211.0
鳴門,10R,1-4-3,13.26,15.9,210.8
平和島,3R,1-3-5,5.01,42.0,210.5
戸田,8R,1-3-5,5.01,42.0,210.5
江戸川,3R,1-4-3,7.18,29.3,210.3
蒲郡,6R,1-2-3,2.55,82.6,210.3
住之江,5R,2-3-1,2.51,83.8,210.0
福岡,6R,1-2-3,8.06,26.0,209.6
びわこ,11R,2-1-3,2.41,86.9,209.6
宮島,6R,1-2-3,6.31,33.2,209.6
戸田,1R,4-1-3,5.02,41.7,209.3
蒲郡,4R,1-4-5,2.93,71.5,209.3
江戸川,11R,2-1-3,4.71,44.4,209.1
鳴門,5R,1-2-4,16.19,12.9,208.8
鳴門,4R,1-5-3,4.06,51.4,208.8
宮島,10R,1-6-3,2.47,84.4,208.6
津,2R,3-1-2,3.54,58.9,208.2
宮島,9R,1-2-4,5.64,36.9,208.1
びわこ,5R,4-1-2,2.64,78.6,207.9
福岡,6R,1-5-4,3.04,68.3,207.9
宮島,9R,1-4-2,3.44,60.3,207.5
三国,11R,3-1-5,5.00,41.5,207.4
住之江,1R,1-2-4,12.49,16.6,207.3
宮島,12R,1-5-4,8.62,24.0,206.8
鳴門,4R,1-3-4,6.52,31.6,206.0
宮島,9R,1-2-3,9.15,22.5,205.9
鳴門,12R,2-1-3,4.51,45.6,205.8
びわこ,7R,5-2-1,2.53,81.2,205.8
桐生,2R,5-1-2,3.41,60.4,205.7
びわこ,4R,1-4-2,9.47,21.7,205.5
鳴門,12R,1-3-2,6.61,31.0,205.0
戸田,6R,2-4-1,7.04,29.1,205.0
戸田,8R,1-5-3,3.16,64.8,204.6
戸田,11R,1-4-3,8.14,25.1,204.3
戸田,6R,2-1-3,5.27,38.7,204.0
平和島,10R,2-3-1,6.12,33.3,203.8
江戸川,11R,3-1-2,5.51,37.0,203.8
津,3R,1-2-5,5.90,34.5,203.7
平和島,2R,1-2-5,9.89,20.6,203.6
三国,2R,1-4-2,2.11,96.2,202.6
宮島,4R,2-1-4,7.49,27.0,202.1
戸田,11R,1-3-4,16.56,12.2,202.1
住之江,2R,1-4-3,11.28,17.9,202.0
宮島,11R,2-5-1,2.10,96.3,201.8
蒲郡,1R,2-1-5,4.87,41.4,201.7
桐生,7R,1-2-4,2.19,91.9,201.7
鳴門,11R,5-3-1,3.35,59.9,200.7
桐生,1R,2-5-1,2.45,82.0,200.6
桐生,11R,4-3-1,2.38,84.2,200.4
戸田,11R,4-1-3,3.13,64.0,200.1
三国,6R,1-4-3,4.65,43.0,200.0
鳴門,2R,4-3-1,3.42,58.4,199.8
三国,2R,1-3-2,5.77,34.6,199.7
津,8R,3-1-2,4.24,47.1,199.6
住之江,8R,2-1-4,4.91,40.6,199.5
三国,6R,1-2-3,7.23,27.5,198.9
福岡,1R,2-1-3,2.01,99.1,198.8
桐生,5R,4-2-1,6.85,29.0,198.7
平和島,3R,1-2-3,5.89,33.7,198.4
福岡,11R,2-5-1,2.92,68.0,198.3
三国,9R,1-3-5,2.77,71.6,198.1
宮島,11R,5-1-2,2.25,88.2,198.0
三国,7R,5-3-2,2.75,71.9,198.0
住之江,6R,1-4-3,16.92,11.7,198.0
江戸川,10R,1-2-6,6.51,30.3,197.3
江戸川,3R,3-1-4,5.94,33.2,197.2
福岡,5R,1-4-3,8.76,22.5,197.1
戸田,12R,2-1-5,4.01,49.1,197.1
江戸川,9R,1-3-6,13.74,14.3,196.5
宮島,7R,1-2-3,7.67,25.6,196.4
蒲郡,8R,2-3-1,5.82,33.7,196.1
江戸川,9R,1-6-3,8.94,21.9,195.7
びわこ,5R,4-1-3,3.28,59.6,195.6
びわこ,5R,1-4-3,7.88,24.8,195.4
江戸川,9R,1-3-2,7.18,27.2,195.3
住之江,5R,1-2-4,8.31,23.5,195.2
住之江,6R,1-3-2,4.39,44.4,195.0
宮島,10R,1-5-4,3.44,56.7,195.0
宮島,1R,1-3-2,6.15,31.7,194.8
江戸川,6R,4-1-3,3.43,56.7,194.7
住之江,7R,1-2-3,5.07,38.4,194.7
津,4R,1-2-4,10.63,18.3,194.4
平和島,9R,3-4-1,3.63,53.5,194.3
平和島,3R,1-2-4,3.44,56.4,194.2
宮島,8R,1-5-2,6.91,28.1,194.2
蒲郡,11R,1-4-5,3.74,51.9,194.0
びわこ,2R,1-5-3,4.34,44.7,194.0
平和島,2R,1-6-2,4.09,47.4,193.8
宮島,3R,1-2-5,11.14,17.4,193.8
鳴門,11R,1-3-2,3.20,60.4,193.6
福岡,6R,1-3-2,7.53,25.7,193.6
蒲郡,5R,3-1-4,4.07,47.6,193.5
江戸川,11R,1-2-3,15.11,12.8,193.4
鳴門,8R,3-1-2,9.47,20.4,193.3
鳴門,7R,1-2-5,4.23,45.7,193.1
住之江,4R,3-1-2,2.89,66.8,193.1
戸田,7R,4-2-1,2.32,82.9,192.6
戸田,9R,2-1-4,2.24,85.8,192.4
江戸川,4R,1-4-2,12.48,15.4,192.2
江戸川,9R,1-3-4,5.43,35.4,192.1
住之江,1R,4-1-2,4.07,47.2,192.0
蒲郡,4R,1-4-3,9.79,19.6,191.9
桐生,7R,1-3-5,8.58,22.3,191.4
江戸川,6R,4-1-2,2.85,67.2,191.4
江戸川,11R,1-3-4,8.82,21.7,191.3
蒲郡,6R,4-2-1,4.79,39.9,191.2
津,11R,5-1-2,2.09,91.6,191.2
江戸川,2R,2-1-5,7.86,24.3,191.1
桐生,2R,1-2-5,3.23,59.1,190.9
蒲郡,3R,1-3-5,19.68,9.7,190.9
鳴門,6R,1-3-2,6.25,30.5,190.6
戸田,8R,3-2-1,2.04,93.3,190.5
戸田,7R,1-4-3,6.90,27.6,190.5
宮島,5R,3-1-5,2.77,68.6,190.3
戸田,9R,3-1-2,6.67,28.5,190.2
平和島,2R,1-2-6,8.51,22.3,189.9
住之江,4R,1-3-2,3.86,49.2,189.8
三国,9R,5-1-2,5.32,35.6,189.3
平和島,5R,3-1-2,1.90,99.5,189.3
蒲郡,6R,2-1-4,11.01,17.2,189.3
桐生,10R,5-2-1,2.07,91.3,189.0
江戸川,4R,1-2-5,4.10,46.0,188.6
びわこ,7R,4-1-2,3.10,60.7,188.4
江戸川,3R,3-1-2,4.13,45.6,188.4
住之江,9R,1-2-4,9.80,19.2,188.1
びわこ,8R,1-6-2,5.80,32.4,188.0
住之江,5R,4-1-2,3.70,50.8,187.9
宮島,1R,5-1-2,3.99,47.0,187.6
桐生,10R,1-2-3,5.84,32.1,187.4
三国,9R,1-3-2,2.32,80.7,187.3
宮島,2R,2-1-5,1.87,99.8,186.9
戸田,1R,1-4-3,5.75,32.5,186.9
住之江,7R,1-4-2,6.51,28.7,186.8
平和島,7R,4-2-1,3.54,52.7,186.7
江戸川,4R,4-1-2,5.69,32.7,185.9
びわこ,10R,1-2-5,3.00,61.8,185.7
宮島,3R,1-5-4,4.34,42.7,185.4
宮島,10R,4-1-5,2.11,87.9,185.3
住之江,5R,1-3-4,4.22,43.9,185.3
戸田,2R,2-1-3,7.69,24.1,185.2
戸田,2R,1-5-2,3.31,55.8,184.8
蒲郡,9R,1-6-2,3.60,51.2,184.5
津,7R,1-2-4,3.29,56.1,184.4
戸田,3R,4-1-3,7.91,23.3,184.4
戸田,10R,1-2-3,13.95,13.2,184.1
蒲郡,6R,2-4-1,8.76,21.0,184.0
三国,9R,5-3-1,2.18,84.4,184.0
津,7R,1-4-2,2.02,91.2,183.8
戸田,5R,1-4-5,8.87,20.7,183.7
平和島,2R,1-5-2,4.92,37.3,183.4
住之江,10R,2-4-1,2.47,74.1,183.4
平和島,3R,3-1-2,4.61,39.7,182.9
蒲郡,3R,1-5-4,1.84,99.0,182.6
戸田,3R,4-2-1,2.30,79.3,182.6
桐生,2R,1-5-6,2.18,83.9,182.6
福岡,5R,4-1-3,6.41,28.5,182.6
鳴門,1R,2-1-4,2.89,63.1,182.5
平和島,11R,1-4-2,3.97,45.9,182.3
蒲郡,8R,2-4-1,7.67,23.7,181.8
福岡,1R,5-1-3,2.07,87.7,181.7
住之江,12R,3-1-2,7.89,23.0,181.4
鳴門,9R,3-1-2,2.57,70.6,181.3
津,4R,1-4-5,1.95,92.8,181.1
江戸川,12R,4-1-2,2.32,78.0,181.0
びわこ,6R,1-6-3,4.89,37.0,180.8
鳴門,2R,1-4-3,7.20,25.1,180.7
津,3R,1-2-3,5.83,31.0,180.6
江戸川,12R,1-5-2,2.55,70.6,180.3
福岡,12R,1-5-2,3.29,54.7,180.2
蒲郡,9R,1-4-2,3.57,50.4,180.0
三国,6R,1-5-2,2.69,66.7,179.7
びわこ,4R,2-1-3,2.22,80.9,179.6
住之江,4R,3-2-1,2.32,77.3,179.4
江戸川,8R,4-2-1,2.49,72.0,179.2
三国,9R,1-5-4,2.35,76.2,179.2
宮島,3R,1-4-5,3.84,46.6,179.1
平和島,11R,1-3-4,15.69,11.4,178.9
桐生,2R,1-5-3,2.51,71.2,178.7
福岡,2R,1-4-5,4.20,42.5,178.5
三国,6R,1-3-4,3.26,54.7,178.4
蒲郡,4R,3-1-4,3.33,53.6,178.4
宮島,2R,1-5-6,2.80,63.7,178.2
