場,レース,買い目,推定確率%,オッズ(取得時),回収率%
鳴門,11R,1-4-5,4.77,57.3,273.5
平和島,2R,1-2-4,7.60,36.0,273.4
尼崎,12R,3-1-4,5.04,54.3,273.4
芦屋,10R,1-5-4,4.99,54.6,272.7
唐津,11R,1-5-3,4.60,59.3,272.5
桐生,5R,3-2-1,8.01,33.9,271.6
若松,4R,2-1-3,6.39,42.5,271.5
若松,9R,1-3-2,10.32,26.3,271.4
戸田,11R,1-5-4,6.73,40.3,271.3
宮島,8R,5-1-4,5.09,53.2,270.7
戸田,7R,1-2-3,9.14,29.6,270.7
大村,1R,3-1-4,6.92,39.1,270.4
平和島,7R,1-3-4,2.75,98.3,270.2
戸田,9R,2-1-3,12.39,21.8,270.1
戸田,9R,3-1-2,7.50,36.0,270.0
戸田,10R,1-3-6,3.11,86.6,269.5
住之江,7R,1-3-5,6.83,39.4,269.3
鳴門,1R,1-4-2,7.65,35.2,269.2
尼崎,4R,1-3-5,2.93,91.9,268.9
尼崎,9R,4-3-1,3.94,68.3,268.9
住之江,11R,3-1-4,6.84,39.1,267.4
住之江,3R,2-1-3,5.01,53.3,267.2
大村,5R,1-5-3,5.97,44.6,266.4
大村,2R,1-2-5,3.77,70.6,265.9
大村,10R,4-1-2,7.34,36.2,265.7
桐生,9R,2-1-4,3.92,67.8,265.6
平和島,4R,2-1-3,3.09,85.9,265.5
戸田,12R,1-2-5,18.16,14.6,265.1
尼崎,7R,1-5-4,7.93,33.4,265.0
宮島,5R,1-5-3,3.02,87.8,264.7
宮島,9R,1-3-4,3.93,67.4,264.7
宮島,1R,1-4-2,6.22,42.5,264.2
尼崎,8R,4-2-1,3.17,83.2,263.7
浜名湖,9R,1-3-5,3.95,66.6,263.2
平和島,9R,4-1-3,3.10,84.9,263.0
戸田,3R,1-2-3,12.80,20.5,262.3
桐生,2R,1-3-4,4.22,62.1,262.3
大村,8R,4-2-1,3.52,74.3,261.6
戸田,12R,1-5-2,9.03,28.9,260.9
住之江,1R,1-2-4,11.38,22.9,260.6
宮島,10R,3-4-1,5.08,51.3,260.5
戸田,1R,1-2-5,4.82,54.1,260.5
常滑,9R,4-1-2,4.57,57.0,260.4
浜名湖,5R,2-1-4,5.64,46.1,260.1
戸田,11R,1-2-5,11.55,22.5,260.0
宮島,7R,1-3-5,4.02,64.7,259.8
尼崎,10R,2-1-4,3.19,81.5,259.8
住之江,10R,3-1-4,7.73,33.6,259.8
浜名湖,8R,1-2-4,4.64,56.0,259.6
浜名湖,1R,1-5-2,3.26,79.6,259.6
平和島,5R,1-5-3,4.29,60.4,259.0
常滑,2R,4-1-3,3.08,84.0,259.0
丸亀,7R,1-6-4,3.29,78.6,258.9
大村,3R,1-2-4,5.30,48.8,258.8
浜名湖,7R,2-4-1,2.93,88.3,258.5
唐津,10R,1-4-3,7.04,36.7,258.4
芦屋,7R,1-2-4,14.04,18.4,258.4
芦屋,5R,1-4-2,4.81,53.7,258.3
桐生,9R,1-2-3,10.40,24.8,258.0
住之江,7R,3-1-4,4.27,60.3,257.8
芦屋,6R,2-1-3,6.84,37.7,257.7
浜名湖,6R,2-1-3,5.19,49.6,257.5
住之江,2R,1-4-6,3.59,71.6,257.2
大村,7R,1-6-3,3.02,85.0,257.0
大村,10R,1-4-2,12.17,21.1,256.8
戸田,8R,1-3-2,3.30,77.7,256.8
唐津,8R,4-2-1,4.77,53.8,256.7
若松,5R,3-1-4,3.07,83.4,256.4
戸田,3R,1-3-2,5.40,47.4,256.0
宮島,4R,1-2-3,3.87,66.1,255.7
芦屋,10R,1-5-3,3.37,75.9,255.5
宮島,4R,1-3-2,5.30,48.2,255.5
尼崎,5R,3-1-2,5.37,47.5,254.9
戸田,3R,2-1-4,3.12,81.6,254.8
尼崎,11R,4-1-5,5.16,49.4,254.7
戸田,8R,2-1-4,3.34,76.1,254.5
丸亀,6R,1-4-5,4.34,58.6,254.5
平和島,11R,1-2-5,2.74,93.0,254.4
芦屋,8R,1-3-2,9.82,25.9,254.4
平和島,3R,2-1-3,16.08,15.8,254.0
住之江,2R,1-3-4,5.19,48.8,253.1
戸田,7R,1-2-5,4.47,56.5,252.7
江戸川,12R,3-1-4,7.43,34.0,252.6
江戸川,6R,1-5-4,11.69,21.6,252.5
戸田,10R,1-5-2,4.76,53.0,252.2
若松,3R,2-1-4,8.75,28.8,252.1
宮島,7R,1-4-2,8.45,29.8,251.9
尼崎,5R,1-3-2,19.82,12.7,251.8
住之江,3R,2-3-1,2.72,92.7,251.7
浜名湖,3R,1-3-2,3.90,64.6,251.7
宮島,6R,3-1-2,4.06,61.9,251.3
芦屋,6R,1-3-2,10.51,23.9,251.2
芦屋,11R,1-6-4,2.60,96.5,251.1
唐津,6R,4-1-2,6.34,39.6,251.1
桐生,7R,1-2-3,7.38,34.0,250.9
江戸川,3R,1-4-5,4.75,52.8,250.7
鳴門,8R,1-2-4,13.40,18.7,250.6
桐生,10R,1-3-2,14.56,17.2,250.5
尼崎,9R,3-2-1,2.53,98.8,250.3
桐生,7R,1-5-3,5.43,46.0,250.0
浜名湖,9R,1-2-6,6.36,39.3,249.8
戸田,11R,1-3-2,3.52,71.0,249.8
宮島,2R,1-4-2,8.22,30.4,249.8
戸田,10R,1-6-3,3.32,75.2,249.6
江戸川,11R,1-4-2,9.70,25.7,249.4
戸田,12R,1-2-4,11.18,22.3,249.3
桐生,11R,1-2-4,9.67,25.7,248.4
浜名湖,10R,1-2-4,7.75,32.0,248.1
平和島,10R,2-1-5,9.72,25.5,248.0
浜名湖,10R,1-2-3,3.45,71.9,247.7
丸亀,10R,1-4-5,6.11,40.5,247.5
芦屋,5R,1-4-3,11.94,20.7,247.2
若松,1R,1-4-5,3.18,77.5,246.8
桐生,12R,5-1-2,3.69,66.7,246.0
桐生,5R,1-3-2,5.40,45.5,245.6
住之江,4R,1-2-4,3.24,75.6,244.8
鳴門,6R,2-1-3,7.21,33.9,244.4
鳴門,8R,2-1-4,3.35,72.9,244.1
住之江,5R,1-3-4,7.46,32.7,244.0
尼崎,8R,2-1-3,5.82,41.9,243.8
常滑,12R,3-1-4,2.63,92.6,243.6
若松,11R,3-1-6,3.90,62.3,243.1
鳴門,6R,2-3-1,8.90,27.3,242.9
桐生,12R,2-1-5,5.37,45.2,242.8
唐津,9R,1-5-4,4.05,59.8,242.5
若松,11R,1-3-4,10.82,22.4,242.4
丸亀,2R,5-3-1,4.18,57.7,241.2
浜名湖,10R,2-4-1,5.69,42.4,241.1
住之江,1R,2-1-3,7.28,33.1,240.9
芦屋,2R,1-3-4,5.88,40.9,240.4
若松,6R,4-1-2,8.18,29.4,240.4
唐津,9R,3-1-4,2.96,81.2,240.4
戸田,2R,1-3-2,3.38,71.2,240.4
江戸川,5R,5-1-2,3.18,75.6,240.0
宮島,7R,1-3-4,12.83,18.7,239.9
桐生,12R,4-1-2,2.79,85.9,239.6
丸亀,6R,1-3-4,4.56,52.5,239.5
戸田,4R,1-4-2,3.52,68.0,239.2
桐生,10R,3-1-2,5.57,42.9,239.1
尼崎,9R,1-4-3,4.94,48.1,237.8
桐生,4R,2-1-3,3.86,61.2,236.4
浜名湖,7R,2-1-4,4.25,55.5,235.9
尼崎,9R,4-1-2,2.44,96.3,235.3
住之江,4R,1-4-2,5.06,46.5,235.2
戸田,2R,1-5-2,3.80,61.8,235.0
若松,1R,1-5-4,2.58,91.2,234.9
芦屋,10R,1-3-4,7.20,32.6,234.6
大村,8R,1-4-5,3.51,66.6,233.9
浜名湖,10R,4-1-2,3.58,65.2,233.7
鳴門,4R,1-4-5,4.04,57.8,233.7
鳴門,2R,3-1-2,7.49,31.2,233.6
唐津,9R,4-1-3,4.84,48.2,233.5
尼崎,4R,1-2-3,4.82,48.4,233.3
桐生,7R,3-1-2,5.75,40.5,233.0
唐津,12R,4-1-2,2.36,98.6,232.9
戸田,2R,5-1-2,2.64,88.3,232.8
唐津,5R,1-4-2,8.97,25.9,232.2
平和島,1R,1-4-2,15.47,15.0,232.0
戸田,11R,1-2-4,4.73,49.1,232.0
浜名湖,11R,3-1-5,6.20,37.4,232.0
芦屋,2R,1-5-3,2.88,80.6,232.0
江戸川,5R,1-2-5,4.57,50.7,231.9
若松,3R,2-4-1,5.78,40.1,231.8
若松,6R,4-1-3,3.85,60.1,231.6
江戸川,4R,1-3-2,13.08,17.7,231.6
江戸川,8R,5-1-2,2.95,78.6,231.6
桐生,12R,2-1-4,4.52,51.2,231.6
丸亀,4R,2-1-4,3.77,61.5,231.6
江戸川,4R,3-2-1,12.55,18.4,231.0
浜名湖,12R,1-4-5,3.93,58.7,230.9
江戸川,11R,2-1-4,8.77,26.3,230.7
平和島,7R,1-2-3,11.25,20.5,230.7
江戸川,6R,1-3-4,4.70,49.0,230.5
鳴門,2R,3-1-6,2.97,77.6,230.5
戸田,3R,1-2-5,6.90,33.4,230.3
平和島,7R,3-2-1,3.26,70.5,230.1
浜名湖,9R,1-2-4,2.65,86.6,229.9
江戸川,7R,1-4-2,4.64,49.5,229.9
住之江,4R,1-4-3,20.33,11.3,229.7
常滑,12R,1-4-3,4.08,56.2,229.5
宮島,5R,1-3-4,2.92,78.5,229.2
丸亀,3R,1-5-3,8.54,26.8,228.9
浜名湖,5R,4-2-1,3.96,57.8,228.9
桐生,3R,4-1-2,14.13,16.2,228.9
江戸川,5R,5-2-1,3.64,62.8,228.9
平和島,8R,4-1-3,5.01,45.7,228.7
常滑,9R,1-2-4,5.95,38.3,228.0
江戸川,8R,1-5-2,3.36,67.7,227.7
平和島,5R,1-5-2,5.62,40.5,227.7
江戸川,7R,4-1-2,2.98,76.3,227.5
桐生,10R,2-3-1,2.41,94.1,227.2
尼崎,1R,3-1-2,12.46,18.2,226.8
大村,11R,2-1-4,5.15,44.0,226.7
尼崎,1R,2-3-1,3.57,63.5,226.6
戸田,2R,1-2-4,3.84,59.0,226.5
平和島,7R,2-1-3,7.73,29.3,226.5
江戸川,5R,2-1-5,5.16,43.9,226.4
若松,10R,1-5-3,2.48,91.4,226.2
宮島,7R,1-5-3,2.77,81.7,226.2
宮島,6R,1-3-4,3.99,56.7,226.0
住之江,8R,3-1-2,2.40,93.9,225.7
浜名湖,10R,1-4-2,4.68,48.2,225.4
尼崎,11R,4-1-6,2.94,76.6,225.3
鳴門,12R,1-2-5,19.74,11.4,225.0
戸田,7R,1-5-2,4.25,52.9,224.9
常滑,10R,1-4-3,5.58,40.3,224.8
若松,12R,3-4-1,2.84,79.0,224.3
江戸川,3R,2-4-1,3.86,58.0,224.0
宮島,4R,1-2-5,4.42,50.6,223.7
尼崎,1R,3-4-1,5.44,41.1,223.7
丸亀,10R,1-4-3,9.12,24.5,223.4
丸亀,4R,1-3-2,11.00,20.3,223.3
浜名湖,12R,1-4-2,11.22,19.9,223.2
平和島,5R,1-2-5,4.47,49.8,222.7
唐津,4R,4-1-6,3.51,63.4,222.5
桐生,3R,2-1-4,2.61,85.0,222.2
宮島,12R,2-1-4,2.75,80.7,222.1
丸亀,12R,2-1-4,4.98,44.6,221.9
住之江,6R,4-1-3,9.09,24.4,221.7
唐津,12R,1-4-2,11.85,18.7,221.6
唐津,8R,2-4-1,5.30,41.8,221.4
平和島,5R,1-5-4,3.05,72.5,221.4
住之江,7R,4-1-3,2.37,93.3,221.1
江戸川,7R,1-4-5,3.19,69.3,221.0
戸田,8R,1-4-5,2.41,91.7,220.9
芦屋,8R,3-2-1,7.97,27.7,220.8
平和島,2R,1-3-2,4.43,49.8,220.7
浜名湖,8R,4-1-2,6.54,33.7,220.6
若松,7R,3-1-2,2.82,78.3,220.5
宮島,3R,2-1-5,2.79,78.9,220.5
宮島,12R,2-3-1,2.57,85.6,219.9
住之江,1R,2-1-5,4.64,47.3,219.5
桐生,9R,1-3-2,9.14,24.0,219.3
丸亀,12R,2-1-3,7.29,30.0,218.8
唐津,7R,3-1-4,2.30,95.3,218.8
江戸川,6R,1-4-3,5.11,42.7,218.3
桐生,3R,1-4-5,3.80,57.4,217.8
宮島,6R,2-1-3,2.75,79.2,217.8
平和島,1R,1-3-4,4.98,43.7,217.7
芦屋,11R,1-4-5,14.91,14.6,217.7
唐津,8R,2-3-1,3.22,67.6,217.6
