場,レース,買い目,推定確率%,オッズ(取得時),回収率%
江戸川,8R,1-4-3,7.41,41.5,307.4
尼崎,8R,1-2-4,3.93,78.0,306.6
大村,11R,2-3-1,4.50,68.1,306.2
尼崎,7R,2-1-4,5.74,53.3,306.0
平和島,10R,1-2-4,8.96,34.1,305.6
鳴門,11R,1-2-4,7.12,42.8,304.8
びわこ,2R,4-1-3,5.10,59.7,304.6
桐生,1R,2-1-3,10.99,27.7,304.3
桐生,4R,2-1-4,6.15,49.4,303.7
びわこ,8R,1-2-3,13.49,22.5,303.6
尼崎,6R,4-1-2,8.01,37.7,302.1
津,12R,3-2-1,3.64,82.8,301.2
平和島,6R,1-3-2,6.03,49.4,297.8
蒲郡,12R,3-1-2,9.43,31.4,296.0
桐生,2R,1-2-3,5.71,51.7,295.3
平和島,9R,1-3-4,21.40,13.8,295.3
津,12R,3-1-4,4.17,70.7,295.1
桐生,1R,2-1-4,3.24,91.1,295.1
鳴門,9R,1-3-2,9.30,31.7,294.8
津,8R,5-1-3,3.86,76.1,294.1
児島,8R,3-2-1,3.43,85.3,292.5
平和島,10R,1-2-5,4.48,65.3,292.4
鳴門,5R,1-4-3,4.71,61.5,289.8
尼崎,3R,1-5-4,3.30,87.5,288.8
平和島,6R,1-3-4,4.30,67.2,288.7
桐生,6R,1-4-3,11.83,24.4,288.7
平和島,10R,2-1-3,3.21,89.6,287.3
桐生,7R,1-3-4,14.22,20.2,287.1
びわこ,3R,4-1-3,11.04,26.0,287.0
児島,7R,4-1-2,3.58,80.1,286.7
蒲郡,9R,1-4-3,17.59,16.3,286.7
江戸川,2R,1-6-2,3.07,93.1,285.6
児島,9R,1-3-4,9.68,29.4,284.7
尼崎,4R,1-5-4,3.72,76.5,284.6
蒲郡,9R,1-3-2,3.59,79.2,284.0
桐生,4R,1-2-6,7.55,37.6,283.8
鳴門,7R,1-4-2,4.15,68.1,282.8
桐生,2R,1-3-4,4.65,60.8,282.4
大村,8R,1-4-3,9.50,29.7,282.2
桐生,9R,4-1-3,4.22,66.8,281.7
児島,3R,2-4-1,5.09,55.2,280.8
児島,10R,2-1-3,7.51,37.4,280.7
三国,5R,4-1-2,3.03,92.5,280.7
桐生,6R,1-3-2,10.83,25.9,280.6
平和島,8R,1-2-4,9.63,29.1,280.1
大村,11R,2-1-4,6.52,42.9,279.8
大村,10R,1-5-2,4.53,61.7,279.4
尼崎,9R,2-1-4,2.99,93.3,278.9
桐生,2R,4-1-3,4.12,67.5,277.9
びわこ,9R,1-2-4,27.21,10.2,277.5
平和島,3R,1-4-5,3.02,91.7,277.2
津,8R,1-5-4,6.43,42.9,275.9
びわこ,8R,1-3-2,13.27,20.7,274.8
大村,1R,2-1-3,4.13,66.4,274.3
江戸川,12R,1-5-3,5.20,52.7,274.2
尼崎,9R,1-4-2,7.04,38.9,273.9
江戸川,8R,4-1-3,7.97,34.2,272.5
平和島,3R,1-4-2,3.68,73.9,271.9
びわこ,6R,3-1-4,4.59,59.2,271.9
びわこ,5R,1-4-2,15.27,17.8,271.8
蒲郡,10R,3-2-1,3.01,90.4,271.8
びわこ,3R,4-2-1,2.95,91.8,270.9
江戸川,8R,1-2-4,5.41,50.0,270.6
江戸川,11R,3-1-4,5.17,52.3,270.4
江戸川,9R,1-4-5,3.28,82.4,270.4
桐生,3R,1-2-4,3.87,69.6,269.6
尼崎,10R,1-3-4,11.64,23.1,268.8
平和島,11R,1-4-5,4.26,62.8,267.3
平和島,4R,1-3-5,4.71,56.7,267.1
蒲郡,10R,2-1-3,5.43,49.2,267.1
尼崎,10R,3-1-4,8.57,31.1,266.5
平和島,6R,2-1-3,4.09,65.1,266.4
桐生,10R,2-1-4,3.21,82.8,266.1
びわこ,5R,1-4-3,6.20,42.9,265.9
尼崎,9R,1-2-4,6.06,43.9,265.9
江戸川,9R,1-3-4,3.83,69.3,265.3
桐生,11R,1-2-4,12.65,20.9,264.4
平和島,5R,1-2-5,4.87,54.2,264.1
尼崎,11R,1-3-5,5.84,45.2,264.1
尼崎,2R,1-4-3,3.02,87.3,263.5
三国,8R,5-1-2,2.73,96.3,263.3
鳴門,11R,2-1-4,2.75,95.5,262.5
大村,7R,2-1-5,4.60,57.1,262.4
尼崎,7R,1-2-4,6.96,37.6,261.7
津,3R,1-3-4,8.82,29.5,260.1
桐生,5R,1-5-4,4.47,57.5,257.1
児島,4R,4-1-3,8.41,30.4,255.8
鳴門,12R,2-1-4,2.73,93.8,255.8
江戸川,8R,4-2-1,6.31,40.5,255.6
尼崎,2R,1-4-2,2.70,94.5,255.5
平和島,1R,1-2-3,4.23,60.4,255.3
尼崎,1R,2-1-3,5.41,47.2,255.2
尼崎,6R,4-3-1,2.76,92.4,254.8
びわこ,9R,1-4-2,9.74,26.1,254.3
大村,9R,2-3-1,4.37,58.1,253.8
三国,6R,3-1-2,8.44,30.0,253.2
蒲郡,11R,1-2-4,12.45,20.3,252.8
尼崎,8R,1-4-2,2.85,88.6,252.1
三国,7R,2-1-4,3.17,79.5,251.8
鳴門,7R,1-4-3,4.79,52.5,251.6
びわこ,11R,1-4-3,17.32,14.5,251.1
江戸川,11R,4-1-3,5.38,46.7,251.0
蒲郡,9R,1-3-4,15.11,16.6,250.9
平和島,2R,1-3-4,3.59,69.8,250.7
尼崎,6R,4-1-3,8.98,27.9,250.6
平和島,6R,3-1-4,4.63,54.1,250.5
蒲郡,1R,1-3-2,12.57,19.8,249.0
尼崎,5R,5-1-2,7.79,31.9,248.6
江戸川,5R,2-1-3,6.78,36.5,247.6
平和島,4R,1-5-4,4.42,55.8,246.8
津,10R,1-5-2,7.34,33.6,246.5
児島,12R,4-1-3,7.20,34.2,246.3
桐生,8R,1-3-4,6.92,35.5,245.7
桐生,10R,1-2-6,5.37,45.7,245.5
びわこ,1R,2-1-3,4.92,49.8,245.2
蒲郡,3R,1-2-4,3.97,61.7,244.9
津,12R,3-1-2,5.83,42.0,244.8
鳴門,8R,3-1-5,4.55,53.7,244.2
津,9R,2-1-4,9.06,26.9,243.7
三国,9R,4-2-1,2.56,95.0,243.4
平和島,10R,1-5-2,2.75,88.5,243.3
鳴門,8R,3-5-1,3.00,80.7,242.2
びわこ,4R,1-6-5,2.53,95.6,242.1
蒲郡,1R,2-1-3,8.21,29.4,241.5
三国,3R,2-1-3,2.53,95.1,240.3
大村,5R,3-1-4,2.57,93.4,240.1
児島,10R,4-2-1,4.08,58.8,239.6
児島,10R,4-1-2,3.54,67.4,238.9
児島,5R,1-4-2,8.04,29.7,238.7
三国,9R,2-4-1,2.92,81.5,238.0
尼崎,5R,5-2-1,5.86,40.6,237.9
桐生,4R,2-1-3,8.94,26.5,236.8
桐生,10R,1-6-2,3.04,77.9,236.7
桐生,6R,3-1-4,5.15,45.9,236.5
びわこ,12R,1-6-3,4.64,50.9,236.2
桐生,3R,1-3-2,5.04,46.8,236.0
大村,4R,2-1-5,5.16,45.7,235.6
江戸川,9R,1-4-6,3.99,59.0,235.3
びわこ,1R,3-1-2,12.25,19.2,235.2
桐生,10R,2-1-3,4.34,54.1,235.0
平和島,2R,4-1-3,3.38,69.5,234.8
鳴門,9R,1-2-3,10.27,22.8,234.1
津,6R,4-1-5,4.31,54.3,234.1
江戸川,1R,1-5-3,3.65,64.0,233.4
江戸川,2R,1-2-6,7.81,29.9,233.4
児島,11R,2-1-5,3.53,66.1,233.1
三国,8R,1-5-2,8.99,25.7,231.0
三国,10R,4-3-1,3.17,72.5,230.2
三国,8R,2-1-5,3.43,67.1,230.2
津,5R,1-4-5,16.75,13.7,229.5
三国,12R,3-1-4,6.75,34.0,229.5
平和島,10R,1-4-2,6.46,35.5,229.3
鳴門,10R,4-1-2,6.88,33.3,229.2
蒲郡,5R,2-1-5,2.45,93.5,229.1
平和島,3R,4-5-1,4.15,55.0,228.2
江戸川,6R,1-6-2,4.20,54.3,228.2
児島,6R,4-2-1,2.38,95.7,227.4
蒲郡,9R,1-4-2,5.11,44.5,227.3
びわこ,12R,3-1-2,4.44,51.1,226.8
江戸川,5R,1-2-5,7.04,32.2,226.6
桐生,2R,2-1-4,6.99,32.4,226.6
鳴門,9R,2-1-4,2.88,78.6,226.4
蒲郡,6R,1-6-3,4.84,46.7,226.0
江戸川,3R,3-1-2,8.05,28.0,225.4
津,11R,2-1-5,2.83,79.6,225.3
江戸川,5R,1-2-3,9.75,23.1,225.1
蒲郡,9R,3-4-1,2.97,75.5,224.6
尼崎,11R,1-5-3,4.97,45.2,224.5
津,9R,1-4-2,7.34,30.6,224.5
尼崎,12R,1-4-5,8.50,26.4,224.3
児島,7R,4-2-1,2.45,91.5,224.0
蒲郡,5R,2-1-3,3.96,56.5,223.9
蒲郡,8R,1-4-2,5.66,39.5,223.7
三国,12R,4-3-1,2.92,76.4,223.3
大村,12R,1-6-5,2.30,97.1,223.1
平和島,12R,2-1-3,3.11,71.7,222.9
津,12R,2-3-1,3.50,63.5,222.3
桐生,6R,1-3-6,2.83,78.6,222.2
三国,3R,3-1-4,3.20,69.5,222.2
蒲郡,5R,3-2-1,4.02,55.2,222.1
津,5R,4-1-2,2.36,94.2,222.1
尼崎,4R,1-4-3,5.94,37.3,221.4
江戸川,1R,1-5-4,2.22,99.2,220.7
津,6R,4-5-1,2.37,93.0,220.3
びわこ,9R,1-2-3,13.99,15.7,219.7
びわこ,5R,1-6-4,2.31,95.2,219.6
三国,2R,2-3-1,3.76,58.3,218.9
平和島,9R,1-5-3,2.32,93.8,217.5
平和島,5R,2-1-5,4.19,51.6,216.3
児島,2R,3-1-5,2.32,93.1,216.1
児島,8R,1-3-4,2.76,78.3,216.1
三国,9R,4-1-2,3.56,60.7,216.0
尼崎,7R,2-4-1,6.16,35.0,215.8
桐生,7R,1-4-2,7.98,27.0,215.5
津,10R,1-5-3,4.94,43.6,215.2
児島,1R,1-5-2,5.36,40.1,215.1
津,6R,1-5-4,4.91,43.8,215.1
三国,10R,4-3-2,2.89,74.4,215.0
尼崎,7R,1-4-2,10.04,21.4,214.9
三国,7R,4-1-3,2.15,100.0,214.7
鳴門,7R,1-2-4,5.22,41.0,214.0
鳴門,12R,1-2-3,14.96,14.3,213.9
桐生,9R,3-1-2,2.27,94.1,213.9
三国,7R,1-4-2,13.53,15.8,213.8
大村,10R,1-2-5,8.98,23.8,213.7
平和島,9R,4-3-1,3.69,57.9,213.6
桐生,12R,2-1-3,4.57,46.7,213.6
桐生,3R,1-2-5,3.64,58.6,213.5
大村,10R,1-2-4,12.36,17.2,212.5
びわこ,11R,3-1-4,4.02,52.8,212.4
江戸川,3R,1-3-4,12.00,17.7,212.3
江戸川,5R,1-3-2,7.05,30.1,212.2
尼崎,7R,4-1-3,4.59,46.2,212.1
江戸川,3R,3-1-4,11.77,18.0,211.9
津,8R,1-5-2,8.30,25.5,211.5
尼崎,12R,1-4-3,4.47,47.3,211.5
桐生,6R,1-3-4,18.71,11.3,211.4
平和島,6R,3-4-1,3.38,62.5,211.2
児島,9R,1-6-3,3.66,57.6,211.0
平和島,4R,3-1-5,3.35,62.9,210.6
尼崎,4R,4-1-3,2.81,74.9,210.5
鳴門,2R,4-2-1,3.20,65.7,210.1
児島,4R,4-3-1,5.71,36.7,209.7
桐生,1R,3-1-2,2.65,79.0,209.6
尼崎,10R,3-4-1,3.43,61.0,209.2
蒲郡,2R,1-5-3,3.20,65.3,209.1
尼崎,11R,2-1-3,2.88,72.3,208.3
桐生,3R,1-2-3,6.30,33.0,207.9
尼崎,7R,4-1-2,10.64,19.5,207.5
鳴門,11R,4-1-3,2.42,85.8,207.4
桐生,2R,3-1-2,2.22,93.5,207.4
江戸川,5R,2-1-5,4.90,42.3,207.2
蒲郡,10R,1-3-2,9.49,21.8,206.9
びわこ,12R,3-1-6,3.00,68.9,206.7
蒲郡,12R,1-3-2,25.79,8.0,206.3
蒲郡,3R,4-2-3,2.57,80.4,206.2
尼崎,12R,1-5-4,12.22,16.8,205.3
桐生,4R,1-6-2,3.17,64.6,205.1
平和島,2R,2-1-4,2.09,97.7,204.4
尼崎,11R,1-3-2,12.94,15.8,204.4
桐生,3R,2-1-3,5.63,36.3,204.2
蒲郡,8R,2-3-1,2.07,98.7,204.2
児島,12R,4-3-1,3.22,63.3,204.1
尼崎,7R,4-3-1,2.53,80.7,204.0
三国,11R,2-1-6,3.22,63.2,203.5
鳴門,1R,1-4-3,12.71,16.0,203.3
大村,4R,2-4-1,2.32,87.7,203.2
桐生,8R,1-2-3,4.41,46.0,203.0
蒲郡,2R,4-1-3,5.75,35.3,203.0
平和島,11R,1-3-4,4.47,45.3,202.7
大村,5R,4-1-5,2.89,70.2,202.6
三国,10R,3-4-2,2.60,78.0,202.6
蒲郡,2R,1-4-5,6.37,31.7,202.0
三国,7R,4-1-5,4.94,40.9,201.9
蒲郡,3R,2-4-3,2.73,73.7,201.5
尼崎,3R,4-1-5,2.18,92.3,201.3
大村,7R,2-3-4,2.01,100.0,201.2
児島,9R,2-1-3,2.31,87.0,201.1
児島,3R,1-4-2,6.10,32.9,200.7
蒲郡,8R,2-1-3,5.20,38.6,200.6
鳴門,8R,3-1-2,7.85,25.5,200.2
尼崎,11R,3-1-2,2.18,91.5,199.9
鳴門,11R,1-4-3,6.79,29.4,199.7
蒲郡,7R,4-1-2,2.70,74.0,199.7
平和島,1R,2-1-4,10.72,18.6,199.4
三国,12R,1-4-3,19.14,10.4,199.1
児島,8R,3-1-2,4.56,43.6,198.6
津,8R,2-1-5,3.31,60.0,198.5
江戸川,9R,1-2-4,15.27,13.0,198.5
鳴門,2R,1-4-3,3.07,64.6,198.3
津,1R,1-5-2,10.76,18.4,198.0
江戸川,12R,1-3-5,4.99,39.6,197.7
三国,10R,3-4-1,2.85,69.2,197.5
蒲郡,8R,1-4-3,4.33,45.5,197.1
江戸川,6R,2-1-4,2.09,94.2,196.4
平和島,6R,3-2-1,5.46,36.0,196.4
平和島,7R,3-2-1,3.98,49.3,196.2
大村,8R,3-1-4,3.77,51.8,195.1
蒲郡,11R,1-4-3,3.15,61.9,194.9
平和島,9R,1-3-2,3.79,51.3,194.6
三国,5R,1-4-3,2.60,74.1,193.0
江戸川,10R,4-1-5,3.04,63.3,192.4
びわこ,2R,1-4-2,7.60,25.3,192.4
桐生,5R,1-5-3,2.07,92.7,192.1
大村,7R,3-2-1,3.32,57.7,191.6
びわこ,6R,3-1-5,3.79,50.5,191.2
児島,2R,1-5-3,4.35,43.9,191.0
びわこ,9R,1-3-2,4.30,44.4,190.9
尼崎,10R,1-4-3,6.42,29.7,190.7
津,10R,1-2-5,10.24,18.6,190.4
大村,9R,2-3-4,4.37,43.6,190.3
蒲郡,7R,3-1-2,2.39,79.5,190.3
大村,9R,2-1-3,3.18,59.8,190.0
びわこ,8R,3-1-2,2.11,90.1,189.9
桐生,11R,1-4-5,2.91,65.2,189.9
江戸川,10R,3-1-4,4.56,41.6,189.7
蒲郡,2R,1-3-4,9.63,19.7,189.6
児島,2R,1-3-2,12.98,14.6,189.5
鳴門,8R,1-3-5,3.44,55.0,189.4
江戸川,7R,4-2-1,3.25,58.2,189.2
桐生,5R,1-2-5,2.95,64.1,189.2
びわこ,2R,4-3-1,2.02,93.7,189.1
蒲郡,2R,1-4-2,4.56,41.4,189.0
児島,12R,1-2-4,6.80,27.8,188.9
びわこ,11R,4-1-2,3.29,57.2,188.3
蒲郡,1R,1-2-3,16.96,11.1,188.3
児島,3R,4-2-1,4.06,46.3,188.0
江戸川,9R,1-6-4,2.91,64.6,187.9
児島,9R,3-1-2,4.80,39.1,187.7
蒲郡,7R,4-1-3,4.46,42.0,187.5
児島,10R,2-3-1,3.64,51.5,187.4
江戸川,12R,1-5-4,3.64,51.4,187.1
平和島,5R,1-3-5,2.38,78.7,187.1
三国,10R,2-4-1,2.41,77.5,186.8
大村,8R,1-4-2,9.20,20.3,186.8
大村,6R,1-5-4,3.20,58.2,186.5
平和島,4R,5-4-1,2.28,81.6,186.1
三国,5R,1-4-2,9.26,20.1,186.1
びわこ,5R,4-1-5,4.75,39.2,186.0
蒲郡,8R,2-1-4,3.76,49.3,185.6
びわこ,1R,2-3-1,3.14,59.1,185.3
桐生,5R,4-1-5,2.89,64.1,185.0
びわこ,10R,2-1-5,3.02,61.3,185.0
三国,1R,1-4-2,13.40,13.8,184.9
児島,3R,4-1-2,4.47,41.3,184.8
江戸川,6R,1-2-6,5.67,32.6,184.7
鳴門,12R,1-4-2,4.46,41.4,184.7
蒲郡,4R,2-1-4,3.26,56.5,184.4
平和島,6R,2-3-1,4.47,41.2,184.2
桐生,1R,1-2-3,5.97,30.8,184.0
蒲郡,10R,1-2-3,9.21,19.9,183.4
尼崎,7R,4-2-1,7.92,23.1,182.9
鳴門,11R,2-1-3,4.47,40.8,182.5
三国,12R,4-1-2,2.72,67.0,182.4
桐生,3R,2-1-5,3.25,56.0,182.2
三国,3R,4-1-3,3.78,48.2,182.1
蒲郡,3R,2-1-4,4.46,40.8,182.0
三国,11R,6-1-2,2.71,67.2,181.9
三国,11R,1-6-2,6.31,28.8,181.8
鳴門,4R,2-3-1,1.90,95.7,181.7
平和島,3R,2-4-1,3.78,48.1,181.7
児島,8R,2-1-3,2.22,81.7,181.7
児島,5R,1-2-4,9.04,20.1,181.7
びわこ,1R,3-2-1,4.21,43.2,181.7
江戸川,5R,1-2-4,3.28,55.4,181.6
蒲郡,11R,1-5-4,2.69,67.6,181.5
鳴門,10R,1-4-2,7.13,25.4,181.1
びわこ,10R,2-1-4,6.63,27.3,181.1
三国,11R,3-1-2,2.02,89.4,180.8
児島,9R,1-2-4,2.31,78.3,180.8
江戸川,9R,1-5-4,2.30,78.4,180.7
蒲郡,6R,6-2-1,2.61,69.2,180.7
蒲郡,10R,2-1-4,3.51,51.4,180.7
江戸川,10R,1-4-5,7.03,25.7,180.6
児島,11R,2-1-3,2.35,76.8,180.5
大村,1R,1-4-3,5.37,33.6,180.5
江戸川,3R,1-4-3,4.33,41.6,180.3
津,6R,4-1-3,4.70,38.3,180.2
びわこ,12R,3-1-4,3.22,55.8,179.7
桐生,11R,1-3-4,4.13,43.4,179.4
児島,5R,1-5-4,2.60,68.9,178.9
鳴門,2R,1-4-2,8.09,22.1,178.8
蒲郡,3R,2-3-1,1.82,98.3,178.7
平和島,4R,1-5-3,7.44,24.0,178.5
びわこ,3R,1-4-3,11.52,15.5,178.5
平和島,9R,1-3-5,6.18,28.9,178.5
びわこ,3R,4-3-1,4.98,35.8,178.4
鳴門,11R,1-2-3,11.59,15.3,177.4
桐生,12R,1-3-4,4.92,36.0,177.2
江戸川,3R,1-3-2,8.20,21.6,177.2
桐生,5R,1-5-6,2.23,79.4,176.9
蒲郡,10R,3-1-4,3.86,45.8,176.8
三国,10R,3-2-4,2.21,80.0,176.7
平和島,8R,1-2-5,2.68,65.8,176.3
鳴門,5R,1-3-4,7.73,22.8,176.2
三国,1R,1-5-4,1.82,96.9,176.1
蒲郡,1R,3-1-2,5.35,32.9,175.9
鳴門,5R,2-1-3,2.52,69.8,175.8
大村,4R,2-5-1,3.04,57.8,175.7
江戸川,4R,4-1-3,2.74,64.1,175.5
大村,5R,1-3-4,8.47,20.7,175.4
びわこ,3R,1-4-2,7.61,23.0,174.9
鳴門,6R,1-4-3,5.66,30.9,174.7
江戸川,7R,2-5-1,3.93,44.4,174.5
江戸川,6R,1-2-5,7.55,23.1,174.5
びわこ,10R,2-4-1,2.08,83.6,174.3
児島,2R,3-2-1,1.80,97.0,174.2
鳴門,5R,3-1-4,5.53,31.5,174.2
大村,1R,3-1-4,4.04,43.1,173.9
児島,7R,1-2-5,2.25,77.3,173.9
児島,9R,1-3-5,4.26,40.8,173.7
尼崎,12R,1-5-3,13.16,13.2,173.7
蒲郡,8R,1-2-4,7.55,23.0,173.6
平和島,11R,1-5-4,5.01,34.6,173.5
江戸川,7R,2-1-5,6.62,26.1,172.7
大村,12R,2-1-6,3.05,56.7,172.7
児島,6R,1-2-4,5.20,33.2,172.5
平和島,11R,1-2-5,7.83,22.0,172.3
鳴門,7R,2-1-4,2.60,66.3,172.1
桐生,1R,2-3-4,2.71,63.5,172.1
津,12R,2-1-4,3.41,50.5,172.1
津,6R,4-3-1,2.66,64.6,171.7
江戸川,5R,2-1-4,2.28,75.2,171.5
尼崎,9R,4-1-6,2.89,59.2,171.2
桐生,2R,4-2-1,4.08,41.9,171.0
桐生,8R,1-4-5,8.68,19.7,171.0
平和島,7R,3-1-2,3.47,49.3,170.9
三国,1R,1-4-3,6.92,24.7,170.9
津,10R,2-1-5,2.43,70.0,170.3
三国,7R,1-5-4,4.78,35.6,170.1
江戸川,9R,2-1-4,2.38,71.3,170.0
尼崎,8R,2-3-1,2.48,68.4,169.4
大村,12R,1-3-6,4.52,37.5,169.4
児島,6R,2-1-4,7.06,24.0,169.3
三国,8R,2-1-4,2.51,67.4,169.3
大村,9R,2-1-4,1.80,93.8,168.6
三国,1R,4-1-2,3.15,53.4,168.4
江戸川,5R,1-4-2,1.77,95.2,168.2
児島,6R,1-2-3,9.05,18.5,167.5
桐生,5R,1-5-2,3.36,49.8,167.4
児島,9R,4-1-3,1.92,87.0,167.4
尼崎,1R,1-2-3,11.23,14.9,167.3
児島,1R,1-3-2,6.99,23.9,166.9
鳴門,5R,5-1-3,2.12,78.8,166.9
鳴門,12R,1-2-4,6.39,26.1,166.9
尼崎,10R,1-2-3,2.81,59.4,166.7
津,9R,2-1-5,4.93,33.8,166.5
津,8R,1-5-3,5.07,32.8,166.3
児島,11R,1-5-4,2.69,61.8,166.1
江戸川,10R,3-4-1,1.75,94.9,166.1
平和島,5R,1-5-2,4.67,35.5,165.8
