場,レース,買い目,推定確率%,オッズ(取得時),回収率%
桐生,6R,2-1-5,4.21,70.6,297.5
徳山,7R,2-1-4,5.42,54.7,296.6
津,9R,1-3-4,12.17,24.3,295.8
常滑,7R,1-4-5,4.23,69.9,295.6
徳山,3R,2-1-3,5.01,58.7,294.3
尼崎,2R,2-3-1,3.44,85.1,292.8
桐生,2R,4-1-2,3.63,80.5,292.6
鳴門,8R,1-2-4,4.76,61.4,292.6
徳山,1R,2-1-4,2.95,99.1,292.2
桐生,6R,1-2-5,10.84,26.9,291.7
常滑,8R,3-1-4,4.24,68.6,290.9
丸亀,1R,1-2-4,5.40,53.7,290.0
平和島,12R,1-4-5,9.90,29.3,290.0
鳴門,6R,4-1-5,15.10,19.2,290.0
びわこ,9R,1-5-4,5.62,51.6,289.9
びわこ,12R,2-3-1,4.39,65.8,289.1
津,7R,1-4-2,4.62,62.4,288.5
三国,8R,1-6-2,3.10,92.8,287.9
平和島,11R,3-1-5,3.04,94.6,287.7
鳴門,11R,1-4-3,4.11,69.9,287.3
津,3R,4-1-3,4.14,69.2,286.4
鳴門,8R,1-4-2,2.96,96.5,286.0
蒲郡,6R,1-2-3,6.13,46.6,285.7
鳴門,8R,1-2-3,3.50,81.6,285.5
桐生,4R,5-1-4,3.59,79.3,284.7
尼崎,2R,1-2-3,5.33,53.4,284.4
びわこ,9R,4-1-5,2.86,99.2,283.9
尼崎,3R,2-3-1,9.93,28.5,283.1
宮島,3R,2-3-1,6.43,44.0,282.8
徳山,5R,4-1-2,4.21,67.2,282.6
桐生,1R,1-4-3,7.57,37.3,282.3
蒲郡,6R,1-4-3,6.12,46.1,282.3
びわこ,8R,2-3-1,9.56,29.5,281.9
常滑,11R,4-1-2,3.50,80.1,280.6
桐生,8R,4-3-1,3.50,79.9,279.7
津,5R,1-2-5,7.59,36.8,279.2
尼崎,11R,4-1-3,3.01,92.3,278.0
福岡,6R,1-4-2,3.88,71.4,277.1
びわこ,12R,3-1-2,5.62,49.3,276.9
鳴門,9R,1-2-4,7.56,36.5,275.8
津,5R,2-1-5,3.64,75.8,275.6
丸亀,3R,3-1-2,6.31,43.6,275.0
徳山,12R,3-1-4,5.21,52.7,274.4
宮島,12R,1-5-3,12.08,22.7,274.2
鳴門,11R,1-3-4,13.09,20.9,273.7
びわこ,5R,4-3-1,4.10,66.7,273.6
平和島,1R,1-2-4,7.55,36.2,273.1
平和島,12R,1-4-3,10.65,25.6,272.7
鳴門,10R,3-1-2,6.40,42.4,271.4
蒲郡,3R,3-4-1,3.09,87.4,270.0
常滑,5R,4-2-1,4.62,58.4,269.7
蒲郡,8R,3-2-1,4.75,56.4,268.0
津,4R,1-5-3,4.81,55.6,267.7
尼崎,8R,1-3-2,4.05,65.9,267.1
尼崎,11R,2-1-4,4.65,57.3,266.7
常滑,4R,3-1-4,5.85,45.6,266.7
宮島,2R,4-1-3,3.70,71.9,266.1
桐生,9R,4-3-1,2.86,93.0,266.1
三国,2R,2-3-1,4.05,65.5,265.6
蒲郡,4R,5-1-2,3.17,83.9,265.6
桐生,7R,2-1-3,4.34,61.1,265.3
福岡,6R,1-4-5,2.87,92.1,264.1
びわこ,2R,1-3-2,5.77,45.7,263.6
鳴門,8R,2-3-1,3.70,71.1,263.0
平和島,8R,3-1-4,2.74,95.6,261.6
丸亀,1R,2-1-3,16.14,16.2,261.5
びわこ,3R,3-2-1,3.04,86.0,261.5
津,7R,2-4-1,5.74,45.4,260.8
平和島,1R,1-5-4,6.14,42.5,260.8
三国,10R,1-2-3,6.13,42.3,259.3
丸亀,10R,3-1-2,4.42,58.6,259.2
尼崎,4R,4-1-2,7.40,34.9,258.4
びわこ,2R,1-3-4,4.51,57.3,258.2
鳴門,5R,1-2-5,2.87,89.7,257.0
尼崎,11R,2-1-3,2.89,88.9,256.9
三国,6R,2-3-1,5.20,49.3,256.5
三国,6R,3-1-2,3.18,80.3,255.7
徳山,11R,2-3-1,3.41,74.9,255.5
びわこ,6R,1-4-3,5.55,46.0,255.3
尼崎,6R,2-1-4,4.54,56.2,255.2
鳴門,10R,3-2-1,3.17,80.3,254.8
徳山,4R,1-4-5,7.95,32.0,254.5
鳴門,9R,1-3-2,4.24,60.0,254.4
蒲郡,9R,3-1-2,5.87,43.3,254.3
福岡,6R,1-5-4,3.18,79.8,253.6
丸亀,12R,1-3-2,14.91,17.0,253.5
蒲郡,12R,2-1-4,4.81,52.6,253.0
福岡,4R,1-3-2,12.49,20.2,252.4
福岡,12R,2-1-4,7.86,32.1,252.3
津,5R,1-4-2,3.35,75.2,252.3
蒲郡,11R,2-1-4,4.57,55.0,251.2
宮島,10R,2-3-1,4.17,60.2,251.1
桐生,10R,2-1-3,4.02,62.2,250.3
鳴門,6R,1-4-5,11.75,21.3,250.2
平和島,11R,1-3-5,10.12,24.7,250.1
びわこ,1R,1-4-2,10.54,23.7,249.7
蒲郡,7R,3-1-2,4.68,53.3,249.6
平和島,6R,1-5-4,6.82,36.4,248.4
蒲郡,9R,1-2-5,3.51,70.5,247.7
丸亀,10R,1-3-2,11.55,21.4,247.2
福岡,12R,4-2-1,3.37,73.2,246.9
常滑,10R,5-1-2,2.79,88.4,246.6
蒲郡,8R,2-1-4,5.29,46.5,246.1
平和島,11R,1-3-2,22.74,10.8,245.6
三国,9R,2-4-1,4.66,52.6,245.4
鳴門,5R,1-2-3,6.96,35.2,244.9
三国,4R,2-1-4,6.39,38.3,244.9
鳴門,6R,1-4-3,5.44,44.8,243.8
宮島,12R,1-5-2,6.00,40.6,243.6
尼崎,1R,1-3-4,4.28,56.9,243.5
徳山,4R,1-4-3,4.28,56.8,243.3
宮島,8R,4-2-1,3.78,64.3,243.0
宮島,1R,4-1-3,3.21,75.7,243.0
津,4R,1-5-4,3.93,61.6,242.3
蒲郡,6R,1-2-6,3.79,63.7,241.7
尼崎,1R,3-1-2,9.45,25.5,240.9
尼崎,1R,1-3-2,5.72,42.1,240.7
蒲郡,5R,2-1-3,8.88,27.1,240.7
宮島,3R,2-4-3,2.49,96.3,240.0
鳴門,8R,4-1-2,2.72,88.1,239.9
鳴門,5R,2-1-4,3.36,71.4,239.8
びわこ,3R,3-1-4,3.18,75.1,239.0
桐生,9R,1-4-3,11.85,20.1,238.2
鳴門,5R,2-1-3,8.89,26.8,238.2
福岡,4R,2-3-1,3.42,69.5,238.0
びわこ,6R,1-2-3,5.71,41.7,237.9
福岡,12R,2-4-1,3.31,71.8,237.5
三国,1R,1-5-3,3.29,71.9,236.5
桐生,11R,2-1-3,6.85,34.5,236.4
三国,5R,1-3-2,6.74,35.0,236.0
三国,7R,3-1-2,4.13,57.1,235.8
尼崎,8R,1-2-3,7.48,31.5,235.6
丸亀,2R,4-1-2,5.27,44.7,235.5
常滑,11R,2-1-3,4.12,57.1,235.5
宮島,10R,4-1-3,2.90,81.2,235.3
丸亀,12R,2-1-3,7.97,29.5,235.1
宮島,3R,2-1-3,7.54,31.1,234.6
尼崎,12R,1-5-3,3.79,61.7,233.9
尼崎,9R,1-6-3,4.09,57.1,233.4
びわこ,1R,4-1-2,10.69,21.8,233.1
津,12R,1-5-4,4.84,48.0,232.3
徳山,8R,2-5-1,2.37,97.9,232.0
丸亀,2R,4-1-3,4.71,49.2,231.9
蒲郡,5R,2-3-1,3.13,73.7,231.0
尼崎,2R,1-2-5,3.26,70.7,230.8
三国,7R,3-4-1,2.82,81.4,229.9
尼崎,1R,1-3-5,2.39,96.2,229.5
宮島,10R,3-4-1,2.37,96.5,229.2
三国,12R,1-5-4,4.16,55.0,228.9
鳴門,6R,4-3-1,2.83,80.6,228.1
平和島,1R,1-4-5,8.74,26.1,228.0
津,3R,1-3-4,2.95,77.1,227.8
鳴門,8R,2-1-3,4.75,47.9,227.8
桐生,2R,2-4-1,7.22,31.5,227.5
丸亀,3R,2-1-3,2.36,96.5,227.4
津,2R,1-3-4,3.64,62.3,226.9
徳山,1R,1-2-4,7.84,28.9,226.7
徳山,4R,4-1-5,3.15,71.9,226.7
鳴門,12R,1-3-2,13.71,16.5,226.2
びわこ,9R,1-4-2,6.96,32.5,226.2
福岡,2R,1-4-2,13.87,16.3,226.0
宮島,11R,3-1-4,9.97,22.6,225.2
尼崎,5R,4-1-3,5.04,44.6,224.8
宮島,8R,4-3-1,4.15,54.1,224.7
宮島,7R,3-1-2,9.67,23.2,224.4
鳴門,7R,1-4-2,8.05,27.8,223.8
尼崎,8R,2-1-3,9.44,23.7,223.6
桐生,5R,2-1-5,3.17,70.6,223.5
桐生,8R,3-1-4,8.56,26.1,223.3
平和島,4R,3-1-4,2.46,90.7,222.7
福岡,1R,2-1-3,5.57,40.0,222.6
鳴門,11R,3-1-4,7.75,28.7,222.6
蒲郡,10R,4-1-3,3.55,62.6,222.2
鳴門,5R,2-1-5,3.66,60.6,221.8
宮島,7R,1-3-2,7.95,27.9,221.7
尼崎,8R,2-3-1,6.63,33.4,221.4
津,5R,5-1-4,3.34,66.1,220.8
宮島,1R,3-1-4,3.83,57.6,220.7
津,12R,2-1-4,3.48,63.4,220.5
蒲郡,8R,2-1-3,18.84,11.7,220.4
三国,4R,1-4-2,4.27,51.5,219.9
桐生,1R,3-4-1,6.85,32.1,219.8
丸亀,8R,1-4-2,5.07,43.3,219.7
びわこ,11R,2-1-4,5.32,41.2,219.4
平和島,8R,4-1-3,4.29,51.1,219.2
平和島,2R,1-4-3,17.25,12.7,219.1
宮島,11R,3-1-2,12.81,17.1,219.0
丸亀,6R,1-2-4,3.24,67.5,219.0
びわこ,6R,1-3-2,4.71,46.5,219.0
鳴門,9R,1-3-4,2.22,98.3,218.6
桐生,10R,1-3-2,9.75,22.4,218.5
鳴門,5R,3-1-2,2.81,77.6,218.4
びわこ,6R,2-1-3,2.95,73.9,218.3
鳴門,11R,1-3-5,10.23,21.3,217.9
宮島,2R,3-4-1,3.60,60.5,217.8
丸亀,8R,1-3-2,7.85,27.7,217.6
徳山,11R,3-1-4,2.88,75.5,217.6
丸亀,11R,3-1-2,4.25,51.2,217.5
尼崎,5R,1-4-3,10.41,20.9,217.5
桐生,6R,2-1-3,3.59,60.5,217.3
蒲郡,5R,1-3-2,7.36,29.5,217.1
徳山,6R,1-3-5,7.53,28.8,216.7
蒲郡,8R,1-2-3,12.96,16.7,216.5
宮島,5R,1-6-3,5.10,42.3,215.7
徳山,1R,2-1-3,6.53,33.0,215.5
びわこ,7R,1-5-2,2.66,81.0,215.3
平和島,11R,1-3-4,5.80,37.1,215.0
鳴門,5R,3-2-1,3.67,58.6,214.9
びわこ,7R,1-5-3,2.17,98.7,214.6
津,10R,1-5-3,5.03,42.4,213.3
徳山,10R,5-1-2,2.70,78.8,212.8
蒲郡,3R,1-3-2,2.93,72.6,212.6
三国,12R,1-5-3,8.05,26.4,212.4
丸亀,8R,1-4-3,3.03,70.1,212.4
平和島,12R,1-4-2,9.02,23.5,212.0
平和島,11R,1-5-3,4.63,45.8,212.0
鳴門,4R,3-1-6,2.12,99.6,211.5
常滑,2R,4-1-3,5.18,40.8,211.3
びわこ,3R,4-1-2,3.02,69.9,211.1
徳山,10R,1-5-4,4.23,49.9,210.9
津,5R,1-5-4,6.34,33.2,210.5
びわこ,10R,3-1-2,3.32,63.3,210.5
平和島,5R,2-3-1,9.48,22.2,210.4
びわこ,5R,3-4-2,2.15,97.8,209.8
津,12R,4-2-1,3.09,67.8,209.6
びわこ,4R,4-1-3,2.89,72.6,209.5
宮島,5R,1-3-2,6.82,30.7,209.4
平和島,4R,1-3-2,10.41,20.1,209.3
丸亀,6R,1-4-5,8.10,25.8,209.0
びわこ,2R,4-2-1,2.53,82.5,209.0
蒲郡,11R,4-1-2,7.72,27.0,208.5
津,7R,2-1-4,11.71,17.8,208.4
津,10R,1-3-2,14.86,14.0,208.0
三国,6R,2-1-3,4.14,50.2,207.9
びわこ,6R,4-1-2,4.41,47.1,207.6
蒲郡,9R,1-3-2,14.20,14.6,207.4
福岡,4R,1-4-3,3.11,66.7,207.2
三国,7R,3-1-4,4.01,51.5,206.8
徳山,1R,1-6-2,2.34,88.3,206.5
津,5R,1-2-4,3.83,53.9,206.5
宮島,3R,3-2-1,3.54,58.3,206.4
津,1R,5-1-2,3.09,66.7,206.3
桐生,1R,1-3-4,9.82,21.0,206.1
福岡,9R,1-5-2,3.15,65.5,206.0
宮島,7R,3-2-1,9.98,20.6,205.6
尼崎,1R,2-3-1,3.35,61.4,205.6
宮島,8R,1-4-2,7.48,27.5,205.6
びわこ,2R,1-4-2,7.48,27.5,205.6
平和島,11R,1-4-3,2.40,85.2,204.6
福岡,5R,4-1-2,3.11,65.8,204.3
丸亀,4R,5-1-3,8.01,25.5,204.3
徳山,9R,1-5-4,4.64,44.0,204.2
徳山,5R,1-4-3,14.27,14.3,204.0
蒲郡,7R,1-4-3,10.46,19.5,204.0
平和島,5R,2-1-3,7.25,28.1,203.7
桐生,3R,1-6-5,2.95,69.0,203.4
三国,12R,3-1-5,2.41,84.5,203.4
宮島,5R,1-4-3,2.15,94.4,202.7
蒲郡,1R,4-2-1,2.69,75.3,202.7
福岡,9R,1-3-5,11.25,18.0,202.5
蒲郡,4R,5-2-3,3.55,57.0,202.3
尼崎,1R,3-1-4,7.07,28.6,202.2
鳴門,7R,1-3-4,2.09,96.8,201.9
尼崎,8R,4-1-2,2.44,82.7,201.8
徳山,7R,2-4-1,2.16,93.2,201.7
蒲郡,4R,5-1-3,2.07,97.6,201.7
三国,8R,1-2-5,2.19,92.1,201.6
福岡,10R,2-4-1,2.21,91.1,201.6
常滑,9R,3-1-5,4.74,42.5,201.3
宮島,4R,1-5-6,3.27,61.5,200.8
宮島,3R,2-5-1,4.36,46.0,200.7
徳山,7R,4-1-2,6.49,30.9,200.5
宮島,6R,2-1-3,2.50,80.2,200.5
福岡,12R,1-4-2,16.98,11.8,200.4
丸亀,2R,3-4-1,2.96,67.7,200.2
津,11R,4-1-2,2.63,76.0,200.2
三国,9R,1-4-2,6.58,30.4,200.0
丸亀,9R,1-5-3,3.31,60.4,199.9
平和島,10R,5-1-2,2.20,90.7,199.2
三国,9R,5-1-4,2.32,86.0,199.2
平和島,8R,2-1-3,2.17,91.8,199.1
丸亀,3R,3-4-1,2.25,88.4,198.9
津,6R,1-4-2,2.16,91.7,198.2
福岡,5R,1-4-2,7.61,26.0,198.0
鳴門,8R,4-2-1,3.85,51.4,197.9
徳山,12R,3-1-5,3.33,59.4,197.8
津,11R,3-1-4,5.81,34.0,197.7
津,3R,4-2-1,4.42,44.7,197.7
三国,1R,1-3-5,2.52,78.5,197.7
宮島,11R,3-1-5,11.10,17.8,197.5
丸亀,8R,2-1-3,6.13,32.2,197.5
平和島,3R,4-1-3,5.16,38.3,197.4
福岡,1R,1-2-5,3.60,54.7,197.1
びわこ,6R,4-1-3,2.86,68.9,196.9
津,4R,4-1-5,2.42,81.5,196.8
丸亀,10R,2-1-3,7.26,27.1,196.8
平和島,1R,1-3-4,5.65,34.8,196.7
鳴門,11R,3-1-2,6.69,29.4,196.7
常滑,11R,2-1-4,4.46,44.1,196.5
平和島,10R,1-4-2,4.54,43.3,196.5
びわこ,3R,1-4-3,4.17,47.0,196.0
びわこ,6R,1-3-4,4.63,42.3,195.7
常滑,2R,3-1-2,2.40,81.5,195.5
三国,10R,2-1-3,7.94,24.5,194.6
福岡,3R,4-3-1,3.17,61.4,194.6
桐生,2R,2-4-3,4.91,39.6,194.5
桐生,8R,3-4-1,3.93,49.4,194.3
びわこ,2R,1-2-3,7.19,27.0,194.2
桐生,4R,5-3-1,1.95,99.7,194.1
徳山,9R,1-4-3,9.85,19.7,194.1
福岡,7R,1-3-4,4.35,44.6,193.9
徳山,1R,1-4-2,2.64,73.5,193.9
桐生,11R,1-3-2,23.03,8.4,193.4
平和島,6R,1-2-5,5.00,38.6,193.0
宮島,1R,3-1-5,2.11,91.4,192.8
蒲郡,3R,1-3-5,2.51,76.7,192.7
丸亀,7R,4-1-2,2.63,73.3,192.7
津,8R,4-2-1,3.73,51.6,192.6
びわこ,7R,1-4-5,2.45,78.5,192.4
宮島,9R,3-1-2,3.36,57.2,192.3
びわこ,1R,4-2-1,9.02,21.3,192.2
びわこ,2R,2-1-3,4.50,42.7,192.0
宮島,9R,1-3-4,4.33,44.3,192.0
平和島,5R,3-2-1,11.70,16.4,191.9
尼崎,10R,3-1-2,3.65,52.5,191.7
宮島,10R,3-1-4,3.01,63.6,191.4
徳山,12R,2-3-1,2.82,67.8,191.1
蒲郡,7R,1-3-2,7.49,25.5,191.0
鳴門,5R,2-5-1,1.94,98.2,190.8
津,8R,4-1-2,3.29,57.8,190.3
徳山,6R,1-5-2,3.27,58.1,190.3
福岡,3R,4-1-3,3.36,56.5,190.1
徳山,3R,2-1-5,2.28,83.2,190.0
蒲郡,8R,2-3-1,9.55,19.9,190.0
桐生,3R,1-4-5,5.97,31.8,189.8
丸亀,5R,1-4-3,3.73,50.8,189.7
宮島,11R,3-5-1,2.76,68.8,189.6
丸亀,8R,3-1-2,3.86,49.0,189.1
蒲郡,8R,1-2-4,3.64,51.9,189.1
蒲郡,4R,5-3-2,2.81,66.9,187.9
平和島,5R,3-1-2,11.97,15.7,187.9
びわこ,6R,3-1-4,2.15,87.5,187.8
尼崎,7R,1-2-4,13.80,13.6,187.7
桐生,8R,3-1-2,2.24,83.9,187.6
鳴門,7R,2-4-1,3.69,50.8,187.4
徳山,3R,1-4-2,2.65,70.7,187.2
津,11R,3-1-2,2.00,93.7,187.2
平和島,9R,2-1-3,2.96,63.2,186.9
桐生,6R,1-2-3,9.24,20.2,186.7
宮島,9R,1-2-4,7.58,24.6,186.6
福岡,11R,1-5-2,6.69,27.9,186.5
三国,4R,2-1-3,10.97,17.0,186.5
びわこ,4R,1-4-3,9.85,18.9,186.2
福岡,3R,2-1-3,2.57,72.5,186.2
三国,10R,2-3-1,6.35,29.3,186.1
鳴門,2R,4-2-1,2.47,75.3,186.1
徳山,10R,5-1-4,2.25,82.4,185.7
鳴門,3R,1-4-2,3.24,57.3,185.6
鳴門,3R,1-5-2,3.18,58.3,185.6
宮島,1R,1-3-5,8.23,22.5,185.2
三国,7R,3-2-1,2.93,63.2,185.2
宮島,10R,4-3-2,2.03,91.4,185.2
鳴門,10R,4-3-1,5.49,33.7,185.1
常滑,2R,4-1-2,1.89,97.7,184.9
蒲郡,2R,4-1-3,3.11,59.5,184.8
鳴門,9R,1-2-3,6.15,30.0,184.6
尼崎,1R,1-3-6,1.85,99.5,184.5
津,6R,1-4-5,2.19,84.1,184.0
福岡,3R,2-3-1,2.42,75.8,183.7
鳴門,5R,1-3-2,3.59,51.1,183.7
津,10R,1-4-3,2.71,67.6,183.5
蒲郡,1R,4-1-2,2.51,73.0,183.4
平和島,7R,1-5-2,6.84,26.8,183.2
福岡,3R,1-4-3,5.04,36.3,183.1
鳴門,11R,1-3-2,11.30,16.2,183.0
蒲郡,12R,1-2-4,23.11,7.9,182.6
桐生,8R,1-4-3,10.99,16.6,182.5
鳴門,5R,2-3-1,5.98,30.5,182.5
常滑,1R,2-1-5,2.54,71.7,182.4
びわこ,3R,1-4-2,4.69,38.7,181.7
徳山,3R,1-3-2,10.73,16.9,181.4
蒲郡,7R,1-4-2,2.52,71.9,181.3
常滑,10R,1-6-2,2.18,83.3,181.2
尼崎,9R,1-5-3,4.02,45.0,181.1
津,3R,1-2-4,6.49,27.9,181.1
津,5R,2-1-4,1.84,98.6,181.0
津,7R,1-2-5,3.38,53.4,180.7
津,4R,4-5-1,2.04,88.6,180.7
常滑,9R,3-1-4,8.14,22.2,180.7
津,10R,1-2-3,4.27,42.3,180.7
常滑,6R,1-5-3,5.98,30.2,180.5
津,1R,5-1-3,2.39,75.3,180.1
尼崎,4R,1-4-2,10.75,16.7,179.5
宮島,11R,3-2-1,3.26,55.0,179.5
びわこ,12R,2-1-3,8.84,20.3,179.4
鳴門,4R,2-1-3,5.68,31.6,179.4
宮島,8R,1-4-3,8.00,22.4,179.3
蒲郡,9R,1-2-3,13.79,13.0,179.2
常滑,2R,1-5-3,1.86,96.1,178.8
宮島,2R,3-1-4,4.25,42.0,178.5
蒲郡,2R,4-1-2,10.74,16.6,178.3
尼崎,2R,1-5-2,3.07,58.1,178.2
桐生,4R,1-4-5,2.73,65.1,178.0
福岡,6R,5-1-2,3.59,49.5,177.9
徳山,5R,1-4-2,8.46,21.0,177.6
蒲郡,11R,1-4-2,17.05,10.4,177.3
徳山,11R,2-1-3,7.09,25.0,177.2
蒲郡,3R,1-2-3,2.15,82.3,177.0
びわこ,5R,4-1-3,3.72,47.6,177.0
蒲郡,10R,1-4-3,12.03,14.7,176.9
桐生,12R,4-1-3,1.85,95.8,176.8
津,1R,2-1-5,3.38,52.3,176.8
徳山,2R,5-1-3,3.27,54.0,176.6
宮島,9R,3-1-4,2.85,62.0,176.4
蒲郡,5R,1-2-3,13.46,13.1,176.4
桐生,11R,1-2-3,22.61,7.8,176.3
びわこ,11R,3-1-2,2.84,62.0,176.3
蒲郡,7R,1-2-3,3.68,47.9,176.1
常滑,8R,4-1-2,1.84,95.9,176.0
尼崎,6R,2-4-1,2.19,80.4,176.0
三国,2R,2-1-6,3.79,46.4,175.7
福岡,4R,2-1-3,4.49,39.1,175.6
びわこ,4R,1-3-2,15.22,11.5,175.0
