場,レース,買い目,推定確率%,オッズ(取得時),回収率%
桐生,9R,1-4-3,5.18,56.8,294.4
住之江,5R,1-4-3,5.87,50.1,294.0
住之江,6R,2-1-3,8.25,35.6,293.8
戸田,6R,1-4-3,7.55,38.8,293.0
平和島,8R,2-1-4,4.02,72.4,291.1
鳴門,2R,1-2-4,3.60,80.7,290.8
江戸川,6R,5-1-4,3.28,88.3,290.0
津,3R,3-1-2,5.42,53.4,289.3
浜名湖,1R,2-4-3,6.19,46.7,289.1
若松,4R,1-3-4,6.29,45.8,288.3
下関,2R,5-3-1,3.09,93.2,288.1
宮島,8R,1-2-4,5.01,57.5,288.0
宮島,4R,5-1-4,7.98,36.0,287.4
若松,5R,4-2-1,4.35,66.1,287.3
浜名湖,7R,1-3-2,7.68,37.3,286.4
江戸川,9R,1-3-5,5.70,50.2,286.2
平和島,9R,1-3-4,4.37,65.5,286.1
戸田,8R,3-1-2,3.48,82.0,285.0
住之江,7R,2-1-4,4.45,64.1,285.0
浜名湖,12R,3-1-2,4.41,64.6,284.6
芦屋,8R,3-1-2,9.30,30.6,284.5
浜名湖,7R,3-1-2,3.34,85.1,284.3
下関,9R,3-1-4,3.60,78.9,283.8
三国,7R,4-1-3,5.06,56.1,283.7
戸田,5R,1-4-2,10.79,26.3,283.7
津,5R,2-1-5,3.02,94.0,283.6
津,8R,1-3-2,5.26,53.8,283.0
住之江,6R,2-1-5,3.68,76.9,282.6
津,4R,3-2-1,5.06,55.7,282.1
若松,3R,2-1-5,4.09,68.9,282.0
若松,2R,2-3-4,3.34,84.1,281.3
宮島,9R,2-1-3,3.70,76.1,281.3
宮島,9R,1-2-5,6.92,40.6,281.0
平和島,3R,4-1-3,9.75,28.8,280.9
桐生,7R,1-3-2,22.62,12.4,280.5
住之江,6R,1-2-5,4.38,64.1,280.5
下関,5R,2-1-3,7.25,38.6,279.9
浜名湖,5R,2-1-4,3.62,77.3,279.8
津,9R,1-3-2,7.82,35.7,279.2
鳴門,11R,5-1-2,5.29,52.6,278.3
戸田,7R,3-1-2,3.91,71.1,278.2
浜名湖,1R,2-3-4,4.88,56.9,277.8
三国,8R,3-2-1,5.73,48.4,277.4
若松,8R,2-1-4,4.31,64.3,277.3
江戸川,7R,1-4-2,27.18,10.2,277.2
下関,2R,1-5-4,3.17,87.3,276.5
津,6R,1-4-2,8.52,32.4,276.2
若松,5R,2-4-1,7.36,37.4,275.4
宮島,12R,1-2-4,23.51,11.7,275.0
芦屋,6R,1-2-4,4.76,57.8,274.9
宮島,1R,2-1-4,4.50,61.0,274.7
三国,4R,3-2-1,4.42,62.1,274.6
三国,12R,1-3-2,12.51,21.9,273.9
桐生,1R,3-1-2,5.18,52.9,273.8
芦屋,3R,3-1-2,3.54,77.2,273.1
宮島,7R,1-5-2,6.99,39.0,272.6
江戸川,8R,1-5-2,7.48,36.4,272.1
若松,6R,1-3-2,11.77,23.1,271.9
津,2R,5-2-1,3.16,86.0,271.4
平和島,9R,1-4-3,4.30,63.1,271.1
戸田,7R,1-3-4,16.62,16.3,271.0
住之江,5R,1-4-2,13.34,20.3,270.9
桐生,1R,4-3-1,4.18,64.7,270.3
桐生,11R,4-1-3,3.20,84.4,269.7
鳴門,7R,1-3-2,4.10,65.7,269.7
鳴門,2R,1-4-3,2.78,97.0,269.7
鳴門,11R,2-5-1,4.28,63.0,269.5
江戸川,8R,5-1-2,6.43,41.8,268.7
下関,2R,5-4-1,3.27,82.2,268.5
三国,2R,3-1-2,5.78,46.4,268.1
浜名湖,2R,1-2-4,13.53,19.8,267.9
住之江,4R,2-1-5,6.41,41.7,267.3
浜名湖,1R,4-2-1,4.58,58.2,266.6
戸田,7R,1-4-3,12.91,20.6,265.9
下関,2R,1-5-3,3.05,87.3,265.9
浜名湖,1R,2-3-1,2.81,94.7,265.8
芦屋,6R,2-3-1,6.78,39.2,265.7
住之江,7R,2-4-3,5.75,46.0,264.3
江戸川,8R,1-5-4,4.03,65.5,264.1
下関,10R,1-5-4,6.36,41.4,263.3
若松,7R,3-1-5,6.60,39.8,262.8
津,7R,2-1-3,17.14,15.3,262.2
桐生,5R,1-5-2,6.24,42.0,261.9
下関,6R,2-5-1,7.46,35.0,261.2
芦屋,7R,4-1-2,2.67,97.8,261.1
宮島,2R,1-3-4,9.14,28.5,260.6
津,7R,3-1-2,3.90,66.6,259.9
桐生,10R,1-4-3,10.26,25.3,259.6
桐生,1R,3-1-4,8.53,30.3,258.4
若松,9R,1-5-2,3.30,78.3,258.3
下関,1R,3-2-1,4.57,56.2,257.1
桐生,2R,1-4-2,2.94,87.4,256.8
芦屋,4R,2-1-3,6.48,39.6,256.8
宮島,6R,4-1-2,3.90,65.9,256.8
下関,10R,1-4-3,6.35,40.3,256.0
住之江,6R,3-1-2,2.93,87.4,255.9
若松,6R,1-2-3,6.20,41.2,255.5
津,7R,1-2-3,14.10,18.1,255.2
下関,4R,1-3-2,11.00,23.2,255.2
平和島,4R,2-1-3,3.75,67.9,254.5
宮島,9R,1-2-3,4.49,56.6,254.1
平和島,2R,2-1-5,2.89,87.8,253.7
鳴門,1R,1-4-3,3.92,64.7,253.6
平和島,10R,1-4-2,7.30,34.7,253.4
桐生,5R,1-3-4,3.80,66.5,252.8
桐生,3R,2-1-3,7.86,32.1,252.3
平和島,4R,1-2-5,7.43,33.9,251.9
若松,10R,4-1-3,3.40,74.0,251.5
下関,9R,3-1-2,2.69,93.4,251.5
津,10R,1-5-2,6.86,36.5,250.4
宮島,1R,4-1-2,3.12,80.1,250.2
戸田,8R,3-1-6,2.78,90.1,250.2
三国,11R,1-4-3,7.99,31.3,250.0
浜名湖,4R,1-3-2,3.25,76.8,249.6
三国,10R,1-4-3,4.95,50.4,249.6
江戸川,8R,5-2-1,3.56,69.9,248.6
若松,3R,1-2-3,6.24,39.8,248.4
下関,1R,2-3-1,4.33,57.3,248.0
若松,9R,1-5-3,5.72,43.3,247.7
平和島,7R,2-3-1,5.00,49.4,247.1
下関,12R,3-1-5,4.59,53.7,246.7
津,10R,1-4-2,9.98,24.7,246.4
三国,8R,2-3-1,6.75,36.5,246.4
若松,7R,1-3-4,2.85,86.4,246.4
桐生,7R,3-1-2,6.98,35.3,246.3
下関,10R,1-5-3,3.05,80.6,245.6
若松,5R,4-1-2,3.27,74.8,244.3
桐生,3R,3-2-1,2.45,99.6,243.6
下関,6R,2-1-5,9.15,26.6,243.4
津,10R,1-2-4,14.23,17.1,243.3
浜名湖,10R,1-5-2,5.77,42.1,242.8
若松,4R,1-4-3,8.27,29.3,242.3
若松,11R,1-2-5,4.00,60.4,241.5
平和島,1R,3-1-2,5.63,42.9,241.4
平和島,4R,2-4-1,3.86,62.3,240.3
若松,4R,1-4-2,4.84,49.6,240.0
宮島,11R,1-4-2,11.99,20.0,239.8
江戸川,5R,4-2-1,3.38,70.9,239.3
鳴門,3R,1-4-3,3.82,62.6,239.2
江戸川,7R,1-2-4,18.24,13.1,239.0
若松,11R,1-2-4,7.20,33.2,239.0
津,9R,1-2-3,4.79,49.9,238.8
戸田,8R,2-1-3,2.60,91.9,238.8
住之江,6R,2-3-1,3.60,66.3,238.6
鳴門,10R,3-1-2,5.84,40.8,238.3
宮島,1R,2-1-3,3.80,62.6,238.1
鳴門,12R,2-1-4,4.32,55.0,237.8
下関,11R,1-4-3,9.07,26.2,237.7
下関,2R,5-4-3,2.55,93.2,237.7
江戸川,12R,1-5-3,3.06,77.6,237.6
住之江,5R,1-2-4,13.89,17.1,237.5
三国,12R,3-1-2,2.88,82.1,236.7
宮島,5R,1-4-3,3.65,64.9,236.6
戸田,10R,3-1-2,5.35,44.2,236.6
宮島,5R,1-4-2,4.06,58.2,236.2
宮島,5R,1-3-4,4.40,53.6,236.1
鳴門,10R,3-2-1,4.42,53.4,236.0
浜名湖,9R,1-4-3,13.24,17.8,235.7
平和島,5R,1-4-3,3.08,76.4,235.4
宮島,11R,1-2-4,8.20,28.7,235.2
戸田,12R,2-1-5,2.84,82.8,235.1
住之江,4R,1-5-2,8.26,28.4,234.7
住之江,5R,1-3-4,4.46,52.6,234.5
桐生,7R,1-2-3,10.90,21.5,234.3
宮島,2R,1-4-3,8.12,28.8,234.0
鳴門,1R,1-2-4,6.12,38.2,233.7
浜名湖,12R,1-3-2,13.96,16.7,233.1
宮島,12R,4-1-2,3.93,59.3,233.0
平和島,5R,1-3-4,6.48,35.9,232.5
鳴門,9R,3-1-2,3.98,58.3,232.3
津,3R,1-3-2,6.24,37.2,232.1
住之江,9R,4-1-2,5.17,44.8,231.7
三国,10R,1-3-4,7.21,32.1,231.3
平和島,6R,1-3-2,4.91,47.1,231.1
江戸川,9R,1-2-4,5.47,42.1,230.3
江戸川,4R,1-5-3,5.09,45.2,230.2
平和島,10R,1-2-4,5.43,42.4,230.1
若松,11R,1-2-3,10.75,21.4,230.0
住之江,5R,1-3-2,4.79,47.9,229.5
若松,2R,3-2-4,2.36,97.3,229.3
浜名湖,10R,2-1-5,5.80,39.5,229.2
下関,9R,4-1-3,4.20,54.6,229.1
下関,1R,2-1-3,5.80,39.5,229.0
桐生,2R,1-2-5,5.65,40.5,228.9
下関,2R,5-1-4,3.60,63.5,228.8
若松,4R,1-2-4,3.06,74.5,228.0
津,11R,1-4-2,9.89,23.0,227.4
下関,5R,2-4-1,2.47,92.1,227.3
鳴門,9R,3-1-6,4.86,46.7,226.9
三国,11R,1-2-4,8.59,26.4,226.7
桐生,8R,2-1-5,4.54,49.8,226.2
鳴門,2R,1-4-6,3.19,70.8,226.0
平和島,10R,1-4-3,14.30,15.8,225.9
下関,7R,4-1-2,2.68,84.3,225.8
江戸川,12R,1-3-4,12.40,18.2,225.7
鳴門,9R,3-4-1,2.44,92.5,225.6
鳴門,12R,2-1-5,3.18,70.9,225.6
芦屋,11R,3-1-2,5.55,40.6,225.3
鳴門,11R,2-1-5,6.68,33.7,225.3
若松,4R,4-1-2,3.90,57.7,225.3
住之江,6R,1-2-4,7.26,31.0,225.2
戸田,11R,1-4-2,4.69,48.0,225.0
浜名湖,3R,3-1-5,5.28,42.6,224.8
三国,3R,1-5-3,2.93,76.7,224.6
若松,4R,3-1-4,4.26,52.6,224.1
戸田,6R,1-5-4,8.18,27.4,224.1
津,9R,1-5-3,2.88,77.9,224.0
桐生,10R,1-3-2,14.08,15.9,223.9
住之江,8R,1-2-4,3.54,63.2,223.8
津,6R,1-2-3,5.74,39.0,223.7
若松,6R,3-1-4,3.50,63.7,222.9
下関,10R,4-1-3,3.64,61.2,222.6
宮島,3R,2-3-1,3.12,71.4,222.6
宮島,5R,1-2-4,5.23,42.6,222.6
桐生,6R,1-3-4,8.48,26.2,222.2
鳴門,9R,1-6-3,3.63,61.3,222.2
戸田,6R,1-3-4,4.43,50.1,222.2
若松,9R,3-1-2,6.63,33.5,222.0
平和島,11R,1-4-3,16.44,13.5,221.9
芦屋,12R,3-1-4,3.98,55.8,221.9
下関,3R,2-1-3,4.74,46.8,221.9
浜名湖,11R,4-1-3,3.67,60.4,221.5
桐生,2R,2-1-3,6.00,36.9,221.5
住之江,5R,1-4-5,3.81,58.2,221.5
下関,12R,1-4-3,8.11,27.3,221.5
下関,5R,1-2-5,7.96,27.8,221.4
江戸川,6R,5-1-3,6.46,34.2,221.0
浜名湖,2R,1-4-3,2.82,78.2,220.9
宮島,5R,1-2-3,8.05,27.4,220.6
戸田,12R,1-5-2,6.64,33.2,220.5
宮島,7R,1-5-3,6.84,32.2,220.4
若松,3R,1-3-2,5.65,38.9,219.8
平和島,4R,2-1-6,2.61,84.1,219.6
住之江,11R,3-5-1,3.25,67.5,219.5
戸田,7R,1-3-2,10.44,21.0,219.3
住之江,6R,1-3-2,5.13,42.7,219.1
若松,7R,1-5-3,5.92,37.0,219.0
津,10R,1-2-5,10.79,20.3,219.0
平和島,4R,1-2-3,3.08,71.1,218.7
津,8R,3-2-1,4.24,51.6,218.7
戸田,12R,2-1-3,2.69,81.3,218.5
三国,1R,2-1-5,2.46,89.0,218.5
下関,4R,1-5-2,8.06,27.1,218.4
宮島,2R,1-5-3,5.56,39.3,218.3
宮島,9R,1-5-2,5.38,40.6,218.3
若松,3R,3-1-2,4.75,45.9,218.0
江戸川,4R,1-4-3,5.91,36.9,218.0
宮島,7R,5-1-4,2.34,92.8,217.2
江戸川,4R,1-3-2,12.55,17.3,217.0
三国,11R,4-1-3,4.80,45.2,217.0
鳴門,2R,4-1-6,2.71,79.9,216.7
戸田,2R,4-1-3,3.34,64.9,216.6
宮島,12R,1-4-2,18.83,11.5,216.5
桐生,9R,3-1-2,3.25,66.5,216.2
鳴門,8R,3-1-4,13.75,15.7,215.9
津,6R,1-4-5,2.90,74.5,215.8
平和島,11R,4-3-1,3.37,63.9,215.3
江戸川,1R,1-4-3,11.96,18.0,215.3
戸田,1R,5-1-3,3.60,59.7,215.2
下関,3R,1-2-4,2.37,90.8,215.0
浜名湖,10R,1-2-5,9.95,21.6,214.9
下関,5R,1-2-3,10.09,21.3,214.9
津,7R,2-1-5,5.68,37.8,214.8
三国,10R,3-1-4,4.84,44.3,214.4
津,4R,3-1-2,5.70,37.6,214.3
宮島,4R,4-1-5,4.20,51.0,214.2
平和島,1R,1-6-3,2.19,97.5,213.9
芦屋,7R,1-4-2,7.26,29.4,213.5
平和島,6R,2-1-4,8.61,24.8,213.4
芦屋,5R,1-4-2,2.72,78.5,213.4
津,6R,1-2-4,8.53,25.0,213.2
浜名湖,11R,1-4-2,6.09,35.0,213.2
津,8R,1-3-4,7.69,27.7,213.1
三国,10R,3-1-2,4.77,44.7,213.0
津,11R,2-1-4,2.14,99.5,212.9
住之江,11R,3-4-1,2.32,91.8,212.8
住之江,11R,3-1-2,8.75,24.3,212.6
住之江,6R,1-2-3,9.82,21.6,212.2
浜名湖,10R,2-1-4,6.26,33.9,212.2
下関,6R,1-5-3,2.54,83.2,211.6
戸田,3R,3-1-2,8.32,25.4,211.2
下関,7R,1-2-3,7.73,27.3,211.2
住之江,11R,3-5-2,2.48,85.2,211.0
江戸川,7R,4-1-2,7.01,30.1,210.9
宮島,7R,5-2-1,4.90,43.0,210.7
江戸川,4R,1-3-5,10.38,20.3,210.7
下関,10R,5-1-4,3.16,66.6,210.6
鳴門,7R,1-2-3,5.77,36.5,210.5
住之江,9R,2-3-4,3.18,66.0,210.0
戸田,10R,3-4-1,3.73,56.2,209.7
三国,11R,2-1-4,4.17,50.2,209.5
芦屋,8R,3-1-4,8.33,25.1,209.0
浜名湖,9R,1-5-3,2.12,98.6,209.0
津,6R,1-3-4,4.78,43.7,208.9
津,9R,1-2-4,3.15,66.2,208.7
津,4R,2-3-1,5.05,41.3,208.5
浜名湖,6R,2-1-4,3.74,55.8,208.5
住之江,11R,2-3-1,4.14,50.4,208.4
津,9R,3-1-2,2.91,71.5,208.3
桐生,6R,1-5-4,3.85,54.0,208.0
住之江,7R,3-2-1,4.41,47.2,208.0
宮島,2R,1-5-4,4.39,47.3,207.8
平和島,8R,1-4-3,8.84,23.5,207.8
戸田,7R,4-1-3,4.38,47.4,207.7
平和島,6R,2-1-3,11.10,18.7,207.6
宮島,8R,1-2-3,4.12,50.4,207.5
平和島,4R,2-1-5,9.05,22.9,207.3
江戸川,7R,2-1-4,4.20,49.3,207.0
浜名湖,1R,4-1-2,2.83,73.1,206.9
津,10R,1-5-4,3.78,54.7,206.5
下関,4R,3-1-2,3.81,54.2,206.4
津,9R,4-1-3,3.90,52.9,206.3
津,9R,1-4-3,11.64,17.7,206.0
下関,3R,3-1-2,10.38,19.8,205.6
宮島,2R,1-3-5,6.94,29.6,205.5
桐生,1R,1-3-4,10.87,18.9,205.4
宮島,5R,1-3-2,7.55,27.2,205.4
江戸川,7R,1-4-3,9.64,21.3,205.2
戸田,5R,1-2-3,3.68,55.7,205.2
住之江,12R,2-1-3,4.17,49.1,205.0
津,3R,1-2-3,7.09,28.9,204.9
若松,7R,2-1-3,2.11,97.2,204.8
宮島,11R,1-6-4,4.47,45.8,204.6
住之江,2R,5-1-2,2.74,74.6,204.4
浜名湖,1R,2-4-1,5.51,37.1,204.2
江戸川,8R,5-1-3,3.72,54.9,204.1
住之江,7R,2-3-1,6.04,33.8,204.1
津,6R,4-1-3,3.18,64.2,203.9
津,8R,2-3-1,2.56,79.6,203.5
浜名湖,8R,4-1-3,5.48,37.1,203.4
下関,10R,1-3-5,2.79,72.9,203.3
下関,9R,1-4-3,8.36,24.3,203.3
江戸川,9R,1-4-2,6.02,33.7,202.9
芦屋,8R,3-2-1,3.92,51.6,202.5
戸田,11R,4-1-3,2.65,76.3,202.5
平和島,8R,1-3-4,5.04,40.0,201.7
芦屋,1R,3-1-2,7.70,26.2,201.6
平和島,7R,1-2-3,3.93,51.3,201.4
平和島,12R,3-1-2,6.16,32.7,201.3
鳴門,5R,1-2-4,8.42,23.9,201.2
桐生,1R,2-1-3,2.42,83.1,201.0
芦屋,5R,1-4-6,3.56,56.5,201.0
宮島,6R,2-4-1,5.49,36.6,200.8
江戸川,2R,2-1-3,11.87,16.9,200.6
江戸川,8R,2-1-5,3.14,63.8,200.5
三国,11R,2-4-1,2.41,83.2,200.3
下関,8R,2-1-4,4.32,46.3,200.0
江戸川,11R,3-1-2,7.61,26.2,199.3
戸田,9R,3-4-1,2.66,74.7,199.0
若松,11R,1-5-2,2.82,70.5,198.8
戸田,10R,3-2-1,4.38,45.3,198.5
宮島,11R,1-3-4,7.44,26.7,198.5
津,10R,2-1-4,4.99,39.8,198.5
下関,9R,2-1-3,2.51,78.9,198.2
住之江,1R,1-2-4,8.57,23.1,197.9
戸田,4R,3-1-2,2.59,76.5,197.8
三国,10R,1-4-2,2.34,84.4,197.8
戸田,6R,1-4-5,11.97,16.5,197.5
芦屋,10R,3-1-2,4.05,48.7,197.5
浜名湖,8R,1-3-4,9.68,20.4,197.4
浜名湖,3R,3-1-4,3.95,49.9,197.2
浜名湖,7R,1-2-5,4.10,48.1,197.0
江戸川,1R,1-5-4,5.16,38.2,197.0
戸田,5R,4-1-2,4.44,44.3,196.9
住之江,10R,1-4-2,9.79,20.1,196.8
浜名湖,8R,1-3-2,6.47,30.4,196.8
浜名湖,2R,2-1-4,3.60,54.6,196.7
桐生,10R,4-1-3,2.50,78.8,196.7
宮島,8R,4-1-2,2.73,72.1,196.6
江戸川,5R,1-4-2,7.77,25.3,196.5
江戸川,6R,5-3-1,3.88,50.7,196.5
住之江,12R,3-1-6,2.76,71.1,196.4
芦屋,5R,1-3-4,7.97,24.6,196.2
住之江,8R,5-2-1,3.88,50.5,195.7
宮島,2R,4-1-3,2.67,73.3,195.7
宮島,4R,5-4-1,3.31,59.0,195.5
江戸川,8R,1-5-3,4.32,45.2,195.4
宮島,12R,2-1-3,2.26,86.5,195.4
津,5R,2-1-4,2.78,70.2,195.4
住之江,4R,5-1-3,1.98,98.8,195.3
江戸川,9R,1-2-5,5.79,33.7,195.0
宮島,5R,2-1-4,3.66,53.3,195.0
戸田,9R,2-3-4,2.23,87.6,195.0
若松,2R,2-4-3,3.16,61.6,194.9
若松,10R,1-4-3,14.22,13.7,194.8
平和島,3R,1-4-3,13.61,14.3,194.6
浜名湖,6R,1-2-3,10.75,18.1,194.5
津,11R,1-2-4,5.19,37.4,194.2
下関,3R,3-1-4,5.03,38.6,194.1
平和島,10R,1-2-3,5.48,35.4,193.9
若松,12R,1-2-5,3.06,63.2,193.4
若松,2R,2-1-4,4.29,45.1,193.3
三国,11R,4-1-2,7.86,24.6,193.3
若松,2R,1-2-3,3.66,52.8,193.0
浜名湖,11R,1-4-3,6.79,28.4,193.0
下関,5R,2-3-1,2.42,79.8,192.8
平和島,8R,1-2-3,3.69,52.2,192.8
江戸川,4R,1-3-4,11.68,16.5,192.8
住之江,10R,1-4-3,4.70,41.0,192.6
桐生,3R,2-1-5,8.79,21.9,192.6
津,1R,2-1-4,4.09,47.0,192.4
住之江,1R,4-2-1,2.14,89.8,192.3
戸田,8R,1-3-2,3.64,52.8,192.0
宮島,2R,3-1-2,2.41,79.5,192.0
津,3R,3-2-1,5.10,37.6,191.8
住之江,2R,1-2-6,2.47,77.6,191.8
鳴門,12R,2-1-3,4.23,45.3,191.8
平和島,3R,4-1-2,4.57,41.9,191.6
住之江,2R,2-1-5,3.76,51.0,191.6
浜名湖,9R,4-1-3,3.23,59.2,191.5
戸田,1R,5-1-2,6.84,28.0,191.5
三国,10R,3-4-1,2.20,86.9,191.4
平和島,7R,2-1-3,4.23,45.3,191.4
戸田,3R,1-3-2,16.74,11.4,190.8
住之江,4R,1-2-5,7.53,25.3,190.6
戸田,11R,3-1-2,6.44,29.6,190.5
下関,4R,2-1-3,4.94,38.5,190.2
江戸川,3R,1-4-3,20.45,9.3,190.2
平和島,1R,3-2-1,4.78,39.7,189.6
三国,1R,2-1-4,3.07,61.8,189.5
桐生,4R,2-1-5,2.63,71.9,189.3
