場,レース,買い目,推定確率%,オッズ(取得時),回収率%
鳴門,9R,2-1-6,6.27,48.6,304.6
三国,12R,1-6-3,4.03,75.5,304.5
江戸川,6R,4-2-3,3.82,79.8,304.5
桐生,6R,3-1-4,3.59,84.8,304.3
丸亀,1R,2-4-1,3.29,92.4,304.3
江戸川,8R,1-3-2,9.48,32.1,304.2
三国,8R,2-1-4,4.46,68.1,303.9
鳴門,12R,2-4-1,3.09,98.2,303.8
徳山,1R,1-4-3,8.55,35.5,303.6
びわこ,5R,2-1-3,3.28,92.4,303.5
桐生,8R,3-2-1,4.08,74.2,302.8
丸亀,8R,1-4-3,4.75,63.7,302.5
江戸川,5R,5-1-3,3.32,91.1,302.3
常滑,11R,3-4-1,3.65,82.7,301.7
江戸川,9R,4-1-3,3.15,95.6,301.5
津,5R,2-1-4,4.38,68.7,301.0
びわこ,12R,1-5-4,8.00,37.6,300.9
桐生,5R,3-4-1,6.07,49.5,300.5
津,2R,2-4-1,3.23,92.9,300.1
びわこ,5R,1-2-4,4.92,60.9,299.9
鳴門,12R,4-1-2,3.95,75.9,299.7
びわこ,8R,2-1-5,7.80,38.4,299.6
宮島,10R,2-3-1,5.90,50.7,299.2
びわこ,2R,1-3-2,5.99,49.8,298.5
若松,1R,4-1-2,3.67,81.3,298.2
津,4R,3-1-4,7.86,37.9,297.8
桐生,4R,3-1-4,6.10,48.7,297.2
福岡,2R,4-1-3,6.07,48.9,296.9
徳山,2R,1-3-5,6.78,43.7,296.5
浜名湖,1R,4-2-1,8.13,36.4,296.0
宮島,3R,4-1-2,4.51,65.5,295.5
鳴門,8R,1-3-4,9.45,31.2,294.9
びわこ,3R,4-1-2,6.03,48.8,294.4
びわこ,2R,3-2-1,4.68,62.9,294.2
丸亀,4R,2-4-1,7.00,41.9,293.2
江戸川,8R,1-2-3,6.97,41.9,292.1
びわこ,2R,1-2-3,3.94,74.0,291.9
若松,5R,2-1-4,4.93,59.1,291.7
常滑,4R,1-3-2,7.20,40.5,291.6
宮島,7R,1-5-2,3.38,86.3,291.5
丸亀,3R,1-3-5,4.53,64.3,291.3
徳山,8R,3-1-2,3.44,84.6,290.7
三国,6R,1-2-3,7.52,38.6,290.4
常滑,6R,1-2-4,6.11,47.5,290.1
津,1R,1-4-3,9.85,29.4,289.7
桐生,10R,1-5-4,6.17,46.9,289.2
びわこ,4R,1-2-4,4.45,64.9,288.7
丸亀,9R,1-3-2,8.41,34.3,288.5
宮島,12R,1-4-3,14.64,19.7,288.4
宮島,10R,1-2-3,7.24,39.8,288.3
桐生,11R,3-1-4,2.90,99.2,287.3
津,4R,3-4-1,5.39,53.1,286.2
浜名湖,4R,1-3-4,15.98,17.9,286.1
桐生,12R,1-4-3,6.61,43.2,285.7
津,11R,1-5-3,11.89,24.0,285.3
若松,8R,1-5-2,8.34,34.1,284.4
鳴門,7R,2-1-5,4.84,58.7,284.1
浜名湖,6R,1-3-2,3.62,78.1,282.7
津,4R,3-2-1,4.26,66.4,282.6
常滑,1R,1-5-3,6.64,42.5,282.1
津,8R,1-2-4,4.91,57.3,281.6
江戸川,7R,1-3-4,7.44,37.8,281.1
江戸川,5R,1-5-2,10.90,25.7,280.2
若松,4R,1-2-3,16.36,17.1,279.7
びわこ,5R,1-2-3,7.21,38.8,279.6
津,7R,2-1-4,4.38,63.8,279.3
津,11R,1-3-5,8.49,32.8,278.6
びわこ,3R,2-1-4,14.79,18.8,278.1
津,5R,1-4-3,3.74,74.2,277.7
江戸川,2R,1-2-4,6.90,40.2,277.5
尼崎,11R,4-1-3,4.42,62.7,277.2
若松,1R,1-2-5,8.37,33.1,277.2
宮島,7R,3-1-2,5.05,54.9,277.0
宮島,10R,1-3-5,5.29,52.3,276.9
宮島,1R,1-5-3,4.57,60.5,276.5
徳山,7R,1-2-4,18.18,15.2,276.4
宮島,1R,1-5-2,3.60,76.7,275.7
常滑,8R,2-4-1,5.63,49.0,275.7
三国,3R,1-4-3,10.17,27.1,275.5
福岡,7R,1-3-2,6.81,40.4,275.3
江戸川,4R,1-3-4,7.01,39.2,274.7
丸亀,6R,1-2-3,8.47,32.4,274.3
江戸川,4R,1-3-5,8.46,32.4,274.0
徳山,12R,5-1-3,4.81,56.9,273.9
丸亀,10R,1-4-2,6.77,40.4,273.5
津,2R,2-1-3,3.18,85.9,272.9
尼崎,10R,4-1-3,4.93,55.3,272.9
福岡,8R,1-2-6,6.72,40.6,272.6
桐生,5R,1-3-4,15.38,17.7,272.3
徳山,4R,1-4-3,4.52,60.2,272.3
浜名湖,7R,1-3-6,3.79,71.4,270.6
若松,9R,1-4-5,10.40,26.0,270.4
津,11R,1-5-4,10.16,26.6,270.2
丸亀,5R,1-5-4,5.78,46.7,269.8
丸亀,1R,1-4-2,3.80,71.0,269.7
常滑,7R,4-3-1,3.33,81.0,269.5
尼崎,6R,1-4-3,24.05,11.2,269.4
江戸川,8R,1-2-5,5.24,51.4,269.3
江戸川,7R,1-2-3,11.35,23.7,269.0
びわこ,4R,1-4-2,3.57,75.1,268.4
福岡,4R,1-2-6,3.65,73.6,268.3
浜名湖,8R,2-1-3,4.42,60.4,267.2
徳山,10R,2-3-1,10.62,25.1,266.5
尼崎,3R,1-5-3,9.71,27.4,266.1
丸亀,6R,3-1-2,5.47,48.6,265.7
三国,6R,1-2-4,3.83,69.3,265.2
津,11R,1-4-5,6.90,38.4,265.0
常滑,12R,4-1-2,3.04,87.2,264.7
福岡,11R,1-5-3,3.48,75.9,264.4
常滑,4R,1-2-3,11.73,22.5,264.0
宮島,1R,2-1-3,4.24,62.2,263.8
桐生,4R,3-1-2,5.87,44.9,263.7
びわこ,5R,1-3-2,8.16,32.3,263.6
若松,1R,1-2-4,10.71,24.6,263.4
丸亀,8R,1-4-5,2.81,93.7,263.2
びわこ,3R,4-2-1,6.50,40.5,263.2
浜名湖,6R,3-1-2,2.81,93.7,262.9
宮島,7R,3-2-1,3.25,80.6,262.3
びわこ,11R,1-3-2,6.67,39.2,261.6
浜名湖,5R,1-2-5,9.53,27.4,261.2
常滑,12R,2-1-4,3.83,68.1,260.7
福岡,9R,1-3-2,3.28,79.5,260.5
津,2R,4-1-2,4.60,56.5,260.0
常滑,9R,1-5-4,3.49,74.6,260.0
浜名湖,8R,3-1-2,2.65,97.6,258.7
福岡,7R,1-4-2,3.42,75.7,258.7
鳴門,1R,1-4-2,4.43,58.3,258.5
びわこ,7R,1-2-4,4.60,56.2,258.3
常滑,6R,1-2-3,6.43,40.1,257.9
福岡,10R,2-1-3,9.01,28.6,257.8
徳山,7R,2-1-4,3.82,67.3,257.4
尼崎,8R,5-1-3,2.80,91.8,257.0
鳴門,2R,3-2-1,4.20,61.1,256.4
宮島,9R,1-2-3,10.22,25.1,256.4
浜名湖,1R,4-1-2,9.64,26.5,255.5
浜名湖,12R,3-1-2,4.55,56.2,255.5
常滑,7R,3-4-1,4.31,59.3,255.5
尼崎,3R,1-5-4,4.61,55.2,254.7
尼崎,12R,3-1-2,5.37,47.3,254.0
びわこ,10R,1-4-3,2.90,87.5,253.5
鳴門,8R,3-1-2,12.36,20.5,253.4
びわこ,4R,3-2-1,3.69,68.6,253.4
三国,11R,1-5-3,2.83,89.4,253.4
若松,10R,1-4-3,13.51,18.7,252.7
浜名湖,10R,1-5-2,5.91,42.7,252.5
浜名湖,10R,3-1-2,2.85,88.3,252.1
徳山,6R,1-4-5,3.26,77.2,251.8
津,2R,4-2-1,3.07,82.0,251.5
びわこ,12R,1-4-5,9.11,27.6,251.5
桐生,8R,3-1-2,4.67,53.8,251.4
びわこ,7R,1-2-5,2.84,88.4,251.4
津,9R,1-3-2,8.08,31.1,251.2
福岡,1R,1-4-5,7.64,32.9,251.2
常滑,6R,1-3-2,7.88,31.8,250.6
浜名湖,3R,3-4-1,2.83,88.3,250.2
江戸川,6R,3-4-1,3.13,79.8,249.9
江戸川,3R,2-1-3,3.95,63.2,249.9
福岡,6R,1-5-3,6.34,39.4,249.9
徳山,9R,1-3-4,8.13,30.7,249.7
浜名湖,1R,4-1-3,5.15,48.4,249.4
江戸川,10R,2-5-1,4.18,59.5,248.5
びわこ,4R,1-2-3,6.10,40.7,248.1
桐生,2R,4-1-2,3.59,69.1,248.0
びわこ,8R,2-5-1,6.29,39.4,247.9
福岡,8R,1-6-2,4.00,62.0,247.9
鳴門,10R,5-1-3,3.48,71.2,247.6
宮島,8R,1-2-5,5.43,45.6,247.4
江戸川,2R,4-1-2,6.34,39.0,247.4
びわこ,11R,1-4-5,2.75,89.4,246.3
津,5R,1-2-4,5.04,48.8,246.0
津,3R,4-3-1,2.96,83.1,246.0
三国,8R,1-4-2,3.29,74.6,245.6
宮島,6R,2-1-5,2.49,98.6,245.1
丸亀,6R,4-1-2,3.15,77.8,245.1
江戸川,7R,1-3-2,12.50,19.6,245.0
三国,8R,3-1-2,3.31,73.9,245.0
宮島,10R,3-1-5,5.56,44.0,244.7
三国,10R,2-3-4,4.31,56.8,244.6
丸亀,6R,1-2-4,6.28,38.9,244.3
常滑,10R,3-1-5,5.74,42.5,243.9
三国,5R,2-1-5,3.65,66.8,243.6
鳴門,8R,3-2-1,3.52,69.1,243.6
丸亀,4R,2-1-3,2.76,88.0,243.0
三国,4R,1-2-5,5.74,42.3,243.0
徳山,8R,1-3-2,6.60,36.8,242.9
びわこ,3R,1-2-5,3.66,65.9,241.3
江戸川,11R,4-1-3,6.77,35.6,241.1
丸亀,9R,2-1-5,5.27,45.7,241.1
びわこ,4R,3-1-2,4.51,53.4,241.0
三国,8R,2-1-3,4.63,52.1,241.0
鳴門,6R,1-2-4,3.01,79.9,240.6
津,11R,1-3-4,3.75,64.0,240.3
びわこ,12R,1-4-2,7.46,32.2,240.1
浜名湖,1R,4-3-1,3.41,70.4,240.0
福岡,6R,1-2-4,2.47,97.0,239.8
鳴門,6R,2-1-5,2.45,97.8,239.8
若松,1R,1-5-2,4.87,49.2,239.7
三国,10R,4-2-3,4.32,55.3,238.7
尼崎,12R,2-1-3,8.25,28.9,238.3
江戸川,2R,3-1-4,3.02,78.9,238.2
桐生,3R,3-1-2,4.13,57.6,237.7
常滑,5R,3-1-2,3.77,63.0,237.5
三国,8R,2-4-1,4.13,57.5,237.4
福岡,8R,1-2-4,5.65,42.0,237.2
江戸川,3R,1-2-4,15.38,15.4,236.9
宮島,11R,3-1-2,4.32,54.8,236.8
福岡,8R,1-5-3,3.22,73.6,236.7
徳山,9R,4-1-3,2.66,89.1,236.6
尼崎,10R,5-1-4,2.66,88.9,236.1
三国,9R,3-1-4,7.61,31.0,235.9
丸亀,3R,3-2-1,9.31,25.3,235.6
常滑,8R,4-1-5,2.44,96.3,235.4
丸亀,7R,1-2-3,20.47,11.5,235.4
宮島,3R,1-2-4,14.34,16.4,235.2
宮島,11R,1-5-3,3.09,76.0,235.2
徳山,2R,1-4-3,2.94,79.9,235.1
浜名湖,2R,1-2-5,3.61,65.2,235.1
桐生,7R,4-1-3,7.90,29.7,234.6
津,5R,4-3-1,2.90,80.6,234.1
三国,9R,3-4-1,2.87,81.4,233.7
三国,10R,2-4-3,5.49,42.5,233.5
桐生,4R,1-4-3,4.11,56.7,232.9
三国,9R,1-2-3,3.14,74.0,232.6
浜名湖,11R,2-5-1,2.93,79.3,232.5
鳴門,10R,1-5-3,2.85,81.4,232.4
徳山,3R,1-5-4,7.84,29.6,232.0
津,2R,1-2-4,7.47,31.0,231.6
鳴門,8R,1-2-3,7.56,30.6,231.4
常滑,8R,1-4-3,3.46,66.6,230.5
宮島,7R,1-3-5,4.01,57.5,230.4
三国,12R,1-6-2,2.31,99.8,230.4
尼崎,7R,5-2-1,2.37,97.4,230.4
江戸川,6R,4-3-1,4.21,54.6,230.0
鳴門,12R,2-1-3,5.02,45.8,229.9
丸亀,4R,1-2-4,6.53,35.2,229.7
尼崎,10R,1-5-4,5.35,42.9,229.3
福岡,2R,1-4-5,4.35,52.7,229.1
福岡,2R,1-3-4,8.49,27.0,229.1
福岡,10R,2-1-4,3.60,63.7,229.1
鳴門,1R,1-2-4,5.75,39.8,229.0
尼崎,10R,1-4-2,4.66,48.8,227.5
鳴門,9R,2-6-1,3.80,59.8,227.4
福岡,3R,3-4-1,3.46,65.7,227.3
びわこ,10R,1-2-3,4.47,50.8,227.0
若松,11R,4-2-1,3.18,71.3,226.9
丸亀,9R,1-5-2,4.01,56.5,226.8
三国,2R,1-4-2,5.14,44.1,226.8
福岡,3R,1-2-4,2.68,84.5,226.7
若松,3R,3-1-2,2.63,86.3,226.7
宮島,5R,1-2-5,2.87,78.8,226.4
びわこ,5R,3-1-2,3.97,57.0,226.2
桐生,9R,2-1-5,3.16,71.6,225.9
丸亀,9R,2-1-3,9.41,24.0,225.8
丸亀,7R,3-2-1,5.31,42.5,225.8
徳山,11R,1-4-2,15.79,14.3,225.8
桐生,10R,1-4-5,7.95,28.4,225.8
三国,8R,1-2-3,4.17,54.1,225.5
尼崎,5R,1-2-4,15.66,14.4,225.4
鳴門,5R,1-2-4,3.39,66.5,225.2
桐生,3R,3-1-4,4.76,47.2,224.7
若松,8R,1-3-4,3.05,73.5,224.3
福岡,11R,1-5-6,3.26,68.7,223.7
桐生,6R,1-3-4,7.48,29.9,223.6
浜名湖,10R,2-1-5,5.07,44.1,223.5
桐生,4R,1-3-4,8.40,26.6,223.4
びわこ,6R,4-1-2,3.84,58.2,223.4
尼崎,6R,1-4-5,2.88,77.4,223.3
江戸川,11R,1-3-4,4.32,51.7,223.2
福岡,9R,1-4-3,2.68,83.1,223.0
福岡,6R,1-6-5,5.12,43.5,222.7
福岡,7R,1-4-6,3.67,60.6,222.6
桐生,2R,3-1-2,2.41,92.4,222.6
宮島,6R,2-5-3,3.69,60.2,222.1
徳山,8R,1-2-3,7.45,29.8,222.1
桐生,2R,2-4-1,2.23,99.7,222.1
津,6R,5-2-1,3.23,68.8,222.1
津,1R,1-4-5,3.96,56.1,221.9
浜名湖,10R,2-1-4,2.68,82.8,221.9
江戸川,10R,2-1-5,7.09,31.2,221.3
びわこ,4R,2-1-3,5.16,42.9,221.2
津,6R,2-1-5,2.58,85.6,220.7
宮島,2R,4-2-1,2.59,85.2,220.6
若松,2R,2-1-3,4.38,50.3,220.5
若松,11R,1-4-2,6.32,34.9,220.4
桐生,10R,1-4-2,7.71,28.6,220.4
若松,11R,1-2-4,7.48,29.4,220.0
若松,1R,1-5-4,2.30,95.6,219.9
浜名湖,5R,1-3-2,2.97,74.1,219.8
鳴門,7R,1-4-2,3.55,61.8,219.6
宮島,4R,2-1-4,5.82,37.7,219.5
びわこ,9R,1-2-6,8.26,26.5,219.0
宮島,5R,1-5-2,7.42,29.5,218.9
丸亀,7R,2-1-3,13.59,16.1,218.8
尼崎,8R,4-5-1,2.37,91.8,217.8
江戸川,4R,4-3-1,2.32,93.9,217.6
宮島,7R,2-1-5,3.06,71.1,217.5
三国,8R,1-3-4,2.42,89.8,217.3
丸亀,12R,1-2-4,14.76,14.7,217.0
常滑,3R,1-4-2,8.30,26.1,216.7
江戸川,5R,1-2-5,9.63,22.5,216.6
若松,7R,1-4-3,11.70,18.5,216.5
宮島,10R,2-1-3,5.56,38.9,216.4
桐生,6R,3-1-6,2.49,87.0,216.3
常滑,12R,1-4-3,6.06,35.7,216.2
津,9R,1-4-3,8.23,26.2,215.7
鳴門,9R,1-2-6,3.06,70.5,215.5
津,7R,1-2-4,2.47,87.1,214.9
浜名湖,9R,1-2-4,9.99,21.5,214.8
丸亀,6R,1-4-2,5.80,37.0,214.8
宮島,7R,1-3-2,7.48,28.7,214.6
常滑,12R,2-1-3,4.49,47.8,214.4
尼崎,10R,4-1-5,5.17,41.5,214.4
津,8R,1-2-3,4.37,49.0,214.0
三国,6R,1-3-2,4.92,43.5,213.9
尼崎,11R,3-1-4,3.41,62.7,213.8
三国,10R,3-2-4,2.86,74.6,213.6
浜名湖,1R,2-4-3,2.22,96.1,213.5
三国,5R,1-2-5,5.36,39.8,213.3
鳴門,11R,2-1-3,2.15,99.3,213.2
常滑,7R,3-1-4,9.31,22.9,213.2
びわこ,8R,5-1-2,4.71,45.2,212.7
宮島,8R,1-4-3,6.11,34.8,212.7
津,2R,1-4-2,6.88,30.9,212.6
常滑,11R,1-3-4,14.07,15.1,212.5
福岡,8R,1-4-2,3.25,65.4,212.3
尼崎,3R,5-1-2,3.54,59.9,212.2
