場,レース,買い目,推定確率%,オッズ(取得時),回収率%
住之江,1R,3-1-2,3.88,66.0,255.8
大村,5R,2-3-1,2.83,90.5,255.8
戸田,6R,2-4-1,3.24,78.6,254.9
若松,11R,4-3-1,2.84,89.4,254.0
宮島,10R,1-2-4,4.67,54.4,253.8
住之江,9R,1-5-2,3.43,74.0,253.8
尼崎,12R,2-1-3,5.24,48.4,253.6
尼崎,6R,4-1-3,8.94,28.3,253.1
福岡,1R,2-1-4,5.53,45.7,252.8
徳山,12R,4-1-2,3.60,70.2,252.7
宮島,3R,4-3-2,3.55,70.9,251.7
住之江,11R,1-5-3,8.03,31.3,251.3
浜名湖,7R,4-1-2,2.73,91.9,250.6
宮島,7R,1-3-5,16.34,15.3,250.0
津,4R,4-1-3,4.16,60.0,249.6
三国,11R,3-1-2,4.03,61.8,248.9
宮島,12R,1-2-5,8.38,29.6,248.1
若松,4R,3-5-1,2.79,88.8,248.1
常滑,7R,1-3-2,23.44,10.5,246.1
津,4R,5-1-3,2.46,99.8,245.6
戸田,8R,4-1-2,2.81,87.4,245.5
戸田,11R,1-2-5,13.22,18.5,244.6
徳山,2R,2-1-4,4.68,52.2,244.5
尼崎,9R,1-3-4,3.76,65.0,244.3
住之江,5R,1-2-3,6.59,37.0,244.0
戸田,7R,1-3-2,11.67,20.9,244.0
戸田,5R,1-2-3,3.14,77.5,243.4
津,8R,2-1-3,3.93,62.0,243.4
児島,5R,2-1-3,3.75,64.9,243.2
若松,9R,1-4-5,4.69,51.8,243.2
三国,9R,5-1-2,2.70,89.9,242.6
住之江,4R,1-4-3,3.31,73.2,242.5
大村,11R,3-1-2,4.94,49.1,242.5
児島,5R,1-2-4,3.92,61.9,242.5
尼崎,3R,4-2-1,6.80,35.6,242.0
下関,9R,2-1-4,9.59,25.2,241.7
三国,9R,1-5-2,4.30,56.2,241.5
福岡,8R,1-4-2,11.90,20.3,241.5
若松,6R,2-1-4,12.96,18.6,241.0
下関,1R,1-3-4,6.85,35.2,241.0
児島,10R,1-5-3,2.92,82.5,240.7
常滑,4R,4-1-2,5.20,46.3,240.6
尼崎,11R,2-1-3,8.02,29.9,239.9
徳山,5R,4-1-3,2.62,91.4,239.5
福岡,5R,4-3-1,3.28,73.0,239.3
下関,11R,2-1-4,5.10,46.9,239.2
浜名湖,5R,1-2-6,2.68,89.3,239.1
浜名湖,10R,4-1-2,8.34,28.6,238.4
戸田,8R,2-1-3,5.54,42.9,237.8
児島,7R,1-4-3,3.66,65.0,237.7
若松,1R,4-1-2,5.41,43.9,237.6
徳山,6R,4-2-1,3.39,70.0,237.6
児島,10R,1-3-5,5.58,42.5,237.2
若松,7R,1-3-5,2.99,78.9,235.6
福岡,5R,4-1-2,7.41,31.8,235.6
住之江,9R,1-2-3,11.70,20.1,235.1
尼崎,4R,1-2-3,3.66,64.2,234.8
児島,3R,1-4-2,7.48,31.4,234.8
住之江,5R,1-2-5,2.58,90.8,234.5
浜名湖,8R,1-4-2,15.13,15.5,234.5
下関,2R,1-4-5,6.78,34.6,234.5
住之江,9R,1-2-4,12.27,19.1,234.4
福岡,10R,3-1-5,5.88,39.8,234.2
尼崎,7R,1-2-4,14.36,16.3,234.1
住之江,1R,3-1-4,2.88,81.2,233.9
大村,2R,1-4-2,5.34,43.8,233.8
住之江,3R,1-2-3,7.71,30.3,233.6
宮島,7R,1-3-4,8.43,27.7,233.6
若松,2R,4-3-1,2.54,92.0,233.5
戸田,6R,2-1-4,3.08,75.7,233.5
児島,11R,4-2-1,4.38,53.3,233.3
戸田,3R,1-2-4,8.21,28.4,233.2
宮島,9R,2-1-5,4.93,47.2,232.7
大村,5R,3-1-2,10.79,21.5,231.9
下関,3R,2-1-3,2.92,79.3,231.8
下関,10R,1-2-5,8.34,27.8,231.8
津,12R,2-1-5,4.14,56.0,231.8
住之江,12R,2-1-4,3.10,74.7,231.3
津,1R,5-1-2,3.06,75.4,231.1
戸田,11R,1-5-3,5.13,45.0,230.8
若松,8R,3-1-2,10.11,22.8,230.4
浜名湖,5R,1-2-4,4.45,51.8,230.4
浜名湖,10R,4-2-1,5.17,44.5,229.9
大村,3R,1-4-5,4.64,49.5,229.8
若松,4R,3-1-5,5.43,42.2,229.3
尼崎,12R,2-1-5,3.18,71.7,227.9
下関,3R,1-3-2,7.19,31.7,227.9
住之江,3R,3-1-2,6.52,34.9,227.5
児島,9R,2-1-3,2.80,81.1,227.2
大村,1R,1-3-2,11.46,19.8,226.9
浜名湖,7R,1-2-3,3.80,59.6,226.8
尼崎,6R,3-1-4,2.31,98.0,226.7
住之江,1R,1-3-4,7.89,28.7,226.6
常滑,7R,3-1-2,11.85,19.1,226.4
浜名湖,6R,1-2-6,2.76,82.0,226.2
若松,3R,1-4-2,3.06,73.8,226.1
宮島,2R,2-4-1,3.52,64.2,225.9
戸田,12R,1-4-2,5.61,40.2,225.5
大村,8R,4-1-3,4.13,54.6,225.2
徳山,7R,3-1-2,8.88,25.3,224.7
津,6R,1-4-3,5.51,40.7,224.4
戸田,5R,1-4-3,15.92,14.1,224.4
尼崎,10R,1-3-5,5.12,43.8,224.0
宮島,1R,2-1-4,2.62,85.1,222.9
徳山,10R,4-3-2,3.36,66.3,222.5
徳山,12R,2-1-4,2.50,88.9,222.3
浜名湖,9R,1-5-2,3.98,55.7,221.7
若松,5R,1-2-3,5.07,43.6,221.2
浜名湖,2R,5-2-1,6.18,35.8,221.1
常滑,8R,3-1-2,2.35,94.0,221.0
尼崎,11R,1-2-4,8.27,26.7,220.9
福岡,1R,2-4-1,2.34,94.4,220.8
大村,4R,2-3-1,3.61,61.2,220.7
徳山,8R,2-1-4,2.25,98.2,220.6
浜名湖,12R,1-5-4,4.17,52.8,220.4
津,4R,5-1-4,2.71,81.2,220.2
大村,7R,2-1-4,7.92,27.7,219.3
尼崎,10R,1-3-2,8.46,25.9,219.2
大村,5R,3-2-1,4.68,46.8,219.2
大村,4R,3-1-5,3.07,71.4,219.1
尼崎,8R,3-1-4,2.59,84.5,219.1
浜名湖,7R,1-3-2,3.21,68.1,218.8
浜名湖,8R,1-6-4,4.03,54.3,218.6
津,9R,5-1-3,3.12,70.0,218.5
若松,8R,2-1-3,6.28,34.8,218.4
福岡,7R,2-1-3,7.70,28.3,217.8
下関,7R,2-1-3,2.54,85.5,216.9
児島,2R,5-1-4,4.18,51.8,216.5
三国,2R,1-3-2,9.47,22.8,215.9
尼崎,5R,2-1-3,2.67,80.9,215.6
児島,8R,1-2-3,4.76,45.2,215.0
児島,8R,1-4-2,6.20,34.6,214.5
戸田,10R,1-4-5,11.59,18.5,214.5
常滑,8R,1-2-3,8.21,26.1,214.3
住之江,11R,5-1-3,3.37,63.5,214.2
戸田,12R,1-2-4,3.25,65.9,214.2
若松,10R,3-1-2,5.65,37.9,214.1
三国,9R,5-1-3,3.06,69.9,214.0
徳山,2R,4-1-2,3.41,62.7,213.9
福岡,11R,3-1-2,3.75,57.0,213.9
大村,9R,2-1-3,5.10,41.9,213.8
若松,4R,1-5-3,2.17,98.6,213.7
児島,6R,1-3-4,5.53,38.6,213.6
住之江,7R,1-2-4,5.53,38.6,213.3
宮島,9R,1-2-5,5.77,37.0,213.3
徳山,11R,3-1-2,8.58,24.8,212.9
浜名湖,6R,1-2-3,3.46,61.4,212.4
戸田,7R,1-2-4,11.34,18.7,212.0
児島,11R,4-1-3,8.11,26.1,211.6
児島,4R,1-3-4,4.57,46.3,211.5
若松,11R,3-4-1,3.44,61.2,210.7
下関,10R,1-5-4,4.33,48.6,210.6
大村,4R,2-1-3,2.29,91.8,210.5
徳山,12R,4-3-1,2.13,98.8,210.4
徳山,7R,3-2-1,5.17,40.7,210.3
大村,11R,2-1-4,6.61,31.8,210.2
津,9R,4-1-3,2.65,79.2,210.2
若松,3R,1-4-3,3.87,54.3,210.2
徳山,8R,4-2-1,3.17,66.2,209.7
尼崎,3R,4-1-5,3.11,67.4,209.6
住之江,9R,1-2-5,7.14,29.3,209.3
住之江,7R,2-1-4,5.67,36.9,209.1
尼崎,3R,1-4-5,2.12,98.5,209.0
尼崎,6R,4-3-1,4.00,52.2,208.9
戸田,4R,1-3-2,20.18,10.3,207.8
徳山,8R,3-1-2,2.36,88.2,207.8
尼崎,8R,1-2-3,6.56,31.6,207.3
児島,8R,2-1-3,2.13,97.5,207.3
若松,5R,1-2-5,5.65,36.5,206.3
宮島,7R,1-5-3,12.57,16.4,206.1
尼崎,10R,1-4-3,10.20,20.2,206.0
三国,4R,3-1-2,5.02,41.0,205.9
戸田,8R,1-2-4,4.91,41.9,205.7
福岡,12R,1-2-5,6.36,32.3,205.4
戸田,5R,1-2-4,3.72,55.2,205.3
三国,3R,1-4-3,8.69,23.6,205.0
常滑,9R,1-4-3,5.12,40.0,204.9
下関,7R,1-2-4,5.25,39.0,204.7
戸田,7R,1-4-2,6.82,30.0,204.6
福岡,8R,2-1-3,2.74,74.7,204.6
津,12R,2-1-3,5.71,35.8,204.5
下関,2R,4-1-3,3.13,65.3,204.5
宮島,12R,1-5-4,4.78,42.8,204.4
常滑,11R,2-1-4,3.04,67.3,204.4
福岡,7R,1-2-3,13.99,14.6,204.3
福岡,12R,1-4-2,6.70,30.5,204.2
浜名湖,3R,2-1-3,3.29,62.0,204.2
下関,2R,1-3-4,3.12,65.3,203.9
住之江,1R,1-2-4,7.39,27.6,203.9
戸田,8R,3-1-2,3.06,66.6,203.8
若松,1R,1-4-3,4.17,48.8,203.3
三国,9R,1-5-3,4.88,41.7,203.3
若松,8R,2-3-1,4.62,44.0,203.2
浜名湖,4R,1-5-2,4.56,44.5,203.1
大村,1R,1-3-4,10.62,19.1,202.9
常滑,11R,1-5-4,5.27,38.5,202.8
大村,8R,3-4-1,3.36,60.3,202.8
戸田,10R,1-5-4,12.05,16.8,202.5
戸田,8R,2-4-1,3.99,50.7,202.4
宮島,12R,5-1-2,3.00,67.4,202.4
浜名湖,5R,2-1-5,3.47,58.3,202.4
福岡,5R,4-1-5,7.51,26.9,202.1
若松,7R,1-6-4,2.19,92.1,201.7
常滑,8R,1-3-4,7.51,26.8,201.3
戸田,8R,2-1-4,5.27,38.2,201.3
宮島,3R,2-3-1,5.03,40.0,201.1
大村,5R,2-1-3,2.82,71.4,201.0
住之江,1R,1-3-2,10.62,18.9,200.8
徳山,6R,1-4-2,8.15,24.6,200.5
宮島,8R,5-1-2,2.77,72.3,200.3
宮島,12R,2-1-4,4.36,45.9,200.1
三国,1R,2-1-5,2.32,86.1,200.1
福岡,6R,1-2-4,2.41,82.9,199.9
戸田,1R,2-1-5,4.75,42.1,199.8
津,8R,1-2-3,14.26,14.0,199.7
浜名湖,2R,2-4-1,2.77,71.9,199.4
下関,4R,1-3-2,6.01,33.2,199.4
尼崎,3R,3-4-1,2.04,97.5,199.3
住之江,10R,1-4-2,16.32,12.2,199.1
徳山,5R,2-1-4,2.94,67.6,198.8
宮島,9R,2-1-4,2.03,97.8,198.8
尼崎,11R,2-1-5,12.19,16.3,198.6
宮島,4R,1-2-6,3.46,57.4,198.6
住之江,9R,1-3-2,6.26,31.7,198.5
大村,12R,1-4-2,4.42,44.9,198.5
住之江,2R,1-5-2,2.37,83.7,198.5
津,5R,3-1-2,4.57,43.4,198.2
児島,2R,4-1-2,3.01,65.8,198.2
徳山,7R,1-5-3,2.05,96.5,198.0
三国,6R,4-1-3,3.35,59.0,197.9
宮島,10R,4-1-2,2.18,90.7,197.9
住之江,10R,1-4-3,12.14,16.3,197.9
住之江,4R,1-3-2,13.37,14.8,197.9
津,11R,1-4-3,11.37,17.4,197.8
児島,8R,3-1-2,2.41,82.1,197.7
児島,12R,1-5-4,2.16,91.6,197.5
児島,11R,4-1-5,3.15,62.6,197.2
児島,5R,1-2-3,12.64,15.6,197.2
常滑,4R,1-4-3,4.30,45.8,196.7
児島,12R,1-4-3,5.10,38.6,196.7
常滑,8R,1-2-4,5.13,38.3,196.6
福岡,5R,1-4-2,6.34,31.0,196.4
大村,1R,1-2-4,7.30,26.9,196.4
宮島,11R,1-2-4,13.62,14.4,196.1
尼崎,9R,4-1-5,3.97,49.3,195.8
戸田,12R,1-3-4,7.91,24.7,195.3
宮島,11R,1-5-2,3.14,62.1,195.3
尼崎,1R,3-1-2,7.29,26.8,195.3
浜名湖,2R,5-2-4,3.90,50.0,195.1
常滑,2R,3-2-1,2.24,87.1,194.9
戸田,8R,3-2-1,3.31,58.8,194.8
下関,1R,2-1-3,5.77,33.7,194.5
下関,3R,1-3-4,5.56,34.9,194.0
大村,7R,2-1-6,1.95,99.3,193.6
徳山,1R,1-4-6,5.46,35.4,193.4
大村,1R,1-5-3,2.77,69.7,193.2
宮島,10R,1-5-2,8.26,23.4,193.2
住之江,9R,1-6-2,3.35,57.5,192.9
尼崎,6R,1-4-3,8.72,22.1,192.7
徳山,10R,1-4-2,2.72,70.8,192.6
住之江,1R,4-1-3,2.28,84.5,192.4
常滑,9R,1-4-2,8.47,22.7,192.3
常滑,7R,1-2-3,13.54,14.2,192.3
若松,10R,1-3-2,10.97,17.5,192.0
三国,11R,2-3-1,2.97,64.7,192.0
福岡,11R,1-4-3,6.74,28.5,192.0
三国,11R,3-4-1,2.03,94.4,192.0
尼崎,2R,1-5-4,2.60,73.9,192.0
常滑,10R,2-4-1,3.52,54.6,191.9
尼崎,7R,2-1-4,7.11,27.0,191.9
児島,9R,3-1-2,3.61,53.2,191.9
下関,12R,2-1-3,7.32,26.2,191.8
津,2R,2-4-1,2.22,86.5,191.7
福岡,9R,1-4-6,2.63,72.8,191.6
浜名湖,2R,5-2-3,2.36,81.1,191.6
浜名湖,12R,3-1-5,3.52,54.4,191.5
宮島,11R,1-2-5,5.04,37.9,191.2
宮島,2R,1-4-3,3.48,54.8,190.9
徳山,2R,1-6-2,2.94,64.8,190.7
下関,6R,1-3-5,2.49,76.6,190.5
津,4R,3-5-1,1.97,96.7,190.2
住之江,11R,1-3-4,6.24,30.5,190.2
大村,12R,1-4-3,3.37,56.5,190.2
若松,6R,1-2-5,2.06,92.4,190.0
津,2R,1-4-3,9.95,19.1,190.0
津,10R,1-3-2,6.98,27.2,189.9
宮島,7R,5-1-3,4.49,42.3,189.9
福岡,12R,1-5-4,4.12,46.0,189.4
福岡,5R,1-5-4,2.98,63.6,189.4
児島,11R,2-4-1,2.59,73.0,189.3
宮島,10R,1-4-2,3.55,53.3,189.0
尼崎,10R,1-5-3,2.88,65.7,188.9
浜名湖,4R,1-3-2,3.89,48.6,188.8
浜名湖,3R,1-5-3,1.99,95.0,188.8
三国,1R,1-5-2,6.33,29.8,188.7
浜名湖,5R,5-1-2,2.33,80.9,188.4
宮島,7R,1-4-5,3.43,54.9,188.4
若松,9R,1-4-2,12.98,14.5,188.3
戸田,6R,1-5-4,2.30,81.8,188.2
戸田,9R,2-1-3,2.26,83.3,187.9
浜名湖,10R,4-1-5,3.70,50.7,187.5
宮島,5R,3-1-4,9.22,20.3,187.2
浜名湖,10R,4-1-3,2.63,71.2,187.0
尼崎,9R,1-5-4,14.16,13.2,186.9
大村,10R,2-1-3,11.11,16.8,186.7
徳山,5R,4-1-2,3.94,47.4,186.5
住之江,9R,1-4-3,2.04,91.4,186.5
福岡,4R,2-5-1,6.80,27.4,186.4
津,5R,4-1-3,2.40,77.7,186.4
宮島,11R,1-3-4,5.05,36.9,186.3
常滑,8R,2-1-3,1.98,94.0,186.1
宮島,2R,4-1-3,2.03,91.5,186.1
徳山,7R,1-3-6,4.03,46.2,186.0
福岡,2R,2-1-4,2.76,67.4,185.7
大村,5R,3-1-5,2.60,71.4,185.4
