場,レース,買い目,推定確率%,オッズ(取得時),回収率%
若松,1R,3-1-4,5.66,55.0,311.4
若松,4R,2-1-3,6.35,48.8,309.7
浜名湖,8R,2-1-4,4.75,64.9,308.3
丸亀,5R,1-4-3,7.32,42.1,308.2
戸田,7R,4-1-2,6.42,47.8,306.8
戸田,9R,3-1-2,5.46,56.1,306.6
児島,7R,1-2-3,8.71,35.2,306.5
びわこ,9R,3-1-2,4.63,66.0,305.7
津,6R,1-4-3,4.25,71.7,304.7
児島,12R,2-4-1,4.94,61.6,304.3
常滑,11R,1-4-2,11.93,25.4,302.9
三国,9R,2-3-1,11.38,26.5,301.5
津,3R,1-5-2,3.25,92.6,300.8
びわこ,1R,1-4-2,7.58,39.5,299.4
戸田,2R,4-1-2,5.72,52.3,299.1
戸田,6R,1-5-2,4.25,70.4,299.0
津,9R,3-1-2,3.65,81.7,298.4
びわこ,6R,1-2-4,9.37,31.8,297.8
若松,6R,1-2-4,7.06,42.2,297.8
下関,10R,1-3-5,3.37,88.3,297.6
戸田,3R,1-2-4,4.26,69.7,296.7
下関,4R,3-5-1,4.62,64.0,295.9
下関,3R,1-4-5,7.13,41.4,295.0
若松,4R,2-4-3,3.90,75.6,294.6
福岡,12R,4-1-2,3.23,90.8,293.0
下関,1R,3-1-4,4.96,58.9,292.4
浜名湖,7R,2-3-1,3.51,83.2,292.2
津,6R,4-1-3,3.58,81.4,291.8
児島,9R,2-1-4,4.60,63.4,291.7
戸田,9R,2-1-3,5.09,57.1,290.8
下関,3R,4-1-3,11.40,25.5,290.7
唐津,11R,4-1-3,5.22,55.5,289.8
津,9R,1-3-2,8.25,35.1,289.6
児島,12R,4-1-2,6.76,42.6,288.2
福岡,10R,1-4-2,12.16,23.7,288.1
津,7R,2-1-4,5.15,55.9,288.0
丸亀,8R,1-4-3,10.22,28.0,286.2
丸亀,12R,1-3-2,11.06,25.8,285.3
若松,7R,4-1-5,3.14,90.7,284.4
津,10R,1-4-2,9.57,29.7,284.1
唐津,8R,1-5-2,10.23,27.7,283.5
浜名湖,7R,2-1-3,4.87,58.2,283.3
若松,4R,2-5-1,2.94,96.2,283.0
びわこ,4R,1-2-4,3.84,73.5,282.4
丸亀,6R,1-2-3,6.00,47.1,282.4
三国,6R,1-4-2,4.26,66.3,282.2
福岡,6R,2-1-5,4.66,60.5,282.0
三国,11R,3-1-2,4.31,65.3,281.3
下関,1R,1-4-3,8.30,33.7,279.6
下関,7R,4-1-2,4.12,67.8,279.1
児島,12R,2-1-4,10.76,25.9,278.8
唐津,8R,1-3-5,5.33,52.2,278.1
児島,10R,1-5-2,7.86,35.3,277.4
若松,9R,2-1-3,2.82,98.4,277.3
下関,8R,2-1-4,4.37,63.4,277.3
丸亀,3R,1-2-5,4.69,59.0,276.5
福岡,7R,1-2-5,2.78,99.3,275.8
児島,11R,2-3-1,3.10,88.9,275.5
下関,9R,2-1-5,2.91,94.4,274.9
唐津,4R,2-1-4,9.18,29.9,274.5
福岡,9R,1-5-4,3.01,91.2,274.3
下関,9R,1-5-2,9.42,29.1,274.2
丸亀,4R,2-1-3,5.21,52.6,274.0
児島,8R,1-2-3,15.44,17.7,273.3
唐津,11R,4-3-1,2.75,99.0,272.7
びわこ,5R,1-4-2,8.68,31.4,272.6
丸亀,6R,1-2-6,6.81,40.0,272.5
常滑,8R,4-3-1,2.72,99.2,269.5
児島,10R,1-2-5,6.82,39.4,268.7
福岡,9R,1-5-2,11.58,23.2,268.6
丸亀,1R,4-1-3,3.10,86.7,268.5
三国,11R,3-1-4,5.28,50.8,268.0
児島,5R,4-1-2,3.38,79.3,268.0
福岡,2R,1-4-3,10.26,26.1,267.8
鳴門,2R,2-3-1,5.55,48.1,267.0
児島,9R,1-4-2,3.15,84.5,266.5
福岡,9R,1-2-6,5.05,52.7,266.0
鳴門,7R,1-4-6,3.10,85.6,265.5
浜名湖,7R,1-2-3,5.92,44.8,265.4
丸亀,5R,3-1-2,3.44,76.8,264.5
戸田,2R,1-2-4,15.45,17.1,264.1
下関,2R,1-2-4,3.72,70.9,263.5
福岡,10R,2-1-4,6.48,40.6,263.2
丸亀,12R,1-2-3,18.26,14.4,263.0
児島,11R,3-1-2,4.82,54.3,261.8
鳴門,3R,3-1-2,11.57,22.6,261.4
児島,5R,4-2-1,3.62,72.0,260.6
福岡,7R,1-4-2,4.11,63.4,260.5
福岡,7R,1-2-3,5.81,44.8,260.5
若松,6R,2-4-1,4.76,54.7,260.2
鳴門,4R,1-2-4,7.69,33.8,259.9
浜名湖,8R,2-4-1,2.65,98.0,259.7
福岡,9R,2-1-5,3.17,81.8,259.7
下関,7R,4-1-3,5.95,43.4,258.4
三国,6R,1-4-5,10.37,24.9,258.3
びわこ,6R,4-1-3,3.69,69.9,258.1
びわこ,3R,4-1-5,7.77,33.2,258.1
下関,11R,2-1-4,6.06,42.6,258.0
唐津,6R,1-2-4,5.76,44.8,257.8
唐津,3R,2-1-3,3.07,84.0,257.8
鳴門,11R,1-2-5,7.06,36.5,257.5
津,10R,1-2-4,14.07,18.3,257.5
丸亀,7R,1-4-5,3.11,82.6,257.3
津,11R,1-6-3,4.63,55.5,257.2
浜名湖,10R,3-1-5,9.80,26.1,255.8
下関,10R,3-1-4,4.39,58.2,255.3
下関,7R,1-3-4,9.66,26.4,255.0
鳴門,9R,2-1-3,5.68,44.8,254.5
下関,10R,4-1-3,3.97,64.0,254.2
常滑,9R,4-1-2,2.80,90.3,253.2
丸亀,11R,1-2-3,15.34,16.5,253.1
若松,11R,1-5-3,5.61,45.1,253.0
下関,3R,1-4-3,13.52,18.7,252.8
福岡,7R,1-6-2,8.20,30.8,252.7
児島,4R,4-1-2,5.02,50.3,252.6
戸田,10R,3-1-2,4.58,55.0,251.9
三国,3R,1-2-3,5.29,47.6,251.8
鳴門,5R,3-5-1,2.57,97.7,251.4
下関,8R,1-2-3,12.07,20.8,251.1
三国,1R,1-5-3,5.15,48.6,250.5
児島,9R,1-2-3,7.71,32.5,250.5
津,4R,1-3-4,3.89,64.2,249.7
津,12R,1-4-2,11.40,21.9,249.6
若松,1R,1-4-3,3.84,64.8,248.7
福岡,6R,2-1-4,11.15,22.3,248.7
戸田,8R,1-4-2,13.08,19.0,248.4
下関,3R,1-4-2,5.19,47.9,248.4
福岡,3R,4-3-1,5.25,47.3,248.3
若松,9R,1-2-3,5.12,48.5,248.2
児島,10R,5-1-2,2.90,85.5,248.1
常滑,10R,4-1-3,5.10,48.6,247.8
唐津,7R,4-2-1,9.48,26.1,247.5
児島,8R,1-5-2,5.46,45.3,247.3
下関,2R,1-5-2,5.40,45.8,247.3
津,11R,1-4-3,4.37,56.5,247.0
福岡,7R,1-4-6,4.22,58.5,246.8
若松,10R,4-1-3,2.80,88.1,246.6
浜名湖,2R,4-1-3,5.45,45.2,246.2
児島,5R,4-3-2,4.16,59.1,246.0
津,7R,3-2-1,4.69,52.3,245.5
下関,11R,1-2-4,18.32,13.4,245.5
福岡,1R,2-1-5,3.33,73.7,245.4
丸亀,6R,1-5-2,6.62,37.0,244.9
丸亀,5R,1-3-4,8.91,27.5,244.9
若松,2R,3-1-2,3.15,77.7,244.9
丸亀,2R,1-2-3,13.12,18.6,244.1
児島,10R,1-4-2,5.79,42.1,243.6
福岡,9R,1-6-2,2.66,91.2,242.7
鳴門,2R,3-1-2,11.80,20.5,242.0
下関,1R,1-4-2,4.43,54.6,241.8
浜名湖,4R,3-1-2,3.72,65.0,241.6
若松,2R,3-1-5,3.17,76.1,241.4
唐津,8R,1-2-5,3.91,61.7,241.3
三国,12R,5-1-3,2.57,93.9,241.2
下関,4R,1-3-5,13.17,18.3,241.1
児島,12R,4-2-1,4.22,57.1,241.0
児島,7R,1-4-3,2.54,94.9,240.6
三国,2R,2-1-3,6.44,37.3,240.3
児島,9R,1-3-2,3.59,66.9,240.2
福岡,4R,1-2-5,4.33,55.4,240.1
若松,4R,2-3-4,4.01,59.9,240.0
びわこ,8R,2-1-3,8.18,29.3,239.7
下関,6R,3-1-2,4.34,55.1,239.3
唐津,6R,1-3-4,5.30,45.1,239.2
常滑,10R,1-3-2,5.03,47.5,238.9
福岡,5R,4-1-3,2.89,82.5,238.2
浜名湖,11R,1-3-2,19.96,11.9,237.5
鳴門,8R,2-1-4,4.15,57.2,237.4
福岡,9R,1-2-5,16.32,14.5,236.6
若松,4R,2-4-5,2.38,99.3,236.1
常滑,7R,2-1-4,3.77,62.5,235.8
常滑,10R,1-2-3,4.85,48.6,235.7
戸田,10R,2-1-3,6.93,34.0,235.6
丸亀,11R,2-1-3,4.63,50.9,235.5
浜名湖,2R,6-1-4,2.37,99.2,235.4
若松,8R,3-1-2,11.14,21.1,235.0
三国,11R,3-1-6,2.92,80.5,234.9
津,9R,2-1-3,5.24,44.8,234.8
丸亀,2R,1-2-5,2.72,86.3,234.7
丸亀,9R,1-4-3,3.91,60.0,234.7
三国,6R,1-4-6,2.63,89.2,234.3
若松,4R,2-4-1,5.08,46.0,233.6
下関,6R,1-2-3,12.27,19.0,233.2
丸亀,7R,1-3-5,9.79,23.8,233.1
福岡,4R,5-1-2,2.45,95.2,233.1
若松,5R,1-3-4,6.35,36.7,233.0
鳴門,6R,1-5-3,5.89,39.5,232.5
鳴門,7R,1-4-2,14.99,15.5,232.3
三国,1R,1-5-4,9.39,24.7,232.1
児島,7R,1-3-5,4.14,56.0,231.8
鳴門,8R,2-1-5,12.06,19.2,231.5
戸田,11R,1-4-5,10.06,23.0,231.3
浜名湖,9R,1-2-4,14.10,16.4,231.2
児島,7R,1-3-2,13.74,16.8,230.9
児島,5R,3-4-1,2.39,96.4,230.6
津,11R,1-3-2,11.30,20.4,230.6
児島,11R,2-1-3,9.36,24.6,230.3
戸田,3R,1-2-5,9.24,24.9,230.0
若松,10R,1-3-2,11.06,20.8,230.0
津,6R,3-1-2,7.01,32.8,229.9
若松,11R,1-3-2,19.13,12.0,229.6
児島,4R,1-4-6,3.54,64.7,229.2
若松,7R,1-2-5,3.70,61.8,228.9
津,3R,2-1-5,3.54,64.6,228.8
若松,5R,1-4-3,7.35,31.1,228.5
若松,9R,1-4-2,2.45,93.0,227.4
びわこ,4R,2-1-4,3.54,64.1,227.1
丸亀,2R,1-3-2,9.05,25.1,227.1
浜名湖,9R,1-2-3,19.08,11.9,227.0
福岡,10R,4-1-2,3.98,57.0,226.8
戸田,6R,1-4-2,3.73,60.8,226.7
津,7R,3-1-2,4.98,45.5,226.6
若松,6R,1-2-5,2.98,75.7,225.6
下関,12R,1-2-3,19.28,11.7,225.6
びわこ,4R,1-2-5,3.06,73.5,225.3
常滑,6R,1-4-3,12.04,18.7,225.2
浜名湖,8R,1-4-3,7.63,29.5,225.2
津,1R,4-1-2,3.64,61.7,224.9
浜名湖,9R,2-1-4,7.08,31.7,224.3
児島,8R,1-3-2,10.88,20.6,224.2
びわこ,6R,2-1-4,7.16,31.3,224.1
児島,4R,1-6-4,2.65,84.7,224.1
鳴門,2R,3-2-1,6.34,35.3,223.9
児島,5R,2-4-3,2.85,78.3,223.4
津,12R,1-6-2,3.20,69.8,223.1
福岡,4R,1-2-4,3.22,69.2,222.9
若松,1R,3-1-2,6.99,31.9,222.9
下関,9R,1-5-3,6.12,36.4,222.9
丸亀,8R,1-4-5,2.95,75.4,222.6
津,7R,1-2-4,5.42,41.0,222.4
若松,5R,2-1-3,2.54,87.5,222.3
鳴門,3R,3-2-1,4.15,53.5,222.2
下関,12R,3-1-2,3.93,56.5,222.1
浜名湖,12R,3-1-4,6.96,31.9,222.0
常滑,8R,2-4-1,5.71,38.9,222.0
鳴門,10R,4-1-2,4.25,52.2,221.9
びわこ,9R,1-5-3,2.51,88.1,221.2
丸亀,3R,2-1-5,2.32,95.4,221.1
丸亀,3R,1-5-3,6.15,35.9,220.8
唐津,7R,4-3-1,3.26,67.8,220.7
丸亀,12R,2-1-4,3.65,60.4,220.6
福岡,1R,2-1-3,4.08,54.0,220.4
常滑,5R,2-1-3,3.99,55.1,220.1
三国,7R,3-1-2,7.99,27.5,219.7
三国,1R,1-4-3,9.62,22.8,219.4
浜名湖,7R,3-2-1,3.28,66.8,219.3
若松,6R,4-2-1,3.34,65.6,219.2
若松,6R,2-1-4,7.42,29.5,218.9
児島,6R,2-4-1,6.51,33.6,218.8
びわこ,8R,2-1-4,2.74,79.9,218.7
児島,1R,2-1-3,2.96,73.9,218.6
福岡,4R,4-2-1,2.47,88.3,218.4
常滑,12R,3-1-2,3.66,59.5,217.7
若松,9R,1-2-4,3.12,69.7,217.5
鳴門,4R,1-4-5,4.24,51.2,217.2
下関,6R,1-3-2,12.55,17.3,217.2
丸亀,2R,2-1-3,9.15,23.7,216.8
丸亀,4R,2-3-1,2.74,79.0,216.6
津,2R,2-1-3,4.30,50.3,216.3
児島,7R,1-3-4,5.20,41.6,216.2
下関,8R,1-2-4,10.09,21.4,215.9
若松,7R,5-1-4,3.33,64.7,215.8
下関,9R,1-2-5,9.98,21.6,215.6
常滑,4R,4-1-3,3.43,62.8,215.5
丸亀,5R,3-4-1,7.71,27.9,215.0
戸田,7R,1-4-3,3.68,58.3,214.5
戸田,3R,1-6-2,2.53,84.9,214.4
福岡,5R,4-2-3,2.30,92.8,213.1
浜名湖,11R,2-1-3,3.51,60.7,212.9
常滑,7R,2-1-3,2.56,83.3,212.9
戸田,3R,1-2-6,6.31,33.7,212.7
浜名湖,8R,4-1-3,4.49,47.4,212.7
びわこ,9R,1-2-5,3.01,70.7,212.6
戸田,10R,2-1-5,3.99,53.1,212.0
びわこ,7R,1-4-3,10.18,20.8,211.8
常滑,5R,3-1-2,3.79,55.9,211.8
三国,3R,1-4-2,3.09,68.5,211.6
鳴門,2R,1-2-3,12.44,17.0,211.5
津,5R,4-1-2,3.29,64.3,211.3
三国,8R,1-2-3,2.39,88.5,211.1
びわこ,6R,1-4-3,4.61,45.8,211.1
鳴門,10R,2-4-3,4.28,49.3,210.9
浜名湖,7R,3-1-2,4.13,51.0,210.7
戸田,10R,3-2-1,2.73,77.1,210.3
若松,12R,5-1-2,3.67,57.3,210.3
浜名湖,5R,4-1-2,2.71,77.6,210.2
若松,3R,1-4-6,2.94,71.6,210.2
鳴門,8R,1-2-5,15.80,13.3,210.1
浜名湖,10R,3-1-6,2.40,87.4,210.1
鳴門,10R,4-3-2,5.65,37.1,209.7
下関,6R,2-1-3,4.21,49.8,209.6
浜名湖,4R,3-2-1,3.22,65.0,209.4
戸田,6R,1-2-4,2.56,81.6,209.2
戸田,11R,1-5-2,3.42,61.2,209.1
下関,7R,2-1-4,2.71,77.0,209.0
鳴門,2R,1-3-2,15.94,13.1,208.8
福岡,12R,3-4-2,3.68,56.8,208.8
鳴門,12R,1-4-2,10.87,19.2,208.6
下関,12R,1-2-4,8.05,25.9,208.5
鳴門,7R,4-1-2,9.31,22.4,208.5
児島,6R,2-1-4,7.61,27.4,208.5
びわこ,3R,4-3-1,2.75,75.8,208.3
戸田,8R,4-1-2,9.67,21.5,207.9
若松,3R,1-5-4,3.58,58.1,207.9
下関,2R,2-1-5,2.53,82.1,207.7
下関,9R,1-2-3,7.26,28.6,207.5
浜名湖,9R,2-1-3,9.58,21.6,206.8
浜名湖,5R,1-4-2,5.21,39.7,206.8
戸田,6R,1-5-4,13.59,15.2,206.6
浜名湖,3R,1-4-2,12.30,16.8,206.6
唐津,2R,3-2-1,5.09,40.5,206.1
下関,6R,1-5-2,3.20,64.3,205.6
鳴門,10R,4-2-3,5.81,35.4,205.5
浜名湖,10R,3-1-2,6.50,31.6,205.4
下関,12R,1-3-2,14.17,14.5,205.4
戸田,6R,1-5-3,3.69,55.6,205.4
津,9R,2-1-4,4.49,45.5,204.3
びわこ,9R,1-2-3,17.42,11.7,203.8
児島,1R,2-1-4,2.32,87.5,203.2
津,6R,3-4-1,8.16,24.9,203.1
浜名湖,8R,1-2-4,9.90,20.5,202.9
唐津,7R,1-4-2,10.96,18.5,202.8
三国,3R,1-4-3,2.96,68.4,202.6
丸亀,3R,1-3-5,5.56,36.4,202.3
福岡,11R,1-2-3,24.36,8.3,202.2
福岡,5R,1-4-5,2.11,95.8,202.0
唐津,9R,1-4-2,2.64,76.5,202.0
丸亀,12R,2-1-3,5.07,39.7,201.3
下関,5R,1-3-2,6.13,32.7,200.4
三国,10R,3-2-1,4.69,42.7,200.2
戸田,11R,5-1-4,2.00,99.7,199.9
丸亀,7R,1-5-3,11.89,16.8,199.8
浜名湖,6R,3-5-1,5.15,38.8,199.8
下関,8R,1-3-2,9.04,22.1,199.7
丸亀,11R,2-1-4,6.05,32.9,198.9
常滑,7R,2-3-5,2.08,95.6,198.7
福岡,6R,1-2-4,5.46,36.4,198.7
鳴門,8R,1-2-4,5.44,36.5,198.5
戸田,5R,4-2-1,2.05,96.7,198.4
若松,6R,3-1-2,2.42,82.1,198.4
三国,10R,2-4-1,2.93,67.8,198.3
児島,8R,1-2-5,9.09,21.8,198.2
浜名湖,4R,1-3-2,5.20,38.1,198.2
常滑,4R,1-3-2,5.95,33.3,198.1
戸田,10R,2-3-1,3.16,62.7,197.9
常滑,3R,5-2-1,2.36,83.8,197.8
丸亀,7R,1-5-2,7.69,25.7,197.6
戸田,3R,2-1-3,3.91,50.4,197.2
三国,12R,3-1-2,4.35,45.3,197.1
下関,11R,4-1-2,5.19,38.0,197.1
常滑,3R,5-1-4,5.54,35.5,196.7
丸亀,7R,1-3-2,4.51,43.6,196.7
児島,2R,1-2-4,4.29,45.8,196.7
下関,12R,1-4-2,4.43,44.4,196.7
児島,2R,1-3-4,13.02,15.1,196.6
下関,11R,1-4-2,16.34,12.0,196.1
福岡,6R,1-2-5,2.28,85.9,196.0
浜名湖,5R,4-1-5,3.05,64.2,195.7
びわこ,8R,1-2-4,4.06,48.2,195.7
鳴門,4R,1-3-4,4.47,43.7,195.5
下関,1R,3-1-2,3.05,64.0,195.1
戸田,12R,3-1-2,5.12,38.1,195.1
びわこ,5R,1-4-3,18.93,10.3,195.0
若松,10R,1-2-3,5.20,37.5,195.0
福岡,1R,1-4-2,5.24,37.2,194.9
唐津,2R,2-4-1,2.13,91.4,194.6
津,6R,3-2-1,4.41,44.1,194.5
常滑,3R,5-1-2,5.65,34.4,194.3
びわこ,1R,1-2-4,11.10,17.5,194.3
三国,4R,1-4-2,5.79,33.5,194.1
常滑,12R,1-4-2,4.69,41.4,194.1
戸田,5R,3-4-1,2.76,70.1,193.5
若松,7R,1-2-3,2.49,77.7,193.4
鳴門,7R,1-4-3,3.60,53.7,193.4
下関,2R,1-2-6,9.21,21.0,193.4
下関,7R,4-3-1,2.74,70.6,193.3
常滑,8R,2-4-3,2.07,93.2,193.2
びわこ,10R,3-1-2,2.05,94.4,193.1
下関,2R,1-6-3,2.85,67.8,193.1
三国,3R,2-1-3,2.13,90.7,193.1
びわこ,8R,1-2-3,12.14,15.9,193.0
浜名湖,10R,3-1-4,3.29,58.7,192.8
丸亀,2R,2-1-4,3.27,58.9,192.7
唐津,6R,3-1-4,3.00,64.2,192.6
若松,4R,1-2-3,2.97,64.8,192.4
下関,1R,1-3-5,2.59,74.2,192.3
若松,3R,4-1-6,2.62,73.3,192.1
津,8R,1-3-6,2.27,84.4,191.8
戸田,7R,1-3-2,2.99,64.0,191.6
三国,3R,1-2-4,3.59,53.4,191.5
津,1R,2-1-4,3.77,50.8,191.4
丸亀,7R,1-2-5,5.38,35.5,191.1
児島,11R,2-1-5,2.34,81.5,191.1
戸田,1R,1-4-2,4.66,41.0,190.9
丸亀,1R,4-2-1,3.11,61.4,190.7
戸田,5R,3-1-2,3.07,62.1,190.6
浜名湖,10R,1-3-5,14.42,13.2,190.4
丸亀,11R,1-2-4,20.04,9.5,190.4
戸田,9R,1-2-3,12.12,15.7,190.3
唐津,2R,2-3-1,6.53,29.1,190.0
唐津,1R,1-4-2,16.96,11.2,189.9
三国,8R,2-1-5,2.89,65.6,189.9
津,9R,3-1-4,2.05,92.6,189.7
鳴門,12R,1-4-3,13.33,14.2,189.3
鳴門,12R,1-5-4,1.99,95.2,189.1
福岡,6R,2-3-1,5.33,35.5,189.0
浜名湖,11R,3-1-5,4.59,41.2,189.0
三国,11R,1-3-2,4.83,39.0,188.4
戸田,8R,1-2-4,9.40,20.0,188.0
戸田,7R,1-2-3,4.83,38.9,187.9
下関,10R,1-3-2,3.30,56.9,187.8
福岡,6R,4-2-1,3.95,47.5,187.7
浜名湖,1R,2-1-3,3.76,49.9,187.4
児島,7R,3-1-4,3.01,62.1,187.1
戸田,5R,3-1-4,2.84,65.8,187.0
戸田,3R,2-1-5,9.78,19.1,186.8
鳴門,6R,1-3-4,2.98,62.7,186.7
びわこ,9R,1-3-2,20.98,8.9,186.7
鳴門,10R,2-1-4,2.24,83.3,186.4
三国,11R,1-4-2,2.04,91.4,186.4
浜名湖,8R,1-4-2,15.02,12.4,186.3
三国,12R,1-5-3,7.39,25.2,186.2
下関,1R,4-3-1,2.25,82.5,185.8
常滑,6R,4-3-1,2.36,78.5,185.6
下関,6R,1-3-5,4.81,38.6,185.6
びわこ,3R,1-4-3,6.20,29.9,185.3
下関,5R,1-2-3,5.38,34.4,185.2
若松,6R,1-2-3,5.95,31.1,185.1
浜名湖,5R,4-1-6,5.38,34.4,185.1
びわこ,11R,4-1-3,2.84,65.1,185.0
戸田,12R,3-2-1,1.92,96.3,184.8
三国,8R,1-5-3,4.79,38.6,184.7
三国,12R,2-1-3,3.16,58.3,184.5
浜名湖,11R,3-1-4,3.78,48.8,184.4
鳴門,6R,1-3-5,5.37,34.3,184.3
