場,レース,買い目,推定確率%,オッズ(取得時),回収率%
蒲郡,1R,2-1-3,8.49,36.4,309.0
津,2R,2-1-3,4.39,70.2,308.2
蒲郡,11R,1-4-2,10.13,30.4,307.9
児島,8R,1-2-4,10.27,29.9,307.2
丸亀,2R,2-5-1,5.12,60.0,307.0
多摩川,6R,3-1-2,5.37,57.1,306.7
平和島,7R,1-4-2,5.03,60.8,305.9
児島,5R,1-3-4,14.06,21.7,305.1
平和島,11R,1-2-4,3.87,78.8,304.7
福岡,5R,2-1-3,4.44,68.4,303.9
浜名湖,2R,2-1-5,3.06,99.3,303.6
多摩川,4R,1-5-3,3.73,80.9,301.8
丸亀,2R,5-1-2,5.22,57.8,301.8
児島,1R,1-4-2,9.37,32.1,300.9
平和島,8R,1-5-4,4.58,65.6,300.7
蒲郡,5R,4-1-3,3.05,98.4,300.0
丸亀,7R,1-2-6,6.75,44.4,299.5
浜名湖,8R,1-4-2,5.80,51.6,299.5
多摩川,9R,1-4-2,13.17,22.6,297.6
下関,8R,1-4-2,10.34,28.6,295.7
江戸川,5R,2-1-5,7.69,38.4,295.4
多摩川,8R,1-2-3,7.71,38.3,295.3
鳴門,9R,1-3-5,6.40,46.1,295.0
浜名湖,10R,3-1-2,9.27,31.8,294.9
唐津,9R,1-2-5,4.71,62.4,294.1
平和島,12R,1-2-3,16.45,17.8,292.7
多摩川,2R,3-1-4,3.53,82.5,291.5
平和島,10R,1-2-5,7.03,41.4,290.8
浜名湖,8R,1-2-4,3.79,76.3,289.4
蒲郡,2R,4-3-1,3.18,90.9,288.6
尼崎,4R,3-2-1,4.99,57.8,288.2
児島,9R,1-3-2,8.79,32.8,288.2
江戸川,1R,4-1-2,3.13,91.9,287.9
鳴門,12R,2-4-1,3.11,92.5,287.4
下関,5R,1-3-5,8.49,33.7,286.0
浜名湖,4R,1-3-2,4.18,68.4,285.6
平和島,1R,2-1-6,5.92,48.2,285.1
多摩川,8R,1-5-2,11.24,25.2,283.3
下関,7R,1-5-3,8.73,32.4,282.9
多摩川,7R,4-1-2,5.27,53.5,282.1
下関,8R,1-2-4,12.70,22.2,281.9
下関,8R,4-1-2,4.50,62.6,281.5
津,12R,1-6-4,3.86,72.8,281.3
多摩川,10R,1-2-3,11.25,25.0,281.1
児島,11R,4-1-2,3.74,75.1,280.8
児島,5R,3-4-1,4.09,68.6,280.7
児島,3R,4-1-3,4.81,58.1,279.3
蒲郡,11R,1-2-4,9.87,28.3,279.3
浜名湖,11R,2-1-3,2.86,97.7,279.1
江戸川,11R,1-4-2,7.70,36.2,278.7
津,8R,1-4-3,5.83,47.8,278.5
津,12R,1-6-3,8.56,32.5,278.1
福岡,10R,2-1-5,3.95,70.4,278.0
平和島,4R,1-6-3,2.94,94.7,278.0
江戸川,5R,1-2-4,5.34,52.0,277.8
下関,8R,2-1-4,6.08,45.5,276.7
鳴門,11R,3-1-4,6.86,40.3,276.3
児島,11R,2-1-4,4.42,62.4,276.1
蒲郡,1R,2-1-5,5.12,53.8,275.5
津,7R,1-4-2,13.41,20.5,274.8
浜名湖,8R,1-5-4,16.19,16.9,273.6
児島,8R,1-5-4,4.87,56.1,273.2
津,2R,3-2-1,3.56,76.6,272.6
多摩川,4R,1-5-2,4.11,65.9,270.7
児島,5R,3-1-2,7.15,37.7,269.6
丸亀,8R,2-1-4,10.85,24.8,269.0
平和島,9R,1-2-4,16.39,16.4,268.9
津,12R,1-6-2,6.07,44.3,268.8
浜名湖,4R,1-3-4,4.17,64.4,268.6
多摩川,5R,4-2-3,2.79,96.3,268.2
津,4R,3-1-2,4.67,57.4,268.2
丸亀,7R,1-2-3,5.84,45.9,268.1
児島,6R,1-3-4,10.27,26.1,268.0
丸亀,3R,4-3-1,3.75,71.5,267.8
多摩川,8R,1-3-2,6.57,40.6,266.8
下関,7R,1-4-3,3.08,86.4,266.0
多摩川,2R,4-1-3,6.57,40.4,265.4
多摩川,10R,2-1-4,3.09,85.9,265.3
丸亀,2R,2-1-5,6.60,40.0,264.1
児島,6R,1-4-3,13.96,18.9,263.8
下関,9R,1-5-4,6.06,43.5,263.5
蒲郡,10R,3-2-1,3.61,72.9,263.1
福岡,9R,1-3-2,8.71,30.2,263.0
唐津,12R,1-4-2,4.46,58.8,262.5
平和島,4R,3-1-2,3.23,81.1,261.9
浜名湖,12R,1-4-5,18.43,14.2,261.8
鳴門,12R,4-2-1,2.81,93.0,261.8
江戸川,10R,3-1-2,8.23,31.8,261.6
津,10R,2-1-4,5.07,51.5,260.9
平和島,6R,1-3-2,9.48,27.5,260.6
唐津,7R,1-3-2,5.75,45.3,260.4
平和島,1R,1-4-2,4.95,52.6,260.2
尼崎,2R,4-1-2,3.47,74.9,260.1
児島,4R,1-4-2,13.54,19.2,260.1
多摩川,9R,1-2-4,9.54,27.2,259.6
鳴門,12R,2-1-4,5.86,44.3,259.6
津,6R,2-3-1,4.74,54.7,259.5
江戸川,11R,1-4-5,16.61,15.6,259.1
児島,4R,2-1-4,2.72,95.2,259.0
蒲郡,1R,2-1-6,3.02,85.8,258.9
多摩川,5R,4-2-1,7.48,34.6,258.7
蒲郡,7R,1-2-4,22.69,11.4,258.7
江戸川,11R,1-4-3,8.08,32.0,258.5
下関,5R,3-1-5,6.38,40.5,258.4
浜名湖,9R,1-5-2,3.29,78.6,258.3
平和島,9R,1-4-5,3.05,84.5,257.9
平和島,3R,4-3-2,4.47,57.5,257.2
丸亀,8R,4-1-2,4.25,60.4,257.0
唐津,12R,1-4-3,4.01,64.1,256.9
多摩川,4R,1-2-5,4.97,51.6,256.3
福岡,8R,2-1-3,3.24,79.0,255.8
鳴門,8R,3-4-1,6.09,42.0,255.8
尼崎,3R,1-4-3,5.39,47.4,255.5
平和島,3R,4-3-1,3.60,70.9,255.1
津,5R,1-2-4,16.13,15.8,254.8
平和島,4R,1-3-6,3.66,69.5,254.3
津,2R,3-1-2,5.92,42.9,254.1
丸亀,4R,1-4-5,3.29,76.9,253.2
下関,6R,3-2-1,4.28,59.1,253.1
下関,4R,4-1-3,3.79,66.7,252.7
江戸川,3R,5-3-1,2.54,99.0,251.8
尼崎,5R,1-3-2,3.24,77.6,251.7
下関,9R,2-1-4,2.71,92.9,251.5
児島,8R,1-4-3,5.29,47.4,250.8
浜名湖,3R,5-3-2,2.86,87.6,250.2
福岡,9R,1-3-5,4.82,51.8,249.8
蒲郡,7R,2-1-4,11.46,21.8,249.7
丸亀,11R,2-1-4,2.76,90.4,249.5
福岡,8R,2-1-4,13.61,18.3,249.1
多摩川,7R,1-4-5,4.56,54.6,249.0
児島,10R,4-1-3,5.04,49.4,248.9
児島,9R,1-2-3,7.41,33.5,248.3
尼崎,12R,4-1-2,3.98,62.2,247.7
尼崎,4R,2-1-5,3.46,71.6,247.5
下関,6R,3-1-2,4.19,59.1,247.5
福岡,1R,1-5-4,3.41,72.4,247.0
多摩川,12R,1-4-3,4.64,53.1,246.3
平和島,7R,4-1-2,5.38,45.8,246.3
江戸川,10R,1-3-4,11.04,22.3,246.1
下関,3R,1-4-2,10.12,24.3,246.0
児島,9R,1-3-4,10.99,22.3,245.1
下関,9R,4-5-1,3.47,70.5,245.0
江戸川,10R,3-1-4,9.55,25.6,244.4
浜名湖,7R,2-1-5,3.43,71.3,244.4
浜名湖,6R,1-2-5,5.31,45.9,243.7
平和島,8R,1-4-5,9.48,25.7,243.7
蒲郡,2R,3-1-2,6.34,38.4,243.6
下関,12R,1-4-3,11.53,21.1,243.3
丸亀,6R,1-5-3,3.57,68.1,243.3
鳴門,3R,1-5-3,5.88,41.3,243.0
唐津,4R,4-2-1,10.70,22.7,242.8
下関,4R,4-2-1,5.45,44.5,242.4
多摩川,12R,3-1-2,6.82,35.5,242.1
平和島,6R,2-3-1,12.80,18.9,242.0
蒲郡,7R,2-1-3,4.72,51.1,241.3
平和島,11R,1-3-2,6.23,38.7,241.2
児島,10R,3-4-1,2.99,80.6,240.8
浜名湖,8R,1-4-5,16.71,14.4,240.6
津,9R,1-4-3,14.10,17.0,239.8
児島,6R,3-1-4,3.56,67.3,239.8
下関,12R,4-1-3,4.77,50.2,239.6
児島,7R,2-3-1,7.85,30.5,239.5
丸亀,2R,2-1-4,3.07,78.0,239.4
多摩川,3R,1-5-2,2.71,87.9,238.6
蒲郡,10R,2-3-1,5.06,47.1,238.5
江戸川,9R,1-3-4,4.84,49.2,238.4
津,9R,4-1-3,3.43,69.5,238.1
丸亀,3R,4-1-3,4.43,53.6,237.3
鳴門,11R,1-3-2,13.56,17.5,237.3
丸亀,4R,1-2-4,9.53,24.8,236.4
唐津,7R,3-1-2,3.88,60.9,236.3
鳴門,10R,1-6-4,4.44,53.2,236.2
唐津,7R,1-2-3,6.46,36.5,235.8
江戸川,8R,1-3-6,2.54,92.7,235.6
浜名湖,9R,1-4-2,2.88,81.9,235.5
児島,12R,1-6-3,2.86,82.3,235.4
唐津,11R,1-4-3,9.88,23.8,235.2
浜名湖,7R,2-1-3,2.95,79.5,234.4
平和島,9R,1-4-3,5.85,40.0,233.9
唐津,7R,1-4-3,3.39,68.9,233.2
津,8R,1-3-4,4.34,53.6,232.8
丸亀,4R,1-4-6,5.61,41.5,232.8
丸亀,1R,3-4-1,4.34,53.5,232.4
福岡,6R,1-3-2,7.98,29.1,232.2
浜名湖,8R,1-5-2,5.36,43.3,231.9
蒲郡,9R,2-1-3,4.95,46.9,231.9
平和島,10R,4-1-2,4.35,53.3,231.9
津,8R,1-2-4,5.26,44.0,231.3
唐津,1R,1-4-3,10.36,22.3,231.0
鳴門,7R,1-5-4,2.84,81.2,231.0
尼崎,8R,3-1-2,6.53,35.3,230.5
鳴門,11R,3-4-1,2.59,88.8,230.2
鳴門,3R,1-3-4,13.54,17.0,230.2
浜名湖,2R,1-5-2,12.92,17.8,230.0
多摩川,9R,1-2-5,6.04,38.1,230.0
児島,10R,2-1-3,3.38,68.0,229.5
江戸川,2R,3-1-2,3.66,62.6,229.3
蒲郡,4R,3-1-2,3.77,60.8,229.3
津,7R,1-2-4,8.18,28.0,229.0
鳴門,4R,1-3-6,3.96,57.7,228.7
浜名湖,5R,1-3-6,5.42,42.1,228.4
丸亀,7R,1-6-2,5.48,41.6,227.8
津,1R,1-5-2,2.74,83.1,227.8
唐津,5R,1-5-4,2.97,76.6,227.2
丸亀,4R,2-4-1,3.25,69.9,227.0
蒲郡,2R,4-1-3,4.08,55.5,226.7
平和島,3R,2-3-4,3.57,63.5,226.6
福岡,10R,2-1-3,2.74,82.6,226.3
津,5R,1-5-2,3.82,59.2,226.0
津,11R,4-2-1,3.09,72.8,225.1
江戸川,3R,1-4-3,3.27,68.6,224.5
多摩川,7R,4-1-6,5.16,43.5,224.5
児島,1R,1-4-3,14.66,15.3,224.3
多摩川,3R,2-1-4,4.96,45.2,224.1
江戸川,11R,1-5-4,11.78,19.0,223.7
江戸川,5R,1-2-3,12.14,18.4,223.3
丸亀,4R,2-1-4,5.09,43.9,223.3
福岡,12R,1-2-5,8.25,27.0,222.9
下関,11R,2-1-3,3.38,65.9,222.5
福岡,2R,4-1-3,2.46,90.5,222.4
尼崎,11R,1-5-4,10.29,21.6,222.2
多摩川,6R,1-3-2,5.88,37.8,222.1
平和島,3R,2-4-3,3.09,71.8,221.8
福岡,1R,1-5-3,3.18,69.7,221.7
福岡,6R,3-1-2,7.27,30.5,221.7
江戸川,6R,1-4-2,5.76,38.5,221.6
浜名湖,5R,3-1-4,2.31,95.8,221.6
唐津,8R,3-1-4,12.58,17.6,221.4
津,2R,4-1-2,2.45,90.3,221.3
平和島,9R,4-1-2,5.66,39.0,220.8
丸亀,1R,3-2-1,2.31,95.5,220.8
江戸川,9R,1-4-3,7.12,31.0,220.7
福岡,3R,1-3-2,12.60,17.5,220.4
浜名湖,4R,1-4-3,3.04,72.4,220.3
江戸川,11R,1-3-4,4.56,48.3,220.1
唐津,12R,1-2-4,5.75,38.2,219.7
平和島,5R,5-1-4,2.32,94.7,219.6
蒲郡,1R,2-1-4,7.62,28.8,219.6
蒲郡,6R,5-1-3,3.90,56.2,219.4
唐津,7R,1-4-2,4.20,52.1,218.9
丸亀,3R,3-4-1,4.95,44.2,218.7
多摩川,10R,1-4-2,11.14,19.6,218.4
下関,1R,3-2-1,3.05,71.6,218.3
尼崎,3R,4-1-3,2.42,90.1,217.7
多摩川,7R,1-6-4,3.43,63.3,217.4
丸亀,4R,4-1-3,2.26,96.1,216.9
丸亀,9R,3-2-1,3.37,64.3,216.7
多摩川,2R,3-4-1,2.70,80.2,216.6
江戸川,7R,1-4-3,2.19,99.1,216.6
多摩川,11R,1-5-2,9.12,23.7,216.3
下関,2R,1-4-3,5.47,39.5,216.2
唐津,11R,1-3-2,3.95,54.7,216.2
丸亀,10R,4-1-2,3.13,69.0,216.0
下関,4R,2-4-1,4.85,44.5,215.8
児島,7R,1-3-2,9.33,23.1,215.6
蒲郡,11R,4-1-2,2.64,81.8,215.6
江戸川,10R,4-3-1,2.64,81.5,215.4
児島,7R,2-1-3,8.52,25.2,214.7
浜名湖,9R,1-4-3,5.27,40.7,214.6
江戸川,11R,4-1-3,2.61,82.2,214.3
尼崎,8R,1-3-5,4.95,43.3,214.3
下関,2R,1-3-5,3.62,59.2,214.3
江戸川,1R,1-2-5,2.56,83.6,214.2
丸亀,3R,3-1-2,4.27,50.1,214.0
平和島,3R,4-2-3,3.40,62.9,213.8
児島,9R,1-4-3,10.13,21.1,213.8
唐津,3R,4-1-3,13.74,15.5,213.0
江戸川,7R,1-3-4,2.59,82.1,212.9
浜名湖,2R,1-2-5,9.95,21.4,212.9
浜名湖,7R,1-2-5,6.06,35.1,212.8
多摩川,2R,1-4-3,8.43,25.2,212.5
浜名湖,6R,1-2-3,18.16,11.7,212.4
鳴門,10R,1-6-3,2.42,87.6,212.1
多摩川,2R,1-4-5,2.98,71.0,211.5
鳴門,10R,4-1-3,2.39,88.3,211.3
江戸川,3R,4-1-3,2.57,82.1,211.3
唐津,8R,1-3-4,8.42,25.1,211.2
蒲郡,11R,2-1-4,2.54,83.0,211.0
児島,12R,4-1-3,3.06,68.8,210.5
唐津,10R,2-1-4,8.76,24.0,210.3
児島,5R,1-4-3,6.11,34.3,209.6
江戸川,5R,2-1-4,4.77,43.9,209.3
丸亀,12R,4-2-1,2.20,95.0,208.7
下関,10R,3-1-5,2.45,84.9,208.4
平和島,4R,1-3-4,2.26,92.1,208.1
蒲郡,4R,3-2-1,2.51,83.0,208.0
下関,12R,3-1-4,3.60,57.8,207.8
尼崎,4R,3-1-2,4.89,42.4,207.5
児島,6R,4-1-3,5.50,37.6,206.9
多摩川,7R,1-3-4,3.04,67.9,206.7
鳴門,10R,4-1-6,2.17,95.1,206.7
児島,9R,1-4-2,6.86,30.1,206.5
鳴門,12R,4-1-2,4.48,46.0,206.3
鳴門,12R,2-5-1,2.20,93.7,206.1
児島,9R,1-2-4,6.28,32.8,205.9
浜名湖,9R,1-6-3,2.15,95.6,205.9
蒲郡,7R,1-2-3,9.35,21.9,204.8
児島,11R,1-4-2,13.46,15.2,204.5
鳴門,7R,1-4-3,10.88,18.8,204.5
平和島,7R,4-2-1,4.46,45.8,204.5
江戸川,11R,1-2-4,4.30,47.5,204.1
児島,6R,1-5-4,2.71,75.2,204.0
下関,7R,1-2-3,7.06,28.8,203.5
平和島,10R,1-2-3,4.69,43.3,203.3
尼崎,5R,1-4-3,3.31,61.4,203.1
多摩川,4R,5-1-3,2.22,91.3,203.0
江戸川,10R,4-1-3,3.07,66.0,202.9
唐津,7R,2-1-3,4.71,43.1,202.9
鳴門,11R,3-2-1,5.07,40.0,202.8
津,8R,1-4-2,6.74,30.1,202.7
多摩川,8R,2-1-5,2.83,71.6,202.6
鳴門,9R,1-2-5,2.59,78.2,202.6
津,4R,2-1-3,2.04,99.1,202.6
浜名湖,6R,1-2-4,16.60,12.2,202.6
津,12R,1-4-3,4.26,47.5,202.5
多摩川,8R,1-5-4,2.98,68.0,202.5
下関,2R,1-5-2,4.27,47.4,202.4
児島,1R,1-2-4,6.86,29.5,202.3
浜名湖,11R,1-2-3,10.02,20.2,202.3
児島,3R,1-4-3,11.49,17.6,202.3
江戸川,8R,3-1-2,4.01,50.4,202.0
尼崎,8R,3-2-1,3.30,61.2,202.0
江戸川,5R,1-5-2,3.16,63.8,201.7
丸亀,8R,2-1-3,4.76,42.3,201.5
津,6R,3-2-1,3.36,60.0,201.3
多摩川,6R,1-5-3,4.75,42.4,201.3
平和島,7R,4-1-5,4.39,45.8,201.1
鳴門,11R,1-3-4,7.98,25.2,201.1
児島,8R,1-2-5,5.18,38.7,200.5
尼崎,7R,1-2-6,4.41,45.4,200.4
蒲郡,9R,2-1-5,7.98,25.1,200.4
津,8R,1-4-5,8.75,22.9,200.3
蒲郡,2R,1-3-4,10.58,18.9,200.0
多摩川,6R,5-1-3,3.33,60.0,199.9
江戸川,4R,2-5-1,2.70,73.8,199.6
福岡,6R,2-3-1,6.54,30.5,199.5
蒲郡,2R,1-4-3,6.72,29.6,199.0
江戸川,10R,1-4-3,5.39,36.9,198.8
尼崎,6R,1-4-3,5.74,34.6,198.7
江戸川,4R,2-3-1,3.34,59.3,198.3
福岡,6R,2-1-4,2.16,91.6,198.3
尼崎,3R,5-1-3,2.10,94.3,198.3
津,5R,1-2-5,7.00,28.3,198.2
福岡,12R,1-5-2,4.12,48.1,198.2
多摩川,5R,1-4-2,5.66,35.0,198.0
下関,6R,2-1-3,4.64,42.7,198.0
多摩川,3R,1-4-2,4.12,48.0,197.8
江戸川,9R,2-1-4,3.01,65.6,197.7
浜名湖,3R,3-5-2,4.38,45.1,197.6
浜名湖,8R,1-4-3,5.60,35.2,197.3
福岡,9R,1-5-3,4.89,40.3,196.9
鳴門,2R,1-3-2,4.09,48.1,196.8
児島,12R,3-1-6,2.34,83.9,196.7
下関,3R,4-1-3,3.54,55.5,196.7
津,3R,5-2-1,3.40,57.9,196.6
下関,11R,3-1-2,3.20,61.3,196.1
尼崎,11R,1-4-5,6.65,29.5,196.1
平和島,12R,2-1-3,3.66,53.5,195.9
江戸川,10R,3-2-1,3.32,59.0,195.9
多摩川,5R,4-1-2,6.36,30.8,195.8
平和島,2R,4-1-3,2.09,93.5,195.8
蒲郡,2R,3-2-1,2.88,67.9,195.7
蒲郡,10R,1-2-3,25.07,7.8,195.5
福岡,3R,1-3-4,13.86,14.1,195.5
蒲郡,3R,3-2-1,4.78,40.9,195.4
丸亀,1R,1-4-3,5.26,37.1,195.3
福岡,7R,1-3-2,13.18,14.8,195.1
福岡,5R,1-2-4,4.76,41.0,195.1
児島,12R,3-1-4,5.22,37.3,194.8
下関,1R,1-2-5,6.09,31.9,194.2
福岡,10R,1-2-4,8.28,23.4,193.9
蒲郡,8R,4-3-1,2.71,71.6,193.8
下関,5R,5-1-3,2.15,90.0,193.7
福岡,7R,3-1-2,9.86,19.6,193.3
丸亀,1R,3-1-2,3.97,48.6,192.9
尼崎,3R,1-5-3,4.77,40.4,192.8
鳴門,4R,1-5-3,3.71,51.9,192.6
蒲郡,7R,1-4-2,8.99,21.4,192.4
下関,7R,1-5-2,2.48,77.7,192.4
江戸川,5R,2-5-1,2.53,76.1,192.3
浜名湖,6R,2-1-3,9.15,21.0,192.1
鳴門,2R,1-6-2,2.06,93.1,192.1
江戸川,3R,4-3-1,3.02,63.6,191.9
鳴門,9R,3-1-2,4.58,41.9,191.9
児島,2R,1-5-3,6.92,27.7,191.8
下関,1R,5-2-3,2.22,86.5,191.7
下関,8R,1-3-4,4.20,45.5,191.1
多摩川,11R,1-2-3,16.91,11.3,191.0
江戸川,3R,1-5-3,2.85,67.1,190.9
江戸川,6R,1-2-4,6.10,31.3,190.9
唐津,7R,4-1-2,2.66,71.7,190.8
児島,7R,1-2-3,9.16,20.8,190.5
唐津,9R,4-1-2,3.60,52.8,190.1
蒲郡,1R,2-3-1,2.47,77.0,190.0
福岡,2R,2-4-1,2.32,82.0,189.9
多摩川,4R,3-1-2,4.22,45.0,189.9
浜名湖,3R,1-3-5,2.79,67.9,189.8
丸亀,12R,4-1-2,4.60,41.2,189.5
浜名湖,6R,2-1-5,2.68,70.8,189.5
唐津,10R,4-1-2,9.56,19.8,189.3
下関,6R,2-1-5,2.95,64.1,189.1
児島,8R,1-5-2,4.26,44.4,189.1
福岡,6R,3-2-1,6.49,29.1,188.8
鳴門,8R,3-1-4,10.78,17.5,188.7
福岡,1R,1-5-2,3.09,61.0,188.7
丸亀,1R,4-1-3,3.95,47.7,188.4
浜名湖,7R,1-2-3,5.21,36.1,188.2
唐津,3R,4-3-1,5.52,34.0,187.7
丸亀,11R,1-4-3,8.57,21.9,187.6
下関,3R,1-4-3,4.70,39.9,187.5
蒲郡,3R,2-4-1,5.14,36.4,187.2
丸亀,3R,3-1-6,3.73,50.1,187.1
児島,4R,1-2-4,8.06,23.2,187.0
平和島,2R,1-3-2,4.93,37.9,187.0
丸亀,10R,1-4-2,8.69,21.5,186.8
丸亀,5R,1-6-3,2.01,92.8,186.8
