場,レース,買い目,推定確率%,オッズ(取得時),回収率%
尼崎,4R,2-1-4,6.39,49.8,318.0
浜名湖,7R,1-2-3,3.87,81.9,317.3
徳山,8R,2-4-1,4.23,74.6,315.5
児島,8R,5-1-2,3.49,90.3,315.3
丸亀,11R,1-4-2,9.96,31.6,314.6
桐生,2R,3-1-4,13.54,23.1,312.8
浜名湖,5R,1-2-3,5.27,59.2,312.1
尼崎,5R,3-1-4,6.13,50.8,311.6
住之江,7R,1-2-3,6.99,44.5,311.1
多摩川,2R,4-1-5,4.72,65.8,310.9
多摩川,12R,3-4-1,4.32,71.4,308.3
丸亀,9R,1-5-2,4.66,65.8,306.9
桐生,5R,1-2-4,5.53,55.5,306.7
宮島,8R,1-4-2,6.19,49.3,305.2
丸亀,7R,1-4-2,8.38,36.3,304.1
浜名湖,12R,1-4-2,4.19,72.5,304.1
児島,7R,1-2-4,3.28,92.4,302.9
児島,6R,4-1-3,5.62,53.9,302.8
多摩川,4R,2-3-1,3.39,89.2,302.8
住之江,8R,3-2-1,3.22,94.0,302.7
児島,12R,2-1-4,7.19,42.1,302.5
住之江,5R,1-2-3,4.93,61.0,300.8
多摩川,7R,4-2-1,4.07,73.8,300.5
児島,7R,1-2-5,5.59,53.4,298.3
住之江,4R,4-1-3,4.16,71.7,297.9
宮島,6R,1-4-2,4.79,62.2,297.8
桐生,8R,1-4-2,3.18,93.3,297.0
桐生,1R,2-1-3,3.19,92.4,294.5
宮島,3R,3-2-1,7.38,39.9,294.3
児島,7R,1-4-2,3.17,92.4,293.0
多摩川,12R,3-2-4,3.08,94.4,291.0
住之江,8R,3-1-2,2.92,99.3,289.7
桐生,1R,2-1-4,3.62,79.9,288.9
多摩川,7R,4-1-2,7.70,37.5,288.7
宮島,4R,4-1-2,9.49,30.3,287.6
児島,1R,2-1-5,3.13,91.6,287.1
丸亀,10R,3-4-1,4.37,65.4,285.9
丸亀,5R,3-2-1,2.90,98.5,285.4
児島,11R,1-5-3,4.37,65.3,285.3
住之江,5R,2-1-4,4.83,59.0,285.2
丸亀,6R,1-2-4,5.78,49.3,285.1
多摩川,10R,1-5-4,4.74,60.0,284.1
多摩川,12R,3-2-1,3.71,76.5,284.1
桐生,8R,1-4-3,3.59,79.1,283.8
桐生,4R,4-1-3,5.25,54.0,283.5
桐生,9R,2-1-3,3.16,89.7,283.4
丸亀,9R,1-2-4,14.84,19.1,283.4
児島,11R,1-5-4,4.29,65.3,280.3
浜名湖,7R,2-1-3,4.48,62.5,280.0
桐生,10R,3-1-4,5.38,52.0,279.9
桐生,10R,4-3-1,3.45,80.9,279.5
宮島,8R,1-4-3,5.45,51.2,279.0
住之江,2R,1-3-2,4.05,68.9,278.8
児島,8R,1-4-2,3.72,74.8,278.2
尼崎,4R,4-1-2,2.90,95.7,277.7
住之江,2R,2-1-3,4.89,56.7,277.3
丸亀,9R,1-2-5,7.26,37.9,275.1
桐生,11R,1-2-3,7.69,35.7,274.4
住之江,3R,3-4-1,7.97,34.4,274.2
住之江,11R,1-5-3,5.42,50.5,273.8
浜名湖,5R,1-3-4,17.75,15.4,273.4
浜名湖,11R,2-1-4,6.40,42.7,273.3
丸亀,12R,2-4-1,10.39,26.3,273.2
桐生,12R,2-1-3,3.14,86.7,272.2
三国,7R,4-1-3,3.12,87.1,271.5
多摩川,5R,3-1-2,3.45,78.4,270.6
桐生,12R,2-5-1,3.36,80.2,269.5
徳山,2R,2-1-3,5.15,52.3,269.3
徳山,1R,3-1-4,4.31,62.4,268.9
住之江,5R,4-1-2,3.68,72.9,268.5
丸亀,10R,3-1-4,9.88,27.0,266.7
多摩川,4R,2-1-5,6.89,38.7,266.6
児島,12R,2-1-3,10.10,26.3,265.7
住之江,2R,1-2-5,9.98,26.6,265.4
桐生,4R,1-3-2,7.67,34.6,265.2
津,4R,4-1-3,4.16,63.8,265.1
三国,6R,1-3-2,3.67,72.2,265.1
宮島,5R,4-1-2,3.96,67.0,265.0
桐生,4R,2-1-3,2.81,94.1,264.4
徳山,12R,1-3-4,12.59,21.0,264.3
児島,1R,2-1-4,4.22,62.5,263.5
丸亀,9R,2-1-5,2.63,99.7,262.0
徳山,9R,1-6-2,3.70,70.8,261.6
宮島,6R,1-2-4,4.65,56.1,260.8
丸亀,4R,1-2-4,8.15,31.9,260.0
宮島,5R,4-3-1,3.06,85.0,259.9
徳山,8R,4-1-2,14.51,17.9,259.7
多摩川,7R,1-2-4,15.72,16.5,259.4
児島,12R,3-1-2,3.15,82.2,258.7
住之江,2R,1-2-4,7.07,36.6,258.6
浜名湖,8R,1-5-4,6.31,41.0,258.6
丸亀,5R,3-1-2,4.61,56.1,258.4
桐生,4R,4-1-2,3.03,85.3,258.1
浜名湖,5R,3-1-2,8.44,30.3,255.8
宮島,8R,1-2-4,6.99,36.4,254.4
三国,6R,1-2-3,4.89,51.9,253.8
桐生,7R,1-2-4,3.39,74.5,252.3
徳山,12R,3-1-4,2.93,86.0,252.1
多摩川,8R,2-1-3,3.51,71.7,251.9
三国,3R,1-2-4,5.31,47.3,251.1
徳山,7R,2-1-3,2.63,95.1,250.5
多摩川,10R,1-5-6,5.35,46.8,250.2
丸亀,2R,1-3-2,8.50,29.4,250.0
徳山,7R,1-3-2,4.46,55.8,248.7
尼崎,3R,4-1-2,5.37,46.3,248.5
児島,8R,1-5-4,6.32,39.3,248.4
三国,5R,1-2-5,3.19,77.8,248.3
三国,7R,1-4-2,11.96,20.7,247.6
浜名湖,8R,1-4-5,14.90,16.6,247.4
丸亀,4R,2-1-5,5.21,47.4,247.0
津,4R,4-1-2,10.16,24.3,246.9
浜名湖,8R,1-4-3,13.45,18.3,246.2
浜名湖,7R,1-2-5,5.90,41.7,246.0
多摩川,9R,1-4-3,8.78,28.0,245.7
丸亀,2R,1-4-3,9.37,26.2,245.6
児島,11R,3-1-4,3.86,63.5,245.1
三国,1R,4-3-1,2.58,95.0,245.1
住之江,6R,2-3-4,3.55,69.0,245.0
浜名湖,5R,1-4-3,7.79,31.4,244.6
児島,4R,2-1-3,2.80,87.2,244.6
浜名湖,10R,1-5-2,13.29,18.4,244.6
多摩川,10R,1-5-2,7.06,34.6,244.4
住之江,9R,1-5-4,4.17,58.4,243.4
住之江,4R,1-3-4,5.34,45.5,242.9
丸亀,7R,1-2-4,9.19,26.4,242.6
児島,10R,4-1-3,4.26,56.9,242.6
尼崎,1R,4-3-1,2.50,96.8,242.3
住之江,5R,1-3-2,3.38,71.5,242.0
徳山,7R,4-1-3,2.88,84.1,241.8
児島,8R,2-1-5,2.94,81.8,240.7
住之江,4R,1-3-2,3.28,73.3,240.7
丸亀,10R,3-1-5,4.99,48.0,239.4
丸亀,9R,1-2-3,5.62,42.5,238.9
桐生,3R,1-5-2,2.56,93.4,238.8
浜名湖,9R,1-4-2,8.29,28.8,238.8
宮島,12R,3-1-5,6.64,35.9,238.4
住之江,9R,5-1-4,3.45,68.9,237.5
多摩川,3R,1-3-2,3.94,60.1,236.9
浜名湖,1R,1-4-3,8.51,27.8,236.6
宮島,2R,1-3-2,6.85,34.5,236.3
丸亀,5R,2-1-5,3.44,68.4,235.5
浜名湖,10R,1-5-3,10.17,23.1,234.9
三国,2R,1-3-2,7.93,29.6,234.6
徳山,6R,3-2-1,9.45,24.8,234.4
児島,7R,5-1-4,2.40,97.3,233.9
丸亀,11R,1-2-4,11.69,20.0,233.8
桐生,4R,1-3-4,11.04,21.1,233.0
住之江,7R,1-3-2,2.44,95.6,232.9
多摩川,9R,1-5-4,4.39,53.0,232.5
児島,2R,3-1-2,3.62,64.2,232.3
住之江,6R,3-4-2,3.36,69.0,231.8
徳山,7R,1-3-5,2.74,84.3,231.0
桐生,3R,1-5-3,3.71,62.2,230.7
浜名湖,9R,1-2-3,5.75,40.1,230.7
尼崎,11R,1-4-3,4.26,54.0,230.2
津,2R,3-1-2,11.80,19.5,230.1
丸亀,11R,4-2-1,2.51,91.4,229.7
住之江,3R,3-2-4,2.39,96.0,229.0
三国,8R,5-3-4,2.38,96.1,228.9
浜名湖,9R,1-2-4,11.80,19.4,228.9
住之江,6R,2-1-3,2.35,97.1,228.7
浜名湖,11R,1-4-3,3.11,73.3,228.0
徳山,8R,1-4-2,14.04,16.2,227.4
丸亀,1R,1-2-5,3.19,71.1,226.5
宮島,3R,1-3-2,7.68,29.4,225.9
丸亀,4R,4-1-2,3.24,69.7,225.8
丸亀,4R,1-4-2,5.56,40.6,225.6
多摩川,3R,1-2-5,10.39,21.7,225.6
三国,6R,1-5-2,4.02,56.0,225.0
宮島,1R,4-1-2,4.57,49.2,225.0
桐生,2R,4-1-3,3.56,63.2,224.8
児島,10R,4-1-2,3.54,63.5,224.6
尼崎,9R,1-5-2,4.40,51.0,224.2
住之江,6R,3-2-4,4.04,55.4,224.1
住之江,8R,1-2-3,9.61,23.3,224.0
徳山,1R,1-4-3,14.93,15.0,223.9
宮島,7R,1-2-4,3.70,60.3,223.0
多摩川,2R,3-4-1,2.87,77.4,222.3
宮島,7R,2-1-3,3.81,58.3,222.2
多摩川,5R,1-2-3,28.05,7.9,221.6
宮島,6R,1-4-3,4.99,44.4,221.4
丸亀,12R,4-1-2,6.25,35.4,221.3
浜名湖,6R,1-2-5,3.08,71.9,221.1
桐生,6R,3-1-5,5.16,42.8,220.9
浜名湖,9R,2-1-4,3.14,70.2,220.6
住之江,11R,1-3-5,5.45,40.5,220.5
徳山,5R,5-1-4,2.38,92.7,220.4
浜名湖,4R,3-1-4,2.72,81.0,220.0
丸亀,2R,2-1-4,2.69,81.7,220.0
桐生,12R,4-1-2,3.26,67.2,219.1
桐生,5R,1-3-2,3.81,57.5,218.9
徳山,8R,4-2-1,6.78,32.3,218.9
徳山,11R,5-1-2,3.39,64.4,218.6
三国,9R,1-4-2,2.71,80.5,217.9
丸亀,2R,3-1-2,4.42,49.2,217.4
尼崎,2R,3-4-1,2.35,92.6,217.2
宮島,8R,1-6-2,2.80,77.5,217.2
浜名湖,2R,4-2-3,3.36,64.7,217.2
宮島,9R,1-2-6,2.96,73.3,217.0
浜名湖,7R,2-3-1,2.69,80.6,216.8
丸亀,4R,2-5-1,2.47,87.6,216.2
徳山,5R,1-5-4,8.28,26.1,216.2
多摩川,2R,4-5-1,2.32,92.9,215.9
児島,9R,1-4-3,8.36,25.7,214.8
桐生,10R,1-3-4,8.08,26.4,213.3
丸亀,6R,2-1-3,4.04,52.8,213.2
浜名湖,4R,4-1-2,3.62,58.8,213.0
桐生,1R,3-1-2,2.33,91.4,212.7
丸亀,2R,1-2-3,6.93,30.7,212.6
宮島,1R,2-1-4,5.80,36.5,211.8
丸亀,1R,1-4-2,8.16,25.9,211.3
三国,12R,1-3-2,13.62,15.5,211.2
丸亀,4R,2-4-1,2.96,71.2,210.7
丸亀,4R,4-2-1,2.34,89.9,210.5
住之江,10R,1-5-2,4.09,51.4,210.3
尼崎,9R,1-4-2,6.31,33.3,210.1
徳山,4R,1-3-2,7.67,27.4,210.1
徳山,8R,1-2-4,6.32,33.2,209.8
宮島,9R,1-2-3,12.62,16.6,209.5
浜名湖,7R,1-4-2,2.20,95.1,209.2
宮島,8R,1-4-6,2.58,81.1,209.0
徳山,4R,2-1-3,3.59,58.2,209.0
宮島,9R,2-1-3,11.54,18.1,208.9
住之江,8R,2-1-3,10.55,19.8,208.9
津,1R,1-4-3,8.51,24.5,208.5
浜名湖,5R,4-1-3,3.45,60.5,208.5
児島,8R,1-2-3,3.73,55.8,208.1
多摩川,8R,1-6-3,2.19,95.0,207.7
丸亀,4R,2-1-4,6.00,34.5,207.2
尼崎,6R,1-2-5,2.94,70.5,207.0
津,4R,4-2-1,8.08,25.6,206.9
尼崎,1R,1-4-3,8.49,24.3,206.4
住之江,4R,1-3-5,2.50,82.2,205.2
尼崎,9R,1-2-5,4.70,43.6,205.0
三国,5R,2-1-5,2.83,72.3,204.7
三国,9R,1-2-3,3.44,59.4,204.3
住之江,11R,1-4-5,3.20,63.9,204.3
宮島,4R,4-1-3,2.73,74.5,203.7
津,3R,1-2-3,3.48,58.5,203.7
桐生,9R,1-2-4,5.04,40.4,203.7
児島,4R,4-3-1,2.64,77.1,203.4
徳山,11R,5-1-4,6.31,32.2,203.2
桐生,4R,3-1-4,6.27,32.4,203.2
徳山,3R,1-2-4,5.59,36.3,202.9
丸亀,10R,4-3-1,2.67,75.9,202.7
丸亀,1R,1-3-2,6.59,30.7,202.3
桐生,5R,2-4-1,2.13,94.7,202.0
浜名湖,11R,2-1-3,7.08,28.5,201.8
多摩川,11R,1-6-2,4.49,44.9,201.7
三国,12R,3-1-2,3.38,59.5,201.3
浜名湖,8R,1-3-4,5.55,36.2,201.1
丸亀,7R,1-4-5,5.08,39.6,201.0
浜名湖,1R,1-3-4,10.41,19.3,200.9
多摩川,10R,1-6-2,3.51,57.2,200.6
住之江,9R,1-4-5,5.05,39.7,200.6
宮島,12R,3-1-2,7.12,28.1,200.2
徳山,9R,1-6-3,4.69,42.6,199.7
徳山,7R,1-2-3,4.39,45.5,199.6
浜名湖,2R,2-4-1,10.28,19.4,199.4
津,1R,4-1-3,2.04,97.8,199.1
浜名湖,10R,5-1-4,3.18,62.4,198.5
多摩川,10R,1-5-3,6.08,32.6,198.3
桐生,1R,1-3-2,3.74,52.9,198.1
三国,2R,3-1-2,3.81,52.0,198.1
丸亀,5R,1-4-2,2.11,93.9,197.8
丸亀,11R,1-2-5,3.74,52.8,197.5
住之江,3R,4-3-1,6.12,32.3,197.5
丸亀,11R,4-1-3,2.09,94.4,197.5
桐生,8R,1-3-4,2.72,72.5,197.4
多摩川,3R,2-1-5,2.46,80.1,197.0
宮島,8R,4-1-3,2.01,98.0,197.0
多摩川,9R,1-4-2,5.79,34.0,196.9
住之江,8R,1-2-5,8.79,22.4,196.8
浜名湖,8R,4-1-2,3.32,59.3,196.8
丸亀,12R,2-1-4,13.69,14.3,195.7
住之江,11R,1-3-2,8.39,23.3,195.6
尼崎,10R,2-1-5,2.15,90.8,195.6
多摩川,12R,2-3-1,2.60,75.2,195.5
住之江,7R,4-1-2,5.06,38.6,195.4
児島,10R,3-1-2,4.49,43.3,194.6
浜名湖,10R,1-2-5,8.25,23.6,194.6
徳山,1R,3-1-2,1.99,97.6,194.4
住之江,11R,1-2-5,10.06,19.3,194.1
丸亀,11R,2-4-1,2.73,71.1,193.9
三国,9R,1-2-4,2.63,73.7,193.8
桐生,9R,1-2-3,7.44,26.0,193.6
宮島,5R,3-1-4,2.52,76.8,193.4
津,1R,1-4-2,8.12,23.8,193.2
桐生,8R,5-1-2,2.14,90.1,193.2
三国,7R,1-4-3,4.10,47.1,193.1
多摩川,9R,1-4-5,5.90,32.7,192.9
浜名湖,4R,4-1-3,3.96,48.7,192.9
浜名湖,1R,1-4-2,3.27,58.9,192.7
住之江,12R,3-1-2,5.95,32.3,192.2
多摩川,10R,1-6-4,2.35,81.7,192.1
多摩川,11R,2-1-3,2.82,68.0,192.1
住之江,5R,2-1-6,2.89,66.4,192.0
浜名湖,12R,1-4-5,2.82,68.0,192.0
浜名湖,10R,1-3-5,5.79,33.1,191.7
児島,10R,4-3-1,2.07,92.2,190.8
三国,5R,3-1-2,5.12,37.2,190.4
桐生,6R,3-1-4,4.40,43.2,190.2
尼崎,3R,3-1-4,2.15,88.4,189.7
浜名湖,11R,1-2-6,2.50,75.7,189.4
児島,6R,4-3-1,4.29,44.1,189.2
児島,7R,5-1-2,2.66,71.2,189.2
三国,11R,1-2-4,3.46,54.6,189.0
児島,5R,2-1-3,2.90,65.2,188.9
三国,11R,1-2-3,5.87,32.1,188.3
児島,11R,1-3-5,6.15,30.6,188.3
桐生,9R,1-4-2,5.33,35.3,188.1
児島,11R,1-3-4,14.34,13.1,187.9
尼崎,5R,4-1-2,2.21,84.8,187.7
住之江,1R,1-5-2,8.69,21.6,187.7
浜名湖,6R,2-4-1,4.50,41.6,187.3
尼崎,3R,1-4-3,8.54,21.9,187.0
三国,7R,4-2-1,5.82,32.1,187.0
浜名湖,10R,2-1-5,3.16,59.2,186.9
尼崎,4R,2-1-3,3.41,54.7,186.7
浜名湖,2R,1-4-2,5.44,34.3,186.5
児島,4R,4-1-3,3.23,57.8,186.5
住之江,10R,1-2-5,6.11,30.5,186.2
多摩川,3R,1-4-5,2.24,83.2,186.1
多摩川,12R,3-4-5,2.13,87.1,185.9
児島,1R,1-5-2,5.68,32.7,185.8
児島,12R,2-1-5,3.71,50.0,185.6
丸亀,3R,2-3-1,2.58,71.8,185.4
多摩川,12R,3-5-1,2.15,86.1,185.3
桐生,11R,1-5-2,7.72,24.0,185.3
多摩川,7R,1-4-2,13.82,13.4,185.2
多摩川,10R,1-4-5,3.81,48.6,185.0
宮島,11R,1-5-3,3.80,48.7,184.9
丸亀,7R,1-5-3,2.45,75.3,184.6
多摩川,10R,1-6-3,3.02,61.1,184.5
丸亀,8R,1-6-3,3.47,53.1,184.3
尼崎,2R,4-3-1,2.83,65.0,183.9
宮島,12R,1-5-3,6.76,27.2,183.8
三国,2R,1-3-4,2.89,63.6,183.7
丸亀,11R,2-1-4,6.37,28.8,183.5
津,3R,1-4-6,2.52,72.8,183.2
宮島,6R,1-2-3,4.43,41.3,183.1
尼崎,9R,2-1-4,2.15,85.2,183.0
丸亀,8R,1-5-4,2.85,64.3,183.0
宮島,3R,1-2-3,10.02,18.2,182.4
尼崎,11R,3-1-2,5.07,35.9,182.2
尼崎,11R,1-5-3,5.07,35.9,182.2
桐生,10R,1-3-2,2.03,89.5,182.1
丸亀,6R,3-1-2,5.53,32.9,182.1
三国,10R,3-2-1,1.99,91.3,182.0
住之江,3R,3-4-2,3.79,48.0,182.0
桐生,2R,3-1-5,6.29,28.9,181.9
浜名湖,5R,1-4-2,1.83,99.3,181.8
三国,6R,1-2-5,5.25,34.6,181.7
桐生,1R,2-3-1,1.83,99.0,181.1
桐生,4R,1-2-3,5.78,31.3,181.0
徳山,7R,1-4-5,2.80,64.5,180.4
多摩川,1R,2-1-4,3.64,49.5,180.2
徳山,6R,3-1-5,4.66,38.5,179.3
桐生,1R,1-2-3,4.52,39.7,179.3
徳山,7R,1-2-5,2.60,68.9,179.2
丸亀,8R,1-6-2,2.59,69.1,178.6
住之江,6R,1-2-3,2.01,88.7,178.4
徳山,10R,2-6-3,2.18,81.8,178.1
住之江,8R,2-3-1,5.33,33.4,178.0
丸亀,2R,3-2-1,1.78,99.9,177.9
住之江,4R,1-4-3,4.75,37.4,177.5
徳山,11R,1-5-4,12.20,14.5,176.9
住之江,4R,1-2-3,2.41,73.3,176.6
徳山,3R,1-4-2,4.59,38.5,176.6
尼崎,11R,3-1-4,2.83,62.4,176.6
浜名湖,9R,1-3-2,3.35,52.6,176.4
多摩川,8R,1-3-2,10.31,17.1,176.2
児島,8R,5-1-4,2.10,84.1,176.2
住之江,5R,4-2-1,1.89,93.0,176.1
多摩川,1R,1-2-3,9.57,18.4,176.1
丸亀,7R,1-5-2,5.60,31.4,175.9
三国,2R,1-4-3,2.67,65.7,175.5
浜名湖,12R,1-2-3,6.97,25.2,175.5
尼崎,5R,1-3-2,6.53,26.9,175.5
桐生,8R,1-3-5,3.36,52.2,175.4
三国,5R,3-2-1,4.47,39.2,175.2
多摩川,6R,1-4-3,14.00,12.5,175.0
桐生,3R,1-3-5,5.16,33.9,174.8
宮島,4R,1-4-2,8.51,20.5,174.4
桐生,1R,2-4-1,2.16,80.7,173.9
住之江,2R,1-3-5,1.78,97.6,173.9
住之江,9R,1-5-2,2.19,79.4,173.9
児島,3R,1-4-5,3.79,45.7,173.4
住之江,9R,5-1-2,1.81,95.6,173.2
三国,4R,4-1-3,3.71,46.7,173.1
桐生,5R,1-2-3,4.09,42.3,173.0
住之江,9R,1-4-3,2.75,62.8,172.8
三国,6R,1-6-3,3.82,45.2,172.8
丸亀,6R,1-3-5,3.50,49.3,172.7
丸亀,3R,3-1-2,3.94,43.8,172.7
浜名湖,6R,2-1-5,3.11,55.4,172.5
多摩川,5R,2-1-5,2.44,70.6,172.5
尼崎,7R,1-5-4,2.58,66.9,172.3
児島,4R,3-1-2,3.61,47.6,172.0
宮島,4R,4-2-1,9.93,17.3,171.7
徳山,7R,3-1-4,2.85,60.3,171.6
児島,9R,3-1-2,2.29,75.0,171.5
三国,4R,1-3-5,3.01,56.9,171.4
尼崎,6R,2-1-3,3.56,48.0,171.0
宮島,7R,1-3-4,7.95,21.5,170.8
桐生,3R,3-1-2,5.45,31.3,170.6
桐生,10R,3-1-6,2.71,62.9,170.6
津,2R,3-2-1,5.76,29.6,170.4
児島,10R,1-4-3,8.39,20.3,170.4
丸亀,4R,5-1-2,2.59,65.7,170.2
桐生,8R,1-5-3,5.01,33.9,169.9
桐生,1R,3-1-4,1.74,97.8,169.9
尼崎,10R,4-1-5,2.14,79.5,169.9
桐生,4R,3-1-2,4.35,39.0,169.8
丸亀,7R,1-4-3,3.67,46.3,169.8
児島,7R,4-1-5,1.71,99.1,169.8
丸亀,3R,1-2-3,2.92,58.1,169.7
徳山,3R,1-2-5,6.48,26.1,169.3
浜名湖,9R,1-5-3,2.33,72.6,169.2
津,1R,1-5-4,2.19,77.1,168.9
尼崎,2R,3-1-4,2.80,60.3,168.7
桐生,6R,1-3-5,10.34,16.3,168.6
住之江,5R,2-4-1,2.08,80.9,168.5
浜名湖,1R,1-3-2,5.60,30.1,168.5
桐生,9R,4-1-3,3.92,43.0,168.5
丸亀,3R,1-3-2,3.79,44.4,168.2
住之江,8R,1-3-2,4.40,38.2,168.1
住之江,1R,1-5-3,2.10,80.1,168.0
宮島,10R,1-2-4,2.47,67.9,167.8
浜名湖,8R,1-4-6,6.08,27.6,167.8
丸亀,7R,1-5-4,4.57,36.7,167.8
住之江,1R,1-4-3,2.36,71.1,167.5
浜名湖,12R,1-5-3,4.25,39.3,167.1
三国,10R,3-5-1,1.87,89.2,167.0
丸亀,7R,1-3-2,3.71,45.0,166.9
三国,1R,1-4-3,16.52,10.1,166.9
桐生,8R,4-1-5,4.40,37.8,166.5
浜名湖,2R,4-3-2,1.67,99.5,166.4
浜名湖,12R,1-3-4,14.99,11.1,166.4
浜名湖,6R,1-4-2,4.38,37.9,166.1
丸亀,2R,1-3-4,10.45,15.9,166.1
徳山,6R,3-5-1,3.06,54.1,165.7
桐生,7R,3-1-2,9.30,17.8,165.6
住之江,2R,1-5-2,6.18,26.8,165.5
浜名湖,5R,3-2-1,2.20,75.3,165.4
多摩川,11R,2-1-4,1.85,89.2,165.3
徳山,7R,1-4-3,4.72,35.0,165.1
住之江,7R,1-2-6,2.34,70.6,165.0
浜名湖,7R,1-3-2,2.01,81.9,164.9
住之江,10R,2-5-1,2.27,72.7,164.7
桐生,5R,1-4-6,2.69,61.1,164.6
多摩川,1R,2-4-1,1.82,90.5,164.3
浜名湖,5R,1-3-5,2.48,66.1,164.1
浜名湖,6R,1-2-4,5.52,29.7,164.0
