場,レース,買い目,推定確率%,オッズ(取得時),回収率%
浜名湖,4R,2-1-3,5.27,71.3,375.9
多摩川,8R,1-6-4,3.84,97.6,375.2
江戸川,5R,1-2-4,4.84,77.4,374.6
福岡,3R,1-3-4,7.51,49.7,373.0
丸亀,3R,2-4-3,4.20,88.4,371.5
平和島,3R,1-3-4,3.93,94.4,370.9
丸亀,7R,1-4-2,4.73,78.1,369.6
常滑,7R,4-2-1,4.06,90.9,369.4
平和島,9R,1-3-4,10.34,35.7,369.1
江戸川,5R,1-3-2,9.75,37.8,368.7
戸田,9R,2-1-3,7.46,49.3,367.7
平和島,7R,1-4-2,12.35,29.7,366.8
平和島,8R,1-5-4,9.73,37.7,366.8
下関,4R,1-4-2,4.06,89.9,365.2
丸亀,8R,2-1-3,4.15,87.8,364.1
丸亀,4R,1-4-3,9.13,39.8,363.6
江戸川,10R,1-2-4,3.73,97.5,363.2
丸亀,2R,3-1-2,3.72,97.0,361.1
多摩川,6R,1-3-2,7.13,50.6,361.0
丸亀,1R,3-1-2,4.25,84.6,359.5
津,6R,1-4-2,6.39,56.2,359.1
常滑,7R,4-3-2,4.10,87.4,358.4
浜名湖,6R,1-4-5,4.19,85.4,357.7
浜名湖,9R,1-2-3,14.48,24.7,357.7
江戸川,1R,1-2-5,3.87,92.3,357.3
三国,6R,1-4-5,4.96,71.2,353.0
江戸川,1R,1-5-2,4.29,82.2,352.9
福岡,7R,1-4-2,9.71,36.3,352.4
平和島,11R,4-1-3,3.80,92.6,351.7
常滑,11R,1-4-5,8.21,42.8,351.2
浜名湖,1R,1-4-2,6.29,55.7,350.2
浜名湖,5R,4-1-3,3.54,98.7,349.4
若松,10R,3-1-2,4.12,84.6,348.4
平和島,7R,1-3-4,5.07,68.7,348.4
江戸川,4R,1-2-4,4.71,73.7,346.9
児島,9R,2-4-1,4.02,86.1,346.4
児島,5R,2-1-5,5.06,68.4,345.9
児島,6R,1-4-2,5.31,64.7,343.5
平和島,6R,1-3-5,4.31,79.7,343.3
常滑,6R,1-4-3,4.18,82.1,343.0
若松,3R,1-5-4,7.88,43.4,342.0
丸亀,6R,1-4-3,8.61,39.6,341.0
鳴門,2R,1-4-3,5.76,59.1,340.3
唐津,3R,3-1-2,3.66,92.5,338.3
下関,3R,5-1-3,3.45,97.9,338.2
常滑,9R,4-1-3,3.56,95.0,337.8
平和島,4R,1-5-3,4.33,78.0,337.7
津,11R,1-4-2,7.99,42.2,337.2
江戸川,9R,1-2-4,15.25,22.1,337.0
福岡,4R,4-1-3,3.48,96.5,336.1
児島,4R,1-4-3,6.46,52.0,336.0
児島,7R,1-2-3,8.93,37.6,335.6
児島,5R,2-1-4,3.67,91.3,335.4
下関,2R,1-4-2,6.89,48.5,334.4
浜名湖,6R,1-5-4,4.77,70.0,334.1
多摩川,4R,2-5-1,3.53,94.6,333.5
丸亀,12R,4-1-2,8.83,37.7,333.0
多摩川,12R,3-2-1,4.28,77.6,332.4
福岡,3R,3-1-4,6.13,54.2,332.3
若松,5R,4-1-2,9.99,33.2,331.6
下関,4R,2-1-6,3.69,89.9,331.3
平和島,11R,1-3-5,4.38,75.4,330.2
浜名湖,2R,4-1-2,5.16,63.8,329.5
浜名湖,1R,4-2-1,4.24,77.6,329.3
江戸川,6R,1-3-2,8.85,37.2,329.3
江戸川,8R,1-3-2,6.62,49.7,328.8
津,3R,2-1-3,5.84,56.2,328.4
浜名湖,5R,3-4-1,10.17,32.1,326.4
戸田,11R,3-1-4,6.21,52.5,325.8
平和島,4R,1-5-4,12.87,25.3,325.5
浜名湖,4R,1-2-3,5.82,55.9,325.3
浜名湖,12R,1-5-2,6.07,53.5,324.8
福岡,8R,1-3-4,9.13,35.4,323.3
福岡,6R,5-1-4,4.83,66.9,323.0
平和島,2R,1-2-4,13.85,23.3,322.6
多摩川,9R,3-1-2,3.71,86.8,322.0
下関,11R,2-1-3,4.47,71.8,321.3
常滑,8R,1-3-4,6.32,50.8,320.9
常滑,6R,1-3-4,7.74,41.0,317.2
常滑,8R,1-4-3,4.41,71.8,316.8
唐津,3R,2-1-3,4.89,64.8,316.8
戸田,1R,4-2-1,3.24,97.8,316.5
鳴門,1R,1-6-3,4.68,67.5,315.7
江戸川,4R,2-1-4,5.93,53.2,315.5
びわこ,8R,1-5-4,5.00,63.0,315.3
児島,7R,1-3-4,9.13,34.5,315.1
常滑,7R,1-4-3,3.19,98.8,314.9
三国,2R,1-2-4,9.01,34.9,314.4
常滑,5R,3-1-2,3.92,80.0,313.8
びわこ,4R,4-1-5,9.91,31.6,313.1
若松,12R,2-1-4,10.39,30.1,312.8
津,8R,1-3-4,3.21,97.1,311.8
戸田,1R,2-4-1,3.20,96.9,310.1
三国,11R,3-1-4,8.00,38.7,309.8
福岡,7R,4-1-2,10.51,29.4,308.9
津,7R,1-3-5,6.01,51.4,308.7
下関,1R,1-2-5,10.04,30.7,308.3
平和島,6R,1-2-3,10.37,29.7,308.1
平和島,2R,1-4-2,8.68,35.5,308.0
三国,7R,3-4-1,3.13,98.1,307.1
平和島,12R,1-4-5,10.13,30.3,307.0
平和島,11R,1-3-2,10.84,28.3,306.7
浜名湖,10R,1-3-4,7.88,38.9,306.6
児島,8R,1-4-3,9.96,30.7,305.8
若松,1R,2-1-3,5.56,55.0,305.6
福岡,7R,2-4-1,4.66,65.5,305.5
三国,10R,3-1-2,8.37,36.4,304.6
福岡,5R,1-3-4,8.17,37.2,304.1
多摩川,6R,3-1-2,8.01,37.9,303.5
常滑,11R,1-4-3,11.21,27.0,302.7
若松,3R,1-3-4,3.74,80.6,301.5
唐津,4R,1-3-2,4.00,75.3,301.4
唐津,9R,4-1-2,3.92,76.7,300.9
多摩川,8R,1-3-4,5.02,59.8,300.1
若松,9R,1-5-4,3.75,79.9,299.7
浜名湖,6R,1-5-3,6.58,45.5,299.2
鳴門,4R,1-4-2,3.95,75.6,298.9
若松,3R,1-3-5,4.54,65.8,298.8
唐津,4R,1-2-3,5.65,52.9,298.8
下関,6R,4-2-1,3.43,87.0,298.2
多摩川,12R,2-1-3,7.29,40.9,298.2
下関,2R,1-2-3,8.77,34.0,298.1
児島,9R,4-2-1,3.64,81.7,297.2
児島,8R,1-3-4,8.49,34.9,296.4
江戸川,2R,3-1-2,5.97,49.6,296.4
戸田,4R,2-1-5,3.31,89.3,295.9
丸亀,7R,1-4-3,3.79,78.1,295.9
福岡,6R,1-5-4,5.73,51.6,295.6
児島,2R,4-1-3,3.09,95.6,295.5
津,8R,2-1-3,4.75,62.1,295.2
丸亀,4R,1-3-4,6.04,48.8,294.7
丸亀,3R,2-1-3,4.69,62.8,294.7
多摩川,8R,1-4-6,4.70,62.7,294.6
びわこ,8R,1-5-2,3.62,81.2,294.2
福岡,6R,1-4-3,3.79,77.4,293.4
津,3R,2-1-4,3.26,89.9,292.9
戸田,9R,2-1-5,3.91,74.9,292.8
江戸川,10R,1-4-5,7.80,37.5,292.5
丸亀,8R,1-3-2,9.89,29.5,291.9
江戸川,11R,3-1-4,4.59,63.5,291.6
鳴門,2R,1-3-4,3.66,79.6,291.0
児島,9R,2-1-4,5.57,52.2,291.0
江戸川,12R,1-3-2,26.44,11.0,290.9
江戸川,10R,1-3-4,7.96,36.5,290.5
津,7R,1-3-2,7.69,37.7,289.8
福岡,9R,3-2-1,4.87,59.5,289.8
江戸川,6R,1-2-3,15.09,19.2,289.8
福岡,11R,1-5-2,3.69,78.5,289.5
三国,11R,3-4-1,4.08,70.9,288.9
びわこ,9R,1-4-2,14.51,19.9,288.8
びわこ,1R,1-4-2,6.96,41.4,288.0
児島,5R,2-1-3,5.41,53.2,287.8
下関,6R,4-1-2,4.13,69.6,287.6
多摩川,4R,2-1-5,4.40,65.3,287.4
浜名湖,2R,4-2-1,3.44,83.5,286.9
浜名湖,4R,1-2-4,6.05,47.4,286.8
三国,12R,5-1-3,3.31,86.6,286.2
浜名湖,4R,2-1-4,5.48,52.2,286.1
多摩川,11R,2-5-1,3.64,78.3,285.1
戸田,11R,3-1-2,4.97,57.3,285.0
浜名湖,11R,1-3-2,17.33,16.4,284.3
多摩川,8R,1-4-2,3.12,90.8,283.3
丸亀,1R,1-3-2,9.39,30.1,282.6
江戸川,12R,1-2-3,18.35,15.4,282.5
浜名湖,10R,3-1-4,3.59,78.3,281.0
児島,6R,4-1-2,4.27,65.7,280.7
戸田,12R,2-1-4,5.60,50.1,280.4
鳴門,8R,2-1-3,4.69,59.7,280.0
平和島,4R,1-4-5,13.16,21.2,279.0
鳴門,3R,3-1-2,5.33,52.3,279.0
下関,7R,3-1-2,10.55,26.4,278.5
唐津,9R,4-2-1,6.98,39.9,278.4
福岡,4R,4-3-1,4.04,68.9,278.4
戸田,1R,2-1-4,5.14,54.1,278.0
下関,6R,4-1-3,3.46,80.3,277.5
三国,4R,1-4-2,15.84,17.5,277.2
下関,8R,3-1-4,6.43,43.1,277.2
丸亀,11R,1-4-2,7.07,39.1,276.6
三国,3R,1-2-3,3.65,75.5,275.5
平和島,7R,1-4-3,7.35,37.5,275.5
平和島,4R,1-4-3,4.58,60.1,275.5
多摩川,3R,3-1-2,3.16,87.1,275.3
浜名湖,6R,1-3-5,6.62,41.5,274.8
三国,7R,3-1-4,3.44,79.9,274.8
唐津,8R,3-1-2,7.31,37.6,274.7
下関,4R,1-2-5,5.64,48.7,274.6
福岡,12R,1-4-2,10.24,26.8,274.5
三国,2R,2-1-5,2.83,96.7,273.4
多摩川,9R,1-3-5,14.24,19.2,273.4
鳴門,2R,4-1-2,6.85,39.9,273.2
福岡,6R,1-5-3,2.75,99.1,272.4
鳴門,10R,3-1-2,6.77,40.2,272.3
多摩川,5R,1-4-5,3.34,81.5,271.9
若松,8R,3-1-2,6.96,39.0,271.5
常滑,7R,3-4-1,3.35,81.1,271.4
多摩川,3R,2-1-3,7.06,38.4,271.2
津,5R,1-4-2,4.16,65.0,270.3
浜名湖,10R,3-1-2,6.16,43.8,270.0
常滑,11R,4-1-5,3.19,84.5,269.3
鳴門,7R,1-2-3,12.02,22.4,269.2
丸亀,9R,3-1-2,4.19,64.2,269.0
江戸川,10R,1-5-3,7.17,37.5,268.8
多摩川,6R,3-2-1,4.62,58.2,268.6
江戸川,11R,3-1-2,6.50,41.3,268.5
びわこ,4R,4-1-2,2.77,96.9,268.3
福岡,4R,3-4-1,3.68,72.4,266.7
丸亀,4R,3-1-4,5.20,51.3,266.5
津,11R,1-3-4,4.41,60.4,266.4
若松,3R,1-4-3,4.25,62.7,266.2
常滑,11R,1-5-4,5.97,44.5,265.6
常滑,5R,3-2-1,2.94,90.2,265.5
びわこ,12R,3-1-2,8.97,29.4,263.7
福岡,6R,5-4-1,4.36,60.4,263.5
多摩川,3R,3-2-1,2.86,92.1,263.5
下関,9R,1-5-3,3.16,83.4,263.3
浜名湖,7R,1-3-5,7.15,36.8,263.2
江戸川,5R,1-2-3,11.53,22.8,262.9
福岡,7R,2-1-4,4.26,61.6,262.7
津,7R,3-1-2,3.26,80.5,262.5
丸亀,5R,1-2-4,6.06,43.3,262.4
江戸川,4R,1-4-2,3.09,85.0,262.3
下関,5R,1-5-2,8.94,29.3,262.1
児島,7R,1-2-4,3.66,71.3,261.1
若松,2R,2-1-5,4.02,64.9,261.0
三国,8R,1-5-4,4.56,57.2,260.8
津,7R,5-1-3,2.70,96.6,260.8
津,3R,3-2-1,3.35,77.7,260.6
江戸川,5R,1-4-2,3.04,85.8,260.5
多摩川,9R,1-5-3,5.78,45.1,260.5
鳴門,9R,4-1-3,6.03,43.2,260.3
常滑,7R,4-1-2,3.78,68.8,260.2
唐津,4R,2-1-5,3.35,77.6,260.0
浜名湖,7R,5-1-3,5.65,46.0,259.7
津,3R,2-3-1,3.48,74.6,259.3
常滑,4R,3-1-2,5.54,46.8,259.2
下関,3R,1-2-5,3.59,72.1,258.6
戸田,1R,4-1-2,5.30,48.8,258.4
若松,2R,5-1-2,3.98,64.9,258.1
下関,2R,1-2-5,4.29,60.0,257.7
児島,8R,1-4-2,7.69,33.5,257.6
戸田,2R,1-5-4,3.04,84.7,257.4
平和島,2R,2-1-4,4.47,57.6,257.3
浜名湖,6R,1-3-2,2.78,92.6,257.3
三国,4R,2-1-4,4.48,57.4,257.0
浜名湖,4R,1-3-2,3.57,71.9,256.9
福岡,7R,1-4-3,3.92,65.5,256.6
鳴門,7R,1-3-2,7.95,32.2,256.0
多摩川,3R,2-1-5,2.67,95.7,255.6
下関,7R,1-3-5,7.86,32.5,255.5
丸亀,5R,1-4-2,3.46,73.8,255.4
児島,5R,1-2-3,6.86,37.2,255.1
若松,1R,3-1-2,5.01,50.8,254.7
戸田,4R,4-1-2,3.61,70.3,254.1
江戸川,2R,3-2-1,4.46,57.0,254.0
鳴門,7R,2-1-5,5.37,47.3,253.9
平和島,3R,1-3-2,13.72,18.5,253.8
丸亀,12R,1-2-4,11.27,22.5,253.5
江戸川,7R,1-4-3,3.59,70.5,252.8
津,4R,5-1-4,2.66,94.9,252.4
浜名湖,7R,1-3-2,2.60,96.9,252.3
びわこ,5R,2-1-4,4.78,52.8,252.1
津,12R,3-2-1,5.27,47.8,251.9
丸亀,6R,1-3-4,4.27,59.0,251.7
浜名湖,7R,1-5-3,11.13,22.6,251.5
下関,3R,1-5-3,4.95,50.8,251.4
常滑,9R,4-3-1,2.54,98.8,251.4
多摩川,11R,2-1-4,4.03,62.3,251.2
児島,7R,3-1-4,4.04,62.0,250.6
鳴門,4R,2-1-4,4.05,61.8,250.4
鳴門,10R,2-1-3,9.80,25.5,250.0
びわこ,8R,1-5-3,3.20,77.8,249.3
平和島,8R,1-4-3,6.60,37.7,248.8
丸亀,7R,1-2-4,5.84,42.5,248.0
児島,5R,1-4-2,2.91,85.2,247.9
浜名湖,4R,1-2-5,5.30,46.7,247.4
津,7R,1-5-3,6.24,39.6,247.0
若松,3R,1-4-2,3.18,77.5,246.7
下関,7R,3-1-5,6.39,38.5,245.8
多摩川,10R,3-1-4,2.95,83.1,245.2
丸亀,1R,3-1-4,4.76,51.5,245.1
多摩川,4R,1-2-5,4.60,53.3,245.1
丸亀,7R,1-3-4,4.23,57.9,244.8
多摩川,4R,2-1-3,5.17,47.3,244.7
江戸川,6R,1-2-5,5.56,44.0,244.7
戸田,3R,3-2-1,2.82,86.7,244.4
びわこ,4R,1-4-3,8.88,27.5,244.2
江戸川,8R,2-1-3,3.87,63.0,244.1
多摩川,7R,1-5-3,8.19,29.8,244.1
下関,8R,1-3-2,19.21,12.7,244.0
戸田,10R,1-5-3,6.35,38.4,243.8
下関,10R,2-1-5,3.02,80.5,243.3
唐津,10R,4-1-5,3.19,76.3,243.2
常滑,8R,1-5-3,3.58,67.8,242.8
児島,11R,4-1-3,2.70,90.0,242.7
江戸川,6R,3-1-2,5.31,45.7,242.5
常滑,10R,3-1-4,5.33,45.4,241.8
多摩川,10R,3-2-1,4.09,58.8,240.6
若松,4R,4-1-3,5.19,46.0,238.8
多摩川,6R,1-5-3,2.94,81.2,238.5
戸田,5R,4-1-3,2.57,92.7,238.2
若松,9R,1-4-5,4.18,57.0,238.2
福岡,11R,1-4-2,5.68,41.9,238.1
戸田,11R,3-1-5,4.21,56.3,237.2
若松,3R,1-5-3,5.70,41.6,237.1
津,6R,2-1-4,5.36,44.2,237.0
鳴門,9R,3-1-4,4.77,49.7,236.9
江戸川,5R,2-1-3,6.42,36.9,236.9
児島,5R,1-3-2,4.82,49.1,236.6
唐津,3R,2-1-4,3.98,59.4,236.1
平和島,8R,1-4-6,5.21,45.3,236.0
常滑,5R,2-3-1,2.53,93.2,235.4
浜名湖,6R,3-1-4,2.76,85.4,235.4
戸田,12R,2-1-6,3.26,72.1,235.4
江戸川,11R,1-4-3,3.36,70.0,235.3
戸田,9R,2-3-1,3.38,69.6,235.2
福岡,5R,3-1-4,5.76,40.8,235.0
児島,1R,1-3-2,5.06,46.4,235.0
平和島,3R,3-1-2,9.09,25.8,234.5
多摩川,5R,1-5-3,4.92,47.6,234.3
児島,2R,4-1-6,2.81,83.4,234.0
多摩川,12R,2-3-4,2.45,95.3,233.6
びわこ,11R,1-5-3,4.62,50.4,233.0
丸亀,3R,3-2-1,3.95,58.9,232.8
浜名湖,11R,1-2-3,13.08,17.8,232.8
平和島,6R,3-2-1,4.52,51.5,232.7
丸亀,9R,1-4-3,4.29,54.2,232.5
若松,9R,1-2-5,7.64,30.4,232.4
多摩川,10R,1-3-2,7.82,29.7,232.3
常滑,3R,3-1-2,3.28,70.8,231.9
びわこ,11R,3-1-2,5.25,44.2,231.8
若松,2R,2-5-1,3.04,76.3,231.7
多摩川,6R,1-3-4,3.72,62.3,231.5
下関,9R,1-5-2,4.87,47.5,231.2
唐津,11R,5-1-4,2.98,77.4,230.9
戸田,3R,4-1-3,3.62,63.7,230.9
若松,4R,3-1-2,2.47,93.5,230.6
浜名湖,9R,1-3-2,5.50,41.9,230.4
浜名湖,1R,1-2-4,9.36,24.6,230.3
下関,10R,4-1-2,2.68,85.9,230.0
江戸川,4R,4-1-2,2.76,83.4,229.9
江戸川,4R,2-1-3,3.95,58.1,229.6
三国,11R,3-1-2,3.87,59.3,229.5
三国,12R,1-5-3,12.14,18.9,229.4
多摩川,11R,2-1-3,3.35,68.5,229.3
福岡,9R,2-3-1,6.74,34.0,229.2
浜名湖,7R,3-1-5,2.93,78.3,229.2
びわこ,7R,1-3-2,6.04,37.9,229.1
多摩川,3R,2-3-1,3.94,58.1,229.0
児島,5R,1-2-4,4.66,49.1,228.7
びわこ,7R,1-4-3,7.80,29.3,228.6
唐津,9R,1-2-4,9.76,23.4,228.5
三国,9R,4-1-3,2.58,88.6,228.3
丸亀,7R,1-2-5,8.03,28.4,228.1
津,7R,3-1-5,2.55,89.5,228.0
鳴門,6R,2-1-4,5.06,45.0,227.9
江戸川,8R,3-2-1,2.36,96.4,227.5
浜名湖,12R,1-2-5,10.00,22.7,227.1
浜名湖,2R,4-3-1,7.72,29.4,226.8
若松,11R,1-5-4,5.56,40.8,226.8
津,4R,5-1-3,3.48,65.0,226.4
三国,3R,3-2-1,2.35,96.3,226.4
常滑,5R,4-1-3,4.35,52.0,226.3
びわこ,9R,1-2-4,8.57,26.4,226.1
多摩川,4R,2-3-1,4.47,50.5,225.7
唐津,7R,5-2-1,3.47,65.0,225.6
びわこ,7R,1-3-4,6.21,36.3,225.4
丸亀,3R,2-3-4,4.86,46.3,225.2
丸亀,3R,2-3-1,5.26,42.8,225.0
児島,1R,1-3-4,6.21,36.2,224.7
戸田,3R,4-1-2,3.18,70.7,224.5
下関,5R,5-1-2,2.73,82.1,224.5
鳴門,9R,4-3-1,2.96,75.8,224.4
児島,8R,1-2-4,5.91,38.0,224.4
津,12R,3-1-2,14.65,15.3,224.2
戸田,12R,2-3-1,2.54,88.2,224.0
丸亀,5R,1-5-2,9.70,23.1,224.0
常滑,9R,1-4-2,5.80,38.6,223.8
福岡,10R,1-6-2,4.02,55.6,223.5
津,6R,1-2-6,7.14,31.3,223.4
児島,9R,2-1-3,5.53,40.3,223.0
三国,6R,3-1-4,2.35,94.6,222.7
常滑,7R,1-3-4,2.93,75.7,222.2
丸亀,1R,1-3-5,2.22,99.7,221.7
丸亀,1R,1-4-3,8.65,25.6,221.4
福岡,2R,4-1-2,2.79,79.3,221.3
鳴門,4R,2-3-1,2.37,93.2,220.9
江戸川,11R,3-2-1,2.43,91.0,220.9
鳴門,8R,2-1-4,9.72,22.7,220.8
唐津,8R,3-5-1,4.22,52.2,220.5
福岡,9R,3-1-2,5.77,38.2,220.4
常滑,9R,4-3-2,2.41,91.5,220.4
鳴門,12R,2-1-3,4.38,50.3,220.3
びわこ,10R,1-3-2,15.62,14.1,220.2
多摩川,4R,5-1-2,3.26,67.6,220.2
若松,11R,1-4-5,4.98,44.2,220.2
児島,4R,4-1-2,5.24,42.0,220.1
江戸川,9R,1-4-5,2.72,80.8,219.7
福岡,7R,4-2-1,6.71,32.7,219.5
平和島,3R,1-2-3,10.92,20.1,219.5
三国,10R,3-2-1,5.17,42.4,219.3
浜名湖,5R,3-1-4,10.43,21.0,219.1
平和島,5R,1-3-2,3.14,69.7,219.0
平和島,12R,1-5-4,8.45,25.9,218.9
平和島,12R,4-1-3,2.53,86.4,218.9
鳴門,6R,1-2-4,7.90,27.7,218.9
平和島,7R,1-3-2,4.06,53.8,218.5
常滑,8R,3-1-5,3.76,58.1,218.2
若松,6R,1-4-2,4.96,44.0,218.2
びわこ,5R,2-1-3,2.34,93.1,218.0
常滑,7R,1-4-2,3.45,63.1,217.9
丸亀,4R,4-1-3,10.56,20.6,217.6
児島,4R,4-1-6,4.85,44.9,217.6
浜名湖,4R,2-1-5,4.80,45.3,217.5
若松,9R,1-4-3,3.54,61.4,217.4
福岡,10R,1-2-5,7.27,29.9,217.4
多摩川,9R,1-4-3,2.88,75.6,217.4
丸亀,10R,1-5-3,5.17,42.0,217.3
丸亀,2R,1-5-3,4.23,51.3,217.0
児島,6R,2-1-5,3.56,61.0,216.9
若松,11R,4-1-5,2.60,83.3,216.9
下関,10R,2-1-4,4.79,45.2,216.6
常滑,9R,2-1-4,3.94,54.9,216.6
常滑,3R,2-1-3,4.79,45.2,216.4
びわこ,2R,3-1-4,3.05,71.0,216.4
丸亀,2R,1-3-2,6.46,33.5,216.3
多摩川,7R,1-4-2,3.19,67.7,216.3
平和島,9R,3-4-1,4.52,47.8,216.0
下関,7R,3-1-4,7.49,28.8,215.9
若松,2R,1-2-5,5.08,42.5,215.7
丸亀,9R,1-3-4,8.17,26.4,215.6
多摩川,4R,1-5-2,3.87,55.6,215.4
津,9R,1-2-4,3.12,69.0,215.3
江戸川,7R,1-3-2,9.57,22.5,215.3
常滑,6R,3-1-4,2.20,97.6,214.8
丸亀,6R,4-1-2,3.30,64.9,214.1
丸亀,5R,1-5-4,2.74,78.0,213.9
下関,8R,2-1-3,3.06,69.8,213.8
丸亀,5R,1-2-3,5.87,36.4,213.6
津,8R,3-2-1,3.85,55.5,213.6
児島,1R,1-4-3,8.24,25.9,213.4
下関,9R,1-5-4,2.90,73.6,213.3
児島,10R,1-5-3,4.31,49.4,213.1
丸亀,3R,1-2-4,2.41,88.4,213.1
福岡,10R,1-5-2,2.19,97.4,212.9
常滑,10R,2-1-3,2.22,95.6,212.7
平和島,4R,4-1-5,6.05,35.1,212.3
津,10R,5-1-2,3.05,69.6,212.3
平和島,12R,1-4-3,10.04,21.1,211.8
戸田,3R,4-3-1,2.41,87.9,211.5
常滑,7R,3-1-2,2.79,75.7,210.9
浜名湖,6R,1-5-2,2.72,77.5,210.9
戸田,5R,3-1-2,2.32,90.7,210.9
平和島,11R,3-1-4,6.73,31.3,210.8
多摩川,2R,3-1-4,7.52,28.0,210.7
江戸川,11R,1-3-4,6.71,31.4,210.6
平和島,7R,4-1-3,4.32,48.6,210.0
常滑,5R,3-1-4,5.06,41.5,209.9
下関,2R,2-1-3,5.99,35.0,209.6
浜名湖,1R,2-1-4,8.80,23.8,209.5
平和島,10R,1-2-5,9.07,23.1,209.5
浜名湖,12R,1-3-2,6.71,31.2,209.3
若松,1R,1-2-4,6.57,31.8,208.9
唐津,9R,1-4-2,4.39,47.6,208.8
下関,7R,1-3-4,9.23,22.6,208.5
常滑,2R,4-1-3,3.92,53.2,208.3
多摩川,1R,1-6-3,2.39,87.1,208.2
鳴門,10R,3-2-1,3.01,68.9,207.6
常滑,2R,4-1-2,14.93,13.9,207.5
