場,レース,買い目,推定確率%,オッズ(取得時),回収率%
下関,12R,1-4-3,5.82,55.6,323.8
桐生,11R,1-3-2,11.65,27.8,323.8
常滑,4R,1-2-4,5.73,56.4,322.9
蒲郡,11R,1-4-3,5.08,63.0,320.2
常滑,4R,1-3-2,10.11,31.6,319.3
江戸川,8R,3-1-2,4.23,75.2,318.3
桐生,3R,1-4-2,11.11,28.6,317.6
江戸川,5R,2-1-5,5.89,53.8,316.6
常滑,7R,1-2-3,8.28,38.2,316.2
福岡,7R,1-2-4,10.55,29.9,315.4
福岡,11R,1-4-2,12.02,26.2,315.0
桐生,1R,1-3-2,5.58,56.5,315.0
江戸川,10R,3-1-4,5.41,58.1,314.5
芦屋,6R,2-3-4,6.89,45.6,314.2
平和島,5R,2-1-3,7.06,44.4,313.7
下関,7R,2-1-4,5.78,54.3,313.6
戸田,6R,2-3-1,3.92,79.9,313.5
戸田,5R,1-2-4,4.83,64.9,313.3
常滑,4R,1-2-3,9.00,34.8,313.2
常滑,4R,1-4-6,3.63,86.0,312.3
江戸川,1R,2-3-1,9.49,32.9,312.3
常滑,5R,4-1-2,4.15,75.2,311.9
尼崎,12R,4-1-2,3.67,85.0,311.8
芦屋,1R,3-1-2,5.10,61.0,311.4
下関,5R,1-4-3,4.34,71.5,310.4
戸田,3R,1-3-2,7.46,41.6,310.3
大村,6R,1-4-2,5.29,58.4,309.2
桐生,4R,3-2-1,12.19,25.3,308.5
桐生,9R,2-1-3,5.95,51.8,308.3
江戸川,9R,1-2-4,13.57,22.7,308.1
尼崎,7R,4-3-1,3.30,93.4,308.0
戸田,4R,4-1-3,3.82,80.6,308.0
桐生,1R,2-1-5,3.13,98.3,307.9
下関,9R,1-6-4,8.81,34.9,307.5
児島,5R,4-3-1,10.02,30.6,306.6
戸田,4R,4-1-2,12.86,23.8,306.2
江戸川,8R,1-3-2,8.95,34.2,306.0
児島,8R,1-3-2,10.26,29.8,305.9
住之江,5R,3-1-2,4.88,62.7,305.8
常滑,10R,1-5-3,6.69,45.7,305.5
江戸川,1R,3-2-1,8.91,34.3,305.5
児島,12R,5-1-2,4.20,72.5,304.7
常滑,5R,2-1-4,13.82,22.0,304.0
桐生,12R,1-3-2,9.77,31.1,304.0
江戸川,11R,1-4-2,10.73,28.3,303.8
浜名湖,2R,3-5-1,7.07,42.9,303.2
福岡,10R,1-5-2,12.07,25.1,303.1
蒲郡,2R,1-5-2,5.82,51.9,302.0
常滑,5R,2-4-1,7.22,41.8,302.0
常滑,2R,5-1-3,6.55,46.1,301.9
戸田,8R,4-2-1,3.58,84.3,301.7
平和島,3R,2-4-1,3.74,80.7,301.6
浜名湖,3R,3-4-1,3.35,90.1,301.4
下関,2R,1-2-4,3.52,85.6,301.1
平和島,11R,3-1-2,7.03,42.8,300.9
唐津,4R,1-4-3,7.85,38.3,300.6
平和島,11R,1-4-3,5.53,54.3,300.1
児島,7R,1-2-3,9.49,31.4,298.1
大村,3R,1-4-5,3.51,84.5,296.8
大村,2R,3-1-2,3.52,84.2,296.7
平和島,6R,3-1-2,3.95,74.7,295.1
戸田,8R,2-4-1,3.77,78.3,295.1
平和島,10R,1-6-5,3.03,97.4,294.8
芦屋,6R,2-3-1,7.39,39.7,293.3
大村,9R,1-2-5,3.31,88.1,292.0
蒲郡,1R,2-1-5,3.46,84.3,291.9
浜名湖,10R,1-4-2,4.03,72.3,291.5
住之江,3R,2-3-4,3.07,94.8,290.9
大村,6R,1-2-4,4.47,65.1,290.8
住之江,4R,1-2-4,5.53,52.6,290.7
唐津,4R,1-3-4,6.87,42.2,290.1
戸田,2R,4-1-3,3.27,88.6,289.9
浜名湖,8R,1-4-3,7.73,37.5,289.7
福岡,3R,1-3-2,8.89,32.6,289.7
江戸川,9R,1-2-5,14.48,20.0,289.5
蒲郡,6R,2-1-3,4.36,66.4,289.5
平和島,7R,1-3-2,6.24,46.4,289.4
桐生,7R,1-3-4,5.31,54.4,288.9
児島,5R,4-2-1,4.08,70.6,288.2
下関,11R,1-4-3,4.19,68.6,287.5
桐生,9R,2-1-4,4.36,65.7,286.6
児島,1R,1-4-2,5.86,48.9,286.4
平和島,8R,1-4-5,3.96,72.2,286.2
江戸川,5R,2-5-1,5.76,49.7,286.2
戸田,12R,1-3-4,6.22,46.0,286.1
浜名湖,9R,2-5-3,5.22,54.8,285.9
蒲郡,1R,2-1-3,5.08,56.2,285.6
桐生,10R,1-3-4,2.87,99.3,285.2
尼崎,8R,4-1-2,3.17,89.8,284.6
江戸川,7R,1-5-3,3.72,76.3,284.2
桐生,4R,3-1-2,17.11,16.6,284.0
福岡,10R,1-4-2,3.93,72.2,283.7
常滑,7R,1-2-5,4.20,67.6,283.7
平和島,10R,1-5-6,3.16,89.6,283.6
住之江,4R,1-4-2,7.01,40.3,282.6
浜名湖,7R,2-1-3,8.97,31.5,282.6
江戸川,1R,2-4-3,3.93,71.8,282.2
福岡,8R,1-3-6,4.86,58.0,282.1
平和島,10R,1-2-6,6.29,44.8,282.0
唐津,12R,2-1-3,5.29,53.2,281.4
浜名湖,10R,1-4-5,3.73,75.4,281.1
下関,12R,1-2-3,6.03,46.5,280.5
浜名湖,10R,1-5-3,5.67,49.5,280.5
平和島,10R,1-6-2,4.88,57.4,280.0
住之江,6R,1-2-5,6.72,41.6,279.5
平和島,8R,1-2-4,5.36,52.1,279.4
平和島,3R,2-3-1,4.96,56.3,279.3
桐生,3R,4-1-3,4.47,62.4,279.1
平和島,6R,1-4-2,4.12,67.7,279.1
下関,12R,1-2-4,11.86,23.5,278.8
大村,4R,2-1-4,5.28,52.8,278.6
福岡,12R,2-1-5,5.97,46.6,278.1
常滑,1R,4-1-2,3.55,78.2,277.2
大村,9R,1-4-2,7.07,39.2,277.2
江戸川,5R,1-2-5,6.41,43.2,276.8
福岡,5R,2-1-5,4.94,56.0,276.7
平和島,12R,1-4-3,20.64,13.4,276.5
戸田,2R,1-3-2,3.33,83.0,276.0
尼崎,1R,4-1-2,2.99,92.4,275.9
児島,8R,1-2-3,13.46,20.4,274.5
平和島,4R,1-5-3,3.88,70.7,274.4
下関,10R,1-2-3,5.38,50.9,274.0
福岡,8R,1-4-5,3.83,71.5,273.6
江戸川,2R,4-1-3,3.39,80.6,273.1
蒲郡,2R,1-2-3,5.43,50.2,272.7
浜名湖,11R,1-3-2,14.50,18.8,272.6
戸田,4R,1-2-4,7.57,36.0,272.5
江戸川,8R,1-2-3,18.78,14.5,272.4
福岡,1R,2-1-4,3.68,74.1,272.3
下関,11R,1-4-2,18.14,15.0,272.1
江戸川,6R,1-4-2,4.94,55.0,271.8
蒲郡,3R,2-3-1,7.84,34.6,271.1
平和島,3R,3-2-1,3.74,72.5,271.0
戸田,9R,3-4-1,8.33,32.5,270.9
蒲郡,10R,2-1-3,2.72,99.5,270.8
下関,11R,1-5-4,4.09,66.2,270.7
児島,5R,4-3-2,5.00,54.0,269.8
江戸川,1R,2-3-4,7.29,36.9,268.8
蒲郡,2R,1-3-5,3.57,75.3,268.7
常滑,7R,2-3-1,5.19,51.7,268.3
大村,6R,4-1-2,3.08,87.0,268.0
江戸川,3R,1-4-3,5.19,51.5,267.3
蒲郡,6R,4-1-2,5.55,48.1,267.2
蒲郡,1R,1-2-4,2.97,89.6,265.8
福岡,9R,1-2-5,7.70,34.5,265.8
児島,3R,1-3-2,6.88,38.6,265.4
福岡,6R,1-2-4,9.67,27.4,265.1
下関,2R,1-2-3,4.78,55.4,265.1
福岡,12R,2-1-3,8.82,30.0,264.6
下関,6R,3-1-2,3.94,67.2,264.5
下関,5R,1-3-5,4.31,61.3,264.3
浜名湖,3R,4-2-1,3.17,83.4,264.3
下関,6R,2-3-1,3.17,83.2,263.9
戸田,1R,4-3-1,4.99,52.8,263.4
浜名湖,11R,1-4-3,9.08,29.0,263.2
戸田,8R,2-1-3,4.42,59.6,263.2
福岡,2R,5-1-2,4.06,64.8,263.1
児島,9R,1-4-3,4.18,62.8,262.5
芦屋,9R,2-1-3,12.37,21.2,262.3
蒲郡,2R,2-1-3,4.18,62.7,262.2
常滑,4R,1-6-4,3.45,76.0,262.1
江戸川,10R,1-4-3,9.89,26.5,262.1
常滑,12R,1-5-2,5.51,47.5,261.6
桐生,1R,3-1-2,4.83,54.1,261.4
福岡,2R,1-2-3,3.32,78.5,260.8
常滑,1R,1-4-3,10.23,25.4,259.7
浜名湖,10R,1-3-5,4.42,58.8,259.7
平和島,9R,1-4-3,3.57,72.6,259.2
下関,9R,1-4-2,3.03,85.4,259.1
芦屋,6R,3-2-1,7.80,33.2,259.1
平和島,3R,2-1-4,5.18,50.0,258.9
桐生,11R,2-3-1,4.56,56.8,258.8
福岡,8R,1-3-2,4.59,56.3,258.4
蒲郡,9R,1-3-5,2.69,95.9,258.1
福岡,5R,1-2-5,4.79,53.7,257.1
福岡,5R,1-2-4,6.68,38.5,257.0
下関,5R,1-5-3,5.08,50.5,256.8
浜名湖,1R,3-1-2,3.59,71.3,256.2
江戸川,1R,3-2-4,6.84,37.4,255.6
下関,5R,1-6-5,2.68,95.4,255.6
戸田,8R,1-3-2,4.76,53.7,255.5
芦屋,6R,3-2-4,7.28,35.1,255.5
蒲郡,8R,1-2-4,4.18,61.0,255.2
下関,4R,4-3-1,2.61,97.9,255.0
常滑,1R,2-1-4,2.64,96.6,254.9
芦屋,10R,2-1-3,3.64,69.9,254.6
大村,7R,3-1-2,4.66,54.6,254.5
芦屋,7R,1-5-2,13.32,19.1,254.4
蒲郡,2R,1-5-3,3.88,65.5,254.0
常滑,6R,3-1-2,3.96,64.2,253.9
平和島,4R,5-1-3,3.67,69.0,253.5
平和島,9R,3-1-2,12.67,20.0,253.5
桐生,4R,1-3-2,9.36,27.0,252.8
大村,12R,1-5-4,3.79,66.7,252.5
桐生,1R,1-2-3,6.18,40.8,252.1
浜名湖,5R,3-2-1,13.18,19.1,251.8
浜名湖,10R,1-5-2,12.15,20.7,251.5
下関,8R,3-1-2,7.85,32.0,251.3
桐生,10R,1-4-3,2.63,95.6,251.2
下関,9R,4-1-6,3.26,76.9,250.9
下関,1R,1-4-2,3.97,63.1,250.7
蒲郡,3R,1-2-3,4.68,53.5,250.5
尼崎,2R,2-1-4,4.24,59.0,249.9
住之江,6R,1-2-3,5.41,46.2,249.7
福岡,4R,1-3-2,8.54,29.2,249.5
平和島,12R,1-2-4,3.85,64.8,249.4
浜名湖,6R,2-1-3,5.01,49.7,249.1
戸田,3R,3-1-2,3.57,69.7,248.5
下関,8R,4-1-3,2.74,90.6,248.1
戸田,11R,1-3-4,6.15,40.3,247.9
児島,6R,1-4-3,5.71,43.3,247.2
児島,9R,1-4-5,3.98,62.0,246.9
江戸川,6R,2-1-4,6.91,35.7,246.7
下関,8R,1-2-3,4.08,60.4,246.6
尼崎,12R,1-4-2,13.25,18.6,246.4
戸田,5R,1-4-2,7.80,31.6,246.4
児島,6R,1-2-3,14.57,16.9,246.3
児島,11R,4-2-1,8.13,30.3,246.3
大村,9R,1-5-4,5.98,41.2,246.2
桐生,7R,1-3-2,21.76,11.3,245.9
江戸川,11R,4-1-2,3.54,69.5,245.8
桐生,8R,1-4-5,8.22,29.9,245.7
常滑,8R,2-1-4,2.69,91.4,245.7
浜名湖,2R,5-3-2,3.25,75.7,245.7
下関,2R,1-2-5,2.61,94.2,245.7
平和島,6R,1-3-4,2.94,83.3,245.2
住之江,8R,1-4-2,11.67,21.0,245.1
芦屋,9R,1-2-5,8.30,29.5,244.8
下関,1R,1-3-4,3.62,67.5,244.7
唐津,5R,1-2-5,5.27,46.4,244.6
唐津,3R,1-4-3,8.22,29.7,244.1
住之江,11R,4-1-3,2.98,82.0,244.0
福岡,7R,1-2-5,2.68,90.6,243.2
常滑,5R,2-1-5,4.73,51.4,243.2
平和島,9R,1-3-4,9.35,26.0,243.2
蒲郡,8R,1-5-4,7.17,33.9,243.1
蒲郡,7R,3-1-2,3.06,79.4,242.7
蒲郡,3R,2-4-3,3.23,75.0,242.4
戸田,6R,3-1-5,3.56,67.9,242.0
戸田,6R,1-3-4,4.09,59.0,241.5
浜名湖,3R,4-1-2,3.11,77.7,241.3
芦屋,10R,1-2-3,13.70,17.6,241.1
児島,1R,1-4-3,7.43,32.4,240.9
下関,10R,1-3-2,9.12,26.4,240.8
芦屋,3R,1-3-4,5.41,44.5,240.6
浜名湖,12R,2-1-4,4.18,57.4,240.2
住之江,4R,1-4-5,2.48,96.8,240.1
福岡,10R,5-1-2,3.73,64.4,240.0
唐津,9R,1-4-2,5.02,47.8,240.0
芦屋,2R,3-1-4,3.38,71.0,239.9
芦屋,9R,2-1-5,6.19,38.6,238.9
下関,10R,3-1-2,4.10,58.2,238.8
大村,5R,3-2-1,4.21,56.6,238.5
大村,9R,1-2-4,5.64,42.3,238.5
江戸川,4R,3-2-1,6.13,38.9,238.4
大村,6R,1-4-3,8.48,28.1,238.3
児島,9R,1-5-4,4.53,52.5,237.9
下関,7R,1-4-2,2.63,90.5,237.7
平和島,12R,1-4-5,6.15,38.6,237.5
福岡,9R,1-2-6,4.73,50.2,237.3
常滑,6R,1-4-2,2.98,79.6,237.2
桐生,5R,1-4-3,7.78,30.5,237.2
下関,5R,1-3-4,3.87,61.3,237.0
下関,8R,1-4-3,5.88,40.3,237.0
浜名湖,5R,3-1-2,12.65,18.7,236.5
尼崎,8R,4-1-3,3.41,69.2,235.9
浜名湖,11R,4-1-3,3.24,72.8,235.8
大村,11R,1-3-5,8.54,27.6,235.7
福岡,9R,1-3-2,10.37,22.7,235.5
江戸川,12R,1-6-4,3.41,69.1,235.4
平和島,5R,3-2-1,2.65,88.9,235.3
平和島,4R,5-3-1,2.83,83.2,235.2
下関,3R,2-1-5,7.12,33.0,235.0
下関,3R,1-2-5,10.81,21.7,234.7
平和島,10R,1-2-3,8.81,26.6,234.4
福岡,6R,4-2-1,3.87,60.6,234.2
江戸川,10R,1-3-4,16.04,14.6,234.1
大村,9R,1-3-2,2.68,87.4,234.0
唐津,9R,2-1-6,4.28,54.7,234.0
蒲郡,5R,2-1-5,4.21,55.6,233.8
江戸川,8R,2-3-1,3.90,60.0,233.7
蒲郡,4R,2-3-1,3.08,75.8,233.7
下関,1R,1-2-4,4.29,54.4,233.4
桐生,12R,1-4-2,8.15,28.6,233.0
福岡,11R,1-2-4,12.72,18.3,232.8
福岡,5R,1-4-2,3.30,70.6,232.7
児島,11R,4-1-2,10.24,22.7,232.4
平和島,6R,1-5-3,2.47,94.2,232.3
平和島,7R,3-1-5,2.54,91.4,232.3
児島,2R,3-1-4,3.58,64.5,231.0
大村,6R,4-1-3,4.94,46.8,231.0
江戸川,12R,1-5-4,2.91,79.4,230.8
大村,4R,4-2-1,5.23,44.1,230.8
児島,9R,1-5-3,6.89,33.5,230.7
尼崎,9R,1-4-3,9.80,23.5,230.3
大村,4R,2-4-1,4.34,53.1,230.2
常滑,5R,1-2-4,12.70,18.1,229.9
平和島,3R,3-1-2,3.30,69.6,229.9
江戸川,8R,2-1-3,12.56,18.3,229.9
住之江,3R,2-4-1,8.24,27.9,229.8
浜名湖,9R,3-2-5,4.02,57.0,228.9
桐生,11R,1-2-3,11.79,19.4,228.7
尼崎,7R,1-3-4,17.71,12.9,228.5
蒲郡,5R,5-1-4,2.60,87.7,228.4
常滑,4R,1-3-6,6.94,32.9,228.3
戸田,5R,1-4-3,7.66,29.8,228.3
平和島,9R,3-1-5,3.35,68.0,228.1
浜名湖,6R,1-2-5,3.96,57.5,227.9
常滑,2R,3-5-1,3.70,61.6,227.7
戸田,1R,4-1-2,6.96,32.7,227.6
浜名湖,11R,1-2-3,8.24,27.6,227.5
福岡,11R,1-4-3,8.68,26.2,227.3
尼崎,10R,3-1-4,6.06,37.5,227.1
蒲郡,8R,5-1-4,2.81,80.7,227.0
福岡,5R,2-4-1,3.51,64.6,226.9
福岡,2R,2-1-5,4.30,52.7,226.6
戸田,1R,3-1-4,3.70,61.2,226.6
蒲郡,9R,1-4-2,7.43,30.5,226.5
平和島,5R,1-3-5,2.26,100.0,226.5
児島,10R,1-3-2,12.24,18.5,226.5
常滑,10R,1-3-5,13.22,17.1,226.1
児島,3R,1-3-4,3.07,73.5,225.8
浜名湖,5R,1-3-2,8.42,26.8,225.7
児島,5R,4-2-3,3.84,58.8,225.5
常滑,10R,3-5-1,2.97,75.7,225.0
浜名湖,9R,3-5-2,2.90,77.6,224.9
江戸川,6R,1-2-3,18.28,12.3,224.9
大村,5R,1-3-4,3.69,60.9,224.8
下関,9R,1-4-6,8.78,25.6,224.8
平和島,6R,2-1-3,6.33,35.5,224.8
平和島,10R,2-1-5,2.41,93.3,224.7
江戸川,9R,1-2-3,7.61,29.5,224.4
平和島,4R,1-3-5,3.17,70.7,224.3
尼崎,3R,2-1-4,6.12,36.6,224.1
蒲郡,5R,1-5-2,10.23,21.9,224.0
唐津,8R,1-2-6,4.41,50.8,223.8
唐津,8R,3-1-6,4.20,53.2,223.5
浜名湖,2R,5-1-3,3.54,63.1,223.2
常滑,8R,1-2-4,4.80,46.4,222.8
浜名湖,5R,2-3-1,8.98,24.8,222.7
桐生,9R,2-3-1,6.66,33.4,222.5
住之江,3R,2-4-3,5.62,39.6,222.5
浜名湖,2R,5-3-1,5.72,38.9,222.4
下関,2R,2-1-4,3.53,62.8,221.9
芦屋,10R,1-2-5,7.66,28.9,221.5
住之江,12R,3-1-2,3.71,59.6,221.1
江戸川,12R,4-1-2,3.73,59.2,220.9
福岡,8R,1-2-5,2.60,85.1,220.9
江戸川,5R,1-5-2,7.03,31.4,220.7
桐生,7R,1-2-4,2.75,80.2,220.7
平和島,8R,1-2-3,3.64,60.5,220.5
尼崎,5R,1-2-5,11.48,19.2,220.3
常滑,7R,3-1-2,2.67,82.4,220.3
浜名湖,4R,1-5-3,2.52,87.3,220.0
浜名湖,2R,3-5-2,4.01,54.8,219.8
児島,11R,4-1-3,4.17,52.7,219.8
浜名湖,8R,4-1-2,4.96,44.3,219.7
蒲郡,8R,4-1-3,4.15,52.8,219.2
常滑,5R,1-4-2,6.05,36.2,219.0
児島,1R,4-3-1,3.32,65.9,218.5
桐生,7R,1-2-3,16.18,13.5,218.5
平和島,11R,1-3-5,4.56,47.9,218.3
大村,12R,1-4-2,8.83,24.7,218.2
桐生,12R,1-2-5,5.57,39.1,217.7
唐津,3R,1-4-2,3.89,56.0,217.6
浜名湖,2R,3-1-5,5.54,39.3,217.5
浜名湖,12R,4-1-2,4.13,52.7,217.4
福岡,3R,1-4-3,2.83,76.9,217.3
桐生,1R,1-2-4,2.53,85.6,216.8
尼崎,6R,1-2-4,3.37,64.1,216.1
蒲郡,3R,3-2-1,4.23,51.1,215.9
桐生,2R,2-1-6,3.40,63.3,215.4
下関,12R,1-3-4,4.53,47.5,215.1
下関,4R,4-3-2,2.41,89.0,214.7
児島,12R,2-1-5,4.12,52.0,214.4
平和島,12R,4-1-3,6.86,31.2,214.2
蒲郡,12R,1-5-2,6.41,33.4,214.2
常滑,3R,1-4-3,3.33,64.3,214.0
尼崎,2R,1-4-2,9.22,23.2,214.0
福岡,2R,5-1-3,2.20,97.2,213.8
浜名湖,3R,4-3-1,4.78,44.6,213.2
