場,レース,買い目,推定確率%,オッズ(取得時),回収率%
びわこ,2R,3-2-1,5.18,77.2,399.9
宮島,2R,2-1-3,4.37,91.4,399.8
津,6R,1-5-4,9.34,42.8,399.7
浜名湖,6R,1-3-4,7.28,54.7,398.4
児島,7R,4-2-1,5.34,74.1,395.6
下関,3R,1-4-3,9.83,40.1,394.4
桐生,1R,3-1-2,4.58,85.5,391.9
蒲郡,5R,1-3-4,4.67,83.9,391.8
びわこ,2R,3-1-2,6.63,58.9,390.7
下関,6R,1-4-3,4.53,85.8,388.4
浜名湖,6R,1-3-2,13.62,28.5,388.1
平和島,5R,4-2-1,11.21,34.6,387.8
津,4R,1-4-2,4.80,80.7,387.5
平和島,2R,3-5-1,6.78,57.0,386.3
蒲郡,4R,3-2-1,8.86,43.6,386.3
唐津,8R,1-4-3,4.76,81.0,385.6
蒲郡,12R,4-1-2,5.34,71.8,383.7
浜名湖,5R,1-2-4,7.01,54.7,383.3
蒲郡,5R,3-1-4,7.07,53.9,381.0
津,7R,3-1-2,6.50,58.6,380.6
宮島,3R,2-1-4,7.12,53.4,380.4
児島,4R,1-2-3,4.86,78.2,379.9
津,3R,4-1-3,6.63,57.0,377.8
平和島,6R,5-2-1,4.19,89.5,375.4
宮島,1R,2-1-3,7.10,52.8,374.8
多摩川,12R,2-1-3,6.23,59.7,371.9
鳴門,5R,1-5-3,9.73,38.1,370.8
平和島,10R,1-2-3,8.73,42.4,370.1
児島,4R,2-1-3,4.73,78.0,369.0
児島,7R,4-1-2,5.74,64.2,368.7
唐津,8R,1-2-4,6.36,57.9,368.1
びわこ,7R,1-3-2,11.39,32.3,368.0
びわこ,6R,4-1-3,3.75,97.9,366.8
浜名湖,5R,2-1-3,4.69,77.8,365.2
児島,10R,1-3-2,6.59,55.3,364.3
下関,8R,1-3-2,9.83,37.0,363.8
びわこ,9R,1-4-5,10.26,35.2,361.1
桐生,3R,3-1-2,7.37,48.9,360.5
児島,10R,2-1-3,5.53,65.0,359.7
浜名湖,7R,2-3-1,4.60,77.5,356.6
常滑,4R,1-3-2,9.52,37.4,356.0
唐津,12R,3-1-2,7.42,47.9,355.3
浜名湖,6R,3-1-2,8.46,41.7,353.0
桐生,9R,4-3-1,4.25,83.0,352.8
常滑,2R,2-3-1,3.94,88.8,350.1
下関,9R,1-4-3,3.75,93.2,349.5
桐生,6R,1-4-2,9.57,36.5,349.3
下関,3R,1-3-2,7.17,47.9,343.4
鳴門,9R,2-1-3,4.34,78.9,342.1
びわこ,5R,1-4-2,16.49,20.7,341.4
唐津,3R,2-3-1,4.45,76.7,341.2
平和島,5R,2-4-1,8.56,39.8,340.8
蒲郡,3R,1-4-3,4.26,80.0,340.8
唐津,3R,2-1-3,8.61,39.4,339.1
蒲郡,8R,1-3-4,4.04,83.8,339.0
児島,9R,2-1-4,13.54,25.0,338.6
常滑,4R,3-1-2,4.17,80.9,337.7
平和島,4R,2-1-3,6.89,49.0,337.7
児島,4R,1-3-2,3.93,85.5,336.2
鳴門,2R,3-1-2,4.00,83.8,335.3
びわこ,9R,1-2-5,8.46,39.5,334.0
芦屋,9R,1-4-5,5.14,65.0,333.8
多摩川,5R,1-5-4,4.07,82.1,333.8
蒲郡,5R,3-4-1,4.59,72.6,332.9
児島,8R,2-1-3,3.72,89.6,332.9
津,4R,1-4-5,4.90,67.9,332.9
下関,6R,3-4-1,4.88,67.5,329.7
常滑,4R,1-2-3,11.37,29.0,329.6
児島,7R,4-3-1,4.95,66.5,329.2
平和島,6R,5-1-2,3.51,93.6,328.1
平和島,11R,1-5-4,5.63,58.1,327.1
芦屋,11R,3-1-2,7.19,45.4,326.4
津,5R,1-3-4,8.51,38.3,325.9
びわこ,5R,2-1-4,7.00,46.5,325.6
下関,3R,1-2-3,4.43,73.4,325.0
児島,6R,3-1-4,4.75,68.3,324.4
津,9R,3-2-1,3.90,82.8,322.8
鳴門,10R,4-1-3,4.39,73.2,321.4
蒲郡,12R,1-4-2,13.31,24.1,320.8
宮島,6R,4-1-2,8.39,38.2,320.4
常滑,4R,1-4-2,6.10,52.4,319.8
浜名湖,6R,1-4-3,4.09,78.0,318.7
下関,8R,1-3-4,5.73,55.5,318.0
桐生,2R,4-1-3,4.32,72.8,314.5
平和島,8R,2-1-5,12.47,25.0,311.7
児島,4R,2-3-1,3.72,83.8,311.4
浜名湖,5R,2-1-4,5.81,53.5,310.9
鳴門,5R,1-5-2,4.40,70.6,310.4
児島,12R,1-4-2,11.74,26.4,310.1
平和島,5R,4-2-3,4.00,77.4,309.7
津,10R,3-2-1,5.60,55.3,309.6
桐生,8R,2-1-4,3.71,83.1,308.2
唐津,3R,3-2-1,4.58,67.2,308.1
津,11R,3-1-2,7.56,40.7,307.9
鳴門,8R,1-2-3,3.71,82.7,306.5
蒲郡,1R,2-1-5,12.59,24.3,305.9
平和島,7R,1-3-2,3.80,80.3,305.3
津,1R,1-6-4,3.43,89.0,305.3
宮島,2R,2-1-5,8.99,33.9,304.9
鳴門,4R,1-5-4,3.75,81.3,304.9
下関,4R,1-2-5,4.81,63.3,304.5
下関,8R,1-4-2,7.70,39.5,304.2
下関,9R,1-4-6,6.50,46.6,303.0
常滑,4R,1-2-4,8.30,36.5,302.9
芦屋,9R,1-4-3,13.58,22.3,302.8
浜名湖,7R,1-3-2,9.01,33.6,302.8
下関,3R,1-3-5,4.38,69.0,302.4
びわこ,8R,1-4-2,7.26,41.6,301.9
桐生,9R,3-1-2,3.46,87.1,301.1
桐生,9R,3-4-1,4.50,66.8,300.9
びわこ,7R,1-2-3,14.67,20.4,299.3
唐津,8R,1-3-2,3.91,76.4,298.6
平和島,8R,1-2-5,8.13,36.7,298.3
多摩川,11R,1-4-3,8.89,33.5,297.9
芦屋,5R,3-1-4,4.21,70.7,297.4
鳴門,10R,2-4-1,3.17,93.3,296.2
平和島,4R,2-3-1,6.16,48.0,295.5
多摩川,4R,2-4-1,2.99,98.6,294.8
芦屋,12R,1-5-3,6.94,42.4,294.2
常滑,1R,2-1-3,3.08,95.4,294.0
児島,1R,4-1-2,4.05,72.6,293.9
桐生,5R,1-3-2,17.36,16.9,293.3
多摩川,6R,3-1-2,4.09,71.6,292.7
びわこ,8R,1-2-4,8.83,33.1,292.4
芦屋,9R,4-1-3,6.97,41.9,292.0
平和島,2R,3-1-5,5.53,52.7,291.5
下関,4R,1-5-4,5.31,54.9,291.4
平和島,9R,1-4-2,8.94,32.6,291.4
津,5R,1-4-2,10.17,28.5,289.7
蒲郡,7R,1-3-2,10.50,27.6,289.7
蒲郡,9R,1-2-3,9.04,32.0,289.2
下関,2R,3-1-2,3.59,80.4,288.8
唐津,8R,1-3-4,4.10,70.1,287.1
浜名湖,6R,3-1-4,4.53,63.4,287.0
浜名湖,7R,2-1-3,3.29,86.9,286.0
児島,7R,2-1-4,3.63,78.7,286.0
多摩川,5R,1-3-5,3.24,88.1,285.5
児島,6R,3-4-1,3.83,74.4,284.9
多摩川,7R,4-1-2,2.87,99.2,284.9
浜名湖,10R,3-1-2,4.10,69.5,284.9
芦屋,2R,4-1-3,5.35,53.2,284.8
常滑,9R,1-4-3,4.50,63.2,284.7
蒲郡,3R,1-2-3,4.81,59.1,284.0
蒲郡,7R,1-5-3,5.65,50.2,283.6
鳴門,10R,4-2-1,4.33,65.5,283.3
平和島,4R,1-2-3,7.93,35.7,283.3
津,1R,1-4-3,5.13,55.2,283.2
桐生,2R,3-4-1,7.71,36.7,283.0
桐生,10R,2-1-5,2.88,98.0,282.7
芦屋,12R,5-1-2,3.13,90.1,282.4
芦屋,6R,1-4-2,3.43,82.3,281.9
びわこ,9R,1-4-3,4.54,62.1,281.8
平和島,3R,2-3-1,6.37,44.2,281.5
蒲郡,9R,1-4-3,5.16,54.5,281.4
宮島,2R,2-4-1,3.83,73.5,281.2
桐生,6R,1-2-4,9.66,29.0,280.2
平和島,9R,4-1-3,4.24,65.7,278.8
下関,7R,2-1-5,9.38,29.7,278.5
多摩川,2R,4-1-3,4.30,64.8,278.4
びわこ,10R,2-1-5,6.05,45.9,277.8
浜名湖,11R,2-1-3,6.59,42.0,276.9
鳴門,9R,2-1-4,3.98,69.5,276.9
児島,11R,1-3-4,19.99,13.8,275.9
児島,10R,1-2-3,8.22,33.5,275.5
平和島,10R,1-3-2,4.80,57.3,274.8
児島,3R,1-5-2,8.43,32.5,274.1
宮島,5R,3-1-4,3.06,89.4,273.4
びわこ,10R,3-1-2,3.14,87.1,273.4
芦屋,12R,1-5-4,7.38,37.0,272.9
蒲郡,1R,1-2-5,12.67,21.5,272.4
下関,6R,4-3-2,3.34,81.4,271.7
下関,9R,1-2-4,9.55,28.4,271.3
下関,10R,3-1-2,2.82,96.3,271.2
平和島,7R,1-2-3,3.92,69.1,271.1
鳴門,2R,1-5-3,2.72,99.5,270.8
芦屋,7R,4-3-1,4.93,54.9,270.7
児島,7R,2-4-1,4.36,61.2,266.8
桐生,1R,2-1-3,2.82,94.3,266.1
蒲郡,4R,2-3-1,10.42,25.5,265.8
宮島,4R,5-1-2,2.75,96.7,265.7
平和島,9R,1-2-4,6.35,41.6,264.0
多摩川,7R,1-4-2,5.76,45.8,263.8
蒲郡,7R,1-2-3,6.09,43.3,263.8
津,4R,1-3-4,10.34,25.5,263.7
児島,7R,4-1-3,5.46,48.2,263.3
唐津,12R,3-2-1,3.13,84.2,263.3
唐津,3R,3-1-2,9.43,27.9,263.2
津,11R,2-3-5,3.18,82.8,263.0
蒲郡,9R,1-3-4,5.10,51.5,262.8
常滑,6R,2-1-3,7.25,36.2,262.3
多摩川,12R,3-1-2,6.07,43.1,261.8
常滑,4R,1-3-4,5.15,50.7,261.1
常滑,6R,2-1-4,4.26,61.2,260.9
下関,3R,4-1-3,4.31,60.5,260.6
下関,6R,4-1-5,4.27,61.0,260.6
多摩川,3R,4-1-2,4.44,58.6,260.1
唐津,12R,2-1-3,9.23,28.1,259.4
平和島,11R,1-5-3,3.94,65.8,259.4
平和島,4R,3-1-2,7.86,33.0,259.4
浜名湖,8R,1-4-2,12.87,20.1,258.7
鳴門,6R,1-4-2,4.74,54.5,258.4
宮島,3R,2-3-1,4.36,59.2,258.4
宮島,10R,4-1-2,3.91,66.1,258.2
唐津,8R,1-2-3,4.44,58.1,257.8
多摩川,9R,1-2-5,6.98,36.9,257.5
平和島,2R,5-3-4,2.59,99.4,257.2
蒲郡,6R,1-2-4,4.84,53.0,256.5
桐生,10R,4-1-5,3.20,80.2,256.4
蒲郡,8R,3-1-4,5.78,44.3,255.9
津,6R,1-5-3,7.22,35.2,254.2
下関,4R,5-1-3,2.97,85.6,254.2
下関,2R,1-2-4,5.06,50.2,253.9
蒲郡,11R,3-1-2,3.71,68.4,253.4
鳴門,9R,2-1-6,2.67,95.0,253.3
児島,10R,1-4-2,2.78,91.0,252.9
下関,7R,1-2-3,5.72,44.1,252.0
平和島,4R,3-2-1,6.50,38.7,251.4
宮島,4R,2-1-3,2.70,93.0,251.3
蒲郡,3R,1-4-2,2.52,99.6,251.2
多摩川,6R,4-1-3,3.31,75.8,250.9
津,12R,1-3-2,14.90,16.7,248.8
桐生,9R,4-1-3,4.17,59.7,248.7
津,9R,2-3-4,3.08,80.6,248.4
浜名湖,3R,1-2-5,3.29,75.4,248.4
びわこ,1R,1-5-4,3.18,77.9,248.1
平和島,4R,1-3-2,8.58,28.8,247.0
下関,9R,1-3-4,3.06,80.6,247.0
平和島,8R,1-2-4,6.79,36.3,246.5
津,8R,3-1-2,3.50,70.3,246.4
びわこ,12R,3-2-1,3.66,67.1,245.4
宮島,2R,2-1-4,10.13,24.2,245.0
唐津,6R,1-5-3,2.64,92.7,244.8
宮島,9R,1-2-5,6.52,37.5,244.5
多摩川,5R,1-5-2,2.60,94.0,244.3
宮島,3R,2-1-5,7.92,30.8,243.9
芦屋,1R,3-1-2,3.81,64.0,243.8
平和島,7R,1-3-4,2.70,90.0,243.1
下関,4R,1-4-3,2.84,85.6,242.7
平和島,1R,1-2-4,9.28,26.1,242.3
鳴門,12R,3-1-2,3.94,61.4,241.9
平和島,1R,2-1-4,5.66,42.7,241.8
芦屋,8R,3-1-2,3.71,65.2,241.6
宮島,4R,1-2-5,5.85,41.2,240.9
芦屋,4R,2-1-4,2.57,92.7,238.2
児島,7R,1-4-3,4.70,50.7,238.2
蒲郡,5R,3-1-2,9.14,26.0,237.6
芦屋,7R,3-4-1,5.81,40.9,237.5
下関,3R,3-1-2,3.58,66.3,237.3
多摩川,7R,1-5-4,5.49,43.2,237.3
平和島,8R,2-5-1,5.98,39.7,237.3
津,6R,1-4-5,8.95,26.5,237.2
常滑,8R,1-3-4,4.98,47.6,237.0
鳴門,6R,1-2-4,4.06,58.3,236.8
蒲郡,8R,3-4-1,2.70,87.7,236.7
児島,11R,1-3-2,17.27,13.7,236.7
平和島,5R,2-4-3,3.06,77.4,236.5
桐生,8R,4-1-2,3.57,66.3,236.4
蒲郡,5R,3-4-2,2.50,94.4,236.3
津,1R,1-4-6,3.59,65.7,235.8
児島,7R,1-4-2,4.94,47.6,235.0
常滑,12R,1-4-3,10.12,23.2,234.8
多摩川,11R,1-3-4,6.58,35.6,234.2
桐生,1R,3-1-4,4.77,49.0,233.7
多摩川,6R,1-3-2,6.07,38.5,233.6
児島,4R,2-1-4,3.47,67.2,233.5
芦屋,10R,2-4-1,6.37,36.5,232.6
鳴門,10R,4-1-2,8.97,25.9,232.4
浜名湖,5R,2-3-1,2.59,89.7,232.0
児島,12R,1-4-3,8.77,26.4,231.7
児島,10R,2-1-4,2.88,80.3,231.6
下関,5R,4-1-2,3.22,72.0,231.5
常滑,8R,3-1-2,11.04,20.9,230.8
唐津,9R,5-1-3,2.83,81.5,230.6
多摩川,11R,1-5-4,4.46,51.7,230.4
蒲郡,5R,1-3-2,6.04,38.1,230.0
芦屋,9R,1-4-2,4.02,57.2,229.9
児島,6R,2-3-1,3.09,74.4,229.7
蒲郡,4R,2-1-3,7.93,28.9,229.3
児島,10R,2-1-5,3.85,59.3,228.6
蒲郡,5R,2-3-1,3.51,65.1,228.5
唐津,5R,2-1-4,4.13,55.3,228.4
蒲郡,5R,3-2-1,6.48,35.2,228.0
鳴門,9R,1-2-5,4.59,49.6,227.5
芦屋,3R,1-4-2,2.38,95.1,226.5
平和島,5R,4-1-2,10.66,21.2,226.1
鳴門,2R,1-2-3,4.87,46.4,225.9
浜名湖,5R,4-2-1,2.75,81.7,224.9
芦屋,10R,1-4-2,7.37,30.5,224.8
児島,5R,5-1-4,4.47,50.2,224.6
下関,11R,3-1-4,4.04,55.5,224.1
常滑,5R,1-5-3,3.58,62.5,224.0
多摩川,3R,1-4-3,5.73,39.1,223.9
びわこ,5R,1-2-4,17.91,12.5,223.9
平和島,8R,2-1-4,10.41,21.5,223.9
平和島,6R,1-2-5,5.32,42.0,223.2
津,8R,1-3-2,9.88,22.5,222.4
芦屋,3R,1-4-3,5.47,40.6,222.2
桐生,10R,4-1-2,3.22,69.0,222.0
浜名湖,9R,1-2-5,8.63,25.7,221.9
芦屋,8R,1-2-3,5.94,37.3,221.7
平和島,3R,2-1-5,2.40,92.5,221.6
下関,2R,1-4-3,2.30,96.4,221.5
鳴門,10R,2-1-4,3.92,56.5,221.2
児島,7R,4-3-2,4.36,50.7,221.0
平和島,3R,1-3-2,4.03,54.8,221.0
児島,4R,3-1-2,3.26,67.7,220.7
多摩川,7R,1-2-4,4.05,54.5,220.6
常滑,2R,3-2-4,2.58,85.5,220.3
児島,5R,1-5-4,3.99,55.2,220.2
下関,7R,2-1-3,5.29,41.5,219.3
児島,8R,1-4-3,3.23,68.0,219.3
下関,4R,1-5-3,4.82,45.5,219.3
下関,4R,1-5-2,5.58,39.3,219.2
桐生,11R,3-5-1,2.63,83.3,219.0
下関,4R,2-1-5,2.70,80.8,218.5
桐生,8R,1-2-5,4.55,48.0,218.2
びわこ,8R,2-1-4,2.42,90.1,218.2
津,8R,2-1-3,6.59,33.1,218.1
下関,3R,1-2-4,2.85,76.6,218.0
びわこ,11R,1-4-3,8.47,25.7,217.7
桐生,2R,3-1-4,12.09,18.0,217.7
浜名湖,12R,1-5-3,12.01,18.1,217.4
蒲郡,10R,2-1-4,3.58,60.5,216.8
びわこ,3R,3-2-1,5.13,42.2,216.7
浜名湖,7R,3-2-1,7.93,27.3,216.6
下関,2R,3-2-1,2.33,92.7,216.3
児島,9R,1-2-3,3.03,71.2,216.0
鳴門,11R,2-1-3,4.36,49.5,215.8
平和島,2R,1-5-3,3.52,61.2,215.4
平和島,9R,1-4-3,7.80,27.6,215.4
蒲郡,12R,4-1-3,6.65,32.3,214.9
津,4R,1-2-4,4.08,52.7,214.8
唐津,12R,2-3-1,3.34,64.2,214.3
びわこ,1R,1-4-5,4.97,43.1,214.2
平和島,3R,2-1-3,6.50,32.9,213.9
下関,1R,4-1-3,2.16,98.9,213.6
多摩川,3R,1-4-2,14.61,14.6,213.3
蒲郡,1R,1-5-2,8.73,24.4,213.1
平和島,8R,1-2-3,4.57,46.6,212.8
多摩川,6R,1-2-3,3.34,63.6,212.7
蒲郡,3R,4-3-1,2.19,97.2,212.7
びわこ,12R,3-1-2,4.37,48.6,212.5
児島,2R,3-2-1,7.67,27.7,212.3
鳴門,12R,2-4-1,2.21,95.8,211.5
蒲郡,2R,4-1-5,2.79,75.7,211.5
児島,10R,1-2-4,4.29,49.3,211.3
芦屋,6R,2-4-1,3.78,55.9,211.3
児島,11R,3-1-2,8.32,25.4,211.2
多摩川,2R,4-3-1,4.48,47.1,210.9
常滑,9R,1-5-4,3.43,61.4,210.5
桐生,4R,3-1-5,2.83,74.4,210.4
宮島,10R,1-4-2,11.31,18.6,210.4
浜名湖,5R,1-6-2,2.14,98.2,210.0
浜名湖,7R,3-1-2,12.20,17.2,209.8
平和島,5R,2-1-4,5.76,36.4,209.7
平和島,9R,1-3-4,5.29,39.6,209.5
宮島,3R,2-1-3,10.23,20.4,208.6
下関,4R,1-3-5,3.94,52.9,208.5
多摩川,2R,3-1-2,2.51,82.9,208.3
児島,3R,1-2-5,6.85,30.4,208.3
浜名湖,2R,5-1-3,3.57,58.4,208.3
浜名湖,6R,1-2-3,9.46,22.0,208.1
児島,4R,3-2-1,3.16,65.8,208.1
桐生,4R,1-3-4,12.61,16.5,208.0
下関,12R,1-2-4,11.91,17.4,207.2
平和島,9R,4-1-2,4.86,42.6,207.1
常滑,8R,1-3-2,14.66,14.1,206.7
常滑,10R,1-6-3,3.20,64.6,206.6
津,3R,3-1-4,3.73,55.4,206.6
津,1R,1-4-2,3.11,66.2,206.1
桐生,8R,1-4-2,13.13,15.7,206.1
唐津,11R,3-1-2,4.62,44.5,205.6
芦屋,9R,1-3-5,2.72,75.5,205.5
蒲郡,3R,3-1-4,4.67,43.9,205.1
浜名湖,3R,2-1-5,4.60,44.5,204.8
蒲郡,8R,1-3-5,9.27,22.1,204.8
浜名湖,9R,1-2-3,18.12,11.3,204.8
芦屋,8R,2-1-3,10.89,18.8,204.7
常滑,9R,5-1-4,2.19,93.4,204.5
唐津,4R,4-1-3,5.24,39.0,204.5
唐津,11R,2-1-3,2.83,72.0,204.0
鳴門,6R,1-5-2,3.86,52.8,204.0
びわこ,12R,2-3-1,3.21,63.5,203.7
下関,6R,3-1-4,2.76,73.8,203.5
浜名湖,10R,1-4-3,3.53,57.6,203.1
平和島,10R,1-5-4,2.50,81.1,203.0
びわこ,1R,1-4-2,13.89,14.6,202.8
びわこ,9R,1-2-3,3.74,54.2,202.8
唐津,2R,5-1-2,2.86,71.0,202.7
桐生,2R,3-2-1,3.21,62.9,202.2
下関,2R,1-3-2,6.12,33.0,201.8
芦屋,2R,4-1-2,12.15,16.6,201.7
児島,7R,3-4-1,3.97,50.7,201.2
鳴門,12R,2-1-3,5.45,36.9,201.1
児島,12R,1-4-5,3.30,60.9,201.1
津,4R,1-5-4,4.19,48.0,200.9
鳴門,2R,1-3-2,5.57,36.0,200.5
蒲郡,12R,1-4-3,16.57,12.1,200.5
桐生,11R,3-4-1,2.77,72.3,200.2
下関,6R,4-5-1,3.53,56.7,200.2
浜名湖,11R,1-3-2,6.14,32.6,200.1
常滑,12R,1-4-2,8.81,22.7,200.0
蒲郡,8R,5-3-1,4.09,48.9,199.8
常滑,2R,2-1-3,4.55,43.9,199.7
津,10R,2-3-1,4.23,47.2,199.5
浜名湖,7R,1-3-4,2.77,72.0,199.1
平和島,6R,1-5-2,3.87,51.5,199.1
芦屋,7R,4-1-3,4.92,40.4,198.9
芦屋,11R,4-1-3,2.35,84.7,198.8
桐生,1R,3-4-1,2.41,82.6,198.7
宮島,8R,1-3-2,2.09,95.0,198.7
津,9R,3-2-4,2.78,71.6,198.7
芦屋,8R,3-2-1,8.13,24.4,198.3
平和島,3R,1-2-3,5.29,37.5,198.2
桐生,9R,3-1-4,4.75,41.7,198.2
唐津,2R,2-1-4,4.22,46.9,198.1
下関,10R,2-1-5,3.64,54.4,197.9
下関,12R,1-4-2,5.76,34.3,197.5
浜名湖,7R,1-2-3,4.19,47.0,197.1
下関,11R,1-3-2,25.91,7.6,196.9
唐津,1R,2-1-3,2.06,95.5,196.6
唐津,5R,1-4-2,4.76,41.3,196.4
蒲郡,6R,1-3-2,2.08,94.6,196.4
津,8R,1-2-3,15.43,12.7,196.0
常滑,2R,4-3-2,1.96,99.7,195.9
平和島,10R,1-5-2,4.80,40.8,195.7
鳴門,4R,1-4-5,7.35,26.6,195.6
津,4R,1-3-2,6.43,30.4,195.4
平和島,6R,5-2-3,2.63,74.2,195.4
児島,9R,2-4-1,7.29,26.8,195.3
唐津,3R,2-1-4,2.39,81.7,195.1
びわこ,10R,5-1-2,3.20,60.8,194.8
下関,2R,2-1-3,5.18,37.6,194.7
平和島,7R,1-2-5,2.19,88.7,194.5
下関,3R,1-4-2,3.50,55.6,194.5
児島,4R,1-2-4,3.57,54.5,194.5
蒲郡,7R,1-2-5,2.06,94.4,194.4
児島,6R,3-1-5,3.12,62.2,194.0
津,4R,1-2-3,4.96,39.1,193.9
下関,11R,2-1-3,3.03,63.9,193.8
芦屋,9R,1-3-4,10.59,18.3,193.7
鳴門,7R,2-1-6,4.40,43.9,193.3
常滑,1R,1-4-2,5.27,36.6,193.0
唐津,1R,4-1-3,3.00,64.3,192.9
児島,7R,2-4-3,3.65,52.8,192.8
芦屋,5R,4-1-3,5.07,38.0,192.8
浜名湖,3R,1-2-4,9.40,20.5,192.7
下関,10R,1-2-5,5.97,32.3,192.7
児島,9R,1-2-5,4.95,38.9,192.6
びわこ,4R,3-2-1,3.47,55.4,192.5
蒲郡,4R,1-3-2,4.68,41.1,192.4
宮島,11R,3-1-2,3.34,57.6,192.4
平和島,12R,4-1-3,2.25,85.4,192.3
浜名湖,1R,1-2-3,14.03,13.7,192.3
津,3R,4-1-2,5.86,32.8,192.2
芦屋,8R,1-3-2,3.33,57.7,192.2
浜名湖,11R,1-2-3,12.98,14.8,192.2
常滑,9R,4-2-1,4.16,46.2,192.2
児島,12R,1-5-4,2.38,80.6,192.0
唐津,2R,4-1-2,3.09,62.1,191.7
浜名湖,10R,1-3-2,8.37,22.9,191.6
常滑,6R,1-3-2,8.12,23.6,191.5
びわこ,4R,2-3-1,3.95,48.4,191.4
下関,2R,1-4-2,3.49,54.8,191.1
常滑,11R,1-2-4,4.72,40.5,191.1
桐生,6R,1-6-4,2.12,89.9,190.9
多摩川,9R,1-4-2,5.80,32.9,190.7
多摩川,12R,1-2-3,15.76,12.1,190.7
桐生,10R,2-1-4,3.08,61.9,190.6
下関,7R,2-1-4,12.06,15.8,190.5
びわこ,2R,2-3-1,5.77,33.0,190.5
宮島,4R,1-5-2,6.21,30.6,190.0
常滑,8R,1-4-3,2.39,79.5,190.0
宮島,5R,1-4-2,8.56,22.2,189.9
下関,8R,2-1-3,2.53,75.0,189.9
浜名湖,6R,2-1-3,4.88,38.9,189.9
芦屋,9R,4-1-2,2.06,92.0,189.8
平和島,6R,2-5-3,3.38,56.0,189.5
常滑,9R,1-3-4,2.29,82.6,189.3
多摩川,5R,1-4-3,2.85,66.5,189.3
浜名湖,9R,1-5-2,2.42,78.3,189.2
蒲郡,6R,1-4-3,1.91,98.9,189.2
多摩川,2R,3-1-5,3.39,55.8,189.2
多摩川,1R,2-3-1,6.61,28.6,189.1
下関,12R,1-5-2,8.91,21.2,189.0
浜名湖,5R,1-2-6,3.60,52.5,188.8
鳴門,9R,3-1-2,1.97,95.5,188.6
びわこ,5R,1-4-3,3.79,49.7,188.3
平和島,10R,1-4-5,3.09,61.0,188.3
津,11R,3-5-1,2.66,70.7,188.3
鳴門,3R,1-4-3,7.19,26.2,188.3
宮島,11R,1-5-2,3.34,56.3,188.3
下関,2R,1-3-4,2.65,70.9,188.2
浜名湖,1R,1-2-5,2.95,63.8,188.1
びわこ,10R,2-5-1,2.01,93.4,188.1
鳴門,2R,4-1-3,1.89,99.4,188.0
桐生,4R,3-2-1,2.37,79.2,188.0
蒲郡,7R,5-1-3,1.91,98.4,187.8
芦屋,7R,3-1-4,7.27,25.8,187.7
常滑,8R,3-1-4,3.75,50.0,187.5
唐津,7R,1-4-3,2.47,75.9,187.3
児島,4R,1-4-2,2.58,72.5,187.2
児島,4R,2-4-1,2.44,76.5,187.0
