場,レース,買い目,推定確率%,オッズ(取得時),回収率%
多摩川,5R,2-3-1,3.92,88.8,348.2
平和島,8R,5-1-4,3.64,95.3,346.9
徳山,7R,4-1-2,4.84,71.4,345.7
福岡,6R,3-2-1,4.17,82.6,344.5
蒲郡,3R,1-2-4,4.52,75.8,342.8
平和島,3R,1-4-2,9.40,36.3,341.1
多摩川,8R,2-5-1,3.86,87.9,339.2
びわこ,5R,1-5-2,3.41,99.3,338.7
徳山,8R,2-1-3,7.23,46.7,337.5
唐津,10R,2-4-1,4.00,84.1,336.8
鳴門,11R,4-1-3,5.41,62.1,336.2
平和島,3R,2-1-3,3.90,86.1,336.1
下関,6R,1-5-4,3.35,99.9,334.7
びわこ,12R,1-2-5,8.43,39.5,332.9
丸亀,7R,1-2-4,13.31,25.0,332.7
びわこ,8R,1-5-3,8.75,37.9,331.4
多摩川,5R,3-2-1,3.63,91.0,330.2
鳴門,9R,1-2-4,3.68,89.6,329.7
平和島,1R,3-1-2,8.57,38.4,329.1
下関,7R,2-1-3,7.38,44.5,328.5
蒲郡,1R,1-5-2,6.45,50.8,327.6
蒲郡,4R,3-1-2,3.29,99.7,327.6
大村,10R,1-3-4,10.85,30.1,326.7
児島,8R,2-3-1,3.36,97.1,326.4
下関,3R,3-2-1,3.50,93.1,325.9
平和島,1R,3-2-1,7.07,46.1,325.9
尼崎,11R,4-1-3,3.58,91.0,325.7
尼崎,3R,2-4-1,4.04,80.4,325.1
丸亀,8R,2-1-4,6.97,46.5,324.0
丸亀,10R,1-3-2,11.59,27.9,323.5
尼崎,3R,2-1-4,7.40,43.7,323.4
常滑,9R,2-1-3,3.60,89.6,322.5
尼崎,3R,1-2-3,6.45,50.0,322.5
多摩川,7R,1-4-2,6.77,47.6,322.1
尼崎,4R,2-1-3,4.78,67.4,322.0
児島,9R,2-3-1,3.40,94.4,321.2
津,6R,3-4-1,7.59,42.3,321.1
尼崎,3R,1-3-2,3.54,90.7,321.0
徳山,2R,3-1-2,3.96,81.1,320.9
津,7R,1-4-2,3.88,82.6,320.7
びわこ,4R,5-1-2,4.57,70.2,320.5
児島,8R,3-1-2,5.12,61.9,317.1
大村,4R,4-1-2,4.04,78.5,316.9
徳山,8R,1-3-2,12.33,25.6,315.6
児島,1R,2-1-3,3.92,80.5,315.2
徳山,9R,4-1-3,4.69,67.0,314.2
丸亀,8R,4-1-2,6.27,49.9,312.7
津,8R,1-4-2,9.95,31.4,312.6
徳山,12R,4-1-2,4.59,67.8,311.0
下関,3R,2-1-3,4.76,65.2,310.6
尼崎,7R,1-4-3,3.28,94.6,310.4
大村,5R,4-3-2,4.75,65.2,309.9
丸亀,1R,1-4-2,8.21,37.7,309.5
尼崎,9R,1-2-3,10.14,30.3,307.2
多摩川,1R,2-1-3,5.47,56.1,306.9
下関,6R,1-5-3,3.28,93.0,305.2
鳴門,11R,4-3-1,4.23,72.2,305.1
大村,5R,4-1-3,3.11,97.8,304.4
福岡,2R,4-1-2,7.86,38.6,303.3
びわこ,6R,1-2-3,7.15,42.4,303.3
常滑,5R,1-5-2,4.68,64.4,301.6
丸亀,8R,2-4-1,3.16,94.7,299.4
下関,8R,4-1-3,4.08,72.8,297.0
徳山,6R,1-5-4,5.72,51.9,296.9
丸亀,5R,2-3-1,4.70,63.0,296.2
徳山,9R,4-1-2,5.68,52.1,296.0
多摩川,5R,3-1-2,6.86,43.1,295.9
丸亀,9R,1-4-3,3.08,96.0,295.7
蒲郡,11R,3-1-2,8.66,34.1,295.2
蒲郡,11R,3-1-4,4.12,71.5,294.4
多摩川,7R,1-4-3,6.02,48.9,294.2
丸亀,10R,2-1-3,6.97,42.2,294.0
児島,10R,2-1-5,3.55,82.7,293.8
児島,11R,1-4-3,6.54,44.8,293.0
平和島,10R,2-1-3,11.23,26.1,293.0
児島,1R,1-4-2,4.48,65.3,292.6
児島,1R,1-4-3,4.62,63.3,292.5
福岡,2R,4-1-3,3.09,94.2,291.4
児島,10R,1-3-2,6.45,45.0,290.5
児島,5R,3-1-2,2.97,97.1,288.6
大村,7R,2-1-3,4.68,61.6,288.6
びわこ,2R,3-1-2,3.31,87.0,288.4
徳山,10R,2-1-5,3.96,72.6,287.8
多摩川,7R,1-2-4,7.37,39.0,287.6
丸亀,5R,1-3-4,5.50,52.2,286.8
びわこ,8R,1-5-2,7.40,38.6,285.6
鳴門,12R,1-4-3,7.47,38.2,285.4
唐津,8R,1-3-4,3.60,79.2,284.8
平和島,4R,2-3-4,3.37,84.4,284.8
尼崎,7R,1-4-2,2.87,98.6,283.3
大村,8R,2-1-3,5.57,50.8,282.9
蒲郡,2R,1-2-6,6.91,40.9,282.6
多摩川,7R,4-1-2,3.16,89.3,282.0
福岡,12R,1-4-3,12.58,22.4,281.8
津,5R,2-1-4,4.79,58.8,281.6
児島,12R,1-6-3,4.09,68.6,280.9
平和島,11R,1-4-6,3.66,76.7,280.8
多摩川,9R,2-1-4,4.93,56.6,279.0
大村,10R,3-1-2,4.97,56.1,278.7
児島,8R,1-3-2,6.29,44.3,278.6
びわこ,10R,4-1-2,5.74,48.4,278.0
徳山,1R,5-3-1,3.66,75.8,277.4
大村,12R,1-4-3,15.85,17.5,277.3
蒲郡,8R,2-1-3,5.82,47.6,277.1
丸亀,10R,1-2-3,15.21,18.2,276.8
びわこ,1R,2-1-3,5.02,55.1,276.4
徳山,1R,3-1-2,3.55,77.6,275.6
唐津,3R,1-3-5,9.76,28.2,275.1
下関,11R,3-4-1,2.96,93.0,275.0
びわこ,4R,1-5-2,6.61,41.6,274.9
びわこ,3R,3-4-1,4.98,55.1,274.2
大村,11R,1-4-3,4.43,61.9,274.1
下関,3R,2-4-3,2.84,96.6,274.0
常滑,7R,2-1-3,6.37,42.8,272.6
びわこ,2R,1-4-2,3.88,70.1,272.2
唐津,9R,1-4-2,5.99,45.4,271.9
びわこ,8R,1-5-4,6.00,45.2,271.0
大村,3R,1-4-2,5.47,49.5,270.9
多摩川,2R,3-1-2,4.61,58.7,270.4
大村,7R,3-1-4,2.92,92.5,270.2
津,6R,3-1-2,9.44,28.6,269.9
びわこ,3R,1-4-3,2.89,93.4,269.8
尼崎,5R,2-3-1,3.13,86.2,269.6
蒲郡,8R,1-3-2,14.17,19.0,269.2
徳山,3R,1-5-3,11.62,23.0,267.3
徳山,7R,5-1-4,3.05,87.5,267.2
常滑,5R,1-5-4,2.83,94.4,267.0
平和島,6R,3-1-4,4.97,53.7,267.0
常滑,12R,2-1-3,5.24,50.9,266.7
大村,3R,1-4-5,5.55,48.0,266.3
尼崎,11R,1-4-3,7.96,33.4,265.9
大村,6R,4-1-3,2.75,96.6,265.3
下関,1R,2-1-4,5.83,45.5,265.1
常滑,11R,2-1-4,9.60,27.6,265.0
平和島,2R,3-2-1,5.82,45.5,264.9
平和島,3R,2-1-4,9.91,26.7,264.7
蒲郡,9R,1-3-2,17.64,15.0,264.7
尼崎,1R,4-3-1,3.71,71.4,264.6
唐津,8R,1-4-2,5.09,51.9,264.0
平和島,10R,1-2-3,17.95,14.7,263.9
唐津,10R,1-4-2,3.74,70.5,263.9
丸亀,4R,4-3-1,6.02,43.8,263.8
びわこ,9R,1-2-5,8.42,31.3,263.6
大村,6R,1-4-5,7.52,35.0,263.2
平和島,6R,1-4-2,7.96,33.0,262.6
丸亀,3R,4-1-3,3.59,73.1,262.5
下関,1R,4-1-2,5.88,44.6,262.3
平和島,5R,3-2-1,9.64,27.1,261.3
鳴門,9R,2-1-3,10.13,25.8,261.3
丸亀,6R,1-5-4,4.03,64.8,260.8
下関,4R,1-2-4,3.91,66.7,260.5
平和島,9R,4-1-3,7.94,32.8,260.4
多摩川,7R,2-1-3,3.81,68.4,260.3
児島,2R,3-4-1,4.74,54.7,259.1
児島,1R,3-1-2,4.02,64.5,259.0
丸亀,8R,2-1-5,2.71,94.7,256.9
丸亀,7R,1-3-2,2.60,98.8,256.8
大村,12R,1-4-2,9.51,26.9,255.9
徳山,4R,3-1-2,4.08,62.7,255.8
常滑,8R,4-2-1,4.11,62.1,255.0
びわこ,12R,1-5-2,3.50,72.8,254.6
尼崎,12R,2-1-4,2.93,86.7,253.9
大村,8R,3-1-2,4.81,52.8,253.8
下関,11R,1-4-2,6.44,39.4,253.6
下関,6R,1-3-2,8.10,31.3,253.5
丸亀,3R,4-1-2,3.57,70.8,253.0
常滑,8R,4-3-1,5.92,42.7,252.7
尼崎,10R,5-2-1,2.53,99.8,252.5
徳山,2R,3-1-4,6.69,37.6,251.5
常滑,8R,4-1-3,7.23,34.8,251.5
蒲郡,8R,3-1-2,6.14,40.8,250.4
丸亀,12R,2-1-3,6.84,36.5,249.6
鳴門,3R,1-2-3,13.47,18.5,249.3
丸亀,10R,1-2-4,9.73,25.6,249.2
常滑,9R,3-1-2,6.11,40.7,248.8
常滑,9R,2-3-1,2.84,87.6,248.8
常滑,12R,3-1-2,4.95,50.2,248.5
尼崎,12R,4-1-3,5.06,49.1,248.4
下関,6R,1-2-5,7.27,34.1,248.1
尼崎,10R,2-1-5,5.77,43.0,247.9
びわこ,11R,2-1-4,10.28,24.1,247.6
唐津,12R,1-4-3,17.94,13.8,247.6
平和島,8R,1-6-5,3.42,72.4,247.5
丸亀,9R,1-3-4,3.25,76.1,247.5
びわこ,2R,2-1-3,4.40,56.1,247.1
大村,3R,4-5-1,3.63,68.1,247.0
児島,9R,3-1-2,3.68,67.1,246.9
徳山,12R,4-1-5,4.65,53.1,246.7
鳴門,11R,3-4-1,4.88,50.5,246.4
児島,9R,1-2-3,5.86,41.9,245.6
尼崎,4R,3-1-2,4.59,53.4,245.1
蒲郡,4R,1-3-2,5.59,43.8,245.0
平和島,5R,2-3-1,8.50,28.7,244.0
唐津,5R,4-1-2,4.88,49.9,243.6
丸亀,6R,1-3-2,5.63,43.2,243.3
児島,2R,3-4-2,2.51,97.0,243.1
児島,11R,4-1-3,3.98,61.1,243.1
津,8R,1-4-3,8.90,27.3,242.9
鳴門,1R,3-1-5,2.61,93.1,242.8
津,8R,1-2-4,6.81,35.6,242.5
丸亀,3R,4-2-1,3.10,78.1,242.3
びわこ,1R,3-1-2,6.92,35.0,242.3
びわこ,10R,1-6-4,3.59,67.4,242.2
津,12R,2-1-3,4.03,60.0,241.9
常滑,1R,1-6-3,3.50,69.1,241.8
常滑,4R,4-1-3,8.92,27.1,241.8
びわこ,4R,1-2-5,7.75,31.2,241.7
尼崎,8R,1-4-2,3.90,61.9,241.4
唐津,10R,2-1-4,4.46,54.1,241.0
平和島,8R,1-5-6,4.32,55.8,241.0
尼崎,9R,1-3-2,5.47,44.0,240.7
津,3R,2-1-3,5.30,45.4,240.6
津,12R,3-1-5,4.29,56.1,240.6
鳴門,10R,2-1-4,14.01,17.1,239.5
蒲郡,2R,1-6-4,2.96,80.3,238.0
びわこ,8R,1-4-5,4.15,57.4,237.9
福岡,7R,1-5-4,12.25,19.4,237.7
蒲郡,2R,1-4-2,4.71,50.4,237.6
平和島,6R,1-4-5,2.82,84.2,237.4
福岡,8R,2-1-4,6.29,37.7,237.3
びわこ,8R,1-4-3,2.46,96.6,237.3
大村,11R,1-5-3,10.68,22.2,237.1
唐津,9R,1-2-4,4.33,54.7,237.1
徳山,6R,1-4-5,7.57,31.3,237.1
唐津,8R,1-4-3,6.35,37.3,237.0
びわこ,8R,5-1-2,2.79,85.0,236.9
丸亀,3R,1-4-2,3.03,78.1,236.4
尼崎,10R,5-1-2,2.90,81.4,236.1
児島,11R,1-3-4,7.46,31.6,235.9
平和島,12R,1-5-4,9.14,25.8,235.8
常滑,7R,2-3-1,3.67,64.2,235.5
福岡,8R,1-4-3,6.92,34.0,235.2
鳴門,10R,2-4-1,3.68,63.8,235.0
平和島,10R,2-1-4,7.39,31.8,235.0
児島,7R,1-4-3,9.55,24.6,234.9
多摩川,2R,1-4-3,7.52,31.2,234.6
蒲郡,3R,1-2-3,7.21,32.5,234.3
丸亀,1R,1-2-4,11.43,20.5,234.2
徳山,1R,3-1-4,4.74,49.2,233.3
丸亀,6R,1-2-3,5.14,45.3,233.0
尼崎,10R,3-1-2,4.14,56.2,232.8
児島,10R,2-1-4,3.71,62.4,231.8
尼崎,9R,1-2-4,13.09,17.7,231.7
蒲郡,5R,1-4-2,10.07,23.0,231.6
多摩川,11R,1-2-4,8.94,25.9,231.5
丸亀,5R,1-2-4,2.40,96.2,230.8
大村,3R,5-4-1,2.54,90.8,230.7
徳山,5R,1-6-3,2.67,86.2,230.6
津,9R,5-1-4,3.52,65.4,230.0
鳴門,1R,2-1-3,2.98,77.0,229.8
尼崎,12R,4-1-2,5.51,41.7,229.6
蒲郡,4R,1-2-4,3.01,76.1,229.0
多摩川,7R,2-1-4,3.60,63.5,228.8
多摩川,12R,2-1-5,5.55,41.2,228.5
下関,10R,1-4-2,10.47,21.8,228.2
びわこ,9R,1-5-2,6.96,32.7,227.6
多摩川,12R,5-1-2,2.59,88.0,227.5
多摩川,8R,2-1-5,5.73,39.7,227.5
徳山,1R,3-5-1,4.77,47.6,227.3
徳山,12R,4-1-3,2.39,95.2,227.2
鳴門,10R,1-2-4,14.37,15.8,227.0
下関,2R,1-3-4,12.34,18.4,227.0
福岡,4R,3-1-4,3.38,67.2,226.9
唐津,9R,3-1-2,3.20,70.7,226.5
常滑,9R,3-2-1,3.50,64.7,226.3
尼崎,10R,3-2-1,3.59,63.1,226.3
丸亀,1R,1-4-3,3.46,65.3,226.0
徳山,9R,4-1-6,4.77,47.4,225.9
大村,4R,1-4-2,8.18,27.6,225.8
福岡,11R,3-2-1,3.78,59.7,225.7
下関,5R,1-3-4,4.91,46.0,225.7
びわこ,12R,4-1-2,2.81,80.1,225.4
大村,8R,1-3-2,12.12,18.6,225.4
福岡,8R,2-1-3,3.77,59.8,225.4
びわこ,3R,3-1-4,7.56,29.8,225.2
徳山,5R,3-1-5,3.94,57.1,225.1
蒲郡,5R,1-3-4,4.40,51.0,224.6
徳山,9R,4-2-1,2.30,97.6,224.4
福岡,10R,2-4-1,2.27,99.0,224.3
唐津,4R,4-2-1,6.07,36.9,224.0
大村,11R,1-6-3,2.92,76.6,223.6
大村,3R,5-1-4,2.46,90.8,223.3
平和島,6R,1-3-4,9.71,23.0,223.2
丸亀,11R,1-3-4,7.13,31.3,223.2
児島,7R,1-2-4,3.30,67.5,222.9
津,10R,1-2-4,7.18,31.0,222.6
大村,2R,2-1-3,2.37,93.9,222.6
平和島,6R,4-1-3,13.01,17.1,222.5
びわこ,10R,4-1-6,2.41,92.1,222.2
下関,7R,2-1-4,6.65,33.4,222.0
児島,9R,1-3-2,4.93,45.0,221.9
児島,7R,4-1-2,3.60,61.5,221.3
津,7R,1-2-4,3.89,56.8,221.0
蒲郡,2R,1-4-3,3.05,72.3,220.8
徳山,5R,3-1-2,5.37,41.1,220.7
丸亀,7R,2-1-3,6.08,36.3,220.7
丸亀,6R,1-2-5,5.96,37.0,220.7
児島,11R,3-1-4,4.92,44.8,220.5
尼崎,5R,3-2-1,2.67,82.7,220.5
丸亀,5R,2-1-3,5.55,39.7,220.3
大村,10R,1-2-3,7.75,28.4,220.2
びわこ,12R,1-2-4,22.93,9.6,220.1
徳山,10R,3-1-2,3.45,63.7,219.9
蒲郡,5R,1-2-4,5.11,43.0,219.9
平和島,9R,1-2-4,3.46,63.5,219.7
平和島,5R,3-1-2,9.34,23.5,219.5
蒲郡,6R,1-2-4,5.58,39.3,219.4
福岡,1R,3-1-4,4.49,48.8,219.2
唐津,8R,4-2-1,3.12,70.2,219.1
平和島,9R,1-4-2,5.87,37.3,218.8
蒲郡,8R,1-4-3,4.60,47.6,218.7
丸亀,4R,3-1-4,3.48,62.8,218.7
多摩川,9R,1-4-2,4.52,48.3,218.5
びわこ,10R,2-1-4,4.51,48.4,218.4
鳴門,8R,4-3-1,2.33,93.6,218.1
徳山,8R,1-6-2,3.28,66.4,217.8
丸亀,6R,2-1-5,2.52,86.4,217.7
丸亀,3R,1-3-4,2.21,98.5,217.5
津,5R,2-1-6,2.90,74.9,217.4
蒲郡,7R,4-1-3,9.13,23.8,217.3
徳山,10R,2-1-3,6.02,36.1,217.3
びわこ,2R,1-4-3,2.72,79.7,217.1
下関,2R,1-3-2,5.18,41.9,216.8
丸亀,11R,3-1-2,7.02,30.9,216.8
下関,1R,1-4-3,2.78,77.6,216.1
下関,3R,2-1-5,2.24,96.6,216.0
下関,7R,1-2-3,16.61,13.0,216.0
丸亀,7R,1-2-5,11.42,18.9,215.9
多摩川,7R,3-1-2,3.47,62.2,215.7
福岡,2R,2-4-1,5.16,41.7,215.4
津,8R,4-1-5,2.58,83.5,215.2
多摩川,8R,2-1-3,7.71,27.9,215.0
多摩川,10R,1-5-3,10.18,21.1,214.8
丸亀,8R,4-2-1,3.05,70.4,214.8
徳山,12R,2-1-4,2.62,82.1,214.7
丸亀,1R,4-1-2,2.81,76.2,213.9
大村,4R,4-1-3,5.02,42.6,213.9
多摩川,4R,1-2-4,12.66,16.9,213.9
蒲郡,3R,1-4-2,3.17,67.4,213.9
びわこ,7R,1-2-5,2.16,98.8,213.7
丸亀,2R,1-4-5,3.27,65.2,213.3
徳山,2R,2-1-3,2.33,91.3,213.2
下関,2R,1-4-3,11.46,18.6,213.1
下関,8R,1-2-4,2.80,76.0,213.1
常滑,8R,4-1-2,5.53,38.5,212.9
津,10R,1-2-6,4.09,52.1,212.8
福岡,6R,3-1-2,5.71,37.2,212.5
津,10R,2-1-5,6.79,31.3,212.5
下関,7R,1-2-4,14.96,14.2,212.4
津,9R,5-1-2,4.01,52.9,212.4
児島,7R,1-4-2,4.99,42.5,212.2
蒲郡,9R,3-1-2,5.48,38.7,212.2
児島,10R,1-5-2,6.04,35.1,212.1
下関,8R,1-3-5,3.87,54.6,211.4
鳴門,5R,1-5-3,2.12,99.8,211.3
多摩川,4R,1-6-2,3.01,70.1,211.2
福岡,6R,2-3-1,4.11,51.3,211.0
尼崎,5R,1-2-4,2.81,75.0,210.9
唐津,10R,3-2-1,3.12,67.6,210.8
常滑,9R,1-5-3,3.17,66.4,210.7
大村,5R,3-2-1,3.39,62.2,210.7
びわこ,9R,1-5-3,4.85,43.4,210.6
福岡,11R,3-1-2,6.93,30.4,210.6
大村,7R,3-1-5,2.28,92.5,210.6
多摩川,10R,1-5-2,4.75,44.3,210.5
唐津,10R,2-3-1,3.59,58.5,210.0
多摩川,8R,2-1-4,3.05,68.7,209.7
常滑,6R,3-1-2,2.94,71.3,209.7
児島,7R,1-3-2,3.23,64.9,209.6
津,6R,3-2-1,4.35,48.2,209.4
多摩川,1R,2-1-5,2.40,87.2,209.4
丸亀,4R,1-4-2,2.79,74.9,208.9
常滑,3R,2-3-1,2.98,70.1,208.6
徳山,3R,1-3-5,13.63,15.3,208.6
津,3R,3-1-2,5.37,38.8,208.5
下関,5R,4-1-2,5.21,40.0,208.3
蒲郡,7R,4-1-2,2.62,79.4,208.1
丸亀,11R,1-3-5,11.44,18.2,208.1
尼崎,2R,4-1-2,8.17,25.4,207.6
津,11R,3-4-1,2.79,74.4,207.5
多摩川,11R,1-4-2,8.14,25.5,207.5
丸亀,4R,4-2-1,2.86,72.6,207.4
常滑,7R,1-5-2,3.02,68.6,207.3
福岡,4R,1-3-4,4.55,45.5,207.2
蒲郡,10R,3-2-4,2.75,75.2,207.0
尼崎,7R,1-3-4,5.25,39.4,207.0
津,6R,3-1-4,14.57,14.2,206.9
鳴門,12R,3-1-2,2.13,96.8,206.3
蒲郡,10R,2-3-1,6.23,33.0,205.7
児島,3R,2-3-1,4.13,49.8,205.7
多摩川,7R,1-3-2,7.33,28.0,205.2
丸亀,6R,1-2-4,2.38,86.4,205.2
びわこ,5R,3-1-2,2.90,70.6,205.0
児島,5R,3-1-4,3.52,58.3,205.0
唐津,4R,2-4-1,6.51,31.5,204.9
鳴門,10R,1-4-2,3.87,52.9,204.9
蒲郡,4R,1-5-2,5.59,36.6,204.7
下関,7R,1-2-5,5.12,40.0,204.7
児島,8R,1-5-3,3.42,59.8,204.5
下関,9R,1-2-5,4.56,44.8,204.3
津,3R,1-4-2,3.75,54.4,204.2
大村,11R,1-3-5,11.53,17.7,204.1
蒲郡,6R,1-3-2,3.39,60.1,203.8
丸亀,12R,1-3-2,12.27,16.6,203.7
福岡,11R,2-1-3,9.56,21.3,203.7
常滑,7R,1-3-2,4.77,42.7,203.5
丸亀,4R,4-1-3,6.04,33.6,202.8
唐津,10R,3-1-2,3.01,67.4,202.8
びわこ,5R,5-1-3,5.08,39.9,202.8
丸亀,10R,1-4-2,6.22,32.6,202.6
大村,1R,1-4-3,3.16,64.0,202.4
びわこ,8R,1-2-5,5.43,37.3,202.4
下関,3R,2-3-4,3.42,59.2,202.3
津,10R,1-2-5,15.31,13.2,202.0
丸亀,9R,1-2-6,4.39,46.0,202.0
福岡,8R,4-1-2,6.10,33.1,202.0
鳴門,1R,5-1-3,2.28,88.4,201.8
蒲郡,4R,1-3-5,4.73,42.5,201.2
びわこ,5R,1-3-2,4.17,48.2,201.2
びわこ,9R,1-3-5,4.90,40.9,200.6
丸亀,5R,3-1-2,9.65,20.7,199.7
鳴門,12R,1-3-4,8.50,23.5,199.6
児島,11R,3-1-2,3.63,54.9,199.5
びわこ,3R,3-4-2,2.91,68.5,199.4
多摩川,3R,4-1-2,3.97,50.1,198.8
丸亀,2R,4-1-3,2.64,75.3,198.7
津,12R,1-3-2,11.47,17.3,198.4
鳴門,1R,2-1-5,2.46,80.6,198.4
常滑,3R,2-1-3,4.01,49.3,197.8
多摩川,6R,4-3-2,2.16,91.5,197.7
多摩川,10R,1-5-4,6.42,30.8,197.7
福岡,10R,1-4-3,5.78,34.2,197.6
多摩川,4R,1-4-5,5.40,36.6,197.6
多摩川,3R,4-2-1,3.23,61.2,197.4
丸亀,11R,1-4-3,3.15,62.6,197.2
鳴門,8R,4-1-3,3.28,60.1,197.0
大村,1R,4-1-2,2.83,69.5,196.9
唐津,6R,1-2-4,3.05,64.6,196.8
大村,11R,1-3-2,5.81,33.8,196.4
びわこ,7R,3-1-2,2.36,83.2,196.0
平和島,11R,1-4-3,2.02,96.8,196.0
福岡,1R,1-4-3,9.47,20.7,195.9
尼崎,9R,1-4-3,2.28,85.9,195.9
津,3R,1-4-3,3.81,51.4,195.8
徳山,8R,1-2-3,18.65,10.5,195.8
多摩川,8R,3-1-2,2.45,79.9,195.8
下関,12R,2-1-4,2.49,78.7,195.7
津,10R,1-4-2,3.62,54.0,195.6
蒲郡,2R,1-2-3,7.41,26.4,195.6
徳山,1R,5-1-3,4.42,44.2,195.5
児島,8R,1-3-5,4.41,44.3,195.5
鳴門,7R,4-1-2,3.18,61.4,195.3
大村,6R,1-4-2,23.79,8.2,195.0
蒲郡,10R,2-3-4,2.49,78.4,195.0
尼崎,4R,2-1-5,2.71,72.0,194.9
常滑,11R,3-2-1,1.98,98.6,194.9
児島,3R,1-4-2,2.43,80.0,194.2
蒲郡,8R,3-2-1,2.23,87.0,194.1
尼崎,9R,2-1-3,4.07,47.6,194.0
多摩川,12R,2-1-3,4.46,43.4,193.8
児島,11R,4-1-2,2.31,84.0,193.7
徳山,9R,4-1-5,4.07,47.5,193.3
唐津,9R,4-1-3,6.68,28.9,193.2
丸亀,4R,4-1-2,3.58,54.0,193.1
鳴門,5R,3-1-2,12.05,16.0,192.8
鳴門,2R,1-4-2,7.33,26.3,192.7
徳山,4R,1-2-5,6.86,28.1,192.6
丸亀,1R,2-1-3,3.48,55.4,192.6
丸亀,9R,1-3-5,2.53,76.1,192.5
唐津,4R,2-3-1,2.44,78.8,192.2
丸亀,9R,1-5-2,5.32,36.1,192.2
尼崎,9R,1-2-6,9.75,19.7,192.0
平和島,12R,1-4-5,15.24,12.6,192.0
徳山,5R,1-5-3,5.38,35.7,192.0
丸亀,2R,5-1-4,2.15,89.3,191.8
大村,5R,4-2-3,2.94,65.2,191.7
児島,11R,4-3-1,2.50,76.8,191.7
平和島,8R,1-5-3,3.38,56.6,191.5
鳴門,6R,1-4-3,8.54,22.4,191.4
