場,レース,買い目,推定確率%,オッズ(取得時),回収率%
多摩川,9R,1-2-3,16.98,21.9,371.8
宮島,10R,1-3-4,9.21,39.6,364.7
常滑,5R,5-4-1,4.28,84.6,362.0
常滑,1R,3-1-2,5.07,70.2,356.1
下関,7R,1-3-2,6.16,57.6,355.0
常滑,9R,1-4-3,12.61,28.1,354.4
浜名湖,5R,1-3-2,4.63,76.2,352.5
宮島,5R,3-2-1,3.57,97.5,347.8
三国,12R,3-4-1,4.14,83.9,347.7
宮島,4R,1-4-3,3.75,92.3,346.3
住之江,2R,4-1-2,12.27,28.2,346.1
桐生,3R,1-2-4,6.11,56.6,345.9
平和島,4R,2-4-1,8.28,41.7,345.2
宮島,11R,2-4-1,4.11,83.8,344.6
浜名湖,2R,2-3-1,3.74,91.6,342.9
常滑,3R,5-1-3,4.87,70.1,341.7
常滑,4R,3-1-2,4.12,82.6,340.0
桐生,11R,2-1-4,3.59,94.7,339.8
下関,3R,1-2-4,11.91,28.5,339.6
三国,9R,3-1-2,7.11,47.7,339.3
住之江,9R,1-4-2,7.38,45.7,337.1
芦屋,1R,3-1-2,4.22,79.7,336.3
桐生,7R,1-5-3,6.91,48.6,336.0
平和島,4R,4-2-1,12.04,27.9,335.9
常滑,2R,3-2-1,5.03,66.7,335.8
宮島,10R,3-1-4,5.16,64.5,332.9
尼崎,8R,3-1-2,5.23,62.9,329.1
下関,8R,1-3-4,4.79,67.9,325.3
住之江,6R,2-4-1,6.03,53.9,325.3
多摩川,3R,1-4-3,7.46,43.5,324.3
浜名湖,2R,2-1-3,8.88,36.4,323.1
浜名湖,9R,1-3-4,14.29,22.6,322.9
三国,12R,3-1-4,7.40,43.4,321.3
芦屋,10R,3-1-5,4.04,79.4,321.1
平和島,10R,1-4-3,5.77,55.5,320.2
浜名湖,9R,1-3-2,20.25,15.8,320.0
住之江,8R,1-4-2,6.40,49.9,319.6
下関,10R,1-4-5,9.75,32.7,319.0
多摩川,1R,1-6-2,4.32,73.7,318.1
常滑,11R,3-1-4,4.41,72.1,317.8
住之江,8R,4-3-1,3.24,97.5,316.0
宮島,11R,1-4-2,9.24,34.2,315.8
多摩川,3R,3-4-1,3.38,93.2,315.4
桐生,12R,1-3-2,15.08,20.9,315.2
三国,10R,4-1-3,3.37,93.3,314.1
平和島,7R,3-1-4,4.56,68.0,309.8
宮島,12R,1-3-4,16.56,18.7,309.7
下関,8R,4-1-3,8.66,35.7,309.3
平和島,6R,1-2-3,9.10,33.9,308.6
桐生,5R,1-5-2,4.56,67.5,307.8
平和島,10R,1-3-4,9.31,33.0,307.3
浜名湖,6R,2-1-3,5.87,52.3,306.8
宮島,3R,1-5-2,7.00,43.8,306.7
常滑,9R,1-3-4,13.18,23.2,305.8
下関,5R,1-2-4,9.18,33.3,305.7
平和島,11R,2-1-4,4.76,64.1,305.4
宮島,10R,1-4-5,4.04,75.3,304.0
平和島,6R,1-5-2,5.27,57.6,303.7
多摩川,9R,2-1-3,5.32,56.8,302.2
尼崎,9R,1-3-2,16.51,18.3,302.1
平和島,3R,1-5-3,4.02,75.0,301.6
下関,10R,1-4-3,14.79,20.2,298.8
浜名湖,6R,2-1-4,5.94,50.3,298.7
平和島,5R,2-3-4,3.42,87.2,297.8
浜名湖,3R,1-3-2,4.36,68.2,297.4
浜名湖,4R,1-4-5,4.88,60.9,297.1
平和島,6R,1-5-3,3.53,84.1,297.1
住之江,2R,1-2-4,11.87,24.9,295.5
桐生,3R,2-4-1,4.16,70.9,294.8
芦屋,7R,1-4-3,6.34,46.5,294.7
宮島,9R,1-3-4,3.44,85.4,293.6
下関,10R,1-5-4,4.05,72.3,293.0
住之江,1R,5-1-3,3.40,86.1,292.3
浜名湖,3R,1-4-2,4.50,65.0,292.3
多摩川,4R,3-1-2,4.85,60.1,291.7
下関,4R,1-5-2,7.69,37.9,291.6
常滑,11R,4-1-2,4.26,68.4,291.3
桐生,3R,1-4-2,5.68,51.0,289.7
下関,3R,1-2-3,6.08,47.6,289.6
多摩川,8R,2-1-3,5.74,50.3,288.9
多摩川,3R,3-1-4,5.16,55.9,288.4
桐生,7R,1-2-5,2.92,98.4,287.5
浜名湖,8R,4-1-2,4.41,65.1,287.2
多摩川,2R,3-2-1,6.98,41.1,286.9
住之江,1R,1-6-3,3.46,82.7,286.4
多摩川,6R,2-3-1,2.93,97.2,285.2
芦屋,11R,2-1-4,12.46,22.7,282.8
平和島,2R,1-5-3,4.26,66.1,281.7
平和島,3R,1-5-2,3.60,78.3,281.6
浜名湖,8R,3-4-1,3.01,93.3,280.9
芦屋,5R,2-1-3,3.38,83.0,280.8
平和島,3R,1-5-6,2.90,96.2,279.4
三国,9R,3-2-1,3.06,91.3,279.0
三国,2R,1-4-2,3.96,70.4,278.6
浜名湖,2R,2-1-5,3.07,90.7,278.6
多摩川,11R,1-5-4,5.16,53.9,278.0
三国,8R,4-1-3,3.55,77.8,276.3
住之江,6R,1-2-4,4.78,57.8,276.1
浜名湖,3R,1-2-4,5.03,54.8,275.5
常滑,8R,4-1-2,3.21,85.9,275.4
宮島,7R,2-4-1,3.01,91.4,274.8
宮島,5R,3-1-2,2.73,100.0,273.3
尼崎,9R,3-1-2,5.69,47.9,272.6
平和島,5R,3-1-2,3.79,71.8,272.3
多摩川,4R,2-1-3,4.32,62.9,271.9
下関,10R,1-4-2,17.85,15.2,271.3
芦屋,4R,2-1-3,2.77,97.8,271.3
多摩川,8R,1-2-4,14.18,19.1,270.8
桐生,7R,1-2-3,4.21,64.3,270.7
宮島,4R,1-3-4,6.01,45.0,270.4
多摩川,7R,1-2-4,6.40,42.2,270.0
多摩川,6R,2-1-3,3.39,79.4,269.5
住之江,2R,2-1-4,6.78,39.7,269.3
平和島,5R,2-1-3,9.41,28.6,269.1
平和島,1R,4-1-3,3.23,83.2,268.6
浜名湖,7R,1-3-5,9.03,29.7,268.3
宮島,4R,2-1-3,3.21,83.1,266.5
平和島,12R,1-2-5,7.24,36.8,266.5
常滑,7R,1-2-4,5.53,48.2,266.3
多摩川,9R,2-1-4,4.45,59.7,265.5
宮島,9R,3-2-1,3.96,66.9,264.9
下関,2R,3-1-2,2.95,89.5,264.3
桐生,12R,2-1-3,3.90,67.7,264.1
浜名湖,8R,3-1-4,5.17,50.7,262.3
常滑,2R,3-1-2,4.88,53.7,262.3
浜名湖,12R,2-1-4,4.35,60.3,262.0
尼崎,7R,1-4-3,6.58,39.7,261.2
三国,9R,1-2-3,4.71,55.4,261.2
浜名湖,8R,4-3-1,3.63,71.9,260.8
三国,10R,4-1-2,5.82,44.8,260.7
浜名湖,1R,3-4-1,2.92,89.1,260.5
浜名湖,5R,1-5-4,4.13,62.9,259.9
平和島,6R,2-1-3,6.05,42.9,259.8
平和島,12R,1-2-4,14.10,18.4,259.4
三国,6R,5-1-3,3.93,65.8,258.6
住之江,4R,4-1-2,6.60,39.1,258.1
桐生,1R,1-3-2,15.82,16.3,257.9
三国,10R,1-4-2,6.58,39.2,257.8
宮島,7R,5-1-2,2.67,96.4,257.4
浜名湖,3R,1-3-4,3.27,78.8,257.3
浜名湖,4R,1-3-5,5.80,44.3,256.8
桐生,3R,2-1-4,5.30,48.4,256.7
桐生,6R,2-1-3,5.77,44.5,256.6
平和島,5R,1-2-3,6.15,41.7,256.3
桐生,3R,4-2-1,3.95,64.9,256.1
芦屋,8R,4-3-1,3.27,78.3,256.1
常滑,8R,1-4-3,15.30,16.7,255.6
常滑,6R,1-4-2,6.18,41.1,254.2
三国,5R,4-1-2,3.68,69.0,253.9
住之江,8R,1-4-5,8.43,30.1,253.6
常滑,12R,2-4-1,2.75,91.9,252.3
尼崎,3R,2-1-4,5.99,42.1,252.2
住之江,7R,1-5-3,5.47,46.1,252.0
桐生,12R,1-2-3,10.16,24.8,252.0
宮島,5R,2-1-3,5.49,45.9,251.8
住之江,6R,1-2-3,4.51,55.8,251.5
下関,11R,2-1-4,8.03,31.3,251.3
浜名湖,2R,2-1-4,8.49,29.6,251.3
芦屋,10R,1-5-3,10.10,24.8,250.4
宮島,11R,4-2-1,4.23,59.1,249.9
下関,12R,1-4-2,3.91,63.9,249.9
芦屋,2R,2-1-4,3.84,65.0,249.3
尼崎,9R,1-4-3,6.17,40.4,249.2
住之江,7R,1-3-5,14.71,16.9,248.6
芦屋,11R,3-2-1,2.65,93.8,248.4
宮島,9R,1-2-3,14.19,17.5,248.4
宮島,12R,3-1-4,7.87,31.5,248.0
宮島,9R,1-3-2,16.52,15.0,247.8
宮島,8R,1-4-2,4.10,60.4,247.7
宮島,3R,1-5-3,5.87,42.1,247.0
三国,6R,5-3-2,2.88,85.7,246.6
多摩川,5R,4-1-2,3.27,75.3,246.6
多摩川,7R,1-4-3,7.56,32.6,246.5
桐生,2R,1-5-3,6.21,39.7,246.5
平和島,7R,4-1-6,2.52,97.9,246.3
桐生,4R,5-1-3,3.22,76.4,246.2
宮島,11R,1-2-4,8.82,27.9,246.1
宮島,3R,1-5-4,3.95,62.3,245.8
桐生,12R,3-1-2,6.88,35.7,245.6
平和島,5R,2-1-4,3.21,76.6,245.6
平和島,8R,1-3-4,3.74,65.5,245.0
桐生,3R,1-4-3,3.36,72.8,244.9
三国,6R,5-3-4,2.77,88.4,244.8
浜名湖,11R,1-5-4,3.01,81.1,243.9
住之江,8R,4-2-1,3.21,75.8,243.6
常滑,5R,1-5-4,6.38,38.2,243.6
浜名湖,12R,4-1-2,5.42,44.8,242.9
三国,8R,4-3-1,4.21,57.6,242.7
芦屋,11R,2-1-3,15.85,15.3,242.5
尼崎,3R,1-4-3,3.30,73.4,241.9
宮島,4R,1-3-2,10.37,23.3,241.6
平和島,7R,3-4-1,3.17,76.0,241.0
宮島,12R,3-1-5,5.78,41.7,240.9
三国,10R,1-4-3,3.81,63.2,240.5
浜名湖,7R,1-5-3,4.23,56.8,240.4
平和島,4R,1-2-4,4.60,52.2,240.3
多摩川,7R,1-4-2,5.60,42.9,240.2
住之江,4R,1-2-4,14.43,16.6,239.5
三国,5R,2-1-4,6.10,39.2,239.1
宮島,6R,1-3-4,17.44,13.7,239.0
住之江,12R,1-4-2,17.01,14.0,238.2
宮島,8R,2-1-4,5.44,43.6,237.3
浜名湖,1R,1-4-3,2.91,81.3,236.6
平和島,10R,1-2-3,3.77,62.7,236.5
桐生,4R,1-5-3,6.92,34.0,235.2
浜名湖,5R,1-5-2,6.96,33.8,235.2
下関,11R,1-2-4,20.05,11.7,234.5
平和島,12R,1-2-3,5.67,41.3,234.3
宮島,4R,1-2-3,7.66,30.6,234.2
常滑,5R,5-1-2,2.37,98.8,233.7
住之江,10R,1-2-5,13.98,16.7,233.5
桐生,3R,1-2-3,4.10,56.9,233.2
住之江,3R,4-1-2,2.84,82.1,233.1
平和島,3R,5-1-2,2.82,82.7,233.1
尼崎,4R,4-1-2,4.12,56.5,232.6
浜名湖,5R,1-3-4,2.75,84.6,232.4
下関,10R,4-1-2,3.89,59.7,232.0
桐生,4R,1-5-2,3.61,64.3,232.0
桐生,2R,5-3-1,4.25,54.6,231.9
尼崎,9R,3-1-4,3.32,69.9,231.8
宮島,8R,2-1-3,4.70,49.1,230.9
芦屋,7R,1-3-4,5.49,42.0,230.8
多摩川,12R,1-4-3,6.86,33.5,229.8
多摩川,6R,2-1-4,3.07,74.8,229.8
尼崎,3R,1-4-2,7.77,29.5,229.1
常滑,10R,2-4-1,2.68,85.3,229.0
下関,7R,2-1-6,3.97,57.6,228.8
三国,11R,2-1-3,12.92,17.7,228.7
平和島,3R,5-1-3,3.15,72.5,228.6
芦屋,6R,2-5-1,4.34,52.7,228.5
浜名湖,6R,1-2-3,7.63,29.9,228.3
芦屋,8R,5-3-1,2.34,97.4,228.2
常滑,5R,4-1-5,4.04,56.4,227.6
浜名湖,7R,3-1-4,3.35,68.0,227.6
桐生,1R,1-2-3,13.54,16.8,227.5
尼崎,7R,3-1-2,5.64,40.1,226.2
多摩川,9R,1-2-4,14.19,15.9,225.6
宮島,12R,1-4-3,6.45,35.0,225.6
下関,4R,1-5-4,4.34,51.9,225.1
三国,11R,1-2-5,4.71,47.8,225.0
芦屋,11R,2-4-1,4.97,45.2,224.5
浜名湖,3R,1-4-3,3.29,68.2,224.4
浜名湖,8R,1-4-3,14.66,15.3,224.3
平和島,8R,1-4-5,11.56,19.4,224.3
住之江,9R,1-2-4,12.65,17.7,224.0
浜名湖,4R,1-2-5,5.41,41.3,223.3
桐生,2R,1-5-2,4.31,51.7,223.0
平和島,2R,1-5-4,2.33,95.4,222.6
桐生,5R,1-4-2,3.54,62.8,222.6
平和島,6R,2-1-5,4.85,45.7,221.6
尼崎,6R,3-1-4,3.16,70.1,221.5
下関,12R,1-2-4,8.40,26.3,220.9
浜名湖,1R,3-1-4,5.48,40.2,220.3
桐生,8R,1-4-3,9.65,22.8,220.0
多摩川,7R,3-1-2,3.49,62.9,219.6
住之江,1R,1-5-3,7.87,27.9,219.6
多摩川,7R,2-1-3,2.76,79.5,219.5
浜名湖,6R,1-3-2,3.85,56.9,219.3
平和島,4R,2-1-4,4.81,45.6,219.3
浜名湖,5R,1-2-5,5.26,41.6,219.0
浜名湖,9R,1-4-3,5.44,40.1,218.1
平和島,1R,1-4-3,5.50,39.6,217.6
宮島,12R,1-3-5,12.15,17.9,217.5
常滑,11R,1-4-3,12.56,17.3,217.3
桐生,3R,2-1-3,3.56,61.1,217.3
住之江,1R,1-6-5,4.09,53.0,216.8
桐生,1R,2-1-3,3.88,55.9,216.7
芦屋,4R,3-1-2,3.14,69.0,216.6
宮島,10R,1-5-4,3.73,57.9,216.2
平和島,2R,1-5-2,3.50,61.7,216.2
宮島,7R,2-1-5,3.09,69.9,215.9
宮島,8R,3-2-1,2.66,81.2,215.7
多摩川,2R,1-3-2,14.08,15.3,215.5
桐生,1R,1-5-3,2.61,82.5,215.4
芦屋,2R,4-1-3,3.65,58.9,214.9
尼崎,8R,2-1-3,7.07,30.4,214.9
浜名湖,5R,1-3-5,9.14,23.5,214.8
浜名湖,8R,1-4-2,7.16,30.0,214.7
下関,1R,1-5-2,5.49,39.1,214.6
下関,3R,1-4-2,6.96,30.8,214.5
三国,3R,1-3-4,11.65,18.4,214.4
芦屋,11R,2-3-1,6.72,31.9,214.4
常滑,9R,1-2-4,4.65,46.1,214.3
常滑,5R,1-5-3,3.75,57.1,214.2
尼崎,5R,2-1-3,4.06,52.7,214.0
桐生,2R,2-1-5,2.33,91.7,213.8
平和島,4R,1-4-5,2.26,94.3,213.6
下関,1R,2-1-3,7.19,29.7,213.5
桐生,4R,3-1-2,3.93,54.1,212.8
芦屋,10R,3-1-4,2.16,98.2,212.6
平和島,10R,1-3-5,13.20,16.1,212.6
住之江,5R,4-1-2,3.09,68.7,212.3
住之江,7R,1-3-2,11.23,18.9,212.2
常滑,7R,1-4-3,5.64,37.6,212.0
平和島,2R,1-2-5,4.24,50.0,212.0
三国,11R,2-1-5,6.44,32.9,211.9
芦屋,10R,1-5-4,6.48,32.7,211.9
浜名湖,7R,1-3-2,10.02,21.1,211.5
多摩川,1R,1-2-6,4.19,50.4,211.3
三国,10R,4-3-1,2.13,99.2,211.1
平和島,1R,3-1-2,4.17,50.4,210.2
平和島,5R,2-4-1,2.18,96.1,209.8
宮島,3R,1-2-5,7.21,29.0,209.1
平和島,8R,4-1-2,9.26,22.5,208.3
桐生,5R,1-4-5,2.82,73.8,208.2
宮島,7R,5-1-4,2.10,99.1,207.8
平和島,3R,1-2-5,2.98,69.7,207.7
下関,11R,2-1-5,6.63,31.3,207.6
桐生,4R,1-3-2,7.40,28.0,207.1
芦屋,3R,3-4-1,4.00,51.7,206.8
三国,11R,2-1-4,4.41,46.9,206.7
宮島,10R,1-4-2,2.29,90.4,206.7
浜名湖,9R,3-1-2,8.47,24.4,206.6
常滑,5R,4-5-1,3.66,56.4,206.5
宮島,11R,2-1-4,6.16,33.5,206.5
三国,3R,1-3-2,10.87,19.0,206.5
芦屋,7R,4-1-2,3.07,67.2,206.4
平和島,11R,1-5-2,3.06,67.3,206.1
下関,7R,1-4-6,2.33,88.3,205.7
住之江,3R,1-4-2,3.34,61.6,205.6
浜名湖,12R,4-1-3,3.19,64.4,205.6
多摩川,10R,3-1-2,2.73,75.4,205.6
多摩川,4R,3-1-4,3.19,64.4,205.5
宮島,8R,1-4-3,2.18,94.2,205.5
住之江,5R,1-3-2,2.68,76.6,205.3
住之江,6R,2-1-5,6.34,32.3,204.8
常滑,11R,2-1-4,2.99,68.4,204.7
多摩川,3R,1-4-5,2.26,90.6,204.4
桐生,2R,2-5-1,2.07,98.3,203.9
芦屋,3R,3-1-6,3.35,60.8,203.7
多摩川,1R,1-2-5,4.08,49.9,203.6
常滑,7R,1-4-2,4.71,43.2,203.5
尼崎,1R,2-1-3,5.80,35.1,203.5
宮島,8R,4-1-2,3.37,60.4,203.4
桐生,8R,1-4-2,3.45,58.8,203.1
宮島,7R,5-2-1,3.25,62.5,203.0
多摩川,11R,1-4-2,13.44,15.1,203.0
宮島,1R,1-4-5,2.61,77.7,202.8
住之江,10R,1-5-2,9.38,21.6,202.5
芦屋,11R,2-1-6,3.08,65.6,202.2
平和島,6R,3-1-2,4.18,48.3,201.8
平和島,11R,4-1-2,4.19,48.0,201.3
三国,10R,4-2-1,4.49,44.8,201.0
尼崎,10R,2-1-3,10.05,20.0,200.9
宮島,6R,1-2-4,5.13,39.1,200.7
浜名湖,11R,1-4-5,4.89,41.0,200.6
平和島,11R,1-2-4,21.78,9.2,200.3
下関,7R,1-2-6,10.17,19.7,200.3
三国,11R,3-2-1,4.37,45.7,199.9
多摩川,1R,1-5-2,4.16,48.0,199.6
下関,10R,1-3-4,6.70,29.8,199.6
常滑,9R,1-4-2,5.93,33.6,199.3
浜名湖,6R,2-1-6,3.45,57.7,199.1
宮島,5R,1-2-3,4.34,45.9,199.1
平和島,2R,1-3-5,5.69,35.0,199.0
浜名湖,2R,2-4-1,3.54,56.1,198.8
桐生,6R,3-1-2,4.70,42.3,198.7
常滑,8R,3-1-2,2.43,81.6,198.7
平和島,1R,4-3-1,2.48,80.0,198.6
多摩川,1R,1-6-3,2.93,67.6,198.3
芦屋,9R,1-5-2,3.67,54.0,198.2
下関,2R,1-3-5,3.23,61.2,197.8
平和島,1R,1-3-4,8.74,22.6,197.5
多摩川,5R,1-3-2,5.80,34.0,197.3
桐生,7R,1-3-4,8.76,22.5,197.1
浜名湖,6R,1-2-4,7.73,25.5,197.0
宮島,7R,2-5-1,3.48,56.6,196.9
浜名湖,5R,1-4-5,2.76,71.2,196.9
浜名湖,10R,3-1-2,3.21,61.1,196.4
住之江,7R,1-4-3,7.44,26.4,196.3
宮島,12R,1-5-3,4.41,44.5,196.2
桐生,3R,2-3-1,2.39,82.1,195.9
平和島,10R,3-1-2,2.75,71.3,195.9
平和島,11R,1-5-4,2.67,73.3,195.7
多摩川,8R,1-4-2,9.23,21.2,195.6
三国,6R,3-5-1,4.59,42.6,195.5
下関,1R,1-2-5,11.56,16.9,195.4
下関,12R,2-1-3,4.84,40.4,195.4
桐生,2R,5-1-3,5.57,35.1,195.4
平和島,12R,1-5-2,4.87,40.1,195.2
浜名湖,6R,2-3-1,2.28,85.4,195.1
宮島,4R,1-2-4,2.56,76.1,195.0
桐生,1R,1-5-2,2.04,95.3,194.8
桐生,2R,1-3-2,2.94,66.1,194.6
下関,5R,1-3-2,8.04,24.2,194.5
平和島,5R,3-2-4,2.26,85.9,194.4
多摩川,12R,1-5-3,2.91,66.7,194.4
桐生,2R,5-2-1,2.57,75.6,194.3
住之江,1R,1-5-6,5.17,37.5,194.0
宮島,11R,4-1-2,6.64,29.2,193.8
三国,10R,2-1-4,4.79,40.4,193.7
浜名湖,5R,1-2-3,4.01,48.3,193.7
下関,4R,5-1-4,3.04,63.7,193.5
住之江,6R,1-2-5,2.99,64.7,193.4
三国,4R,3-1-4,3.04,63.6,193.4
下関,5R,1-4-6,3.61,53.6,193.4
平和島,11R,1-4-2,19.72,9.8,193.2
尼崎,5R,1-4-2,2.96,65.2,193.1
桐生,8R,1-5-4,5.59,34.5,192.8
桐生,2R,3-5-1,3.84,50.2,192.8
桐生,6R,1-4-2,3.71,52.0,192.8
常滑,7R,1-3-4,7.22,26.7,192.7
桐生,1R,3-1-2,4.79,40.2,192.6
尼崎,11R,1-4-3,8.32,23.1,192.3
多摩川,12R,1-5-2,3.67,52.3,192.1
桐生,11R,2-1-3,3.05,62.9,191.5
宮島,8R,2-3-1,3.41,56.1,191.5
桐生,2R,5-1-2,3.87,49.5,191.5
浜名湖,5R,5-1-3,2.47,77.3,191.2
三国,7R,1-4-5,5.59,34.2,191.1
浜名湖,3R,1-5-4,3.38,56.5,190.9
下関,2R,1-5-3,2.30,83.1,190.8
宮島,9R,3-1-4,1.93,99.0,190.8
三国,7R,4-1-2,10.74,17.7,190.1
浜名湖,10R,1-6-3,3.26,58.3,189.9
平和島,6R,5-1-2,2.89,65.7,189.8
住之江,9R,3-1-2,2.76,68.6,189.6
多摩川,12R,1-4-2,8.64,21.9,189.3
多摩川,4R,1-4-3,4.06,46.6,189.2
下関,4R,1-6-5,2.70,70.1,189.2
宮島,8R,1-2-3,4.66,40.6,189.1
尼崎,6R,4-1-2,6.84,27.6,188.8
常滑,6R,1-2-5,3.46,54.5,188.8
多摩川,6R,2-1-5,2.09,90.4,188.8
常滑,2R,2-3-1,6.83,27.6,188.6
桐生,3R,1-3-2,3.20,58.9,188.6
住之江,3R,4-1-3,4.70,40.1,188.5
尼崎,7R,3-1-4,5.85,32.2,188.4
桐生,3R,4-1-2,4.68,40.2,188.1
浜名湖,3R,1-2-3,4.91,38.3,188.1
宮島,8R,3-1-2,2.63,71.4,187.7
宮島,6R,1-4-3,14.10,13.3,187.6
宮島,12R,4-1-3,2.11,89.0,187.5
多摩川,7R,1-3-4,10.29,18.2,187.3
桐生,9R,1-5-2,4.51,41.5,187.1
多摩川,9R,1-3-2,10.72,17.4,186.6
三国,11R,2-5-1,3.18,58.6,186.6
平和島,1R,3-1-4,6.82,27.3,186.1
住之江,1R,1-5-2,3.91,47.5,185.7
常滑,12R,4-1-2,2.57,72.4,185.7
浜名湖,6R,2-4-1,2.32,80.1,185.7
常滑,6R,1-5-2,4.17,44.5,185.5
尼崎,12R,1-5-3,3.70,50.0,185.2
桐生,8R,4-1-3,4.12,44.9,185.0
芦屋,9R,2-1-5,3.03,61.0,184.6
平和島,12R,2-1-5,2.58,71.5,184.4
住之江,6R,3-2-1,2.04,89.9,183.7
平和島,7R,1-4-2,2.04,89.8,183.2
桐生,5R,2-1-5,2.39,76.5,183.0
桐生,2R,1-2-3,2.53,71.7,181.6
多摩川,3R,1-4-2,3.09,58.8,181.5
平和島,3R,5-1-6,2.28,79.7,181.4
住之江,4R,1-4-6,2.36,76.7,181.4
浜名湖,11R,2-1-4,3.84,47.2,181.3
尼崎,2R,2-1-4,2.93,61.8,181.2
尼崎,6R,4-3-1,2.35,76.9,181.0
住之江,2R,2-4-1,4.43,40.8,180.9
下関,9R,3-1-2,2.46,73.5,180.8
多摩川,3R,1-3-4,7.39,24.4,180.4
常滑,2R,2-1-4,2.61,69.2,180.4
芦屋,1R,3-1-4,5.16,34.9,180.2
多摩川,8R,1-2-3,13.43,13.4,180.0
平和島,5R,1-2-4,2.09,85.9,179.9
浜名湖,9R,3-1-4,5.98,30.1,179.8
住之江,11R,4-1-2,2.83,63.5,179.8
住之江,6R,2-1-3,9.56,18.8,179.7
下関,2R,3-1-5,1.85,97.0,179.6
常滑,12R,2-5-4,1.85,96.8,179.5
三国,11R,2-3-1,7.86,22.8,179.2
浜名湖,10R,1-6-5,1.89,94.6,179.1
下関,5R,1-2-3,8.95,20.0,179.0
下関,6R,5-1-3,2.76,64.8,179.0
芦屋,5R,2-1-5,4.26,42.0,178.7
芦屋,8R,1-5-3,3.50,51.0,178.7
浜名湖,5R,1-4-3,2.11,84.6,178.2
宮島,9R,2-1-3,7.40,24.0,177.7
住之江,12R,1-5-4,5.27,33.7,177.6
芦屋,8R,1-4-3,4.65,38.2,177.6
住之江,12R,1-4-3,10.57,16.8,177.5
三国,10R,2-4-1,4.14,42.8,177.2
住之江,9R,1-4-3,3.33,53.1,177.1
尼崎,9R,1-3-4,9.62,18.4,177.0
三国,2R,1-2-4,7.38,24.0,177.0
下関,4R,5-2-1,2.78,63.7,176.9
常滑,4R,2-1-3,4.42,40.0,176.8
桐生,3R,1-3-4,2.83,62.5,176.7
桐生,2R,3-1-5,4.37,40.4,176.5
尼崎,7R,3-4-1,2.16,81.7,176.3
宮島,8R,4-1-3,1.79,98.2,175.9
浜名湖,3R,1-2-5,5.04,34.9,175.9
三国,11R,1-2-3,9.44,18.6,175.6
尼崎,1R,2-3-1,8.01,21.9,175.4
常滑,8R,1-3-4,13.92,12.6,175.4
芦屋,5R,2-1-6,3.36,52.1,175.2
浜名湖,3R,2-1-5,1.75,99.9,175.0
浜名湖,8R,1-3-4,10.11,17.3,175.0
平和島,7R,3-1-6,2.33,75.1,174.9
住之江,11R,1-2-4,20.56,8.5,174.8
多摩川,2R,2-1-3,6.90,25.3,174.5
浜名湖,10R,1-6-2,3.20,54.6,174.5
住之江,9R,4-1-2,2.12,82.4,174.4
多摩川,4R,1-2-3,7.33,23.7,173.8
