場,レース,買い目,推定確率%,オッズ(取得時),回収率%
児島,7R,1-3-2,8.85,36.1,319.5
唐津,10R,2-1-5,6.42,49.7,319.3
大村,5R,1-4-3,15.35,20.8,319.3
唐津,6R,4-1-2,3.36,94.9,319.2
徳山,11R,4-1-3,6.56,48.6,318.9
尼崎,3R,4-1-3,3.57,89.0,318.1
戸田,6R,2-1-5,5.88,53.8,316.3
尼崎,12R,2-1-3,15.80,20.0,316.1
平和島,8R,4-1-5,8.21,38.5,316.1
下関,10R,1-2-3,6.72,47.0,315.8
多摩川,1R,2-1-4,18.01,17.5,315.2
戸田,11R,5-1-2,4.05,77.6,314.6
児島,11R,1-4-3,3.18,99.0,314.4
津,11R,2-1-5,3.57,88.0,314.0
戸田,11R,1-2-4,6.49,48.0,311.7
丸亀,10R,4-1-2,11.53,26.9,310.1
丸亀,8R,1-5-2,4.63,67.0,310.0
丸亀,6R,3-2-1,7.46,41.3,308.1
戸田,7R,1-4-2,10.40,29.6,307.8
多摩川,9R,3-2-1,6.19,49.7,307.6
びわこ,6R,3-1-4,4.60,66.9,307.5
戸田,5R,4-1-3,4.42,69.5,306.9
児島,4R,1-5-2,5.56,55.0,305.7
大村,8R,3-1-2,3.35,91.0,305.3
戸田,6R,3-2-1,5.33,57.2,304.7
戸田,2R,1-5-2,4.75,63.9,303.8
下関,6R,4-2-1,3.49,86.7,302.6
唐津,9R,1-2-4,3.92,77.1,302.6
平和島,11R,1-2-4,3.30,91.7,302.4
津,1R,1-3-4,14.83,20.3,301.1
唐津,10R,1-2-5,8.99,33.5,301.1
芦屋,9R,1-2-5,9.31,32.3,300.7
大村,7R,1-6-2,5.33,56.4,300.6
大村,9R,1-6-5,3.22,93.0,299.8
大村,8R,1-3-2,6.58,45.5,299.2
平和島,8R,4-1-3,3.45,86.6,298.9
徳山,11R,4-3-1,3.09,96.6,298.6
津,5R,1-4-5,3.70,80.5,297.6
多摩川,6R,1-3-2,5.02,59.2,297.4
下関,9R,1-4-3,5.61,52.9,297.0
丸亀,1R,1-2-5,5.65,52.5,296.8
津,2R,4-2-1,3.91,75.9,296.5
大村,11R,1-5-4,5.63,52.7,296.5
びわこ,6R,1-3-4,11.77,25.2,296.5
戸田,6R,3-1-2,4.63,63.8,295.3
児島,9R,1-3-5,8.38,35.2,295.1
尼崎,5R,2-4-1,8.08,36.4,294.0
津,5R,1-2-5,5.74,51.2,293.8
尼崎,9R,1-3-2,4.84,60.7,293.8
下関,4R,1-5-4,3.55,82.6,293.1
大村,7R,1-5-2,4.16,70.5,293.0
芦屋,9R,1-5-3,6.74,43.5,293.0
びわこ,8R,2-1-3,5.37,54.5,292.9
児島,4R,1-2-3,7.45,39.1,291.5
戸田,6R,2-3-1,8.47,34.3,290.6
尼崎,2R,2-3-1,6.93,41.9,290.4
大村,10R,1-4-2,3.19,90.6,289.5
下関,12R,1-4-2,3.08,93.7,288.6
若松,2R,2-1-5,9.77,29.5,288.2
下関,10R,1-3-2,13.01,22.1,287.4
丸亀,7R,3-1-4,3.51,81.8,287.4
唐津,7R,1-2-4,4.78,60.0,287.0
芦屋,9R,1-3-2,9.56,30.0,286.7
平和島,3R,2-1-6,3.24,88.5,286.6
下関,12R,1-5-3,7.15,40.1,286.6
津,3R,4-1-5,3.74,76.7,286.5
尼崎,6R,1-3-2,7.23,39.6,286.1
下関,9R,1-3-2,8.47,33.7,285.5
児島,11R,1-3-5,5.01,56.9,285.3
戸田,8R,1-2-3,5.06,56.3,285.0
平和島,2R,1-2-4,10.43,27.3,284.9
びわこ,11R,2-1-4,5.19,54.7,284.1
平和島,8R,2-4-1,3.28,86.6,283.8
びわこ,6R,4-1-3,6.48,43.7,283.2
戸田,7R,1-5-4,5.01,56.4,282.7
戸田,1R,4-1-2,5.18,54.6,282.6
下関,3R,5-1-2,3.23,87.4,281.9
唐津,11R,1-4-2,16.72,16.8,280.9
児島,7R,3-1-2,6.50,43.2,280.9
大村,9R,1-5-2,3.77,74.4,280.7
若松,1R,4-1-2,4.85,57.7,280.0
戸田,12R,4-3-1,4.14,67.3,278.9
尼崎,12R,2-1-4,3.50,79.5,278.5
戸田,9R,2-1-4,5.53,50.3,278.0
丸亀,1R,1-4-5,3.80,73.1,277.9
大村,11R,1-2-5,4.57,60.8,277.8
大村,3R,1-4-3,2.83,97.9,277.1
びわこ,4R,4-1-3,5.23,52.9,276.8
平和島,9R,3-1-4,5.52,50.1,276.3
平和島,10R,1-2-3,10.68,25.8,275.6
多摩川,4R,1-2-3,14.76,18.6,274.5
尼崎,8R,1-4-3,11.87,23.1,274.3
唐津,8R,1-4-2,4.28,64.1,274.2
若松,4R,1-3-4,4.15,65.9,273.3
大村,11R,1-3-4,6.40,42.7,273.2
平和島,6R,1-3-5,5.48,49.8,273.1
多摩川,2R,1-4-2,4.68,58.4,273.0
児島,4R,1-5-4,3.97,68.8,272.8
びわこ,12R,2-1-4,10.00,27.2,271.9
児島,5R,1-2-3,14.69,18.5,271.8
大村,4R,1-3-2,6.69,40.5,271.1
平和島,6R,1-5-2,3.19,84.8,270.8
唐津,3R,4-3-1,3.74,72.4,270.6
びわこ,11R,1-4-2,8.25,32.8,270.5
児島,2R,1-5-2,4.69,57.5,269.7
びわこ,7R,3-4-1,3.23,83.6,269.6
丸亀,5R,1-2-5,5.95,45.2,268.8
尼崎,7R,2-1-4,3.84,69.9,268.5
平和島,3R,1-2-3,5.48,48.9,267.9
丸亀,5R,1-4-2,4.78,56.0,267.8
下関,4R,1-5-2,9.32,28.7,267.4
津,5R,1-5-3,4.15,64.4,267.4
平和島,3R,4-2-1,2.79,95.8,266.9
芦屋,11R,2-1-4,3.15,84.6,266.6
下関,5R,2-1-6,2.74,96.9,265.9
芦屋,11R,2-1-5,2.66,99.6,265.4
児島,2R,2-1-5,6.59,40.2,264.7
平和島,9R,3-2-1,4.56,58.0,264.7
びわこ,8R,2-1-4,3.98,66.4,264.3
芦屋,9R,1-2-3,10.49,25.2,264.3
戸田,6R,2-1-4,3.56,74.2,264.1
多摩川,9R,3-1-2,9.17,28.8,264.0
びわこ,5R,1-3-2,22.76,11.6,264.0
児島,2R,1-2-5,10.64,24.8,263.8
芦屋,11R,1-2-4,8.53,30.9,263.6
大村,7R,1-3-4,4.21,62.6,263.2
児島,6R,3-4-1,4.23,62.2,263.1
下関,9R,1-2-3,5.68,46.3,262.9
尼崎,10R,4-1-3,3.45,76.3,262.9
若松,5R,1-4-3,5.92,44.4,262.9
大村,1R,5-3-1,5.36,49.0,262.7
平和島,10R,1-6-2,2.93,89.6,262.7
丸亀,8R,1-4-5,4.71,55.8,262.6
尼崎,3R,4-3-1,3.16,83.1,262.4
尼崎,12R,3-2-1,3.23,81.0,261.6
多摩川,5R,4-1-5,4.35,60.1,261.2
児島,10R,3-1-2,3.61,72.3,261.2
大村,11R,1-3-5,2.97,87.9,261.0
唐津,12R,2-3-1,2.99,87.2,260.6
下関,10R,1-3-4,16.91,15.4,260.4
徳山,5R,4-1-2,5.90,44.1,260.3
尼崎,8R,1-3-4,10.53,24.7,260.0
津,11R,5-1-2,3.09,84.0,259.1
大村,3R,1-4-6,7.28,35.6,259.1
大村,8R,2-3-1,3.48,74.4,259.0
芦屋,12R,2-1-4,3.10,83.6,259.0
多摩川,9R,4-3-1,3.16,82.0,259.0
徳山,4R,3-1-2,3.09,83.8,258.9
徳山,11R,4-1-2,7.52,34.4,258.7
戸田,7R,1-2-4,10.30,25.1,258.6
多摩川,5R,1-3-4,4.67,55.3,258.4
芦屋,9R,1-3-5,7.10,36.4,258.4
若松,5R,1-3-4,3.36,76.7,257.8
徳山,5R,4-1-3,4.04,63.7,257.5
びわこ,3R,3-1-2,4.53,56.8,257.3
びわこ,3R,2-1-3,7.06,36.4,257.2
びわこ,2R,1-2-4,5.75,44.7,257.0
芦屋,10R,3-1-2,6.39,40.2,256.8
戸田,10R,1-4-2,2.84,90.5,256.7
下関,9R,1-5-3,5.19,49.4,256.5
びわこ,4R,1-4-2,12.25,20.9,256.0
多摩川,6R,1-5-3,3.54,72.3,256.0
徳山,8R,1-4-3,10.28,24.9,255.9
多摩川,3R,1-4-3,22.61,11.3,255.5
丸亀,4R,3-4-1,4.28,59.6,255.3
尼崎,2R,2-1-3,6.86,37.2,255.2
尼崎,6R,1-2-5,2.60,98.0,255.1
徳山,11R,3-1-4,3.59,71.0,254.6
大村,1R,3-5-1,6.56,38.8,254.4
びわこ,7R,1-4-3,4.45,57.2,254.3
児島,6R,3-1-4,3.18,80.0,254.2
大村,12R,1-4-5,7.56,33.6,253.9
戸田,3R,1-3-6,2.93,86.6,253.9
戸田,9R,1-2-4,7.98,31.8,253.7
多摩川,8R,1-3-4,3.41,74.5,253.7
戸田,5R,1-4-5,4.40,57.7,253.6
大村,4R,3-1-2,7.35,34.5,253.5
若松,6R,4-1-2,4.45,57.0,253.4
児島,11R,1-5-2,4.17,60.7,252.9
戸田,4R,1-4-2,3.82,66.2,252.8
平和島,7R,1-2-4,2.57,98.2,252.3
唐津,9R,1-2-3,9.70,26.0,252.1
戸田,10R,1-5-3,7.87,32.0,251.8
丸亀,9R,4-1-3,5.20,48.4,251.8
戸田,10R,1-2-5,4.18,60.3,251.8
びわこ,9R,1-5-3,4.27,58.9,251.7
丸亀,4R,1-3-4,5.11,49.2,251.4
大村,6R,3-1-2,10.46,24.0,251.0
大村,7R,1-3-2,8.61,29.1,250.4
尼崎,12R,2-3-1,4.33,57.8,250.0
平和島,10R,3-1-2,2.63,94.6,249.2
平和島,6R,1-3-2,4.35,57.2,248.9
大村,6R,1-4-3,3.07,81.0,248.7
平和島,9R,1-3-5,2.54,97.7,248.6
大村,1R,3-1-5,6.81,36.5,248.6
芦屋,11R,1-3-2,8.80,28.2,248.2
津,7R,1-4-3,8.37,29.6,247.6
津,5R,1-4-3,6.47,38.2,247.2
徳山,8R,1-3-4,5.73,43.1,247.0
丸亀,5R,1-5-3,2.93,84.1,246.8
大村,11R,1-3-2,4.53,54.5,246.7
多摩川,11R,2-1-3,5.63,43.8,246.6
大村,9R,1-2-4,2.81,87.6,246.5
戸田,6R,1-2-5,5.20,47.3,245.8
芦屋,5R,1-3-4,2.57,95.5,245.5
若松,1R,1-3-4,2.68,91.7,245.3
戸田,3R,1-2-3,2.90,84.7,245.3
多摩川,6R,1-5-2,2.76,88.8,245.2
丸亀,5R,1-5-2,7.93,30.9,245.0
尼崎,5R,1-2-4,5.53,44.2,244.5
唐津,3R,3-4-1,3.21,76.1,244.5
津,9R,3-1-6,5.22,46.8,244.4
下関,1R,1-3-2,7.87,31.0,244.0
津,8R,1-3-4,5.09,47.9,243.9
徳山,4R,2-1-3,8.15,29.9,243.7
大村,1R,3-1-2,3.01,81.0,243.6
戸田,2R,1-5-4,2.62,92.9,243.5
芦屋,9R,1-5-2,8.05,30.2,243.1
大村,9R,1-5-6,3.92,62.0,242.9
多摩川,2R,1-4-3,3.51,69.2,242.8
下関,4R,1-2-3,4.40,55.1,242.4
若松,11R,2-1-4,4.43,54.6,241.8
若松,2R,5-1-2,2.88,84.0,241.7
若松,3R,1-3-2,9.40,25.7,241.6
下関,7R,1-2-4,3.09,78.2,241.6
戸田,6R,1-3-2,6.50,37.1,241.3
下関,11R,3-1-5,2.88,83.6,241.0
戸田,1R,1-4-2,4.38,55.0,240.9
津,3R,1-3-4,6.97,34.5,240.5
戸田,3R,1-5-4,2.96,81.2,240.5
若松,1R,2-1-3,5.71,42.1,240.3
多摩川,7R,1-6-3,2.65,90.8,240.3
平和島,5R,2-4-1,3.41,70.5,240.2
平和島,3R,2-3-4,2.71,88.5,239.8
児島,11R,1-3-6,2.71,88.6,239.8
大村,12R,1-4-3,11.18,21.4,239.3
丸亀,6R,1-3-4,6.40,37.4,239.3
多摩川,2R,1-4-5,2.73,87.6,239.1
下関,7R,3-4-1,2.58,92.5,238.9
若松,1R,1-3-2,4.14,57.7,238.7
平和島,4R,2-1-3,2.47,96.6,238.4
平和島,6R,2-1-3,2.70,88.1,238.3
戸田,5R,1-2-3,3.42,69.5,238.0
丸亀,5R,1-4-5,9.10,26.1,237.5
びわこ,9R,1-3-4,4.26,55.7,237.5
若松,4R,1-4-2,7.22,32.9,237.4
びわこ,2R,1-4-2,7.90,30.0,237.0
大村,1R,5-1-3,4.32,54.8,237.0
平和島,11R,1-2-3,6.94,34.1,236.6
唐津,7R,1-2-3,11.70,20.2,236.4
津,12R,1-4-2,9.96,23.7,236.1
下関,3R,1-3-5,5.73,41.1,235.5
徳山,10R,2-1-5,3.45,68.1,235.2
多摩川,9R,3-1-4,8.90,26.4,234.9
下関,8R,1-4-3,14.23,16.5,234.9
津,11R,2-1-4,4.58,51.3,234.8
びわこ,7R,3-2-1,2.70,87.0,234.6
津,11R,5-1-4,3.30,71.1,234.6
大村,9R,1-5-3,4.57,51.3,234.4
唐津,9R,3-1-2,3.71,63.0,233.5
丸亀,2R,1-4-3,3.18,73.3,232.8
大村,12R,1-2-4,6.52,35.7,232.7
丸亀,1R,1-3-4,2.50,93.1,232.6
芦屋,8R,2-1-4,6.18,37.6,232.4
平和島,7R,1-3-5,3.87,60.1,232.4
若松,9R,2-1-4,3.64,63.7,232.0
下関,3R,1-2-3,8.62,26.9,232.0
大村,3R,1-2-4,4.74,48.9,231.8
平和島,10R,2-1-5,4.36,53.2,231.8
多摩川,7R,1-6-2,3.91,59.2,231.8
唐津,11R,1-2-4,22.28,10.4,231.7
芦屋,9R,2-1-3,3.04,76.1,231.5
多摩川,5R,1-5-3,6.77,34.1,230.9
下関,1R,1-2-4,4.87,47.3,230.6
津,3R,1-4-5,7.81,29.5,230.4
芦屋,9R,2-1-5,2.70,85.3,230.3
唐津,8R,1-2-5,4.96,46.3,229.8
びわこ,4R,1-3-4,2.97,77.2,229.5
下関,4R,1-2-5,6.96,33.0,229.5
戸田,10R,5-1-3,3.26,70.3,229.3
びわこ,10R,1-6-2,3.82,59.8,228.6
下関,7R,1-3-2,9.88,23.1,228.1
津,5R,1-5-4,3.34,68.3,227.9
下関,4R,5-1-3,4.13,55.1,227.8
児島,3R,2-3-1,3.13,72.7,227.6
若松,4R,5-1-4,3.66,62.2,227.5
唐津,12R,2-1-4,8.49,26.8,227.4
芦屋,6R,1-2-4,9.23,24.6,227.1
下関,4R,1-3-5,8.25,27.5,226.8
唐津,10R,1-2-4,3.13,72.5,226.7
戸田,3R,1-6-2,2.50,90.6,226.6
芦屋,6R,1-4-6,2.47,91.8,226.6
下関,8R,3-4-1,3.56,63.6,226.2
芦屋,10R,1-3-2,13.96,16.2,226.1
芦屋,3R,2-1-3,5.20,43.5,226.1
平和島,10R,1-2-6,7.04,32.1,226.0
芦屋,5R,1-3-2,6.19,36.5,225.9
平和島,7R,1-4-2,2.30,98.2,225.9
平和島,6R,5-1-2,2.66,84.8,225.2
津,5R,1-4-2,7.10,31.7,224.9
平和島,8R,4-5-1,3.67,61.1,224.5
津,5R,1-2-4,8.07,27.8,224.3
尼崎,4R,1-2-4,2.36,95.1,224.3
若松,1R,2-1-4,7.79,28.8,224.2
大村,10R,1-6-2,6.94,32.3,224.1
児島,4R,1-2-5,7.75,28.9,224.0
平和島,1R,4-3-1,2.47,90.7,223.9
びわこ,7R,1-3-4,6.18,36.2,223.7
若松,12R,1-4-3,10.96,20.4,223.5
津,9R,3-1-4,3.95,56.5,223.4
芦屋,10R,3-1-4,4.63,48.2,223.4
児島,11R,1-3-2,14.49,15.4,223.1
丸亀,9R,3-2-1,2.92,76.5,223.0
津,4R,2-1-5,2.60,85.9,223.0
丸亀,4R,3-5-1,3.15,70.8,222.9
児島,10R,1-3-2,8.54,26.1,222.8
平和島,3R,2-4-1,6.98,31.9,222.7
びわこ,11R,1-2-4,12.57,17.7,222.6
唐津,12R,2-1-5,4.28,51.8,221.9
多摩川,6R,2-3-5,2.73,81.4,221.9
多摩川,7R,3-1-2,2.61,85.1,221.7
びわこ,7R,3-1-4,5.29,41.8,221.3
尼崎,2R,3-2-5,2.35,94.2,221.2
びわこ,7R,2-1-3,2.44,90.6,221.1
尼崎,7R,1-4-3,6.63,33.3,220.8
びわこ,8R,1-4-2,5.08,43.4,220.3
多摩川,2R,4-1-3,2.88,76.3,220.1
下関,4R,5-1-2,3.65,60.1,219.6
児島,3R,3-2-1,3.78,57.9,219.1
唐津,10R,1-5-2,3.76,58.2,218.9
児島,8R,1-4-3,9.59,22.8,218.7
芦屋,3R,2-3-1,3.33,65.6,218.5
尼崎,8R,1-2-4,8.56,25.5,218.4
多摩川,3R,1-4-5,9.87,22.1,218.2
若松,2R,5-2-1,2.80,78.0,218.1
びわこ,7R,3-1-2,4.62,47.2,218.0
平和島,7R,1-2-3,8.18,26.6,217.6
唐津,11R,4-1-2,5.71,38.1,217.4
津,2R,4-3-1,2.20,98.9,217.2
芦屋,6R,1-3-2,4.15,52.3,217.2
尼崎,7R,4-1-2,8.41,25.8,217.1
平和島,9R,2-3-1,3.39,64.0,217.0
平和島,1R,1-4-5,3.28,66.2,217.0
平和島,8R,1-5-4,3.75,57.7,216.5
大村,7R,1-2-6,5.75,37.6,216.4
尼崎,8R,1-4-2,10.25,21.1,216.2
児島,8R,4-1-3,6.70,32.2,215.8
戸田,4R,1-5-2,2.87,75.2,215.6
下関,3R,1-3-4,2.46,87.4,215.1
平和島,3R,2-1-4,11.47,18.7,214.5
津,10R,1-3-5,3.91,54.8,214.2
下関,9R,1-3-4,8.40,25.5,214.1
津,1R,1-4-2,4.28,49.8,213.3
平和島,12R,3-1-2,2.26,94.4,213.0
びわこ,10R,1-4-2,16.74,12.7,212.5
多摩川,3R,1-5-4,4.41,48.2,212.5
若松,11R,1-2-4,16.60,12.8,212.4
尼崎,7R,1-6-4,2.15,98.6,212.3
徳山,9R,1-4-3,7.47,28.4,212.1
大村,11R,1-4-5,7.64,27.7,211.7
平和島,11R,2-1-5,4.36,48.4,211.1
若松,3R,1-2-5,7.70,27.4,211.1
尼崎,9R,1-2-6,3.19,66.2,210.9
多摩川,5R,1-5-4,13.24,15.9,210.6
多摩川,4R,1-3-6,6.90,30.5,210.5
