場,レース,買い目,推定確率%,オッズ(取得時),回収率%
蒲郡,10R,3-1-2,5.64,60.8,342.9
多摩川,4R,4-1-3,4.62,74.0,341.8
徳山,2R,4-2-1,6.51,52.2,339.7
若松,8R,1-5-2,8.20,41.4,339.6
蒲郡,10R,1-4-3,3.79,88.9,337.1
徳山,6R,2-1-4,3.54,94.9,336.1
三国,11R,1-2-3,5.70,58.9,335.7
びわこ,9R,1-3-2,3.81,88.0,335.3
宮島,4R,2-4-1,4.53,74.1,335.3
常滑,5R,2-1-4,4.08,81.9,334.5
戸田,4R,4-1-3,7.36,45.3,333.3
津,12R,1-6-3,3.47,95.6,331.6
住之江,9R,1-3-4,11.90,27.8,330.8
戸田,12R,1-5-4,8.02,41.2,330.4
徳山,4R,3-1-2,6.06,54.3,329.2
津,5R,4-1-3,6.83,47.5,324.4
下関,1R,1-4-2,10.52,30.7,323.0
住之江,2R,1-4-2,6.22,51.9,322.8
蒲郡,6R,5-1-4,3.57,90.4,322.4
津,5R,3-1-4,6.94,46.4,322.2
宮島,6R,2-1-3,3.23,99.6,321.4
多摩川,1R,4-3-1,6.81,47.1,320.6
浜名湖,6R,1-3-2,9.66,33.2,320.5
福岡,9R,1-4-2,7.32,43.7,320.0
戸田,6R,1-3-2,3.93,81.3,319.2
びわこ,3R,1-4-3,3.67,86.3,317.1
蒲郡,8R,1-2-3,14.57,21.7,316.2
浜名湖,10R,1-2-3,4.64,68.1,315.8
びわこ,12R,5-1-2,3.48,90.7,315.8
戸田,12R,1-4-5,7.91,39.9,315.6
若松,11R,2-1-3,4.58,68.8,315.2
津,7R,2-4-1,8.36,37.5,313.3
びわこ,1R,1-5-3,5.62,55.7,313.2
下関,3R,2-5-1,4.82,64.9,312.9
浜名湖,9R,2-4-1,6.42,48.3,310.2
戸田,8R,1-2-3,8.82,35.1,309.6
浜名湖,10R,2-1-5,4.34,71.2,309.3
福岡,7R,1-2-4,4.46,69.3,309.0
浜名湖,5R,4-3-1,3.53,87.5,309.0
若松,11R,3-1-2,4.34,71.1,308.4
津,2R,4-2-1,4.23,72.7,307.8
戸田,11R,1-4-2,4.22,72.8,306.9
若松,2R,1-4-6,3.73,82.2,306.7
徳山,7R,1-4-5,5.34,57.4,306.4
芦屋,9R,1-4-3,6.90,44.3,305.7
常滑,8R,2-1-5,3.99,76.4,304.7
戸田,6R,1-3-4,11.33,26.9,304.7
戸田,12R,1-4-2,6.83,44.6,304.7
びわこ,4R,5-1-3,6.78,44.8,303.9
蒲郡,7R,1-2-3,13.14,23.1,303.6
下関,10R,3-1-2,5.98,50.8,303.6
福岡,4R,1-4-2,3.17,95.3,302.5
宮島,9R,3-1-4,7.00,43.1,301.7
宮島,8R,4-1-2,5.38,56.0,301.5
徳山,2R,2-4-3,4.58,65.6,300.8
三国,9R,1-4-3,4.63,64.8,300.3
芦屋,8R,1-2-5,3.62,82.9,300.3
若松,1R,1-4-3,7.96,37.7,300.2
下関,6R,2-1-4,4.16,72.1,300.2
下関,7R,1-4-3,5.32,56.3,299.6
三国,9R,3-1-4,3.83,78.2,299.4
蒲郡,9R,1-3-2,5.66,52.8,298.9
蒲郡,1R,4-1-3,5.39,55.2,297.8
津,1R,2-1-4,4.33,68.8,297.6
蒲郡,6R,1-5-4,8.69,34.2,297.3
蒲郡,10R,1-3-2,13.88,21.4,297.1
多摩川,3R,1-2-4,21.05,14.1,296.8
多摩川,5R,1-2-4,4.56,65.0,296.5
三国,9R,4-1-3,5.10,58.1,296.5
下関,12R,3-1-2,3.33,88.6,295.3
蒲郡,3R,4-1-2,3.15,93.6,294.6
芦屋,4R,1-4-3,4.01,73.4,294.3
戸田,10R,1-5-3,11.62,25.3,294.0
びわこ,3R,1-4-5,5.74,51.1,293.2
びわこ,3R,1-5-4,6.69,43.8,293.1
住之江,2R,1-5-2,10.97,26.7,293.0
多摩川,8R,1-3-2,6.71,43.6,292.7
戸田,2R,1-4-6,6.74,43.4,292.5
浜名湖,5R,3-1-2,4.54,64.4,292.4
徳山,12R,2-1-4,4.46,65.6,292.3
宮島,9R,3-1-2,6.21,47.1,292.3
三国,5R,1-5-3,5.48,53.3,292.0
浜名湖,8R,1-4-2,3.81,76.7,292.0
浜名湖,7R,1-2-3,4.86,59.9,291.2
徳山,2R,4-2-3,4.15,70.1,291.0
芦屋,1R,3-1-2,6.99,41.5,290.2
常滑,11R,1-2-4,12.13,23.9,289.9
常滑,8R,3-2-1,3.30,87.9,289.8
戸田,9R,1-3-4,4.43,65.3,289.0
宮島,10R,2-1-3,4.36,66.2,288.6
芦屋,10R,4-1-2,4.98,58.0,288.6
住之江,4R,2-1-3,4.14,69.7,288.5
若松,3R,3-2-1,3.53,81.4,287.5
若松,3R,3-1-4,3.30,87.2,287.4
住之江,9R,3-1-2,5.85,49.1,287.1
住之江,12R,4-1-3,5.27,54.4,286.7
若松,1R,4-1-3,4.12,69.3,285.5
浜名湖,9R,3-2-1,4.00,71.3,285.4
多摩川,6R,3-2-1,3.56,80.2,285.2
蒲郡,5R,1-2-3,9.04,31.5,284.9
常滑,7R,1-2-3,5.71,49.9,284.8
津,8R,1-3-5,5.35,53.2,284.5
浜名湖,7R,2-1-4,6.31,45.1,284.4
三国,7R,1-5-2,6.98,40.7,284.2
浜名湖,1R,4-1-3,3.81,74.3,282.9
蒲郡,6R,1-5-2,4.27,66.3,282.8
福岡,1R,2-1-4,3.62,78.1,282.8
福岡,7R,1-3-2,9.21,30.5,281.0
蒲郡,5R,1-3-2,5.36,52.4,280.7
蒲郡,2R,4-1-3,4.26,65.9,280.5
びわこ,9R,1-5-3,3.66,76.4,280.0
常滑,7R,2-1-3,2.92,95.8,279.4
福岡,2R,2-1-4,4.73,59.0,279.1
多摩川,8R,1-2-3,8.45,33.0,279.0
蒲郡,4R,1-4-2,12.44,22.4,278.6
蒲郡,6R,1-4-2,2.80,99.4,278.4
芦屋,10R,3-1-4,3.22,86.5,278.3
福岡,9R,1-2-4,10.89,25.5,277.8
びわこ,10R,2-1-4,12.02,23.1,277.6
福岡,6R,2-1-3,3.54,78.3,277.0
徳山,12R,4-1-2,3.07,90.1,276.4
津,5R,4-3-1,3.13,88.2,276.4
浜名湖,6R,3-1-2,6.50,42.5,276.2
常滑,9R,1-3-2,8.50,32.5,276.1
徳山,11R,1-4-2,14.52,19.0,275.8
住之江,8R,4-1-2,2.85,96.6,275.4
多摩川,10R,2-3-1,4.78,57.6,275.4
住之江,2R,2-1-5,4.79,57.4,275.1
多摩川,10R,3-2-1,4.39,62.6,274.6
多摩川,7R,1-4-2,3.58,76.6,274.6
浜名湖,12R,1-5-3,8.96,30.6,274.1
徳山,8R,3-1-4,5.61,48.8,273.9
若松,6R,1-3-2,12.97,21.1,273.7
三国,7R,1-4-2,2.81,97.4,273.5
若松,8R,1-5-3,6.27,43.6,273.3
若松,2R,1-5-6,2.74,99.6,273.2
浜名湖,7R,2-4-1,2.78,98.4,273.1
芦屋,8R,4-1-2,3.03,90.0,273.0
福岡,6R,2-1-5,4.38,62.2,272.5
宮島,9R,1-3-2,8.38,32.5,272.4
徳山,8R,3-2-1,3.15,86.4,272.2
戸田,11R,2-1-3,6.60,41.2,272.0
住之江,1R,1-4-2,7.87,34.5,271.7
三国,12R,4-1-3,3.58,75.9,271.6
住之江,10R,1-5-2,12.19,22.2,270.6
芦屋,4R,1-4-5,3.22,83.8,269.6
浜名湖,3R,2-1-5,2.74,98.2,269.5
蒲郡,9R,1-2-3,5.65,47.7,269.3
びわこ,6R,3-1-2,3.96,67.9,268.8
下関,2R,3-1-2,4.20,63.8,267.8
戸田,9R,3-1-5,3.31,80.8,267.5
下関,9R,4-1-2,4.75,56.2,267.2
福岡,6R,5-1-2,3.25,82.3,267.1
戸田,6R,4-1-3,4.16,64.1,266.8
住之江,9R,1-4-3,5.28,50.5,266.6
常滑,12R,1-4-2,13.95,19.1,266.5
浜名湖,6R,1-2-3,9.83,27.1,266.3
若松,1R,3-1-4,6.42,41.4,265.9
住之江,2R,2-1-4,3.15,84.4,265.8
若松,2R,1-6-4,3.80,69.9,265.3
蒲郡,6R,1-4-3,5.61,47.3,265.2
津,3R,5-2-1,3.51,75.3,264.6
福岡,7R,2-1-3,2.78,94.9,264.2
徳山,1R,1-3-2,13.11,20.1,263.5
常滑,4R,1-5-3,3.31,79.6,263.4
宮島,4R,2-1-4,7.65,34.4,263.3
びわこ,8R,2-1-4,3.54,74.1,262.1
宮島,5R,1-4-2,13.13,19.9,261.3
下関,10R,1-3-2,10.16,25.7,261.1
徳山,7R,1-5-4,3.26,80.0,260.6
津,7R,4-2-1,8.17,31.9,260.6
津,10R,2-1-3,3.23,80.5,260.4
宮島,10R,4-1-2,3.66,71.2,260.3
蒲郡,10R,1-3-4,7.03,37.0,260.1
常滑,7R,1-2-5,8.96,28.9,259.0
芦屋,9R,4-1-6,3.74,69.2,258.9
下関,4R,1-3-2,3.87,66.6,258.0
宮島,2R,2-1-3,2.75,93.6,257.6
びわこ,11R,1-4-2,10.76,23.9,257.2
津,11R,3-2-1,4.91,52.4,257.0
蒲郡,12R,1-3-2,7.91,32.5,257.0
徳山,7R,1-4-2,5.93,43.3,256.9
蒲郡,9R,1-4-3,10.03,25.6,256.8
津,7R,1-4-2,6.03,42.6,256.7
若松,3R,1-3-4,3.92,65.4,256.2
常滑,7R,1-3-2,4.40,58.2,256.1
びわこ,10R,2-1-3,7.55,33.9,255.9
常滑,10R,2-1-3,3.57,71.6,255.5
蒲郡,4R,1-4-3,3.97,64.3,255.2
常滑,2R,1-3-5,5.37,47.5,255.1
若松,2R,1-5-4,2.64,96.7,255.0
住之江,4R,2-3-1,4.72,54.0,254.6
津,2R,2-1-4,6.81,37.3,254.0
福岡,10R,1-5-4,3.47,72.8,252.9
三国,8R,5-2-1,3.90,64.7,252.6
浜名湖,7R,2-1-3,5.95,42.4,252.4
蒲郡,1R,1-4-2,6.41,39.3,252.1
蒲郡,6R,1-4-5,7.55,33.4,252.0
津,2R,4-1-2,7.44,33.8,251.4
蒲郡,7R,1-5-2,3.08,81.5,251.3
下関,11R,2-1-5,5.35,46.9,251.1
浜名湖,4R,1-2-5,5.96,42.1,250.8
多摩川,3R,1-4-2,18.52,13.5,250.0
徳山,2R,2-3-4,3.23,77.3,249.9
戸田,8R,1-3-5,4.04,61.8,249.7
常滑,8R,2-4-1,3.65,68.4,249.7
多摩川,5R,1-6-2,3.79,65.7,249.3
戸田,6R,3-1-4,13.46,18.5,249.0
下関,1R,4-1-2,5.80,42.9,248.9
多摩川,2R,4-1-2,2.96,83.8,248.3
多摩川,5R,2-1-4,2.82,88.0,248.3
若松,3R,3-1-6,3.71,66.6,246.9
蒲郡,7R,1-5-3,4.46,55.4,246.9
多摩川,5R,1-6-3,2.69,91.8,246.8
徳山,7R,3-1-4,3.26,75.6,246.5
びわこ,12R,2-1-5,5.08,48.4,245.8
徳山,1R,2-1-3,5.67,43.2,244.8
徳山,6R,3-1-2,2.52,96.7,243.6
若松,1R,1-3-4,10.63,22.9,243.4
住之江,1R,1-2-4,9.18,26.5,243.2
住之江,5R,2-1-4,3.64,66.7,242.8
宮島,3R,1-5-3,3.13,77.6,242.8
宮島,7R,2-1-4,4.90,49.5,242.8
常滑,10R,1-2-3,12.01,20.2,242.6
浜名湖,9R,1-2-4,5.58,43.4,242.3
戸田,10R,1-3-2,4.58,52.9,242.3
戸田,6R,3-1-2,4.67,51.9,242.2
下関,6R,1-2-4,4.34,55.8,242.1
津,2R,2-4-1,4.10,59.0,241.9
宮島,9R,3-4-1,2.77,87.1,241.3
徳山,2R,2-3-1,2.49,97.0,241.0
三国,9R,1-3-4,3.95,60.9,240.8
蒲郡,6R,1-2-5,2.97,81.1,240.7
常滑,9R,3-1-2,3.57,67.2,240.1
多摩川,3R,4-1-2,6.90,34.8,240.1
下関,11R,2-6-1,2.91,82.6,240.0
常滑,9R,1-2-3,11.91,20.1,239.3
びわこ,7R,1-4-5,10.22,23.4,239.1
戸田,1R,1-4-2,10.21,23.4,238.9
津,5R,3-4-1,3.15,75.8,238.8
若松,7R,5-1-3,2.88,82.9,238.6
びわこ,9R,1-5-2,6.65,35.8,238.1
住之江,4R,3-1-2,7.42,32.1,238.0
福岡,9R,1-2-3,7.21,32.9,237.3
津,3R,5-1-2,3.02,78.5,237.2
びわこ,10R,2-1-5,2.92,81.2,237.1
宮島,7R,1-5-4,3.71,63.8,236.9
三国,7R,4-1-5,3.73,63.5,236.6
三国,7R,1-2-5,4.21,56.2,236.5
常滑,5R,1-3-2,2.40,98.5,236.4
若松,9R,3-1-2,8.67,27.2,235.8
戸田,8R,3-1-2,3.07,76.9,235.7
津,11R,2-1-3,12.21,19.3,235.7
下関,1R,2-4-1,4.44,53.1,235.5
芦屋,9R,1-3-4,4.93,47.7,235.3
徳山,8R,3-1-2,5.03,46.8,235.3
下関,4R,1-2-3,3.87,60.8,235.1
びわこ,8R,4-1-2,2.52,93.2,235.0
若松,4R,1-4-2,8.24,28.5,234.8
びわこ,3R,5-1-4,3.68,63.6,234.0
下関,2R,2-1-3,3.07,76.1,233.8
下関,1R,4-2-1,3.66,63.9,233.8
住之江,9R,3-1-4,7.08,33.0,233.6
常滑,11R,1-3-2,3.14,74.3,233.2
福岡,8R,1-3-2,6.50,35.9,233.2
福岡,3R,2-1-3,3.63,64.2,233.1
多摩川,2R,1-5-2,2.93,79.5,232.9
若松,8R,1-2-5,10.83,21.5,232.9
下関,3R,5-2-1,2.51,92.7,232.8
三国,9R,4-3-1,4.89,47.6,232.8
びわこ,11R,1-5-2,4.20,55.3,232.4
徳山,12R,1-6-2,2.43,95.6,232.3
津,4R,1-4-2,2.74,84.6,231.9
住之江,11R,4-3-1,2.35,98.5,231.9
多摩川,5R,1-4-2,3.56,65.0,231.5
三国,7R,1-2-4,2.38,97.4,231.5
浜名湖,10R,1-2-5,13.07,17.7,231.3
蒲郡,5R,1-2-5,4.19,55.2,231.2
住之江,3R,1-4-5,6.75,34.2,231.0
浜名湖,12R,1-3-2,8.71,26.5,230.8
福岡,3R,1-5-3,2.55,90.5,230.6
下関,6R,2-1-3,7.32,31.4,229.8
住之江,12R,3-1-4,2.40,95.5,229.5
下関,6R,1-4-2,2.67,85.9,229.1
宮島,5R,1-5-4,3.83,59.8,228.8
蒲郡,2R,1-4-2,8.56,26.7,228.6
津,9R,2-1-5,2.45,93.4,228.4
津,7R,4-1-2,6.75,33.8,228.2
津,4R,4-2-1,2.49,91.5,227.8
住之江,8R,3-1-2,3.98,57.1,227.2
三国,7R,1-4-5,8.32,27.3,227.1
浜名湖,12R,1-5-2,11.24,20.2,227.0
徳山,6R,1-2-3,12.68,17.9,227.0
多摩川,6R,1-2-5,6.71,33.8,226.7
徳山,6R,1-2-4,6.76,33.5,226.5
住之江,10R,1-2-5,23.83,9.5,226.4
三国,9R,3-4-1,4.30,52.6,226.2
多摩川,8R,1-2-5,7.05,32.1,226.2
若松,5R,1-2-5,6.42,35.2,226.1
若松,1R,1-4-5,2.49,90.7,226.0
多摩川,6R,1-2-3,13.69,16.5,225.9
蒲郡,1R,4-1-2,7.63,29.6,225.8
若松,4R,4-1-2,4.96,45.5,225.7
福岡,7R,1-2-3,6.60,34.1,225.2
三国,7R,5-1-2,3.70,60.7,224.8
芦屋,9R,1-4-2,5.52,40.7,224.8
福岡,10R,1-2-4,5.91,38.0,224.5
芦屋,8R,4-2-1,3.10,72.3,224.3
びわこ,11R,1-3-4,5.55,40.4,224.1
芦屋,8R,2-1-5,3.70,60.5,223.7
浜名湖,1R,4-1-5,2.85,78.5,223.6
戸田,3R,4-1-2,3.45,64.9,223.6
蒲郡,11R,3-1-2,5.91,37.8,223.6
福岡,7R,1-3-4,11.69,19.1,223.2
蒲郡,5R,3-1-2,2.65,84.0,222.7
住之江,1R,4-1-2,7.38,30.2,222.7
蒲郡,2R,1-4-3,7.15,31.1,222.4
蒲郡,11R,2-1-3,2.61,85.3,222.4
芦屋,11R,3-1-2,4.69,47.4,222.3
若松,7R,5-1-4,3.35,66.3,222.3
福岡,2R,1-4-2,4.35,51.1,222.2
戸田,3R,1-4-2,4.24,52.4,222.1
若松,4R,2-1-4,5.50,40.3,221.8
下関,4R,2-3-4,2.61,84.8,221.5
福岡,5R,1-4-2,6.73,32.9,221.4
蒲郡,4R,1-2-4,15.05,14.7,221.2
徳山,9R,2-3-1,4.95,44.7,221.1
徳山,9R,2-5-1,3.40,65.0,221.1
びわこ,4R,5-1-2,3.58,61.7,221.0
津,12R,3-1-2,2.72,81.2,221.0
多摩川,6R,2-1-5,5.51,40.1,220.9
若松,9R,1-4-3,4.83,45.7,220.5
びわこ,2R,2-4-1,3.47,63.5,220.1
多摩川,8R,1-3-5,3.36,65.4,220.0
三国,12R,1-4-3,10.23,21.5,220.0
戸田,6R,4-3-1,5.06,43.5,219.9
浜名湖,5R,3-2-4,4.57,48.1,219.9
住之江,4R,3-2-1,6.06,36.3,219.9
宮島,12R,1-2-5,10.56,20.8,219.7
多摩川,2R,2-1-3,3.78,58.0,219.4
戸田,8R,2-1-3,3.40,64.5,219.3
常滑,2R,1-4-3,3.57,61.4,219.3
戸田,3R,1-2-4,8.15,26.9,219.1
下関,5R,4-1-3,4.54,48.2,218.6
多摩川,6R,1-3-2,7.51,29.1,218.6
蒲郡,7R,1-2-4,6.31,34.6,218.3
常滑,10R,1-2-6,5.28,41.3,217.9
蒲郡,1R,4-2-1,5.00,43.6,217.8
蒲郡,11R,1-5-3,4.29,50.7,217.4
福岡,2R,1-2-4,7.01,31.0,217.2
宮島,12R,2-1-5,3.60,60.3,217.2
若松,2R,1-6-5,3.04,71.5,217.2
住之江,8R,1-4-2,5.82,37.3,217.1
多摩川,8R,1-5-2,5.28,41.1,217.1
戸田,9R,1-2-3,8.06,26.9,216.9
戸田,6R,1-3-5,2.42,89.6,216.9
住之江,1R,2-1-4,9.58,22.6,216.5
住之江,5R,1-2-4,13.03,16.6,216.3
びわこ,1R,3-1-5,2.52,85.8,216.1
びわこ,9R,1-2-3,4.90,44.0,215.8
浜名湖,6R,2-1-4,2.92,74.0,215.7
三国,8R,5-3-1,3.41,63.2,215.7
常滑,7R,2-1-5,4.58,47.0,215.2
津,11R,1-3-2,9.11,23.6,215.1
浜名湖,8R,1-4-5,2.74,78.5,214.9
多摩川,12R,1-4-2,6.82,31.5,214.7
宮島,12R,2-1-3,9.50,22.6,214.7
芦屋,4R,1-4-2,3.60,59.5,214.4
びわこ,8R,1-2-4,4.80,44.7,214.4
福岡,6R,2-1-4,2.60,82.3,214.4
三国,12R,3-1-2,2.71,78.9,213.9
住之江,3R,1-4-2,4.30,49.7,213.5
徳山,11R,2-1-4,10.21,20.9,213.5
戸田,5R,4-1-2,15.93,13.4,213.4
多摩川,9R,3-1-2,4.13,51.7,213.3
若松,12R,3-1-2,6.75,31.6,213.2
徳山,6R,1-2-5,4.62,46.0,212.6
蒲郡,6R,1-2-4,2.24,94.7,212.6
浜名湖,8R,4-1-2,2.52,84.2,212.4
多摩川,5R,1-2-3,5.82,36.5,212.4
常滑,11R,1-2-3,3.98,53.3,212.0
福岡,11R,1-5-4,6.69,31.7,211.9
びわこ,1R,1-5-2,6.88,30.8,211.8
戸田,5R,2-4-1,2.94,71.9,211.7
津,6R,1-3-5,3.39,62.5,211.6
戸田,4R,4-3-1,5.28,40.0,211.3
下関,10R,1-3-4,3.01,70.1,210.7
住之江,8R,1-2-3,13.25,15.9,210.7
福岡,9R,1-5-2,7.88,26.7,210.4
戸田,5R,1-4-2,14.21,14.8,210.3
びわこ,1R,1-5-4,2.36,89.0,210.1
宮島,7R,4-1-2,5.62,37.3,209.7
津,7R,1-2-4,6.20,33.8,209.6
宮島,11R,1-5-3,2.68,78.2,209.4
浜名湖,9R,2-1-4,9.18,22.8,209.3
住之江,12R,4-1-2,3.48,60.2,209.3
下関,2R,5-1-3,2.22,94.3,209.2
福岡,9R,1-5-4,3.68,56.8,208.9
津,9R,2-1-3,3.45,60.5,208.8
若松,6R,1-3-4,3.87,54.0,208.7
びわこ,7R,1-5-4,4.73,44.1,208.7
津,3R,2-5-1,3.86,54.1,208.6
下関,3R,3-2-1,4.61,45.2,208.6
戸田,8R,1-5-3,3.30,63.1,208.3
津,9R,5-1-3,2.51,83.0,208.2
びわこ,9R,5-1-2,3.59,58.0,208.2
多摩川,10R,3-1-4,2.59,80.3,208.1
常滑,9R,2-1-3,5.88,35.4,208.1
宮島,3R,1-5-2,4.62,45.0,208.0
びわこ,9R,1-4-2,3.37,61.7,207.8
多摩川,8R,1-5-3,3.18,65.4,207.7
宮島,3R,1-5-4,4.79,43.3,207.5
住之江,3R,4-1-2,4.40,47.2,207.5
戸田,3R,3-2-1,2.24,92.5,207.2
浜名湖,3R,5-4-1,2.44,84.7,207.1
びわこ,8R,1-2-3,7.42,27.9,207.0
浜名湖,12R,5-1-3,2.64,78.4,206.7
下関,5R,2-1-4,2.48,83.2,206.6
浜名湖,12R,1-3-5,8.24,25.0,206.0
宮島,10R,2-4-1,4.95,41.6,205.8
びわこ,8R,1-3-2,7.45,27.6,205.7
芦屋,4R,1-5-4,3.73,55.0,205.4
福岡,10R,2-1-3,2.74,75.0,205.4
住之江,1R,2-4-1,8.70,23.6,205.3
福岡,5R,2-4-1,7.46,27.5,205.3
福岡,9R,1-4-5,3.61,56.8,205.0
多摩川,1R,4-1-3,6.57,31.1,204.2
福岡,9R,5-1-2,2.33,87.4,203.9
三国,5R,1-4-3,5.65,36.1,203.9
浜名湖,7R,2-3-1,2.59,78.7,203.8
蒲郡,1R,1-4-3,4.54,44.9,203.7
福岡,9R,1-2-5,11.51,17.7,203.7
多摩川,8R,1-3-6,4.06,50.2,203.6
若松,4R,4-2-1,2.88,70.6,203.5
常滑,7R,1-4-5,2.75,74.1,203.4
浜名湖,2R,1-2-5,3.32,61.3,203.4
津,8R,3-1-5,4.39,46.2,202.8
住之江,1R,1-2-5,2.58,78.4,202.4
福岡,3R,1-4-2,2.02,100.0,202.0
若松,3R,1-3-5,5.19,38.9,201.9
多摩川,7R,1-5-2,8.81,22.9,201.7
常滑,8R,2-1-4,6.42,31.4,201.5
下関,2R,1-3-2,6.92,29.1,201.5
びわこ,10R,1-2-3,6.31,31.9,201.4
住之江,11R,2-1-3,2.95,68.1,201.2
宮島,1R,1-5-3,2.52,79.9,201.1
宮島,6R,1-3-2,4.56,44.1,200.9
浜名湖,11R,4-3-1,6.79,29.6,200.9
若松,1R,1-3-5,5.38,37.3,200.7
福岡,11R,1-6-4,4.76,42.2,200.7
常滑,4R,4-1-3,2.07,97.0,200.6
びわこ,4R,5-3-1,4.78,42.0,200.6
宮島,7R,1-5-2,3.22,62.2,200.3
びわこ,11R,1-4-3,5.98,33.5,200.3
蒲郡,6R,5-1-3,3.50,56.8,199.0
三国,6R,3-2-6,1.99,100.0,198.8
宮島,5R,1-2-4,12.90,15.4,198.7
芦屋,11R,3-2-1,2.08,95.3,198.7
三国,9R,4-1-2,2.18,91.1,198.6
住之江,4R,1-4-3,2.19,90.5,198.6
蒲郡,9R,1-3-5,3.92,50.6,198.6
芦屋,8R,1-4-2,3.97,50.0,198.4
常滑,11R,1-2-5,2.43,81.6,198.3
徳山,8R,3-1-5,3.41,58.1,198.3
住之江,8R,1-2-4,10.71,18.5,198.1
常滑,12R,1-2-4,8.43,23.5,198.1
蒲郡,10R,2-1-3,3.08,64.2,198.0
浜名湖,12R,2-1-3,2.91,68.0,198.0
びわこ,7R,1-4-3,6.55,30.2,197.8
下関,8R,1-2-3,20.37,9.7,197.6
戸田,6R,3-1-5,2.88,68.6,197.3
