場,レース,買い目,推定確率%,オッズ(取得時),回収率%
宮島,3R,1-4-2,15.48,15.9,246.1
桐生,4R,2-1-3,3.67,67.1,246.0
住之江,4R,1-6-4,4.12,59.7,245.8
福岡,12R,5-1-4,2.58,95.3,245.4
尼崎,5R,5-1-2,7.45,32.9,245.2
常滑,5R,4-1-2,8.91,27.5,244.9
鳴門,12R,1-4-3,2.98,82.0,244.7
芦屋,9R,2-4-1,3.84,63.7,244.5
尼崎,7R,1-4-2,3.84,63.6,244.1
下関,11R,2-1-5,7.80,31.3,244.1
浜名湖,10R,1-4-5,4.11,59.4,243.9
常滑,7R,1-4-3,7.49,32.5,243.5
浜名湖,3R,1-2-4,5.74,42.4,243.2
住之江,6R,3-1-2,7.05,34.5,243.1
常滑,4R,1-4-3,6.72,36.0,241.9
江戸川,5R,4-1-3,7.77,31.1,241.8
江戸川,6R,4-1-5,5.22,46.3,241.7
芦屋,5R,1-4-2,6.96,34.7,241.5
尼崎,8R,1-5-2,3.37,71.7,241.4
住之江,7R,4-1-3,3.39,71.0,240.5
尼崎,4R,4-2-1,2.73,88.2,240.4
鳴門,10R,3-1-2,6.66,36.0,239.9
宮島,2R,3-1-2,4.85,49.4,239.7
丸亀,12R,3-1-2,5.78,41.5,239.7
常滑,11R,2-1-5,5.45,43.9,239.4
大村,8R,3-1-4,7.44,32.1,238.9
尼崎,10R,1-3-4,6.60,36.2,238.8
福岡,3R,1-2-4,11.87,20.1,238.5
唐津,9R,2-1-3,2.69,88.8,238.5
常滑,6R,1-3-5,3.02,79.0,238.4
大村,11R,1-5-3,5.32,44.8,238.2
下関,3R,1-2-4,2.72,87.5,238.0
桐生,1R,1-5-2,5.52,43.1,238.0
下関,1R,1-3-4,4.63,51.4,238.0
下関,8R,3-1-4,2.90,82.1,237.9
戸田,7R,2-1-4,2.55,93.3,237.7
江戸川,9R,1-3-6,3.10,76.6,237.6
常滑,11R,3-1-2,2.66,89.1,237.3
桐生,10R,1-5-4,3.40,69.8,237.1
江戸川,6R,1-4-5,2.77,85.6,236.9
芦屋,4R,4-1-2,3.78,62.6,236.8
宮島,10R,1-5-4,4.44,53.3,236.6
下関,8R,1-4-2,13.04,18.1,236.1
江戸川,5R,4-3-2,3.02,78.0,235.9
大村,1R,1-4-5,3.55,66.3,235.6
尼崎,9R,1-2-4,3.89,60.4,235.1
丸亀,2R,2-1-4,3.76,62.5,235.0
戸田,2R,4-2-1,4.45,52.6,233.8
鳴門,7R,1-3-2,2.46,95.2,233.8
鳴門,8R,3-4-1,10.92,21.4,233.6
下関,5R,1-5-2,7.25,32.2,233.4
尼崎,7R,1-4-3,2.83,82.6,233.4
唐津,5R,4-1-2,4.92,47.3,232.6
下関,9R,1-2-5,3.69,63.0,232.6
浜名湖,11R,1-4-3,5.68,40.9,232.4
芦屋,1R,1-6-3,4.65,50.0,232.4
常滑,4R,2-1-3,2.64,87.9,232.4
戸田,7R,1-4-3,9.72,23.9,232.3
戸田,6R,1-2-5,2.34,99.2,232.2
宮島,5R,1-4-2,6.52,35.6,232.1
丸亀,3R,5-1-3,2.90,80.0,232.1
唐津,8R,3-4-2,2.91,79.8,231.9
浜名湖,9R,4-1-2,4.85,47.8,231.7
江戸川,9R,1-6-3,3.64,63.6,231.7
住之江,9R,1-4-2,6.44,36.0,231.7
浜名湖,7R,3-2-1,2.41,95.9,231.5
芦屋,10R,2-5-1,5.52,41.9,231.4
宮島,11R,1-2-6,6.84,33.8,231.2
住之江,9R,1-4-3,8.06,28.6,230.5
芦屋,3R,1-2-4,2.68,85.9,230.5
下関,9R,2-1-4,4.38,52.6,230.4
唐津,4R,3-1-4,2.41,95.7,230.2
住之江,4R,1-5-6,2.62,87.8,230.2
住之江,5R,1-5-2,2.94,78.2,230.1
下関,6R,1-3-4,3.11,74.0,229.8
芦屋,6R,2-1-3,3.98,57.7,229.5
丸亀,4R,1-4-2,3.89,58.9,229.3
江戸川,11R,1-3-2,6.65,34.4,228.7
福岡,9R,1-5-3,4.39,52.1,228.7
江戸川,7R,1-3-5,14.63,15.6,228.2
福岡,8R,2-1-5,3.91,58.4,228.2
芦屋,2R,1-5-4,4.18,54.5,228.0
戸田,9R,4-1-3,3.02,75.2,227.3
丸亀,12R,4-1-3,4.94,46.0,227.2
芦屋,6R,1-5-2,4.17,54.4,227.0
尼崎,6R,1-2-4,23.53,9.6,225.9
住之江,7R,1-3-2,7.83,28.8,225.5
住之江,6R,3-1-5,4.87,46.3,225.4
尼崎,3R,2-1-4,10.38,21.7,225.2
桐生,1R,5-3-1,2.95,76.2,225.0
鳴門,5R,5-1-3,3.03,73.9,224.2
福岡,6R,1-2-3,17.23,13.0,223.9
宮島,4R,2-1-4,3.37,66.3,223.6
常滑,9R,2-1-5,2.47,90.5,223.6
大村,8R,1-3-4,12.92,17.3,223.5
浜名湖,10R,1-3-2,5.85,38.2,223.5
戸田,8R,1-2-4,3.88,57.6,223.2
唐津,11R,4-1-3,6.01,37.1,223.1
江戸川,6R,2-4-1,5.41,41.2,223.0
芦屋,3R,4-1-3,3.77,59.1,222.9
芦屋,8R,4-1-5,3.99,55.8,222.7
尼崎,4R,5-2-1,3.91,56.9,222.6
大村,6R,1-2-4,4.41,50.4,222.4
浜名湖,3R,1-2-3,4.00,55.5,222.2
宮島,10R,1-4-3,23.88,9.3,222.1
鳴門,12R,1-4-2,3.35,66.3,222.0
住之江,9R,3-1-4,2.68,82.6,221.4
大村,1R,3-1-4,4.76,46.4,220.7
江戸川,11R,2-3-1,5.14,42.9,220.4
福岡,9R,1-3-2,7.64,28.8,220.1
浜名湖,3R,3-2-1,2.73,80.6,220.1
福岡,3R,4-1-2,5.02,43.8,220.0
下関,3R,1-2-5,3.64,60.3,219.8
住之江,8R,1-6-4,4.67,47.0,219.6
浜名湖,9R,2-1-4,4.95,44.3,219.3
丸亀,2R,3-1-4,2.44,89.9,219.3
浜名湖,5R,3-1-2,4.21,52.0,218.7
丸亀,12R,1-4-3,9.85,22.2,218.7
宮島,6R,1-5-4,4.36,50.1,218.5
住之江,11R,1-3-2,9.54,22.9,218.4
福岡,8R,1-5-2,9.63,22.6,217.7
丸亀,6R,3-1-5,3.83,56.7,217.4
桐生,11R,1-3-5,5.26,41.3,217.2
丸亀,5R,1-6-4,5.71,38.0,217.1
戸田,11R,2-4-1,2.42,89.8,217.0
鳴門,9R,1-6-2,2.60,83.4,216.9
浜名湖,7R,1-6-3,3.77,57.5,216.9
桐生,11R,1-3-2,21.90,9.9,216.8
戸田,7R,3-1-2,2.76,78.4,216.8
鳴門,4R,1-6-2,7.29,29.7,216.4
福岡,5R,1-4-3,2.45,88.3,216.3
大村,8R,1-3-6,6.93,31.2,216.3
宮島,8R,1-2-3,14.61,14.8,216.3
大村,8R,3-1-5,3.76,57.5,216.1
鳴門,8R,3-1-2,3.75,57.6,216.1
鳴門,12R,3-1-2,3.76,57.4,216.1
尼崎,10R,4-1-3,2.57,84.0,216.0
宮島,11R,1-4-2,3.89,55.5,215.9
尼崎,4R,4-1-2,2.17,99.2,215.6
丸亀,9R,1-4-3,5.24,41.1,215.4
鳴門,12R,1-3-2,16.56,13.0,215.2
戸田,4R,2-4-1,11.62,18.5,215.0
鳴門,5R,1-5-3,6.14,35.0,215.0
江戸川,10R,1-3-2,9.73,22.1,215.0
浜名湖,4R,2-1-5,2.61,82.4,214.9
桐生,8R,1-2-3,4.46,48.1,214.5
浜名湖,10R,1-5-4,2.49,86.2,214.3
戸田,8R,2-1-4,3.34,64.2,214.2
戸田,6R,5-1-3,3.25,65.8,213.8
尼崎,7R,1-2-4,3.01,71.0,213.4
浜名湖,10R,1-2-4,4.15,51.4,213.3
宮島,5R,1-4-3,3.31,64.5,213.3
浜名湖,6R,1-2-3,3.61,59.1,213.3
戸田,10R,1-5-2,3.12,68.4,213.1
常滑,10R,2-1-3,7.22,29.5,213.1
唐津,8R,4-2-3,3.05,69.9,213.0
住之江,10R,1-3-5,11.08,19.2,212.8
芦屋,10R,2-1-3,2.97,71.6,212.7
住之江,8R,1-6-3,6.75,31.5,212.6
戸田,4R,4-1-2,5.91,36.0,212.6
大村,8R,1-3-2,15.63,13.6,212.6
江戸川,9R,1-5-6,2.81,75.5,212.2
福岡,9R,1-5-2,4.65,45.6,212.1
江戸川,4R,3-2-1,4.46,47.5,212.0
宮島,11R,1-2-3,15.45,13.7,211.7
下関,1R,1-3-5,2.79,75.9,211.6
常滑,12R,1-3-4,15.90,13.3,211.4
常滑,4R,4-3-1,2.42,87.3,211.4
桐生,11R,1-3-4,17.75,11.9,211.3
宮島,1R,1-2-4,6.13,34.4,210.9
大村,7R,1-5-4,2.12,99.5,210.8
福岡,5R,1-3-5,7.30,28.8,210.3
下関,7R,1-2-5,5.82,36.1,210.0
丸亀,5R,1-4-5,2.44,86.2,210.0
戸田,11R,2-1-3,11.91,17.6,209.7
丸亀,12R,2-1-3,2.68,78.1,209.3
鳴門,11R,1-2-4,16.34,12.8,209.2
福岡,9R,1-4-3,3.66,57.2,209.1
丸亀,7R,1-6-3,2.43,86.1,209.1
常滑,6R,1-2-3,5.40,38.7,208.9
住之江,5R,1-2-5,3.80,54.9,208.9
戸田,7R,3-1-4,2.49,83.7,208.6
丸亀,12R,4-3-1,2.79,74.7,208.2
江戸川,4R,5-3-1,3.37,61.7,208.1
鳴門,2R,3-2-1,4.43,47.0,208.1
桐生,2R,4-1-2,6.65,31.3,208.0
住之江,1R,1-5-3,2.50,83.2,207.6
桐生,5R,2-1-3,14.52,14.3,207.6
福岡,5R,5-1-3,2.32,89.0,206.9
桐生,8R,1-4-5,3.98,51.8,206.4
戸田,2R,1-4-2,7.55,27.3,206.0
常滑,6R,2-1-3,2.66,77.4,205.9
鳴門,8R,4-3-1,8.34,24.7,205.9
鳴門,8R,1-3-4,10.19,20.2,205.9
桐生,1R,5-1-2,3.87,53.1,205.4
浜名湖,12R,3-1-2,4.55,45.1,205.3
唐津,9R,2-1-5,2.14,95.7,205.1
丸亀,3R,1-3-2,4.88,42.0,204.9
浜名湖,9R,1-4-2,11.89,17.2,204.5
浜名湖,5R,1-2-4,8.92,22.9,204.3
戸田,6R,1-5-4,2.22,92.1,204.1
戸田,9R,1-5-3,3.69,55.3,204.0
江戸川,11R,1-2-4,4.61,44.2,203.8
鳴門,12R,1-2-4,5.45,37.4,203.8
住之江,2R,1-2-4,5.01,40.6,203.6
江戸川,8R,1-5-3,7.54,27.0,203.5
常滑,10R,2-3-1,7.94,25.6,203.3
江戸川,11R,3-2-1,3.20,63.5,203.0
桐生,9R,1-2-4,3.85,52.7,202.9
桐生,8R,1-5-2,11.59,17.5,202.8
江戸川,8R,1-3-4,11.70,17.3,202.4
下関,1R,3-1-4,2.05,98.8,202.2
大村,9R,4-1-2,2.36,85.4,201.9
桐生,8R,1-2-4,2.25,89.8,201.8
唐津,4R,4-1-3,6.08,33.2,201.7
尼崎,4R,5-1-2,3.08,65.5,201.5
桐生,6R,1-5-4,5.65,35.6,201.2
江戸川,10R,1-3-4,4.70,42.8,201.1
福岡,12R,1-5-3,17.04,11.8,201.0
宮島,10R,1-5-3,2.57,78.2,200.7
江戸川,10R,3-1-6,4.24,47.3,200.6
尼崎,11R,2-1-4,4.98,40.3,200.6
住之江,3R,1-4-3,4.14,48.4,200.5
桐生,9R,4-2-1,4.95,40.5,200.5
尼崎,9R,3-1-4,3.87,51.7,200.1
下関,11R,1-5-2,15.26,13.1,199.9
宮島,4R,1-2-5,5.84,34.2,199.9
