場,レース,買い目,推定確率%,オッズ(取得時),回収率%
徳山,5R,4-3-1,2.52,95.3,240.2
児島,7R,1-4-2,3.49,68.8,239.8
戸田,8R,1-5-4,3.06,78.3,239.7
丸亀,11R,1-3-2,9.99,24.0,239.7
多摩川,9R,1-3-4,11.25,21.3,239.6
津,4R,4-2-1,3.11,76.9,239.2
児島,9R,1-3-5,4.71,50.8,239.2
戸田,6R,1-3-5,4.54,52.7,239.1
平和島,5R,6-1-3,2.42,98.8,239.0
丸亀,3R,2-4-1,2.52,94.6,238.6
戸田,9R,3-4-1,2.69,88.5,238.4
丸亀,1R,1-5-2,2.99,79.4,237.7
住之江,6R,3-1-4,7.13,33.3,237.6
丸亀,2R,3-1-2,3.38,70.2,237.4
丸亀,2R,1-3-2,4.30,55.2,237.3
児島,8R,1-2-4,5.19,45.7,237.3
津,11R,1-2-3,9.12,26.0,237.2
三国,7R,1-2-4,3.94,60.1,237.0
津,8R,4-3-5,3.27,72.5,236.9
若松,4R,1-3-4,9.82,24.1,236.6
びわこ,10R,2-1-4,3.61,65.6,236.6
若松,2R,2-3-1,4.17,56.7,236.4
平和島,11R,3-1-2,14.67,16.1,236.1
下関,7R,2-1-3,11.33,20.8,235.7
びわこ,10R,2-1-6,2.52,93.4,235.4
平和島,10R,1-3-4,6.84,34.4,235.1
びわこ,9R,1-5-4,2.71,86.5,234.6
下関,8R,1-4-2,9.00,26.0,234.1
徳山,11R,2-1-4,6.47,36.1,233.6
児島,10R,3-1-2,2.96,78.6,232.6
丸亀,1R,1-4-2,10.37,22.4,232.2
多摩川,12R,1-5-4,5.27,44.0,231.9
三国,6R,3-2-1,4.04,57.2,230.9
福岡,12R,1-2-4,18.18,12.7,230.9
三国,3R,1-5-3,3.53,65.3,230.6
びわこ,1R,1-2-5,7.15,32.2,230.3
丸亀,11R,1-4-3,7.87,29.2,229.7
福岡,1R,2-1-4,14.01,16.4,229.7
びわこ,6R,3-5-1,2.34,98.3,229.6
下関,10R,1-2-3,8.66,26.5,229.6
びわこ,4R,1-4-3,7.53,30.5,229.5
住之江,5R,1-6-2,3.45,66.5,229.4
住之江,7R,1-3-2,6.36,36.0,228.8
若松,6R,1-2-5,4.41,51.9,228.6
丸亀,1R,1-2-5,3.93,58.1,228.4
児島,4R,4-1-3,2.54,89.6,227.9
びわこ,2R,4-1-3,4.78,47.7,227.9
徳山,4R,5-1-2,3.49,65.3,227.6
びわこ,10R,1-2-6,8.34,27.3,227.6
児島,12R,4-1-3,4.77,47.7,227.4
福岡,8R,1-6-2,3.03,75.0,227.0
若松,8R,4-1-3,2.38,95.5,226.9
びわこ,11R,2-1-4,7.11,31.9,226.7
びわこ,12R,2-1-3,2.71,83.5,226.4
住之江,9R,3-1-4,13.30,17.0,226.1
福岡,4R,3-1-4,2.37,95.4,226.0
下関,6R,5-1-3,4.31,52.4,226.0
住之江,7R,1-6-5,2.78,80.7,224.6
下関,5R,3-1-4,3.44,65.2,224.2
下関,12R,2-1-3,5.93,37.8,224.1
平和島,9R,5-2-1,3.66,61.2,224.1
多摩川,6R,1-4-5,4.30,52.0,223.8
戸田,6R,2-1-4,2.31,96.7,223.8
若松,3R,1-3-2,8.57,26.1,223.6
徳山,6R,2-1-4,2.57,86.9,223.6
住之江,7R,1-2-4,3.51,63.6,223.2
戸田,7R,2-1-3,2.31,96.7,223.1
若松,8R,1-3-2,15.07,14.8,223.0
びわこ,10R,2-1-5,3.04,73.4,223.0
平和島,6R,5-1-2,2.66,83.5,222.5
福岡,3R,1-5-4,2.91,76.4,222.5
住之江,3R,4-2-1,6.53,34.0,222.0
三国,6R,3-1-5,3.50,63.5,222.0
若松,7R,1-4-2,2.69,82.5,221.9
若松,12R,1-4-2,5.45,40.7,221.9
びわこ,7R,1-5-2,2.54,87.2,221.8
下関,12R,1-3-2,16.77,13.2,221.4
若松,7R,1-2-4,4.42,50.1,221.3
住之江,6R,1-3-2,3.63,60.9,221.3
戸田,7R,2-4-1,2.33,94.9,220.9
多摩川,5R,2-1-3,5.69,38.8,220.8
下関,5R,3-1-2,2.83,77.7,219.9
戸田,10R,1-4-3,2.57,85.5,219.9
多摩川,9R,1-2-3,7.76,28.3,219.7
びわこ,6R,3-1-5,2.77,79.2,219.7
児島,9R,1-4-3,3.63,60.3,218.9
児島,12R,1-2-4,8.01,27.3,218.8
津,2R,1-4-3,5.78,37.8,218.4
びわこ,2R,4-1-2,4.03,54.2,218.4
びわこ,5R,1-3-2,4.20,52.0,218.3
福岡,2R,2-3-4,3.55,61.5,218.3
戸田,4R,1-2-4,10.68,20.4,217.9
びわこ,6R,1-5-3,4.25,51.3,217.8
若松,2R,1-2-3,6.47,33.6,217.5
住之江,11R,2-1-3,4.33,50.1,217.0
津,12R,2-1-4,2.81,77.1,216.7
三国,9R,1-4-2,3.70,58.6,216.6
若松,12R,1-4-3,8.52,25.4,216.5
福岡,6R,4-2-1,2.29,94.5,216.4
住之江,6R,4-3-1,3.00,72.1,216.3
住之江,6R,3-4-1,3.98,54.3,216.3
住之江,1R,3-1-2,5.69,37.9,215.7
津,6R,2-1-4,4.40,49.0,215.6
戸田,9R,4-1-2,2.92,73.7,215.1
びわこ,3R,1-2-4,5.86,36.7,215.0
多摩川,5R,1-3-2,3.82,56.2,214.7
三国,5R,4-1-3,6.54,32.8,214.4
多摩川,8R,1-3-2,8.11,26.4,214.2
平和島,12R,1-2-3,7.41,28.9,214.0
平和島,6R,1-5-3,8.33,25.7,214.0
びわこ,7R,2-1-3,3.37,63.4,213.9
びわこ,7R,1-2-4,2.26,94.6,213.8
下関,8R,4-1-3,7.22,29.6,213.6
丸亀,10R,1-5-3,11.93,17.9,213.6
下関,11R,1-5-4,5.30,40.3,213.6
津,6R,1-4-2,3.14,68.0,213.5
戸田,12R,1-6-4,2.59,82.1,212.6
戸田,3R,2-3-1,2.72,78.0,212.1
福岡,10R,5-1-2,2.20,96.3,211.6
下関,1R,4-1-3,3.05,69.1,211.1
児島,3R,2-1-5,4.89,43.0,210.4
平和島,4R,1-2-5,6.08,34.6,210.4
徳山,8R,1-3-2,6.22,33.8,210.4
津,6R,2-3-1,5.83,36.0,210.0
びわこ,1R,2-1-3,3.11,67.4,209.8
住之江,7R,1-4-3,4.57,45.9,209.8
児島,9R,1-4-6,2.25,93.1,209.6
平和島,4R,2-5-1,2.90,72.2,209.3
びわこ,9R,1-5-3,4.79,43.7,209.3
児島,7R,4-1-2,2.28,91.8,209.3
児島,8R,1-4-2,5.19,40.3,209.1
福岡,5R,3-4-2,2.85,73.4,209.0
三国,1R,2-1-4,2.32,89.8,208.4
多摩川,8R,3-2-1,2.44,85.4,208.3
児島,1R,4-1-3,2.80,74.3,208.2
平和島,5R,1-6-2,2.11,98.8,208.2
若松,12R,4-1-3,2.14,97.0,207.9
丸亀,6R,3-2-1,6.38,32.6,207.8
若松,4R,3-1-4,4.93,42.1,207.7
児島,7R,1-5-2,6.25,33.2,207.6
徳山,6R,4-1-2,2.29,90.6,207.3
津,4R,2-1-4,6.84,30.3,207.2
若松,2R,1-3-4,3.95,52.2,206.3
徳山,10R,4-1-5,2.86,72.0,206.2
平和島,7R,2-1-4,7.60,27.1,206.1
びわこ,1R,2-1-4,6.17,33.4,206.0
平和島,1R,4-1-3,2.90,71.0,205.9
福岡,2R,3-2-1,4.07,50.6,205.8
平和島,7R,1-2-4,4.56,45.1,205.6
福岡,12R,1-4-2,22.02,9.3,204.8
児島,9R,4-1-5,2.59,78.8,204.1
徳山,4R,1-4-5,2.52,81.0,204.1
三国,12R,4-2-1,2.23,91.6,204.1
下関,11R,1-4-2,12.90,15.8,203.8
多摩川,4R,4-2-1,2.23,91.3,203.8
津,11R,2-1-4,2.59,78.5,203.6
児島,5R,1-2-3,8.54,23.8,203.3
津,4R,1-2-4,13.92,14.6,203.2
津,11R,1-3-2,9.27,21.9,203.0
三国,11R,1-2-4,8.02,25.3,202.9
三国,8R,2-3-1,7.60,26.7,202.9
平和島,8R,2-1-4,3.42,59.3,202.7
びわこ,9R,1-4-5,2.88,70.1,201.7
丸亀,11R,1-3-4,9.93,20.3,201.7
丸亀,5R,1-4-2,3.72,54.2,201.6
徳山,7R,3-1-4,2.13,94.8,201.5
戸田,10R,3-4-1,2.43,82.7,201.3
びわこ,11R,2-4-1,2.54,79.2,201.3
戸田,3R,2-1-4,2.76,72.9,201.0
平和島,7R,2-1-3,13.84,14.5,200.7
福岡,10R,1-5-2,7.25,27.6,200.1
びわこ,12R,2-1-4,2.14,93.6,199.9
住之江,5R,1-2-6,3.90,51.3,199.9
津,6R,4-2-1,2.45,81.5,199.8
多摩川,9R,3-1-2,13.14,15.2,199.7
平和島,6R,5-1-6,4.47,44.6,199.5
福岡,8R,1-2-5,8.99,22.2,199.5
児島,2R,2-1-4,3.45,57.9,199.5
びわこ,3R,1-6-2,3.84,51.9,199.4
福岡,7R,5-3-1,2.90,68.8,199.3
徳山,10R,1-4-6,2.06,96.7,199.3
下関,4R,2-1-4,5.55,35.9,199.2
津,8R,5-4-3,2.67,74.7,199.1
若松,5R,1-3-4,5.20,38.3,199.1
住之江,11R,3-1-2,3.99,49.8,198.6
下関,1R,1-4-3,5.28,37.6,198.4
児島,9R,1-5-4,7.51,26.4,198.2
戸田,4R,4-1-3,3.14,63.1,198.2
若松,3R,3-2-1,4.49,44.1,198.1
住之江,2R,4-2-3,3.28,60.1,197.2
多摩川,7R,3-2-5,2.32,85.0,197.1
びわこ,5R,2-1-4,2.50,78.8,197.0
福岡,5R,4-3-5,2.34,84.2,196.8
平和島,12R,1-4-3,3.79,51.7,196.1
戸田,10R,4-3-2,2.72,72.1,196.0
平和島,12R,1-4-2,10.19,19.2,195.6
戸田,4R,1-3-4,2.05,95.2,195.3
福岡,10R,1-5-3,6.91,28.2,194.8
下関,3R,1-3-2,3.68,52.9,194.7
下関,2R,2-1-3,6.75,28.8,194.5
平和島,9R,1-5-2,5.98,32.5,194.5
丸亀,10R,3-1-4,2.49,78.0,194.4
三国,9R,2-4-1,9.66,20.1,194.2
住之江,6R,3-1-5,6.17,31.5,194.2
びわこ,8R,2-4-1,3.34,58.1,194.1
丸亀,9R,1-2-4,8.47,22.9,194.1
福岡,8R,1-2-6,4.49,43.2,194.0
三国,4R,5-2-1,2.03,95.2,193.6
徳山,4R,1-5-4,2.78,69.7,193.4
平和島,4R,1-5-2,7.15,27.0,193.1
平和島,1R,1-4-3,5.78,33.4,193.1
住之江,5R,1-2-5,3.09,62.4,192.9
住之江,3R,4-1-2,5.91,32.6,192.6
戸田,1R,2-1-4,3.48,55.4,192.6
戸田,2R,1-3-4,7.49,25.7,192.5
下関,9R,2-3-1,1.99,96.9,192.4
福岡,11R,2-1-5,5.02,38.3,192.3
住之江,4R,4-1-3,6.70,28.7,192.3
丸亀,9R,4-1-3,2.55,75.4,192.2
三国,11R,1-2-5,2.87,66.8,192.0
下関,11R,1-4-5,8.24,23.3,192.0
住之江,6R,4-1-3,3.47,55.2,191.5
福岡,7R,3-4-1,3.41,56.2,191.4
児島,12R,1-4-2,12.42,15.4,191.3
若松,8R,3-2-1,2.65,72.3,191.3
津,8R,3-4-1,2.96,64.5,191.2
丸亀,10R,1-3-5,18.92,10.1,191.1
下関,3R,3-1-2,4.46,42.8,191.0
児島,2R,3-2-1,2.35,80.8,190.2
三国,5R,1-6-4,2.13,89.5,190.2
津,3R,2-6-1,1.92,98.8,190.1
戸田,7R,1-4-2,10.74,17.7,190.0
三国,11R,1-4-2,5.88,32.3,189.9
丸亀,5R,1-4-3,1.93,98.1,189.8
戸田,9R,1-2-4,4.32,43.9,189.8
三国,12R,1-3-4,8.32,22.8,189.7
戸田,8R,1-4-5,3.66,51.8,189.5
戸田,8R,1-4-3,4.93,38.4,189.2
戸田,1R,3-1-2,5.76,32.8,189.1
丸亀,3R,4-2-1,3.23,58.4,188.8
津,8R,1-4-5,3.81,49.6,188.7
福岡,6R,2-3-4,3.55,53.2,188.6
丸亀,1R,1-4-3,4.15,45.4,188.4
住之江,7R,1-2-3,5.61,33.5,187.9
若松,5R,1-4-3,10.50,17.9,187.9
福岡,5R,3-1-4,6.28,29.9,187.8
戸田,1R,3-1-4,2.48,75.8,187.8
住之江,1R,1-3-2,9.38,20.0,187.7
丸亀,8R,4-1-2,4.41,42.5,187.3
住之江,6R,3-1-2,3.18,58.9,187.3
福岡,10R,1-2-5,7.07,26.5,187.3
下関,12R,1-2-3,15.09,12.4,187.1
徳山,2R,5-1-3,2.33,80.2,187.1
若松,6R,1-2-3,3.44,54.4,187.0
津,6R,3-1-4,2.72,68.7,186.8
多摩川,11R,3-1-2,2.46,75.7,186.6
三国,2R,1-5-2,5.55,33.6,186.5
三国,2R,2-1-5,4.46,41.8,186.4
びわこ,11R,3-2-1,3.21,58.1,186.4
三国,10R,1-4-2,5.13,36.3,186.4
福岡,8R,2-1-3,2.32,80.2,186.4
児島,2R,3-1-2,4.57,40.8,186.3
福岡,6R,3-2-4,3.13,59.5,186.2
徳山,12R,4-1-2,2.04,91.3,186.1
徳山,7R,2-1-4,3.46,53.8,185.9
児島,9R,1-5-3,5.99,31.0,185.8
住之江,9R,3-4-1,7.31,25.4,185.8
びわこ,4R,4-3-1,2.03,91.4,185.3
平和島,6R,1-2-5,2.30,80.5,185.0
福岡,4R,1-3-4,3.99,46.4,185.0
多摩川,8R,3-1-2,3.69,50.1,184.7
児島,2R,1-2-5,2.01,91.9,184.7
津,1R,1-3-4,5.73,32.2,184.6
戸田,5R,1-4-3,12.82,14.4,184.6
多摩川,11R,2-1-3,2.33,79.1,184.4
徳山,3R,2-3-1,2.16,85.5,184.3
多摩川,3R,2-5-1,4.22,43.7,184.3
下関,3R,4-1-3,2.31,79.8,184.2
下関,6R,1-5-3,9.54,19.3,184.2
若松,4R,1-4-3,6.09,30.2,184.0
びわこ,10R,1-2-5,10.05,18.3,183.9
びわこ,11R,2-1-3,11.21,16.4,183.9
下関,1R,3-1-4,5.41,34.0,183.8
若松,9R,1-3-2,6.61,27.8,183.7
多摩川,9R,2-1-3,3.50,52.5,183.6
多摩川,2R,4-1-2,10.92,16.8,183.5
徳山,8R,1-2-3,8.49,21.6,183.5
若松,1R,1-2-4,8.41,21.8,183.3
丸亀,12R,1-3-2,15.02,12.2,183.3
津,2R,1-4-2,5.41,33.9,183.3
丸亀,7R,3-1-4,5.87,31.2,183.2
平和島,10R,3-1-5,5.72,32.0,182.9
三国,11R,2-1-3,5.04,36.3,182.8
住之江,3R,2-1-4,7.28,25.1,182.7
児島,11R,1-4-2,6.13,29.8,182.7
津,7R,2-1-5,2.02,90.4,182.5
丸亀,5R,1-2-5,5.37,34.0,182.4
