場,レース,買い目,推定確率%,オッズ(取得時),回収率%
平和島,6R,4-1-2,5.83,73.2,426.5
江戸川,2R,1-2-3,9.74,43.7,425.4
平和島,5R,2-1-4,5.31,79.8,423.6
下関,5R,1-5-4,7.14,59.1,422.1
平和島,9R,1-2-5,7.42,56.8,421.4
福岡,2R,1-5-4,6.61,63.7,421.3
若松,6R,1-6-4,5.00,84.3,421.1
浜名湖,3R,2-3-1,6.07,69.3,420.6
江戸川,5R,3-1-2,17.61,23.8,419.0
戸田,2R,3-1-2,10.54,39.7,418.4
江戸川,8R,3-2-1,6.52,63.8,415.8
平和島,7R,1-4-5,4.34,95.7,415.2
蒲郡,3R,1-4-2,4.69,88.5,415.2
若松,4R,1-5-2,6.16,67.4,415.1
浜名湖,11R,1-3-2,8.40,49.2,413.5
常滑,10R,1-3-4,9.55,43.3,413.4
戸田,2R,1-3-2,11.26,36.5,411.0
芦屋,11R,3-1-2,5.01,81.6,408.9
平和島,6R,4-2-1,6.33,64.0,405.1
児島,12R,2-3-1,5.89,68.3,402.3
唐津,6R,1-5-3,4.26,94.3,401.5
常滑,7R,1-4-3,4.17,96.1,400.7
児島,6R,2-1-4,4.29,93.2,400.1
福岡,5R,2-1-3,9.06,43.9,397.9
福岡,2R,1-4-3,5.09,78.2,397.8
唐津,7R,4-1-2,5.09,78.1,397.5
平和島,2R,2-1-4,4.52,87.8,396.9
児島,6R,1-4-2,17.12,23.1,395.5
唐津,8R,1-5-3,10.42,37.9,394.8
児島,12R,3-2-1,5.49,71.4,392.3
芦屋,6R,1-4-2,4.90,79.5,389.5
江戸川,10R,1-5-4,8.38,46.4,389.0
大村,8R,4-1-3,4.85,80.2,389.0
平和島,3R,1-2-5,9.39,41.4,388.7
福岡,1R,1-5-3,8.36,46.4,388.0
戸田,8R,1-2-3,17.37,22.3,387.3
平和島,5R,4-1-3,5.33,72.5,386.6
大村,7R,2-1-4,4.88,79.1,385.8
唐津,1R,3-1-2,4.14,92.7,383.7
福岡,9R,1-4-2,7.43,51.5,382.5
大村,3R,2-4-1,7.26,52.4,380.5
児島,6R,1-2-4,16.22,23.4,379.6
大村,10R,1-4-3,12.99,29.2,379.3
唐津,9R,1-6-3,3.91,96.7,378.3
戸田,9R,4-1-2,4.79,78.6,376.7
下関,2R,2-1-3,4.87,77.4,376.6
下関,12R,3-1-2,5.95,63.1,375.6
芦屋,9R,2-1-4,7.86,47.6,374.3
若松,9R,1-2-4,7.93,47.2,374.1
大村,9R,2-1-4,7.44,50.1,372.7
児島,5R,2-1-4,10.10,36.9,372.6
蒲郡,3R,2-4-1,5.68,65.5,372.0
平和島,11R,2-1-4,8.48,43.7,370.4
大村,12R,1-4-3,12.68,29.2,370.3
下関,7R,1-3-4,10.29,35.9,369.4
蒲郡,2R,4-2-1,6.25,59.0,368.7
大村,12R,1-4-2,11.58,31.7,367.0
平和島,2R,1-2-4,3.72,98.5,366.8
唐津,7R,4-1-3,4.37,83.8,366.1
若松,7R,1-3-2,12.62,29.0,366.1
浜名湖,8R,3-1-4,6.96,52.6,366.0
江戸川,1R,1-4-5,4.25,86.0,365.5
大村,7R,1-4-2,5.24,69.2,362.6
若松,12R,1-2-4,13.37,27.1,362.4
戸田,4R,1-2-3,14.60,24.8,362.0
江戸川,10R,5-1-4,3.65,99.2,361.7
平和島,8R,4-3-1,6.67,54.1,361.0
戸田,8R,1-5-2,7.06,51.1,360.8
浜名湖,3R,1-2-3,7.74,46.2,357.5
戸田,5R,1-4-5,9.28,38.4,356.4
江戸川,1R,1-5-4,4.56,77.7,354.2
若松,11R,3-1-2,13.38,26.4,353.3
江戸川,5R,1-3-4,3.92,89.0,348.9
浜名湖,5R,1-2-4,7.88,44.3,348.9
大村,4R,1-5-2,7.55,46.2,348.6
芦屋,2R,2-1-4,4.94,70.4,347.9
平和島,7R,5-1-4,5.96,58.3,347.4
唐津,12R,3-4-1,3.89,89.0,346.3
戸田,10R,1-3-2,8.49,40.7,345.4
浜名湖,2R,2-1-4,10.45,33.0,344.7
蒲郡,5R,1-3-2,4.43,77.8,344.6
浜名湖,8R,4-1-3,8.14,42.3,344.4
下関,5R,1-5-2,13.54,25.4,344.0
蒲郡,1R,2-3-1,3.68,93.5,344.0
児島,8R,1-4-2,5.87,58.6,344.0
江戸川,8R,2-3-1,12.37,27.8,343.9
下関,5R,1-2-5,8.30,41.3,342.8
江戸川,4R,1-2-3,9.53,35.9,342.3
福岡,10R,1-6-5,4.38,77.8,341.0
戸田,11R,1-2-5,5.15,66.0,340.1
若松,2R,2-4-1,4.47,75.9,339.4
常滑,10R,4-1-3,6.86,49.1,337.0
若松,6R,1-4-6,3.99,84.3,336.6
大村,8R,1-4-2,10.78,31.2,336.3
戸田,4R,1-2-4,4.71,71.3,336.1
若松,6R,1-2-4,3.71,90.3,335.4
徳山,3R,1-4-2,6.59,50.8,334.8
戸田,6R,3-1-4,10.20,32.8,334.5
常滑,11R,2-1-3,3.37,99.1,334.3
福岡,4R,3-1-4,5.15,64.6,332.5
戸田,8R,1-2-4,6.21,53.3,331.0
大村,3R,2-1-4,12.62,26.2,330.6
戸田,12R,1-2-4,19.20,17.2,330.2
常滑,12R,1-4-2,13.58,24.3,329.9
江戸川,2R,3-2-1,5.31,62.0,329.0
江戸川,4R,1-3-2,5.46,60.2,328.8
平和島,11R,2-4-1,3.66,89.8,328.5
江戸川,8R,2-1-3,11.69,28.1,328.5
下関,6R,1-4-5,7.78,42.2,328.3
大村,9R,4-1-2,4.19,78.3,327.8
浜名湖,2R,1-2-4,5.13,63.6,326.4
江戸川,1R,5-1-4,3.86,84.4,325.6
福岡,4R,1-3-5,5.80,56.1,325.5
蒲郡,12R,4-1-2,4.29,75.9,325.3
蒲郡,10R,3-1-2,4.00,80.8,323.3
唐津,5R,2-1-4,3.34,96.6,322.9
常滑,10R,1-4-3,11.83,27.2,321.6
大村,3R,4-2-1,4.91,65.5,321.4
戸田,10R,1-4-2,4.01,80.0,320.5
浜名湖,9R,2-1-3,5.16,62.0,320.0
戸田,10R,3-1-2,5.77,55.4,319.9
江戸川,11R,1-4-3,7.12,44.9,319.8
浜名湖,2R,2-4-1,7.18,44.5,319.5
大村,7R,1-2-4,16.44,19.4,318.9
蒲郡,3R,4-1-2,4.68,68.1,318.7
若松,9R,1-2-5,23.25,13.7,318.5
大村,6R,1-5-3,10.08,31.6,318.4
芦屋,10R,1-4-2,8.19,38.8,317.9
平和島,5R,1-2-4,8.36,38.0,317.9
戸田,3R,1-3-2,3.85,82.4,317.2
下関,4R,1-2-3,10.11,31.3,316.5
江戸川,2R,2-1-3,12.08,26.1,315.4
戸田,9R,2-1-4,3.63,86.7,315.1
江戸川,1R,4-1-5,3.41,92.3,315.0
大村,10R,4-3-1,3.29,95.6,314.2
児島,8R,1-4-5,4.18,75.1,314.1
戸田,5R,1-3-4,5.42,57.7,312.7
浜名湖,9R,3-1-2,3.48,89.9,312.7
戸田,12R,1-4-2,8.27,37.8,312.4
大村,1R,1-4-3,5.98,52.2,312.3
江戸川,2R,1-3-2,5.18,60.2,311.9
浜名湖,3R,2-1-3,6.26,49.7,311.2
若松,10R,1-4-3,6.22,50.0,311.2
福岡,8R,2-4-1,4.72,65.9,311.1
戸田,7R,1-3-5,5.54,56.1,311.0
浜名湖,11R,1-5-2,9.48,32.8,310.9
児島,8R,1-2-4,5.87,52.9,310.5
児島,12R,2-1-3,6.90,44.9,309.8
戸田,3R,3-2-1,3.26,95.0,309.7
唐津,12R,3-1-4,9.26,33.2,307.6
浜名湖,6R,2-4-1,3.61,85.1,307.3
芦屋,11R,1-3-2,8.99,33.9,304.7
浜名湖,7R,1-2-4,8.95,34.0,304.4
福岡,4R,3-1-5,7.56,40.2,303.8
若松,2R,2-1-4,5.76,52.7,303.3
平和島,4R,2-4-1,3.82,79.2,302.7
唐津,10R,1-2-4,9.98,30.3,302.4
平和島,11R,2-1-5,8.79,34.4,302.3
児島,5R,2-3-1,5.04,59.9,301.8
平和島,8R,3-4-1,4.69,64.4,301.8
大村,3R,4-1-2,4.61,65.5,301.7
江戸川,4R,1-2-4,14.64,20.6,301.5
江戸川,11R,1-4-2,8.27,36.1,298.7
福岡,10R,1-2-5,4.73,63.0,298.1
徳山,11R,1-4-3,8.31,35.7,296.5
江戸川,7R,1-2-5,11.83,25.0,295.8
唐津,7R,4-2-1,3.82,77.2,295.0
江戸川,5R,3-1-4,5.77,51.1,294.7
児島,5R,2-1-3,8.44,34.9,294.6
福岡,7R,1-3-5,3.85,76.4,294.0
戸田,7R,1-3-4,5.01,58.4,292.7
芦屋,11R,2-1-3,3.98,73.4,292.3
平和島,5R,1-4-3,6.22,46.9,291.7
芦屋,8R,1-3-4,5.80,50.1,290.4
福岡,5R,2-3-1,5.22,55.6,290.3
常滑,10R,1-4-2,6.80,42.7,290.2
徳山,12R,1-4-3,13.17,22.0,289.8
蒲郡,5R,2-4-1,3.73,77.8,289.8
常滑,7R,1-2-4,3.57,81.1,289.4
若松,12R,1-4-2,10.81,26.7,288.7
下関,5R,2-1-5,4.01,71.9,288.6
平和島,4R,1-2-5,3.64,79.2,288.6
福岡,4R,1-3-2,4.33,66.6,288.3
唐津,4R,1-5-4,8.90,32.4,288.3
徳山,5R,2-4-1,3.68,78.1,287.6
徳山,12R,4-1-3,3.15,91.1,287.2
江戸川,2R,3-1-2,4.14,69.3,286.8
常滑,3R,5-2-1,3.31,86.7,286.7
徳山,8R,1-4-2,12.02,23.8,286.1
唐津,4R,1-6-5,5.06,56.5,286.0
大村,12R,4-1-3,2.92,97.7,285.7
唐津,8R,5-1-3,6.23,45.8,285.5
浜名湖,2R,2-1-3,7.15,39.9,285.4
蒲郡,8R,1-2-5,6.90,41.2,284.4
若松,4R,5-1-4,4.21,67.4,283.7
戸田,9R,1-3-4,8.01,35.4,283.5
下関,8R,3-1-2,7.48,37.9,283.3
常滑,8R,2-1-4,2.97,95.5,283.3
福岡,12R,1-4-3,14.74,19.2,282.9
児島,2R,1-6-2,5.82,48.6,282.9
戸田,6R,4-1-3,3.89,72.7,282.8
芦屋,7R,4-1-2,3.40,83.2,282.6
芦屋,10R,1-2-4,10.62,26.6,282.5
平和島,11R,1-2-4,7.51,37.6,282.4
福岡,1R,1-3-5,11.52,24.5,282.3
若松,7R,1-3-4,21.20,13.3,282.0
大村,3R,1-4-2,6.45,43.7,281.7
浜名湖,1R,1-4-3,3.93,71.4,280.7
下関,2R,1-3-2,12.28,22.8,279.9
福岡,10R,5-1-2,4.34,64.5,279.8
江戸川,12R,1-4-3,4.98,56.1,279.5
浜名湖,9R,1-2-3,5.89,47.4,279.2
戸田,10R,1-2-4,6.20,45.0,278.9
大村,6R,5-1-2,6.29,44.3,278.7
浜名湖,7R,1-3-2,4.66,59.8,278.5
児島,2R,2-1-6,3.59,77.5,278.4
芦屋,10R,2-1-4,5.15,53.9,277.8
芦屋,1R,4-1-3,3.67,75.5,277.0
福岡,9R,1-2-4,16.48,16.8,276.9
江戸川,7R,1-2-3,8.95,30.9,276.7
平和島,7R,1-5-4,8.46,32.7,276.6
戸田,6R,1-3-6,3.56,77.7,276.6
戸田,5R,4-1-2,8.43,32.8,276.4
大村,10R,4-1-2,12.33,22.4,276.2
若松,7R,3-1-2,6.61,41.7,275.8
戸田,2R,3-2-1,7.19,38.3,275.3
唐津,7R,4-3-1,3.09,89.0,274.9
戸田,7R,1-5-3,5.49,50.0,274.7
戸田,5R,1-2-4,5.01,54.8,274.4
蒲郡,1R,2-1-3,4.86,56.5,274.3
徳山,8R,1-4-3,8.36,32.7,273.5
徳山,3R,1-2-4,3.49,78.4,273.4
浜名湖,3R,3-2-1,7.31,37.3,272.8
戸田,8R,1-5-3,3.89,70.1,272.4
大村,5R,2-1-4,3.32,81.9,271.6
蒲郡,3R,4-2-1,5.21,52.0,270.7
児島,6R,4-1-2,4.61,58.6,270.4
江戸川,5R,1-3-2,11.97,22.5,269.3
福岡,5R,1-2-3,6.61,40.7,268.9
芦屋,12R,3-1-4,11.10,24.2,268.7
戸田,9R,1-2-4,7.80,34.4,268.4
福岡,10R,5-1-3,3.65,73.5,268.3
児島,8R,1-4-3,4.81,55.8,268.3
江戸川,7R,2-1-4,7.47,35.9,268.2
唐津,11R,3-1-2,7.29,36.7,267.5
福岡,5R,1-2-5,5.28,50.6,267.3
常滑,7R,2-4-3,2.82,94.6,267.0
蒲郡,12R,4-1-3,4.68,56.9,266.0
下関,9R,2-1-5,3.61,73.6,265.6
蒲郡,2R,2-4-1,4.79,55.3,265.0
常滑,9R,3-1-2,7.05,37.5,264.3
芦屋,12R,3-4-1,6.23,42.4,264.1
徳山,7R,2-3-1,6.95,38.0,264.1
下関,8R,3-2-1,2.78,94.8,263.7
児島,8R,1-5-4,3.73,70.6,263.5
浜名湖,1R,3-4-1,3.27,80.5,263.3
戸田,11R,1-5-2,4.46,58.8,262.4
福岡,4R,1-5-3,3.08,85.2,262.4
平和島,10R,3-1-2,3.99,65.7,262.2
大村,11R,3-1-5,3.17,82.6,261.8
戸田,1R,2-1-4,9.51,27.5,261.5
児島,3R,4-1-2,5.49,47.6,261.4
芦屋,11R,5-1-3,3.16,82.7,261.3
浜名湖,4R,2-1-4,6.00,43.5,261.0
芦屋,11R,1-5-3,6.36,41.0,260.9
芦屋,8R,1-3-2,3.31,78.7,260.8
福岡,7R,1-4-3,8.35,31.2,260.4
芦屋,8R,1-4-2,6.65,39.1,260.2
蒲郡,1R,2-1-4,3.54,73.3,259.8
若松,4R,1-4-5,3.64,71.3,259.8
戸田,11R,1-2-3,12.61,20.6,259.7
大村,8R,4-1-2,4.16,62.4,259.6
常滑,9R,3-2-1,5.90,43.9,259.1
常滑,12R,1-2-4,5.04,51.4,259.1
江戸川,5R,3-2-1,8.22,31.5,258.8
若松,6R,1-6-2,7.37,35.1,258.6
福岡,2R,1-5-2,4.21,61.4,258.4
下関,10R,2-1-6,2.91,88.8,258.3
平和島,11R,1-4-2,2.87,89.8,258.2
芦屋,8R,1-4-3,7.29,35.4,258.1
平和島,3R,1-2-6,2.70,95.4,257.9
常滑,10R,3-4-1,2.68,95.9,257.5
江戸川,6R,2-3-1,2.71,95.0,257.5
福岡,9R,2-1-5,3.44,74.7,257.3
福岡,10R,1-5-6,9.51,27.0,256.8
唐津,11R,1-3-2,13.98,18.3,255.8
若松,4R,5-1-2,5.26,48.5,255.3
戸田,10R,1-4-3,2.89,88.2,255.1
唐津,9R,1-3-6,5.01,50.9,254.8
児島,1R,3-1-4,3.85,66.1,254.4
平和島,7R,1-5-3,5.88,43.2,254.0
常滑,7R,3-4-1,3.90,65.0,253.5
徳山,5R,3-2-1,3.37,75.0,252.9
福岡,7R,1-3-2,5.81,43.4,252.1
浜名湖,4R,1-4-2,16.55,15.2,251.6
戸田,1R,2-1-3,6.93,36.3,251.4
戸田,7R,1-3-2,6.27,40.0,250.8
福岡,11R,1-2-5,12.22,20.5,250.4
若松,11R,2-1-3,4.35,57.6,250.3
徳山,8R,4-1-2,4.38,57.2,250.3
若松,2R,1-2-4,8.96,27.9,249.9
唐津,12R,3-1-2,9.68,25.8,249.8
福岡,6R,1-5-4,3.76,66.3,249.5
下関,2R,1-2-3,13.91,17.9,248.9
大村,6R,5-1-4,6.74,36.9,248.7
児島,2R,1-2-6,6.75,36.8,248.4
平和島,7R,1-3-5,2.78,89.4,248.3
下関,3R,6-1-3,2.70,92.1,248.2
江戸川,10R,1-3-4,2.50,99.2,247.7
江戸川,7R,2-1-3,8.23,30.1,247.6
常滑,8R,2-3-4,3.53,70.1,247.5
江戸川,10R,1-2-4,4.98,49.6,247.2
江戸川,3R,1-3-5,9.48,26.0,246.5
常滑,6R,1-2-4,2.55,96.5,246.0
福岡,7R,3-1-2,3.44,71.5,245.9
下関,6R,1-5-4,4.37,56.3,245.9
平和島,3R,1-5-2,5.37,45.7,245.4
下関,7R,1-4-3,3.93,62.4,245.2
戸田,9R,1-3-2,5.75,42.6,245.1
浜名湖,8R,1-4-3,11.84,20.7,245.0
若松,8R,1-2-5,5.86,41.8,244.9
常滑,4R,1-4-2,3.67,66.7,244.9
江戸川,2R,1-2-5,4.88,50.1,244.6
児島,7R,1-3-2,16.08,15.2,244.3
常滑,3R,2-1-5,7.18,34.0,244.3
下関,6R,1-4-2,8.50,28.7,244.1
徳山,5R,1-2-4,3.53,69.0,243.7
児島,9R,1-4-3,15.88,15.3,243.0
平和島,11R,1-5-2,3.00,80.8,242.8
常滑,7R,1-3-4,4.39,55.2,242.5
平和島,11R,1-2-5,7.79,31.1,242.1
唐津,12R,3-2-1,4.12,58.8,242.0
唐津,8R,1-5-2,5.57,43.3,241.3
平和島,3R,2-1-3,6.38,37.8,241.0
平和島,3R,1-2-4,2.96,81.3,241.0
若松,4R,1-2-5,4.97,48.5,240.9
戸田,3R,3-1-2,2.60,92.7,240.6
芦屋,6R,1-3-4,9.01,26.7,240.5
芦屋,10R,4-1-2,3.50,68.7,240.4
平和島,9R,1-4-3,3.39,71.0,240.4
平和島,6R,2-1-5,2.81,85.4,239.9
芦屋,5R,1-4-3,2.42,99.0,239.9
徳山,8R,4-1-5,2.67,89.8,239.8
常滑,4R,1-2-4,5.69,42.1,239.6
江戸川,10R,1-4-3,2.96,80.8,239.3
大村,1R,1-3-2,9.80,24.4,239.2
若松,4R,1-5-4,4.93,48.5,238.9
戸田,4R,1-2-5,4.69,50.9,238.7
江戸川,11R,2-1-4,3.41,70.0,238.6
蒲郡,6R,1-5-3,8.33,28.6,238.3
若松,3R,1-4-3,2.67,89.1,238.1
戸田,2R,1-3-5,4.31,55.2,237.8
蒲郡,7R,3-1-2,4.97,47.8,237.4
唐津,5R,4-1-2,2.94,80.8,237.3
常滑,3R,2-5-1,5.31,44.6,236.9
常滑,8R,1-2-3,7.66,30.9,236.8
浜名湖,9R,2-3-1,3.53,66.8,236.0
下関,8R,1-3-2,12.29,19.2,236.0
常滑,11R,3-1-2,3.69,63.9,235.5
平和島,9R,2-1-4,2.48,94.7,235.3
江戸川,3R,1-5-3,10.87,21.6,234.9
江戸川,6R,2-4-1,3.37,69.7,234.6
大村,5R,1-4-3,2.39,98.3,234.6
若松,5R,1-3-2,3.65,64.3,234.5
若松,9R,2-1-5,6.53,35.8,233.6
下関,2R,2-1-4,2.55,91.5,233.5
芦屋,11R,3-1-5,4.37,53.4,233.4
福岡,7R,1-3-4,13.17,17.7,233.2
大村,5R,1-2-4,6.16,37.8,232.8
戸田,6R,3-4-1,5.38,43.2,232.5
戸田,3R,2-3-1,6.02,38.6,232.4
大村,5R,4-1-6,3.31,70.2,232.4
大村,8R,4-1-5,4.14,56.1,232.3
蒲郡,7R,1-4-2,4.64,50.0,232.2
唐津,5R,2-1-3,2.71,85.6,231.8
平和島,3R,1-3-2,3.90,59.3,231.2
戸田,7R,1-4-3,4.78,48.3,230.9
蒲郡,2R,4-2-3,4.17,55.3,230.4
大村,10R,4-1-5,4.99,46.2,230.3
下関,3R,3-2-1,2.67,86.0,229.9
蒲郡,5R,2-1-3,8.24,27.9,229.8
江戸川,4R,1-4-2,9.72,23.6,229.4
戸田,1R,2-3-1,3.61,63.5,229.2
下関,1R,1-6-5,2.98,76.9,228.9
下関,5R,5-1-4,4.43,51.7,228.8
徳山,7R,5-2-1,2.87,79.6,228.2
平和島,8R,1-2-4,2.35,96.6,227.2
常滑,10R,1-2-4,4.44,51.1,227.1
若松,11R,1-3-2,21.63,10.5,227.1
戸田,9R,4-1-3,4.88,46.5,226.9
唐津,6R,4-1-3,3.13,72.5,226.7
徳山,7R,3-2-1,2.53,89.4,226.5
芦屋,6R,3-1-4,2.46,92.1,226.3
江戸川,5R,1-3-5,3.32,68.2,226.3
江戸川,7R,2-1-5,10.87,20.8,226.1
戸田,7R,1-4-5,4.68,48.3,225.9
常滑,4R,1-2-6,5.37,42.1,225.9
下関,11R,4-1-3,2.28,98.9,225.5
江戸川,4R,1-3-4,2.90,77.6,225.4
常滑,4R,1-6-2,3.40,66.1,224.9
児島,8R,1-6-4,3.48,64.6,224.7
児島,3R,4-2-1,3.07,72.8,223.8
大村,9R,2-3-4,2.49,89.5,223.2
大村,8R,1-4-5,10.73,20.8,223.1
戸田,7R,1-5-4,4.86,45.9,223.1
下関,3R,1-3-5,2.25,99.2,222.7
下関,5R,1-5-3,3.63,61.3,222.6
福岡,2R,1-3-5,8.03,27.7,222.6
蒲郡,7R,1-4-3,8.09,27.5,222.5
児島,11R,2-1-4,4.39,50.6,222.0
戸田,10R,1-3-4,3.59,61.7,221.7
徳山,5R,3-1-2,2.26,98.1,221.5
江戸川,2R,1-2-4,2.39,92.4,221.1
下関,3R,6-3-1,2.74,80.6,220.8
浜名湖,7R,1-2-5,7.37,29.9,220.5
江戸川,10R,4-1-5,2.82,78.0,220.3
常滑,8R,3-1-2,4.29,51.3,220.3
蒲郡,10R,3-2-1,2.39,92.3,220.2
福岡,5R,3-2-1,2.77,79.5,219.9
平和島,9R,5-1-4,2.90,75.8,219.8
下関,9R,2-1-4,14.95,14.7,219.8
江戸川,10R,1-5-3,4.93,44.5,219.6
戸田,5R,4-1-3,8.99,24.4,219.2
下関,2R,1-5-2,3.70,59.2,218.9
江戸川,3R,1-4-5,2.78,78.8,218.9
福岡,12R,1-4-2,9.55,22.9,218.8
福岡,2R,1-3-2,3.56,61.4,218.3
若松,2R,1-4-3,3.11,70.2,218.3
大村,6R,5-1-3,7.87,27.7,217.9
芦屋,10R,1-3-2,3.94,55.3,217.8
江戸川,2R,2-3-1,8.24,26.4,217.6
若松,6R,1-2-6,6.71,32.4,217.6
蒲郡,9R,1-5-3,4.17,52.1,217.2
常滑,4R,2-1-4,4.71,46.1,217.1
芦屋,5R,1-6-3,4.93,44.0,216.9
戸田,11R,1-3-2,17.22,12.6,216.9
蒲郡,8R,1-2-6,2.77,78.4,216.9
平和島,1R,3-1-2,6.68,32.4,216.5
大村,5R,1-6-2,3.74,57.8,216.2
浜名湖,2R,2-5-4,2.26,95.5,216.2
江戸川,8R,1-2-3,5.99,36.1,216.1
芦屋,9R,1-4-2,4.11,52.3,215.1
常滑,7R,2-1-4,3.27,65.7,214.9
唐津,8R,5-1-4,4.69,45.8,214.8
戸田,10R,3-2-1,4.28,50.2,214.8
戸田,3R,1-2-3,9.84,21.8,214.5
戸田,1R,3-2-1,2.43,88.2,214.3
下関,12R,1-3-2,13.73,15.6,214.3
児島,4R,1-5-4,2.86,74.7,213.9
徳山,10R,1-4-5,3.20,66.8,213.7
平和島,2R,4-3-2,3.22,66.3,213.3
大村,7R,1-2-5,9.65,22.1,213.3
常滑,5R,1-4-3,2.38,89.5,213.0
芦屋,9R,2-1-5,2.44,87.2,212.9
常滑,6R,1-2-5,3.46,61.5,212.7
江戸川,10R,1-3-5,3.51,60.6,212.6
若松,9R,1-4-2,3.95,53.7,212.1
徳山,3R,4-1-3,5.62,37.7,212.0
常滑,4R,2-1-3,4.36,48.6,211.8
平和島,12R,2-1-4,3.79,55.9,211.7
江戸川,1R,4-5-1,2.82,75.1,211.6
福岡,3R,3-1-6,2.35,89.7,210.9
若松,11R,3-2-1,3.66,57.6,210.9
浜名湖,5R,2-3-1,2.17,97.1,210.7
唐津,2R,1-2-3,11.20,18.8,210.6
福岡,1R,1-5-2,4.96,42.4,210.4
唐津,9R,1-3-2,11.07,19.0,210.3
平和島,3R,2-1-5,8.15,25.8,210.2
江戸川,4R,2-1-3,4.84,43.4,210.1
児島,10R,1-5-3,3.54,59.2,209.7
福岡,1R,1-5-4,2.57,81.5,209.6
下関,8R,2-1-3,3.73,56.1,209.4
下関,2R,1-2-4,7.29,28.7,209.3
常滑,2R,4-2-1,5.06,41.3,209.2
浜名湖,7R,1-2-3,7.95,26.3,209.0
江戸川,7R,2-4-1,2.16,96.9,208.9
芦屋,3R,3-1-2,2.61,80.0,208.9
平和島,12R,2-1-3,6.27,33.3,208.8
唐津,8R,5-1-2,3.34,62.6,208.8
平和島,11R,2-1-3,8.15,25.6,208.7
戸田,12R,1-2-5,8.61,24.2,208.5
若松,2R,4-1-5,2.31,90.3,208.4
福岡,11R,3-1-2,3.94,52.7,207.6
常滑,3R,2-1-4,5.64,36.8,207.5
蒲郡,1R,2-3-5,2.60,79.8,207.3
下関,10R,1-6-2,2.20,94.1,206.9
大村,12R,4-1-2,2.67,77.5,206.9
若松,1R,3-1-2,3.19,64.9,206.9
下関,10R,3-1-2,4.08,50.7,206.8
芦屋,9R,3-1-2,2.73,75.7,206.7
蒲郡,6R,1-5-4,2.97,69.5,206.6
若松,5R,2-1-4,8.13,25.4,206.6
児島,7R,1-2-3,20.44,10.1,206.4
平和島,11R,2-5-1,3.83,53.9,206.2
