場,レース,買い目,推定確率%,オッズ(取得時),回収率%
若松,6R,1-2-3,8.29,47.0,389.8
尼崎,8R,1-4-2,4.43,87.9,389.0
徳山,10R,4-1-3,7.52,51.6,388.3
若松,8R,1-3-5,4.93,78.4,386.4
宮島,4R,4-1-2,6.77,56.9,385.1
浜名湖,8R,3-1-4,5.66,68.0,384.9
丸亀,1R,1-5-4,4.18,92.1,384.9
江戸川,8R,1-3-2,7.16,53.5,383.0
常滑,12R,3-1-4,7.12,53.8,382.8
福岡,5R,2-1-5,4.62,82.6,381.6
常滑,4R,1-3-2,4.15,91.9,381.4
宮島,12R,4-1-3,6.56,57.8,379.2
江戸川,9R,1-5-4,4.42,85.7,378.4
浜名湖,10R,1-5-2,4.29,88.0,377.7
丸亀,1R,1-4-3,6.22,60.2,374.5
津,3R,2-3-1,4.13,89.6,370.0
福岡,9R,3-1-2,8.96,41.0,367.6
津,9R,2-1-3,12.07,30.4,367.1
尼崎,4R,1-4-3,4.00,90.7,363.0
津,6R,1-4-3,11.86,30.6,362.9
桐生,5R,2-1-4,4.20,86.4,362.6
浜名湖,9R,1-3-4,7.29,49.7,362.4
三国,12R,1-4-3,7.07,50.9,359.8
芦屋,8R,2-1-6,3.63,99.0,359.6
宮島,10R,4-1-3,4.39,81.9,359.5
尼崎,3R,3-1-2,3.78,95.0,358.8
津,10R,1-2-3,8.15,43.8,357.1
三国,6R,4-1-2,10.20,35.0,356.9
常滑,10R,1-2-4,16.89,21.1,356.3
江戸川,10R,1-2-4,6.69,53.2,355.9
宮島,8R,4-1-5,4.02,88.4,355.7
江戸川,5R,1-3-4,13.22,26.7,352.9
津,9R,3-2-1,3.73,94.3,351.4
尼崎,2R,1-3-2,8.82,39.7,350.4
徳山,3R,1-5-3,3.66,95.4,349.4
桐生,8R,2-1-4,4.10,85.0,348.3
桐生,8R,3-2-1,4.82,72.1,347.5
浜名湖,9R,1-4-3,4.47,77.7,347.2
江戸川,9R,1-5-2,11.90,29.1,346.3
常滑,4R,3-1-2,3.98,86.9,345.7
桐生,2R,2-1-4,6.50,53.2,345.7
福岡,7R,1-4-2,4.03,85.7,345.2
桐生,7R,4-1-2,6.94,49.7,345.1
桐生,2R,2-4-1,4.05,84.9,344.1
浜名湖,6R,2-3-1,4.16,82.6,343.9
常滑,10R,2-1-4,12.36,27.8,343.7
宮島,8R,2-1-4,4.07,84.4,343.4
尼崎,9R,1-3-2,14.57,23.5,342.3
若松,6R,1-3-2,9.22,37.1,341.9
丸亀,11R,4-1-2,7.76,44.0,341.4
江戸川,3R,1-5-2,12.15,28.1,341.3
尼崎,7R,5-1-3,4.79,71.1,340.2
尼崎,6R,2-1-4,3.61,94.2,339.8
江戸川,11R,4-1-2,7.37,46.0,339.0
尼崎,3R,2-1-3,4.45,76.0,337.9
若松,3R,5-1-2,7.11,47.5,337.9
江戸川,8R,1-3-4,6.93,48.7,337.7
桐生,4R,4-2-1,6.32,53.4,337.5
尼崎,7R,1-5-3,5.83,57.8,337.2
桐生,6R,4-2-1,5.38,62.4,335.9
浜名湖,8R,1-4-3,17.27,19.4,335.0
桐生,6R,3-2-4,3.88,86.1,333.8
若松,8R,1-2-5,7.94,42.0,333.4
宮島,11R,1-4-3,3.37,98.4,331.8
浜名湖,8R,1-3-4,13.81,24.0,331.4
若松,1R,3-1-5,3.65,90.5,330.6
常滑,7R,2-1-4,3.71,88.9,329.7
尼崎,5R,2-1-3,4.67,70.6,329.6
尼崎,3R,1-2-5,5.40,60.8,328.6
宮島,9R,1-4-3,3.92,83.5,327.5
津,11R,1-3-2,17.88,18.3,327.1
津,11R,3-1-2,7.36,44.4,327.0
尼崎,3R,1-2-3,5.78,56.3,325.6
常滑,9R,2-1-4,5.64,57.6,325.1
宮島,7R,1-2-3,6.64,48.9,324.6
尼崎,3R,2-1-5,4.16,78.0,324.2
若松,12R,4-3-1,5.52,58.5,323.2
常滑,8R,1-2-4,5.83,55.3,322.3
福岡,4R,1-3-2,3.44,93.6,322.3
丸亀,6R,1-2-5,7.55,42.6,321.7
丸亀,6R,1-3-5,3.38,95.2,321.4
津,8R,1-2-4,4.76,67.3,320.3
丸亀,11R,1-4-3,15.31,20.9,320.0
芦屋,7R,3-1-2,4.09,78.2,319.9
三国,10R,2-4-1,3.50,91.1,318.5
若松,5R,1-5-4,4.29,74.2,318.2
尼崎,11R,1-5-3,5.95,53.4,317.9
宮島,9R,1-2-3,10.59,29.8,315.5
浜名湖,5R,1-4-6,4.91,63.8,313.0
津,3R,2-4-1,9.01,34.7,312.8
津,9R,2-3-1,6.32,49.5,312.7
浜名湖,9R,1-2-3,7.78,40.1,311.9
徳山,5R,1-2-5,9.01,34.6,311.8
若松,5R,1-4-5,6.78,45.9,311.3
徳山,6R,1-4-2,6.51,47.7,310.7
宮島,6R,1-2-3,6.19,50.1,310.2
三国,12R,1-4-6,3.31,93.5,309.7
福岡,12R,2-1-5,6.09,50.7,308.6
丸亀,2R,4-1-2,8.64,35.7,308.3
尼崎,7R,1-5-2,4.64,66.1,306.7
尼崎,8R,1-2-4,6.99,43.9,306.7
津,9R,1-2-3,10.37,29.5,306.0
江戸川,9R,1-2-4,12.90,23.7,305.8
江戸川,9R,1-2-5,18.04,16.9,304.8
三国,7R,1-3-2,8.84,34.4,304.2
桐生,7R,2-1-4,5.94,51.2,304.0
常滑,12R,3-4-1,4.70,64.4,302.9
丸亀,7R,1-4-3,4.18,72.4,302.9
若松,1R,3-1-2,8.93,33.9,302.7
江戸川,8R,1-4-3,4.52,66.9,302.5
江戸川,2R,1-4-3,6.93,43.6,302.1
福岡,1R,2-1-4,3.41,88.3,301.1
芦屋,11R,2-1-4,3.26,92.0,299.8
若松,9R,2-1-3,7.29,41.1,299.5
江戸川,2R,4-1-3,4.62,64.6,298.3
三国,3R,1-4-2,9.22,32.3,297.9
徳山,11R,3-2-1,3.15,94.3,297.4
江戸川,5R,3-4-1,4.35,68.1,295.9
丸亀,10R,1-5-4,3.02,97.6,295.2
福岡,11R,1-4-2,5.23,56.2,293.9
常滑,7R,1-2-4,6.42,45.7,293.3
徳山,4R,3-1-2,3.27,89.7,293.2
丸亀,1R,1-2-5,3.55,82.4,292.6
丸亀,8R,2-1-4,4.89,59.7,291.7
常滑,4R,1-4-3,3.35,86.9,291.3
若松,1R,3-2-1,7.78,37.4,291.0
丸亀,9R,1-3-2,7.65,38.0,290.6
尼崎,9R,3-1-2,11.57,25.1,290.5
尼崎,1R,1-4-3,6.74,43.1,290.4
桐生,2R,4-2-1,3.62,80.2,290.0
三国,4R,1-5-3,10.06,28.8,289.8
尼崎,7R,3-1-5,2.97,97.4,289.1
尼崎,3R,1-5-2,4.75,60.8,289.1
三国,7R,1-5-2,6.31,45.7,288.3
若松,2R,1-4-5,3.44,83.5,287.2
宮島,2R,1-4-3,4.84,59.3,287.0
常滑,7R,2-1-5,4.00,71.5,286.0
桐生,7R,1-4-2,13.60,21.0,285.7
尼崎,2R,1-2-5,4.03,70.8,285.5
丸亀,2R,1-4-2,8.94,31.9,285.2
丸亀,2R,1-4-5,7.24,39.2,283.9
津,10R,1-3-2,3.12,91.0,283.8
尼崎,3R,2-3-1,2.99,95.0,283.8
若松,9R,3-1-2,4.56,62.2,283.5
宮島,1R,1-4-2,4.05,69.8,282.8
丸亀,4R,2-3-1,3.60,78.5,282.7
丸亀,3R,1-3-5,4.99,56.4,281.5
常滑,3R,1-4-3,6.23,45.2,281.4
尼崎,9R,2-1-3,2.98,94.3,281.4
常滑,3R,4-1-3,3.62,77.7,281.3
常滑,4R,3-2-1,2.94,95.6,280.8
常滑,5R,1-6-3,3.05,92.0,280.7
福岡,4R,4-1-3,3.40,82.5,280.4
芦屋,10R,2-4-3,3.04,92.2,280.3
江戸川,8R,3-1-2,4.53,61.8,280.0
若松,3R,1-5-2,11.40,24.5,279.2
宮島,7R,1-2-4,10.77,25.9,278.9
三国,6R,1-4-3,6.53,42.7,278.8
若松,2R,1-3-5,3.06,91.0,278.3
津,7R,1-3-2,4.54,61.1,277.6
丸亀,4R,1-2-3,5.59,49.6,277.4
宮島,6R,2-3-1,9.12,30.4,277.2
尼崎,1R,1-2-4,3.23,85.5,276.5
徳山,9R,2-1-3,6.96,39.7,276.2
尼崎,8R,2-1-3,7.02,39.3,276.1
福岡,10R,1-4-2,5.44,50.7,275.6
芦屋,11R,1-4-2,9.36,29.4,275.2
桐生,3R,1-2-4,13.16,20.9,275.1
福岡,6R,3-1-2,6.25,44.0,274.8
若松,4R,1-5-4,4.25,64.6,274.8
若松,8R,1-5-2,4.89,56.0,274.0
徳山,5R,1-5-2,5.73,47.8,273.7
丸亀,7R,1-3-2,11.84,23.1,273.5
福岡,10R,1-2-4,10.24,26.7,273.4
福岡,2R,2-1-4,5.79,47.1,272.6
宮島,2R,3-4-1,3.21,84.9,272.5
常滑,6R,1-5-4,6.97,39.1,272.4
宮島,12R,2-4-1,3.12,87.2,272.1
宮島,10R,1-5-4,3.95,68.8,271.9
浜名湖,6R,2-1-3,6.35,42.8,271.8
桐生,8R,1-2-3,17.30,15.7,271.6
若松,8R,2-1-5,2.77,98.0,271.5
江戸川,8R,1-2-3,4.71,57.4,270.5
浜名湖,3R,3-1-4,2.94,91.9,270.4
江戸川,5R,3-1-4,7.46,36.2,270.2
宮島,3R,1-3-4,3.72,72.4,269.6
津,8R,1-2-3,3.44,78.3,269.5
津,5R,1-5-4,4.18,64.4,269.4
宮島,4R,1-2-4,11.96,22.3,266.8
宮島,12R,4-1-5,5.45,48.8,265.9
三国,6R,1-4-2,11.80,22.5,265.6
芦屋,8R,4-1-2,3.64,72.8,264.9
福岡,2R,1-2-3,4.90,54.1,264.9
福岡,5R,1-5-4,3.20,82.6,264.0
桐生,3R,2-1-4,6.49,40.6,263.6
若松,10R,5-1-3,3.11,84.8,263.6
福岡,9R,3-4-1,2.81,93.7,263.3
浜名湖,8R,1-3-2,4.51,58.3,263.1
宮島,10R,1-3-4,4.28,61.4,262.9
三国,12R,2-1-4,3.43,76.5,262.7
江戸川,3R,1-5-3,5.33,49.2,262.0
浜名湖,12R,1-4-2,10.45,25.0,261.3
宮島,8R,1-4-5,7.31,35.7,261.1
浜名湖,3R,1-3-2,4.14,63.0,260.9
若松,8R,1-3-2,14.25,18.3,260.8
津,7R,1-6-3,4.78,54.5,260.7
桐生,10R,1-2-3,16.58,15.7,260.3
江戸川,9R,2-1-5,4.72,55.1,260.2
丸亀,1R,1-4-5,4.31,60.2,259.6
浜名湖,6R,1-3-2,2.69,96.3,259.2
丸亀,12R,1-4-2,18.25,14.2,259.2
浜名湖,6R,1-2-4,3.35,77.1,258.5
丸亀,3R,3-1-2,3.13,82.5,258.3
津,8R,1-2-5,14.10,18.3,258.0
津,4R,3-1-2,7.97,32.3,257.5
津,5R,1-3-5,7.89,32.6,257.3
丸亀,7R,1-3-5,7.54,34.1,257.2
芦屋,6R,1-2-5,7.47,34.4,256.9
若松,10R,1-5-4,3.99,64.3,256.6
若松,6R,3-1-2,5.45,47.0,256.3
三国,11R,3-2-1,3.12,81.9,255.9
丸亀,1R,1-4-2,4.08,62.6,255.7
常滑,9R,2-1-3,6.87,37.2,255.6
三国,1R,3-1-2,2.64,96.9,255.6
江戸川,10R,1-4-3,2.85,89.5,255.4
尼崎,2R,1-2-4,4.25,60.0,255.2
津,6R,1-4-5,3.48,73.4,255.1
丸亀,11R,1-4-2,21.43,11.9,255.1
宮島,10R,4-1-5,4.15,61.4,254.7
津,4R,3-2-1,3.34,76.3,254.5
徳山,3R,1-2-5,5.80,43.9,254.5
浜名湖,11R,2-1-5,2.95,86.4,254.5
尼崎,4R,3-1-2,3.32,76.6,254.1
徳山,5R,2-1-5,6.56,38.7,254.1
江戸川,4R,3-2-1,3.01,84.1,253.5
桐生,2R,2-1-5,2.93,86.4,253.3
津,3R,2-4-3,7.83,32.3,252.8
常滑,4R,1-3-4,4.28,59.0,252.8
桐生,10R,2-1-5,2.65,95.4,252.8
徳山,5R,1-2-4,7.24,34.9,252.7
丸亀,3R,5-3-1,2.59,97.5,252.7
津,6R,1-3-2,3.02,83.5,252.5
津,9R,1-2-4,4.34,58.2,252.5
宮島,5R,3-1-2,2.65,95.3,252.5
津,6R,1-4-2,5.28,47.7,252.1
尼崎,11R,1-3-2,3.67,68.6,252.0
宮島,8R,1-2-4,9.51,26.5,251.9
常滑,3R,1-3-4,10.54,23.9,251.8
徳山,8R,3-1-2,2.59,97.1,251.5
丸亀,9R,1-2-4,8.19,30.7,251.3
芦屋,12R,3-1-2,7.78,32.3,251.3
宮島,3R,1-4-3,5.90,42.5,250.6
徳山,10R,1-4-2,3.86,64.8,250.3
三国,7R,5-1-3,3.27,76.4,250.1
津,10R,2-1-3,6.56,38.1,249.9
丸亀,5R,4-1-2,5.03,49.6,249.3
福岡,8R,1-4-2,3.35,74.3,249.1
宮島,4R,1-3-4,5.53,45.0,249.1
宮島,7R,1-2-5,5.69,43.7,248.8
福岡,6R,1-4-3,3.08,80.7,248.5
津,3R,2-1-4,7.37,33.7,248.5
宮島,10R,1-4-5,4.77,52.1,248.4
常滑,2R,3-1-2,4.08,60.7,247.8
福岡,7R,1-3-2,2.89,85.7,247.7
浜名湖,5R,1-6-4,3.35,73.9,247.7
福岡,7R,1-4-3,4.89,50.6,247.6
常滑,9R,3-2-1,2.51,98.5,247.2
徳山,3R,1-6-5,3.09,79.8,246.8
桐生,7R,4-2-1,2.86,86.4,246.8
浜名湖,6R,1-2-3,5.13,48.1,246.8
津,9R,2-1-5,5.48,45.0,246.6
丸亀,12R,2-1-4,6.44,38.2,245.9
尼崎,3R,1-3-2,5.25,46.8,245.6
三国,1R,1-4-3,7.09,34.6,245.5
徳山,9R,3-1-2,2.77,88.2,244.7
常滑,6R,5-1-3,5.34,45.8,244.4
尼崎,10R,3-1-2,5.37,45.5,244.4
宮島,6R,2-1-3,9.93,24.6,244.4
三国,9R,1-4-3,9.39,26.0,244.2
桐生,11R,2-1-3,6.37,38.3,244.0
津,11R,2-1-3,8.87,27.5,243.9
常滑,7R,3-1-2,4.52,53.9,243.4
江戸川,4R,1-3-2,7.24,33.6,243.3
江戸川,8R,1-3-5,6.96,34.9,242.8
若松,1R,1-3-5,2.46,98.7,242.7
常滑,5R,1-6-2,2.64,92.0,242.7
江戸川,2R,1-3-4,10.36,23.4,242.5
江戸川,3R,5-1-2,6.27,38.7,242.5
浜名湖,8R,1-4-2,7.72,31.4,242.5
福岡,8R,1-5-3,2.49,97.2,242.2
福岡,12R,2-1-3,7.96,30.4,242.1
常滑,9R,2-3-1,3.56,67.8,241.7
尼崎,4R,3-1-4,5.38,44.9,241.6
宮島,6R,2-1-4,4.37,55.2,241.4
桐生,7R,2-4-1,2.72,88.7,240.9
江戸川,6R,2-3-1,5.05,47.7,240.8
丸亀,3R,1-3-2,3.14,76.6,240.3
常滑,10R,4-1-2,2.93,81.8,240.0
福岡,11R,1-3-5,3.45,69.6,239.9
桐生,9R,1-5-4,4.78,50.1,239.4
江戸川,4R,2-1-3,3.83,62.4,239.2
福岡,5R,1-3-2,2.71,88.1,238.9
徳山,10R,4-3-1,3.82,62.5,238.9
桐生,3R,4-1-2,5.41,44.1,238.8
徳山,11R,3-1-2,4.31,55.4,238.7
桐生,3R,1-4-2,11.63,20.5,238.5
尼崎,11R,1-5-2,11.63,20.5,238.4
江戸川,6R,3-2-4,3.63,65.7,238.4
尼崎,12R,1-4-3,3.21,74.1,238.1
宮島,8R,1-3-4,2.56,92.8,237.9
福岡,9R,3-4-2,3.08,77.2,237.5
芦屋,11R,1-4-3,8.57,27.7,237.5
芦屋,1R,3-1-2,3.89,60.9,237.1
尼崎,5R,1-2-3,4.03,58.8,237.0
津,5R,1-5-3,8.97,26.4,236.8
尼崎,1R,1-2-3,5.16,45.9,236.7
徳山,5R,5-1-2,3.19,74.2,236.7
常滑,4R,3-1-4,4.11,57.6,236.5
丸亀,10R,1-2-4,11.21,21.1,236.5
若松,8R,3-1-2,4.63,51.1,236.5
福岡,2R,2-1-3,3.73,63.4,236.4
浜名湖,7R,2-1-3,2.42,97.6,236.3
桐生,7R,1-2-4,12.24,19.3,236.2
芦屋,8R,2-1-4,9.09,25.9,235.4
丸亀,6R,2-1-3,3.04,77.3,235.1
若松,4R,1-3-2,3.12,75.3,235.0
常滑,7R,3-2-1,2.50,94.0,234.6
津,11R,3-2-1,2.72,86.1,234.5
桐生,12R,3-1-2,8.98,26.0,233.6
若松,9R,2-3-1,2.64,88.5,233.3
徳山,11R,2-1-3,16.51,14.1,232.8
福岡,10R,1-2-3,21.34,10.9,232.6
尼崎,8R,1-3-4,3.11,74.7,232.4
丸亀,3R,5-1-3,2.60,89.3,231.9
福岡,8R,1-2-4,2.74,84.3,231.4
若松,2R,1-5-2,3.90,58.9,229.9
三国,9R,4-1-3,5.86,39.2,229.7
芦屋,3R,1-5-2,6.92,33.1,229.0
桐生,4R,4-1-2,6.37,35.9,228.7
徳山,7R,5-2-1,3.66,62.4,228.6
桐生,8R,3-1-2,6.80,33.6,228.5
三国,5R,1-5-2,3.75,60.8,227.9
常滑,8R,1-4-2,5.77,39.5,227.8
宮島,6R,3-1-2,3.11,73.1,227.7
浜名湖,4R,1-3-2,10.33,22.0,227.3
常滑,12R,5-3-1,2.28,99.5,227.3
津,12R,1-5-2,5.13,44.2,226.7
若松,4R,1-4-5,4.26,53.2,226.6
福岡,12R,1-2-4,5.96,38.0,226.3
徳山,1R,4-3-1,3.02,74.8,225.9
若松,3R,5-2-1,3.64,62.1,225.8
宮島,4R,4-1-3,3.97,56.9,225.8
桐生,5R,4-1-2,4.63,48.8,225.8
浜名湖,3R,1-3-4,2.76,81.7,225.8
若松,3R,1-3-5,3.07,73.5,225.8
尼崎,9R,1-3-6,3.44,65.6,225.4
丸亀,12R,1-2-4,17.44,12.9,225.0
常滑,3R,3-1-2,3.48,64.7,224.9
丸亀,4R,1-3-5,6.44,34.9,224.8
芦屋,8R,1-2-6,3.79,59.2,224.6
福岡,6R,1-3-6,3.86,58.1,224.5
常滑,12R,3-5-1,4.10,54.7,224.4
尼崎,1R,1-3-2,7.39,30.3,223.8
三国,8R,3-2-1,3.72,60.2,223.7
芦屋,9R,1-4-3,4.77,46.9,223.6
丸亀,2R,4-2-1,4.60,48.6,223.6
丸亀,6R,1-2-6,5.60,39.9,223.5
徳山,8R,3-4-1,3.03,73.7,223.4
常滑,6R,1-4-5,4.59,48.6,223.2
津,9R,1-3-2,4.61,48.3,222.8
江戸川,3R,1-2-5,10.36,21.5,222.8
丸亀,11R,1-3-4,5.87,37.9,222.5
若松,4R,1-5-2,2.46,90.4,222.1
福岡,12R,3-1-2,2.92,76.0,222.0
福岡,8R,5-1-4,4.22,52.6,222.0
丸亀,11R,1-2-4,8.97,24.7,221.5
江戸川,4R,1-2-3,5.98,37.0,221.4
若松,8R,2-1-3,6.03,36.7,221.3
常滑,9R,1-2-4,6.30,35.1,221.3
常滑,3R,1-3-5,7.79,28.4,221.3
三国,6R,4-3-1,2.48,89.1,221.0
徳山,8R,4-1-3,3.05,72.4,220.9
三国,12R,1-2-4,9.13,24.2,220.9
三国,5R,1-4-3,2.97,74.3,220.5
浜名湖,2R,1-3-5,3.24,68.1,220.5
福岡,6R,2-1-3,3.93,55.9,219.5
浜名湖,3R,1-2-3,2.39,91.9,219.4
若松,3R,5-1-3,2.98,73.5,219.2
常滑,10R,1-4-2,6.36,34.4,218.9
徳山,8R,4-3-1,2.91,75.0,218.6
福岡,7R,4-3-1,2.55,85.7,218.4
福岡,11R,1-5-3,2.38,91.6,218.1
徳山,12R,1-4-3,15.90,13.7,217.8
浜名湖,5R,4-1-5,3.57,61.0,217.5
浜名湖,1R,2-1-3,4.15,52.3,217.2
福岡,2R,2-5-1,3.42,63.4,216.9
常滑,12R,3-1-5,6.41,33.8,216.8
福岡,8R,1-5-4,5.32,40.7,216.5
浜名湖,1R,3-2-1,4.46,48.5,216.3
尼崎,2R,1-2-3,11.50,18.8,216.2
福岡,11R,1-4-3,6.21,34.8,216.2
江戸川,12R,1-6-3,5.50,39.3,216.1
福岡,1R,1-2-6,4.19,51.4,215.5
津,7R,1-4-3,2.67,80.7,215.3
徳山,1R,3-1-2,2.54,84.7,215.3
津,2R,4-2-1,3.62,59.4,215.1
福岡,9R,2-3-1,5.74,37.5,215.1
若松,10R,1-5-3,10.74,20.0,214.8
三国,11R,4-3-1,3.98,53.9,214.6
桐生,10R,2-3-1,2.48,86.6,214.5
丸亀,8R,2-1-3,5.11,42.0,214.4
桐生,5R,2-1-3,2.62,81.7,214.3
浜名湖,6R,5-2-1,3.14,68.0,213.5
丸亀,3R,1-3-6,3.18,67.0,213.3
江戸川,12R,1-4-3,4.76,44.8,213.2
尼崎,4R,3-2-1,2.93,72.8,213.2
常滑,3R,1-3-2,4.39,48.5,213.1
常滑,11R,4-1-2,4.06,52.5,213.0
芦屋,8R,1-2-5,3.01,70.4,211.8
江戸川,2R,4-3-1,3.86,54.8,211.6
江戸川,1R,2-1-3,9.79,21.6,211.5
丸亀,9R,3-1-2,3.11,67.9,211.3
常滑,6R,1-4-3,3.66,57.6,211.0
桐生,10R,1-3-2,14.74,14.3,210.8
常滑,11R,3-1-2,2.36,89.3,210.6
尼崎,1R,2-1-3,3.11,67.7,210.6
常滑,9R,2-5-1,2.27,92.5,210.2
尼崎,4R,4-3-2,4.16,50.5,210.2
浜名湖,1R,2-3-1,3.51,59.9,210.0
芦屋,8R,2-1-3,4.44,47.3,210.0
常滑,9R,3-1-2,2.82,74.5,209.9
桐生,3R,4-1-3,2.30,91.1,209.9
江戸川,3R,1-5-4,5.55,37.7,209.4
丸亀,1R,1-4-6,2.54,82.4,209.3
若松,11R,3-1-2,5.27,39.6,208.9
浜名湖,2R,1-3-4,3.51,59.4,208.5
芦屋,2R,3-1-4,2.64,79.0,208.4
三国,2R,1-5-6,2.29,90.9,208.3
宮島,11R,1-3-5,8.68,24.0,208.2
丸亀,3R,1-3-4,2.72,76.6,208.2
尼崎,11R,1-3-5,4.34,48.0,208.1
津,6R,4-3-1,2.66,78.1,208.0
常滑,6R,5-1-4,2.57,80.7,207.8
江戸川,12R,1-6-4,2.34,88.7,207.7
若松,2R,5-1-2,3.10,66.8,207.4
常滑,4R,1-2-3,3.21,64.6,207.3
宮島,2R,1-4-2,2.17,95.4,207.3
芦屋,10R,4-1-2,2.77,74.8,207.3
桐生,5R,1-2-4,7.62,27.2,207.2
若松,12R,3-4-1,6.68,31.0,207.2
丸亀,2R,1-2-4,4.94,41.9,207.1
福岡,4R,1-4-3,4.70,43.8,206.0
丸亀,1R,1-3-4,6.97,29.5,205.7
桐生,2R,4-1-2,4.85,42.3,205.1
宮島,6R,2-4-1,2.95,69.4,205.0
丸亀,7R,3-1-2,3.36,61.0,204.8
江戸川,5R,4-3-1,4.92,41.6,204.6
宮島,9R,1-3-2,6.75,30.3,204.6
尼崎,6R,1-2-4,5.14,39.8,204.6
三国,3R,1-2-3,6.21,32.9,204.3
津,9R,2-1-4,5.05,40.4,204.0
丸亀,4R,2-1-3,3.90,52.3,203.7
桐生,11R,3-1-2,2.78,73.2,203.7
津,4R,3-1-4,4.97,40.9,203.3
若松,4R,1-3-4,5.40,37.6,203.2
丸亀,1R,1-2-4,3.89,52.2,203.1
三国,4R,1-5-4,5.53,36.7,202.9
若松,4R,1-2-3,2.47,82.2,202.7
徳山,10R,1-4-3,13.47,15.0,202.1
浜名湖,12R,1-2-4,22.96,8.8,202.0
桐生,8R,1-3-2,11.34,17.8,201.8
常滑,3R,3-1-4,8.34,24.2,201.7
丸亀,12R,4-1-3,2.34,86.1,201.6
桐生,12R,3-1-4,6.11,33.0,201.5
三国,1R,1-3-4,12.91,15.6,201.3
若松,12R,3-1-4,10.31,19.5,201.1
宮島,3R,1-4-2,15.70,12.8,200.9
浜名湖,4R,1-2-4,4.39,45.7,200.7
浜名湖,11R,2-1-3,3.61,55.5,200.5
宮島,6R,1-2-6,2.37,84.6,200.4
尼崎,8R,1-4-3,2.68,74.7,200.4
常滑,8R,1-3-2,8.38,23.9,200.3
丸亀,1R,1-5-3,5.50,36.4,200.3
宮島,8R,2-4-1,2.16,92.8,200.2
津,8R,2-1-4,2.50,80.2,200.2
江戸川,6R,3-1-2,2.94,68.1,200.1
若松,7R,1-2-4,4.31,46.4,199.9
福岡,3R,3-4-1,4.87,41.0,199.5
浜名湖,8R,3-4-1,2.28,87.4,199.5
若松,6R,2-3-1,2.55,78.3,199.3
津,2R,2-1-4,11.93,16.7,199.3
徳山,9R,2-5-1,2.12,93.8,199.0
江戸川,8R,4-1-3,2.23,89.2,198.9
