場,レース,買い目,推定確率%,オッズ(取得時),回収率%
平和島,2R,1-2-3,7.79,37.8,294.4
大村,1R,1-5-4,5.49,53.6,294.1
多摩川,6R,1-2-4,10.00,29.4,294.1
大村,4R,2-3-1,4.27,68.8,293.5
唐津,9R,4-3-1,4.76,61.5,292.5
江戸川,5R,1-4-3,4.50,64.9,292.0
住之江,11R,4-1-3,4.02,72.4,291.2
戸田,9R,1-4-2,5.28,54.9,290.0
江戸川,5R,1-4-5,4.03,72.0,289.9
尼崎,12R,1-2-4,11.52,25.1,289.1
戸田,9R,1-2-4,6.82,42.3,288.7
住之江,8R,1-4-2,5.21,55.3,288.0
丸亀,1R,1-4-2,3.72,77.4,287.7
平和島,8R,1-2-3,7.46,38.4,286.4
唐津,10R,4-1-2,3.08,92.7,285.8
宮島,2R,4-1-2,7.07,40.3,285.0
江戸川,10R,1-4-2,12.12,23.5,284.8
丸亀,10R,1-5-4,2.97,95.8,284.5
住之江,5R,1-3-6,7.37,38.6,284.4
宮島,12R,3-1-2,8.31,34.2,284.1
児島,7R,1-2-4,7.64,37.1,283.4
福岡,12R,4-1-2,5.47,51.7,282.8
蒲郡,2R,1-3-2,17.62,16.0,281.8
平和島,6R,1-2-4,4.72,59.7,281.8
住之江,4R,1-2-4,9.30,30.3,281.8
びわこ,3R,2-1-3,4.92,57.2,281.4
丸亀,9R,1-4-2,16.43,17.1,280.9
福岡,11R,2-1-3,9.64,29.1,280.6
尼崎,12R,2-1-4,3.11,90.1,280.5
唐津,12R,5-1-2,2.98,93.9,280.3
多摩川,4R,2-3-1,4.25,66.0,280.3
蒲郡,11R,2-1-4,2.81,99.2,278.6
福岡,5R,1-5-3,4.68,59.3,277.3
多摩川,4R,3-2-1,3.88,71.2,276.6
尼崎,11R,1-3-6,4.06,68.0,276.2
唐津,4R,5-1-4,2.80,98.7,276.2
丸亀,6R,1-5-3,3.17,86.9,275.6
尼崎,1R,1-4-3,7.52,36.6,275.3
蒲郡,5R,3-2-1,4.93,55.8,275.1
蒲郡,7R,2-1-3,3.01,91.4,274.8
唐津,6R,1-3-5,5.14,53.4,274.3
江戸川,7R,1-3-4,6.09,45.0,274.1
福岡,6R,1-4-3,4.16,65.9,273.9
大村,8R,2-1-4,3.52,77.9,273.8
大村,11R,1-4-5,4.26,64.2,273.8
丸亀,2R,1-5-4,2.77,98.6,273.3
多摩川,9R,5-1-3,2.97,91.9,273.2
住之江,12R,1-4-2,11.23,24.3,272.8
住之江,2R,1-2-3,9.11,29.9,272.5
丸亀,8R,2-1-4,5.09,53.4,271.9
多摩川,10R,4-1-3,4.45,61.0,271.5
福岡,10R,3-1-5,6.14,44.2,271.4
大村,11R,1-4-2,5.46,49.7,271.3
江戸川,10R,1-3-4,3.92,69.2,270.9
児島,9R,1-2-3,11.48,23.6,270.9
平和島,8R,1-4-3,4.87,55.6,270.9
丸亀,10R,4-1-5,2.83,95.8,270.8
丸亀,2R,3-1-4,5.49,49.3,270.5
江戸川,8R,1-2-3,11.95,22.6,270.2
戸田,6R,4-5-1,3.18,84.9,270.2
江戸川,11R,1-3-2,21.73,12.4,269.4
戸田,11R,3-2-1,4.38,61.5,269.2
びわこ,9R,1-5-2,3.27,81.8,267.3
住之江,2R,1-5-2,3.59,74.3,267.1
児島,9R,3-1-2,3.05,87.5,266.9
戸田,10R,4-1-3,7.21,37.0,266.9
びわこ,10R,4-2-1,3.61,73.9,266.7
大村,1R,1-5-2,2.88,92.5,266.7
平和島,7R,1-2-4,3.43,77.7,266.2
びわこ,3R,3-2-1,2.85,93.4,265.9
蒲郡,5R,3-1-4,3.14,84.7,265.8
多摩川,7R,4-1-5,3.17,83.7,265.4
びわこ,8R,1-4-2,8.78,30.2,265.1
平和島,3R,4-3-1,9.23,28.7,265.0
宮島,4R,1-4-2,11.77,22.5,264.9
平和島,2R,1-4-3,4.78,55.4,264.8
丸亀,2R,1-3-5,3.86,68.5,264.4
江戸川,7R,1-4-6,5.53,47.7,263.7
宮島,6R,1-3-2,3.65,72.2,263.6
丸亀,4R,2-4-1,3.72,70.8,263.5
蒲郡,8R,1-5-3,7.63,34.5,263.2
多摩川,7R,1-5-4,3.97,66.2,263.1
住之江,6R,1-4-5,3.22,81.7,262.8
丸亀,7R,1-3-5,5.12,51.3,262.6
戸田,11R,3-1-2,4.42,59.4,262.4
児島,6R,1-2-5,3.74,70.1,262.4
唐津,5R,4-1-3,3.82,68.5,261.4
大村,12R,1-2-5,3.34,78.3,261.4
児島,7R,2-1-4,5.25,49.8,261.2
蒲郡,1R,1-4-2,3.67,71.2,261.1
江戸川,7R,1-4-2,4.00,65.2,260.8
丸亀,9R,1-5-4,5.26,49.5,260.6
蒲郡,10R,2-1-4,3.91,66.4,259.4
宮島,2R,1-4-3,2.74,94.5,259.0
丸亀,10R,4-1-2,5.83,44.4,258.9
びわこ,10R,2-4-1,2.96,87.3,258.6
蒲郡,2R,1-2-3,16.35,15.8,258.3
宮島,9R,1-2-5,2.62,98.6,258.1
唐津,12R,1-5-4,5.30,48.7,257.9
平和島,7R,1-3-4,2.78,92.6,257.3
大村,1R,1-4-5,9.37,27.4,256.6
児島,10R,3-1-2,3.23,79.4,256.5
戸田,6R,4-1-5,3.90,65.7,256.1
児島,3R,1-5-3,3.56,72.0,256.1
住之江,12R,2-1-4,3.56,71.8,255.8
戸田,12R,2-3-1,4.68,54.5,255.2
びわこ,2R,1-5-3,4.08,62.5,254.9
戸田,6R,1-4-3,3.60,70.6,254.1
住之江,7R,2-3-1,4.17,60.6,252.8
平和島,9R,1-5-6,6.59,38.3,252.5
丸亀,11R,1-3-2,5.62,44.9,252.3
大村,11R,1-4-3,10.35,24.3,251.6
戸田,11R,1-2-3,8.83,28.5,251.5
唐津,12R,1-5-3,5.26,47.7,250.9
多摩川,3R,4-1-2,4.42,56.7,250.5
蒲郡,4R,4-2-3,3.08,81.3,250.3
多摩川,8R,4-1-3,2.60,96.2,250.3
蒲郡,4R,3-4-2,2.92,85.8,250.2
戸田,9R,3-1-4,2.79,89.5,250.1
多摩川,12R,2-1-6,3.04,82.3,250.0
江戸川,4R,1-4-2,4.48,55.8,250.0
大村,12R,2-1-3,3.63,68.9,249.9
大村,2R,1-3-5,2.80,89.2,249.8
尼崎,11R,1-5-3,6.21,40.2,249.7
戸田,6R,4-1-2,2.90,86.0,249.7
平和島,7R,1-5-3,6.43,38.8,249.3
宮島,2R,1-4-2,6.60,37.6,248.0
蒲郡,4R,4-3-2,3.61,68.6,247.7
唐津,1R,2-1-3,4.78,51.6,246.5
宮島,6R,1-2-3,8.09,30.4,246.0
丸亀,5R,2-1-5,4.83,50.8,245.5
尼崎,10R,1-3-4,5.66,43.3,245.3
蒲郡,6R,1-3-4,3.83,64.0,245.1
大村,1R,1-2-5,3.38,72.5,244.8
福岡,4R,3-2-1,3.66,66.9,244.6
平和島,6R,2-4-1,2.81,86.9,244.5
大村,4R,2-1-3,3.03,80.7,244.3
丸亀,5R,1-2-5,5.41,45.1,244.2
児島,6R,2-4-1,2.73,89.2,243.4
尼崎,9R,1-4-5,5.14,47.2,242.6
戸田,2R,1-4-2,2.53,95.9,242.4
唐津,7R,1-5-4,8.99,26.9,241.9
蒲郡,5R,1-3-4,2.75,88.0,241.7
大村,7R,2-1-6,2.92,82.8,241.4
びわこ,8R,1-2-3,7.08,34.1,241.3
平和島,9R,1-2-5,9.14,26.3,240.4
児島,4R,1-4-3,9.02,26.6,239.9
住之江,6R,1-5-4,4.01,59.8,239.8
児島,8R,1-2-5,4.77,50.3,239.8
戸田,8R,1-2-5,4.06,59.0,239.7
平和島,8R,4-1-2,5.20,46.0,239.2
大村,7R,2-1-4,8.22,29.1,239.1
児島,6R,1-4-3,2.43,98.2,238.9
蒲郡,7R,2-1-4,3.08,77.5,238.8
丸亀,6R,5-1-3,2.84,84.0,238.7
尼崎,6R,2-1-4,3.64,65.5,238.5
児島,10R,2-1-4,3.36,71.0,238.2
児島,11R,2-1-3,4.32,55.0,237.6
福岡,7R,2-1-3,5.71,41.6,237.6
びわこ,10R,4-1-2,6.09,38.9,237.0
蒲郡,10R,1-6-4,2.67,88.5,236.4
多摩川,7R,3-1-4,2.90,81.6,236.3
蒲郡,8R,3-1-2,5.54,42.6,236.1
児島,11R,1-3-2,12.49,18.9,236.1
蒲郡,7R,1-2-3,8.77,26.9,235.9
大村,6R,4-1-5,6.09,38.6,235.0
江戸川,12R,1-2-4,16.09,14.6,235.0
平和島,9R,1-5-3,10.11,23.2,234.6
江戸川,8R,1-2-4,6.01,39.0,234.3
多摩川,7R,1-4-5,5.83,40.1,233.9
江戸川,8R,3-1-2,5.90,39.5,233.0
児島,4R,4-1-3,5.36,43.3,232.3
戸田,12R,2-1-5,8.20,28.3,232.0
蒲郡,1R,1-2-4,3.05,76.0,231.8
戸田,6R,4-3-1,6.19,37.4,231.4
唐津,6R,4-3-1,2.46,93.9,231.4
住之江,5R,1-4-2,2.90,79.7,231.0
住之江,10R,2-1-3,6.79,34.0,230.8
江戸川,6R,2-4-1,9.12,25.3,230.7
戸田,5R,1-2-4,4.17,55.3,230.7
びわこ,12R,2-1-4,7.07,32.6,230.6
蒲郡,6R,1-4-2,2.64,87.2,230.5
福岡,4R,3-1-2,3.89,59.2,230.0
唐津,7R,5-1-4,3.93,58.3,229.4
唐津,11R,2-1-3,7.21,31.8,229.2
児島,5R,1-5-4,2.36,97.1,229.0
江戸川,4R,1-4-3,7.55,30.3,228.9
多摩川,1R,3-5-1,2.44,93.5,228.6
住之江,4R,1-4-5,5.83,39.2,228.5
丸亀,7R,1-2-3,5.67,40.3,228.5
多摩川,7R,4-1-6,2.37,96.5,228.4
住之江,3R,4-1-3,5.13,44.5,228.4
びわこ,11R,1-2-5,19.34,11.8,228.2
丸亀,10R,1-3-4,6.78,33.6,227.9
唐津,12R,1-5-2,8.25,27.6,227.7
住之江,2R,1-3-2,9.90,23.0,227.7
児島,4R,1-3-5,2.37,95.8,227.4
住之江,8R,2-1-4,11.97,19.0,227.3
宮島,11R,1-4-3,6.12,37.1,227.1
丸亀,12R,1-2-5,9.87,23.0,227.0
児島,2R,1-5-4,3.78,60.0,227.0
戸田,1R,2-1-3,3.45,65.8,226.9
住之江,4R,4-1-2,7.88,28.8,226.9
大村,12R,1-2-4,7.13,31.8,226.8
江戸川,7R,1-6-4,6.19,36.6,226.6
丸亀,2R,1-5-3,2.66,85.0,226.5
大村,7R,1-2-6,4.76,47.5,226.3
唐津,3R,1-5-4,11.41,19.8,225.9
蒲郡,6R,1-2-4,3.21,70.2,225.3
唐津,5R,4-1-2,2.38,94.5,225.0
平和島,8R,2-1-4,6.71,33.5,224.8
大村,1R,1-4-3,8.78,25.6,224.7
平和島,11R,2-1-3,11.24,20.0,224.7
尼崎,6R,4-1-2,5.89,38.1,224.5
唐津,11R,2-3-1,6.09,36.9,224.5
児島,11R,1-2-3,8.53,26.3,224.4
大村,10R,1-3-2,7.32,30.6,224.0
大村,4R,1-3-2,3.34,66.9,223.6
住之江,9R,1-4-2,8.26,27.0,223.0
福岡,4R,4-1-3,2.61,85.3,222.9
唐津,3R,1-4-5,9.81,22.7,222.8
尼崎,5R,4-1-2,6.87,32.4,222.7
児島,8R,1-5-2,7.39,30.1,222.5
戸田,12R,2-5-1,5.31,41.9,222.4
びわこ,2R,1-5-2,4.43,50.2,222.2
丸亀,4R,2-1-4,6.66,33.3,221.9
戸田,8R,5-3-1,2.34,95.0,221.9
丸亀,4R,1-2-5,2.76,80.4,221.9
多摩川,4R,2-3-5,2.66,83.3,221.7
住之江,9R,1-2-3,14.30,15.5,221.6
江戸川,8R,1-3-5,2.66,83.0,220.8
尼崎,8R,1-3-4,5.24,42.1,220.8
多摩川,7R,1-3-4,6.20,35.6,220.6
多摩川,8R,3-1-4,2.82,78.2,220.6
鳴門,11R,2-1-3,4.10,53.8,220.5
住之江,8R,4-2-1,2.89,76.3,220.5
蒲郡,6R,1-4-5,2.37,92.9,220.4
多摩川,11R,1-4-2,5.55,39.7,220.3
多摩川,4R,5-1-2,2.59,85.2,220.3
丸亀,11R,1-2-3,15.39,14.3,220.1
江戸川,5R,1-5-4,3.39,64.9,219.9
蒲郡,2R,3-1-2,5.99,36.7,219.9
蒲郡,11R,2-3-1,2.32,94.7,219.9
蒲郡,6R,1-5-4,2.75,80.0,219.8
尼崎,10R,1-3-5,3.63,60.5,219.7
多摩川,9R,3-5-1,2.95,74.6,219.7
鳴門,4R,2-1-3,4.01,54.8,219.6
びわこ,12R,3-1-2,2.55,86.1,219.5
鳴門,3R,3-1-4,5.46,40.2,219.4
戸田,10R,1-3-4,7.64,28.7,219.2
鳴門,7R,1-2-5,3.01,72.8,218.9
戸田,8R,1-5-2,4.50,48.6,218.9
平和島,10R,3-1-2,3.64,60.1,218.7
大村,2R,1-5-3,2.34,93.3,218.5
戸田,11R,1-3-2,5.87,37.2,218.2
児島,6R,4-1-2,2.93,74.4,217.9
住之江,11R,1-4-3,10.57,20.6,217.8
福岡,1R,3-1-4,6.99,31.1,217.5
多摩川,1R,3-1-4,4.62,47.0,217.2
丸亀,10R,1-4-2,11.53,18.8,216.7
尼崎,7R,1-3-6,5.84,37.1,216.7
蒲郡,4R,1-4-2,3.79,57.2,216.6
鳴門,2R,1-2-4,5.08,42.6,216.6
蒲郡,1R,3-1-4,6.48,33.4,216.5
びわこ,1R,1-4-3,11.89,18.2,216.5
唐津,9R,4-1-3,4.82,44.9,216.4
多摩川,9R,2-1-3,4.14,52.2,216.3
児島,2R,1-4-6,4.58,47.1,215.8
多摩川,2R,1-5-4,7.92,27.2,215.4
児島,2R,4-1-3,5.38,40.0,215.1
大村,7R,2-1-3,8.15,26.4,215.0
戸田,8R,5-1-3,2.97,72.3,215.0
びわこ,10R,4-1-3,3.06,70.3,214.8
蒲郡,7R,1-3-2,6.39,33.6,214.7
唐津,11R,3-2-1,6.46,33.2,214.6
尼崎,3R,4-1-2,4.81,44.6,214.4
宮島,6R,4-2-1,2.16,99.0,214.3
住之江,6R,4-1-5,2.36,90.8,214.1
住之江,2R,2-1-3,5.39,39.7,214.1
戸田,10R,1-6-4,2.74,78.0,213.9
戸田,1R,3-1-2,4.95,43.2,213.7
尼崎,9R,1-2-4,6.89,31.0,213.5
福岡,4R,4-1-2,4.24,50.4,213.5
尼崎,10R,1-5-4,9.57,22.3,213.4
唐津,3R,5-1-4,3.11,68.4,212.7
戸田,7R,4-1-3,3.37,63.1,212.4
平和島,9R,1-6-2,2.60,81.7,212.1
平和島,11R,2-3-1,3.64,58.2,212.1
唐津,6R,3-4-1,3.27,64.8,211.6
丸亀,3R,1-3-2,3.20,66.1,211.5
宮島,10R,1-5-3,3.09,68.4,211.4
平和島,2R,1-3-4,8.87,23.8,211.1
鳴門,11R,3-2-1,2.25,93.9,211.0
住之江,3R,1-4-2,3.48,60.6,211.0
唐津,4R,4-1-5,2.43,86.7,210.8
丸亀,12R,1-5-2,5.49,38.4,210.8
大村,2R,3-2-1,2.87,73.3,210.6
児島,9R,2-1-3,4.49,46.9,210.5
戸田,5R,1-3-4,14.03,15.0,210.4
多摩川,3R,4-2-1,2.78,75.5,210.3
多摩川,12R,3-2-1,2.13,98.8,210.1
丸亀,3R,3-1-4,3.60,58.3,209.9
平和島,5R,1-5-3,10.73,19.5,209.3
宮島,5R,5-1-4,2.68,77.9,208.9
福岡,2R,1-5-2,5.91,35.3,208.8
鳴門,12R,1-3-2,10.33,20.2,208.7
児島,10R,1-3-4,5.03,41.5,208.7
戸田,12R,3-2-1,2.68,78.0,208.7
戸田,9R,4-1-2,2.63,79.3,208.6
戸田,8R,2-1-5,3.91,53.3,208.3
尼崎,1R,4-1-3,4.30,48.4,208.1
大村,9R,1-2-6,4.67,44.5,207.7
尼崎,8R,1-4-2,3.07,67.6,207.6
福岡,1R,1-4-3,12.27,16.9,207.4
尼崎,9R,1-5-4,4.46,46.5,207.3
丸亀,7R,1-6-3,4.58,45.1,206.7
平和島,4R,4-3-1,2.26,91.5,206.7
丸亀,7R,1-5-3,4.12,50.1,206.4
住之江,1R,2-1-3,7.32,28.2,206.4
戸田,7R,1-5-4,8.00,25.8,206.3
住之江,9R,1-2-4,15.83,13.0,205.8
びわこ,12R,2-4-1,3.06,67.2,205.5
尼崎,7R,1-5-3,4.90,41.9,205.3
江戸川,4R,4-1-3,2.50,82.2,205.3
戸田,7R,3-1-4,2.54,80.9,205.3
丸亀,6R,5-1-4,2.84,72.0,204.6
児島,3R,1-4-3,3.22,63.5,204.2
住之江,3R,1-4-3,9.36,21.8,204.1
戸田,11R,2-3-1,5.76,35.4,204.0
蒲郡,11R,4-2-1,2.28,89.3,203.8
唐津,2R,2-1-4,3.49,58.3,203.7
福岡,10R,1-3-2,20.15,10.1,203.5
鳴門,6R,1-3-5,2.42,84.2,203.4
住之江,4R,1-5-4,3.23,63.0,203.4
鳴門,1R,1-6-2,3.45,59.0,203.3
戸田,11R,2-1-3,8.75,23.2,203.1
多摩川,8R,1-5-3,3.46,58.6,202.7
蒲郡,5R,1-3-2,7.45,27.2,202.7
大村,8R,2-1-5,2.32,87.3,202.6
江戸川,5R,1-4-2,2.73,74.3,202.6
江戸川,6R,2-1-4,6.30,32.1,202.1
丸亀,7R,1-3-6,5.55,36.4,202.1
大村,12R,1-4-2,5.43,37.2,202.0
平和島,10R,2-1-3,7.06,28.5,201.1
びわこ,11R,2-1-5,5.44,36.9,200.7
児島,7R,1-4-2,2.94,68.1,200.5
江戸川,9R,1-4-3,10.33,19.4,200.5
平和島,1R,3-1-2,2.42,82.7,200.5
鳴門,11R,2-3-1,2.03,98.5,200.4
平和島,9R,1-2-6,3.08,65.0,200.2
住之江,5R,1-2-5,2.21,90.6,200.0
戸田,5R,1-4-3,20.00,10.0,200.0
平和島,10R,2-4-1,2.07,96.5,199.8
平和島,6R,2-1-4,3.73,53.6,199.7
平和島,7R,1-4-2,2.98,66.9,199.5
多摩川,2R,1-4-5,10.49,19.0,199.3
福岡,8R,1-3-5,5.12,38.9,199.3
住之江,4R,2-1-4,4.74,42.0,199.1
戸田,12R,5-2-1,3.10,64.2,198.9
尼崎,1R,1-4-5,2.32,85.8,198.9
福岡,11R,1-4-2,3.72,53.4,198.8
大村,9R,2-1-4,11.83,16.8,198.7
児島,12R,1-4-2,8.71,22.8,198.6
蒲郡,2R,2-1-3,5.41,36.7,198.5
児島,8R,1-5-6,2.09,95.0,198.4
びわこ,3R,3-1-2,5.54,35.8,198.4
福岡,8R,1-3-4,7.43,26.7,198.3
鳴門,6R,3-1-4,2.23,89.0,198.3
平和島,5R,3-1-5,3.25,61.0,198.0
びわこ,12R,2-1-3,4.58,43.2,197.8
びわこ,7R,1-2-5,2.83,69.8,197.8
福岡,10R,1-5-3,5.58,35.4,197.6
戸田,3R,2-3-1,8.48,23.3,197.5
蒲郡,8R,1-2-3,9.87,20.0,197.5
宮島,9R,1-4-5,3.30,59.9,197.4
尼崎,12R,1-5-4,4.79,41.2,197.2
住之江,1R,3-1-2,7.33,26.9,197.1
住之江,8R,1-3-2,3.74,52.7,197.1
宮島,9R,1-2-4,13.05,15.1,197.1
江戸川,11R,1-2-3,17.73,11.1,196.8
尼崎,11R,3-1-5,4.10,48.0,196.8
多摩川,10R,1-4-3,6.57,29.9,196.3
大村,3R,3-1-4,5.24,37.4,196.1
戸田,6R,1-4-5,2.22,88.2,195.9
鳴門,10R,1-2-3,7.26,27.0,195.9
戸田,8R,2-5-1,4.12,47.5,195.7
江戸川,4R,1-4-5,7.79,25.1,195.6
平和島,11R,2-1-5,5.70,34.3,195.5
住之江,3R,3-2-1,2.24,87.3,195.4
平和島,5R,5-1-4,2.51,77.7,195.3
江戸川,6R,1-4-2,4.22,46.3,195.2
戸田,9R,2-1-3,5.56,35.1,195.1
丸亀,6R,1-3-5,2.01,97.0,195.1
大村,9R,1-4-2,2.19,89.1,195.0
蒲郡,2R,1-4-3,2.24,86.7,194.3
