場,レース,買い目,推定確率%,オッズ(取得時),回収率%
児島,3R,3-1-2,4.35,76.3,331.9
浜名湖,12R,2-4-1,3.95,83.8,331.4
蒲郡,9R,1-2-5,3.53,93.9,331.1
常滑,8R,1-4-2,13.35,24.7,329.7
戸田,9R,1-4-3,4.19,78.6,329.6
児島,4R,1-3-4,7.04,46.8,329.4
蒲郡,3R,3-1-2,3.73,88.1,328.9
唐津,4R,1-2-3,3.46,95.0,328.8
若松,10R,3-1-4,12.84,25.6,328.7
浜名湖,4R,1-4-3,8.11,40.5,328.6
桐生,9R,4-2-1,3.58,91.7,328.4
唐津,7R,1-4-3,3.94,83.2,327.6
平和島,5R,1-2-5,6.22,52.5,326.6
平和島,8R,1-4-2,13.78,23.7,326.5
下関,1R,1-2-3,21.91,14.9,326.4
常滑,11R,1-5-2,5.51,59.1,325.4
若松,10R,4-1-3,9.40,34.6,325.2
平和島,11R,1-4-3,9.80,32.9,322.4
戸田,9R,1-2-4,4.62,69.8,322.3
浜名湖,8R,1-3-4,4.39,73.4,322.2
桐生,10R,2-1-3,5.01,64.2,321.6
下関,2R,3-1-4,5.46,58.8,321.3
桐生,6R,2-1-4,4.48,71.6,321.0
浜名湖,7R,1-4-2,7.00,45.8,320.4
児島,10R,3-1-2,4.32,74.1,319.7
下関,8R,1-2-3,12.01,26.6,319.6
桐生,7R,1-2-3,8.26,38.7,319.5
蒲郡,12R,3-1-2,7.23,44.1,319.0
若松,6R,1-2-3,8.42,37.9,319.0
児島,9R,4-1-3,4.33,73.7,319.0
江戸川,4R,1-5-3,3.36,94.8,319.0
平和島,4R,1-2-3,6.60,48.3,318.8
江戸川,8R,1-3-2,8.36,38.1,318.4
浜名湖,12R,2-3-1,7.15,44.5,318.1
唐津,5R,1-3-2,10.45,30.4,317.7
桐生,10R,2-1-6,4.10,77.4,317.0
桐生,7R,1-4-3,4.58,69.1,316.2
常滑,9R,2-1-3,6.79,46.5,315.7
福岡,8R,4-1-3,3.25,97.1,315.3
下関,5R,3-1-4,3.60,87.6,315.1
常滑,3R,2-1-5,8.17,38.5,314.7
江戸川,10R,4-1-2,6.07,51.8,314.4
戸田,9R,1-4-5,4.74,65.7,311.5
大村,4R,1-4-3,12.83,24.2,310.4
江戸川,12R,4-1-2,4.67,66.3,309.6
下関,7R,1-2-5,4.53,68.3,309.5
江戸川,4R,1-3-5,3.14,98.4,309.1
平和島,7R,3-1-4,6.11,50.5,308.5
福岡,10R,1-4-3,7.32,42.1,308.3
平和島,9R,1-2-4,14.21,21.7,308.3
桐生,1R,1-2-3,8.86,34.7,307.5
戸田,11R,1-2-3,11.29,27.2,307.0
児島,12R,2-1-3,7.86,39.0,306.5
福岡,5R,1-3-6,6.07,50.4,306.0
芦屋,1R,1-5-3,4.56,66.5,303.2
尼崎,8R,3-1-2,6.73,45.0,303.0
蒲郡,7R,4-1-3,3.64,83.1,302.6
江戸川,9R,1-5-4,4.85,62.2,301.9
平和島,11R,1-4-5,4.80,62.9,301.8
若松,10R,3-4-1,11.09,27.2,301.8
江戸川,12R,1-4-5,17.93,16.8,301.2
常滑,10R,4-1-3,3.19,94.3,300.8
常滑,1R,3-1-2,3.78,79.4,300.3
戸田,9R,1-2-3,5.31,56.4,299.6
江戸川,7R,4-1-2,6.00,49.9,299.4
尼崎,2R,4-2-1,3.48,86.1,299.3
戸田,3R,1-5-3,5.99,49.8,298.5
江戸川,11R,1-4-2,3.49,85.5,298.5
平和島,11R,1-2-4,6.75,44.2,298.3
桐生,6R,1-2-3,20.85,14.3,298.1
尼崎,5R,1-3-4,10.68,27.8,296.8
桐生,8R,1-5-3,5.59,53.0,296.2
桐生,7R,1-3-2,14.58,20.3,296.0
若松,11R,1-4-2,14.76,20.0,295.1
平和島,4R,1-3-2,10.80,27.3,294.9
戸田,5R,1-3-4,4.86,60.6,294.7
江戸川,8R,3-1-2,6.80,43.3,294.4
常滑,11R,1-2-5,6.84,43.0,294.1
江戸川,5R,1-5-4,8.19,35.8,293.4
常滑,9R,2-3-1,5.42,54.0,292.6
江戸川,12R,1-5-4,8.32,35.1,292.1
桐生,3R,1-6-5,4.92,59.3,291.8
福岡,2R,1-4-3,14.35,20.3,291.2
下関,7R,1-3-6,3.10,94.0,291.2
下関,3R,3-4-1,5.13,56.7,290.8
下関,9R,3-1-2,6.47,44.9,290.4
大村,2R,5-1-3,3.18,91.3,290.3
下関,9R,1-5-3,5.44,53.3,289.9
芦屋,9R,4-1-2,6.26,46.3,289.9
平和島,10R,2-1-4,6.47,44.8,289.8
下関,3R,4-1-2,3.14,92.2,289.7
大村,7R,3-1-4,5.05,57.3,289.2
蒲郡,2R,1-4-3,5.30,54.5,288.7
戸田,3R,1-5-4,3.59,80.2,288.2
下関,6R,1-4-2,5.78,49.8,287.8
江戸川,8R,1-5-3,3.70,77.7,287.7
浜名湖,6R,2-1-4,6.43,44.7,287.5
大村,3R,2-1-4,7.01,41.0,287.5
戸田,11R,1-3-2,8.09,35.4,286.4
江戸川,6R,1-4-3,3.45,83.0,286.1
下関,1R,1-4-2,4.61,61.9,285.4
下関,1R,2-1-4,2.99,95.3,284.9
芦屋,7R,2-1-4,4.85,58.7,284.5
児島,9R,1-3-4,18.40,15.4,283.4
戸田,7R,1-2-3,14.91,19.0,283.3
平和島,2R,1-3-2,13.93,20.3,282.8
浜名湖,6R,1-4-2,3.25,86.8,282.5
戸田,5R,1-4-2,14.94,18.9,282.4
平和島,5R,2-1-4,5.37,52.5,281.9
蒲郡,11R,4-1-3,3.66,76.8,281.1
江戸川,3R,3-2-1,8.26,34.0,280.8
若松,7R,1-3-4,12.71,22.0,279.6
福岡,5R,1-6-4,3.01,92.9,279.5
芦屋,2R,4-1-3,8.90,31.4,279.5
下関,4R,1-2-5,4.41,63.2,279.0
尼崎,10R,1-4-2,6.01,46.4,278.8
常滑,7R,2-1-4,3.76,73.8,277.4
下関,9R,1-2-3,5.53,50.2,277.4
若松,1R,2-1-4,5.34,51.9,277.4
平和島,5R,4-1-2,2.96,93.6,277.0
常滑,7R,2-1-3,10.74,25.8,277.0
戸田,9R,1-5-4,5.20,53.2,276.7
尼崎,2R,4-1-2,4.88,56.7,276.5
桐生,11R,3-2-1,4.30,64.3,276.4
戸田,5R,1-4-5,10.20,27.1,276.4
児島,5R,1-5-4,4.31,63.9,275.4
戸田,10R,3-1-4,4.31,63.9,275.3
唐津,12R,1-2-5,4.57,60.0,274.3
桐生,5R,1-2-4,11.43,24.0,274.2
下関,2R,1-2-3,6.00,45.7,274.0
常滑,10R,1-4-3,4.36,62.9,274.0
平和島,1R,1-4-2,3.14,87.2,273.6
児島,4R,1-4-2,5.67,48.1,272.7
江戸川,8R,1-3-4,4.22,64.6,272.7
戸田,2R,1-2-3,5.16,52.8,272.6
常滑,5R,1-2-3,13.03,20.9,272.4
下関,11R,2-1-4,4.99,54.6,272.3
福岡,2R,4-1-2,3.93,69.2,272.2
平和島,1R,1-4-3,3.27,83.2,272.0
蒲郡,12R,2-1-3,5.60,48.5,271.6
平和島,12R,1-4-3,6.96,39.0,271.4
芦屋,6R,2-3-1,2.86,94.9,271.3
平和島,8R,1-3-4,5.75,47.0,270.5
福岡,2R,1-4-5,7.09,38.1,270.3
児島,6R,5-2-1,2.73,98.9,270.0
江戸川,9R,1-5-2,8.68,31.1,270.0
桐生,1R,3-1-2,4.10,65.8,269.9
若松,1R,1-2-4,5.87,45.9,269.6
常滑,7R,1-3-4,3.02,89.0,269.2
若松,1R,2-1-3,6.06,44.4,269.0
唐津,7R,1-3-4,8.15,33.0,268.8
福岡,9R,1-5-3,6.21,43.3,268.8
江戸川,8R,1-3-5,8.53,31.5,268.6
大村,7R,3-1-2,7.85,34.2,268.5
福岡,2R,1-4-2,6.50,41.3,268.4
平和島,11R,1-3-4,7.57,35.4,268.1
唐津,5R,3-1-2,18.05,14.8,267.2
若松,4R,1-5-4,2.90,92.1,266.9
児島,8R,2-1-4,3.51,76.1,266.8
戸田,7R,1-3-2,14.73,18.1,266.7
常滑,6R,1-5-4,4.91,54.3,266.5
福岡,4R,1-3-5,8.40,31.7,266.3
児島,7R,2-1-5,2.79,94.8,264.2
蒲郡,11R,3-1-2,6.02,43.9,264.2
江戸川,9R,1-5-3,7.42,35.6,264.1
桐生,12R,2-1-3,5.10,51.7,263.5
江戸川,9R,1-4-5,3.44,76.5,263.3
戸田,3R,1-5-2,3.12,84.2,262.9
下関,10R,1-3-2,12.81,20.5,262.6
江戸川,2R,3-2-1,3.11,84.5,262.6
蒲郡,4R,3-1-2,3.53,74.2,262.3
若松,2R,2-1-4,3.68,71.1,261.5
浜名湖,6R,1-2-4,6.01,43.4,260.8
戸田,2R,2-3-1,9.05,28.8,260.7
常滑,5R,1-3-2,22.67,11.5,260.7
大村,9R,4-1-2,4.22,61.6,260.0
下関,8R,3-1-2,5.00,52.0,259.9
若松,2R,1-2-4,5.05,51.5,259.9
大村,9R,1-4-2,6.24,41.6,259.7
平和島,4R,1-5-3,2.98,86.6,258.3
戸田,4R,5-1-3,3.72,69.4,258.2
浜名湖,8R,4-1-3,3.21,80.3,258.1
児島,12R,2-3-1,2.63,98.1,257.9
芦屋,2R,3-4-1,4.09,63.0,257.5
福岡,4R,1-5-3,7.08,36.3,256.8
下関,1R,1-2-5,5.81,44.2,256.8
平和島,9R,2-1-4,11.26,22.8,256.6
福岡,4R,1-3-2,11.99,21.3,255.5
下関,1R,2-1-3,7.02,36.4,255.4
若松,8R,2-1-4,6.04,42.2,255.0
福岡,11R,1-4-2,18.75,13.6,255.0
蒲郡,1R,1-3-4,9.00,28.3,254.8
蒲郡,9R,1-5-4,4.82,52.8,254.6
江戸川,7R,1-4-5,6.46,39.4,254.6
戸田,10R,1-5-3,3.33,76.3,253.9
常滑,3R,1-2-3,9.95,25.5,253.8
蒲郡,8R,1-4-3,6.75,37.6,253.7
下関,6R,4-1-2,6.89,36.8,253.5
江戸川,4R,1-2-4,3.66,69.2,253.5
平和島,2R,1-2-3,11.84,21.4,253.5
平和島,5R,2-1-5,3.13,80.9,253.4
常滑,11R,2-1-5,3.03,83.7,253.2
芦屋,1R,3-1-4,4.23,59.8,253.1
蒲郡,3R,1-3-5,2.72,93.0,253.0
平和島,11R,1-2-3,3.93,64.4,253.0
蒲郡,8R,4-3-1,2.63,96.1,252.5
戸田,9R,1-4-6,2.79,90.1,251.1
戸田,11R,1-2-4,16.84,14.9,250.9
浜名湖,5R,3-1-2,2.61,96.2,250.7
若松,12R,4-1-2,4.44,56.4,250.2
戸田,5R,1-2-4,7.53,33.2,250.0
児島,11R,2-1-4,9.92,25.2,250.0
戸田,4R,1-5-3,3.37,74.2,249.9
福岡,3R,1-3-2,15.28,16.3,249.1
若松,1R,1-3-2,4.71,52.9,249.1
桐生,4R,2-4-1,2.55,97.4,248.7
福岡,10R,1-4-2,14.04,17.7,248.5
福岡,5R,1-6-2,4.43,56.0,248.2
戸田,9R,1-3-2,5.24,47.3,248.0
下関,2R,3-1-2,3.30,74.9,246.9
下関,2R,1-4-2,7.50,32.9,246.7
芦屋,7R,4-1-3,2.68,91.8,246.4
大村,10R,1-3-2,14.46,17.0,245.8
常滑,7R,1-4-2,2.84,86.5,245.8
福岡,11R,1-2-4,9.09,27.0,245.4
尼崎,6R,1-3-2,9.97,24.6,245.3
尼崎,6R,3-1-4,4.74,51.8,245.3
戸田,3R,1-3-2,4.23,58.0,245.1
芦屋,10R,1-4-2,5.35,45.8,244.9
福岡,4R,1-5-2,6.95,35.2,244.5
戸田,3R,1-4-3,3.89,62.8,244.5
浜名湖,7R,2-1-4,8.26,29.6,244.4
尼崎,12R,1-5-4,8.44,28.9,243.9
若松,1R,4-1-2,2.75,88.8,243.9
児島,9R,1-4-2,6.39,38.1,243.3
下関,2R,1-2-4,5.90,41.2,243.3
平和島,5R,1-5-2,3.58,68.0,243.2
江戸川,6R,1-6-3,7.89,30.8,243.1
江戸川,11R,1-3-5,5.23,46.5,243.1
下関,9R,1-3-4,5.69,42.7,242.9
若松,12R,2-1-4,6.72,36.1,242.7
福岡,2R,4-1-5,4.29,56.5,242.7
尼崎,10R,1-2-4,5.16,46.8,241.6
大村,1R,3-4-1,2.44,99.0,241.5
若松,9R,1-3-4,5.28,45.7,241.5
桐生,4R,1-2-4,3.21,75.2,241.3
桐生,3R,1-5-6,5.25,45.9,240.9
芦屋,8R,2-1-3,9.83,24.5,240.8
桐生,1R,1-2-4,2.79,86.2,240.6
平和島,10R,4-1-2,2.41,99.5,240.1
江戸川,2R,1-2-5,6.38,37.6,239.7
芦屋,12R,1-2-3,11.60,20.6,239.1
芦屋,2R,3-1-4,5.35,44.7,239.0
下関,3R,3-1-2,3.89,61.5,238.9
若松,5R,1-3-2,6.37,37.5,238.9
下関,10R,3-1-2,6.94,34.4,238.6
浜名湖,7R,1-2-4,13.70,17.4,238.3
浜名湖,6R,2-4-1,3.74,63.6,238.0
若松,1R,1-4-2,3.97,59.9,237.7
蒲郡,2R,4-1-3,2.77,85.7,237.5
浜名湖,6R,3-1-2,4.81,49.4,237.4
江戸川,8R,1-2-3,3.61,65.6,236.9
下関,8R,1-3-4,7.82,30.3,236.9
若松,1R,2-4-1,3.26,72.5,236.6
戸田,10R,3-1-5,3.92,60.3,236.5
江戸川,4R,1-4-2,3.70,64.0,236.5
下関,1R,1-3-2,14.16,16.7,236.5
常滑,7R,1-3-2,11.86,19.9,236.0
平和島,9R,1-4-2,7.87,30.0,236.0
芦屋,4R,2-1-3,3.02,78.0,235.6
下関,3R,1-2-4,2.87,82.0,235.6
浜名湖,9R,5-2-1,3.00,78.4,235.5
大村,6R,4-1-3,4.55,51.6,235.0
平和島,1R,1-3-4,4.89,48.0,234.6
芦屋,11R,2-5-1,2.59,90.3,234.3
江戸川,4R,1-2-3,3.16,74.2,234.3
蒲郡,1R,4-3-1,2.72,85.9,233.7
尼崎,6R,3-1-2,5.87,39.8,233.6
児島,8R,3-1-2,3.29,70.9,233.3
戸田,8R,1-4-2,13.62,17.1,232.9
江戸川,6R,1-3-6,9.78,23.8,232.8
浜名湖,3R,2-3-1,4.97,46.8,232.5
戸田,7R,1-4-2,3.28,70.8,232.2
桐生,6R,3-1-2,3.39,68.4,232.0
大村,11R,2-1-3,4.67,49.7,232.0
尼崎,5R,4-3-1,6.01,38.6,231.9
桐生,3R,1-3-5,2.90,79.9,231.8
児島,8R,1-4-2,3.05,76.1,231.8
下関,10R,2-1-3,6.02,38.5,231.6
芦屋,8R,1-3-2,4.59,50.4,231.6
常滑,1R,1-4-3,5.86,39.5,231.5
大村,4R,1-3-4,7.93,29.2,231.4
蒲郡,3R,2-1-3,6.09,38.0,231.3
大村,9R,1-3-4,3.40,67.9,230.7
蒲郡,4R,1-3-2,5.12,45.0,230.6
唐津,5R,2-1-3,2.72,84.9,230.5
福岡,8R,1-4-6,5.44,42.4,230.5
戸田,2R,2-1-3,6.04,38.1,230.0
戸田,3R,1-2-5,2.65,86.8,230.0
芦屋,10R,1-4-3,5.32,43.2,229.9
下関,4R,2-1-3,12.98,17.7,229.8
桐生,5R,2-1-3,4.03,57.0,229.6
桐生,9R,1-2-4,8.35,27.5,229.6
尼崎,8R,1-3-4,7.26,31.6,229.4
蒲郡,2R,1-3-2,5.21,43.9,228.8
江戸川,7R,2-1-4,5.23,43.7,228.7
若松,5R,2-1-3,5.85,39.1,228.6
児島,6R,1-2-5,4.78,47.8,228.4
大村,3R,1-4-2,2.58,88.4,228.4
児島,6R,5-1-2,8.87,25.7,228.0
若松,1R,4-2-1,2.48,91.8,227.9
浜名湖,10R,2-1-3,5.28,43.1,227.6
若松,6R,4-1-3,2.32,98.1,227.5
下関,8R,1-5-3,6.65,34.1,226.7
浜名湖,6R,1-3-2,6.09,37.2,226.5
蒲郡,3R,1-2-4,2.84,79.7,226.5
大村,6R,1-4-3,6.49,34.9,226.4
芦屋,9R,1-4-3,3.73,60.7,226.4
尼崎,7R,1-2-4,19.51,11.6,226.3
平和島,8R,1-4-3,9.31,24.3,226.3
児島,11R,2-1-5,9.83,23.0,226.2
若松,2R,2-1-3,6.15,36.8,226.1
浜名湖,10R,1-6-2,2.54,89.1,226.1
福岡,4R,1-2-5,8.16,27.7,226.1
芦屋,5R,1-3-2,4.35,52.0,226.0
福岡,8R,1-6-4,3.65,61.8,225.3
戸田,7R,1-2-4,4.91,45.9,225.2
平和島,10R,1-5-2,4.31,52.2,225.1
蒲郡,8R,4-1-3,5.97,37.6,224.7
大村,4R,4-1-3,10.90,20.6,224.6
唐津,11R,2-1-4,3.12,71.9,224.5
浜名湖,8R,1-2-3,2.86,78.4,224.2
常滑,4R,1-5-3,7.07,31.7,224.0
福岡,2R,1-5-4,3.50,64.0,223.9
浜名湖,8R,1-4-2,16.34,13.7,223.9
蒲郡,2R,3-1-2,3.24,69.2,223.9
若松,7R,1-6-3,3.68,60.8,223.6
戸田,9R,1-2-5,6.01,37.2,223.5
福岡,2R,4-1-3,8.69,25.7,223.2
芦屋,6R,2-5-1,2.59,86.2,222.8
常滑,3R,2-1-6,5.23,42.6,222.7
若松,2R,3-1-2,3.56,62.5,222.6
大村,4R,3-1-4,5.08,43.8,222.6
児島,12R,2-1-5,2.52,88.4,222.5
桐生,4R,1-2-3,2.82,78.8,222.4
江戸川,10R,2-1-4,2.45,90.6,222.1
浜名湖,9R,2-1-3,9.87,22.5,222.1
平和島,12R,1-2-3,11.50,19.3,222.0
戸田,7R,2-1-3,3.33,66.5,221.7
江戸川,1R,4-1-3,5.39,41.1,221.4
唐津,7R,1-3-6,8.87,24.9,220.9
蒲郡,4R,1-2-3,4.17,53.0,220.9
浜名湖,5R,3-1-4,4.74,46.6,220.9
蒲郡,1R,1-4-2,5.23,42.2,220.5
戸田,11R,1-3-4,6.02,36.6,220.2
児島,10R,1-3-2,15.15,14.5,219.7
若松,1R,2-1-5,2.87,76.5,219.6
若松,3R,1-5-2,9.34,23.5,219.4
福岡,4R,1-2-4,3.73,58.7,219.1
浜名湖,2R,4-1-2,4.04,54.2,219.1
蒲郡,9R,1-4-3,2.72,80.5,219.1
戸田,9R,1-6-4,2.59,84.6,218.9
常滑,2R,3-1-2,3.28,66.6,218.7
戸田,10R,1-4-3,3.78,57.9,218.7
福岡,8R,1-2-4,4.51,48.5,218.5
戸田,7R,1-4-3,3.22,67.9,218.5
尼崎,7R,2-1-4,8.91,24.5,218.3
蒲郡,5R,3-1-2,4.83,45.1,217.9
福岡,4R,1-5-4,2.23,97.8,217.6
戸田,1R,4-1-3,13.25,16.4,217.3
若松,2R,1-3-2,6.01,36.1,216.9
福岡,9R,1-3-4,10.81,20.0,216.2
浜名湖,2R,4-2-1,3.65,59.2,216.2
芦屋,9R,1-3-4,2.21,97.5,215.9
江戸川,4R,1-2-5,3.75,57.5,215.8
唐津,2R,1-2-4,3.96,54.5,215.7
浜名湖,9R,2-3-1,3.76,57.3,215.7
福岡,10R,4-1-5,3.76,57.3,215.7
江戸川,2R,2-1-5,8.20,26.3,215.7
桐生,8R,1-3-5,3.35,64.4,215.4
浜名湖,8R,1-2-4,10.82,19.9,215.3
児島,7R,2-1-3,2.31,93.0,215.2
蒲郡,8R,5-1-4,3.24,66.5,215.2
常滑,12R,3-4-1,2.52,85.4,214.9
下関,3R,4-2-1,2.33,92.2,214.8
児島,5R,1-5-2,12.56,17.1,214.8
浜名湖,11R,1-5-4,3.67,58.5,214.8
常滑,4R,3-1-5,7.18,29.9,214.6
若松,11R,4-1-6,2.20,97.5,214.3
蒲郡,3R,1-5-3,2.17,98.5,214.1
大村,1R,3-1-4,2.66,80.6,214.0
芦屋,3R,1-5-4,3.06,69.9,213.7
芦屋,11R,5-1-4,3.87,55.2,213.6
児島,12R,2-1-4,5.34,39.9,213.1
浜名湖,6R,3-2-1,5.21,40.9,213.0
若松,8R,2-4-1,2.31,92.1,212.9
福岡,1R,1-4-3,9.75,21.8,212.6
下関,9R,5-1-3,2.24,94.9,212.6
大村,7R,1-4-3,6.11,34.8,212.5
下関,7R,1-6-3,3.39,62.6,212.5
桐生,10R,2-6-1,2.68,79.2,212.2
若松,8R,1-2-5,4.40,48.2,212.1
常滑,11R,2-1-4,3.80,55.8,211.9
桐生,3R,1-4-5,2.19,96.8,211.6
若松,7R,1-3-2,12.44,17.0,211.4
浜名湖,12R,2-1-5,5.51,38.4,211.4
戸田,9R,1-5-2,6.21,34.0,211.1
江戸川,12R,1-4-2,14.06,15.0,210.8
浜名湖,11R,1-5-2,9.67,21.8,210.7
唐津,10R,1-2-5,5.65,37.2,210.3
桐生,2R,2-1-6,3.27,64.3,210.2
桐生,6R,1-2-4,10.95,19.2,210.2
芦屋,6R,2-1-3,4.16,50.5,210.1
戸田,1R,1-4-3,23.56,8.9,209.7
