場,レース,買い目,推定確率%,オッズ(取得時),回収率%
唐津,11R,2-1-4,3.44,96.7,332.7
宮島,8R,3-4-1,5.11,64.3,328.6
宮島,11R,1-5-4,6.50,50.3,327.0
蒲郡,5R,1-3-2,4.78,68.4,327.0
唐津,3R,1-3-4,5.09,64.1,326.0
鳴門,12R,5-3-1,3.54,91.5,324.0
三国,9R,1-4-2,8.35,38.8,323.9
平和島,8R,1-4-2,13.15,24.5,322.1
児島,12R,4-5-1,5.20,61.3,319.0
蒲郡,5R,2-1-3,3.20,99.3,317.8
平和島,8R,4-1-3,9.09,34.9,317.2
多摩川,8R,1-4-3,4.76,66.5,316.9
鳴門,2R,4-1-3,9.56,33.1,316.4
桐生,1R,3-1-5,3.99,78.7,314.3
桐生,6R,5-1-2,3.26,96.2,314.0
宮島,8R,4-1-3,5.31,58.8,312.1
津,6R,1-3-2,5.46,57.0,311.4
尼崎,1R,3-2-1,9.79,31.7,310.4
蒲郡,4R,1-4-2,7.33,42.3,310.1
鳴門,8R,3-1-2,4.35,71.3,309.9
鳴門,5R,1-2-4,3.54,87.4,309.5
びわこ,11R,1-4-2,10.56,29.3,309.3
尼崎,2R,4-1-3,3.78,81.6,308.6
多摩川,1R,3-2-1,3.71,83.2,308.4
蒲郡,4R,1-2-4,12.98,23.7,307.6
多摩川,7R,5-2-1,3.44,89.0,306.4
下関,10R,3-1-2,7.96,38.4,305.8
唐津,8R,5-1-2,7.23,42.2,305.3
平和島,11R,1-5-4,3.35,91.0,304.8
児島,4R,4-1-3,3.71,82.0,304.3
宮島,7R,1-2-4,4.59,66.2,303.6
児島,4R,4-3-1,3.11,97.0,302.1
蒲郡,3R,1-2-5,6.02,50.1,301.7
蒲郡,6R,3-1-2,5.75,52.0,298.8
下関,3R,1-4-3,6.77,44.1,298.6
蒲郡,7R,4-1-3,3.21,92.6,297.3
びわこ,11R,1-4-3,5.47,54.3,296.9
三国,11R,1-2-4,26.25,11.3,296.6
蒲郡,4R,1-2-3,7.15,41.4,295.9
蒲郡,6R,1-3-2,8.25,35.8,295.5
津,7R,4-1-2,6.00,49.0,293.9
平和島,9R,1-4-3,4.06,72.3,293.8
児島,12R,5-4-1,3.25,90.3,293.4
平和島,12R,1-3-4,7.14,41.0,292.7
多摩川,4R,2-1-3,7.74,37.8,292.6
多摩川,11R,1-4-2,7.58,38.6,292.4
蒲郡,10R,1-5-3,3.22,90.5,291.4
津,7R,4-1-3,7.99,36.4,291.0
唐津,11R,2-1-3,5.27,55.1,290.1
児島,12R,4-1-5,6.69,43.3,289.7
津,6R,1-3-5,11.06,26.1,288.7
平和島,4R,2-1-5,4.50,64.1,288.7
平和島,11R,1-4-2,11.82,24.4,288.4
平和島,2R,1-5-3,6.47,44.5,288.0
唐津,8R,5-1-3,3.32,86.4,286.6
下関,10R,3-2-1,4.64,61.6,286.0
児島,11R,1-3-4,17.12,16.7,285.9
下関,4R,3-1-2,3.80,74.9,284.6
尼崎,7R,2-3-4,3.72,76.5,284.6
桐生,1R,5-1-3,3.63,78.0,283.5
下関,5R,1-4-3,19.68,14.4,283.4
びわこ,1R,3-1-2,5.58,50.7,283.0
尼崎,12R,4-1-3,3.71,75.8,281.3
蒲郡,10R,1-2-3,7.13,39.3,280.4
びわこ,10R,1-2-4,4.02,69.7,280.0
津,9R,1-5-4,2.97,94.0,279.0
びわこ,12R,1-3-4,5.91,47.2,278.9
蒲郡,10R,1-4-2,4.99,55.6,277.6
桐生,1R,3-1-4,2.90,95.4,276.3
平和島,5R,1-2-5,4.04,68.3,275.9
桐生,5R,3-1-2,2.95,93.3,275.1
桐生,9R,2-1-3,3.52,78.2,275.1
蒲郡,3R,2-1-5,3.88,70.8,274.4
津,9R,1-4-2,19.18,14.3,274.2
下関,9R,2-1-3,6.98,39.1,272.7
蒲郡,4R,4-1-2,4.30,63.4,272.7
平和島,6R,1-4-3,2.80,97.3,272.3
多摩川,9R,2-1-3,2.79,97.3,271.4
蒲郡,9R,2-1-3,6.20,43.7,271.1
蒲郡,9R,3-1-2,3.30,81.9,270.6
宮島,3R,1-4-5,4.90,55.1,270.0
津,9R,1-4-5,7.08,38.1,269.7
蒲郡,6R,1-3-4,4.74,56.8,269.4
児島,7R,1-5-3,4.50,59.9,269.4
尼崎,7R,2-1-4,4.60,58.6,269.3
児島,12R,2-4-1,3.10,86.7,269.0
津,3R,3-1-2,8.20,32.7,268.3
蒲郡,3R,1-3-2,8.42,31.8,267.8
蒲郡,7R,1-4-3,8.68,30.8,267.5
唐津,8R,1-5-2,13.58,19.7,267.4
蒲郡,11R,1-4-2,16.19,16.4,265.4
下関,2R,3-2-1,3.07,86.5,265.4
多摩川,3R,2-3-1,8.15,32.5,265.0
唐津,11R,2-1-5,7.90,33.5,264.7
平和島,7R,5-1-3,3.33,79.5,264.3
蒲郡,11R,1-2-4,12.07,21.9,264.3
蒲郡,10R,1-2-4,4.57,57.6,263.0
鳴門,8R,2-1-3,5.06,51.9,262.6
鳴門,10R,3-1-2,2.84,92.5,262.4
唐津,9R,1-2-3,10.93,24.0,262.4
多摩川,5R,3-1-2,2.96,88.5,261.7
桐生,10R,2-1-5,3.46,75.5,261.2
尼崎,8R,1-5-2,5.01,52.1,261.2
桐生,11R,2-1-5,2.75,94.6,260.0
津,6R,3-5-1,4.52,57.4,259.6
鳴門,10R,1-2-5,5.93,43.5,257.9
びわこ,10R,1-2-3,6.09,42.3,257.8
宮島,10R,1-5-2,5.60,46.0,257.6
桐生,2R,1-2-4,22.98,11.2,257.4
児島,10R,1-4-3,5.53,46.5,257.3
蒲郡,2R,2-1-4,7.86,32.7,257.0
平和島,8R,4-1-2,11.17,23.0,257.0
鳴門,7R,4-1-3,3.15,81.4,256.6
多摩川,6R,5-2-1,2.63,97.3,256.3
びわこ,3R,4-3-1,3.86,66.3,256.2
蒲郡,1R,4-2-3,2.69,95.1,255.9
津,4R,2-3-1,3.83,66.8,255.7
下関,12R,2-1-4,9.98,25.6,255.6
宮島,8R,4-3-2,3.62,70.6,255.3
平和島,7R,5-3-1,3.72,68.7,255.3
びわこ,2R,1-5-3,4.72,53.9,254.4
下関,12R,4-1-2,2.95,85.8,253.4
蒲郡,3R,1-2-3,12.23,20.7,253.3
児島,8R,4-1-2,4.48,56.5,253.2
多摩川,10R,1-5-4,3.78,67.0,253.0
平和島,12R,1-4-2,5.82,43.4,252.7
鳴門,11R,3-1-2,2.74,92.2,252.6
唐津,4R,2-1-3,2.53,99.3,251.1
唐津,5R,1-4-2,10.19,24.6,250.6
唐津,5R,4-2-1,2.70,92.7,250.1
津,7R,4-1-5,2.90,85.8,249.0
津,8R,1-2-5,7.59,32.8,249.0
唐津,10R,1-4-3,5.08,49.0,248.8
下関,11R,2-1-3,2.74,90.8,248.3
三国,2R,4-1-3,5.79,42.7,247.4
びわこ,12R,1-4-3,9.46,26.1,247.0
下関,4R,1-3-4,3.91,63.1,246.5
下関,8R,1-4-3,10.99,22.4,246.3
蒲郡,11R,2-1-4,3.05,80.7,245.9
鳴門,2R,4-1-2,3.52,69.7,245.6
桐生,6R,2-1-4,3.52,69.8,245.5
三国,11R,4-1-2,4.91,50.0,245.5
児島,12R,4-1-2,6.51,37.7,245.4
蒲郡,8R,1-3-2,18.28,13.4,244.9
児島,9R,2-1-3,5.23,46.8,244.9
多摩川,5R,3-4-1,3.30,74.1,244.4
蒲郡,2R,2-1-3,9.29,26.2,243.5
鳴門,12R,3-5-1,3.70,65.7,243.3
児島,11R,4-1-3,2.48,97.9,242.6
蒲郡,6R,1-4-3,3.99,60.7,242.3
下関,8R,4-1-3,6.24,38.8,242.1
平和島,8R,1-3-4,2.92,82.8,241.6
下関,6R,2-1-4,3.88,62.2,241.4
蒲郡,2R,4-2-1,2.72,88.6,241.3
桐生,2R,2-1-3,3.31,72.6,240.4
多摩川,5R,3-1-4,4.22,57.0,240.3
津,3R,2-3-1,4.23,56.8,240.3
下関,11R,1-3-2,28.20,8.5,239.7
平和島,10R,1-2-3,4.95,48.4,239.6
蒲郡,3R,1-2-4,5.50,43.5,239.3
鳴門,1R,3-1-4,3.08,77.6,239.0
平和島,10R,2-1-5,3.44,69.5,238.9
蒲郡,6R,1-4-2,4.79,49.7,238.0
多摩川,11R,1-5-4,8.05,29.5,237.6
鳴門,10R,2-1-5,2.49,95.4,237.5
平和島,10R,1-2-5,6.22,38.1,237.0
多摩川,9R,1-2-3,5.60,42.3,236.9
尼崎,8R,1-5-3,6.97,33.9,236.4
宮島,10R,2-1-5,2.48,95.4,236.4
平和島,10R,2-1-3,2.73,86.2,235.7
鳴門,8R,2-3-1,2.91,80.9,235.5
三国,1R,4-1-3,3.58,65.7,235.5
唐津,3R,1-3-2,6.65,35.3,234.8
平和島,8R,4-2-1,2.71,86.5,234.2
桐生,5R,2-1-3,3.25,71.4,232.2
びわこ,10R,3-1-4,3.40,68.3,231.9
多摩川,10R,1-3-4,5.46,42.5,231.9
多摩川,8R,1-4-5,4.27,54.2,231.2
平和島,9R,1-6-4,2.94,78.6,230.8
多摩川,11R,1-4-3,5.05,45.5,229.9
蒲郡,7R,3-1-2,6.64,34.5,229.0
多摩川,6R,2-1-3,4.79,47.7,228.4
蒲郡,5R,3-1-2,5.38,42.4,228.0
びわこ,2R,1-5-4,6.95,32.8,227.8
平和島,6R,3-1-4,3.21,71.0,227.7
多摩川,8R,1-4-2,2.29,99.5,227.6
唐津,1R,1-4-2,3.48,65.4,227.3
多摩川,9R,1-5-2,3.43,66.2,227.2
平和島,10R,1-5-2,6.60,34.4,227.0
蒲郡,2R,1-2-4,5.08,44.6,226.5
桐生,4R,2-1-4,3.79,59.8,226.5
宮島,6R,4-1-2,2.34,96.9,226.5
尼崎,3R,1-4-2,3.16,71.7,226.3
平和島,12R,1-4-5,7.70,29.4,226.3
平和島,3R,1-2-3,9.22,24.5,225.8
児島,1R,4-1-3,4.71,47.8,225.3
多摩川,7R,2-5-1,2.90,77.5,224.6
平和島,9R,1-2-5,2.88,78.1,224.5
桐生,5R,2-3-4,2.48,90.6,224.3
平和島,6R,1-3-4,3.74,59.9,224.0
平和島,7R,1-5-3,4.21,53.1,223.8
鳴門,5R,2-1-5,2.30,97.2,223.7
津,1R,5-2-1,4.20,53.2,223.4
びわこ,9R,3-1-2,2.51,88.8,223.0
桐生,12R,2-1-5,5.48,40.7,223.0
びわこ,10R,4-1-3,2.48,89.5,222.3
唐津,6R,1-4-2,13.53,16.4,221.8
蒲郡,4R,2-4-1,4.72,47.0,221.8
びわこ,4R,3-1-4,4.70,47.2,221.7
唐津,8R,1-2-5,8.83,25.1,221.6
桐生,8R,3-1-2,2.92,75.5,220.7
宮島,3R,1-6-5,3.86,57.1,220.6
唐津,8R,1-5-3,6.22,35.4,220.4
平和島,11R,2-1-5,3.93,56.0,220.3
津,7R,1-4-5,6.63,33.2,220.1
唐津,6R,4-1-3,5.27,41.7,219.8
桐生,9R,3-1-2,6.12,35.9,219.7
下関,7R,1-2-4,7.25,30.2,219.1
蒲郡,2R,2-1-6,3.61,60.7,218.9
尼崎,7R,1-4-2,3.10,70.5,218.8
宮島,4R,1-4-2,6.41,34.1,218.5
鳴門,3R,3-1-2,2.70,80.8,218.2
三国,7R,3-1-2,5.84,37.3,218.0
津,9R,4-1-2,2.93,74.5,218.0
鳴門,11R,2-1-3,3.58,60.8,217.5
尼崎,1R,3-1-2,13.76,15.8,217.3
びわこ,1R,1-3-2,10.09,21.5,216.9
唐津,3R,1-2-4,2.35,92.2,216.9
蒲郡,10R,1-3-2,9.95,21.8,216.8
宮島,8R,3-1-4,4.00,54.2,216.7
津,8R,1-2-4,10.99,19.7,216.6
下関,5R,4-1-3,4.16,52.1,216.5
津,10R,1-4-2,10.98,19.7,216.4
宮島,2R,1-5-6,4.28,50.5,216.3
宮島,11R,1-5-2,6.23,34.7,216.2
平和島,8R,1-2-4,3.73,57.9,215.9
鳴門,4R,1-2-5,9.07,23.8,215.9
宮島,12R,3-1-2,3.04,70.9,215.8
多摩川,1R,1-3-2,5.31,40.6,215.6
多摩川,11R,1-4-5,9.54,22.6,215.5
津,1R,5-1-3,5.12,42.1,215.4
下関,7R,1-3-2,13.54,15.9,215.2
唐津,10R,1-4-2,3.00,71.6,215.1
桐生,12R,4-1-2,2.24,96.1,215.1
蒲郡,10R,1-4-5,2.65,81.2,214.8
鳴門,8R,4-1-2,2.77,77.3,214.3
鳴門,2R,4-3-1,5.19,41.2,213.9
蒲郡,8R,1-4-3,3.43,62.3,213.6
多摩川,6R,5-1-2,2.14,99.8,213.6
平和島,9R,1-4-6,3.90,54.6,213.0
平和島,9R,1-3-4,3.09,68.9,212.8
宮島,11R,1-4-5,8.15,26.1,212.7
下関,3R,3-1-2,3.45,61.7,212.6
下関,10R,2-1-3,4.79,44.3,212.4
多摩川,9R,1-2-5,3.36,63.2,212.3
児島,4R,3-1-2,5.74,36.9,211.9
唐津,3R,1-6-3,2.31,91.5,211.6
平和島,10R,5-1-2,3.77,56.0,211.3
平和島,4R,2-3-5,3.07,68.7,210.8
蒲郡,12R,1-6-2,2.31,91.4,210.8
児島,11R,3-1-2,2.87,73.4,210.6
桐生,2R,4-1-2,2.87,73.2,210.4
下関,4R,2-4-1,3.12,67.5,210.4
平和島,3R,3-2-1,6.60,31.8,209.8
びわこ,6R,3-1-2,4.19,49.9,209.1
三国,1R,3-1-4,5.23,40.0,209.1
多摩川,8R,1-5-4,5.38,38.8,208.7
平和島,10R,1-2-4,2.12,98.5,208.6
鳴門,7R,4-3-1,3.15,66.2,208.3
蒲郡,6R,1-2-3,9.28,22.4,208.0
児島,7R,1-3-4,2.35,88.2,207.3
児島,1R,4-1-2,3.25,63.8,207.0
津,8R,1-4-2,7.14,29.0,206.9
津,10R,1-6-2,2.64,78.5,206.9
三国,5R,1-4-2,3.65,56.6,206.4
蒲郡,3R,1-5-2,3.32,62.2,206.3
児島,10R,3-1-4,6.88,29.9,205.8
三国,5R,1-3-4,2.46,83.3,205.3
児島,7R,1-3-5,3.76,54.6,205.3
びわこ,3R,1-4-3,11.65,17.6,205.1
びわこ,1R,1-2-3,12.25,16.7,204.6
下関,9R,2-3-1,2.84,71.9,204.5
津,10R,2-1-3,3.65,55.9,204.2
蒲郡,10R,1-4-3,9.95,20.5,204.1
桐生,6R,1-2-5,6.73,30.3,203.9
蒲郡,2R,2-4-1,5.30,38.5,203.9
下関,6R,1-2-4,5.07,40.2,203.9
平和島,2R,1-3-2,6.15,33.1,203.5
桐生,10R,1-4-2,10.07,20.2,203.4
下関,3R,4-1-3,5.24,38.8,203.3
平和島,7R,3-1-2,6.80,29.9,203.3
三国,4R,1-6-3,3.86,52.7,203.2
尼崎,6R,1-5-4,2.36,85.9,203.1
宮島,7R,1-4-3,15.74,12.9,203.1
平和島,9R,1-5-2,3.67,55.3,203.1
平和島,1R,2-4-1,4.68,43.3,202.8
尼崎,4R,1-5-4,2.16,94.1,202.8
多摩川,3R,3-1-2,7.18,28.2,202.5
多摩川,10R,1-4-5,3.18,63.7,202.3
蒲郡,9R,1-3-2,7.58,26.6,201.7
三国,2R,4-1-2,4.45,45.3,201.7
多摩川,4R,1-3-2,7.78,25.9,201.5
多摩川,11R,4-1-2,2.58,78.0,201.4
鳴門,12R,5-1-3,3.96,50.8,201.3
蒲郡,4R,4-2-1,3.42,58.9,201.3
蒲郡,9R,2-1-4,3.44,58.3,200.8
平和島,11R,2-1-4,7.04,28.5,200.7
児島,2R,3-1-2,7.16,28.0,200.6
三国,5R,1-6-4,3.55,56.5,200.5
鳴門,3R,4-1-3,2.87,69.7,200.3
下関,7R,3-1-2,2.86,70.0,200.2
児島,11R,1-3-2,13.34,15.0,200.0
尼崎,5R,1-4-5,7.05,28.3,199.6
多摩川,10R,1-4-2,2.42,82.3,199.2
宮島,5R,1-3-2,13.82,14.4,199.0
平和島,2R,1-3-5,5.68,35.0,198.8
鳴門,8R,2-1-4,3.90,51.0,198.7
平和島,12R,1-5-4,5.96,33.3,198.5
平和島,6R,3-4-1,2.05,96.8,198.3
多摩川,9R,1-4-3,1.99,99.5,198.2
桐生,3R,2-1-4,4.85,40.9,198.2
尼崎,1R,2-3-1,7.65,25.9,198.0
蒲郡,9R,1-2-4,6.42,30.8,197.6
鳴門,7R,3-2-1,2.27,87.0,197.4
蒲郡,7R,1-3-2,12.40,15.9,197.2
蒲郡,8R,2-1-3,2.01,98.1,197.1
宮島,10R,4-1-2,2.70,73.0,197.1
下関,8R,1-4-2,6.54,30.1,196.8
津,2R,1-5-4,3.56,55.2,196.7
多摩川,9R,1-3-2,7.46,26.3,196.3
蒲郡,9R,1-4-2,3.55,55.2,196.2
津,9R,1-4-6,4.21,46.6,196.1
尼崎,5R,4-1-2,10.04,19.5,195.7
多摩川,5R,1-4-3,5.79,33.8,195.6
多摩川,2R,3-1-5,3.58,54.6,195.5
多摩川,7R,5-1-4,2.83,69.1,195.4
びわこ,2R,1-3-4,14.15,13.8,195.3
津,9R,1-3-4,9.34,20.9,195.3
下関,10R,2-3-1,3.82,51.1,195.2
宮島,5R,1-2-5,3.33,58.5,194.6
蒲郡,2R,2-3-1,6.66,29.2,194.4
唐津,5R,1-4-3,4.34,44.6,193.6
びわこ,4R,3-4-1,2.78,69.6,193.6
下関,8R,1-2-4,3.88,49.8,193.3
平和島,7R,3-1-5,7.39,26.1,192.8
蒲郡,1R,2-4-1,4.07,47.3,192.7
平和島,5R,1-4-2,8.37,23.0,192.4
尼崎,3R,3-1-2,2.48,77.4,192.2
多摩川,9R,1-5-3,6.06,31.7,192.1
尼崎,4R,4-1-2,5.71,33.6,192.0
下関,1R,1-4-2,3.21,59.8,191.9
平和島,11R,1-4-5,4.14,46.4,191.9
蒲郡,8R,3-1-2,9.73,19.7,191.7
多摩川,11R,1-2-4,5.88,32.6,191.6
鳴門,10R,2-1-3,6.71,28.5,191.2
桐生,1R,1-5-3,6.35,30.1,191.2
児島,1R,1-4-2,7.94,24.0,190.7
桐生,2R,1-4-2,11.47,16.6,190.4
蒲郡,3R,1-3-5,2.32,82.1,190.3
唐津,1R,1-4-3,3.77,50.3,189.6
宮島,12R,1-4-3,6.92,27.4,189.6
鳴門,9R,3-1-2,5.48,34.5,189.2
唐津,3R,1-2-3,5.33,35.5,189.1
唐津,4R,3-1-4,2.21,85.5,188.8
びわこ,4R,4-3-1,3.17,59.6,188.7
蒲郡,6R,3-2-1,4.05,46.5,188.2
下関,9R,1-2-3,13.93,13.5,188.0
桐生,6R,5-1-4,2.83,66.3,187.7
児島,6R,2-3-1,13.87,13.5,187.3
津,11R,4-1-3,4.17,44.9,187.3
三国,4R,1-3-4,4.35,43.0,187.0
下関,1R,1-3-2,5.59,33.4,186.9
尼崎,8R,1-2-5,5.54,33.7,186.7
桐生,12R,1-5-2,8.07,23.1,186.5
三国,9R,1-2-4,7.17,26.0,186.3
蒲郡,6R,4-2-1,2.17,85.7,186.2
多摩川,4R,2-1-4,3.01,61.8,186.2
桐生,12R,2-1-4,4.69,39.7,186.2
びわこ,2R,1-4-3,18.07,10.3,186.1
多摩川,12R,1-5-2,3.28,56.7,186.1
鳴門,9R,2-1-3,2.47,75.4,186.1
桐生,5R,3-4-2,1.97,94.3,186.1
宮島,4R,4-1-6,2.15,86.5,186.1
三国,5R,1-4-6,2.88,64.5,185.9
鳴門,8R,1-4-2,4.72,39.3,185.7
下関,9R,3-1-2,6.13,30.2,185.2
びわこ,5R,3-1-2,5.78,32.0,185.0
鳴門,11R,3-1-4,1.86,99.3,185.0
宮島,9R,1-3-2,8.41,22.0,185.0
唐津,9R,1-2-4,3.16,58.4,184.7
下関,1R,2-1-3,5.05,36.5,184.4
尼崎,3R,4-1-5,2.31,79.8,184.1
蒲郡,2R,1-2-6,2.33,79.0,184.1
児島,12R,4-3-1,2.05,89.9,184.1
蒲郡,10R,3-1-2,2.56,72.0,184.0
蒲郡,5R,1-2-3,3.58,51.3,183.8
多摩川,2R,3-1-2,4.70,39.1,183.8
桐生,6R,1-5-2,6.33,29.0,183.7
児島,3R,5-1-3,2.19,83.7,183.7
多摩川,6R,1-3-2,2.63,69.8,183.6
唐津,2R,1-4-2,6.93,26.5,183.6
桐生,9R,5-1-3,1.90,96.8,183.6
桐生,8R,2-1-3,3.92,46.7,183.1
児島,8R,1-4-2,11.51,15.9,183.1
蒲郡,8R,3-1-4,6.20,29.5,183.0
びわこ,7R,2-1-4,1.91,95.9,182.9
蒲郡,9R,2-3-1,2.13,86.0,182.9
尼崎,2R,4-1-5,3.82,47.8,182.7
宮島,1R,1-5-3,10.09,18.1,182.6
平和島,6R,3-1-2,2.75,66.3,182.5
児島,1R,1-4-3,11.54,15.8,182.3
蒲郡,3R,3-1-2,4.44,41.0,182.1
三国,8R,1-4-3,11.67,15.6,182.1
児島,12R,4-1-3,3.25,56.0,181.8
下関,5R,1-4-2,20.65,8.8,181.7
宮島,5R,1-2-3,9.03,20.1,181.6
桐生,12R,1-2-5,12.78,14.2,181.5
児島,4R,3-1-4,5.50,33.0,181.5
平和島,3R,3-1-2,3.76,48.3,181.5
下関,8R,4-1-2,3.71,48.9,181.5
桐生,4R,4-2-1,2.03,89.4,181.1
児島,8R,2-1-4,9.89,18.3,180.9
下関,7R,1-4-3,2.34,77.1,180.8
平和島,2R,1-5-2,9.77,18.5,180.7
蒲郡,6R,1-2-4,6.40,28.2,180.4
びわこ,9R,4-1-2,1.98,90.9,180.2
唐津,7R,1-3-5,2.10,85.8,180.2
鳴門,8R,1-4-3,3.99,45.1,180.2
下関,2R,2-5-3,3.80,47.4,179.9
蒲郡,12R,1-6-4,2.14,84.2,179.9
尼崎,12R,4-1-2,3.68,48.8,179.5
多摩川,12R,1-6-2,2.22,81.0,179.4
児島,10R,1-3-4,9.34,19.2,179.3
蒲郡,10R,1-5-4,2.06,86.8,178.9
唐津,2R,1-4-3,2.98,60.0,178.8
児島,1R,3-1-4,1.95,91.9,178.8
宮島,5R,1-5-2,3.08,58.1,178.8
下関,7R,1-5-2,4.47,40.0,178.7
三国,5R,1-3-2,5.98,29.9,178.7
蒲郡,6R,3-1-4,3.30,54.0,178.3
鳴門,11R,2-1-4,3.43,52.0,178.3
蒲郡,11R,1-6-2,2.75,64.7,178.0
多摩川,10R,5-1-3,3.03,58.6,177.7
児島,5R,3-2-1,2.65,67.0,177.5
蒲郡,11R,4-1-2,4.53,39.2,177.5
平和島,3R,2-3-1,11.90,14.9,177.4
下関,1R,2-1-4,3.24,54.7,177.1
三国,6R,2-3-1,3.57,49.6,176.9
宮島,2R,1-6-5,4.34,40.7,176.7
鳴門,4R,1-5-2,12.01,14.7,176.6
多摩川,5R,4-1-2,3.69,47.8,176.5
下関,11R,3-1-4,3.25,54.2,176.0
びわこ,4R,4-1-3,6.78,25.9,175.6
尼崎,2R,4-3-1,1.97,89.2,175.3
多摩川,1R,2-3-1,5.69,30.8,175.3
多摩川,7R,2-1-5,3.24,54.1,175.2
津,12R,3-1-2,3.11,56.3,175.0
蒲郡,5R,3-1-4,1.90,91.9,174.5
尼崎,5R,1-4-2,20.05,8.7,174.4
鳴門,3R,3-1-4,2.23,78.2,174.4
尼崎,11R,1-6-3,2.74,63.7,174.3
児島,11R,1-2-3,8.94,19.5,174.2
児島,2R,3-2-1,2.50,69.6,174.1
平和島,4R,1-2-4,1.84,94.7,174.1
びわこ,8R,2-5-1,4.41,39.4,173.9
多摩川,9R,3-1-2,4.38,39.7,173.8
唐津,8R,1-3-5,3.24,53.6,173.6
鳴門,1R,4-1-2,2.07,84.0,173.5
尼崎,4R,1-2-4,6.04,28.7,173.4
宮島,11R,2-1-4,2.76,62.8,173.2
蒲郡,4R,1-3-2,3.38,51.2,172.9
平和島,1R,6-2-1,2.12,81.4,172.5
平和島,3R,2-1-3,14.86,11.6,172.3
宮島,12R,3-1-4,1.77,97.2,172.3
唐津,12R,2-1-3,3.33,51.7,172.1
びわこ,6R,1-4-2,2.67,64.4,172.0
鳴門,5R,2-1-3,6.11,28.1,171.6
宮島,5R,1-2-4,2.87,59.8,171.5
唐津,4R,1-4-3,7.02,24.4,171.4
多摩川,8R,1-3-4,6.39,26.8,171.4
多摩川,9R,3-2-1,1.88,91.0,171.3
蒲郡,1R,1-4-2,2.34,73.2,171.1
びわこ,11R,1-5-2,3.48,49.1,171.0
多摩川,1R,2-1-3,10.74,15.9,170.8
下関,3R,1-3-4,8.40,20.3,170.6
鳴門,8R,4-2-1,1.81,94.3,170.2
蒲郡,10R,1-3-5,5.27,32.3,170.2
びわこ,12R,2-1-4,3.40,50.1,170.1
蒲郡,3R,2-1-3,7.87,21.6,170.0
下関,10R,1-4-3,2.54,67.0,170.0
桐生,11R,2-1-3,1.84,92.3,169.9
多摩川,9R,1-3-4,3.28,51.7,169.8
