場,レース,買い目,推定確率%,オッズ(取得時),回収率%
びわこ,12R,4-1-2,3.47,85.7,297.7
平和島,10R,1-2-4,5.58,53.3,297.7
戸田,12R,1-3-2,5.12,58.1,297.2
住之江,5R,1-4-3,6.73,44.0,296.1
若松,3R,1-5-3,14.69,20.1,295.3
びわこ,1R,1-5-3,6.45,45.7,294.6
常滑,8R,1-2-3,3.24,90.9,294.6
桐生,5R,1-5-3,5.70,51.6,294.1
尼崎,5R,2-1-3,5.64,52.1,294.0
若松,1R,1-2-4,4.16,70.7,293.9
びわこ,6R,1-3-4,3.19,92.1,293.8
住之江,8R,4-1-3,3.67,80.1,293.6
児島,7R,3-1-4,3.31,88.4,293.0
芦屋,9R,3-2-1,8.31,35.2,292.4
びわこ,9R,1-3-5,11.65,25.1,292.3
尼崎,4R,4-1-2,3.19,91.6,292.0
戸田,2R,1-3-4,9.10,32.1,292.0
住之江,9R,1-3-2,8.94,32.6,291.5
常滑,10R,2-3-1,4.54,64.1,291.0
若松,1R,4-1-3,5.68,51.0,289.6
戸田,4R,1-3-4,10.19,28.4,289.4
びわこ,9R,1-5-4,4.47,64.7,289.2
三国,11R,1-2-3,16.26,17.7,287.8
戸田,7R,2-1-3,8.00,35.9,287.2
三国,11R,1-3-2,17.18,16.7,286.9
常滑,9R,2-1-4,3.44,83.5,286.8
桐生,2R,1-4-5,3.25,87.9,286.0
蒲郡,3R,3-2-1,3.36,85.1,286.0
桐生,6R,1-4-3,9.91,28.8,285.3
蒲郡,11R,1-6-2,4.45,64.1,285.1
蒲郡,12R,4-3-1,4.97,56.9,282.8
芦屋,5R,2-1-3,5.14,54.8,281.8
蒲郡,11R,1-6-4,3.94,71.5,281.6
桐生,2R,5-1-3,4.67,60.1,281.0
桐生,7R,1-4-3,13.18,21.3,280.7
若松,4R,1-4-2,10.86,25.8,280.3
平和島,3R,2-1-3,7.30,38.3,279.5
平和島,8R,1-3-4,9.19,30.4,279.4
戸田,11R,1-2-5,2.99,93.2,279.0
平和島,9R,1-4-2,7.86,35.5,278.9
徳山,11R,4-2-1,2.99,93.3,278.9
宮島,6R,1-3-4,3.46,80.5,278.5
戸田,4R,1-3-2,4.77,58.3,278.2
桐生,11R,2-1-3,3.20,86.8,277.9
戸田,6R,1-3-5,4.12,67.4,277.9
桐生,12R,1-2-4,10.10,27.5,277.7
戸田,3R,1-3-2,7.82,35.5,277.5
津,3R,4-3-1,5.54,49.8,275.8
児島,8R,1-3-2,3.72,74.1,275.7
びわこ,6R,1-4-3,4.90,56.2,275.5
桐生,8R,1-5-2,13.63,20.2,275.4
平和島,11R,1-5-3,5.65,48.7,275.0
住之江,2R,1-4-2,5.87,46.8,274.6
平和島,1R,1-2-4,5.44,50.4,274.2
児島,3R,1-4-3,5.28,51.9,274.2
桐生,3R,1-2-3,4.40,62.2,273.5
びわこ,4R,4-1-2,6.28,43.5,273.3
平和島,6R,1-2-3,6.81,40.1,273.2
平和島,7R,4-1-3,3.13,87.1,272.9
徳山,8R,3-2-1,7.72,35.3,272.5
児島,12R,1-4-3,9.05,30.1,272.5
桐生,3R,1-5-3,7.39,36.8,272.1
若松,4R,1-4-5,4.52,60.0,271.0
平和島,11R,1-3-2,9.59,28.1,269.4
住之江,4R,1-3-4,2.72,99.0,269.2
戸田,4R,3-1-4,15.44,17.4,268.7
平和島,3R,2-4-1,5.81,46.2,268.6
戸田,8R,2-1-3,2.72,98.6,268.3
蒲郡,12R,3-4-1,3.82,70.3,268.3
びわこ,12R,4-1-3,3.65,73.4,268.1
常滑,4R,1-3-6,3.86,69.3,267.8
平和島,8R,1-4-3,12.68,21.1,267.6
蒲郡,6R,1-5-3,12.53,21.3,266.9
戸田,6R,1-5-3,4.63,57.6,266.9
住之江,8R,1-4-3,13.97,19.1,266.8
芦屋,8R,2-1-4,3.56,74.7,265.8
桐生,9R,3-2-1,3.53,75.3,265.5
住之江,5R,1-2-3,14.19,18.7,265.4
徳山,5R,3-1-2,2.88,92.0,265.0
住之江,7R,1-3-5,3.00,88.3,264.7
津,1R,4-1-3,2.98,88.7,264.1
戸田,8R,1-3-5,6.90,38.2,263.8
宮島,9R,3-1-2,9.01,29.2,263.1
児島,2R,2-4-1,7.08,37.1,262.7
平和島,2R,1-2-5,6.38,41.2,262.7
宮島,12R,1-3-4,23.22,11.3,262.4
宮島,4R,1-5-2,2.83,92.6,262.2
尼崎,5R,2-1-5,2.72,96.3,262.1
芦屋,9R,2-1-3,7.13,36.7,261.8
若松,3R,1-3-5,9.19,28.4,261.1
桐生,2R,1-5-2,4.34,60.1,260.8
若松,1R,4-1-2,3.30,78.8,260.3
若松,1R,1-4-2,5.71,45.6,260.2
宮島,4R,1-3-4,3.65,71.2,259.8
びわこ,7R,1-4-5,5.30,49.0,259.7
平和島,8R,1-4-2,14.08,18.4,259.0
桐生,8R,1-2-4,3.68,70.4,258.9
芦屋,4R,1-4-2,20.70,12.5,258.8
平和島,6R,2-4-1,3.35,77.0,257.9
児島,12R,1-4-5,5.65,45.5,257.2
宮島,8R,1-2-3,13.63,18.8,256.2
平和島,1R,1-4-3,7.56,33.9,256.2
戸田,9R,3-2-1,4.11,62.2,255.9
宮島,3R,3-1-2,8.57,29.8,255.4
桐生,8R,1-4-2,3.22,79.2,255.0
桐生,9R,1-3-2,12.19,20.9,254.8
桐生,1R,1-3-5,7.98,31.9,254.7
住之江,4R,1-3-2,5.28,48.2,254.5
三国,9R,2-1-3,8.27,30.7,253.9
三国,10R,1-2-3,7.02,36.1,253.4
平和島,10R,1-5-2,8.79,28.8,253.2
平和島,6R,1-2-4,2.96,85.4,253.1
住之江,7R,1-3-6,2.61,96.7,252.9
徳山,7R,4-1-2,3.55,71.2,252.6
戸田,5R,4-3-1,5.46,46.2,252.4
桐生,11R,2-1-5,2.95,85.3,251.9
三国,10R,2-1-3,4.55,55.3,251.5
尼崎,10R,3-1-2,2.67,94.3,251.4
戸田,12R,1-4-2,10.37,24.2,251.1
若松,8R,4-1-3,2.87,87.3,250.7
児島,12R,1-4-2,4.14,60.5,250.7
宮島,1R,1-2-3,13.40,18.7,250.7
平和島,2R,1-2-4,8.23,30.4,250.2
平和島,10R,1-2-5,11.53,21.7,250.1
蒲郡,11R,1-6-3,3.21,77.9,250.0
びわこ,10R,1-4-5,6.10,41.0,249.9
びわこ,7R,1-5-3,4.81,51.9,249.6
津,7R,4-1-3,3.58,69.6,249.4
蒲郡,9R,1-3-2,10.46,23.8,249.0
児島,7R,1-2-4,4.61,54.0,248.9
桐生,1R,5-1-3,3.51,70.8,248.8
若松,7R,3-1-2,7.31,34.0,248.6
蒲郡,6R,1-3-5,15.79,15.6,246.3
桐生,10R,3-1-2,4.82,51.1,246.2
びわこ,8R,1-4-6,2.48,99.1,245.7
平和島,12R,2-1-4,3.70,66.2,244.9
若松,5R,1-5-2,6.65,36.8,244.8
尼崎,4R,2-1-4,2.80,87.3,244.7
三国,10R,3-1-2,7.24,33.8,244.6
びわこ,11R,1-2-3,16.74,14.6,244.4
平和島,3R,2-1-4,8.43,29.0,244.4
尼崎,5R,2-1-4,7.57,32.3,244.4
住之江,7R,3-1-2,4.68,52.1,243.9
びわこ,1R,3-1-4,4.74,51.4,243.8
住之江,8R,2-1-4,2.57,94.7,243.4
住之江,6R,1-2-4,3.79,64.1,243.2
住之江,9R,1-3-5,8.38,29.0,243.0
平和島,7R,1-2-3,5.21,46.6,243.0
戸田,4R,1-3-5,4.58,52.9,242.4
蒲郡,12R,3-1-4,3.83,63.2,242.3
びわこ,10R,4-1-2,2.46,98.4,242.2
平和島,3R,4-2-1,3.87,62.6,242.1
児島,4R,1-6-2,6.52,37.1,241.7
児島,9R,2-3-1,3.20,75.4,241.3
宮島,12R,3-1-4,4.07,59.3,241.2
尼崎,12R,3-2-1,3.40,70.9,241.2
住之江,6R,2-1-4,4.58,52.6,240.9
三国,11R,1-3-4,6.20,38.6,239.3
びわこ,2R,2-4-1,4.61,51.9,239.2
住之江,12R,1-4-2,10.53,22.7,239.1
徳山,11R,4-1-2,2.95,80.9,238.4
三国,11R,1-4-2,3.67,64.9,237.9
若松,4R,2-1-4,3.42,69.4,237.6
常滑,9R,1-4-5,6.92,34.3,237.5
徳山,1R,3-1-2,4.20,56.5,237.3
平和島,10R,1-5-3,5.25,45.0,236.4
芦屋,6R,1-4-2,9.30,25.4,236.3
戸田,5R,4-1-3,9.84,24.0,236.2
若松,9R,1-4-2,2.96,79.7,236.0
徳山,8R,2-3-1,9.78,24.1,235.8
三国,12R,1-5-4,4.57,51.6,235.8
徳山,10R,2-4-3,3.77,62.5,235.6
びわこ,8R,1-4-3,2.37,99.1,235.3
若松,5R,1-2-5,12.37,19.0,235.1
若松,11R,1-2-3,7.19,32.6,234.5
平和島,10R,1-3-2,9.27,25.3,234.5
津,11R,4-1-2,5.25,44.6,234.3
徳山,9R,2-1-4,3.04,77.0,234.1
蒲郡,1R,1-4-2,8.38,27.9,233.9
津,7R,1-4-3,11.69,20.0,233.8
津,9R,4-1-2,3.42,68.3,233.3
若松,8R,1-4-3,5.02,46.4,233.1
若松,11R,1-4-3,5.27,44.2,233.0
尼崎,3R,1-5-4,2.97,78.5,233.0
児島,10R,1-2-3,5.88,39.6,233.0
桐生,12R,2-1-4,2.82,82.7,232.9
宮島,5R,1-5-3,3.34,69.6,232.1
平和島,7R,1-3-5,2.66,87.1,231.7
平和島,6R,3-2-1,3.83,60.4,231.6
三国,6R,1-4-5,2.81,82.2,231.3
児島,5R,1-3-6,4.61,50.1,231.1
桐生,3R,5-1-3,3.46,66.8,230.9
戸田,7R,2-1-5,5.19,44.5,230.8
平和島,2R,2-1-3,4.76,48.5,230.6
三国,6R,1-4-2,3.22,71.7,230.6
常滑,1R,1-4-2,5.58,41.3,230.5
平和島,4R,5-1-3,7.69,29.9,230.0
びわこ,1R,3-1-5,5.17,44.5,230.0
蒲郡,4R,4-1-5,7.76,29.6,229.7
住之江,12R,1-2-4,7.79,29.5,229.7
津,2R,5-2-1,2.87,79.9,229.5
蒲郡,6R,3-1-4,2.46,93.3,229.4
常滑,1R,1-4-3,5.65,40.6,229.4
若松,9R,1-2-4,3.50,65.6,229.4
びわこ,7R,1-2-4,4.07,56.3,229.2
平和島,12R,5-1-4,2.43,94.2,229.0
宮島,10R,1-5-2,7.81,29.3,228.8
若松,9R,1-2-6,3.90,58.7,228.8
平和島,9R,4-1-2,3.06,74.7,228.6
平和島,11R,2-1-3,3.63,62.8,228.2
住之江,11R,1-2-4,8.41,27.1,227.8
びわこ,7R,1-5-2,3.35,67.9,227.5
戸田,7R,2-1-4,3.00,75.7,227.4
芦屋,2R,4-1-3,4.95,45.9,227.0
児島,3R,3-1-2,5.27,43.1,227.0
常滑,9R,1-4-2,6.14,36.9,226.7
桐生,12R,1-4-5,4.36,51.9,226.2
芦屋,6R,4-1-2,4.53,49.9,226.2
びわこ,8R,1-5-4,2.45,92.3,226.1
芦屋,1R,1-2-5,8.69,26.0,226.1
三国,6R,1-3-4,8.22,27.5,226.0
蒲郡,12R,4-2-1,3.30,68.5,226.0
津,12R,4-1-2,2.98,75.7,225.8
三国,6R,1-5-4,3.06,73.8,225.8
住之江,1R,2-1-5,7.62,29.6,225.6
津,11R,1-4-5,10.07,22.4,225.5
蒲郡,7R,1-4-3,5.17,43.6,225.4
宮島,3R,3-2-1,3.37,66.8,225.3
尼崎,5R,1-2-5,4.06,55.4,225.0
津,9R,2-4-1,2.50,89.7,224.2
児島,5R,1-4-3,2.63,85.2,224.2
児島,10R,2-4-1,6.93,32.3,224.0
びわこ,11R,1-3-2,17.36,12.9,223.9
住之江,5R,2-1-3,2.67,83.9,223.9
芦屋,5R,1-4-2,6.36,35.2,223.8
戸田,8R,1-3-4,12.42,18.0,223.6
平和島,5R,2-3-1,4.75,47.0,223.4
蒲郡,1R,1-4-3,7.18,31.1,223.4
宮島,10R,4-1-2,2.56,87.4,223.3
宮島,7R,4-1-3,4.84,46.1,222.9
蒲郡,12R,2-1-4,2.34,95.1,222.7
若松,9R,1-6-2,3.39,65.6,222.6
平和島,11R,3-1-2,3.68,60.4,222.6
桐生,2R,1-5-3,5.06,43.9,222.3
三国,11R,1-4-3,3.98,55.9,222.3
徳山,12R,2-1-4,4.19,52.9,221.8
三国,7R,1-2-4,4.01,55.2,221.5
三国,3R,1-5-4,5.24,42.3,221.5
児島,3R,1-3-4,6.68,33.1,221.2
宮島,5R,1-3-2,9.82,22.5,221.0
児島,11R,2-1-5,8.09,27.3,220.9
児島,9R,2-1-5,3.43,64.3,220.7
平和島,9R,2-1-5,2.72,81.0,220.4
住之江,2R,1-3-2,5.05,43.6,220.2
住之江,1R,1-2-4,6.15,35.7,219.7
平和島,4R,5-1-2,4.32,50.8,219.6
徳山,6R,1-4-2,5.11,43.0,219.5
宮島,6R,1-4-3,3.71,59.2,219.5
住之江,6R,2-1-3,3.74,58.6,219.4
平和島,4R,1-3-5,3.84,57.1,219.3
戸田,10R,1-3-2,6.28,34.9,219.1
蒲郡,2R,2-1-3,2.28,96.0,218.9
児島,9R,4-2-1,4.31,50.8,218.7
児島,2R,1-4-2,10.48,20.8,218.0
桐生,10R,1-5-2,3.52,61.9,217.7
びわこ,7R,1-3-5,5.26,41.4,217.7
桐生,4R,1-4-3,2.92,74.6,217.6
芦屋,7R,1-3-2,9.10,23.9,217.4
芦屋,9R,3-1-2,13.67,15.9,217.4
住之江,2R,4-2-1,2.60,83.5,217.2
若松,2R,2-1-4,4.17,52.1,217.1
三国,10R,2-3-1,3.40,63.8,216.9
常滑,11R,2-5-1,2.66,81.4,216.8
住之江,8R,1-2-4,11.06,19.6,216.7
常滑,5R,1-4-2,4.36,49.7,216.7
児島,5R,1-6-3,3.11,69.6,216.3
住之江,3R,4-2-1,2.77,78.0,216.2
若松,3R,1-5-2,11.32,19.1,216.1
常滑,10R,3-5-1,2.54,84.9,215.9
常滑,12R,1-5-3,10.18,21.2,215.8
芦屋,10R,2-1-6,2.22,97.0,215.6
尼崎,11R,1-5-3,12.11,17.8,215.6
住之江,11R,1-4-2,4.42,48.8,215.6
常滑,9R,5-1-4,4.25,50.5,214.8
尼崎,9R,4-1-3,7.24,29.6,214.3
徳山,10R,2-3-1,8.73,24.5,213.9
児島,10R,4-2-1,2.53,84.6,213.8
桐生,5R,1-5-2,3.49,61.3,213.7
三国,11R,1-2-4,5.41,39.5,213.6
津,10R,1-2-4,11.36,18.8,213.6
尼崎,5R,1-2-3,8.42,25.3,213.1
児島,10R,2-1-4,13.23,16.1,213.0
児島,1R,3-2-1,7.23,29.4,212.6
平和島,3R,1-2-3,6.16,34.5,212.5
びわこ,7R,1-4-2,4.65,45.6,212.2
桐生,5R,1-2-5,2.91,72.7,211.6
児島,7R,2-1-4,2.39,88.4,211.6
びわこ,12R,1-4-2,9.28,22.8,211.5
常滑,5R,1-5-4,3.48,60.7,211.3
住之江,9R,1-2-3,10.21,20.7,211.3
児島,6R,3-1-4,4.57,46.2,211.0
津,10R,1-4-2,9.77,21.6,211.0
若松,6R,4-1-2,7.45,28.3,211.0
桐生,1R,5-3-1,2.90,72.6,210.7
住之江,5R,1-3-2,12.69,16.6,210.7
津,3R,4-1-3,4.09,51.4,210.5
児島,7R,4-2-1,2.87,73.2,210.4
津,9R,2-1-4,6.57,32.0,210.3
平和島,5R,3-2-1,5.57,37.7,210.0
びわこ,1R,3-5-1,2.82,74.6,210.0
常滑,12R,1-5-2,10.29,20.4,209.9
津,8R,1-4-5,8.27,25.4,209.9
尼崎,10R,2-1-3,7.11,29.5,209.8
宮島,9R,1-3-2,16.39,12.8,209.8
芦屋,1R,3-1-2,2.92,71.7,209.5
びわこ,6R,4-1-2,6.00,34.9,209.4
びわこ,1R,3-4-1,2.51,83.2,209.1
桐生,1R,1-5-2,2.73,76.4,208.9
蒲郡,3R,3-5-1,3.85,54.2,208.5
児島,7R,4-1-2,7.63,27.3,208.4
平和島,10R,1-4-2,3.52,59.2,208.3
徳山,4R,1-3-2,8.64,24.1,208.3
常滑,3R,3-1-2,2.40,86.6,208.1
津,8R,4-1-2,6.60,31.5,207.9
平和島,8R,2-1-4,3.77,55.2,207.8
常滑,9R,4-1-2,4.22,49.2,207.8
びわこ,7R,1-2-5,3.21,64.6,207.5
芦屋,10R,2-1-5,5.83,35.6,207.5
住之江,4R,1-3-5,12.13,17.1,207.4
びわこ,5R,1-2-6,6.19,33.5,207.4
びわこ,3R,5-2-1,2.11,97.9,207.0
芦屋,11R,1-4-3,6.14,33.7,206.9
戸田,9R,3-1-5,7.90,26.2,206.9
徳山,1R,1-3-2,21.55,9.6,206.9
児島,2R,4-1-3,2.65,78.1,206.9
芦屋,10R,2-1-3,4.98,41.5,206.8
常滑,9R,1-5-4,6.46,32.0,206.8
平和島,8R,4-1-3,5.02,41.2,206.7
津,5R,3-2-1,2.50,82.8,206.6
若松,10R,1-3-4,7.10,29.1,206.6
平和島,8R,3-1-4,3.17,65.1,206.5
芦屋,1R,1-5-3,3.86,53.5,206.3
尼崎,9R,1-4-3,19.63,10.5,206.1
芦屋,3R,4-3-1,3.74,55.1,206.1
宮島,8R,2-1-3,3.99,51.6,206.0
宮島,4R,1-2-5,3.79,54.3,205.8
津,11R,1-4-2,13.90,14.8,205.7
芦屋,8R,4-1-3,2.82,73.0,205.7
児島,11R,1-2-5,8.75,23.5,205.7
児島,1R,2-3-1,8.25,24.9,205.5
住之江,8R,1-3-2,5.13,40.0,205.4
津,8R,4-1-5,5.21,39.4,205.2
蒲郡,4R,4-1-2,3.19,64.4,205.1
徳山,12R,1-4-2,6.29,32.6,205.1
三国,10R,1-2-5,3.03,67.6,204.9
桐生,5R,1-4-3,2.71,75.5,204.9
宮島,6R,1-4-2,4.11,49.8,204.9
児島,9R,1-2-4,8.13,25.2,204.8
常滑,10R,3-1-5,5.83,35.1,204.5
三国,5R,1-3-4,2.13,96.0,204.2
戸田,4R,3-1-5,6.95,29.4,204.2
児島,11R,2-1-4,10.75,19.0,204.2
びわこ,11R,3-1-2,4.58,44.6,204.1
平和島,4R,1-5-2,3.50,58.3,204.0
常滑,7R,1-5-4,2.75,74.0,203.8
芦屋,3R,3-1-2,4.07,50.1,203.7
児島,3R,1-4-2,4.13,49.3,203.7
住之江,8R,1-2-3,5.38,37.8,203.5
住之江,7R,1-2-5,3.60,56.4,203.2
津,11R,1-5-4,6.35,32.0,203.2
三国,4R,1-4-3,12.84,15.8,202.8
宮島,11R,2-1-4,6.69,30.3,202.7
戸田,6R,1-5-2,9.84,20.6,202.6
若松,2R,1-5-2,5.47,37.0,202.5
平和島,10R,1-2-3,11.98,16.9,202.4
