場,レース,買い目,推定確率%,オッズ(取得時),回収率%
住之江,6R,1-2-3,5.36,62.4,334.7
蒲郡,4R,1-2-3,5.86,57.0,334.2
若松,5R,1-3-4,4.86,68.7,334.1
住之江,10R,2-1-4,5.95,56.0,333.1
津,8R,1-4-2,3.41,97.6,333.0
平和島,12R,1-4-3,9.24,36.0,332.8
三国,12R,2-1-3,4.31,76.8,330.9
びわこ,2R,2-1-3,4.42,74.8,330.7
下関,4R,1-2-3,7.19,45.8,329.5
常滑,3R,2-1-3,6.00,54.9,329.2
常滑,1R,1-4-3,14.73,22.3,328.5
びわこ,8R,1-2-3,4.15,79.1,328.2
津,2R,3-2-1,5.67,57.4,325.4
平和島,12R,4-1-3,4.16,77.9,323.9
徳山,10R,3-1-2,5.03,64.3,323.2
びわこ,9R,1-3-2,6.35,50.8,322.8
三国,9R,5-3-1,6.24,51.6,321.7
鳴門,4R,2-5-1,3.38,95.2,321.5
徳山,8R,2-1-5,5.87,54.5,319.9
若松,2R,1-3-5,6.95,45.8,318.1
下関,7R,1-2-4,23.69,13.4,317.4
常滑,12R,4-1-3,4.26,74.5,317.3
三国,11R,2-5-1,7.46,42.3,315.7
津,10R,1-2-4,4.59,68.8,315.5
平和島,11R,1-5-2,9.65,32.6,314.6
津,3R,5-1-2,3.49,90.0,314.5
住之江,3R,1-2-4,7.84,40.0,313.8
蒲郡,11R,1-4-2,8.32,37.7,313.6
平和島,11R,1-5-3,3.73,83.8,312.3
若松,11R,3-2-1,3.53,88.0,310.5
徳山,11R,1-3-5,7.79,39.5,307.9
津,8R,1-4-3,4.21,72.4,304.5
住之江,2R,1-3-4,9.87,30.8,304.0
浜名湖,4R,2-1-3,9.61,31.6,303.6
下関,3R,4-1-2,3.40,89.2,303.6
住之江,5R,1-2-3,6.94,43.7,303.5
浜名湖,11R,1-4-2,17.63,17.2,303.2
下関,2R,1-3-5,7.61,39.6,301.4
びわこ,6R,3-1-4,3.30,91.3,301.4
常滑,7R,1-3-2,3.30,91.1,300.8
下関,9R,1-3-4,5.72,52.3,298.9
蒲郡,2R,2-3-1,12.55,23.8,298.8
福岡,7R,3-2-1,4.84,61.4,297.2
蒲郡,4R,2-1-3,3.36,88.5,297.2
蒲郡,8R,1-3-4,5.33,55.6,296.5
住之江,8R,1-4-3,3.53,83.8,295.9
蒲郡,4R,3-1-2,7.62,38.8,295.7
住之江,12R,2-1-4,7.07,41.8,295.3
びわこ,11R,3-1-2,4.96,59.5,295.2
蒲郡,1R,3-2-1,4.58,64.4,295.2
下関,1R,3-2-1,6.41,45.9,294.4
津,8R,1-3-4,3.93,74.8,294.0
若松,5R,4-1-3,4.50,65.2,293.1
びわこ,1R,5-1-3,3.37,86.7,292.2
福岡,11R,3-1-2,5.99,48.8,292.2
下関,8R,1-4-2,6.56,44.5,291.7
若松,10R,1-5-2,4.75,61.0,289.7
常滑,8R,1-4-3,6.48,44.6,288.9
津,8R,1-2-4,2.95,97.6,288.3
住之江,4R,1-2-4,6.01,47.9,288.1
住之江,2R,3-1-4,3.38,85.1,288.0
平和島,7R,1-3-5,5.41,53.2,288.0
蒲郡,9R,4-1-2,3.03,94.9,287.1
常滑,5R,3-1-2,3.90,73.4,286.1
下関,7R,1-3-2,6.66,42.9,285.9
蒲郡,7R,1-4-2,13.94,20.5,285.8
徳山,6R,2-1-3,6.16,46.3,285.4
常滑,11R,2-1-4,3.45,82.7,285.0
福岡,9R,1-4-3,3.02,94.1,283.7
鳴門,10R,3-2-1,4.48,63.3,283.6
鳴門,11R,3-1-2,5.36,52.8,283.1
常滑,8R,1-3-2,3.60,78.6,282.8
蒲郡,12R,2-1-4,6.47,43.6,282.0
福岡,5R,1-3-2,13.54,20.8,281.7
若松,5R,1-4-3,8.08,34.8,281.2
びわこ,1R,3-1-2,5.06,55.4,280.5
下関,5R,1-2-4,11.36,24.6,279.4
若松,3R,1-3-2,3.12,89.3,278.9
住之江,11R,1-5-4,3.29,84.6,278.7
びわこ,2R,2-1-4,4.28,64.9,277.8
若松,2R,1-5-4,3.32,83.5,277.2
福岡,6R,3-1-5,2.88,96.1,277.1
福岡,8R,1-2-4,11.67,23.7,276.6
住之江,9R,4-1-2,4.14,66.7,276.1
津,2R,3-1-2,5.11,53.9,275.6
住之江,2R,1-4-3,12.85,21.4,275.1
若松,10R,1-3-5,19.10,14.4,275.1
福岡,12R,4-1-5,3.13,87.7,274.8
若松,8R,1-5-3,4.90,56.1,274.8
福岡,5R,3-2-1,4.52,60.8,274.7
びわこ,3R,1-3-5,4.95,55.4,274.0
鳴門,10R,3-1-2,4.39,62.4,273.7
三国,11R,5-2-1,3.50,78.1,273.3
徳山,8R,2-1-4,6.76,40.4,273.2
下関,11R,1-3-4,5.89,46.4,273.2
浜名湖,12R,4-1-3,6.97,39.1,272.7
鳴門,10R,2-3-1,6.45,42.2,272.1
蒲郡,9R,2-1-4,4.94,55.0,271.9
津,10R,1-2-3,5.67,47.9,271.8
平和島,9R,3-1-2,5.13,52.9,271.4
浜名湖,7R,1-2-3,9.46,28.7,271.4
びわこ,9R,1-2-3,5.15,52.7,271.3
常滑,4R,2-1-5,5.00,54.2,271.1
常滑,5R,2-1-3,3.71,72.6,269.4
下関,12R,3-2-1,4.53,59.4,269.0
浜名湖,12R,4-1-2,3.43,78.2,268.5
平和島,1R,1-5-3,2.97,90.5,268.4
三国,11R,2-4-1,3.69,72.7,268.2
蒲郡,1R,3-1-2,4.29,62.4,267.7
住之江,10R,1-4-3,5.13,52.1,267.4
三国,11R,2-1-5,12.21,21.9,267.3
鳴門,5R,2-1-3,6.19,43.2,267.3
福岡,5R,1-2-3,13.82,19.3,266.8
津,7R,1-4-5,3.25,81.8,265.9
下関,3R,1-5-4,5.51,48.2,265.5
若松,12R,2-1-3,9.57,27.7,265.1
若松,7R,1-5-4,3.46,76.3,264.0
平和島,4R,3-5-4,5.12,51.5,263.6
平和島,10R,1-4-2,12.52,21.0,262.8
三国,10R,4-2-1,2.64,99.6,262.7
住之江,4R,1-2-5,4.11,63.9,262.5
住之江,2R,1-5-3,4.04,64.9,262.0
蒲郡,2R,1-3-2,5.61,46.7,261.9
若松,9R,1-2-3,14.23,18.4,261.8
平和島,7R,1-3-4,15.09,17.3,261.1
浜名湖,8R,1-2-4,17.63,14.8,260.9
平和島,12R,1-4-2,26.30,9.9,260.3
びわこ,4R,1-5-4,3.27,79.5,260.0
浜名湖,11R,1-4-3,6.10,42.6,260.0
住之江,3R,1-2-5,20.96,12.4,259.9
浜名湖,5R,4-2-1,3.37,77.0,259.2
住之江,12R,2-4-1,2.71,95.4,258.9
住之江,7R,3-1-2,4.35,59.5,258.7
三国,11R,2-1-4,7.06,36.6,258.6
平和島,9R,1-3-4,7.35,35.1,258.0
平和島,2R,3-1-4,4.58,56.3,257.9
三国,9R,5-1-3,4.98,51.7,257.3
びわこ,6R,1-4-3,7.19,35.7,256.7
下関,4R,1-2-5,7.08,36.2,256.3
津,10R,2-1-5,8.98,28.5,256.0
平和島,4R,3-5-1,2.69,95.2,255.7
住之江,8R,3-4-1,2.63,97.3,255.7
下関,2R,1-6-3,6.03,42.4,255.6
三国,7R,4-1-3,2.83,90.1,255.4
津,11R,3-1-2,3.75,67.9,254.7
津,6R,3-1-2,3.50,72.4,253.5
福岡,11R,1-3-2,18.77,13.5,253.4
浜名湖,7R,2-3-1,3.29,76.9,253.2
びわこ,3R,1-3-2,4.21,60.0,252.8
徳山,6R,3-1-2,2.53,99.6,252.4
徳山,3R,1-4-6,3.72,67.6,251.7
住之江,12R,2-1-5,3.28,76.6,251.5
福岡,10R,3-1-2,3.45,72.8,251.5
津,2R,2-1-3,10.34,24.3,251.4
平和島,11R,1-5-4,7.36,34.1,251.1
下関,3R,4-1-5,3.91,63.7,249.3
下関,8R,1-3-4,15.62,15.9,248.4
常滑,7R,3-1-2,2.82,88.0,248.3
若松,6R,3-1-2,12.79,19.4,248.1
びわこ,1R,3-2-1,3.42,72.1,246.5
若松,3R,4-1-2,3.63,67.8,246.4
下関,6R,4-1-2,4.67,52.7,246.4
住之江,11R,1-4-5,4.54,54.3,246.3
浜名湖,9R,1-3-2,10.08,24.4,245.9
鳴門,4R,1-5-2,5.89,41.7,245.7
鳴門,8R,3-2-1,11.81,20.8,245.6
びわこ,6R,1-3-4,7.20,34.1,245.6
浜名湖,10R,1-3-4,8.71,28.2,245.5
蒲郡,4R,2-3-1,2.57,95.0,243.9
平和島,2R,3-1-2,4.03,60.4,243.5
常滑,7R,1-4-3,2.47,98.5,243.4
住之江,7R,2-1-3,6.02,40.4,243.2
徳山,4R,5-1-2,2.68,90.2,242.1
津,11R,1-3-2,6.47,37.4,241.9
びわこ,12R,1-4-3,3.06,79.0,241.8
福岡,6R,1-3-5,7.92,30.5,241.4
三国,5R,1-5-2,9.41,25.6,240.8
蒲郡,4R,4-1-3,2.71,88.5,239.9
若松,8R,1-5-4,3.39,70.6,239.6
津,7R,4-1-5,3.15,76.0,239.3
下関,8R,1-2-4,4.53,52.8,239.2
蒲郡,10R,5-1-2,4.41,54.2,239.1
びわこ,6R,1-5-4,2.58,92.8,239.0
若松,4R,1-3-2,9.70,24.6,238.6
浜名湖,7R,3-2-1,3.87,61.7,238.5
徳山,2R,1-5-4,5.90,40.3,237.9
住之江,1R,2-1-4,4.94,48.2,237.9
下関,6R,1-2-4,17.49,13.6,237.8
下関,6R,1-4-5,3.21,73.9,237.4
福岡,5R,2-1-3,8.56,27.7,237.0
びわこ,7R,4-1-3,2.71,87.5,236.9
三国,10R,2-5-1,4.11,57.6,236.9
蒲郡,6R,4-2-1,12.50,18.9,236.2
下関,9R,3-1-2,2.83,83.5,236.1
びわこ,11R,1-4-2,5.96,39.6,236.0
住之江,1R,4-1-2,3.47,68.1,236.0
蒲郡,8R,1-5-3,6.78,34.8,236.0
下関,11R,2-1-3,4.90,48.2,235.9
びわこ,3R,1-4-5,2.58,91.4,235.8
平和島,8R,1-4-3,5.84,40.3,235.5
徳山,5R,1-4-2,8.14,28.9,235.2
若松,7R,1-5-3,3.79,62.0,235.1
平和島,2R,3-2-1,3.13,75.0,234.7
若松,1R,1-4-5,2.50,93.8,234.6
徳山,4R,3-1-5,2.88,81.5,234.3
常滑,3R,3-1-2,3.82,61.3,234.2
下関,3R,1-4-6,4.85,48.2,233.6
鳴門,12R,2-1-3,4.94,47.2,233.4
下関,1R,2-3-1,4.39,53.1,232.9
徳山,3R,2-1-6,2.43,95.8,232.9
びわこ,11R,2-1-3,6.78,34.3,232.6
住之江,4R,1-4-2,2.95,78.4,231.4
鳴門,4R,2-1-5,5.61,41.2,231.3
平和島,10R,2-1-5,3.83,60.3,231.2
蒲郡,7R,1-2-3,6.70,34.4,230.6
三国,10R,2-4-1,7.61,30.3,230.5
浜名湖,10R,1-3-2,12.50,18.4,230.0
若松,1R,1-4-3,2.59,88.7,230.0
若松,3R,1-6-4,2.98,77.1,229.9
浜名湖,3R,2-1-3,3.19,72.1,229.9
浜名湖,1R,2-1-3,2.42,94.9,229.8
住之江,2R,1-5-4,6.34,36.2,229.5
びわこ,9R,1-3-6,5.59,40.9,228.6
平和島,7R,1-4-3,4.51,50.5,227.9
浜名湖,5R,1-4-2,3.90,58.4,227.8
住之江,8R,4-1-2,3.55,64.0,227.3
若松,9R,1-2-4,6.90,32.9,227.1
三国,5R,5-2-1,5.82,39.0,227.1
下関,11R,1-2-3,12.60,18.0,226.8
住之江,7R,2-1-4,2.64,85.8,226.5
びわこ,12R,1-2-4,8.05,28.0,225.4
びわこ,3R,3-1-2,2.47,91.0,224.7
平和島,12R,4-1-2,11.83,19.0,224.7
浜名湖,3R,2-3-4,2.37,94.9,224.7
福岡,1R,1-5-4,3.37,66.7,224.5
蒲郡,10R,1-5-2,11.86,18.9,224.1
住之江,3R,1-4-2,3.79,59.0,223.7
浜名湖,7R,3-1-2,8.38,26.7,223.6
常滑,5R,3-1-4,2.23,99.8,222.9
若松,2R,5-1-2,3.14,70.9,222.7
福岡,12R,1-4-2,4.75,46.9,222.6
蒲郡,10R,1-2-5,17.37,12.8,222.4
浜名湖,10R,3-1-2,6.35,35.0,222.3
蒲郡,5R,1-2-3,2.40,92.5,221.9
平和島,9R,3-1-4,4.72,47.0,221.8
鳴門,11R,2-1-3,2.95,75.0,221.3
福岡,12R,1-4-3,10.09,21.9,220.9
津,10R,2-1-3,3.14,70.3,220.9
鳴門,8R,2-3-1,12.75,17.3,220.6
津,8R,1-5-3,3.53,62.3,219.9
蒲郡,4R,1-4-3,4.88,45.0,219.7
びわこ,12R,4-1-2,2.97,73.7,219.2
蒲郡,3R,1-4-2,6.60,33.2,219.2
三国,2R,2-1-4,12.10,18.1,219.0
蒲郡,11R,1-2-4,15.38,14.2,218.4
若松,6R,2-1-3,5.33,41.0,218.4
下関,7R,1-4-2,13.63,16.0,218.1
徳山,6R,4-2-1,3.27,66.6,218.0
平和島,11R,1-2-4,7.35,29.6,217.7
若松,10R,5-1-3,2.23,97.7,217.5
浜名湖,6R,1-2-4,3.07,70.7,217.2
徳山,12R,4-1-2,6.15,35.3,217.1
三国,8R,4-1-2,3.54,61.3,217.1
びわこ,3R,1-2-3,2.47,87.9,216.8
平和島,6R,2-1-4,3.75,57.7,216.4
下関,7R,1-4-3,3.56,60.8,216.3
びわこ,3R,4-1-3,4.41,48.9,215.4
住之江,5R,1-2-4,4.11,52.3,215.2
住之江,3R,1-5-2,13.53,15.9,215.1
浜名湖,10R,1-2-3,7.78,27.6,214.9
若松,5R,1-5-4,2.54,84.7,214.8
鳴門,4R,5-1-4,2.55,84.2,214.4
蒲郡,8R,1-2-5,2.70,79.2,214.1
常滑,10R,1-5-3,6.17,34.7,214.1
浜名湖,4R,2-3-1,3.94,54.3,214.1
若松,8R,1-4-3,6.65,32.2,214.1
びわこ,3R,1-4-2,2.20,97.4,214.1
福岡,9R,1-5-4,4.54,47.0,213.5
蒲郡,7R,4-1-3,3.50,61.0,213.4
浜名湖,9R,2-1-3,2.91,73.3,213.2
びわこ,6R,1-3-5,3.36,63.4,213.0
津,10R,5-2-1,2.35,90.4,212.6
びわこ,1R,3-5-1,4.28,49.6,212.3
下関,7R,2-1-3,2.76,76.8,211.9
若松,6R,1-3-2,20.57,10.3,211.9
若松,3R,1-2-6,4.87,43.5,211.8
福岡,10R,1-4-3,2.18,97.1,211.7
福岡,8R,1-4-3,2.86,74.0,211.7
下関,11R,3-1-2,3.98,53.1,211.5
鳴門,6R,1-2-4,3.18,66.4,210.9
びわこ,6R,1-3-2,5.81,36.3,210.9
浜名湖,8R,4-1-2,8.07,26.1,210.6
常滑,3R,2-1-4,4.28,49.1,210.3
平和島,9R,1-3-2,7.99,26.3,210.2
若松,1R,2-1-4,3.52,59.7,210.1
若松,3R,1-3-4,2.47,84.8,209.6
徳山,8R,2-1-3,3.67,57.1,209.3
鳴門,5R,2-1-5,4.14,50.5,209.2
福岡,6R,3-1-6,2.98,70.2,209.2
津,3R,5-2-4,2.43,86.0,208.9
常滑,4R,2-5-1,3.45,60.6,208.9
福岡,3R,1-5-2,2.17,96.1,208.8
津,4R,1-5-2,2.30,90.7,208.8
平和島,9R,4-1-3,3.75,55.5,208.0
鳴門,2R,1-5-2,5.01,41.5,207.8
徳山,11R,1-5-2,5.16,40.3,207.8
徳山,5R,1-5-2,2.49,83.2,207.1
徳山,5R,2-1-4,4.07,50.9,207.0
平和島,4R,5-4-3,3.99,51.8,206.6
徳山,10R,1-3-2,17.92,11.5,206.1
平和島,2R,3-1-5,4.01,51.2,205.4
津,8R,1-5-4,4.12,49.9,205.4
浜名湖,7R,1-3-2,12.74,16.1,205.1
平和島,4R,5-3-1,2.46,83.3,205.0
びわこ,6R,1-5-2,2.08,98.6,204.9
津,3R,2-5-3,2.34,87.6,204.6
福岡,5R,2-3-1,4.57,44.7,204.1
常滑,7R,2-4-3,2.35,86.9,204.0
鳴門,10R,2-4-1,2.75,74.2,204.0
下関,10R,1-2-4,12.05,16.9,203.7
若松,7R,1-2-4,9.11,22.3,203.2
平和島,10R,2-4-1,2.37,85.8,203.2
徳山,3R,1-4-2,7.07,28.7,203.0
住之江,12R,2-1-3,2.21,91.9,202.9
常滑,7R,4-2-3,2.07,98.1,202.7
住之江,12R,1-2-4,13.78,14.7,202.6
住之江,2R,4-1-3,4.93,41.1,202.6
徳山,6R,2-4-1,4.29,47.2,202.5
常滑,1R,1-3-4,7.00,28.9,202.2
津,11R,1-5-3,3.28,61.4,201.5
三国,12R,2-1-6,4.80,41.9,201.2
若松,4R,1-5-3,5.54,36.3,201.2
蒲郡,2R,3-2-1,6.79,29.6,201.0
常滑,5R,1-4-3,4.80,41.9,200.9
津,5R,1-5-3,7.20,27.9,200.9
びわこ,9R,3-1-4,2.43,82.6,200.5
住之江,2R,1-3-5,4.55,44.0,200.3
三国,6R,1-4-2,2.50,80.1,200.2
常滑,3R,4-1-2,2.20,90.8,199.6
津,5R,1-5-2,4.65,42.9,199.6
平和島,2R,3-4-2,2.12,93.9,199.5
浜名湖,4R,3-1-2,8.71,22.9,199.5
下関,7R,1-3-4,3.00,66.4,199.4
若松,3R,1-4-6,3.41,58.5,199.3
三国,12R,2-1-5,3.71,53.7,199.1
鳴門,10R,2-1-3,11.12,17.9,199.0
下関,1R,3-1-4,7.21,27.6,198.9
三国,10R,2-5-4,3.18,62.5,198.7
蒲郡,10R,2-5-1,2.10,94.5,198.7
浜名湖,11R,4-1-2,2.53,78.6,198.7
津,1R,5-1-4,2.59,76.6,198.7
びわこ,5R,4-1-5,4.89,40.6,198.6
福岡,3R,1-2-5,4.81,41.2,198.4
下関,10R,1-3-4,2.47,80.3,198.3
鳴門,9R,3-1-2,5.16,38.4,198.3
津,1R,1-5-3,12.71,15.6,198.3
平和島,11R,1-4-2,6.56,30.2,198.0
浜名湖,1R,2-1-4,2.44,81.0,197.9
蒲郡,3R,2-1-5,6.11,32.4,197.9
浜名湖,1R,4-1-2,2.42,81.9,197.9
津,12R,1-4-3,6.24,31.7,197.8
福岡,7R,2-3-1,5.03,39.3,197.8
平和島,9R,3-4-1,2.49,79.4,197.7
びわこ,12R,2-1-3,2.10,94.1,197.6
平和島,4R,5-3-4,4.69,42.1,197.4
下関,4R,1-5-2,4.16,47.4,197.2
蒲郡,1R,2-1-3,6.99,28.2,197.1
住之江,9R,1-3-4,10.77,18.3,197.0
平和島,2R,3-5-1,3.11,63.3,196.9
鳴門,12R,4-1-3,2.53,77.7,196.5
津,7R,1-3-4,5.54,35.5,196.5
三国,4R,1-5-3,2.44,80.4,196.4
蒲郡,1R,2-3-1,5.64,34.8,196.3
徳山,6R,2-1-4,8.28,23.7,196.3
浜名湖,3R,2-4-3,2.26,86.9,196.2
平和島,10R,1-2-5,8.49,23.1,196.1
徳山,5R,1-4-5,2.95,66.5,196.0
鳴門,8R,3-1-2,8.30,23.6,195.9
常滑,6R,1-2-3,4.47,43.8,195.8
住之江,4R,1-3-2,10.75,18.2,195.7
下関,11R,1-4-3,5.04,38.8,195.4
津,3R,2-5-1,5.23,37.3,195.1
住之江,6R,1-2-6,5.70,34.1,194.4
平和島,9R,3-2-1,2.78,69.8,194.4
若松,3R,1-6-2,3.77,51.4,193.7
びわこ,7R,3-1-4,4.03,48.0,193.5
福岡,1R,1-3-5,9.43,20.5,193.4
津,12R,1-3-5,14.75,13.1,193.2
住之江,8R,4-2-1,2.78,69.5,193.1
福岡,6R,1-3-6,8.18,23.6,193.1
鳴門,12R,3-4-1,2.06,93.7,192.8
津,8R,5-1-4,2.66,72.4,192.7
若松,4R,1-3-4,3.23,59.4,192.1
住之江,7R,1-4-3,3.13,61.2,191.8
鳴門,3R,3-1-2,3.05,63.0,191.8
徳山,1R,3-1-5,3.23,59.3,191.7
蒲郡,6R,2-4-1,11.15,17.2,191.7
三国,8R,4-2-1,2.26,84.8,191.6
浜名湖,12R,2-1-3,2.08,91.8,191.3
下関,2R,1-2-6,2.52,76.0,191.2
住之江,6R,1-3-2,4.20,45.5,191.1
若松,3R,2-1-3,2.70,70.7,191.1
津,4R,4-1-3,2.31,82.5,190.8
蒲郡,3R,2-1-4,4.29,44.5,190.8
浜名湖,6R,1-4-2,2.02,94.3,190.5
鳴門,12R,3-1-2,4.01,47.4,190.2
福岡,3R,2-1-3,9.64,19.7,189.8
鳴門,12R,4-1-2,3.14,60.4,189.8
浜名湖,4R,3-2-1,3.83,49.6,189.8
福岡,10R,1-2-3,15.18,12.5,189.7
浜名湖,9R,1-6-3,3.84,49.3,189.5
津,1R,1-5-4,10.57,17.9,189.2
鳴門,2R,1-5-3,5.01,37.7,188.9
浜名湖,8R,1-4-6,3.50,54.0,188.8
下関,8R,3-1-4,6.71,28.1,188.6
蒲郡,6R,4-1-2,11.33,16.6,188.1
平和島,7R,1-3-2,10.51,17.9,188.1
若松,9R,1-2-5,10.43,18.0,187.8
徳山,3R,2-1-4,4.64,40.5,187.8
津,6R,4-3-2,2.72,69.1,187.7
住之江,10R,1-4-2,17.06,11.0,187.6
下関,12R,3-1-2,2.56,73.4,187.6
蒲郡,3R,1-5-2,10.77,17.4,187.4
若松,4R,1-2-5,6.61,28.3,187.2
平和島,1R,3-1-2,9.36,20.0,187.1
常滑,9R,1-5-2,5.26,35.5,186.9
住之江,2R,5-1-4,2.04,91.4,186.9
常滑,9R,1-2-3,6.86,27.2,186.5
鳴門,5R,3-1-2,3.12,59.7,186.3
津,4R,4-1-2,3.64,51.1,186.2
下関,5R,1-2-3,2.45,76.1,186.2
住之江,6R,1-4-5,2.56,72.8,186.1
福岡,11R,1-3-4,12.48,14.9,186.0
鳴門,11R,4-1-3,2.76,67.4,185.9
平和島,5R,2-3-1,5.39,34.5,185.9
住之江,11R,1-4-3,8.33,22.3,185.7
びわこ,4R,1-4-5,2.71,68.5,185.7
住之江,6R,1-4-3,6.13,30.3,185.6
福岡,7R,1-4-2,2.83,65.5,185.5
若松,4R,2-1-3,2.66,69.6,185.5
津,7R,4-3-1,5.18,35.8,185.3
蒲郡,11R,1-4-3,3.00,61.8,185.2
住之江,12R,1-4-2,11.28,16.4,185.0
津,10R,5-1-2,4.45,41.6,185.0
福岡,6R,3-1-2,2.72,68.0,184.9
津,12R,1-3-4,15.61,11.8,184.2
津,12R,3-1-4,6.36,28.9,183.9
福岡,10R,2-1-6,2.52,72.8,183.6
津,8R,1-2-5,2.62,70.1,183.5
びわこ,12R,1-4-2,7.02,26.1,183.2
津,11R,3-1-4,5.46,33.5,183.0
びわこ,1R,3-1-5,5.97,30.6,182.6
平和島,1R,3-1-5,4.18,43.6,182.4
徳山,9R,5-2-3,1.90,95.9,182.1
