場,レース,買い目,推定確率%,オッズ(取得時),回収率%
桐生,10R,1-4-3,8.76,50.2,439.5
浜名湖,12R,2-1-3,8.09,54.2,438.6
児島,7R,1-4-2,4.56,95.6,435.7
浜名湖,6R,1-3-2,9.54,45.3,432.2
下関,4R,1-2-3,7.78,55.0,427.7
児島,8R,1-2-4,5.57,76.7,426.9
丸亀,10R,1-5-3,6.48,65.5,424.2
徳山,6R,3-1-2,6.21,67.9,421.6
平和島,10R,2-1-4,14.10,29.9,421.5
尼崎,5R,1-3-4,10.93,38.5,420.9
児島,9R,1-4-2,17.39,24.2,420.9
桐生,1R,1-4-3,7.53,55.6,418.8
浜名湖,6R,3-2-1,6.49,64.3,417.1
平和島,4R,2-1-3,9.78,42.6,416.8
浜名湖,2R,1-2-3,10.31,40.4,416.4
常滑,9R,1-4-3,5.04,82.4,415.6
丸亀,7R,1-4-3,13.87,29.9,414.8
平和島,4R,1-2-4,4.46,92.1,410.9
常滑,7R,2-1-3,6.66,61.7,410.6
丸亀,3R,1-3-2,6.90,59.5,410.4
常滑,5R,1-2-3,6.07,67.5,410.0
唐津,4R,1-3-2,4.51,90.6,408.6
浜名湖,8R,2-1-4,5.07,80.3,406.8
下関,9R,1-2-3,8.92,45.3,404.1
浜名湖,2R,1-3-2,5.33,75.7,403.1
下関,12R,1-5-4,7.89,51.1,403.0
尼崎,9R,4-1-2,8.18,49.2,402.4
多摩川,10R,4-1-3,4.15,95.8,397.5
平和島,7R,4-1-2,4.27,93.1,397.5
多摩川,11R,3-2-1,4.30,92.4,397.4
尼崎,10R,2-1-4,7.26,54.7,397.2
若松,10R,1-5-4,7.17,55.2,395.6
桐生,3R,1-2-4,4.31,91.7,395.1
浜名湖,5R,3-1-2,5.67,69.6,395.0
常滑,9R,1-3-4,13.47,29.3,394.7
多摩川,9R,1-5-4,5.02,78.3,392.9
児島,2R,1-3-4,13.07,29.8,389.6
平和島,3R,1-3-4,4.48,86.8,389.0
児島,5R,2-1-4,4.91,79.0,388.2
尼崎,10R,1-2-4,9.26,41.9,387.8
桐生,3R,1-2-3,7.87,49.1,386.6
下関,1R,1-2-4,5.94,64.9,385.8
若松,1R,1-4-3,7.86,49.0,385.3
多摩川,7R,2-3-1,7.77,49.5,384.6
下関,5R,2-1-3,6.36,59.8,380.5
平和島,11R,1-4-2,5.53,68.8,380.2
丸亀,7R,1-5-4,6.22,60.8,377.9
浜名湖,6R,3-1-2,8.32,45.3,377.0
桐生,10R,1-3-4,4.52,82.8,374.6
常滑,8R,4-1-3,3.96,94.4,374.3
唐津,10R,3-4-1,3.91,95.7,374.1
常滑,10R,2-4-1,5.43,68.6,372.7
多摩川,2R,1-3-2,4.01,92.2,369.6
常滑,4R,1-2-4,7.38,49.8,367.7
若松,5R,1-3-2,7.46,49.2,367.2
下関,7R,1-2-4,4.06,90.4,367.2
下関,4R,2-1-4,7.67,47.8,366.8
蒲郡,4R,1-3-2,5.42,67.6,366.3
蒲郡,6R,2-1-3,4.51,80.6,363.8
多摩川,9R,1-4-3,8.05,45.1,363.1
浜名湖,7R,1-2-5,5.37,67.2,360.6
多摩川,9R,4-1-3,3.75,96.0,360.4
浜名湖,9R,1-4-3,16.58,21.7,359.9
児島,8R,1-4-2,4.03,89.1,359.2
桐生,3R,1-3-2,10.20,35.2,359.0
児島,2R,3-1-4,13.50,26.6,359.0
尼崎,4R,4-1-2,11.05,32.4,358.1
蒲郡,4R,1-2-4,7.20,49.7,357.6
桐生,5R,1-2-4,7.25,49.1,355.8
浜名湖,3R,1-3-2,6.75,52.4,353.5
常滑,4R,1-2-5,7.79,45.0,350.4
桐生,5R,1-4-2,4.92,71.0,349.2
児島,2R,3-4-1,6.21,56.2,349.2
常滑,11R,1-2-4,8.48,41.1,348.7
蒲郡,4R,1-2-3,6.39,54.5,348.0
多摩川,4R,2-4-1,6.30,55.2,347.9
多摩川,11R,3-1-2,5.99,57.6,344.9
芦屋,1R,1-5-2,3.53,97.5,344.6
平和島,11R,1-4-5,4.20,81.9,343.8
平和島,7R,1-2-3,5.64,60.8,342.8
多摩川,7R,2-1-4,7.73,44.3,342.6
多摩川,7R,2-1-3,9.25,37.0,342.3
平和島,1R,1-2-5,9.34,36.6,341.9
桐生,12R,2-1-3,7.34,46.5,341.4
尼崎,5R,1-4-3,14.64,23.3,341.0
多摩川,2R,3-2-1,4.26,79.8,339.6
浜名湖,3R,2-1-5,5.54,61.3,339.5
平和島,3R,3-4-1,3.75,90.0,337.4
平和島,8R,1-5-2,5.54,60.9,337.1
下関,7R,1-4-2,3.42,98.0,335.6
浜名湖,7R,1-5-2,4.99,67.2,335.1
芦屋,3R,5-1-3,4.71,71.0,334.1
平和島,3R,4-3-1,3.64,91.7,334.1
唐津,4R,1-2-3,8.80,37.9,333.5
多摩川,9R,1-5-3,5.93,56.2,333.1
浜名湖,5R,4-1-3,3.93,84.7,332.5
蒲郡,8R,4-1-3,3.37,98.4,331.9
常滑,6R,1-4-3,15.15,21.9,331.7
蒲郡,12R,4-1-3,5.25,62.9,330.1
尼崎,6R,1-4-3,4.34,76.1,330.0
桐生,3R,1-3-4,9.09,36.2,329.2
桐生,7R,4-3-1,3.29,99.8,328.5
下関,5R,3-1-2,5.07,64.8,328.2
児島,5R,2-3-1,6.05,54.2,327.9
児島,9R,1-4-3,12.82,25.5,327.0
蒲郡,6R,4-1-2,3.50,93.3,327.0
徳山,7R,2-4-1,3.51,92.9,326.4
平和島,1R,1-2-3,13.05,25.0,326.3
多摩川,2R,1-3-4,3.37,96.5,325.4
平和島,4R,2-4-1,4.37,74.0,323.7
桐生,9R,1-3-2,15.20,21.2,322.2
尼崎,9R,2-1-4,5.04,63.9,321.7
尼崎,5R,1-3-2,5.30,60.5,320.8
浜名湖,9R,4-1-3,8.33,38.4,319.9
児島,4R,1-5-4,3.34,95.5,319.4
平和島,6R,1-3-2,6.74,47.4,319.2
芦屋,9R,1-5-2,4.73,67.5,319.0
桐生,9R,2-3-1,5.09,62.6,318.6
児島,7R,2-1-4,3.89,81.7,318.0
多摩川,12R,2-3-1,4.25,74.8,317.8
下関,6R,1-2-3,7.84,40.5,317.7
平和島,10R,1-2-4,10.69,29.7,317.5
丸亀,6R,1-2-4,4.07,77.8,316.4
平和島,7R,2-1-4,5.31,59.5,315.9
若松,1R,4-1-2,3.22,98.1,315.5
桐生,9R,3-1-2,19.83,15.9,315.4
丸亀,2R,5-1-2,3.17,99.2,314.5
蒲郡,9R,1-4-3,13.86,22.6,313.3
尼崎,8R,1-3-4,4.10,76.3,313.1
尼崎,10R,1-2-5,14.09,22.2,312.8
蒲郡,8R,4-2-1,4.67,66.9,312.6
多摩川,7R,2-4-1,6.03,51.8,312.1
桐生,2R,2-1-3,3.91,79.8,312.0
蒲郡,11R,4-1-3,3.31,94.1,311.2
若松,1R,1-4-2,9.94,31.2,310.0
芦屋,8R,3-1-2,4.77,65.0,309.8
徳山,4R,1-3-4,8.54,36.2,309.1
常滑,7R,1-2-3,6.77,45.6,308.8
多摩川,8R,3-2-1,3.76,82.0,308.4
丸亀,1R,2-3-1,8.09,38.1,308.4
常滑,12R,4-1-3,8.69,35.5,308.3
芦屋,1R,1-4-5,4.12,74.8,308.3
児島,4R,2-1-4,5.06,60.9,308.2
徳山,9R,1-6-4,4.53,68.0,308.2
桐生,10R,1-2-4,13.80,22.3,307.6
児島,6R,1-4-2,5.88,52.2,307.0
丸亀,10R,5-1-4,3.28,93.3,305.9
浜名湖,5R,3-1-4,9.76,31.3,305.4
丸亀,11R,2-1-4,4.96,61.5,305.3
児島,3R,1-5-2,3.91,78.0,305.2
平和島,2R,1-4-3,3.53,86.4,304.9
丸亀,10R,5-1-2,3.27,93.3,304.8
浜名湖,9R,4-1-2,4.11,74.1,304.7
芦屋,10R,1-5-2,8.76,34.7,304.1
平和島,10R,1-4-2,6.38,47.6,303.7
平和島,10R,4-1-2,5.81,52.2,303.3
蒲郡,9R,4-1-3,6.25,48.5,303.2
下関,6R,2-1-3,4.89,61.8,302.2
下関,7R,1-3-2,3.08,98.0,302.2
蒲郡,7R,3-1-2,8.28,36.4,301.4
常滑,4R,1-5-2,3.75,80.2,301.1
桐生,5R,1-3-2,6.60,45.6,300.9
多摩川,6R,3-2-1,5.04,59.7,300.7
児島,10R,3-1-2,3.48,86.3,300.2
平和島,8R,1-2-4,6.30,47.6,300.1
下関,3R,5-1-4,3.37,89.0,299.9
多摩川,6R,1-3-2,3.70,80.9,299.5
丸亀,3R,3-1-2,5.85,51.0,298.5
平和島,11R,1-5-3,6.37,46.6,296.6
浜名湖,9R,1-4-2,8.19,36.2,296.3
丸亀,8R,2-1-5,8.86,33.3,295.2
児島,10R,1-4-2,5.40,54.4,293.9
尼崎,6R,1-4-2,7.67,38.3,293.8
若松,5R,1-3-4,3.80,77.3,293.7
浜名湖,6R,2-1-3,7.39,39.7,293.3
若松,4R,5-1-4,3.80,77.2,293.2
桐生,8R,1-4-5,4.53,64.4,291.4
平和島,3R,1-4-2,3.47,83.8,291.1
平和島,4R,3-2-1,4.11,70.5,290.0
下関,1R,1-2-5,15.41,18.8,289.6
徳山,1R,4-1-2,3.61,80.2,289.5
丸亀,2R,1-5-3,4.08,70.8,289.2
桐生,10R,1-5-4,5.06,57.1,289.1
桐生,7R,1-3-4,12.62,22.9,289.0
尼崎,9R,1-4-2,11.27,25.6,288.6
若松,3R,3-1-2,4.43,65.1,288.4
尼崎,7R,3-1-4,6.00,48.0,288.2
徳山,7R,2-4-3,3.14,91.7,287.9
蒲郡,8R,2-1-4,3.27,88.1,287.9
多摩川,6R,3-1-2,3.71,77.5,287.2
桐生,5R,1-2-3,9.00,31.9,287.0
尼崎,7R,1-3-2,7.71,37.2,287.0
平和島,9R,1-2-5,5.15,55.7,286.8
若松,5R,2-1-3,3.57,79.8,285.1
下関,5R,1-2-4,6.04,47.1,284.6
下関,8R,1-2-3,15.53,18.3,284.3
芦屋,12R,1-5-4,6.65,42.7,284.1
芦屋,2R,1-3-2,3.07,92.6,284.0
浜名湖,3R,1-5-2,4.04,70.1,283.4
桐生,12R,2-3-1,3.68,77.1,283.4
浜名湖,9R,1-2-4,4.55,62.2,283.1
尼崎,6R,1-3-4,4.96,56.8,281.8
常滑,8R,4-1-2,4.98,56.6,281.7
芦屋,6R,2-1-3,2.89,97.4,281.3
唐津,11R,1-4-3,5.99,46.9,280.7
徳山,9R,1-6-2,5.15,54.3,279.9
若松,10R,1-4-5,9.89,28.3,279.8
徳山,1R,3-1-2,2.81,99.5,279.8
徳山,6R,2-1-3,3.08,90.5,279.0
徳山,1R,3-1-4,3.36,83.1,279.0
唐津,3R,1-4-3,9.95,28.0,278.7
平和島,1R,1-2-4,3.72,74.8,278.1
多摩川,9R,1-4-5,5.50,50.4,277.4
常滑,4R,2-1-4,5.91,46.9,277.1
下関,5R,1-2-3,19.63,14.1,276.8
平和島,9R,1-2-3,8.45,32.7,276.4
下関,4R,1-2-5,3.26,84.6,275.6
丸亀,8R,2-1-3,6.97,39.5,275.4
浜名湖,10R,1-5-2,5.63,48.9,275.3
桐生,9R,3-2-1,9.52,28.9,275.0
蒲郡,11R,1-4-3,12.64,21.7,274.3
平和島,5R,1-2-3,4.01,68.3,274.0
若松,2R,1-2-3,3.13,87.6,273.9
尼崎,6R,3-1-2,3.39,80.4,272.8
唐津,2R,2-1-3,5.20,52.3,272.2
尼崎,12R,2-1-4,6.24,43.6,272.1
多摩川,2R,4-3-1,3.02,90.2,272.1
下関,9R,1-3-4,5.32,51.1,271.8
芦屋,4R,1-6-2,3.51,77.4,271.5
若松,4R,1-5-2,3.79,71.5,271.2
常滑,3R,4-1-2,4.23,64.1,271.1
丸亀,12R,2-3-1,5.21,51.9,270.6
平和島,6R,2-1-3,5.70,47.4,270.4
桐生,12R,4-1-2,4.21,64.2,270.3
徳山,6R,3-4-1,2.88,93.9,270.3
平和島,8R,1-4-2,7.99,33.8,270.1
蒲郡,3R,1-4-2,9.48,28.5,270.1
蒲郡,7R,1-3-2,9.51,28.4,270.0
若松,8R,1-3-4,5.63,47.9,269.7
若松,6R,1-5-4,4.44,60.6,269.3
尼崎,4R,1-4-2,11.26,23.9,269.2
尼崎,6R,2-1-3,5.63,47.8,269.1
平和島,9R,1-3-4,5.59,48.1,268.8
若松,6R,1-2-5,3.49,76.9,268.6
蒲郡,10R,4-1-2,5.56,48.2,267.9
多摩川,1R,1-2-5,3.88,69.0,267.5
徳山,6R,3-1-4,5.32,50.0,266.0
尼崎,3R,1-4-2,5.01,53.0,265.6
多摩川,5R,4-2-1,4.40,60.3,265.5
常滑,9R,1-3-2,12.57,21.1,265.1
下関,1R,1-5-2,10.70,24.7,264.3
平和島,4R,2-3-1,7.31,36.1,263.8
丸亀,9R,1-4-2,13.81,19.1,263.8
多摩川,10R,1-4-3,11.20,23.5,263.1
常滑,4R,1-4-2,3.52,74.7,262.6
若松,5R,4-1-2,2.64,99.4,262.6
下関,7R,1-4-5,3.57,73.5,262.4
常滑,11R,1-2-5,2.88,90.8,261.4
多摩川,8R,3-1-5,3.02,86.5,261.1
多摩川,8R,3-1-2,4.19,62.3,261.0
丸亀,1R,2-1-3,7.17,36.4,260.9
若松,3R,1-3-4,3.43,76.0,260.9
丸亀,7R,1-4-2,11.19,23.3,260.7
浜名湖,9R,1-3-4,11.82,22.0,260.0
芦屋,6R,2-1-5,3.89,66.8,259.8
下関,10R,3-1-4,4.82,53.8,259.5
徳山,11R,5-1-2,3.22,80.6,259.3
若松,6R,1-3-4,2.98,86.9,258.9
芦屋,5R,1-4-3,6.12,42.3,258.8
下関,8R,3-1-2,4.47,57.9,258.7
平和島,8R,1-4-5,10.56,24.5,258.6
浜名湖,10R,2-1-5,4.38,59.1,258.6
徳山,12R,3-1-2,4.65,55.5,258.1
徳山,4R,1-4-3,7.59,34.0,258.0
多摩川,2R,1-2-4,3.28,78.3,257.0
多摩川,3R,4-1-3,3.84,66.8,256.8
下関,5R,1-2-5,6.09,42.0,255.9
桐生,4R,2-3-1,3.66,69.9,255.8
桐生,1R,1-3-4,11.02,23.2,255.6
桐生,2R,1-3-2,4.32,59.1,255.5
児島,5R,1-2-4,3.09,82.6,255.4
浜名湖,11R,1-4-3,15.62,16.3,254.7
下関,11R,1-4-2,10.55,24.1,254.4
丸亀,3R,1-2-4,3.14,81.1,254.3
若松,4R,1-5-4,6.31,40.2,253.6
児島,4R,1-3-4,3.66,69.2,253.6
丸亀,2R,1-5-2,3.89,65.2,253.6
多摩川,2R,3-1-4,3.48,72.8,253.2
平和島,1R,1-3-2,12.22,20.7,253.0
丸亀,12R,3-2-1,4.19,60.3,252.9
尼崎,10R,1-4-2,3.68,68.6,252.7
芦屋,1R,1-4-2,10.03,25.2,252.7
浜名湖,10R,1-5-4,4.19,60.1,251.9
丸亀,12R,2-1-3,9.99,25.2,251.7
平和島,11R,1-3-2,8.98,28.0,251.4
桐生,9R,2-1-3,3.79,66.3,251.4
芦屋,9R,1-5-3,5.01,50.2,251.3
多摩川,2R,4-1-3,2.91,86.4,251.3
浜名湖,8R,1-5-4,3.25,77.1,250.7
桐生,7R,1-3-5,4.15,60.4,250.4
平和島,11R,1-2-4,6.62,37.8,250.4
蒲郡,3R,2-4-1,7.90,31.7,250.4
多摩川,3R,3-1-4,10.64,23.5,250.1
桐生,8R,2-1-5,2.73,91.6,250.1
多摩川,2R,2-3-1,4.22,59.2,250.0
若松,1R,1-4-5,5.83,42.9,249.9
唐津,9R,4-2-1,8.36,29.9,249.9
常滑,10R,1-2-4,5.85,42.6,249.4
桐生,2R,3-1-2,2.97,84.0,249.3
若松,11R,4-1-2,3.45,72.1,249.1
丸亀,4R,1-4-3,7.65,32.5,248.5
多摩川,7R,1-2-3,5.09,48.8,248.4
芦屋,12R,1-4-2,7.73,32.1,248.3
徳山,9R,1-6-3,5.46,45.5,248.3
多摩川,4R,2-4-3,5.50,45.1,248.2
多摩川,11R,2-3-1,3.44,72.0,247.6
桐生,6R,1-2-4,8.14,30.4,247.5
平和島,3R,3-1-2,3.62,68.4,247.3
丸亀,1R,3-2-1,7.95,31.1,247.3
多摩川,1R,4-1-2,4.71,52.4,247.1
尼崎,3R,4-1-5,3.23,76.4,246.9
平和島,3R,1-2-3,3.45,71.5,246.9
丸亀,8R,1-3-2,4.73,52.1,246.5
多摩川,4R,4-2-1,5.99,41.1,246.1
平和島,11R,1-3-5,6.82,36.0,245.5
芦屋,11R,4-1-3,2.93,83.7,245.5
児島,3R,1-2-5,5.62,43.7,245.4
浜名湖,10R,2-5-1,2.79,87.9,245.0
若松,3R,1-2-3,2.68,91.2,244.8
浜名湖,11R,4-3-1,2.73,89.5,244.8
児島,10R,1-3-2,7.26,33.7,244.5
多摩川,10R,1-5-4,4.39,55.7,244.5
若松,4R,1-4-5,3.42,71.5,244.5
丸亀,4R,1-3-4,13.87,17.6,244.1
多摩川,12R,2-1-3,6.42,38.0,243.9
丸亀,5R,4-2-1,5.44,44.8,243.9
常滑,4R,2-1-5,6.23,39.1,243.6
若松,2R,4-1-3,7.91,30.8,243.5
下関,10R,1-3-4,4.53,53.8,243.5
児島,9R,1-4-5,2.74,88.6,243.1
多摩川,5R,1-2-4,4.17,58.3,243.0
平和島,2R,1-5-3,3.92,62.0,242.8
桐生,11R,1-4-2,5.03,48.3,242.8
下関,4R,2-1-5,3.31,73.3,242.4
児島,11R,2-1-5,5.87,41.3,242.2
丸亀,10R,1-4-5,9.11,26.6,242.2
丸亀,11R,4-1-2,3.60,67.2,241.8
多摩川,5R,4-1-2,4.00,60.3,241.2
浜名湖,1R,4-1-2,10.41,23.1,240.5
若松,6R,1-5-2,5.29,45.4,240.2
児島,8R,2-1-4,4.23,56.8,240.0
児島,11R,1-2-4,9.87,24.3,239.9
浜名湖,11R,1-4-2,9.44,25.4,239.9
下関,11R,1-2-4,21.79,11.0,239.7
桐生,1R,1-3-2,8.29,28.9,239.7
唐津,11R,1-3-2,10.11,23.7,239.6
芦屋,6R,2-5-1,3.76,63.8,239.6
丸亀,6R,1-4-2,2.71,88.5,239.4
多摩川,12R,3-1-2,3.36,71.1,239.1
平和島,3R,1-2-4,3.23,73.6,237.6
尼崎,10R,1-5-2,6.25,37.9,236.9
浜名湖,5R,1-3-2,8.94,26.5,236.9
尼崎,1R,3-2-1,7.86,30.1,236.6
丸亀,9R,1-4-3,3.93,60.1,236.3
尼崎,9R,4-1-3,2.83,83.4,236.2
尼崎,8R,1-2-5,3.66,64.6,236.2
多摩川,3R,1-4-3,10.26,23.0,235.9
多摩川,1R,1-2-4,10.03,23.5,235.8
桐生,1R,4-1-3,4.56,51.7,235.6
平和島,5R,1-5-3,8.09,29.1,235.6
芦屋,6R,1-2-3,3.09,76.1,234.9
多摩川,2R,3-1-2,4.13,56.8,234.8
下関,3R,4-1-5,2.76,84.5,233.2
平和島,9R,1-3-2,7.65,30.5,233.2
児島,11R,1-4-2,3.36,69.3,233.1
下関,6R,3-2-1,4.75,49.0,232.9
徳山,8R,4-1-3,2.38,97.9,232.8
平和島,11R,1-5-2,7.07,32.9,232.6
桐生,7R,1-3-2,7.41,31.4,232.5
芦屋,6R,1-3-2,2.80,83.1,232.5
尼崎,9R,4-2-1,4.18,55.6,232.3
浜名湖,8R,1-4-5,7.35,31.6,232.2
浜名湖,3R,2-1-3,8.00,29.0,232.1
平和島,5R,3-1-4,2.95,78.6,231.9
尼崎,1R,3-1-2,5.91,39.2,231.6
平和島,5R,1-3-5,9.69,23.9,231.5
多摩川,1R,1-4-2,6.67,34.7,231.4
桐生,6R,1-4-2,9.36,24.7,231.2
芦屋,12R,2-1-4,2.99,77.4,231.1
蒲郡,4R,2-1-3,3.01,76.8,230.9
徳山,4R,2-1-3,2.38,96.7,230.6
徳山,2R,3-1-2,3.63,63.5,230.5
若松,12R,2-1-3,18.55,12.4,230.1
桐生,11R,1-5-2,2.92,78.5,229.5
浜名湖,3R,2-5-1,3.06,75.0,229.1
児島,12R,4-1-2,2.62,87.3,229.1
平和島,4R,1-3-2,3.10,74.0,229.1
蒲郡,9R,1-3-2,4.86,47.1,228.7
尼崎,8R,1-5-2,2.72,84.0,228.4
多摩川,10R,1-5-3,5.02,45.5,228.3
桐生,8R,1-5-4,9.06,25.2,228.3
若松,9R,1-5-3,10.81,21.1,228.1
常滑,7R,2-3-1,6.95,32.8,228.0
尼崎,3R,2-4-1,3.13,72.8,227.8
桐生,3R,3-1-2,4.14,55.0,227.8
丸亀,2R,5-3-1,2.85,80.0,227.7
常滑,9R,1-2-3,4.64,49.1,227.7
尼崎,5R,1-2-4,8.16,27.9,227.7
尼崎,8R,1-5-3,4.33,52.5,227.4
児島,4R,1-2-3,3.52,64.4,226.7
蒲郡,8R,1-4-3,3.52,64.3,226.6
丸亀,9R,1-3-2,6.51,34.8,226.6
徳山,9R,1-6-5,4.01,56.4,226.3
常滑,11R,1-5-2,2.56,88.2,226.1
多摩川,4R,4-3-2,3.06,73.9,225.9
多摩川,2R,3-4-1,3.27,69.1,225.9
尼崎,3R,1-5-4,3.20,70.5,225.8
多摩川,8R,3-5-1,2.47,91.6,225.8
多摩川,10R,3-1-4,4.65,48.5,225.4
下関,3R,4-1-3,2.40,93.9,225.3
唐津,10R,3-1-5,8.13,27.7,225.3
平和島,3R,2-1-4,2.78,81.0,225.2
多摩川,9R,1-3-5,7.11,31.6,224.8
多摩川,5R,2-4-1,4.64,48.4,224.6
下関,1R,2-1-5,6.15,36.5,224.5
丸亀,11R,1-4-2,12.47,18.0,224.5
丸亀,1R,3-1-2,6.88,32.6,224.4
芦屋,2R,2-1-4,4.27,52.5,224.0
唐津,9R,4-1-2,3.47,64.5,224.0
若松,5R,1-4-3,4.14,54.1,224.0
多摩川,5R,1-4-2,3.91,57.3,223.8
芦屋,8R,1-3-2,7.13,31.4,223.8
下関,7R,1-5-3,4.00,56.0,223.8
芦屋,10R,2-1-5,2.38,94.0,223.3
下関,6R,1-3-5,6.64,33.6,223.1
若松,12R,3-2-1,3.52,63.3,223.0
徳山,7R,2-3-4,3.15,70.7,223.0
下関,8R,2-1-3,3.08,72.4,222.7
芦屋,11R,1-6-3,2.46,90.5,222.3
下関,4R,2-4-1,3.43,64.7,222.1
芦屋,5R,3-1-2,9.22,24.1,222.1
児島,1R,1-4-2,4.12,53.9,221.8
尼崎,6R,1-3-2,12.60,17.6,221.8
桐生,4R,3-2-1,6.89,32.2,221.8
芦屋,6R,5-1-2,4.24,52.3,221.7
常滑,12R,1-4-3,14.58,15.2,221.6
平和島,7R,1-3-2,4.24,52.2,221.5
徳山,5R,4-1-3,2.47,89.8,221.4
浜名湖,7R,1-5-3,5.58,39.5,220.5
唐津,10R,3-1-2,3.82,57.7,220.5
芦屋,7R,2-1-3,6.17,35.7,220.1
平和島,11R,1-2-3,9.44,23.3,219.9
下関,9R,2-1-4,3.18,69.0,219.5
徳山,2R,3-1-4,3.42,64.1,219.3
蒲郡,3R,2-1-4,6.46,33.9,219.1
常滑,9R,3-1-2,5.65,38.7,218.7
多摩川,11R,2-1-3,3.52,62.0,218.4
児島,4R,1-2-5,3.27,66.7,218.0
徳山,1R,2-1-3,2.73,79.7,217.9
下関,8R,1-3-2,20.74,10.5,217.8
尼崎,4R,1-2-4,7.69,28.3,217.7
多摩川,5R,3-2-1,2.65,81.9,217.2
尼崎,9R,1-2-4,8.29,26.1,216.4
芦屋,11R,1-4-3,7.72,28.0,216.1
桐生,11R,1-2-4,9.43,22.9,216.0
浜名湖,12R,1-2-4,18.95,11.4,216.0
浜名湖,6R,2-3-1,6.19,34.9,215.9
唐津,7R,1-4-2,4.79,45.0,215.6
多摩川,11R,3-5-1,2.91,74.2,215.6
常滑,11R,1-5-4,5.02,42.9,215.4
若松,2R,4-1-2,4.70,45.6,214.5
芦屋,12R,1-4-5,7.12,30.1,214.5
多摩川,4R,4-1-2,3.65,58.7,214.3
平和島,1R,1-5-2,7.53,28.4,213.9
下関,10R,3-1-2,7.34,29.1,213.5
丸亀,10R,1-3-5,3.78,56.5,213.4
多摩川,9R,5-1-4,2.22,96.0,213.3
尼崎,3R,1-4-5,3.82,55.7,213.0
平和島,4R,2-1-5,4.71,45.1,212.3
児島,12R,1-4-2,12.94,16.4,212.3
平和島,12R,1-5-4,3.85,55.0,211.7
蒲郡,3R,4-2-1,9.89,21.4,211.7
蒲郡,1R,3-1-5,2.49,84.9,211.4
多摩川,9R,5-1-3,2.63,80.5,211.3
蒲郡,9R,3-1-4,8.98,23.5,211.0
多摩川,11R,3-1-5,4.48,47.1,210.9
下関,4R,1-3-2,3.45,61.1,210.9
浜名湖,8R,4-1-2,9.41,22.4,210.9
桐生,9R,1-2-3,5.43,38.8,210.7
芦屋,6R,5-2-1,3.90,54.0,210.6
平和島,2R,1-5-4,2.20,95.8,210.6
若松,2R,1-4-3,11.70,18.0,210.6
蒲郡,4R,1-6-3,2.49,84.5,210.5
下関,6R,3-1-2,9.31,22.6,210.4
下関,7R,1-2-3,3.75,56.0,210.0
多摩川,11R,5-3-1,2.14,98.0,210.0
