場,レース,買い目,推定確率%,オッズ(取得時),回収率%
江戸川,8R,1-3-4,9.05,26.0,235.3
江戸川,6R,1-2-4,2.62,89.5,234.8
江戸川,9R,1-5-4,2.41,97.3,234.8
びわこ,12R,1-3-2,12.97,18.1,234.7
大村,5R,1-2-5,11.00,21.3,234.4
芦屋,10R,1-4-3,7.30,32.1,234.2
宮島,11R,1-2-5,5.94,39.4,234.0
徳山,11R,2-1-4,5.24,44.6,233.9
宮島,5R,1-4-5,3.86,60.5,233.5
びわこ,8R,1-2-5,3.13,74.5,233.1
多摩川,7R,1-2-4,10.33,22.5,232.5
桐生,12R,1-4-5,4.90,47.4,232.5
蒲郡,10R,3-1-2,2.69,86.3,232.1
江戸川,10R,1-3-2,8.23,28.2,232.1
江戸川,9R,1-4-5,3.07,75.4,231.6
住之江,6R,1-5-4,4.85,47.7,231.2
びわこ,2R,3-1-2,9.06,25.5,231.1
びわこ,8R,1-3-5,4.45,51.9,231.0
宮島,8R,5-2-1,5.11,45.2,230.8
宮島,6R,2-4-1,5.50,41.9,230.5
江戸川,3R,3-1-5,10.97,21.0,230.5
桐生,12R,4-1-3,4.98,46.2,230.1
大村,10R,2-1-3,3.94,58.4,230.0
住之江,1R,1-5-2,8.70,26.4,229.8
桐生,8R,1-2-5,6.84,33.5,229.2
桐生,5R,4-2-1,3.99,57.4,228.8
びわこ,8R,1-3-4,2.84,80.6,228.5
多摩川,4R,1-5-3,3.27,69.8,228.4
多摩川,7R,1-2-5,10.47,21.8,228.3
芦屋,2R,1-4-5,10.27,22.2,228.0
びわこ,6R,1-5-2,3.97,57.4,227.8
芦屋,4R,1-6-2,2.62,87.0,227.8
住之江,4R,3-4-1,4.47,50.9,227.7
江戸川,3R,1-3-4,4.03,56.5,227.4
びわこ,12R,2-1-3,5.21,43.5,226.8
徳山,5R,1-4-2,5.44,41.6,226.3
常滑,11R,1-2-5,3.71,61.0,226.0
江戸川,6R,1-3-6,5.26,42.9,225.8
蒲郡,11R,1-6-4,2.57,87.7,225.6
江戸川,4R,2-1-4,5.86,38.4,225.1
住之江,7R,2-1-3,3.07,73.3,225.1
桐生,4R,2-3-1,8.28,27.1,224.3
多摩川,9R,1-3-4,10.60,21.1,223.6
芦屋,10R,4-1-2,2.25,99.2,223.4
多摩川,9R,3-1-2,6.27,35.6,223.1
多摩川,5R,5-1-3,3.23,69.0,223.0
びわこ,5R,1-3-5,6.90,32.3,222.9
尼崎,5R,2-1-4,2.70,82.5,222.8
徳山,2R,3-1-2,3.63,61.3,222.8
宮島,5R,1-5-4,5.14,43.3,222.6
常滑,8R,2-1-6,3.02,73.7,222.5
江戸川,8R,3-1-4,4.32,51.4,222.0
桐生,8R,1-5-4,9.10,24.3,221.2
宮島,5R,1-5-2,6.78,32.6,221.2
常滑,4R,4-2-1,4.57,48.4,221.1
江戸川,4R,1-2-4,4.40,50.1,220.6
常滑,4R,1-2-4,13.29,16.6,220.6
常滑,6R,1-5-3,6.80,32.4,220.3
びわこ,7R,1-3-2,4.52,48.7,220.2
尼崎,1R,2-1-5,5.50,40.0,220.1
蒲郡,9R,1-5-2,2.74,80.1,219.8
桐生,1R,5-2-1,2.81,78.1,219.8
尼崎,8R,1-3-2,12.27,17.9,219.7
宮島,9R,4-1-2,5.33,41.2,219.7
びわこ,10R,1-4-2,4.85,45.3,219.6
徳山,8R,1-4-2,8.13,27.0,219.6
住之江,9R,2-1-5,4.91,44.7,219.5
桐生,2R,1-3-5,5.03,43.6,219.5
蒲郡,9R,4-1-3,2.55,85.9,218.8
桐生,10R,2-1-3,8.25,26.5,218.6
桐生,4R,1-3-2,7.28,30.0,218.5
宮島,9R,1-4-6,4.47,48.8,218.3
尼崎,10R,2-1-6,2.44,89.3,218.3
桐生,11R,2-1-3,8.36,26.1,218.2
常滑,12R,4-1-2,11.54,18.9,218.1
徳山,7R,2-1-4,5.64,38.7,218.1
大村,5R,1-5-2,11.65,18.7,217.9
大村,3R,2-1-3,5.03,43.3,217.8
江戸川,9R,2-1-4,4.63,47.0,217.6
江戸川,12R,4-1-2,2.81,77.5,217.6
びわこ,8R,3-1-4,2.26,96.3,217.4
江戸川,4R,1-4-2,4.34,50.1,217.2
宮島,11R,1-5-2,6.52,33.3,217.2
江戸川,3R,5-1-3,3.56,60.9,216.7
宮島,10R,1-2-3,6.03,35.9,216.5
尼崎,7R,3-1-2,6.61,32.7,216.3
びわこ,8R,1-2-3,5.58,38.7,215.8
大村,8R,1-2-3,14.57,14.8,215.6
大村,12R,3-1-5,4.23,51.0,215.6
桐生,1R,1-3-5,2.38,90.4,215.5
びわこ,6R,1-3-2,4.01,53.7,215.5
びわこ,8R,3-1-5,3.54,60.7,215.1
桐生,4R,3-1-2,7.16,30.0,214.9
桐生,10R,2-3-1,7.78,27.6,214.7
尼崎,12R,1-5-2,5.82,36.8,214.2
多摩川,6R,3-1-6,2.57,83.1,213.8
徳山,1R,4-1-2,3.07,69.7,213.7
江戸川,6R,1-6-2,3.87,55.1,213.3
多摩川,2R,2-1-3,2.20,96.8,212.9
芦屋,12R,3-1-5,2.37,89.7,212.4
大村,11R,2-3-1,4.00,53.1,212.2
江戸川,2R,2-3-1,2.67,79.4,212.2
芦屋,8R,5-1-2,4.44,47.8,212.1
芦屋,10R,3-1-6,2.25,94.1,212.1
住之江,10R,1-2-4,3.74,56.7,212.0
住之江,9R,4-2-1,2.58,82.2,212.0
宮島,8R,1-2-5,6.86,30.9,211.9
桐生,12R,1-4-3,10.21,20.7,211.3
徳山,11R,1-2-4,14.55,14.5,211.0
宮島,12R,2-1-3,3.31,63.7,210.8
住之江,8R,3-1-4,6.09,34.6,210.7
宮島,1R,1-4-2,2.38,88.3,210.5
江戸川,3R,1-3-5,12.16,17.3,210.5
住之江,9R,4-1-2,2.56,82.2,210.1
宮島,4R,2-3-1,7.61,27.6,210.1
尼崎,10R,2-1-4,2.20,95.5,210.1
大村,2R,1-4-3,3.49,60.1,209.9
蒲郡,9R,1-2-5,2.74,76.4,209.7
住之江,11R,3-1-4,3.37,62.1,209.4
宮島,7R,4-3-1,4.03,51.9,209.1
徳山,12R,1-5-3,3.09,67.6,208.9
住之江,2R,1-4-3,8.06,25.9,208.8
常滑,9R,2-3-1,4.72,44.2,208.7
宮島,10R,3-1-2,6.36,32.8,208.5
多摩川,8R,2-4-1,2.86,72.9,208.2
桐生,1R,3-1-5,2.12,98.2,207.9
芦屋,6R,2-1-5,7.50,27.7,207.9
住之江,7R,1-2-3,12.13,17.1,207.5
桐生,1R,5-1-4,2.82,73.1,206.3
びわこ,8R,1-5-2,2.72,75.9,206.2
多摩川,9R,1-4-3,6.06,34.0,206.1
常滑,6R,1-5-4,2.60,79.1,205.9
住之江,4R,1-2-3,4.04,50.9,205.8
徳山,8R,4-1-3,3.73,55.2,205.6
びわこ,11R,3-1-4,2.30,89.2,205.0
芦屋,9R,1-4-3,4.16,49.2,204.8
住之江,8R,1-3-2,15.97,12.8,204.4
桐生,5R,2-4-1,3.04,67.3,204.3
尼崎,8R,3-1-2,2.34,87.2,204.1
大村,9R,4-1-2,3.46,58.9,204.0
尼崎,7R,2-1-3,10.08,20.2,203.6
多摩川,11R,1-2-4,15.07,13.5,203.5
住之江,4R,3-1-2,8.23,24.7,203.4
徳山,6R,1-2-3,10.29,19.7,202.8
多摩川,8R,1-4-3,2.58,78.4,202.5
桐生,8R,4-1-2,2.05,98.8,202.2
芦屋,4R,2-1-4,5.04,40.1,202.2
多摩川,7R,1-5-4,4.23,47.7,202.0
桐生,4R,1-2-3,8.02,25.1,201.4
尼崎,9R,1-4-2,3.97,50.7,201.1
尼崎,4R,2-3-1,2.44,82.3,200.4
大村,5R,1-4-2,5.80,34.5,200.1
桐生,11R,2-3-1,3.37,59.4,200.0
徳山,9R,1-2-3,8.28,24.1,199.6
尼崎,6R,1-2-4,14.15,14.1,199.5
江戸川,6R,1-2-6,4.22,47.2,199.4
びわこ,6R,5-1-2,2.70,73.8,199.3
びわこ,4R,1-5-2,4.68,42.6,199.3
宮島,8R,1-5-2,4.34,45.9,199.3
蒲郡,12R,2-1-4,3.72,53.5,199.0
多摩川,3R,2-1-5,3.99,49.8,198.9
びわこ,9R,1-2-3,4.70,42.3,198.9
多摩川,2R,3-1-5,2.46,80.8,198.7
びわこ,6R,1-5-4,2.54,78.0,198.4
大村,3R,1-2-5,8.47,23.4,198.3
多摩川,4R,3-1-6,2.95,67.2,198.2
常滑,10R,1-2-4,8.72,22.7,197.9
びわこ,1R,3-1-2,5.32,37.2,197.8
多摩川,10R,1-4-2,7.35,26.9,197.6
蒲郡,11R,1-4-6,3.29,60.1,197.5
宮島,8R,5-1-2,3.87,51.0,197.4
桐生,9R,4-2-1,4.87,40.5,197.3
江戸川,11R,4-1-5,3.28,60.2,197.2
宮島,10R,3-1-4,3.66,53.9,197.2
桐生,1R,5-4-1,2.18,90.4,197.2
蒲郡,8R,1-4-2,20.31,9.7,197.0
尼崎,1R,1-2-6,4.05,48.6,196.9
多摩川,3R,4-1-2,2.98,66.0,196.7
住之江,5R,1-4-2,3.52,55.8,196.2
芦屋,8R,5-2-1,4.93,39.8,196.1
尼崎,3R,3-5-1,3.64,53.8,196.0
大村,7R,1-5-4,2.18,89.8,195.9
徳山,3R,4-2-1,2.28,85.7,195.7
徳山,5R,3-1-2,3.73,52.5,195.7
徳山,11R,2-1-3,3.33,58.7,195.5
常滑,9R,1-2-5,3.22,60.7,195.4
桐生,3R,1-3-5,2.69,72.6,195.3
大村,2R,1-4-2,2.82,69.1,195.0
尼崎,11R,2-3-1,5.03,38.7,194.8
蒲郡,2R,1-2-4,10.17,19.1,194.3
尼崎,8R,1-5-3,2.07,94.0,194.3
徳山,11R,1-2-3,9.24,21.0,194.0
びわこ,4R,1-3-4,2.77,70.1,194.0
蒲郡,11R,2-1-4,1.96,99.1,193.9
江戸川,12R,2-5-1,2.89,67.0,193.6
多摩川,6R,1-3-4,3.78,51.1,193.3
びわこ,1R,3-1-5,3.24,59.6,193.2
常滑,6R,5-1-3,5.11,37.8,193.2
びわこ,2R,5-3-1,2.25,85.8,193.2
蒲郡,1R,1-4-2,7.98,24.2,193.1
宮島,7R,2-4-1,2.56,75.5,193.0
尼崎,7R,2-1-4,3.03,63.6,193.0
徳山,2R,2-1-3,3.71,52.0,192.7
尼崎,6R,1-6-2,3.01,64.0,192.7
芦屋,11R,2-1-5,10.47,18.4,192.6
桐生,6R,1-6-2,2.49,77.3,192.6
住之江,6R,4-2-1,2.51,76.8,192.5
大村,7R,4-1-3,1.97,97.3,192.1
宮島,5R,1-4-3,3.96,48.5,192.0
蒲郡,8R,4-1-2,11.49,16.7,191.9
尼崎,1R,1-5-3,2.16,88.8,191.8
多摩川,10R,2-1-5,3.91,49.1,191.8
多摩川,6R,1-6-3,7.43,25.8,191.7
桐生,6R,1-6-4,2.76,69.3,191.5
徳山,9R,4-2-1,2.52,75.9,191.5
多摩川,4R,3-1-5,3.71,51.6,191.3
宮島,4R,3-1-2,6.06,31.6,191.3
多摩川,6R,1-4-3,2.48,77.1,191.3
江戸川,7R,2-3-1,5.12,37.3,191.1
多摩川,11R,1-4-3,6.37,30.0,191.0
多摩川,8R,3-1-2,2.86,66.7,190.9
尼崎,11R,1-2-4,3.72,51.3,190.9
尼崎,9R,1-2-4,2.51,76.1,190.8
