場,レース,買い目,推定確率%,オッズ(取得時),回収率%
鳴門,11R,1-2-3,4.58,48.7,223.2
徳山,6R,3-1-2,5.35,41.7,223.2
びわこ,9R,1-3-2,6.57,33.9,222.8
多摩川,6R,4-1-5,7.04,31.6,222.6
鳴門,9R,4-1-3,9.25,24.0,221.9
三国,7R,5-2-1,3.80,58.4,221.8
鳴門,9R,1-3-4,5.31,41.7,221.3
三国,7R,5-4-1,3.06,72.1,220.6
多摩川,11R,2-1-5,2.87,76.9,220.4
福岡,9R,4-1-2,4.98,44.2,219.9
津,4R,1-4-3,13.90,15.8,219.7
尼崎,3R,1-2-5,9.76,22.5,219.6
多摩川,2R,4-1-2,2.73,80.4,219.6
住之江,2R,2-5-1,7.32,29.9,218.8
住之江,6R,1-3-4,2.89,75.7,218.8
若松,6R,3-2-1,2.80,78.0,218.7
三国,5R,1-5-4,4.11,53.2,218.7
びわこ,7R,3-1-4,4.11,53.2,218.4
徳山,6R,2-1-3,2.50,87.4,218.4
三国,2R,1-4-3,3.56,61.3,218.2
大村,2R,1-5-2,2.91,74.9,217.9
鳴門,8R,1-5-2,2.71,80.3,217.9
宮島,10R,2-3-1,6.35,34.3,217.8
多摩川,5R,2-4-1,2.70,80.5,217.7
尼崎,10R,2-1-3,2.80,77.5,216.8
福岡,4R,1-2-5,8.88,24.4,216.6
鳴門,11R,2-1-5,5.42,39.9,216.4
住之江,6R,1-4-2,4.18,51.6,215.6
福岡,7R,1-4-3,4.42,48.7,215.3
戸田,8R,1-2-3,3.91,54.9,214.6
宮島,12R,4-1-3,6.90,31.1,214.5
尼崎,12R,2-1-4,2.67,80.3,214.5
福岡,7R,1-5-2,3.64,58.9,214.3
尼崎,10R,1-3-2,7.99,26.8,214.1
徳山,10R,3-2-1,2.64,81.1,213.9
びわこ,10R,1-4-5,5.60,38.1,213.5
鳴門,9R,2-1-4,2.92,73.2,213.4
大村,6R,1-3-2,4.83,44.2,213.3
多摩川,11R,1-3-2,7.56,28.2,213.2
住之江,4R,3-1-4,2.53,84.3,213.0
津,2R,5-2-1,3.41,62.3,212.7
尼崎,9R,2-4-1,2.44,87.1,212.5
びわこ,8R,1-2-5,3.98,53.3,211.9
三国,7R,5-1-4,4.87,43.5,211.7
びわこ,2R,4-3-1,4.73,44.7,211.5
戸田,6R,3-2-1,2.93,72.2,211.5
福岡,9R,2-1-4,4.13,51.1,211.3
鳴門,11R,4-1-2,3.90,54.1,211.2
福岡,2R,4-1-2,2.14,98.5,210.9
尼崎,12R,4-1-5,2.99,70.4,210.7
丸亀,2R,1-4-2,2.49,84.6,210.5
住之江,1R,1-3-4,8.19,25.7,210.4
丸亀,6R,3-2-1,2.44,86.2,210.1
丸亀,1R,1-4-3,9.46,22.2,210.0
大村,4R,1-4-3,2.21,94.8,210.0
びわこ,9R,2-1-4,3.16,66.4,209.9
住之江,8R,2-1-4,3.27,64.1,209.9
戸田,9R,1-3-5,7.74,27.1,209.6
福岡,1R,3-2-1,3.45,60.7,209.6
戸田,11R,4-1-2,3.61,58.0,209.5
徳山,6R,2-3-1,2.44,85.8,209.3
徳山,10R,1-3-4,5.78,36.2,209.3
津,5R,1-2-4,8.83,23.7,209.3
多摩川,7R,4-3-1,3.68,56.7,208.5
津,8R,3-2-1,6.79,30.7,208.5
びわこ,8R,1-3-5,2.16,96.5,208.3
多摩川,1R,1-2-4,2.59,80.1,207.8
多摩川,9R,1-5-4,2.15,96.8,207.8
徳山,9R,5-1-2,3.78,55.0,207.8
宮島,9R,1-5-4,4.43,46.9,207.6
三国,8R,2-1-4,5.07,40.9,207.5
多摩川,11R,1-2-5,5.76,36.0,207.3
住之江,6R,1-2-4,7.30,28.4,207.2
福岡,5R,2-1-5,2.25,92.0,207.1
びわこ,3R,1-3-4,5.21,39.7,207.0
丸亀,6R,1-3-4,4.80,43.1,206.9
戸田,11R,1-4-5,2.82,73.3,206.7
住之江,1R,1-2-5,3.48,59.3,206.4
鳴門,2R,1-2-5,6.36,32.4,206.1
鳴門,1R,2-1-4,4.68,44.0,205.7
住之江,8R,1-5-4,4.22,48.7,205.6
尼崎,9R,2-1-3,3.70,55.6,205.5
尼崎,9R,4-1-2,4.82,42.6,205.5
宮島,11R,4-1-2,4.69,43.8,205.4
鳴門,12R,2-1-4,2.95,69.5,205.3
宮島,6R,1-3-5,5.81,35.3,205.2
若松,11R,1-6-2,5.58,36.8,205.2
津,6R,2-4-1,5.74,35.7,204.8
三国,8R,1-2-4,4.31,47.5,204.8
鳴門,11R,2-1-4,11.06,18.5,204.6
住之江,7R,3-1-4,2.76,74.0,204.5
若松,12R,1-3-2,15.37,13.3,204.4
津,1R,1-4-3,9.44,21.6,203.9
津,6R,1-2-3,4.66,43.7,203.7
戸田,2R,1-5-2,2.86,71.1,203.6
津,5R,1-3-2,16.96,12.0,203.5
若松,4R,1-2-3,4.35,46.8,203.4
鳴門,2R,1-2-3,16.40,12.4,203.4
大村,9R,1-2-4,9.91,20.5,203.2
尼崎,3R,2-1-3,3.44,59.1,203.0
福岡,1R,1-4-2,4.79,42.4,202.9
大村,9R,2-4-1,5.79,35.0,202.7
戸田,8R,1-4-2,15.81,12.8,202.3
宮島,8R,3-1-2,6.48,31.2,202.1
宮島,8R,2-1-4,3.01,67.2,202.1
宮島,6R,1-2-3,3.89,51.9,202.0
徳山,6R,3-2-1,3.35,60.2,202.0
丸亀,10R,1-3-4,11.60,17.4,201.9
鳴門,5R,1-4-2,3.57,56.6,201.9
宮島,8R,1-2-3,9.84,20.5,201.7
多摩川,6R,1-5-4,3.17,63.3,200.9
三国,8R,4-1-2,2.63,76.5,200.9
三国,10R,1-2-3,5.19,38.7,200.8
住之江,5R,3-1-6,2.52,79.6,200.8
大村,11R,3-4-1,2.06,97.2,200.5
住之江,3R,4-2-1,2.30,87.1,200.5
津,1R,3-1-2,2.70,74.2,200.4
尼崎,3R,1-5-2,7.95,25.2,200.3
住之江,4R,3-1-5,6.14,32.6,200.2
福岡,5R,5-1-2,2.08,96.2,200.1
三国,5R,1-4-5,2.40,83.4,200.1
