場,レース,買い目,推定確率%,オッズ(取得時),回収率%
平和島,10R,1-5-2,7.78,44.9,349.3
鳴門,2R,5-1-3,4.81,72.6,349.0
大村,1R,2-1-5,3.65,95.4,348.5
多摩川,9R,3-1-2,9.80,35.1,343.9
多摩川,10R,2-1-4,8.75,39.2,343.1
尼崎,6R,3-1-4,4.02,84.5,339.9
鳴門,12R,2-1-3,3.81,88.6,337.7
大村,2R,3-2-1,6.64,50.7,336.7
鳴門,2R,5-1-2,4.11,81.9,336.4
大村,10R,1-5-4,6.37,52.7,335.7
若松,7R,1-4-3,11.17,30.0,335.1
尼崎,2R,1-3-2,4.14,80.6,334.0
大村,11R,3-2-1,3.88,86.0,333.9
鳴門,12R,1-2-3,18.54,17.9,331.9
平和島,2R,5-3-1,4.39,75.6,331.9
児島,4R,4-2-1,5.35,62.0,331.5
若松,11R,4-1-2,5.53,59.9,331.2
桐生,12R,4-1-2,4.32,76.5,330.6
びわこ,9R,4-1-2,9.12,36.2,330.1
桐生,3R,1-4-5,3.68,88.6,326.3
びわこ,3R,3-1-4,10.14,32.1,325.4
若松,3R,1-4-2,5.17,62.8,324.9
児島,7R,1-2-5,5.20,62.4,324.5
宮島,11R,2-1-3,4.22,76.6,323.0
若松,3R,1-4-3,7.42,43.3,321.3
宮島,12R,1-5-2,9.79,32.7,320.0
若松,2R,3-2-1,4.96,64.2,318.2
びわこ,3R,1-3-5,3.50,90.8,318.0
びわこ,6R,2-1-3,7.45,42.7,317.9
鳴門,11R,1-6-2,4.37,72.7,317.3
児島,7R,2-5-1,4.37,71.5,312.4
桐生,5R,1-3-4,5.41,57.7,312.4
平和島,5R,1-5-4,14.59,21.4,312.2
多摩川,12R,2-1-4,4.91,63.4,311.3
びわこ,8R,1-4-3,4.11,75.7,310.8
多摩川,11R,5-1-4,3.44,89.4,307.8
鳴門,11R,1-3-2,6.01,51.1,307.3
多摩川,8R,1-3-4,17.44,17.6,307.0
桐生,5R,1-2-4,3.65,83.9,306.5
若松,12R,2-4-1,3.52,86.8,305.6
尼崎,4R,4-1-2,3.71,82.0,304.5
多摩川,8R,1-3-2,11.40,26.7,304.4
平和島,11R,2-1-3,4.77,63.7,303.8
多摩川,7R,1-5-4,4.95,61.1,302.4
芦屋,6R,3-5-1,4.09,73.7,301.8
桐生,9R,2-1-4,4.13,73.0,301.6
若松,11R,2-1-4,6.66,45.2,301.2
宮島,2R,1-2-4,4.29,70.0,300.4
児島,4R,2-4-1,5.46,55.0,300.4
多摩川,9R,1-3-4,4.16,72.0,299.6
平和島,11R,2-1-4,3.39,88.3,299.1
若松,10R,1-4-3,12.40,24.1,298.8
尼崎,7R,2-1-5,4.68,63.5,297.3
若松,5R,2-1-3,5.06,58.7,297.0
若松,12R,2-3-1,4.74,62.5,296.1
児島,3R,4-3-2,3.42,86.5,296.1
桐生,7R,1-3-2,22.40,13.2,295.7
大村,11R,2-3-4,4.28,68.9,295.2
芦屋,11R,2-1-5,5.01,58.9,295.1
尼崎,4R,4-1-3,11.66,25.3,294.9
桐生,1R,2-1-4,3.62,81.3,294.4
尼崎,2R,3-1-5,3.25,90.4,294.1
児島,10R,3-1-2,3.82,76.7,293.2
桐生,4R,4-1-3,5.51,53.2,292.9
桐生,9R,2-1-3,7.67,38.2,292.9
平和島,3R,1-3-5,6.19,47.3,292.9
尼崎,6R,4-1-3,4.21,69.4,292.4
芦屋,12R,5-1-2,3.96,73.8,292.4
若松,10R,1-4-5,7.61,38.4,292.3
多摩川,7R,5-1-4,3.21,91.1,292.2
芦屋,12R,2-1-5,4.16,70.3,292.2
宮島,7R,3-1-4,2.92,99.9,292.0
宮島,11R,1-2-5,9.45,30.9,291.9
多摩川,11R,5-1-3,3.19,91.2,291.1
若松,5R,1-3-2,4.16,70.0,291.1
大村,12R,1-5-4,5.01,58.0,290.5
宮島,10R,3-1-2,6.16,47.0,289.6
宮島,11R,1-2-3,12.28,23.5,288.7
多摩川,8R,1-4-3,12.32,23.3,287.1
桐生,4R,1-4-3,7.28,39.4,286.9
多摩川,7R,1-4-5,3.38,84.5,285.9
宮島,12R,1-5-4,9.74,29.3,285.3
児島,7R,2-1-5,4.34,65.6,285.0
多摩川,12R,2-1-3,5.78,49.3,284.9
児島,6R,1-4-3,2.90,97.9,284.2
桐生,11R,4-1-2,4.71,60.1,283.3
平和島,5R,1-4-5,14.02,20.2,283.1
尼崎,4R,4-3-1,8.34,33.8,281.8
桐生,3R,4-3-1,2.85,98.1,279.4
桐生,10R,1-4-3,11.73,23.8,279.2
大村,6R,1-4-3,5.50,50.6,278.5
平和島,9R,1-3-2,6.73,41.4,278.5
多摩川,11R,1-4-3,6.53,42.6,278.1
宮島,8R,2-1-3,6.57,42.3,277.7
平和島,5R,1-5-3,2.83,97.9,277.1
桐生,1R,4-1-2,7.43,37.2,276.3
桐生,5R,1-3-5,3.29,83.9,275.7
宮島,8R,1-2-4,2.91,94.5,275.1
尼崎,11R,1-3-4,10.44,26.3,274.7
児島,9R,1-4-5,13.11,20.9,274.0
大村,3R,2-1-4,5.78,47.3,273.3
若松,6R,1-2-5,11.61,23.5,272.8
芦屋,1R,2-1-3,3.00,90.8,272.8
びわこ,12R,2-1-5,5.31,51.3,272.2
鳴門,12R,1-2-5,5.05,53.9,272.1
鳴門,10R,1-2-4,6.82,39.9,272.1
鳴門,2R,5-3-1,2.98,91.1,271.1
平和島,4R,3-1-2,4.54,59.6,270.8
児島,4R,1-2-4,3.54,76.3,270.0
大村,2R,2-3-1,4.42,60.3,266.6
桐生,12R,4-1-3,5.27,50.3,265.2
若松,8R,2-3-1,3.53,75.0,264.5
若松,2R,3-1-2,5.53,47.8,264.3
びわこ,5R,3-2-1,6.53,40.5,264.3
びわこ,5R,3-1-2,16.49,16.0,263.8
平和島,3R,1-3-2,4.08,64.7,263.8
児島,9R,4-1-5,6.46,40.8,263.6
宮島,8R,1-2-3,8.01,32.9,263.5
桐生,12R,1-4-3,10.04,26.2,263.1
平和島,6R,1-2-3,2.74,95.9,263.0
宮島,6R,4-1-2,2.96,88.8,263.0
桐生,4R,4-3-1,4.93,53.2,262.5
尼崎,10R,1-4-3,4.09,64.1,262.2
びわこ,8R,1-5-4,4.59,56.9,261.0
桐生,5R,1-4-5,2.69,97.1,261.0
芦屋,12R,3-1-2,2.74,95.1,261.0
児島,10R,1-3-4,3.53,73.6,260.1
宮島,10R,3-4-2,3.16,82.0,259.5
平和島,12R,1-4-2,14.64,17.7,259.1
尼崎,6R,1-5-3,3.54,73.0,258.3
若松,7R,1-3-4,7.01,36.8,257.8
びわこ,9R,1-4-3,11.72,22.0,257.8
桐生,12R,1-4-2,8.23,31.3,257.7
びわこ,6R,4-2-1,3.39,75.9,257.6
平和島,6R,3-1-5,3.03,85.0,257.5
芦屋,11R,2-1-4,4.62,55.6,256.8
宮島,7R,1-3-2,6.92,37.1,256.7
児島,12R,1-5-3,6.81,37.6,256.0
宮島,4R,4-2-1,7.79,32.8,255.4
鳴門,9R,1-5-3,4.21,60.6,255.1
多摩川,5R,1-3-2,5.72,44.6,255.1
大村,1R,2-1-4,2.95,86.3,254.9
多摩川,8R,3-1-2,3.99,63.7,254.5
児島,7R,5-1-2,6.73,37.8,254.5
桐生,3R,4-1-5,4.72,53.8,253.9
びわこ,4R,3-1-2,4.13,61.4,253.7
鳴門,9R,1-5-2,5.14,49.3,253.6
鳴門,6R,3-1-2,3.43,73.7,253.1
児島,4R,1-4-2,3.45,73.2,252.8
多摩川,12R,5-1-2,2.76,91.5,252.7
平和島,12R,1-2-4,16.12,15.5,249.8
若松,10R,1-2-4,3.83,65.2,249.5
平和島,8R,4-1-3,4.16,59.9,249.3
若松,4R,4-1-6,4.38,56.8,248.9
大村,11R,4-1-2,2.85,87.3,248.5
若松,9R,1-4-3,5.76,42.8,246.6
鳴門,7R,1-2-4,2.49,99.2,246.6
宮島,5R,1-5-4,7.90,31.2,246.4
尼崎,11R,1-4-2,2.75,89.5,246.3
宮島,8R,3-2-1,5.11,48.2,246.3
桐生,5R,1-5-3,2.66,92.3,245.9
びわこ,1R,2-1-3,3.16,77.6,245.3
大村,5R,1-4-2,4.60,53.0,243.6
大村,6R,1-4-2,2.88,84.4,243.1
児島,8R,1-2-3,2.75,88.3,242.9
宮島,11R,1-6-2,5.48,44.3,242.9
平和島,8R,4-3-1,2.73,89.0,242.7
児島,9R,1-5-4,12.05,20.1,242.2
びわこ,10R,2-4-1,2.60,93.2,242.0
若松,3R,3-1-2,4.65,52.0,241.8
大村,5R,1-4-3,9.44,25.6,241.7
尼崎,9R,3-2-1,2.54,94.9,241.0
多摩川,8R,1-2-3,6.87,35.0,240.6
びわこ,4R,3-1-4,5.25,45.8,240.5
びわこ,9R,1-4-2,12.59,19.1,240.4
平和島,12R,1-6-2,2.81,85.6,240.4
多摩川,11R,4-1-3,4.49,53.4,239.6
鳴門,11R,1-2-3,9.45,25.3,239.2
尼崎,10R,3-4-1,3.55,67.4,239.1
多摩川,5R,1-6-2,3.23,73.8,238.7
鳴門,1R,4-1-2,2.79,85.5,238.6
桐生,3R,1-4-6,2.78,85.8,238.6
若松,12R,2-1-3,6.03,39.5,238.2
びわこ,3R,4-1-3,2.75,86.5,237.5
児島,3R,4-2-3,2.99,79.4,237.4
尼崎,10R,3-2-1,3.81,62.1,236.3
平和島,8R,1-5-4,2.50,94.0,235.3
びわこ,12R,2-1-3,9.00,26.1,234.8
びわこ,9R,4-2-1,3.41,68.8,234.7
芦屋,12R,2-1-3,3.35,69.8,234.1
若松,1R,2-1-4,3.24,72.1,233.5
大村,4R,1-5-4,3.93,59.4,233.3
宮島,12R,1-5-3,9.72,24.0,233.2
児島,6R,1-3-4,3.40,68.6,233.0
多摩川,6R,1-2-4,6.15,37.9,232.9
鳴門,3R,3-1-2,2.88,80.8,232.8
平和島,9R,1-2-3,5.95,39.0,232.2
宮島,10R,2-3-1,9.32,24.9,232.0
多摩川,8R,3-1-4,6.11,37.9,231.7
宮島,11R,2-1-6,3.50,66.1,231.5
桐生,4R,1-3-4,9.68,23.9,231.3
桐生,7R,1-4-3,3.73,61.9,231.0
児島,2R,2-3-1,5.40,42.7,230.5
芦屋,6R,3-1-5,9.98,23.1,230.5
平和島,12R,1-6-4,2.39,96.3,230.2
若松,6R,1-5-2,6.39,36.0,230.1
多摩川,10R,4-1-2,3.35,68.6,229.9
びわこ,8R,1-5-3,7.44,30.8,229.3
大村,4R,1-5-2,5.50,41.7,229.2
大村,11R,2-4-1,4.95,46.3,229.0
若松,10R,1-3-4,10.18,22.5,228.9
びわこ,10R,2-1-6,7.72,29.6,228.6
若松,9R,1-2-4,10.33,22.1,228.4
多摩川,10R,1-2-4,21.33,10.7,228.2
桐生,10R,1-5-4,8.05,28.3,227.9
若松,9R,1-4-2,7.64,29.8,227.8
尼崎,7R,1-2-4,2.59,87.9,227.5
鳴門,6R,1-3-2,3.61,62.9,227.3
多摩川,11R,1-5-3,4.94,46.0,227.1
宮島,8R,2-3-1,5.11,44.4,226.7
多摩川,3R,3-1-2,3.51,64.5,226.5
児島,1R,1-4-2,6.62,34.2,226.2
多摩川,10R,1-4-2,10.57,21.4,226.2
尼崎,12R,3-1-2,3.02,74.9,226.2
桐生,1R,4-2-1,2.34,96.6,225.9
鳴門,4R,3-2-1,8.35,27.0,225.5
児島,11R,1-4-3,4.99,45.2,225.5
多摩川,7R,5-1-3,3.64,61.9,225.5
若松,8R,3-2-1,3.53,63.8,225.2
若松,3R,2-1-3,3.46,65.0,224.8
大村,8R,5-1-3,5.77,38.7,223.3
芦屋,1R,2-1-4,2.25,99.4,223.3
鳴門,10R,2-1-4,5.66,39.4,222.9
大村,9R,1-2-5,5.28,42.1,222.3
宮島,4R,2-4-1,15.39,14.4,221.6
尼崎,2R,1-2-3,4.62,47.8,220.8
若松,1R,2-1-5,2.46,89.7,220.5
児島,2R,1-2-3,4.88,45.1,220.2
若松,12R,3-2-1,3.76,58.5,220.0
びわこ,5R,2-3-1,3.11,70.5,219.0
尼崎,8R,1-3-4,5.37,40.6,218.1
宮島,3R,4-2-1,5.20,41.9,218.0
若松,3R,1-3-4,9.47,23.0,217.8
宮島,12R,1-6-5,2.71,80.4,217.5
桐生,3R,4-1-6,3.56,61.0,217.3
平和島,6R,1-5-3,10.23,21.2,216.9
大村,11R,2-3-1,5.16,42.0,216.6
宮島,11R,1-2-6,10.20,21.2,216.3
児島,10R,1-4-3,2.64,81.8,216.1
児島,2R,3-1-4,6.17,35.0,216.1
平和島,1R,2-1-3,3.79,57.0,215.8
多摩川,9R,1-2-3,11.64,18.5,215.3
多摩川,11R,1-5-4,5.32,40.4,215.1
平和島,10R,1-2-5,13.61,15.8,215.0
若松,5R,1-3-4,2.95,72.8,214.9
若松,4R,4-1-5,4.84,44.4,214.9
宮島,2R,1-6-2,2.56,83.8,214.4
多摩川,7R,1-5-3,5.62,38.1,214.2
多摩川,11R,3-4-1,2.72,78.8,214.2
児島,7R,5-1-3,3.97,53.9,213.9
鳴門,4R,3-1-2,9.54,22.4,213.6
児島,11R,1-4-2,10.78,19.8,213.4
若松,7R,1-4-2,15.24,14.0,213.4
若松,8R,2-1-4,2.41,88.3,213.2
鳴門,10R,2-4-1,4.75,44.7,212.2
若松,1R,5-1-2,2.15,98.5,212.1
多摩川,8R,4-1-3,3.79,55.9,212.0
平和島,2R,1-5-3,4.89,43.3,211.6
尼崎,12R,1-3-2,12.90,16.4,211.6
桐生,3R,5-4-1,2.15,98.1,211.0
多摩川,3R,1-3-2,3.66,57.6,211.0
平和島,7R,3-1-5,5.12,41.2,210.9
児島,10R,1-3-5,4.24,49.7,210.5
宮島,6R,3-4-1,2.66,79.0,210.2
多摩川,2R,1-3-2,7.52,27.9,209.9
多摩川,10R,2-1-3,3.16,66.4,209.8
鳴門,2R,2-5-1,2.19,95.8,209.8
平和島,1R,2-3-1,4.11,51.0,209.8
芦屋,11R,5-1-2,2.87,73.0,209.7
多摩川,3R,1-3-5,4.43,47.3,209.7
びわこ,3R,1-3-4,22.27,9.4,209.3
多摩川,8R,1-4-2,4.76,44.0,209.3
児島,9R,1-4-3,2.47,84.6,209.2
桐生,12R,3-1-4,2.35,88.9,209.1
大村,10R,1-4-5,5.99,34.9,208.9
若松,7R,4-1-3,2.08,100.0,208.4
若松,6R,1-3-2,2.79,74.5,207.5
尼崎,2R,3-5-1,2.51,82.6,207.2
びわこ,8R,5-1-3,2.88,71.7,206.4
大村,1R,1-6-2,3.29,62.8,206.3
児島,6R,1-2-3,6.44,32.0,206.2
桐生,3R,4-5-1,3.43,59.7,205.0
宮島,10R,3-2-4,5.84,35.1,204.9
多摩川,9R,3-1-4,2.15,95.0,204.6
芦屋,8R,2-4-1,4.09,50.0,204.5
びわこ,10R,2-1-4,7.98,25.6,204.3
芦屋,9R,2-1-4,2.67,76.6,204.2
若松,8R,2-1-3,8.99,22.7,204.1
芦屋,8R,2-1-3,10.05,20.3,204.1
多摩川,10R,2-1-5,3.26,62.4,203.7
多摩川,3R,3-2-1,2.20,92.4,203.3
多摩川,5R,2-1-6,5.05,40.3,203.3
多摩川,5R,1-2-6,6.03,33.7,203.3
若松,12R,2-1-4,4.88,41.6,202.8
児島,11R,1-2-5,5.24,38.7,202.6
宮島,8R,1-2-6,2.37,85.4,202.6
びわこ,9R,2-4-1,2.42,83.6,202.3
芦屋,3R,1-2-5,4.82,42.0,202.3
芦屋,7R,2-4-1,2.63,76.9,201.9
平和島,2R,4-1-5,2.60,77.6,201.7
児島,11R,1-5-3,2.39,84.5,201.7
びわこ,11R,1-4-3,7.13,28.2,201.1
びわこ,6R,2-1-4,14.25,14.1,200.9
尼崎,2R,1-3-5,4.62,43.5,200.9
宮島,10R,2-3-4,5.66,35.5,200.9
尼崎,7R,2-1-3,3.47,57.9,200.6
尼崎,8R,3-1-4,2.71,74.1,200.6
桐生,9R,1-5-2,2.67,75.2,200.5
桐生,2R,1-3-2,3.17,63.3,200.4
びわこ,7R,1-4-5,3.22,62.2,200.0
平和島,9R,3-1-2,3.04,65.7,200.0
多摩川,7R,5-1-2,2.71,73.7,199.6
大村,2R,3-1-2,10.76,18.5,199.1
宮島,8R,3-1-2,6.58,30.2,198.7
芦屋,6R,3-1-4,5.07,39.2,198.7
尼崎,7R,1-2-5,9.55,20.8,198.7
児島,12R,1-3-5,15.16,13.1,198.5
桐生,8R,1-3-2,5.85,33.9,198.3
大村,9R,1-5-2,2.37,83.6,197.8
若松,6R,1-2-3,6.04,32.7,197.6
尼崎,4R,3-4-1,4.79,41.2,197.5
若松,1R,1-5-2,4.36,45.3,197.5
宮島,7R,1-3-4,2.90,68.0,197.4
びわこ,9R,3-1-4,3.04,64.7,196.8
宮島,7R,1-2-3,6.58,29.9,196.8
平和島,1R,3-2-1,4.98,39.5,196.8
多摩川,4R,3-2-1,6.92,28.4,196.6
宮島,8R,1-3-2,8.02,24.5,196.4
児島,7R,5-1-4,2.45,80.3,196.4
多摩川,2R,1-2-3,6.69,29.3,196.1
鳴門,7R,1-3-2,2.14,91.5,196.1
尼崎,7R,1-2-3,7.07,27.7,195.8
若松,12R,4-2-1,2.62,74.7,195.8
びわこ,3R,3-1-2,6.77,28.9,195.7
尼崎,9R,1-3-2,6.61,29.6,195.6
鳴門,12R,1-2-6,10.19,19.2,195.6
芦屋,1R,3-1-2,3.11,62.8,195.4
多摩川,1R,3-5-1,3.82,51.2,195.3
鳴門,6R,1-4-2,2.67,73.0,195.2
桐生,8R,1-5-2,11.09,17.6,195.2
芦屋,8R,2-3-1,3.24,60.0,194.7
鳴門,6R,4-1-2,2.36,82.5,194.6
多摩川,2R,3-1-2,3.54,55.0,194.6
桐生,5R,1-5-4,2.31,83.9,193.8
びわこ,2R,1-4-3,2.03,95.6,193.7
鳴門,6R,1-3-4,2.21,87.6,193.6
尼崎,10R,1-3-4,8.09,23.9,193.4
平和島,4R,3-2-1,4.19,46.1,193.3
芦屋,2R,1-2-3,8.51,22.7,193.3
児島,10R,3-1-4,2.89,66.9,193.1
平和島,2R,4-5-1,3.47,55.6,193.0
大村,7R,1-2-4,14.61,13.2,192.8
桐生,9R,1-2-5,6.37,30.2,192.2
大村,10R,1-5-3,7.41,25.9,191.8
児島,7R,1-5-4,2.43,78.7,191.5
大村,4R,1-5-3,3.32,57.6,191.4
平和島,2R,3-5-1,2.65,72.2,191.0
宮島,9R,2-3-1,2.59,73.7,190.9
桐生,9R,3-1-2,3.53,54.0,190.9
児島,4R,1-2-3,1.98,95.9,190.3
鳴門,11R,1-2-6,7.32,26.0,190.3
芦屋,4R,1-4-3,12.51,15.2,190.2
平和島,3R,5-1-2,2.82,67.3,189.8
桐生,5R,1-2-3,4.21,45.0,189.6
平和島,2R,5-4-1,5.52,34.3,189.3
多摩川,5R,1-2-3,9.36,20.2,189.0
大村,11R,3-1-2,2.99,63.2,188.9
若松,3R,2-1-4,2.18,86.7,188.8
宮島,3R,2-4-1,6.49,29.1,188.7
児島,7R,1-5-2,6.70,28.1,188.2
大村,7R,4-2-1,2.81,66.9,187.8
びわこ,2R,1-3-4,4.05,46.3,187.4
平和島,11R,1-4-2,7.00,26.7,187.0
多摩川,6R,1-6-2,2.35,79.4,186.8
びわこ,2R,3-1-2,9.02,20.7,186.7
芦屋,3R,1-4-2,2.88,64.8,186.7
若松,4R,1-3-4,3.01,61.9,186.6
宮島,12R,1-2-5,6.14,30.4,186.5
尼崎,6R,1-3-5,4.64,40.1,186.0
桐生,7R,1-2-3,11.26,16.5,185.8
児島,9R,1-4-2,7.00,26.5,185.6
多摩川,12R,1-2-6,3.65,50.9,185.6
大村,4R,1-4-2,5.05,36.7,185.4
びわこ,2R,4-3-2,2.42,76.6,185.2
鳴門,3R,1-5-2,5.22,35.4,184.8
平和島,5R,5-1-4,5.06,36.5,184.8
尼崎,8R,1-6-4,3.03,61.0,184.7
びわこ,12R,2-1-4,5.61,32.9,184.6
桐生,11R,1-4-2,13.88,13.3,184.6
若松,2R,4-3-1,1.97,93.5,184.3
若松,5R,2-1-4,8.40,21.9,184.0
平和島,7R,3-5-1,6.05,30.4,183.8
尼崎,8R,3-1-6,4.17,44.1,183.7
芦屋,3R,1-5-2,6.55,28.0,183.3
若松,10R,1-3-2,3.37,54.4,183.2
大村,8R,5-1-4,2.09,87.4,182.9
桐生,12R,1-2-4,4.55,40.2,182.9
芦屋,4R,1-5-4,2.22,82.2,182.6
桐生,2R,2-4-1,2.16,84.5,182.5
若松,9R,1-3-2,12.75,14.3,182.4
多摩川,11R,1-3-4,6.27,29.0,181.7
平和島,9R,1-4-3,3.02,60.1,181.6
児島,9R,5-1-4,5.71,31.8,181.5
多摩川,10R,1-2-5,7.96,22.8,181.4
平和島,1R,3-1-2,5.87,30.9,181.4
平和島,11R,1-2-4,15.35,11.8,181.2
宮島,9R,3-2-1,2.92,62.0,180.9
児島,8R,4-1-3,3.38,53.4,180.7
児島,8R,1-2-5,2.33,77.4,180.7
尼崎,7R,2-5-1,1.99,90.9,180.5
多摩川,2R,1-2-5,6.28,28.7,180.1
鳴門,5R,1-5-4,2.77,65.0,180.0
桐生,8R,1-2-3,7.06,25.5,180.0
若松,12R,3-1-2,3.53,51.0,179.9
鳴門,3R,1-2-5,6.20,29.0,179.9
多摩川,6R,1-3-2,5.99,30.0,179.8
多摩川,3R,1-2-3,2.40,75.0,179.7
児島,6R,2-1-5,2.72,65.9,179.6
平和島,2R,5-1-4,7.54,23.8,179.4
平和島,5R,1-4-2,6.00,29.9,179.3
若松,5R,3-1-2,2.46,72.8,179.1
多摩川,4R,3-1-2,6.16,29.0,178.6
桐生,8R,1-5-3,7.00,25.5,178.6
尼崎,10R,3-1-2,7.97,22.4,178.5
鳴門,2R,2-1-5,3.24,55.1,178.4
平和島,8R,3-1-4,4.53,39.3,178.2
尼崎,9R,3-1-2,4.33,41.1,178.0
芦屋,3R,1-2-4,2.72,65.4,177.9
多摩川,5R,3-1-2,3.53,50.4,177.7
尼崎,12R,1-4-2,3.80,46.7,177.4
桐生,8R,1-4-2,2.09,84.8,177.3
びわこ,9R,2-1-4,3.40,52.2,177.2
びわこ,1R,3-1-4,4.44,39.9,177.2
芦屋,4R,4-1-3,1.80,98.3,177.1
宮島,1R,1-4-2,2.99,59.3,177.1
児島,7R,1-5-3,3.95,44.7,176.5
宮島,4R,2-1-4,12.79,13.8,176.5
児島,3R,2-4-3,3.80,46.5,176.5
平和島,8R,1-4-3,6.23,28.3,176.2
児島,12R,1-3-6,5.21,33.8,176.2
大村,9R,2-4-1,2.79,63.2,176.0
児島,3R,3-2-1,6.03,29.2,175.9
尼崎,5R,1-3-2,3.73,47.1,175.8
桐生,1R,1-4-3,9.73,18.0,175.2
若松,5R,1-2-3,6.46,27.1,175.2
びわこ,7R,4-1-3,2.05,85.1,174.7
児島,6R,1-2-5,3.89,44.8,174.4
宮島,5R,1-5-3,4.86,35.9,174.3
平和島,8R,1-5-3,2.76,63.2,174.3
平和島,9R,2-1-3,2.53,69.0,174.3
尼崎,3R,1-5-3,5.26,33.1,174.2
平和島,3R,1-5-2,6.35,27.4,174.0
児島,4R,4-1-3,2.22,78.3,173.9
鳴門,12R,1-5-2,2.02,86.0,173.9
若松,11R,4-1-3,1.75,99.1,173.9
びわこ,3R,1-4-3,8.55,20.3,173.6
大村,12R,1-5-3,6.29,27.6,173.6
びわこ,7R,1-4-2,9.43,18.4,173.5
大村,8R,1-4-3,3.51,49.4,173.5
児島,3R,3-4-2,4.91,35.3,173.4
平和島,3R,1-3-4,3.48,49.9,173.4
芦屋,5R,1-5-3,1.92,90.3,173.4
芦屋,5R,1-4-2,5.85,29.6,173.2
児島,4R,3-2-1,1.77,97.8,173.1
桐生,12R,2-1-4,1.76,98.1,173.1
若松,1R,1-5-4,4.71,36.7,172.9
鳴門,2R,1-5-2,5.85,29.5,172.5
尼崎,7R,1-5-2,9.03,19.1,172.5
多摩川,1R,3-1-5,3.52,49.0,172.5
びわこ,2R,3-1-4,6.16,28.0,172.3
尼崎,11R,3-1-2,2.18,79.1,172.3
鳴門,5R,1-4-5,2.84,60.7,172.2
桐生,10R,1-4-5,11.25,15.3,172.2
鳴門,2R,2-1-3,2.85,60.3,171.8
平和島,10R,2-1-5,2.92,58.8,171.7
大村,2R,2-1-3,3.92,43.7,171.4
平和島,7R,2-5-1,1.87,91.8,171.3
鳴門,2R,1-5-3,6.84,25.0,171.1
芦屋,2R,1-2-4,15.27,11.2,171.0
びわこ,11R,2-1-3,2.78,61.5,170.9
宮島,11R,2-1-5,3.24,52.7,170.9
平和島,2R,3-1-5,2.00,85.3,170.8
児島,7R,1-2-3,2.04,83.7,170.7
多摩川,6R,1-2-5,14.21,12.0,170.6
児島,7R,5-3-1,2.55,66.7,170.4
宮島,1R,3-1-2,6.02,28.3,170.3
鳴門,6R,1-2-3,4.23,40.2,170.2
尼崎,9R,2-1-3,3.95,43.0,170.0
大村,3R,2-1-3,5.39,31.4,169.3
