場,レース,買い目,推定確率%,オッズ(取得時),回収率%
三国,10R,2-1-5,4.12,59.9,246.7
福岡,1R,4-1-2,4.76,51.7,246.3
平和島,10R,3-1-2,3.18,77.5,246.2
津,11R,1-4-5,6.72,36.6,245.9
蒲郡,4R,4-1-2,6.23,39.4,245.7
桐生,9R,2-1-4,2.63,93.4,245.5
江戸川,4R,4-1-2,4.04,60.5,244.6
大村,4R,1-4-3,10.35,23.6,244.3
江戸川,3R,5-1-3,4.20,58.1,244.3
福岡,11R,1-2-4,4.63,52.7,244.2
福岡,8R,1-4-5,3.79,64.3,243.5
桐生,2R,1-2-4,2.74,88.9,243.4
蒲郡,7R,3-1-2,4.94,49.2,243.2
大村,7R,3-1-4,6.50,37.3,242.6
福岡,11R,1-2-3,16.37,14.8,242.3
児島,11R,2-1-3,2.96,81.9,242.2
桐生,1R,1-4-5,2.43,99.7,242.0
蒲郡,1R,4-2-1,4.53,53.4,241.7
桐生,10R,3-2-1,2.72,88.8,241.7
蒲郡,10R,1-6-4,2.73,88.4,241.6
平和島,1R,2-1-5,5.75,42.0,241.4
江戸川,9R,1-3-4,8.11,29.7,240.8
江戸川,3R,5-1-4,3.26,73.9,240.7
大村,8R,4-1-2,5.51,43.6,240.2
三国,9R,4-1-2,7.18,33.4,240.0
江戸川,6R,3-2-1,6.10,39.2,239.2
福岡,11R,1-5-2,7.66,31.2,239.1
福岡,10R,3-2-1,2.57,92.8,238.9
びわこ,11R,1-4-2,17.27,13.8,238.4
児島,6R,1-3-4,3.15,75.6,237.9
桐生,8R,1-5-4,10.33,23.0,237.7
桐生,4R,4-3-2,2.62,90.6,237.5
児島,1R,4-1-2,2.83,84.0,237.4
桐生,5R,1-4-5,9.06,26.2,237.4
津,11R,1-4-3,7.73,30.7,237.3
尼崎,5R,3-1-2,5.06,46.9,237.2
児島,9R,1-2-5,6.27,37.8,237.2
江戸川,1R,3-1-2,12.54,18.9,236.9
大村,2R,2-5-1,2.76,85.7,236.9
平和島,11R,1-5-3,4.65,50.9,236.8
福岡,9R,3-2-1,2.69,87.8,236.4
三国,1R,1-4-5,5.54,42.6,236.1
蒲郡,5R,1-6-4,2.51,94.0,236.0
三国,5R,4-1-5,4.23,55.8,235.8
蒲郡,9R,1-2-6,4.15,56.7,235.5
びわこ,6R,1-3-4,11.77,20.0,235.4
大村,12R,2-1-4,3.18,73.8,234.9
びわこ,8R,5-1-2,8.09,29.0,234.6
津,5R,3-1-2,7.00,33.5,234.5
江戸川,4R,2-4-1,2.54,92.3,234.4
桐生,9R,2-1-5,2.72,85.9,233.8
児島,9R,1-4-2,10.77,21.7,233.7
平和島,2R,1-2-3,7.56,30.9,233.7
大村,4R,1-6-4,3.39,68.9,233.7
桐生,2R,1-5-2,5.06,46.1,233.4
津,5R,3-1-4,7.99,29.2,233.2
児島,11R,1-2-3,10.71,21.7,232.4
三国,9R,4-1-3,2.48,93.8,232.4
平和島,11R,1-6-3,3.01,77.1,232.1
江戸川,8R,1-4-2,6.76,34.3,231.9
児島,7R,1-2-3,5.15,45.0,231.9
江戸川,4R,4-2-1,2.49,93.3,231.9
びわこ,5R,1-2-5,16.79,13.8,231.6
平和島,7R,3-2-1,3.53,65.5,231.5
三国,6R,3-1-4,3.97,58.3,231.3
蒲郡,8R,1-2-4,4.32,53.5,231.2
鳴門,1R,1-2-3,9.78,23.6,230.7
平和島,5R,1-2-3,13.72,16.8,230.5
蒲郡,2R,3-5-1,2.59,88.9,230.5
三国,6R,3-4-1,2.71,84.8,229.5
江戸川,11R,4-1-2,10.01,22.9,229.2
びわこ,3R,4-3-1,2.72,84.3,228.9
鳴門,1R,1-4-2,6.19,36.9,228.5
尼崎,3R,1-2-5,3.40,67.1,228.0
平和島,9R,2-1-3,2.62,87.0,227.9
尼崎,7R,1-2-5,6.08,37.4,227.5
江戸川,1R,3-2-1,8.08,28.1,227.1
びわこ,10R,1-3-4,15.34,14.8,227.1
津,5R,3-4-1,2.97,76.1,226.2
桐生,1R,1-2-4,3.30,68.4,225.5
尼崎,2R,3-2-1,5.42,41.5,225.0
びわこ,7R,2-3-1,4.90,45.8,224.5
江戸川,2R,3-1-2,2.93,76.4,224.2
江戸川,8R,1-5-4,5.00,44.6,223.2
尼崎,10R,1-5-3,2.80,79.4,222.6
びわこ,5R,2-1-3,2.87,77.5,222.5
蒲郡,4R,4-2-1,4.00,55.6,222.5
鳴門,12R,3-1-2,4.64,47.9,222.3
鳴門,4R,1-6-2,4.45,49.9,222.0
福岡,6R,4-1-3,6.45,34.4,221.9
三国,6R,4-3-1,2.71,81.7,221.7
大村,8R,2-3-1,2.56,86.5,221.6
平和島,12R,1-4-3,10.16,21.8,221.5
桐生,6R,2-1-4,3.62,61.2,221.4
桐生,6R,1-2-4,11.07,20.0,221.3
びわこ,3R,1-4-3,5.19,42.6,221.2
平和島,1R,4-1-2,3.63,60.8,220.8
児島,7R,3-1-2,2.26,97.6,220.7
鳴門,4R,1-6-4,2.44,90.3,220.4
三国,7R,5-2-1,4.26,51.7,220.3
児島,8R,1-2-4,4.12,53.4,220.1
蒲郡,3R,5-4-1,2.48,88.5,219.5
大村,7R,1-3-2,13.52,16.2,219.0
江戸川,9R,1-4-5,4.13,52.9,218.4
尼崎,5R,3-2-1,4.30,50.5,217.2
蒲郡,3R,5-1-4,2.97,73.1,217.2
福岡,7R,1-4-3,5.65,38.4,217.0
桐生,9R,1-2-4,2.82,76.7,216.4
三国,10R,2-1-3,4.78,45.2,216.0
児島,11R,1-3-2,4.74,45.5,215.6
児島,11R,1-2-5,7.10,30.3,215.0
福岡,1R,4-1-5,2.68,80.1,215.0
江戸川,8R,4-1-5,5.23,40.8,213.5
三国,6R,4-1-3,4.00,53.4,213.4
鳴門,2R,2-1-3,5.61,37.9,212.7
江戸川,6R,1-4-3,3.50,60.7,212.7
平和島,9R,1-2-6,3.04,70.0,212.5
児島,3R,5-4-1,2.46,86.2,212.2
蒲郡,2R,1-5-2,3.79,56.0,212.2
平和島,1R,2-1-4,8.03,26.4,211.9
大村,11R,4-1-3,2.49,85.2,211.8
大村,10R,2-4-1,2.40,88.3,211.8
びわこ,3R,1-4-6,2.47,85.7,211.6
大村,3R,3-1-4,4.97,42.4,210.8
津,12R,3-1-5,2.25,93.8,210.8
津,10R,2-1-4,2.37,88.6,210.1
尼崎,11R,1-2-4,10.61,19.8,210.1
平和島,1R,1-2-4,7.82,26.8,209.6
尼崎,3R,3-2-1,2.46,85.1,209.6
平和島,2R,1-2-4,4.80,43.4,208.3
児島,5R,4-1-2,2.23,93.1,208.1
平和島,6R,1-2-6,4.32,48.1,207.9
蒲郡,2R,1-2-3,4.81,43.2,207.6
尼崎,4R,1-3-2,5.70,36.4,207.5
びわこ,2R,1-2-4,11.08,18.7,207.1
鳴門,3R,1-4-5,9.21,22.4,206.4
津,4R,4-1-2,5.00,41.3,206.3
三国,5R,1-4-3,5.96,34.6,206.2
尼崎,7R,1-2-3,7.31,28.2,206.2
桐生,1R,4-1-2,2.18,94.3,205.9
児島,2R,3-1-2,2.09,98.7,205.8
蒲郡,2R,5-1-2,2.99,68.7,205.7
福岡,1R,4-1-3,4.99,41.2,205.5
桐生,7R,1-5-3,2.41,85.2,205.4
津,6R,1-3-2,13.75,14.9,204.9
平和島,5R,3-1-2,4.06,50.5,204.8
蒲郡,5R,1-5-3,3.05,67.1,204.5
大村,11R,2-3-1,3.29,62.0,204.2
桐生,5R,1-4-3,2.45,83.1,203.6
桐生,11R,4-2-3,3.42,59.4,203.2
児島,4R,4-3-1,3.62,56.0,202.9
鳴門,4R,1-4-2,4.30,47.2,202.9
蒲郡,5R,3-1-5,2.30,88.1,202.4
平和島,6R,2-4-1,3.04,66.5,202.3
桐生,5R,1-2-4,5.03,40.1,201.9
江戸川,6R,1-2-3,4.48,45.0,201.5
尼崎,12R,3-4-1,2.45,82.0,201.0
蒲郡,8R,2-1-3,2.01,99.9,200.9
児島,12R,1-3-5,9.74,20.6,200.7
蒲郡,3R,1-3-5,2.15,93.4,200.7
江戸川,12R,1-4-3,2.71,74.1,200.7
児島,9R,1-3-2,7.04,28.5,200.7
江戸川,3R,5-4-1,2.33,86.1,200.6
平和島,7R,1-2-4,5.28,38.0,200.5
三国,10R,1-5-3,2.96,67.5,199.8
桐生,5R,1-5-3,2.32,86.0,199.7
江戸川,10R,1-2-3,12.40,16.1,199.6
鳴門,11R,4-1-5,2.52,79.0,198.8
びわこ,12R,1-2-5,5.91,33.6,198.5
児島,5R,5-1-2,2.70,73.5,198.2
尼崎,2R,2-3-1,5.61,35.3,198.1
平和島,1R,4-2-1,3.74,52.9,197.7
平和島,4R,1-4-5,3.67,53.8,197.4
三国,6R,3-1-5,3.04,64.8,197.0
三国,2R,1-5-4,7.11,27.7,196.9
蒲郡,1R,2-4-1,4.58,43.0,196.9
平和島,4R,4-1-6,4.46,44.1,196.8
尼崎,9R,4-1-3,2.74,71.8,196.7
江戸川,10R,2-1-3,7.58,25.9,196.2
びわこ,12R,1-5-2,4.52,43.4,196.2
びわこ,8R,5-1-3,2.32,84.4,196.2
平和島,2R,3-1-2,4.16,47.1,196.0
鳴門,1R,3-1-2,3.68,53.1,195.5
びわこ,10R,3-2-1,2.02,96.5,195.4
鳴門,11R,2-1-4,2.64,74.1,195.3
福岡,7R,1-2-3,16.14,12.1,195.3
江戸川,3R,1-5-3,3.75,52.0,195.0
びわこ,6R,2-1-3,3.71,52.6,194.9
尼崎,10R,4-1-3,2.36,82.7,194.9
びわこ,11R,1-4-3,2.95,65.8,194.4
鳴門,8R,2-3-1,4.54,42.8,194.1
児島,4R,4-1-3,4.84,40.0,193.8
蒲郡,2R,1-3-5,4.10,47.2,193.5
児島,1R,2-1-3,2.26,85.2,192.9
桐生,5R,1-5-4,8.88,21.7,192.8
児島,4R,2-1-3,2.45,78.7,192.7
福岡,2R,1-5-6,2.69,71.7,192.6
児島,3R,2-5-4,2.54,75.9,192.5
尼崎,9R,1-3-4,15.74,12.2,192.0
江戸川,6R,3-1-4,8.31,23.1,191.9
江戸川,7R,4-1-2,3.58,53.5,191.7
平和島,10R,3-1-4,2.50,76.5,191.4
尼崎,11R,1-4-2,9.03,21.2,191.4
桐生,8R,4-1-2,2.34,81.7,191.2
びわこ,1R,1-4-3,4.28,44.7,191.1
津,4R,2-4-1,5.44,35.1,191.1
尼崎,10R,1-4-3,7.18,26.6,191.1
蒲郡,10R,4-1-2,3.20,59.6,190.9
びわこ,11R,1-2-4,13.16,14.5,190.9
大村,11R,3-2-1,4.58,41.5,190.1
鳴門,6R,4-1-3,3.13,60.7,190.0
桐生,9R,2-3-1,3.36,56.5,189.8
鳴門,10R,3-1-4,4.66,40.7,189.8
大村,2R,5-1-4,2.53,74.9,189.7
蒲郡,5R,1-4-6,2.42,78.3,189.6
福岡,8R,1-5-3,5.59,33.9,189.6
平和島,1R,1-4-2,4.90,38.7,189.6
江戸川,1R,2-3-1,6.13,30.9,189.4
平和島,7R,2-4-1,4.48,42.3,189.4
江戸川,7R,1-3-2,3.92,48.3,189.4
蒲郡,4R,5-1-4,2.16,87.3,188.9
福岡,11R,1-4-2,2.92,64.6,188.5
児島,11R,1-2-6,8.80,21.4,188.3
児島,12R,1-4-3,11.41,16.5,188.2
鳴門,1R,4-1-3,2.52,74.6,188.2
びわこ,12R,4-1-2,2.59,72.7,188.0
江戸川,8R,1-3-4,5.53,34.0,188.0
児島,12R,1-3-4,18.97,9.9,187.8
福岡,2R,1-6-5,3.78,49.6,187.6
平和島,7R,4-2-1,1.95,96.2,187.6
三国,11R,2-1-3,3.71,50.6,187.5
尼崎,4R,1-6-2,2.67,70.3,187.5
鳴門,2R,2-1-4,1.93,96.8,187.3
江戸川,3R,1-5-4,2.90,64.4,187.1
びわこ,3R,3-1-4,3.50,53.4,186.9
大村,10R,2-3-1,2.96,63.0,186.7
児島,3R,2-5-3,2.14,87.4,186.6
江戸川,9R,1-2-4,6.66,28.0,186.4
鳴門,3R,1-5-4,12.41,15.0,186.2
桐生,3R,1-4-5,2.13,87.4,186.0
津,6R,2-1-4,2.67,69.7,186.0
尼崎,10R,1-4-5,10.44,17.8,185.8
福岡,3R,1-4-3,3.67,50.6,185.7
三国,6R,3-5-1,1.89,98.3,185.6
鳴門,12R,2-1-3,4.57,40.6,185.5
尼崎,3R,2-1-5,4.35,42.7,185.5
尼崎,7R,2-1-5,6.02,30.8,185.5
江戸川,5R,3-1-4,2.96,62.7,185.5
平和島,1R,2-5-1,3.31,55.9,185.2
びわこ,5R,1-6-2,3.68,50.3,185.2
大村,4R,1-2-4,9.59,19.3,185.1
江戸川,10R,1-3-2,3.61,51.2,185.0
三国,2R,1-4-3,3.29,56.3,185.0
蒲郡,2R,5-3-1,2.45,75.6,185.0
平和島,5R,1-4-3,2.55,72.6,184.9
尼崎,6R,1-2-4,9.24,20.0,184.8
びわこ,3R,4-1-2,3.20,57.6,184.5
児島,5R,1-2-5,4.63,39.8,184.3
大村,5R,1-5-2,4.10,44.9,183.9
江戸川,1R,3-1-5,2.62,70.1,183.7
津,11R,1-6-4,3.23,56.8,183.6
平和島,7R,2-1-4,8.57,21.4,183.5
児島,12R,1-5-3,4.86,37.7,183.4
蒲郡,7R,1-6-3,1.95,93.7,183.1
津,9R,2-1-3,2.01,91.2,183.1
平和島,1R,2-4-1,5.17,35.4,183.1
蒲郡,8R,1-2-3,3.91,46.8,182.9
桐生,5R,1-2-5,4.87,37.6,182.9
桐生,8R,1-5-2,4.94,37.0,182.8
