場,レース,買い目,推定確率%,オッズ(取得時),回収率%
多摩川,3R,3-1-2,4.46,53.5,238.4
江戸川,5R,4-2-1,5.18,46.0,238.1
江戸川,7R,1-5-3,2.59,91.6,237.6
若松,6R,3-1-4,6.02,39.4,237.2
江戸川,12R,4-2-1,3.11,76.1,236.6
江戸川,6R,1-3-4,5.07,46.7,236.6
多摩川,11R,1-4-5,2.78,84.8,236.0
戸田,11R,1-4-5,3.75,62.8,235.7
福岡,6R,4-1-3,2.40,98.2,235.6
戸田,8R,1-4-3,3.95,59.7,235.5
尼崎,12R,1-2-4,9.61,24.5,235.4
戸田,8R,1-5-3,5.22,45.0,235.1
尼崎,2R,1-2-3,6.39,36.7,234.4
尼崎,10R,1-4-3,7.81,30.0,234.3
常滑,9R,3-1-2,5.16,45.3,233.8
常滑,10R,3-1-4,8.28,28.2,233.5
丸亀,10R,1-2-4,6.34,36.8,233.1
びわこ,3R,6-1-2,2.71,86.0,233.1
津,1R,3-1-2,3.65,63.8,233.0
福岡,5R,1-5-3,5.26,44.2,232.5
多摩川,4R,1-2-3,5.53,42.0,232.3
戸田,10R,1-4-2,9.03,25.7,232.1
常滑,7R,4-1-3,3.39,68.3,231.7
徳山,5R,3-1-4,3.14,73.8,231.6
下関,7R,5-4-1,2.69,85.6,230.6
戸田,9R,2-1-5,7.03,32.8,230.5
江戸川,11R,1-4-3,9.52,24.2,230.4
芦屋,1R,4-1-3,3.38,68.2,230.2
丸亀,8R,1-2-5,11.28,20.4,230.2
津,11R,1-4-3,5.55,41.4,229.7
丸亀,2R,1-2-5,5.91,38.8,229.3
江戸川,8R,1-3-4,8.19,28.0,229.3
丸亀,2R,1-5-3,5.05,45.3,228.9
江戸川,5R,4-1-2,2.92,78.4,228.7
丸亀,5R,3-1-2,3.55,64.3,228.3
若松,12R,1-4-2,6.30,36.2,228.2
丸亀,7R,1-5-3,6.96,32.8,228.2
下関,5R,1-4-2,15.20,15.0,228.0
下関,2R,1-3-2,2.84,80.3,228.0
若松,11R,3-1-2,8.63,26.4,227.9
戸田,1R,1-3-4,7.47,30.5,227.8
多摩川,4R,3-4-1,2.98,76.3,227.7
丸亀,2R,1-5-2,9.32,24.4,227.3
丸亀,5R,1-4-3,3.88,58.6,227.1
びわこ,5R,1-5-4,4.57,49.7,227.0
芦屋,12R,1-4-3,15.50,14.6,226.2
丸亀,7R,1-2-3,6.34,35.6,225.8
芦屋,12R,4-1-3,2.35,95.6,225.1
戸田,4R,1-6-4,8.89,25.3,224.9
びわこ,2R,1-5-4,4.71,47.7,224.9
常滑,7R,2-4-1,2.31,97.1,224.5
多摩川,11R,1-5-2,5.83,38.3,223.2
尼崎,10R,1-3-4,5.11,43.7,223.2
多摩川,10R,1-3-2,6.35,35.1,223.1
徳山,1R,3-1-5,4.98,44.7,222.7
芦屋,2R,4-1-2,14.59,15.2,221.7
下関,4R,1-2-5,3.37,65.6,221.2
丸亀,3R,1-2-4,3.67,60.2,220.8
下関,4R,2-6-1,2.42,91.2,220.8
徳山,12R,1-5-4,2.68,82.1,220.3
戸田,1R,1-4-2,4.42,49.8,219.9
多摩川,3R,3-1-4,2.66,82.8,219.9
戸田,9R,1-2-4,8.38,26.2,219.4
常滑,4R,4-1-2,2.28,95.8,218.9
多摩川,11R,1-3-5,2.32,94.0,218.3
下関,2R,1-4-5,3.03,72.1,218.3
びわこ,3R,1-6-2,6.69,32.6,218.1
戸田,10R,1-2-4,9.40,23.2,218.0
津,4R,1-2-4,12.05,18.1,218.0
江戸川,6R,4-1-2,7.68,28.4,218.0
福岡,9R,1-2-4,10.68,20.4,217.9
江戸川,10R,1-3-5,9.08,24.0,217.8
多摩川,6R,4-1-3,8.80,24.7,217.3
尼崎,5R,5-1-2,2.30,94.3,217.3
下関,6R,1-5-2,3.77,57.6,217.0
芦屋,7R,4-1-5,2.40,90.3,216.7
芦屋,12R,3-1-4,2.32,93.3,216.5
徳山,8R,1-5-4,10.66,20.3,216.5
江戸川,9R,1-2-5,6.29,34.2,215.2
戸田,3R,2-5-1,2.33,92.2,214.9
常滑,1R,1-4-2,8.98,23.9,214.5
芦屋,1R,1-4-3,15.97,13.4,214.1
芦屋,1R,1-4-2,5.63,38.0,213.9
江戸川,12R,1-4-2,13.04,16.4,213.9
びわこ,11R,2-4-1,6.23,34.3,213.5
常滑,6R,2-1-3,5.75,37.1,213.5
江戸川,6R,2-1-4,4.31,49.5,213.5
戸田,4R,4-1-6,3.48,61.3,213.4
福岡,4R,1-2-4,7.00,30.4,212.9
戸田,5R,2-1-4,3.42,62.2,212.9
戸田,12R,3-2-1,3.54,60.0,212.5
多摩川,11R,2-1-4,2.22,95.8,212.4
芦屋,8R,1-2-5,3.53,60.1,212.2
多摩川,1R,3-2-1,3.49,60.7,212.0
下関,3R,1-3-2,10.34,20.5,211.9
丸亀,8R,1-5-4,2.80,75.6,211.9
津,9R,2-1-4,2.41,88.0,211.8
丸亀,6R,1-3-2,14.31,14.8,211.7
丸亀,6R,1-3-6,6.29,33.6,211.2
若松,12R,4-3-1,4.21,50.1,211.1
若松,2R,1-4-3,6.88,30.6,210.6
尼崎,12R,1-4-2,5.59,37.6,210.4
福岡,10R,4-1-2,3.02,69.7,210.3
徳山,2R,4-1-5,2.33,90.0,210.1
多摩川,3R,1-3-2,5.01,41.9,210.0
多摩川,10R,1-2-3,9.67,21.7,209.8
尼崎,10R,4-1-3,4.98,42.1,209.6
丸亀,8R,4-1-2,2.99,70.1,209.5
びわこ,7R,1-4-3,6.98,30.0,209.4
常滑,9R,1-4-3,2.77,75.5,209.3
尼崎,2R,2-1-3,9.47,22.1,209.2
下関,5R,1-4-5,4.40,47.5,209.2
多摩川,12R,3-1-2,4.88,42.8,208.9
尼崎,2R,4-2-1,4.11,50.8,208.8
津,9R,2-3-1,3.73,56.0,208.8
多摩川,5R,3-1-2,2.23,93.5,208.6
多摩川,7R,1-3-2,3.73,55.8,208.3
丸亀,6R,3-1-2,8.15,25.5,207.9
多摩川,1R,1-2-6,2.10,98.7,206.8
びわこ,8R,3-4-1,2.87,72.1,206.7
下関,7R,4-5-1,2.34,88.4,206.7
下関,9R,1-3-4,5.25,39.3,206.5
尼崎,2R,4-1-2,2.68,77.1,206.5
福岡,11R,3-4-1,2.79,73.9,206.4
福岡,8R,1-4-2,2.11,97.8,206.4
江戸川,2R,2-1-4,3.22,64.0,206.3
芦屋,8R,1-5-4,8.48,24.3,206.0
津,2R,1-4-2,4.88,42.2,206.0
江戸川,6R,4-3-1,3.11,66.2,206.0
丸亀,9R,2-1-4,3.81,54.0,205.9
戸田,12R,4-1-3,2.15,95.6,205.9
多摩川,11R,1-2-4,8.83,23.3,205.8
若松,1R,2-1-3,3.43,60.0,205.5
江戸川,5R,4-3-2,2.84,72.4,205.5
芦屋,1R,1-5-4,3.48,59.1,205.4
下関,7R,5-1-2,2.71,75.8,205.4
丸亀,12R,2-3-1,2.44,84.1,205.3
尼崎,3R,1-5-4,2.67,76.9,205.3
芦屋,4R,3-1-4,2.54,80.9,205.2
丸亀,7R,1-3-5,10.16,20.2,205.2
下関,7R,1-5-3,3.79,54.1,205.2
芦屋,12R,1-2-3,4.42,46.4,204.9
尼崎,12R,1-2-3,17.48,11.7,204.5
下関,2R,3-1-4,2.90,70.3,204.0
尼崎,11R,1-2-4,18.35,11.1,203.7
芦屋,6R,5-1-3,4.32,47.2,203.7
多摩川,3R,1-4-2,2.93,69.6,203.7
丸亀,1R,1-4-2,6.12,33.2,203.3
下関,10R,1-2-5,4.84,42.0,203.3
津,3R,3-1-2,4.91,41.4,203.2
戸田,3R,2-1-3,9.62,21.1,203.0
戸田,6R,1-5-3,2.82,72.0,202.9
下関,3R,1-2-3,10.60,19.1,202.5
福岡,5R,3-1-5,2.77,73.1,202.5
下関,8R,4-1-5,2.27,89.0,202.0
戸田,1R,3-1-4,6.12,33.0,201.8
下関,10R,4-1-2,2.49,80.8,201.4
びわこ,9R,1-4-3,5.01,40.2,201.4
丸亀,1R,1-2-4,11.57,17.4,201.2
芦屋,11R,1-5-4,5.78,34.8,201.2
下関,9R,1-4-2,3.55,56.7,201.2
丸亀,5R,2-4-1,3.30,60.8,200.9
丸亀,6R,2-1-3,2.05,97.9,200.7
徳山,1R,3-1-4,5.02,40.0,200.7
福岡,7R,1-2-4,4.18,48.0,200.5
常滑,10R,3-2-4,2.95,67.8,200.3
若松,6R,3-1-2,5.05,39.6,200.0
下関,4R,2-1-3,9.85,20.3,200.0
若松,10R,2-3-1,4.13,48.4,199.8
下関,8R,2-1-4,3.37,59.3,199.7
尼崎,2R,1-2-4,7.87,25.3,199.2
多摩川,8R,1-4-3,6.68,29.8,199.0
津,7R,2-1-4,6.70,29.7,198.9
下関,8R,1-4-5,3.95,50.3,198.6
常滑,7R,2-1-4,2.87,69.2,198.4
江戸川,10R,1-6-3,3.08,64.2,198.0
芦屋,8R,5-1-4,5.64,35.1,198.0
丸亀,9R,1-3-2,10.87,18.2,197.7
徳山,2R,2-1-4,4.82,41.0,197.7
江戸川,11R,3-1-2,4.86,40.7,197.7
江戸川,9R,1-5-3,3.57,55.3,197.7
丸亀,6R,1-2-3,5.49,36.0,197.5
徳山,4R,1-3-2,10.61,18.6,197.4
常滑,4R,2-1-4,2.47,79.9,197.4
芦屋,6R,3-1-5,2.95,67.0,197.4
芦屋,2R,1-4-5,2.35,84.1,197.3
常滑,10R,3-2-5,2.61,75.5,197.3
下関,2R,4-2-1,2.52,78.1,197.1
若松,7R,2-1-4,2.49,79.3,197.1
徳山,6R,2-1-3,2.94,67.1,197.0
江戸川,12R,2-1-4,4.94,39.8,196.8
丸亀,8R,1-4-2,9.79,20.1,196.7
徳山,7R,1-4-5,6.49,30.3,196.6
芦屋,1R,1-6-4,2.13,92.1,196.4
丸亀,11R,4-1-2,2.51,78.1,195.8
多摩川,8R,1-2-6,3.11,62.8,195.4
下関,9R,3-1-4,2.77,70.5,195.2
福岡,11R,3-1-4,5.91,33.0,195.2
津,7R,1-2-4,2.80,69.8,195.1
多摩川,1R,3-1-2,4.90,39.8,195.0
多摩川,8R,4-1-3,2.52,76.8,193.4
丸亀,5R,4-1-3,2.29,84.2,193.1
多摩川,3R,1-3-4,2.99,64.6,193.0
下関,6R,1-3-5,6.26,30.8,192.8
芦屋,9R,5-2-1,3.01,64.0,192.6
下関,2R,1-4-2,4.86,39.6,192.6
下関,9R,4-1-6,3.73,51.6,192.6
戸田,12R,4-3-1,2.36,81.6,192.6
福岡,8R,1-3-6,6.23,30.9,192.6
多摩川,6R,1-2-4,4.07,47.3,192.5
びわこ,2R,5-1-4,2.44,78.9,192.5
丸亀,12R,1-4-2,4.25,45.3,192.5
若松,8R,1-4-3,6.93,27.7,192.1
若松,5R,4-1-2,3.09,62.0,191.9
常滑,8R,1-3-2,19.78,9.7,191.8
丸亀,11R,1-2-4,12.78,15.0,191.7
若松,3R,2-1-4,2.97,64.5,191.7
若松,4R,3-1-2,5.67,33.8,191.6
多摩川,6R,1-4-2,8.82,21.7,191.5
徳山,6R,2-4-1,2.61,73.3,191.2
多摩川,6R,1-3-4,8.69,22.0,191.1
若松,7R,1-2-3,9.18,20.8,191.0
若松,6R,1-3-4,10.00,19.1,190.9
江戸川,2R,1-2-4,6.34,30.1,190.8
丸亀,8R,2-1-5,4.17,45.8,190.8
若松,9R,1-2-4,12.62,15.1,190.6
尼崎,12R,1-6-2,2.64,72.1,190.5
戸田,12R,3-1-5,7.35,25.9,190.3
多摩川,7R,1-4-2,2.94,64.7,190.2
常滑,10R,3-4-2,2.76,68.8,190.1
江戸川,11R,4-1-3,4.59,41.4,190.1
江戸川,5R,4-2-3,5.07,37.5,190.1
多摩川,7R,1-4-5,4.71,40.3,189.9
江戸川,10R,3-1-4,4.37,43.4,189.8
戸田,9R,1-3-2,3.46,54.8,189.7
丸亀,11R,4-1-3,2.20,85.9,189.4
津,7R,3-2-1,2.01,94.3,189.2
福岡,7R,1-2-5,3.86,48.9,189.0
常滑,8R,3-1-5,3.48,54.3,188.9
戸田,12R,3-1-2,7.71,24.5,188.9
丸亀,6R,3-1-4,3.36,56.1,188.6
多摩川,10R,5-1-2,3.40,55.4,188.5
徳山,6R,4-2-1,2.54,74.3,188.4
下関,4R,2-5-3,2.33,80.7,188.4
尼崎,7R,4-2-6,1.95,96.4,187.9
若松,3R,4-1-3,3.22,58.3,187.8
江戸川,6R,4-2-1,4.12,45.6,187.8
多摩川,9R,1-4-6,2.50,75.0,187.7
福岡,8R,1-4-5,2.60,72.1,187.6
徳山,1R,3-1-6,2.58,72.7,187.4
びわこ,12R,1-4-5,6.79,27.6,187.4
若松,4R,3-4-1,4.94,37.9,187.3
福岡,9R,1-4-5,3.28,57.0,187.2
江戸川,11R,1-3-2,8.03,23.3,187.2
若松,4R,3-1-4,9.04,20.7,187.2
多摩川,11R,1-3-4,2.46,76.1,187.0
丸亀,8R,1-4-3,2.22,84.3,187.0
戸田,3R,2-1-4,14.70,12.7,186.6
若松,3R,4-1-2,3.42,54.6,186.6
福岡,1R,1-4-3,8.29,22.5,186.5
徳山,7R,1-4-2,12.77,14.6,186.4
芦屋,5R,1-4-2,5.70,32.6,185.9
尼崎,8R,2-1-3,3.45,53.9,185.9
津,8R,1-3-2,20.17,9.2,185.6
芦屋,6R,3-1-2,2.04,90.7,185.4
戸田,10R,2-1-5,2.93,63.1,185.1
戸田,11R,1-4-3,2.00,92.7,185.0
津,12R,1-2-4,5.11,36.1,184.6
多摩川,11R,2-1-3,1.93,95.8,184.5
多摩川,2R,1-2-3,11.58,15.9,184.1
